"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
245856																																																																																																																									false	false	false																																																																																																																		0				
246022																																																																																																																									false	false	false																																																																																																																		0				
246134																																																																																																																									false	false	false																																																																																																																		0				
246237																																																																																																																									true	true	true																																																																																																																		0				
246451																																																																																																																									false	false	false																																																																																																																		0				
246657																																																																																																																									true	true	true	110654	15661	173	35	4536	44034	2	3	0	0	0	0	4472	8377	45	52	0	0	301337	83	237	0	2	0	421290	68887	308	91	5542979	70				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815	1	54	0	3	0	4164	8377	44	52																																																					760	0	1		
246947																																																																																																																									false	false	false																																																																																																																		0				
246956																																																																																																																									true	true	true																																																																																																																		4				
247140																																																																																																																									true	false	false																																																																																																																		0				
247355																																																																																																																									true	true	true																																																																																																																		101				
247449																																																																																																																									true	false	false																																																																																																																		0				
247476																																																																																																																									false	false	false																																																																																																																		0				
247551																																																																																																																									false	false	false																																																																																																																		0				
247908																																																																																																																									true	false	false																																																																																																																		0				
248240																																																																																																																									true	true	true																																																																																																																		39				
248352																																																																																																																									false	false	false																																																																																																																		0				
248455																																																																																																																									true	true	true																																																																																																																		403				
248633																																																																																																																									false	false	false																																																																																																																		0				
248745																																																																																																																									false	false	false																																																																																																																		0				
248969	false	false	false																																																																																																																																																																																																																																										0				
249153																																																																																																																									false	false	false																																																																																																																		0				
249304																																																																																																																									false	false	false																																																																																																																		0				
249416																																																																																																																									true	true	true																																																																																																																		21				
249546																																																																																																																									false	false	false																																																																																																																		0				
249564																																																																																																																									false	false	false																																																																																																																		0				
249612																																																																																																																									false	false	false																																																																																																																		0				
249658																																																																																																																									true	false	false																																																																																																																		0				
249872																																																																																																																									false	false	false																																																																																																																		0				
249957																																																																																																																									false	false	false																																																																																																																		0				
250047																																																																																																																									false	false	false																																																																																																																		0				
250430																																																																																																																									false	false	false																																																																																																																		0				
250850																																																																																																																									false	false	false																																																																																																																		0				
251352																																																																																																																									true	true	true																																																																																																																		25				
251558																																																																																																																									true	true	true																																																																																																																		96				
251745																																																																																																																									true	true	true																																																																																																																		20				
251857																																																																																																																									false	false	false																																																																																																																		0				
252041																																																																																																																									true	true	true																																																																																																																		185				
252256																																																																																																																									false	false	false																																																																																																																		0				
252452																																																																																																																									false	false	false																																																																																																																		0				
252658																																																																																																																									false	false	false																																																																																																																		0				
252836																																																																																																																									false	false	false																																																																																																																		0				
253262																																																																																																																									true	false	false																																																																																																																		0				
253356																																																																																																																									true	true	true	99862	891422	94	6	125	3365	2	1	26811	0	3	0	953	7046	2	12	0	5	393961	22	25	750	1	2	521737	902588	124	23	2277018	104			2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	953	8516	2	12	-35			116			50350	4974		67219	218		24826	1666	25	13783	28		12230	277								112146	5286					204508	15440		206						8474			493823	27889	25					1245	0	0		
253440																																																																																																																									false	false	false																																																																																																																		0				
253468																																																																																																																									false	false	false																																																																																																																		0				
253646																																																																																																																									true	true	true																																																																																																																		0				
253730																																																																																																																									false	false	false																																																																																																																		0				
253776																																																																																																																									false	false	false																																																																																																																		0				
254317																																																																																																																									true	false	false																																																																																																																		0				
254504																																																																																																																									false	false	false																																																																																																																		0				
254652																																																																																																																									false	false	false																																																																																																																		0				
254670																																																																																																																									false	false	false																																																																																																																		0				
254849																																																																																																																									false	false	false																																																																																																																		0				
255136																																																																																																																									false	false	false																																																																																																																		0				
255350																																																																																																																									false	false	false																																																																																																																		0				
255547																																																																																																																									false	false	false																																																																																																																		0				
255556																																																																																																																									true	true	true																																																																																																																		105				
255574																																																																																																																									false	false	false																																																																																																																		0				
255659																																																																																																																									false	false	false																																																																																																																		0				
255873																																																																																																																									false	false	false																																																																																																																		0				
256049																																																																																																																									false	false	false																																																																																																																		0				
256058																																																																																																																									false	false	false																																																																																																																		0				
256179																																																																																																																									false	false	false																																																																																																																		0				
256553																																																																																																																									true	true	true																																																																																																																		226				
256964																																																																																																																									false	false	false																																																																																																																		0				
257233																																																																																																																									true	true	true																																																																																																																		28				
257345																																																																																																																									false	false	false																																																																																																																		0				
257466																																																																																																																									true	false	false																																																																																																																		0				
257653																																																																																																																									false	false	false																																																																																																																		0				
257756																																																																																																																									false	false	false																																																																																																																		0				
257868																																																																																																																									true	true	true																																																																																																																		136				
258146																																																																																																																									false	false	false																																																																																																																		0				
258306																																																																																																																									false	false	false																																																																																																																		0				
258351																																																																																																																									false	false	false																																																																																																																		0				
258379																																																																																																																									false	false	false																																																																																																																		0				
258445																																																																																																																									true	true	true																																																																																																																		202				
258539																																																																																																																									false	false	false																																																																																																																		0				
258632																																																																																																																									false	false	false																																																																																																																		0				
258771																																																																																																																									true	true	true																																																																																																																		7				
259059																																																																																																																									true	true	true																																																																																																																		0				
259330																																																																																																																									false	false	false																																																																																																																		0				
259442																																																																																																																									true	true	true																																																																																																																		6				
259657																																																																																																																									false	false	false																																																																																																																		0				
259956																																																																																																																									false	false	false																																																																																																																		0				
260055																																																																																																																									true	true	true	32582	886	87	1	34751	33568	6	31	0	627	0	1	30739	4605	181	19	0	0	123238	190	0	0	0	0	257833	72400	494	74	83981	83				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31335	12	36523	1379	30	10	26535	934	145	11																																																					576	0	0		
260354																																																																																																																									true	true	true																																																																																																																		4				
260831																																																																																																																									false	false	false																																																																																																																		0				
260868																																																																																																																									false	false	false																																																																																																																		0				
261070																																																																																																																									false	false	false																																																																																																																		0				
261146																																																																																																																									false	false	false																																																																																																																		0				
261258																																																																																																																									false	false	false																																																																																																																		0				
261360																																																																																																																									false	false	false																																																																																																																		0				
261940																																																																																																																									true	false	false																																																																																																																		0				
262059																																																																																																																									false	false	false																																																																																																																		0				
262237																																																																																																																									false	false	false																																																																																																																		0				
262358																																																																																																																									false	false	false																																																																																																																		0				
262741																																																																																																																									true	true	false																																																																																																																		0				
262844																																																																																																																									false	false	false																																																																																																																		0				
262956																																																																																																																									false	false	false																																																																																																																		0				
263243																																																																																																																									false	false	false																																																																																																																		0				
263551																																																																																																																									false	false	false																																																																																																																		0				
263627																																																																																																																									false	false	false																																																																																																																		0				
264156																																																																																																																									false	false	false																																																																																																																		0				
264455																																																																																																																									true	false	false																																																																																																																		0				
264558																																																																																																																									true	true	true	70169	85806	203	26	8708	136628	9	105	53892	1583	6	1	22256	28117	155	151	14252	79539	31581	54	0	0	0	0	204848	335465	478	511	7094	15				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	220	3792	8	3990	0	3	0	22256	28117	61	80																																																					565	125	0		
265340																																																																																																																									false	false	false																																																																																																																		0				
265407																																																																																																																									true	true	true																																																																																																																		379				
265452																																																																																																																									false	false	false																																																																																																																		0				
265676																																																																																																																									true	false	false																																																																																																																		0				
266066																																																																																																																									false	false	false																																																																																																																		0				
266244																																																																																																																									false	false	false																																																																																																																		0				
266253																																																																																																																									false	false	false																																																																																																																		0				
266271	false	false	false																																																																																																																																																																																																																																										0				
266655																																																																																																																									true	false	false																																																																																																																		0				
266851																																																																																																																									false	false	false																																																																																																																		0				
266879																																																																																																																									false	false	false																																																																																																																		0				
266945																																																																																																																									true	true	true																																																																																																																		33				
267652																																																																																																																									false	false	false																																																																																																																		0				
267737																																																																																																																									true	true	true																																																																																																																		45				
268136																																																																																																																									false	false	false																																																																																																																		0				
268257																																																																																																																									true	false	false																																																																																																																		0				
268556																																																																																																																									true	false	false																																																																																																																		0				
268828																																																																																																																									false	false	false																																																																																																																		0				
268976																																																																																																																									false	false	false																																																																																																																		0				
269049																																																																																																																									true	true	true																																																																																																																		0				
269058																																																																																																																									false	false	false																																																																																																																		0				
269478																																																																																																																									false	false	false																																																																																																																		0				
269759																																																																																																																									false	false	false																																																																																																																		0				
270148																																																																																																																									false	false	false																																																																																																																		0				
270353																																																																																																																									false	false	false																																																																																																																		0				
270504																																																																																																																									true	false	false																																																																																																																		0				
270531																																																																																																																									false	false	false																																																																																																																		0				
270652																																																																																																																									false	false	false																																																																																																																		0				
271136																																																																																																																									false	false	false																																																																																																																		0				
271154																																																																																																																									true	false	false																																																																																																																		0				
271275																																																																																																																									false	false	false																																																																																																																		0				
271341																																																																																																																									false	false	false																																																																																																																		0				
271529																																																																																																																									true	true	true	49913	934	145	2	89205	23493	38	9	19931	0	18	0	15432	78006	99	221	0	0	16145	47	0	0	0	0	230860	102433	379	232	601970	271				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40234	0	32	0	15432	78005	99	221																																																					584	0	0		
271631																																																																																																																									false	false	false																																																																																																																		0				
271743																																																																																																																									false	false	false																																																																																																																		0				
271752																																																																																																																									true	false	false																																																																																																																		0				
272030																																																																																																																									false	false	false																																																																																																																		0				
272058																																																																																																																									false	false	false																																																																																																																		0				
272151																																																																																																																									false	false	false																																																																																																																		0				
272218																																																																																																																									true	true	true	11312504	16486120	5051	1752	45109	23795149	46	3230	511348	1455370	79	317	157858	384426	351	73	1190383	44522806	7916603	1676	380110	793577	32	333	22030189	90600031	7547	22301	36619429	2998				1	4125	0	0	1	73712	3	175669	2	276480	0	0	1	112288	8	642274	182	16405	11327	6	516274	3151256	130	185	157858	26656	351	37																																																					42131	8462	1046		
272245																																																																																																																									false	false	false																																																																																																																		0				
272272																																																																																																																									false	false	false																																																																																																																		0				
272302																																																																																																																									false	false	false																																																																																																																		0				
272870																																																																																																																									false	false	false																																																																																																																		0				
273149																																																																																																																									true	true	true																																																																																																																		0				
273251																																																																																																																									false	false	false																																																																																																																		0				
273336																																																																																																																									true	true	true																																																																																																																		242				
273550																																																																																																																									false	false	false																																																																																																																		0				
273653																																																																																																																									false	false	false																																																																																																																		0				
273662																																																																																																																									true	true	true																																																																																																																		103				
273840																																																																																																																									false	false	false																																																																																																																		0				
273859																																																																																																																									false	false	false																																																																																																																		0				
274025																																																																																																																									false	false	false																																																																																																																		0				
274052																																																																																																																									false	false	false																																																																																																																		0				
274164																																																																																																																									false	false	false																																																																																																																		0				
274548																																																																																																																									true	false	false																																																																																																																		0				
274641																																																																																																																									true	true	true																																																																																																																		3				
274753																																																																																																																									false	false	false																																																																																																																		0				
274829																																																																																																																									false	false	false																																																																																																																		0				
274856																																																																																																																									false	false	false																																																																																																																		0				
275255																																																																																																																									false	false	false																																																																																																																		0				
275358																																																																																																																									true	true	true																																																																																																																		42				
