"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
45551																																																																																																																																																																																																	33245	0	0	0	144548	645749	0	5195	0	59680	633845	0	0	0	0	54025	0	0	0	0	0	0	5195	5195	29173	139433	65183	26583	406305	0	0	0.078131	0.114997	0.103939	0.000000	0.000000	0.000000	48830	5195	1981	0	0	0	0	0	0	0	0	
45560																																																																																																																																																																																																	76831	0	0	64485	172797	860862	0	6587	0	72296	783029	0	0	0	0	81332	0	0	607	33731	-4201	0	6587	6587	65468	251331	126609	45516	426650	343	0	0.095461	0.140111	0.128764	0.000000	0.000000	0.000000	74745	6587	1709	0	0	0	0	0	0	0	0	
45775																																																																																																																																																																																																	21020	0	0	12933	0	162108	0	840	0	13018	162354	0	0	0	0	13788	0	0	0	5842	0	0	840	840	15338	19806	59730	7374	68074	0	70	0.0798	0.1333	0.1252	0.0000	0.0000	0.0000	12948	840	0	0	0	0	0	0	0	0	0	
46053																																																																																																																																																																																																	8197	0	0	0	66394	177143	0	2276	0	19644	178190	0	0	0	0	20298	989	0	0	4351	0	0	1544	1544	8584	70381	13088	12834	86476	0	0	0.105247	0.161271	0.149003	0.000000	0.000000	0.000000	18754	1544	890	0	0	0	0	0	0	0	0	
46941																																																																																																																																																																																																	8721	0	0	7646	30789	107324	0	940	0	17985	105892	12	0	0	0	18565	0	0	0	2460	0	0	786	786	3207	33885	32165	1708	38801	0	0	0.1679	0.2959	0.2834	0.0000	0.0000	0.0000	17779	786	206	0	0	0	0	0	0	0	0	
47153																																																																																																																																																																																																	4620	0	0	3360	0	22041	0	211	0	1792	21303	0	0	0	0	2003	0	0	0	0	0	0	211	211	0	6300	566	280	15386	0	0	0.084120	0.118318	0.105854	0.000000	0.000000	0.000000	1792	211	0	0	0	0	0	0	0	0	0	
47247																																																																																																																																																																																																	18385	0	0	890	66564	265310	0	6564	0	24135	265975	0	0	0	0	25402	188	0	100	3711	0	0	2169	2169	11460	76589	53539	16315	129295	228	529	0.087598	0.150286	0.137454	0.000000	0.000000	0.000000	23233	2169	150	0	0	0	0	0	0	0	0	
47256																																																																																																																																																																																																	5719	0	0	0	3223	33094	0	576	0	4457	32925	0	0	0	0	4902	0	0	0	0	0	0	429	429	399	214	7132	1980	25953	0	0	0.135854	0.143514	0.130954	0.000000	0.000000	0.000000	4473	429	-16	0	0	0	0	0	0	0	0	
47452																																																																																																																																																																																																	20104	0	0	491	16280	57020	0	563	0	8190	58529	0	0	0	0	8221	0	0	0	289	0	0	189	189	36425	220	11415	234	9284	0	0	0.137231	0.556375	0.543584	0.000000	0.000000	0.000000	8032	189	158	0	0	0	0	0	0	0	0	
47500																																																																																																																																																																																																	9001	0	0	0	40146	326824	395	2657	0	45012	325476	0	0	0	0	47624	0	0	518	18718	0	0	2823	3218	8230	31389	180944	18247	108400	0	0	0.1364	0.2107	0.1965	0.0000	0.0000	0.0000	44406	3218	597	0	0	0	0	0	0	0	0	
48057																																																																																																																																																																																																	18283	0	0	0	15569	100341	0	968	0	8463	102935	121	0	0	0	8700	0	0	0	0	0	0	875	875	20284	4013	19153	6586	57183	0	0	0.0764	0.1244	0.1119	0.0000	0.0000	0.0000	7825	875	72	0	0	0	0	0	0	0	0	
48150																																																																																																																																																																																																	7135	0	0	0	2155	26056	0	155	0	2997	26014	0	0	0	0	3134	0	0	0	0	0	0	155	155	7135	2901	2863	408	13283	0	0	0.1145	0.2035	0.1934	0.0000	0.0000	0.0000	2979	155	18	0	0	0	0	0	0	0	0	
48374																																																																																																																																																																																																	10586	0	0	0	20845	743551	71	8529	0	66166	735925	0	0	0	0	67497	0	0	0	0	0	0	5374	5445	8517	369949	29906	32562	339653	4028	0	0.0848	0.1582	0.1454	0.0000	0.0000	0.0000	62052	5445	162	0	0	0	0	0	0	0	0	
48440																																																																																																																																																																																																	10961	0	0	0	23746	95188	0	828	0	6890	89887	10	0	0	0	7540	0	0	0	3042	0	0	687	687	10979	28811	18851	4052	37312	0	0	0.076240	0.139405	0.126703	0	0	0	6853	687	37	0	0	0	0	0	0	0	0	
49054																																																																																																																																																																																																	3723	0	0	0	24447	215422	0	6367	0	23866	217970	0	0	0	0	26226	0	0	0	5024	0	0	2271	2271	1393	33434	31400	19781	155652	0	0	0.1100	0.1483	0.1355	0.0000	0.0000	0.0000	23955	2271	-219	0	0	0	0	0	0	0	0	
49148																																																																																																																																																																																																	4987	0	0	0	55453	89462	0	295	0	12794	88498	0	0	0	0	12354	0	0	0	2559	0	0	295	295	4489	13081	46394	4145	25047	0	0	0.1363	0.2364	0.2308	0.0000	0.0000	0.0000	12059	295	735	0	0	0	0	0	0	0	0	
49241																																																																																																																																																																																																	8708	0	0	17985	54064	364865	0	3367	0	45688	369976	0	0	0	0	48810	0	0	98	0	0	0	3747	3747	7869	60959	24678	26011	273779	0	0	0.121800	0.162867	0.150364	0.000000	0.000000	0.000000	45063	3747	625	0	0	0	0	0	0	0	0	
49344																																																																																																																																																																																																	15833	0	0	500	15580	125543	0	427	0	12919	123555	0	0	0	0	13080	0	0	0	5782	0	0	427	427	7061	28122	56732	5549	33788	0	0	0.102431	0.185088	0.179046	0.000000	0.000000	0.000000	12653	427	238	0	0	0	0	0	0	0	0	
49643																																																																																																																																																																																																	735	0	0	13323	0	40009	0	214	0	6752	39329	0	0	0	0	6966	0	0	0	0	0	0	214	214	529	14450	4024	1722	21220	0	0	0.1717	0.2664	0.2582	0.0000	0.0000	0.0000	6752	214	0	0	0	0	0	0	0	0	0	
49652																																																																																																																																																																																																	1874	0	0	0	47550	111859	0	1699	0	13510	111736	0	0	0	0	13820	0	0	613	11538	0	0	897	897	786	46993	17539	2759	47307	0	0	0.1157	0.1948	0.1821	0.0000	0.0000	0.0000	12923	897	551	0	0	0	0	0	0	0	0	
49821																																																																																																																																																																																																	71879	0	0	0	146123	806663	0	11951	0	94286	782386	464	0	0	0	100147	0	0	0	29162	-3836	0	7431	7431	60537	164274	80768	68080	507484	1699	0	0.119293	0.169754	0.157158	0.000000	0.000000	0.000000	92716	7431	232	0	0	0	0	0	0	0	0	
49858																																																																																																																																																																																																	5509	0	0	0	10321	77290	0	668	0	10513	76432	0	0	0	0	6979	0	0	0	445	0	0	651	651	4564	12004	16268	5522	40943	0	592	0.0876	0.1342	0.1217	0.0000	0.0000	0.0000	6328	651	-11	0	0	0	0	0	0	0	0	
49951																																																																																																																																																																																																	8796	0	0	0	16427	100362	0	551	0	8370	99445	0	0	0	0	8978	0	0	414	5390	0	0	551	551	6429	19842	8247	3859	66471	0	0	0.084740	0.115898	0.108785	0.000000	0.000000	0.000000	8427	551	-57	0	0	0	0	0	0	0	0	
50144																																																																																																																																																																																																	1273	0	0	19547	0	59330	0	461	0	9621	59732	0	0	0	0	10044	0	0	0	322	0	0	423	423	6430	9837	23660	3700	19864	0	0	0.1611	0.2973	0.2848	0.0000	0.0000	0.0000	9621	423	0	0	0	0	0	0	0	0	0	
50461																																																																																																																																																																																																	20779	0	0	819	0	99928	0	3549	0	23394	96436	0	0	0	0	24217	0	0	2582	4160	0	0	823	823	20779	21000	6796	4590	54902	0	0	0.242586	0.383514	0.370481	0.000000	0.000000	0.000000	23394	823	0	0	0	0	0	0	0	0	0	
50546																																																																																																																																																																																																	4085	0	0	0	9817	43311	0	479	0	5094	44651	0	0	0	0	5046	0	0	10	2402	0	0	258	258	2151	21880	8800	918	10653	0	0	0.1072	0.2472	0.2345	0.0000	0.0000	0.0000	4788	258	306	0	0	0	0	0	0	0	0	
50854																																																																																																																																																																																																	10567	0	0	1683	18299	63370	0	660	0	5443	62493	0	0	0	0	4807	0	0	0	184	0	0	283	283	8905	19949	8922	3163	25676	0	0	0.0728	0.1400	0.1317	0.0000	0.0000	0.0000	4524	283	579	0	0	0	0	0	0	0	0	
50957																																																																																																																																																																																																	31029	0	0	0	12995	133400	0	803	0	13958	132112	1628	0	0	0	11617	0	0	0	213	0	0	803	803	31420	14900	12800	2123	71940	0	0	0.083850	0.141946	0.132134	0.000000	0.000000	0.000000	10814	803	1	0	0	0	0	0	0	0	0	
51253																																																																																																																																																																																																	3166	0	0	0	32005	186696	0	2654	0	30281	182943	0	0	0	0	21056	0	0	0	1574	487	0	1515	1515	2202	38701	51332	11519	86741	0	0	0.1129	0.1755	0.1629	0.0000	0.0000	0.0000	19541	1515	345	0	0	0	0	0	0	0	0	
51356																																																																																																																																																																																																	4105	0	0	0	18634	79509	0	375	0	13093	82189	133	0	0	0	13253	0	0	200	0	0	0	375	375	5997	44974	8755	907	19943	0	0	0.156688	0.396286	0.385073	0.000000	0.000000	0.000000	12878	375	215	0	0	0	0	0	0	0	0	
51459																																																																																																																																																																																																	8721	0	0	0	110121	227962	0	1090	0	19911	228856	0	0	0	949	18491	0	0	0	2326	0	0	1090	1090	9313	110611	12386	8122	94181	0	0	0.076487	0.149135	0.140344	0	0	0	17401	1090	1158	0	0	0	0	0	0	0	0	
51730																																																																																																																																																																																																	17090	0	0	1642	8825	60797	0	501	0	4828	60259	0	0	0	0	5093	0	0	0	0	0	0	394	394	15950	11340	9476	1755	24480	0	0	0.0780	0.1623	0.1497	0.0000	0.0000	0.0000	4699	394	52	0	0	0	0	0	0	0	0	
51842																																																																																																																																																																																																	15049	0	0	0	15244	263626	0	6426	0	25177	264017	0	0	0	0	27721	0	0	0	0	0	0	2850	2850	15493	16135	26723	11423	211237	0	0	0.094202	0.123510	0.110812	0.000000	0.000000	0.000000	24871	2850	306	0	0	0	0	0	0	0	0	
52410																																																																																																																																																																																																	1120	0	0	0	34887	62407	0	275	0	5799	61258	0	0	0	0	6495	0	0	0	0	0	0	275	275	1645	29331	18406	1921	13940	0	0	0.101538	0.223257	0.213804	0.000000	0.000000	0.000000	6220	275	-421	0	0	0	0	0	0	0	0	
52719																																																																																																																																																																																																	2375142	0	0	205302	0	3461878	0	0	0	280397	3031371	0	0	0	0	216964	0	0	0	0	0	0	0	0	1952534	987357	0	248452	453754	0	63433	0.0731	0.3332	0.3332	0.0000	0.0000	0.0000	216964	0	0	0	0	0	0	0	0	0	0	
52951																																																																																																																																																																																																	14261	0	0	0	23131	98422	0	1163	0	10696	93560	0	0	0	0	11102	0	0	247	574	0	0	762	762	5985	24965	25063	2009	43026	0	0	0.110517	0.183319	0.170737	0	0	0	10340	762	356	0	0	0	0	0	0	0	0	
53015																																																																																																																																																																																																	4800	0	0	16460	0	30305	0	151	0	8277	30440	0	0	0	0	8428	0	0	0	0	0	0	151	151	4652	8655	13334	509	3815	0	0	0.2719	0.6901	0.6777	0.0000	0.0000	0.0000	8277	151	0	0	0	0	0	0	0	0	0	
53033																																																																																																																																																																																																	599445	0	0	350	694395	2420552	0	24639	0	224228	2337563	258	0	0	0	165463	0	0	1294	88693	0	0	16111	16111	816521	359521	128192	52183	1064269	0	0	0.0659	0.1290	0.1164	0.0000	0.0000	0.0000	149352	16111	2587	0	0	0	0	0	0	0	0	
53051																																																																																																																																																																																																	10441	0	0	25912	0	58821	0	255	0	8285	58313	0	0	0	0	8540	0	0	0	500	0	0	255	255	6958	33097	3420	1253	15601	0	0	0.1421	0.3531	0.3426	0.0000	0.0000	0.0000	8285	255	0	0	0	0	0	0	0	0	0	
53239																																																																																																																																																																																																	32761	0	0	0	27405	128074	0	1104	0	13001	129329	0	0	0	0	13433	0	0	0	0	0	0	760	760	48088	9194	25676	2870	45724	0	0	0.097990	0.220814	0.208321	0.000000	0.000000	0.000000	12673	760	328	0	0	0	0	0	0	0	0	
53453																																																																																																																																																																																																	1624	0	0	0	26608	45619	0	258	0	7020	45005	0	0	0	0	6531	0	0	63	5	0	0	256	256	3029	19561	14280	817	8262	0	0	0.1394	0.3313	0.3183	0.0000	0.0000	0.0000	6275	256	745	0	0	0	0	0	0	0	0	
53752																																																																																																																																																																																																	1911	0	0	23104	12327	53937	0	133	0	7856	53464	0	0	0	0	7743	0	0	46	0	0	0	133	133	10514	23691	1250	671	18238	0	0	0.1423	0.3281	0.3224	0.0000	0.0000	0.0000	7610	133	246	0	0	0	0	0	0	0	0	
54049																																																																																																																																																																																																	14692	0	0	975	8893	88108	0	1488	0	7867	90954	0	0	0	0	8602	0	0	0	0	0	0	834	834	15865	9472	0	4574	64109	0	0	0.0854	0.1302	0.1176	0.0000	0.0000	0.0000	7768	834	99	0	0	0	0	0	0	0	0	
54058																																																																																																																																																																																																	6872	0	0	0	72765	282184	0	3586	0	29005	281685	0	0	0	0	30117	0	0	0	1202	0	0	2420	2420	6807	73842	76248	6619	128507	0	0	0.098333	0.156464	0.143892	0.000000	0.000000	0.000000	27697	2420	1287	0	0	0	0	0	0	0	0	
54375																																																																																																																																																																																																	16042	0	0	0	181727	653996	0	9551	0	70066	655592	0	0	0	0	75149	0	0	2288	35601	0	0	6061	6061	36002	153306	88652	45998	390180	625	667	0.1055	0.1561	0.1435	0.0000	0.0000	0.0000	69088	6061	307	0	0	0	0	0	0	0	0	
54441																																																																																																																																																																																																	2463	0	0	0	9352	130280	0	1243	0	13364	130296	0	0	0	0	11716	0	0	0	478	0	0	1206	1206	1055	33502	9614	4000	84498	0	0	0.0824	0.1215	0.1090	0.0000	0.0000	0.0000	10510	1206	78	0	0	0	0	0	0	0	0	
54656																																																																																																																																																																																																	4882	0	0	0	326992	448201	0	2373	0	36121	426016	0	0	0	0	34704	0	0	0	7703	0	0	2167	2167	10714	309426	39303	10543	87096	0	0	0.0769	0.2005	0.1879	0	0	0	32537	2167	559	0	0	0	0	0	0	0	0	
55176																																																																																																																																																																																																	28083	0	0	16120	178	304179	0	1984	0	23606	302524	0	0	0	0	26535	0	0	362	20121	-953	0	1984	1984	10976	44033	116990	19284	134150	0	0	0.0812	0.1253	0.1160	0.0000	0.0000	0.0000	24551	1984	8	0	0	0	0	0	0	0	0	
55336																																																																																																																																																																																																	32934	0	0	0	70657	336201	0	2118	0	37495	333455	0	0	0	0	39732	0	0	0	0	0	0	2118	2118	32212	75602	105851	18356	123500	0	0	0.1128	0.2071	0.1960	0.0000	0.0000	0.0000	37614	2118	-119	0	0	0	0	0	0	0	0	
55635																																																																																																																																																																																																	8332	0	0	0	15754	90055	0	961	0	7927	87749	0	0	0	0	8889	0	0	0	2160	0	0	856	856	6758	18280	4774	2894	61376	0	0	0.091545	0.131002	0.118387	0.000000	0.000000	0.000000	8033	856	-106	0	0	0	0	0	0	0	0	
55653																																																																																																																																																																																																	5571	0	0	0	25970	93548	0	640	0	11217	95768	0	0	0	0	11356	0	0	0	2217	0	0	640	640	9778	22026	4007	1927	57855	60	0	0.1119	0.1735	0.1637	0.0000	0.0000	0.0000	10716	640	501	0	0	0	0	0	0	0	0	
56258																																																																																																																																																																																																	4227	0	0	0	46884	176790	0	1202	0	17264	180851	0	0	0	0	18263	0	0	0	18777	0	0	1202	1202	2874	52867	36936	7117	85112	0	0	0.0943	0.1472	0.1376	0.0000	0.0000	0.0000	17061	1202	203	0	0	0	0	0	0	0	0	
56351																																																																																																																																																																																																	67235	0	0	0	320977	884463	0	7794	0	92755	871460	0	0	0	0	90708	0	0	95	10271	0	0	5826	5826	143022	241304	177522	40080	321507	870	0	0.098063	0.195636	0.183070	0.000000	0.000000	0.000000	84882	5826	1997	0	0	0	0	0	0	0	0	
56427																																																																																																																																																																																																	1179	0	0	0	30967	80574	0	398	0	9048	79180	0	0	0	0	9810	0	0	135	2169	-510	0	398	398	3703	26622	32847	3770	18088	0	0	0.118868	0.240571	0.230811	0.000000	0.000000	0.000000	9412	398	146	0	0	0	0	0	0	0	0	
56548																																																																																																																																																																																																	12895	0	0	0	18117	344513	0	7046	0	30822	346816	0	0	0	0	38305	0	0	290	8101	0	4000	3619	7619	14466	17709	75094	14548	244084	0	0	0.0885	0.1339	0.1073	0.0000	0.0000	0.0000	30686	7619	136	0	0	0	0	0	0	0	0	
56557	86094	0	0	255	607421	2361874	0	61623	0	212266	2358938	273	0	0	0	226228	51384	0	14654	288703	199	0	24344	24344	158356	474539	182704	78445	1592836	0	2224	0.085663	0.118435	0.105691	0.000000	0.000000	0.000000	201884	24344	7959	5702	114503	179815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8972	0	37340	1910140	2356714	0	0	0	0	0	1617004	0	0	0	46299	46299	15011	0	0	31288	0	0	0	0	0	0	0	0	0	56666	29428	0	0	118	137	0	0	12838	36804	407404	3942	146433	0	0	0	0	0	0	55775	16007	177264	1367958	0	0	0	0	0	112095	2224	8993	20935	1498	-46561	7327	3155	0	0	4172	55	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144352	6863	1669	15542	120278	0	0	8972	183385	476208	207218	1748629	0	95242	103609	1748629	1947480	0	628	628	204108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86094			255	607421																																												
56717																																																																																																																																																																																																	7340	0	0	0	82514	542829	19	7115	0	49847	540499	0	0	0	0	54971	0	0	0	7601	0	0	5744	5763	21312	58122	80169	33626	389418	92	0	0.091051	0.119993	0.107413	0.000000	0.000000	0.000000	49208	5763	586	0	0	0	0	0	0	0	0	
57040																																																																																																																																																																																																	4294	0	0	0	31435	89012	0	713	0	11010	88490	0	0	0	0	11437	0	0	0	1949	0	0	713	713	1004	31278	10075	1836	46918	0	0	0.1212	0.1932	0.1812	0.0000	0.0000	0.0000	10724	713	286	0	0	0	0	0	0	0	0	
57228																																																																																																																																																																																																	28675	0	0	0	16442	259568	2	2675	0	23603	252736	0	0	0	0	25944	0	0	2727	8713	0	0	2440	2442	27124	24419	47593	12290	162943	542	0	0.092990	0.133093	0.120566	0.000000	0.000000	0.000000	23502	2442	101	0	0	0	0	0	0	0	0	
57255																																																																																																																																																																																																	18523	0	0	932	16273	94682	0	761	0	10184	93738	80	0	0	0	10789	0	0	455	526	0	0	750	750	15622	16887	13167	3333	49546	0	0	0.1071	0.1798	0.1673	0.0000	0.0000	0.0000	10039	750	145	0	0	0	0	0	0	0	0	
57451																																																																																																																																																																																																	24450	0	0	0	205136	465360	0	5715	0	44514	462603	0	0	0	0	45367	0	0	0	0	0	0	3145	3145	18119	208184	64508	6835	176551	0	0	0.0913	0.1821	0.1695	0	0	0	42222	3145	2292	0	0	0	0	0	0	0	0	
57572																																																																																																																																																																																																	2129	0	0	0	14404	57597	1	253	0	5375	57260	0	0	0	0	5026	0	0	0	0	0	0	253	254	6097	9869	23796	5510	17402	0	424	0.0840	0.1607	0.1526	0.0000	0.0000	0.0000	4772	254	124	0	0	0	0	0	0	0	0	
57956																																																																																																																																																																																																	30636	0	0	974	41290	168348	1	2093	0	14339	164052	0	0	0	0	15646	0	0	540	12513	-513	0	1412	1413	11988	56046	12429	3315	89029	0	0	0.0868	0.1393	0.1267	0.0000	0.0000	0.0000	14233	1413	619	0	0	0	0	0	0	0	0	
58074																																																																																																																																																																																																	2366	0	0	0	18401	195102	0	1577	0	18254	192788	0	0	0	0	18879	0	0	0	0	0	0	1471	1471	762	27991	110012	12064	57111	0	926	0.090732	0.160612	0.148098	0.000000	0.000000	0.000000	17408	1471	-80	0	0	0	0	0	0	0	0	
58207																																																																																																																																																																																																	12231	0	0	0	25532	224276	35	2753	0	18339	223268	0	0	0	0	18740	0	0	698	1186	0	0	2152	2187	16391	23356	37650	9675	147708	0	1522	0.0746	0.1092	0.0965	0.0000	0.0000	0.0000	16553	2187	264	0	0	0	0	0	0	0	0	
58225																																																																																																																																																																																																	11867	0	0	0	41281	256132	0	3038	0	22521	254712	458	0	0	0	23875	0	0	0	3173	0	0	2061	2061	13490	34345	107591	12151	102571	0	0	0.0856	0.1456	0.1331	0.0000	0.0000	0.0000	21814	2061	707	0	0	0	0	0	0	0	0	
58243	363106	0	0	0	576663	4492366	0	169536	0	254234	4687390	0	0	0	0	309264	103138	0	10629	42500	-106	25000	43215	68215	804682	160611	654766	242556	3024784	23883	0	0.051606	0.092843	0.072364	0.000000	0.000000	0.000000	241049	68215	-3117	1079	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1259	0	126622	3331048	4670982	0	0	0	0	0	3338123	1097	12265	12265	126341	126341	92420	0	0	33921	0	0	13632	2776	0	0	0	0	0	327303	35803	0	0	0	0	0	0	-3117	451481	35879	0	92420	0	0	0	21983	1900	0	0	19386	630829	2687908	0	0	0	0	0	360127	20176	25898	69543	1954	-152477	5315	0	0	0	5315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21250	0	0	0	21250	0	0	1259	897102	160611	656025	3097535	0	32122	328013	3097535	3457670	0	0	0	243825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363106			0	576662																																												
58355																																																																																																																																																																																																	1627	0	0	0	6	7307	0	32	0	785	7250	0	0	0	0	817	0	0	0	1320	0	0	32	32	102	4606	0	669	2631	0	0	0.1083	0.1940	0.1864	0.0000	0.0000	0.0000	785	32	0	0	0	0	0	0	0	0	0	
58551																																																																																																																																																																																																	2383	0	0	0	66785	141482	0	1147	0	14804	143197	0	0	0	0	13690	0	0	703	0	0	0	1034	1034	5975	42964	36028	4453	55514	0	0	0.0888	0.1657	0.1532	0.0000	0.0000	0.0000	12656	1034	1494	0	0	0	0	0	0	0	0	
58636																																																																																																																																																																																																	21382	0	0	495	71756	248933	0	2117	0	22380	243566	0	0	0	0	25208	0	0	0	4534	0	0	2117	2117	22522	58182	30813	20111	141399	704	0	0.094837	0.140759	0.128938	0	0	0	23091	2117	-796	0	0	0	0	0	0	0	0	
58757																																																																																																																																																																																																	9032	0	0	0	8620	53139	0	586	0	5287	53178	0	0	0	0	5585	0	0	0	0	0	0	454	454	1819	16679	4118	1990	30953	0	0	0.0965	0.1542	0.1417	0.0000	0.0000	0.0000	5131	454	156	0	0	0	0	0	0	0	0	
58971																																																																																																																																																																																																	63667	0	0	0	997345	3831097	0	69225	0	431985	3882668	985	0	0	0	478493	5706	0	20488	412542	-14495	0	37551	37551	354212	791270	337630	136843	2402785	3186	0	0.113814	0.161032	0.148394	0.000000	0.000000	0.000000	440942	37551	4922	42	15894	9091	0	0	0	0	0	
59316																																																																																																																																																																																																	19534	0	0	170	142839	530702	95	5780	0	67157	528769	0	0	0	0	70435	0	0	3636	18504	0	0	4475	4570	29597	129432	109157	19425	266449	0	0	0.124570	0.197474	0.184662	0.000000	0.000000	0.000000	65865	4570	1262	0	0	0	0	0	0	0	0	
59352																																																																																																																																																																																																	26645	0	0	0	152858	309058	0	2096	0	31900	308155	0	0	0	0	32490	0	0	0	8148	0	0	2065	2065	8568	163769	23914	12731	115517	0	0	0.098733	0.196752	0.184247	0.000000	0.000000	0.000000	30425	2065	1475	0	0	0	0	0	0	0	0	
59679																																																																																																																																																																																																	4092	0	0	0	1592	24882	0	90	0	2487	24284	0	0	0	0	2577	0	0	0	0	0	0	90	90	704	3911	17424	398	2933	0	0	0.1024	0.2074	0.2001	0.0000	0.0000	0.0000	2487	90	-32	0	0	0	0	0	0	0	0	
59754																																																																																																																																																																																																	1842	0	0	425	3050	14562	0	117	0	1023	15137	0	0	0	0	1092	0	0	0	67	0	0	117	117	377	2534	4665	1244	7055	0	0	0.0644	0.1101	0.0983	0.0000	0.0000	0.0000	975	117	48	0	0	0	0	0	0	0	0	
60143	4473011	0	126756	0	7383012	55052650	0	848882	0	5973558	53661980	138257	0	514121	491093	8524948	1731206	2260266	1217280	13387017	-392539	1644788	736432	2381220	4110695	7663655	1692982	3560493	41519556	23417	0	0.114944	0.145055	0.104538	0.114221	0.103830	0.143550	6143728	2381220	10147	685825	7078028	2439850	21646	0	0	0	0	0	0	0	948444	755225	0	0	0	0	966969	0	144264	58770270	53449758	0	100258	82158	100570	0	39177123	0	0	0	9010905	9010905	844140	1111566	0	7055199	0	0	211810	412	0	0	0	0	0	3786223	686788	0	0	0	0	0	0	16596	139166	6552597	31706	642947	0	0	19596	3821	0	0	0	248791	1614440	37313892	450605	0	3912	34352	2224	4353876	447443	185306	151971	8663	65762	608640	8188	90059	0	510393	27651	330	807	0	26514	0	0	0	0	514121	514121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	52	0	0	0	52	6693509	0	56074	0	6637435	0	285930	681039	5477474	9208091	2374021	55759149	0	1841618	1187011	55759149	58914534	0	0	0	6144140	50129	0	0	100000	10000	0	0	0	10000	0	0	0	0	0	0	4427996			0	7334885										490630																																		
