"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
104038																																																																																																																																																		138245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138245	0	0	138245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104056																																																																																																																																																		10050																																																																																															
104234																																																																																																																																																		52542																																																																																															
104430																																																																																																																																																		59585																																																																																															
104542																																																																																																																																																		17293																																																																																															
105026																																																																																																																																																		175																																																																																															
105044																																																																																																																																																		8097																																																																																															
105053																																																																																																																																																		45705																																																																																															
105071																																																																																																																																																		38004		0																																																																																													
105222																																																																																																																																																		46129																																																																																															
105530																																																																																																																																																		24077																																																																																															
105633																																																																																																																																																		0																																																																																															
106359																																																																																																																																																		366666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355501	11165	0	0	0	0	0	0	0	0	0	0	245	0	0	0	245	0	0	0	0	0	0	0	0	0	366911	0	0	355501	11410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106377																																																																																																																																																		162860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160711	2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162860	0	0	160711	2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106452																																																																																																																																																		66541																																																																																															
106519																																																																																																																																																		25890		0																																																																																													
106546																																																																																																																																																		9292																																																																																															
106658																																																																																																																																																		76033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	75661	0	0	0	0	0	0	0	0	0	0	0	3027	-463	0	0	2564	0	0	0	0	0	0	0	0	0	79060	-463	372	75661	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107057																																																																																																																																																		673		0																																																																																													
107226																																																																																																																																																		0																																																																																															
107244																																																																																																																																																		371247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351987	19260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371247	0	0	351987	19260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107431																																																																																																																																																		34286																																																																																															
107459																																																																																																																																																		725																																																																																															
107758																																																																																																																																																		5449		0																																																																																													
108269																																																																																																																																																		21499		0																																																																																													
108652																																																																																																																																																		946																																																																																															
108746																																																																																																																																																		19281		0																																																																																													
108951																																																																																																																																																		34966	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	34972	0	34966	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	
109136																																																																																																																																																		54114																																																																																															
109154																																																																																																																																																		6367		0																																																																																													
109453																																																																																																																																																		8854																																																																																															
109574																																																																																																																																																		43941																																																																																															
109659																																																																																																																																																		12074																																																																																															
110413																																																																																																																																																		100483																																																																																															
110655																																																																																																																																																		3239																																																																																															
110936																																																																																																																																																		11003																																																																																															
110945																																																																																																																																																		44023																																																																																															
111157																																																																																																																																																		3874																																																																																															
111205																																																																																																																																																		41513																																																																																															
111661																																																																																																																																																		74598																																																																																															
111942																																																																																																																																																		53250																																																																																															
111979																																																																																																																																																		17484																																																																																															
112163																																																																																																																																																		300060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6693	0	0	111	0	0	299735	325	0	0	0	0	0	1405	0	0	0	1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308158	0	0	299846	8312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	111	0	0	0	0	0	0	111	0	0	111	0	0	
112332																																																																																																																																																		33377																																																																																															
112444																																																																																																																																																		29441																																																																																															
112510																																																																																																																																																		6440		0																																																																																													
112556																																																																																																																																																		12988																																																																																															
112837	30495685	247478	209854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229256	0	1865	60474	0	272333	29888758	334594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228740	18738	165103	0	0	0	165103	31137522	0	274198	30177972	685352	0	0	0	0	0	0	0	194328	15526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299063	0	2588	257856	38619	144219	0	0	0	144219	85037	0	1865	60474	22698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89209	0	2588	63528	23093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166917	89209	0	2588	63528	23093	30495685	247478	209854																																																																																													
113003																																																																																																																																																		94801																																																																																															
113030																																																																																																																																																		28381																																																																																															
113441																																																																																																																																																		50783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	152	0	0	50783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50935	0	0	50935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	152	0	0	0	0	0	0	0	
113601																																																																																																																																																		500																																																																																															
113740																																																																																																																																																		133876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133876	0	133876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113937																																																																																																																																																		34741																																																																																															
114149																																																																																																																																																		11307																																																																																															
114158																																																																																																																																																		107776																																																																																															
114251																																																																																																																																																		22408																																																																																															
114260																																																																																																																																																		1188452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212523	975929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1188452	0	212523	975929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114457																																																																																																																																																		100868																																																																																															
114756																																																																																																																																																		15183																																																																																															
114774																																																																																																																																																		0																																																																																															
114840																																																																																																																																																		25046																																																																																															
114859																																																																																																																																																		37631																																																																																															
115100																																																																																																																																																		20971																																																																																															
115146																																																																																																																																																		0																																																																																															
115155																																																																																																																																																		4474																																																																																															
115221																																																																																																																																																		34805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2672	27529	4604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34805	0	2672	27529	4604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115575																																																																																																																																																		34106																																																																																															
115641																																																																																																																																																		349227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60419	288808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349227	0	60419	288808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
116077																																																																																																																																																		39105																																																																																															
116358																																																																																																																																																		0																																																																																															
116554																																																																																																																																																		1970																																																																																															
116639																																																																																																																																																		0																																																																																															
116732																																																																																																																																																		16350																																																																																															
116741																																																																																																																																																		47642																																																																																															
117038																																																																																																																																																		29216																																																																																															
117458																																																																																																																																																		44357																																																																																															
117672																																																																																																																																																		15134																																																																																															
117775																																																																																																																																																		56973																																																																																															
118156																																																																																																																																																		12350																																																																																															
118174																																																																																																																																																		45872																																																																																															
118660																																																																																																																																																		376																																																																																															
118736																																																																																																																																																		44113																																																																																															
119153																																																																																																																																																		151412																																																																																															
119274																																																																																																																																																		48931																																																																																															
119528																																																																																																																																																		118346																																																																																															
119779																																																																																																																																																		57686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4238	53448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57686	0	4238	53448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120542																																																																																																																																																		9183																																																																																															
120609																																																																																																																																																		173325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6184	164541	2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173325	0	6184	164541	2600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120953																																																																																																																																																		62372																																																																																															
121642																																																																																																																																																		320267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320267	0	320267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121651																																																																																																																																																		58797		0																																																																																													
121914																																																																																																																																																		11029																																																																																															
122153																																																																																																																																																		24383																																																																																															
122546																																																																																																																																																		17088																																																																																															
122751																																																																																																																																																		2655		0																																																																																													
122854																																																																																																																																																		70098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69598	500	0	0	0	0	0	0	0	0	0	0	49562	0	0	49562	0	0	0	0	0	0	0	0	0	0	119660	0	0	119160	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123178																																																																																																																																																		37292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64	37228	0	0	0	0	0	0	0	0	0	0	0	0	4586	0	0	0	4586	0	0	0	0	0	0	0	0	0	41878	-64	37228	0	4586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123440																																																																																																																																																		66834																																																																																															
123646																																																																																																																																																		182401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182401	0	0	182401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124344																																																																																																																																																		0																																																																																															
124353																																																																																																																																																		0																																																																																															
124773																																																																																																																																																		1414		0																																																																																													
124830																																																																																																																																																		17509																																																																																															
125154																																																																																																																																																		185450																																																																																															
125855																																																																																																																																																		133317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2589	0	0	0	0	0	133317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135906	0	0	133317	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2589	0	0	0	2589	0	0	0	0	0	0	
125958																																																																																																																																																		3332																																																																																															
126012																																																																																																																																																		90773																																																																																															
126049																																																																																																																																																		17806																																																																																															
126254																																																																																																																																																		430264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430142	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430264	0	0	430142	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126553																																																																																																																																																		14665																																																																																															
126740																																																																																																																																																		140055																																																																																															
126834																																																																																																																																																		23956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23781	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23956	0	0	23781	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
127055																																																																																																																																																		11207																																																																																															
127224																																																																																																																																																		53720																																																																																															
127701																																																																																																																																																		20623																																																																																															
128258																																																																																																																																																		3372																																																																																															
128511	18645																																																																																																																																																	18645																																																																																															
128904																																																																																																																																																		2587187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4872	0	0	4872	0	0	2502082	85105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53494	0	1055	52439	0	2645553	0	1055	2559393	85105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5093	0	0	5093	0	0	0	0	0	0	4872	0	0	4872	0	0	
129349																																																																																																																																																		113022																																																																																															
129358																																																																																																																																																		13354																																																																																															
129479																																																																																																																																																		19241																																																																																															
129732																																																																																																																																																		3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3581	0	3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
129853																																																																																																																																																		45146																																																																																															
129910																																																																																																																																																		6618																																																																																															
130345																																																																																																																																																		19995																																																																																															
130541																																																																																																																																																		434798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434798	0	0	434798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130813																																																																																																																																																		36117																																																																																															
131034																																																																																																																																																		35624																																																																																															
131155																																																																																																																																																		14491																																																																																															
131173																																																																																																																																																		98647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98647	0	0	98647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131418																																																																																																																																																		84859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	116	0	0	82203	2656	0	0	0	0	0	1053	0	0	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86028	0	0	83372	2656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	69	0	0	0	0	0	0	116	0	0	116	0	0	
131436																																																																																																																																																		14631																																																																																															
131650																																																																																																																																																		1679946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22180	0	0	22180	0	0	1679946	0	0	0	0	0	0	0	0	0	0	0	215602	0	215602	0	0	0	0	0	0	0	0	0	0	0	1917728	0	215602	1702126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194469	0	0	194469	0	0	0	0	0	0	0	0	0	0	0	22180	
131717																																																																																																																																																		17223																																																																																															
131940																																																																																																																																																		9650																																																																																															
132107																																																																																																																																																		74992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74992	0	0	74992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
132152																																																																																																																																																		5113																																																																																															
132219																																																																																																																																																		17772																																																																																															
132451																																																																																																																																																		35472																																																																																															
132554																																																																																																																																																		37543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37543	0	0	37543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
132853																																																																																																																																																		15929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15929	0	15929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
132938																																																																																																																																																		15496																																																																																															
133850																																																																																																																																																		308459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308093	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308459	0	0	308093	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
133971																																																																																																																																																		137736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5228	132508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137736	0	5228	132508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134156																																																																																																																																																		5532																																																																																															
134437																																																																																																																																																		222220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222220	0	0	222220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134455																																																																																																																																																		16296																																																																																															
134848																																																																																																																																																		51998																																																																																															
135836																																																																																																																																																		6910																																																																																															
135854																																																																																																																																																		4227																																																																																															
136048																																																																																																																																																		39112																																																																																															
136338																																																																																																																																																		121657																																																																																															
136459																																																																																																																																																		24382																																																																																															
136655																																																																																																																																																		0																																																																																															
137205																																																																																																																																																		27032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20639	6393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27032	0	20639	6393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137447																																																																																																																																																		91217																																																																																															
137456																																																																																																																																																		45726																																																																																															
137559																																																																																																																																																		0																																																																																															
137643																																																																																																																																																		22666																																																																																															
137652																																																																																																																																																		2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3191	0	0	0	0	0	2915	0	0	0	0	0	0	11617	0	0	11617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17723	0	0	14532	3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3160	0	0	0	3160	31	0	0	0	31	0	
