"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	
1351																																																																																																																																																																																			1761	0	0	33495	3028	95443	0	393	0	13467	95249	0	0	0	0	13842	0	0	327	2589	0	0	393	393	0	34789	9613	2564	51406	0	0	0.1412	0.2142	0.2076	0.0000	0.0000	0.0000	13449	393	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64630	95249	
1454																																																																																																																																																																																			22168	0	0	0	117166	316387	0	836	0	29636	306964	0	0	0	0	28183	0	0	0	0	0	0	836	836	17127	160415	31532	6250	105860	2164	0	0.0891	0.1791	0.1738	0.0000	0.0000	0.0000	27347	836	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157373	306832	
1557																																																																																																																																																																																			1854	0	0	2443	7848	33766	0	406	0	5896	33629	0	0	0	0	5896	0	0	55	863	0	0	278	278	151	12872	3053	843	17675	0	0	0.1671	0.2667	0.2541	0.0000	0.0000	0.0000	5618	278	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	22108	33629	
1632																																																																																																																																																																																			8246	0	0	0	32924	255957	0	2811	0	20250	252295	0	0	0	0	22294	0	0	460	15234	0	0	2660	2660	7864	36763	36422	10036	176718	0	0	0.0778	0.1048	0.0923	0.0000	0.0000	0.0000	19634	2660	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	212653	252295	
1669																																																																																																																																																																																			12716	0	0	99175	38614	234776	0	1553	0	39231	241103	0	0	0	0	36812	0	0	0	0	0	0	1005	1005	17559	144071	38129	1599	32532	0	0	0.1499	0.4609	0.4484	0.0000	0.0000	0.0000	35807	1005	1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548	79863	238874	
1829																																																																																																																																																																																			13365	0	0	0	119856	295648	527	2229	0	38419	287220	0	0	0	0	37706	0	0	0	10362	0	0	2061	2588	20905	102428	62542	4623	107527	0	0	0.1223	0.2289	0.2132	0.0000	0.0000	0.0000	35118	2588	3301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	164733	287220	
1856																																																																																																																																																																																			818	0	0	0	31723	39442	0	109	0	2291	27096	0	0	0	0	2348	0	0	0	1	0	0	109	109	209	33464	1590	899	4243	0	0	0.0828	0.2002	0.1909	0.0000	0.0000	0.0000	2239	109	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11731	27030	
2040																																																																																																																																																																																			3396	0	0	278	21658	143213	0	1306	0	13955	141715	0	0	0	0	14559	0	0	0	0	0	0	1291	1291	1381	24052	40205	4109	77826	98	0	0.0936	0.1410	0.1285	0.0000	0.0000	0.0000	13268	1291	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	103268	141715	
2161																																																																																																																																																																																			11303	0	0	404	24665	100421	0	498	0	9071	98282	0	0	0	0	9288	0	0	0	0	0	0	498	498	2081	45088	22294	4147	31030	0	0	0.0894	0.1814	0.1717	0.0000	0.0000	0.0000	8790	498	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51195	98282	
2376																																																																																																																																																																																			9036	0	0	323111	265868	967829	0	6164	0	104398	943115	0	0	0	0	105962	0	0	0	0	0	0	4220	4220	85456	503161	288627	14608	92669	0	0	0.1079	0.3157	0.3031	0.0000	0.0000	0.0000	101742	4220	2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1944	335671	943115	
2451																																																																																																																																																																																			196	0	0	384	560	14292	0	137	0	1154	14212	12	0	0	0	1284	0	0	0	0	0	0	137	137	36	1239	4372	544	8772	0	0	0.0807	0.1146	0.1023	0.0000	0.0000	0.0000	1147	137	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11208	14212	
2554																																																																																																																																																																																			756	0	0	9	2124	7441	0	48	0	667	7663	0	0	0	0	761	0	0	0	0	0	0	48	48	3	3662	251	194	3618	0	0	0.0930	0.1700	0.1593	0.0000	0.0000	0.0000	713	48	-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4476	7663	
2732																																																																																																																																																																																			14024	0	0	0	70180	404682	0	2649	0	50996	402967	0	0	0	0	50984	0	0	0	0	0	0	2649	2649	5765	72863	70420	8570	255048	0	0	0.1204	0.1657	0.1571	0.0000	0.0000	0.0000	48335	2649	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307738	401419	
2750																																																																																																																																																																																			1036	0	0	0	10218	45144	0	787	0	4779	46450	0	0	0	0	5043	0	0	0	0	0	0	431	431	2157	9975	2109	2106	31522	0	0	0.0993	0.1474	0.1348	0.0000	0.0000	0.0000	4612	431	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	34216	46450	
2938																																																																																																																																																																																			14166	0	0	0	42958	266443	0	5285	0	19721	265095	0	0	0	0	21390	0	0	637	3535	0	0	2617	2617	3768	51370	40362	12475	174686	0	0	0.0708	0.1035	0.0908	0.0000	0.0000	0.0000	18773	2617	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2668	206652	265095	
2956																																																																																																																																																																																			2896	0	0	0	39458	118880	0	877	0	13076	118652	0	0	0	0	13657	0	0	96	192	0	0	785	785	1333	53419	25422	3267	39251	0	0	0.1085	0.2178	0.2053	0.0000	0.0000	0.0000	12872	785	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	62698	118652	
3252																																																																																																																																																																																			6343	0	0	6796	15532	91183	0	1209	0	10133	91595	0	0	0	0	10780	0	0	273	173	0	0	857	857	1337	26209	3207	2984	61322	0	0	0.1083	0.1581	0.1455	0.0000	0.0000	0.0000	9923	857	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	68180	91595	
