"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
9955																								2319	0	0	0	0	2013	true	0	0	0	2319	0	0	0	0	0	1888	2	0	0	1214	717	0	0	true	0	82	CONF	
10157																								0	0	80	0	0	3000	false	0	0	0	0	0	0	40	0	40	554	1	0	0	0	3000	0	0	false	0	0	CONF	
10250																								0	0	123	3000	0	3000	true	0	0	0	0	0	0	123	0	0	885	0	0	0	0	0	0	0	false	0	0	CONF	
10849																								0	0	0	3906	0	16906	true	0	0	0	0	0	0	0	0	0	3278	1	0	0	2000	11000	0	0	true	0	0	CONF	
10858																								236	0	0	36	0	7129	true	0	0	0	236	0	0	0	0	0	2387	1	0	0	0	5926	0	0	true	0	1167	CONF	
11145																								99	0	538	0	0	12969	false	0	0	0	99	0	0	257	0	281	1493	0	0	0	2475	10494	0	0	false	0	0	CONF	
11640																								0	0	0	0	0	18133	true	0	0	0	0	0	0	0	0	0	5016	1	0	0	17697	436	0	0	false	0	0	CONF	
11837																								0	0	243	0	0	6500	false	0	0	0	0	243	0	0	0	0	0	0	0	0	0	6500	0	0	false	0	0	CONF	
12030																								0	0	0	2000	0	6000	false	0	0	0	0	0	0	0	0	0	3358	2	0	0	4000	0	0	0	false	0	0	CONF	
12058																								0	0	154	0	0	2115	false	0	0	0	0	0	0	143	0	11	444	0	0	0	0	2000	0	0	false	0	115	CONF	
12142																								0	0	30	0	0	0	true	0	0	0	0	0	0	30	0	0	409	0	0	0	0	0	0	0	false	0	0	CONF	
12245																								0	0	100	1000	0	3000	true	0	0	0	0	0	0	100	0	0	1745	1	0	0	1000	1000	0	0	false	0	0	CONF	
12311	97393	9735	8951	101088	77107	5027464	true	0	9727	8	0	345433	8	84803	20286	1150000	20000	1090128	1725491	true	3168412	940757	0						5027464						27	0	8433	0	491												CONF	
12647																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	729	1	0	0	0	0	0	0	false	0	0	CONF	
12656																								0	0	33	0	0	0	true	0	0	0	0	0	0	33	0	0	406	2	0	0	0	0	0	0	false	0	0	CONF	
12937																								0	0	0	3100	0	3418	false	0	0	0	0	0	0	0	0	0	3155	5	0	0	0	0	0	0	false	0	318	CONF	
12946																								4041	971	227	0	0	8860	true	0	941	30	4041	0	0	227	0	0	3758	2	0	0	0	7751	0	0	false	0	1109	CONF	
12955																								0	0	0	0	0	6500	true	0	0	0	0	0	0	0	0	0	2020	1	0	0	4000	2500	0	0	false	0	0	CONF	
13037																								0	0	1105	0	0	0	true	0	0	0	0	0	0	388	0	717	6529	3	0	0	0	0	0	0	false	0	0	CONF	
13103																								0	0	0	11500	0	14725	true	0	0	0	0	0	0	0	0	0	1838	7	0	0	0	3225	0	0	false	0	0	CONF	
13251																								0	0	131	0	0	0	false	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
13457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	false	0	0	CONF	
14052																								0	0	65	0	0	0	false	0	0	0	0	0	0	0	0	65	3472	1	0	0	0	0	0	0	false	0	0	CONF	
14155																								0	0	20	5585	0	8880	false	0	0	0	0	0	0	20	0	0	354	0	0	0	2145	1150	0	0	false	0	0	CONF	
14258																								0	0	0	7000	0	13000	true	0	0	0	0	0	0	0	0	0	38366	5	0	0	6000	0	0	0	true	0	0	CONF	
14409	133409	0	31303	511347	568	735986	true	30618	0	0	132841	27463	4	568	0	0	162464	29	232	true	0	61914	0						735986						0	0	2	0	683												CONF	
14454																								0	0	0	0	0	17	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	17	CONF	
14650																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	false	0	0	CONF	
14753																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	false	0	0	CONF	
14865																								1785	0	110	0	0	6510	true	0	0	0	1785	0	0	0	0	110	1267	0	0	0	0	0	0	0	true	0	6510	CONF	
14940																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1853	2	0	0	0	0	0	0	true	0	0	CONF	
15536																								0	0	269	0	0	0	true	0	0	0	0	0	0	0	0	269	1358	1	0	0	0	0	0	0	false	0	0	CONF	
16337																								0	0	559	0	0	17074	true	0	0	0	0	0	0	0	0	559	4385	1	0	0	0	17074	0	0	false	0	0	CONF	
16458																								0	0	0	0	0	6929	true	0	0	0	0	0	0	0	0	0	4989	1	0	0	3857	3072	0	0	true	0	0	CONF	
16551																								0	0	0	4260	0	20247	true	0	0	0	0	0	0	0	0	0	199	0	0	0	4573	11414	0	0	false	0	0	CONF	
16748																								296	0	153	0	296	2000	false	0	0	0	0	153	0	0	0	0	1357	2	351	0	0	2000	0	0	false	0	0	CONF	
16944																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	662	2	0	0	0	0	0	0	false	0	0	CONF	
16953																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	false	0	0	CONF	
17110																								547	0	0	0	0	0	false	0	0	0	547	0	0	0	0	0	2814	2	0	0	0	0	0	0	false	0	0	CONF	
17147																								537	0	27	4000	537	58291	true	0	0	0	0	0	0	27	0	0	12696	8	537	0	14595	39696	0	0	true	0	0	CONF	
17259																								0	0	316	0	0	1750	false	0	0	0	0	0	0	123	0	193	1004	1	0	0	1000	750	0	0	false	0	0	CONF	
17464																								5201	2390	0	4000	4663	36534	true	0	2390	0	538	0	0	0	0	0	2044	1	4663	0	7000	18669	0	0	true	0	6865	CONF	
17549																								0	0	2421	0	0	0	true	0	0	0	0	0	0	0	0	2421	0	0	0	0	0	0	0	0	false	0	0	CONF	
17839																								0	0	311	0	0	10000	true	0	0	0	0	296	0	0	0	15	6003	3	0	0	10000	0	0	0	true	63	0	CONF	
17950																								0	0	30	3808	0	9750	false	0	0	0	0	0	0	0	0	30	534	1	0	0	5250	692	0	0	false	0	0	CONF	
18050																								1226	0	265	0	0	4437	true	0	0	0	1226	94	0	0	0	171	2645	2	0	0	378	4059	0	0	true	0	0	CONF	
18135																								0	0	0	7000	0	13873	false	0	0	0	0	0	0	0	0	0	483	0	0	0	6873	0	0	0	true	6505	0	CONF	
18368																								0	0	0	5006	0	43313	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38307	0	0	false	0	0	CONF	
18377																								0	0	0	1375	0	1375	false	0	0	0	0	0	0	0	0	0	189	1	0	0	0	0	0	0	false	0	0	CONF	
18827																								0	0	221	0	0	757	false	0	0	0	0	0	0	101	120	0	2327	1	0	0	0	0	0	757	false	0	0	CONF	
18836																								0	0	23	1000	0	5201	false	0	0	0	0	0	0	23	0	0	1470	1	0	0	1300	2901	0	0	false	0	0	CONF	
18854																								0	0	1	0	0	0	false	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	false	0	0	CONF	
18957																								0	0	25	250	0	4365	false	0	0	0	0	0	0	0	0	25	360	0	0	0	648	3467	0	0	false	0	0	CONF	
19356																								0	0	175	0	0	0	false	0	0	0	0	0	0	0	0	175	2	0	0	0	0	0	0	0	false	0	0	CONF	
19730																								11033	0	323	26753	1154	58561	true	0	0	0	9879	0	0	323	0	0	47208	3	1154	0	17692	14116	0	0	true	0	0	CONF	
19936																								0	0	2	280	0	280	false	0	0	0	0	0	0	2	0	0	2298	9	0	0	0	0	0	0	false	0	0	CONF	
19972																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
20053																								0	0	0	5600	0	6779	true	0	0	0	0	0	0	0	0	0	59	0	0	0	1000	179	0	0	false	0	0	CONF	
20147																								0	0	0	0	0	2752	false	0	0	0	0	0	0	0	0	0	684	6	0	0	0	452	0	2300	false	0	0	CONF	
20259																								0	0	348	0	0	0	false	0	0	0	0	0	0	253	0	95	265	0	0	0	0	0	0	0	false	0	0	CONF	
20370																								0	0	447	4000	0	4000	true	0	0	0	0	0	0	280	0	167	0	0	0	0	0	0	0	0	false	0	0	CONF	
20512																								0	0	147	3360	0	15860	false	0	0	0	0	0	0	0	0	147	476	0	0	0	0	12500	0	0	false	0	0	CONF	
20633																								0	0	0	1000	0	2240	true	0	0	0	0	0	0	0	0	0	1911	2	0	0	1240	0	0	0	false	0	0	CONF	
20754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	false	0	0	CONF	
20839																								0	0	0	0	0	9000	true	0	0	0	0	0	0	0	0	0	1106	0	0	0	0	9000	0	0	false	0	0	CONF	
20857																								0	0	0	242	0	3404	true	0	0	0	0	0	0	0	0	0	331	1	0	0	1339	1800	0	0	false	0	23	CONF	
20866																								0	0	0	0	0	423	false	0	0	0	0	0	0	0	0	0	1076	0	0	0	423	0	0	0	false	0	0	CONF	
21256																								0	0	133	604	0	604	false	0	0	0	0	0	0	133	0	0	45	0	0	0	0	0	0	0	false	0	0	CONF	
21359																								0	0	0	0	0	387	false	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	387	false	0	0	CONF	
21630																								0	0	104	0	0	6729	false	0	0	0	0	0	0	0	0	104	1636	2	0	0	0	6729	0	0	false	0	0	CONF	
21658																								0	0	246	500	0	2000	false	0	0	0	0	0	0	180	0	66	1290	1	0	0	500	1000	0	0	true	0	0	CONF	
22048																								0	343	172	0	0	6054	true	0	0	343	0	0	0	142	0	30	10665	4	0	0	0	5677	0	0	false	0	377	CONF	
22235																								509	0	750	0	0	10000	true	0	0	0	509	0	527	43	0	180	891	0	0	0	0	10000	0	0	false	0	0	CONF	
22356																								0	0	42	0	0	446	true	0	0	0	0	0	42	0	0	0	2805	1	0	0	0	0	0	0	true	0	446	CONF	
22459																								0	0	0	1000	0	1888	true	0	0	0	0	0	0	0	0	0	3669	4	0	0	500	0	0	0	false	0	388	CONF	
22543																								0	11	52	62	0	62	true	0	0	11	0	0	0	52	0	0	427	0	0	0	0	0	0	0	false	0	0	CONF	
22552																								0	0	40	0	0	500	false	0	0	0	0	0	0	0	0	40	374	1	0	0	500	0	0	0	true	0	0	CONF	
22730																								0	0	0	70	0	2142	false	0	0	0	0	0	0	0	0	0	470	0	0	0	153	1919	0	0	false	0	0	CONF	
22936																								0	0	0	2000	0	11423	true	0	0	0	0	0	0	0	0	0	3320	1	0	0	9000	409	0	14	false	0	0	CONF	
22954																								0	0	78	478	0	5512	true	0	0	0	0	0	0	78	0	0	424	1	0	0	1848	3186	0	0	false	0	0	CONF	
23036																								0	0	848	0	0	115	true	0	0	0	0	0	39	102	0	707	10374	6	0	0	0	0	0	0	true	0	115	CONF	
23045																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
23241																								11503	16213	243	45039	2806	274273	true	0	0	16213	8697	0	0	243	0	0	2954	1	2806	0	217384	4270	0	7580	true	0	0	CONF	
23456																								0	0	126	3400	0	5404	true	0	0	0	0	0	26	100	0	0	449	0	0	0	1400	570	0	34	true	0	0	CONF	
23504																								0	0	0	20000	0	20000	true	0	0	0	0	0	0	0	0	0	2394	2	0	0	0	0	0	0	false	0	0	CONF	
23540																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	0	0	false	0	0	CONF	
23643																								0	0	1089	48	0	487	false	0	0	0	0	251	0	340	0	498	814	1	0	0	105	334	0	0	false	0	0	CONF	
23755																								1009	0	91	1000	1009	1000	true	0	0	0	0	0	0	0	0	91	2363	2	1365	0	0	0	0	0	true	0	0	CONF	
23812																								0	0	0	4250	0	65444	true	0	0	0	0	0	0	0	0	0	11628	3	0	0	26209	34985	0	0	true	0	0	CONF	
24006																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
24266																								10013	0	0	0	2281	6582	true	0	0	0	7732	0	0	0	0	0	14141	5	2281	0	0	2000	0	0	false	0	4582	CONF	
24453																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4542	2	0	0	0	0	0	0	false	0	0	CONF	
24659																								0	0	400	0	0	0	false	0	0	0	0	0	400	0	0	0	209	1	0	0	0	0	0	0	false	0	0	CONF	
24668																								625	0	120	0	148	453	true	0	0	0	477	0	0	120	0	0	630	0	148	0	0	453	0	0	false	0	0	CONF	
24855																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	354	2	0	0	0	0	0	0	false	0	0	CONF	
24949																								110	0	342	14500	0	25500	true	0	0	0	110	0	0	53	0	289	1628	2	0	0	11000	0	0	0	true	0	0	CONF	
25357																								0	0	0	1500	0	3522	false	0	0	0	0	0	0	0	0	0	90	0	0	0	2022	0	0	0	false	0	0	CONF	
25647																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2060	11	0	0	0	0	0	0	false	0	0	CONF	
25852																								1733	0	1118	4000	1638	17000	true	0	0	0	95	0	0	0	0	1118	4098	1	1638	0	7000	6000	0	0	true	0	0	CONF	
26149																								0	895	0	0	0	0	true	0	0	895	0	0	0	0	0	0	993	1	0	0	0	0	0	0	false	0	0	CONF	
26233																								437	0	0	0	0	981	true	0	0	0	437	0	0	0	0	0	1823	2	0	0	0	0	0	0	true	0	981	CONF	
26242																								0	0	323	7250	0	23801	true	0	0	0	0	0	0	40	0	283	2885	2	0	0	0	16551	0	0	true	0	0	CONF	
26457																								0	0	283	0	0	0	false	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	false	0	0	CONF	
26756																								0	0	17	200	0	900	false	0	0	0	0	0	0	14	0	3	311	1	0	0	300	400	0	0	true	0	0	CONF	
26765																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	false	0	0	CONF	
26859																								0	0	2111	10000	0	11260	true	0	0	0	0	1561	0	0	0	550	400	0	0	0	0	1071	0	0	false	0	189	CONF	
26916																								2121	127	0	0	230	4000	true	0	127	0	1891	0	0	0	0	0	8543	3	230	0	0	4000	0	0	true	0	0	CONF	
27548																								1965	0	270	11457	31	52210	true	0	0	0	1934	45	0	25	0	200	9259	2	31	0	11503	29250	0	0	true	0	0	CONF	
27614																								0	0	185	3000	0	3000	true	0	0	0	0	0	0	93	0	92	784	0	0	0	0	0	0	0	true	0	0	CONF	
27838																								0	0	0	5000	0	5000	true	0	0	0	0	0	0	0	0	0	853	1	0	0	0	0	0	0	true	0	0	CONF	
27847																								40	0	0	0	0	6888	false	0	0	0	40	0	0	0	0	0	287	0	0	0	587	6301	0	0	false	0	0	CONF	
28013																								2301	0	0	23500	0	51208	true	0	0	0	2301	0	0	0	0	0	1432	0	0	0	5000	20000	0	2708	true	0	0	CONF	
28152																								0	0	0	963	0	3183	false	0	0	0	0	0	0	0	0	0	134	0	0	0	958	1262	0	0	false	0	0	CONF	
28255																								0	0	106	5000	0	5000	true	0	0	0	0	0	0	22	0	84	702	0	0	0	0	0	0	0	true	0	0	CONF	
28349																								0	0	40	0	0	0	true	0	0	0	0	40	0	0	0	0	1132	0	0	0	0	0	0	0	false	0	0	CONF	
28406																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
28572																								122	0	193	7020	122	16806	false	0	0	0	0	187	0	0	0	6	459	0	122	0	4599	5187	0	0	false	0	0	CONF	
