"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	
37949																																																												0	0	0									0	0	0	0	2	0	0	0	0		0	0	0	0	0	0	0	0	35	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	57	0	86	0	0	0	0	0	
38478																																																												0	0	0									40	13	0	291	0	239	0	0	0		0	0	0	25	71	523	0	0	0	76	0	0	0	0	0						0	0	0	8	0	0	13	0	40	0	0	0	0	0	0	0	0	0	0	0	0	158	6	0	0	0	0	0	61	0	490	78	0	3	0	0	
38526																																																												183	21	0												1516	0	443	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	112	0	0	111	0	0	0	0	0	0	28	6	0	0	0	0	0	91	12	85	49	26	2	0	0	
38535																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	87	0	0	0	0	234	0	0	0	0	0	0	0	
38740																																																												0	0	0									0	0	0	49	0	0	103	0	23		0	0	0	85	0	0	0	0	0	46	0	38	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	195	5	77	0	0	0	0	222	0	553	0	0	0	0	0	
39327																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	151	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	40	0	0	0	0	0	0	0	468	200	0	0	0	0	
39420																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1859	0	950	0	0	567	0	286	0	709	0	0	0	0	0	0	410	0	1596	0	0	0	0	0	0	0	0	0	0	0	230	0	400	0	0	0	220	0	1170	110	0	890	0	0	0	0	0	0	422	0	150	0	0	0	0	953	163	592	0	0	0	0	0	
39475																																																												0	0	0	0	0	0	0	0	0	0	0	3641	521	52	506	0	4685	0	0	0	0	1699	0	2140	109	0	9041	0	0	21	314	0	4450	0	0	0	0	0	0	0	0	0	0	0	7	0	0	723	52	3785	109	0	796	87	0	669	0	0	0	102	1	6	1	0	0	0	0	0	0	1302	60	612	0	57	0	0	0	
39756																																																												0	0	0									284	35	0	309	0	2822	0	0	138		0	0	282	44	0	80	0	0	0	491	716	1555	0	0	0						0	0	0	0	0	0	121	0	284	0	0	0	0	0	0	0	0	0	0	0	0	187	11	98	0	0	0	0	88	0	247	0	0	0	0	0	
39934																																																												0	0	0									0	0	0	28	0	0	0	0	0		0	0	0	0	0	0	0	0	0	25	9	0	0	0	0						0	0	0	0	0	0	93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	703	136	0	0	0	0	
40033																																																												0	0	0									0	0	0	554	226	222	0	0	0		116	28	0	208	58	274	0	0	0	172	0	0	0	0	0						0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685	399	59	0	0	0	0	195	0	1150	365	135	97	0	0	
40305																																																												106	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	435	6336	0	0	0	0	519	10	0	0	0	47	0	0	0	1379	442	3675	0	0	0	0	0	0	0	0	0	0	0	1449	80	215	148	28	2	269	0	3060	206	0	2719	0	0	0	0	0	0	3907	317	117	0	0	0	0	2089	63	3477	442	409	158	0	0	
40350																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	17	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40707																																																												0	0	0									0	0	0	37	0	22	0	0	0		0	0	0	0	0	0	53	0	0	0	0	309	0	0	0						0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	37	0	2	0	0	0	0	0	63	754	0	0	0	0	0	
40855																																																												0	0	0									0	0	0	5	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	272	0	0	0						0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41245																																																												0	0	0									32	24	0	64	0	0	0	0	0		0	0	0	0	0	48	0	0	0	24	0	0	0	0	0						0	0	0	0	0	0	24	0	32	0	0	0	0	0	0	0	0	0	0	0	0	95	0	100	0	0	0	0	60	0	93	0	26	0	0	0	
41553																																																												0	0	0									64	9	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	9	3	64	0	0	0	0	0	0	0	0	0	0	0	0	215	14	0	0	0	0	0	0	0	183	29	0	0	0	0	
41629																																																												0	0	0												53	0	0	0	0	0		110	0	0	0	0	0	0	0	0	0	0	177	0	0	0						0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	37	4	0	651	57	0	0	0	0	0	276	0	4104	366	227	0	0	0	
41647																																																												0	0	0	0	0	0	0	0	0	0	0	488	276	0	58	0	146	0	0	0	0	103	0	0	897	0	387	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	24	276	0	488	0	0	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	0	0	728	900	814	0	346	0	0	0	
41759																																																												0	0	0									0	17	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	124	0	0	0						0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	1	0	0	0	0	0	0	177	0	0	0	0	0	
41825																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	70	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	219	0	0	0	0	
41937																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	98	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	0	0	59	0	0	0	0	0	
41955																																																												0	0	0									0	10	0	0	0	85	0	0	0		0	0	0	10	0	64	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42037																																																												0	0	0									0	0	0	44	57	0	0	0	0		0	0	0	5	5	0	0	0	0	297	20	714	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	12	0	0	0	0	0	6	0	91	39	0	0	0	0	
42055																																																												0	0	0									0	222	93	274	375	115	0	0	0		0	0	0	254	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	492	163	70	100	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	256	279	0	0	0	0	
42354																																																												0	0	0									5	1	0	12	2	0	0	0	0		11	0	0	0	0	0	0	0	0	302	16	1	0	0	0						0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	83	0	7	0	0	0	0	0	0	188	8	18	0	0	0	
42420																																																												100	62	0	0	0	0	0	0	0	0	0	0	0	0	5436	972	3716	0	0	0	0	420	367	44	36	194	0	304	0	59	2725	988	4737	0	0	0	0	0	0	0	0	0	0	0	1111	788	437	91	0	0	1243	614	1714	370	377	139	0	0	0	0	0	0	5574	1266	129	0	0	0	0	1291	319	8501	8781	714	1253	0	0	
42448																																																												0	0	0	0	0	0	0	0	0	0	0	0	30	12	343	122	79	0	0	318	0	302	0	108	503	0	0	0	0	0	378	13	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	0	0	0	0	0	0	0	0	0	0	33	30	0	667	192	60	0	0	0	0	870	57	2318	235	134	13	0	0	
42457																																																												0	0	0									0	58	0	38	11	0	0	0	0		0	0	0	102	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	58	55	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0	0	0	0	0	0	0	0	
42541	0	0	0	28258	7609	11533	648	0	0	0	0	0	0	0	2981	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770	3	0	881	223	2767	630	182	2130	0	0	0	0	0	0	18255	3146	0	0	0	0	0	0	0																						15982	4698	3722	138	0	60	4440	4132	2412	58434	9736	40282												11372	3209	85																							8836	1549	93062	20721	1985	1193			
43052																																																												0	0	0									0	0	0	153	0	1989	0	0	0		0	0	0	0	0	0	0	0	0	1238	0	2584	0	0	0						0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	33	0	158	0	0	0	0	182	8	117	0	49	0	0	0	
43155																																																												0	0	0									0	0	0	123	0	44	1	0	0		5	0	0	189	0	24	0	0	0	50	0	4	0	0	0						0	0	0	0	0	10	59	0	94	43	0	0	35	0	0	0	0	0	0	0	0	492	16	154	0	0	0	0	206	0	373	0	18	0	0	0	
43173	0	0	0	13365	3813	8221	0	0	0	0	0	0	0	0	0	0	0	0	2396	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	782	299	551	587	262	0	0	0	9	60	0	1	0	0	0	0	0	0	0	0																						3726	0	4353	0	0	0	1861	0	0	6263	1624	0												0	0	0																							0	0	1752	0	0	0			
43324																																																												0	0	0												50	0	0	0	0	0		0	0	26	4	0	0	0	0	0	196	0	156	0	0	0						0	0	0	63	0	30	0	0	0	196	0	0	147	0	0	0	0	0	54	0	17	133	42	69	0	0	0	0	571	23	848	0	44	0	0	0	
43351																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	5	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43454																																																												0	0	0									0	0	0	20	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	3	0	0	0	0	0	0	0	51	0	0	0	0	0	
43511																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	157	0	0	0	0	0	0	817	309	170	0	0	0	0	0	0	0	0	0	0	0	32	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	14	30	0	0	0	0	575	217	772	161	140	267	0	0	
43641																																																												0	0	0									0	0	0	8	53	393	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	46	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	15	0	0	0	0	0	87	0	1105	30	0	0	0	0	
43744																																																												0	0	0									0	0	0	120	0	15	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	11	0	0	11	0	0	11	0	0	0	19	0	0	47	0	46	0	0	0	0	483	21	0	0	0	0	0	0	
43856																																																												0	0	0									0	0	0	0	0	61	0	0	0		0	0	0	0	0	0	0	0	0	0	0	523	0	0	0						0	0	0	0	0	0	0	0	0	30	0	0	27	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	45	0	1137	0	96	0	0	0	
43959																																																												0	0	0									0	0	0	4	0	263	0	0	162		0	127	0	0	0	0	0	0	0	164	0	162	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	113	0	0	0	0	252	0	436	46	1	0	0	0	
44040																																																												0	0	0									0	0	0	17	0	64	0	0	0		0	0	0	0	0	0	0	0	0	0	0	45	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	1	0	0	0	0	0	234	33	369	0	2	0	0	0	
44134	0	0	0	2641	451	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	710	0	0	0	0	0	0	0	0	0	0	157	65	0	186	169	32	0	0	0	0	0	0																						345	0	0	0	0	0	0	0	0	573	39	0												161	84	100																							615	0	679	2125	11	99			
44433																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	140	0	356	0	60	0	59	0	0	0	
44451																																																												0	0	0									0	0	0	42	0	142	0	0	0		13	0	0	10	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	108	30	55	0	0	0	0	16	0	9	21	0	0	0	0	
44602																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	15	0	0	0	0	0	1548	0	4357	0	0	0	0	0	
44741																																																												0	0	0									0	0	0	427	1860	147	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	8	2	760	83	57	0	0	0	0	50	0	789	155	0	0	0	0	
44750																																																												0	0	0									0	0	0	217	0	0	0	0	0		0	0	0	0	0	0	0	0	0	426	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	101	0	0	0	0	0	124	0	487	200	13	23	0	0	
44929																																																												0	0	0									0	0	0	26	0	13	0	0	0		0	0	0	0	0	0	0	0	0	72	362	233	0	0	0						0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	70	4	0	0	0	0	76	0	435	140	7	0	0	0	
45038																																																												0	0	0									0	11	0	41	28	73	0	0	0		0	0	0	0	0	0	0	0	0	32	0	0	0	0	0						0	0	0	0	0	0	11	0	0	11	0	0	10	0	0	0	0	0	0	0	0	37	10	0	0	0	0	0	20	0	56	0	0	0	0	0	
45047																																																												0	0	0									0	29	7	72	6	0	0	0	0		0	0	0	45	0	237	34	0	0	0	0	0	0	0	0						0	0	0	0	0	0	29	7	0	0	0	237	0	0	213	0	0	0	3	2	0	95	18	4	0	0	0	0	29	0	357	107	2	15	0	0	
45056																																																												0	0	0									0	8	0	54	0	0	0	0	0		0	0	0	0	0	0	0	0	0	24	0	0	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	16	6	0	0	0	0	0	0	324	13	0	0	0	0	
45430																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	12	0	0	9	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	2	46	0	0	0	0	567	0	1828	0	38	0	0	0	
45458																																																												0	0	0									0	0	0	91	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2	0	0	0	0	0	0	0	46	10	0	0	0	0	
45551																																																												0	0	0	0	0	0	0	0	0	0	0	72	127	0	378	0	30	0	0	0	0	70	0	0	60	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	741	80	0	127	0	72	0	0	0	0	0	0	0	0	0	57	0	0	367	80	16	0	0	0	0	0	0	0	0	52	0	0	0	
45560																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	149	161	0	0	0	0	82	0	214	197	0	0	0	0	0	498	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	31	49	0	0	0	0	366	0	2467	160	19	0	0	0	
45627																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	2490	0	2469	0	0	0	0	3217	0	403	0	0	0	0	0	280	1238	0	4261	0	0	0	0	0	0	0	0	0	0	0	1085	0	1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	52	0	0	0	0	4765	439	10983	0	55	0	0	0	
45775																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236	70	34	0	0	0	
46053																																																												0	0	0									0	0	0	113	20	0	0	0	0		6	0	0	534	0	0	0	0	0	30	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	265	0	44	0	0	0	
46941																																																												0	0	0									0	27	0	9	0	0	0	0	0		0	0	0	68	39	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	25	0	0	0	0	0	174	0	596	59	0	0	0	0	
47153																																																												0	0	0									1	6	0	0	1	196	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	1	0	0	133	0	0	113	0	0	0	0	0	0	32	16	0	0	0	0	0	15	0	25	29	0	0	0	0	
47247																																																												0	0	0									0	0	0	377	0	30	0	0	0		0	0	0	106	0	5	0	0	0	146	0	431	0	0	0						0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	11	0	0	194	0	72	0	0	0	0	247	79	714	15	0	0	0	0	
47256																																																												0	0	0									0	0	0	117	0	179	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	7	0	0	0	0	177	0	157	0	0	0	0	0	
47452																																																												0	0	0									0	0	0	0	15	0	0	0	0		0	0	0	0	0	73	0	95	0	52	0	95	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	36	0	0	0	0	301	0	15	72	0	0	0	0	
47500																																																												0	0	0									0	0	0	16	0	0	0	0	0		0	0	0	0	0	0	0	0	0	117	0	0	0	0	0						0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	73	0	0	0	0	13	0	726	0	26	0	0	0	
48057																																																												0	0	0									95	75	17	0	80	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	75	17	95	0	0	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0	0	222	9	0	0	0	0	
48150																																																												0	0	0									0	0	0	0	0	152	0	0	0		0	0	0	257	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374																																																												0	0	0	0	0	0	0	0	0	0	0	28	62	0	1062	0	0	0	0	0	0	0	0	0	3373	27	1927	0	0	0	1122	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	28	1425	27	1915	1232	25	1711	0	0	0	4	0	0	206	2	4	0	0	0	0	264	0	843	54	50	0	0	0	
48440																																																												0	0	0									0	0	0	13	0	61	0	0	0		0	0	0	0	0	23	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	27	0	11	0	0	0	0	21	12	115	0	0	0	0	0	
48552																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48730																																																												0	0	0									0	0	0	36	116	30	0	0	0		0	0	0	0	0	0	615	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	17	0	0	0	0	705	390	0	25	0	0	0	0	
49054																																																												0	0	0									0	0	0	616	0	717	0	0	0		0	0	0	0	179	18	0	0	14	72	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	15	3	85	0	0	0	0	83	25	101	110	0	19	0	0	
49148																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	24	0	2	0	0	0	0	0	
49241																																																												0	0	0									0	0	0	565	21	95	0	0	0		7	0	0	144	0	241	0	0	0	315	0	1000	0	0	0						0	0	0	0	0	0	85	37	0	0	0	0	0	0	0	0	0	0	19	11	0	652	17	24	0	0	0	0	15	0	168	120	95	0	0	0	
49344																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	108	0	0	0	0	
49540																																																												0	0	0									0	0	0	0	16	37	0	0	0		0	0	0	13	63	0	0	0	0	110	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	19	2	0	0	0	0	455	24	184	0	94	0	0	0	
49643																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	80	0	1	0	0	0	0	0	0	124	0	0	0	0	0	
49652																																																												0	0	0									6	0	0	9	0	347	0	0	0		0	0	0	0	0	514	0	0	0	0	0	36	0	0	0						0	0	0	0	0	0	0	0	6	2	0	7	2	0	5	0	0	0	0	0	0	94	439	17	0	0	0	0	137	0	162	0	0	0	0	0	
49821																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1434	0	361	0	0	0	0	262	0	28	0	0	0	399	0	0	2319	0	1270	0	0	0	0	0	0	0	0	0	0	0	123	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	1039	36	999	0	202	0	0	0	
49858																																																												0	0	0									0	0	0	21	0	677	0	0	0		0	0	0	0	0	0	0	0	0	0	30	18	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	5	230	0	0	0	0	75	0	42	0	0	0	0	0	
49951																																																												0	0	0									0	0	0	41	0	0	0	0	0		0	0	0	136	0	0	0	0	0	29	0	0	0	0	0						0	0	0	0	0	0	1006	79	0	0	0	0	0	0	0	0	0	0	0	0	0	94	9	0	0	0	0	0	0	0	15	37	0	0	0	0	
50144																																																												0	0	0									20	0	0	192	0	17	0	0	0		0	0	0	0	0	0	0	0	0	362	0	0	0	0	0						0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	239	8	15	0	0	0	0	75	0	708	617	0	0	0	0	
50461																																																												0	0	0									0	0	0	705	733	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50546																																																												0	0	0									0	0	0	34	0	0	0	0	0		0	0	0	0	0	0	0	0	0	27	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	24	45	0	0	0	0	184	15	190	72	5	0	0	0	
50854																																																												0	0	0									0	0	0	65	13	0	0	0	0		14	0	0	14	4	0	0	0	0	80	33	0	0	0	0						0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	283	83	0	0	0	0	0	36	0	107	0	10	0	0	0	
50957																																																												0	0	0												19	0	0	0	0	0		0	0	0	0	0	0	0	0	0	100	0	0	0	0	0						0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	
51253																																																												0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	49	301	0	0	0	0	829	0	1841	890	0	0	0	0	
51347																																																												0	0	0									0	0	0	12	0	0	0	0	0		0	0	0	34	0	0	0	0	0	0	0	0	0	0	0						0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	23	41	0	0	0	0	0	0	28	111	4	18	0	0	
51356																																																												0	0	0									0	0	0	3	0	51	0	0	0		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	37	245	0	0	0	0	238	0	584	0	0	0	0	0	
51459																																																												0	0	0									0	109	0	30	0	57	0	0	0		0	0	0	0	0	65	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	6	0	0	0	0	79	0	61	0	0	0	0	0	
51730																																																												0	0	0									0	0	0	58	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	19	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	93	0	0	0	0	0	0	0	247	52	0	0	0	0	
51842																																																												0	0	0									0	147	0	18	0	0	0	0	0		121	0	0	765	0	130	0	0	0	141	0	0	0	0	0						0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	18	22	0	0	0	0	117	0	761	0	8	0	0	0	
51972																																																												0	0	0									0	0	0	40	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	169	0	0	0	0						0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	119	0	0	0	0	0	0	0	
