"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5401	RCON5402	RCON5403	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	
257868																																																									0	0	0									0	0	0	525	0	174	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	142	0	0	0	0	0	225	0	0	169	0	0	0	0	0	4	0	0	58	0	4	0	0	0	
258146																																																									0	0	0									0	202	0	283	94	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	325	13	24	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	29	3	0	0	0	
258306																																																									0	0	0									0	0	0	45	0	23	0	0	0		0	0	0	0	0	0	0	0	0	298	0	0	0	0	0						0	0	0	0	0	0	532	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	
258351																																																									0	0	0												0	0	194	0	0	0		38	0	0	0	0	0	0	0	0	13	0	53	0	0	0						0	0	0	0	0	0	498	372	33	0	0	0	7	0	0	7	0	0	0	0	0	12	8	0	386	49	56	0	0	0	
258379																																																									0	0	0									0	0	0	35	0	0	0	0	0		0	0	0	0	0	0	0	0	0	115	0	0	0	0	0						0	0	0	65	0	0	774	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	27	0	0	0	
258445																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1632	303	0	0	0	0	0	0	0	0	0	0	0	0	46	133	77	600	201	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	
258539																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	140	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	
258632																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	
258771																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4436	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3516	0	3852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259031																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	27	0	0	0	0	0	14756	0	0	0	0	0	1153	527	0	917	37	0	0	0	0	0	0	0	0	0	0	0	0	1174	442	450	1689	2987	1220	0	0	0	1113	1591	0	885	1379	0	0	0	0	0	0	0	1693	1939	0	0	0	0	
259059																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	25	0	0	0	0						0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	
259330																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593	56	610	0	0	0	0	723	0	48	0	4	0	0	0	0	252	2444	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1831	213	290	0	0	353	0	0	115	0	0	115	0	0	0	23	15	0	3441	1503	162	0	0	0	
259376																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	9	0	80	0	0	0						0	0	0	0	0	13	300	0	971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	8	34	0	0	0	
259442																																																									0	0	0									0	0	0	574	0	142	0	0	0		0	0	0	0	0	0	452	0	0	0	0	140	0	0	0						0	0	0	249	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	204	0	91	0	0	0	
259518	0	0	0	227091	31280	175334	5044	3766	0	0	0	0	0	0	63	504	99	0	0	0	0	0	0	0	0	0	0	0	0	5401	16	0	0	3750	0	3802	865	248	6408	6857	1914	6161	6839	1465	347	0	0	36295	11107	0	76918	14750	329	0	0	0																						29337	4339	3206	0	198	214	896	259	341	43304	14187	18085												28606	5904	0	125936	49496	28167																						
259554																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	211	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	20	0	3	0	0	0	
259657																																																									0	0	0												464	0	593	0	0	0		282	0	0	0	0	0	0	0	0	540	0	2389	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	52	0	461	40	0	346	0	0	0	0	0	0	27	0	36	0	0	0	
259853																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	17	0	0	0	0	0	0	0	121	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259956																																																									0	0	0												520	153	0	0	0	0		0	0	0	0	0	0	0	0	0	90	109	0	0	0	0						0	0	0	0	0	0	434	100	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	238	71	0	0	0	0	
260055																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	75	62	0	0	0	0	6288	0	141	0	0	138	0	0	0	550	0	100	0	0	0	0	0	0	0	0	0	0	0	255	90	46	2647	378	168	0	0	0	37	0	0	32	0	0	0	0	0	0	0	0	939	224	101	0	0	0	
260149																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14	0	0	0	
260354																																																									0	0	0									0	118	0	470	0	0	0	0	0		0	0	0	297	0	0	0	0	0	41	0	0	0	0	0						0	0	0	0	0	0	193	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	23	0	0	0	0	
260831																																																									0	0	0									0	0	0	7	3	0	0	0	0		0	0	0	0	0	7	0	0	0	154	0	206	0	0	0						0	0	0	0	0	0	597	196	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	33	16	0	0	0	
260868																																																									0	0	0												0	0	0	45	0	0		14	5	0	0	0	0	0	0	0	81	3	41	0	0	0						0	0	0	0	0	0	209	61	0	0	0	0	0	45	0	0	40	0	0	0	0	0	0	0	372	1	20	0	0	0	
261070																																																									0	0	0									0	0	0	22	0	458	0	0	0		0	0	440	0	0	0	0	0	0	0	0	357	0	0	0						0	0	0	0	0	0	22	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	69	0	0	0	
261146																																																									0	0	0									0	0	0	54	0	106	0	0	0		0	0	0	76	234	87	0	0	0	103	230	2	0	0	0						0	0	0	0	0	0	747	44	209	348	8	1	0	121	154	0	108	139	0	0	0	0	0	0	0	0	0	0	0	0	
261258																																																									0	0	0									0	0	0	0	0	0	0	0	2646		0	0	0	0	0	0	0	0	0	0	0	3650	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	
261360																																																									0	0	0									0	278	0	270	111	591	0	0	0		133	0	0	100	22	0	0	0	0	18	0	0	0	0	0						0	0	0	0	0	0	132	22	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	50	8	0	0	0	
261557																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	2	41	0	0	0	
261632																																																									0	0	0									0	0	0	211	28	0	0	0	0		0	0	0	0	0	0	0	0	0	127	20	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	43	62	0	0	0	
261904																																																									0	0	0									0	0	0	0	7	20	0	0	0		0	0	0	0	0	0	0	0	0	0	0	958	0	0	0						0	0	0	0	0	0	189	19	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	
261940																																																									0	0	0									7	168	9	761	3	0	0	0	0		0	0	0	650	260	1469	0	0	0	659	0	503	0	0	0						0	0	0	0	0	0	819	63	80	168	9	7	0	0	0	0	0	0	0	0	0	13	4	0	413	33	0	0	0	0	
262059																																																									0	0	0									0	0	0	368	73	111	0	0	0		1689	0	0	46	0	0	0	0	0	33	0	0	0	0	0						0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	7	35	0	0	0	
262068																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	2877	24	214	0	0	0	0	0	0	0	254	170	0	0	0	0	6162	22	592	0	0	0	0	0	0	0	0	0	0	0	10	450	0	20	30	0	0	0	0	211	193	611	165	19	611	0	0	0	32	15	0	147	0	14	0	0	0	
262237																																																									0	0	0									0	0	0	27	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
262273																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	103	0	0	282	25	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	1	3	0	0	0	
262349																																																									16	0	112	0	0	0	0	0	0	0	0	16	4	0	3165	0	2145	0	0	0	0	4315	0	192	0	0	246	54	302	78	3427	0	4467	32457	23889	0	0	0	0	0	0	0	0	0	6754	0	3755	2783	222	2524	42	0	23	0	0	0	0	0	0	0	0	0	8712	6647	0	1070	0	329	0	0	0	
262358																																																									0	0	0									0	0	0	38	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0						0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	1	0	0	0	0	
262451																																																									0	0	0									0	0	0	36	0	50	0	0	0		0	0	0	0	0	0	0	0	0	13	0	0	0	0	0						0	0	0	0	0	0	239	0	0	1	0	0	71	0	0	57	0	0	0	0	0	10	0	0	250	8	2	0	0	0	
262741																																																									0	0	0									0	41	0	195	195	0	0	0	0		64	0	0	159	0	0	0	0	0	375	170	0	0	0	0						0	0	0	0	0	0	870	270	46	41	0	0	0	0	5	0	0	4	0	0	0	0	0	0	591	162	41	0	0	0	
262844																																																									0	0	0									11	301	0	189	0	108	0	0	0		0	0	0	414	0	93	0	0	0	760	0	595	0	0	0						0	0	0	0	0	0	740	0	113	301	0	11	0	0	0	0	0	0	0	0	0	0	0	0	275	0	417	0	0	0	
262956																																																									0	0	0									0	0	0	382	218	265	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1024	246	173	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	376	110	16	0	0	0	
262965																																																									0	0	0									0	0	0	0	0	746	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	
263243																																																									0	0	0									0	0	0	726	0	416	0	0	0		0	18	0	0	0	0	0	0	0	1271	11	186	0	0	0						0	0	0	152	0	13	1040	104	204	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	951	244	20	0	0	0	
263551																																																									0	0	0									0	0	0	14	0	0	0	0	0		0	0	0	7	0	0	0	0	0	19	0	0	0	0	0						0	0	0	0	0	0	440	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	4	35	0	0	0	
263627																																																									0	0	0									0	0	0	53	0	51	0	0	0		0	0	0	0	0	0	23	0	201	2599	0	87	0	0	0						0	0	0	0	0	0	769	0	490	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	269	0	18	0	0	0	
263953																																																									0	0	0									17	0	0	343	93	289	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	76	20	45	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	190	113	61	0	0	0	
264156																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	10	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	3	0	0	0	0	
264455																																																									0	0	0									54	17	0	307	25	945	0	0	0		17	0	0	0	0	1	0	0	0	89	0	0	0	0	0						0	0	0	0	0	0	105	0	502	18	0	54	0	0	0	0	0	0	0	0	0	7	3	0	120	0	149	0	0	0	
264558																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	38	0	0	0	0	0	0	0	0	0	0	0	0	8	3906	3049	0	57	0	20	0	0	0	
264941																																																									117	0	86												285	0	117	0	0	0		0	0	0	0	0	0	0	0	0	809	0	2673	0	0	0						0	0	0	0	0	82	1174	0	564	0	0	0	0	0	0	0	0	0	0	0	0	99	58	0	111	0	83	0	0	0	
265041																																																									0	0	0									142	45	0	337	0	404	0	0	0		0	0	0	0	0	0	0	0	0	11	0	19	0	0	0						0	0	0	0	0	0	782	0	411	45	0	142	37	0	60	33	0	54	0	0	0	0	0	0	462	0	101	0	0	0	
265256																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
265340																																																									0	0	0									0	0	0	195	0	0	0	0	0		0	0	0	0	0	0	0	0	0	24	0	13	0	0	0						0	0	0	0	0	0	823	0	104	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	33	0	0	0	
265407																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	469	0	0	0	0	185	0	0	0	0	0	10	0	0	303	0	6230	0	0	0	0	0	0	0	0	0	0	0	89	0	32	1217	0	261	0	0	0	0	0	104	0	0	67	0	0	0	0	0	0	822	41	4	0	0	0	
265452																																																									0	0	0									0	0	0	54	19	0	0	0	0		0	0	0	0	0	0	0	0	0	0	3	0	0	0	0						0	0	0	0	0	0	157	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	7	14	0	0	0	
265676																																																									0	0	0									0	0	0	17	252	0	0	0	0		149	4	0	0	0	0	0	0	0	158	0	0	0	0	0						0	0	0	0	0	0	690	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	110	24	0	0	0	
265948																																																									0	0	0									0	0	0	103	0	420	0	0	0		0	0	0	0	0	70	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	107	0	15	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	7	0	30	0	0	0	
266066																																																									0	0	0									380	66	0	111	0	360	21	0	31		0	0	0	0	0	244	0	0	0	21	0	21	0	0	0						0	0	0	0	0	0	0	0	0	73	0	380	18	0	76	14	0	57	0	0	0	0	0	0	22	0	22	0	0	0	
266244																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	26	114	10	0	0	0						0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
266253																																																									0	0	0									0	0	0	11	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	65	18	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
266271																																																									12436	0	9976	0	0	0	0	0	0	0	0	0	0	0	8043	0	3676	0	0	0	0	295	0	4250	0	0	0	0	0	0	1150	91	650	0	0	0	0	0	0	0	0	0	0	0	1498	602	1965	24958	4444	18150	2567	0	0	310	84	74	310	84	74	0	0	0	0	0	0	1141	26	201	0	0	0	
266440																																																									0	0	0									0	65	0	18	20	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	4	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	11	0	0	0	0	
266655																																																									0	0	0									424	388	0	0	0	202	0	0	0		0	0	0	138	0	154	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	388	0	424	0	0	379	0	0	341	0	0	0	0	0	0	24	6	0	0	0	0	
266851																																																									0	0	0									0	0	0	203	0	16	0	0	0		196	0	158	0	0	0	14	0	0	240	0	98	0	0	0						0	0	0	12	0	0	781	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	
266879																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	556	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	
266945																																																									0	0	0									0	0	0	143	97	399	0	0	1628		144	139	115	0	0	500	0	0	0	820	255	987	0	0	0						0	0	0	13	0	0	463	135	511	15	2	0	0	0	372	0	0	189	0	0	0	0	0	0	180	130	57	0	0	0	
267652																																																									0	0	0									0	0	0	18	0	220	0	0	0		0	0	0	0	0	0	0	0	0	49	0	339	0	0	0						0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	35	0	0	0	
267737																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	806	3709	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	908	0	161	0	0	0	0	3709	0	0	1687	0	0	0	0	0	0	0	186	0	17	0	0	0	
267755																																																									62	0	0									0	0	0	67	0	10	0	0	0		79	0	0	11	0	0	0	0	0	250	0	0	0	0	0						0	0	0	0	0	0	230	0	46	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	15	0	0	0	
267979																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28692	2949	0	0	0	0	
268042																																																									0	0	0									30	5	0	113	0	60	0	0	0		0	0	0	440	0	283	0	0	0	87	0	127	0	0	0						0	0	0	0	0	0	812	0	214	5	0	30	100	0	30	90	0	27	0	0	0	3	0	16	168	0	48	0	0	0	
268136																																																									0	0	0									0	0	0	10	0	2	0	0	0		0	0	0	0	0	0	0	0	0	38	2	0	0	0	0						0	0	0	0	0	0	103	12	55	0	0	0	0	12	0	0	11	0	0	0	0	0	0	0	73	7	44	0	0	0	
268257																																																									0	0	0									0	0	0	115	0	303	0	0	0		0	0	0	0	0	0	0	0	0	39	324	742	0	0	0						0	0	0	0	0	0	133	0	0	50	12	0	0	324	630	0	259	473	0	0	0	0	0	0	249	6	0	0	0	0	
268341																																																									0	0	0									0	0	0	68	0	380	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	373	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	2	1	0	0	0	
268556																																																									0	0	0	0	0	0	0	0	0	0	0	163	0	20	490	9	965	0	0	0	0	95	0	0	0	0	0	0	0	0	312	0	372	0	0	0	0	0	0	0	0	0	0	0	79	15	151	1288	28	194	0	20	163	0	0	0	0	0	0	0	0	0	31	10	0	940	109	56	0	0	0	
268734																																																									0	0	0									0	0	0	148	96	0	0	0	0		0	0	0	0	0	0	0	0	0	6443	1456	2029	0	0	0						0	0	0	0	0	0	587	209	0	17	127	0	0	0	0	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	
268828																																																									0	0	0									0	0	0	910	320	0	0	0	0		77	132	0	0	0	0	0	0	0	166	672	0	0	0	0						0	0	0	0	0	0	1780	560	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	119	15	0	0	0	
268846																																																									94	0	0									965	0	0	598	12	27	0	0	0		0	0	0	0	0	0	0	0	0	125	0	0	0	0	0						0	0	0	0	0	0	527	0	284	0	0	965	0	0	0	0	0	0	0	0	0	0	0	0	304	19	58	0	0	0	
268976																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4506	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	5	0	0	0	0	
269049																																																									0	0	0									0	8	0	612	0	0	0	0	0		0	0	0	0	0	0	0	0	0	53	0	24	0	0	0						0	0	0	0	0	0	219	100	123	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	5	25	0	0	0	
269058																																																									0	0	0									0	0	0	108	0	19	0	0	0		0	0	0	2	0	0	0	0	0	0	0	47	0	0	0						0	0	0	24	0	0	454	88	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	43	12	0	0	0	
269432																																																									0	0	0									0	0	0	25	0	53	0	0	0		0	0	0	0	0	0	0	0	0	0	0	222	0	0	0						0	0	0	0	0	0	98	0	341	0	0	0	0	0	0	0	0	0	0	0	0	15	4	0	17	0	61	0	0	0	
269478																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	104	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	
269656																																																									0	0	0									0	15	11	98	114	210	0	0	0		0	14	0	11	10	0	0	0	0	20	0	0	0	0	0						0	0	0	0	0	0	40	27	33	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	56	21	20	0	0	0	
269759																																																									0	0	0									63	49	2	48	7	102	0	0	0		0	0	0	0	84	0	0	0	0	0	0	53	0	0	0						0	0	0	0	0	0	6	0	9	49	2	63	0	20	0	0	16	0	0	0	0	0	0	0	46	0	0	0	0	0	
270036																																																									0	0	0									0	0	0	6	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	2748	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	
270148																																																									0	0	0									0	0	0	20	55	2	0	0	0		0	0	0	67	49	0	0	0	0	56	0	0	0	0	0						0	0	0	0	0	0	71	9	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	497	206	4	0	0	0	
270241																																																									0	0	0												325	206	163	0	0	0		0	916	0	0	0	0	0	0	0	382	421	751	0	0	0						0	0	0	9	12	0	976	579	0	0	0	0	42	37	0	42	37	0	0	0	0	0	0	0	169	43	0	0	0	0	
270335																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	2393	169	370	0	0	0	0	6389	0	2494	271	0	6	0	0	0	1521	727	637	0	0	0	0	0	0	0	0	0	0	0	94	16	0	1946	177	922	0	0	0	0	0	0	0	0	0	0	0	0	130	21	0	994	178	32	0	0	0	
270353																																																									0	0	0									0	75	44	91	11	56	0	0	0		0	0	0	0	24	0	0	0	0	0	281	81	0	0	0						0	0	0	0	0	0	99	0	0	75	44	0	0	0	0	0	0	0	0	0	0	0	0	0	33	14	0	0	0	0	
270504																																																									0	0	0									0	0	0	36	2	7	0	0	0		84	0	0	0	0	175	0	0	0	87	6	84	0	0	0						0	0	0	0	0	0	689	18	1033	0	0	93	0	0	250	0	0	225	0	0	0	58	7	0	240	25	7	0	0	0	
270531																																																									0	0	0									0	0	0	2801	1046	4065	0	0	0		0	0	0	0	0	0	0	587	0	2077	377	396	0	0	0						0	0	0	0	0	0	1706	0	68	3	54	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	
270652																																																									0	0	0									38	5	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	5	0	38	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	0	
271136																																																									0	0	0									0	0	0	13	3	0	0	0	0		0	0	0	0	0	0	0	0	0	1219	0	0	0	0	0						0	0	0	0	0	0	339	43	239	8	0	0	0	0	0	0	0	0	0	0	0	623	329	0	225	41	4	0	0	0	
271154																																																									0	0	0									0	16	211	25	15	0	0	0	0		0	0	77	3	13	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	74	99	0	16	211	0	0	0	0	0	0	0	0	0	0	3	14	6	61	16	9	0	0	0	
271275																																																									0	0	0									0	0	0	192	0	0	0	0	0		24	0	0	0	0	0	0	0	0	230	0	0	0	0	0						0	0	0	0	0	0	1055	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	
271341																																																									0	0	0									0	0	0	220	0	22	0	0	0		347	0	0	19	0	136	378	0	0	1096	27	0	0	0	0						0	0	0	0	0	0	316	64	633	0	0	0	41	0	0	37	0	0	0	0	0	24	8	0	477	48	117	0	0	0	
271529																																																									0	0	0									0	0	0	10	0	0	0	0	0		0	0	0	0	0	0	0	0	0	351	0	0	0	0	0						0	0	0	74	0	0	828	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	
271631																																																									0	0	0									0	0	0	217	5	49	0	0	0		0	0	0	10	0	398	65	0	0	739	0	167	0	0	0						0	0	0	5	0	0	389	0	140	11	0	0	36	0	16	29	0	13	0	0	0	0	0	0	387	0	47	0	0	0	
271743																																																									0	0	0									8	0	0	3	0	8	0	0	0		0	0	0	0	0	0	0	0	0	94	0	15	0	0	0						0	0	0	0	0	0	70	0	233	0	0	8	47	0	0	37	0	0	0	0	0	0	0	0	30	3	65	0	0	0	
271752																																																									0	0	0									0	12	7	0	57	145	0	0	26		0	0	0	11	39	0	0	0	0	0	1	586	0	0	0						0	0	0	0	0	0	7	10	51	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	141	23	10	0	0	0	
271855																																																									0	0	0									0	0	0	13	0	0	0	0	0		900	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	99	0	0	172	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	
272030																																																									0	0	0									0	0	0	0	0	186	0	0	15		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	74	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	5	47	0	0	0	
