"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
1351	10	0	17	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	21	0	0	0	0	6	23	0	14																	
1454	221	0	0	0	0	225	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	true	171	0	0	0	0	0	0	158	221	VISA DEBIT CARD INCOME			VISA DEBIT CARD EXPENSE													
1557	0	0	11	0	0	0	0	0	21	19	13	0	0	0	0	0	0	0	0	0	0	true	12	0	0	0	0	0	0	0	0				MAINTENANCE CONTRACTS	CONSULTING FEES	DONATIONS   CHARITIES											
1632	240	0	0	0	0	627	201	0	0	0	0	0	0	0	0	0	0	2167	0	0	0	true	0	0	0	0	0	0	0	818	0	Death Benefit Payment - Former CEO	Check Card Income								Capital Infusion							
1669	35	0	16	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	45	0	0	3	121	24	33	228	67																	
1829	0	0	0	0	0	0	0	0	144	212	125	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	302	0				ATM/Debit Card Network expenses	PA Shares Tax	Merger Costs											
1856	8	0	7	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	7	0	0	0	0	2	5	0	14																	
2040	50	0	37	30	7	24	20	6	33	38	0	0	0	0	0	0	0	0	0	0	0	false	27	0	0	5	23	9	18	33	36	Debit card fees	Miscellanous fees	Commercial internet banking	Advisory/Auditing	ATM & Debit card expense												
2161	0	0	0	0	0	33	0	0	62	32	0	0	0	0	0	0	0	0	0	0	0	false	31	0	0	0	46	0	0	124	35	Visa-MC Fee			Deferred Compensation Plan Expense	Stock Plan Expense												
2376	74	265	337	0	45	840	59	0	96	143	87	0	0	0	0	0	0	0	0	800	0	true	60	-1308	0	0	463	11	105	507	100	Joint Venture income	Debit card interchange		Insurance	Audit/exam	Correspondent Bank charges						prior year additons to loan loss provision		decrease prior years adertising exp                                                 $(406) decrease prior years nonqualified benefit plan exp                              (24) prior year impairment charge on mutual fund investment                  1,212 prior year additions to loan loss provision                                            800 prior year adjustment for Sale leaseback accounting                           791 Accum Other Comprehensive Income Nonqualified Plan adj                 306 Prior year decrease in tax accruals & contingencies                        (1,371)	see below for more detail		
2451	5	0	2	0	1	1	1	1	6	8	7	0	0	0	0	0	0	0	0	0	0	false	3	0	0	1	0	2	0	54	5	Teller Services	Debit Card - Income	Cash Management - Income	Bond and D&O Insurance	Education & Meetings	Telephone											
2554	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	0	0	0	0	1	0	5	3																	
2732	20	0	103	28	42	29	12	0	66	0	0	0	0	0	0	0	0	0	0	0	0	true	102	0	0	0	0	38	0	404	70	wire trf fees and EBT	master card		OCC Assessment													
2750	25	0	15	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	15	0	0	41	0																	
2938	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	true	0	0	0	0	0	0	0	712	46	bank card fees									stock option market appreciation							
3252	0	0	0	0	0	0	0	0	50	43	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Computer Exp-In House	Exams-FDIC Assessments												
3458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	3	0	0	0	0	0	0	0														Income is substantially increased as a result of collecting interest on 2 loans that were on non-accrual for several years. This interest income is reflected in line items RI-1.a.(1) for $149,000 and RI-1.a.(5) for $27,000.	Year-End Tax Adjustment		
3506	504	0	0	967	0	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	550	0	0	549	0				Professional fees													
3720	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	55	0	0	130	0																	
3953	48	5	38	188	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	4	32	12	2	14	44																	
4138	77	49	80	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	13	0	16	59	94	98																	
4147	54	0	0	0	0	36	42	40	41	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	59	0	0	0	39	INVESTMENT CENTER INCOME	CARDHOLDER CREDIT CARD INCOME	EXC/DIR MUTUAL FUND GAIN	PROFESSIONAL SERVICES EXPENSE													
4156	67	0	32	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	false	5	0	0	8	50	24	12	154	33												Reverse Entry Error					
4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	106	0																	
4437	85	0	76	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	200	74	Origination fees - secondary market loans																
4839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	247	0																	
5005	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	127	0	0	204	0																	
5069	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	38	0	0	0	0	0	0	0															CPA year-end deferred tax entry		
5135	25	4	27	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	5	47	14	74	432	48																	
5210	0	0	0	0	0	359	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	404	0	0	0	0	VISA DEBIT CARD FEE INCOME			PA SHARES TAX													
5274	42	0	61	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	142	0				Accounting and Audit fees													
5331	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	293	0				EXAM AND AUDIT FEES													
5461	264	123	0	0	0	0	0	0	145	180	622	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	167	135				Insurance	Professional Fees	Transportation & Courier/Communication											
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	45	0	0	53	0																	
6039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	119	0																	
6057	5	2	0	4	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	4	0	5	2	31	6	Credit Life Income	Property Evaluation Fees															
6141	9	0	21	1	3	7	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	false	20	0	0	4	0	6	0	88	19	FEES AND COMMISSIONS			OTHER FEES AND COMMISSIONS													
6329	133	1	20	318	25	90	141	0	159	69	0	0	0	0	0	0	0	0	0	0	0	true	117	0	0	0	63	14	74	0	245	YIELD SPREAD PREMIUM	EXCHANGE		TELEPHONE	SERVICE FEE ANALYSIS												
6972	0	0	0	0	0	2753	0	0	654	0	0	0	0	0	0	0	0	0	0	-147	0	false	0	0	0	0	0	0	0	0	0	Broker Fee Income			Deposit Servicing								Reclass amount reserved for loan commitments to other liabilities					
7009	0	0	0	0	0	0	0	0	19661	950	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Investmen Advisoty and Other Service Fees	Custody Fees												
7045	19	0	41	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3	0	true	35	0	0	3	0	10	14	0	43												Adjustment from rounding effect					
7157	0	0	0	0	0	45	0	0	14	26	0	0	0	0	0	0	0	0	0	0	0	true	13	0	0	0	0	0	11	38	0	REFUND OF DATA PROCESSING CONTRACT AFTER TERMINATION OF CONTRACT			ATM SWITCHING FEES	COMPUTER SOFTWARE												
7456	18	0	24	0	20	39	15	0	17	16	14	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	40	0	OVERDRAFT CHARGES	REAL ESTATE LOAN FEE INCOME		AUDITS   EXAMS	DUES, MEMBERSHIPS, EDUCATION	P.R.											
7634	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	true	16	0	0	0	0	0	0	24	23				AUDIT, TAX, ACCT FEES													
8033	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	61	0																	
8417	0	0	0	7947	0	33627	0	0	94115	5133	3960	0	0	0	0	0	0	-2374	0	0	0	false	0	0	0	0	0	0	0	12211	0	Intercompany Services Rendered			Intercompany allocated expenses	Consultant fees	Travel and Entertainment				Purchase Accounting Adjustment							
8462	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	24	38																	
8631	21	0	52	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	32	0	16	55	0				Audit and Examination													
9357	0	0	0	0	0	174	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Special Services Fees	Customer Owned ATMs												NO			
9553	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
9807	0	0	0	0	0	2883	0	0	0	0	0	0	0	0	0	0	0	0	0	-2500	0	true	0	0	0	0	0	0	0	0	0	Change in fair value of interest rate swaps											Reclassify allowance related to unfunded commitments					
9955	0	0	0	0	0	334	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	135	0	KWMI - gross income			KWMI - expenses													
10157	0	0	0	0	0	12	0	0	36	20	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	5	0	61	18	MISCELLANEOUS INCOME			PROFESSIONAL FEES	MISCELLANEOUS EXPENSES												
10250	225	0	39	40	20	88	25	17	49	74	51	0	0	0	0	0	0	1090	0	0	0	false	76	0	0	24	4	27	15	38	137	Mortgage Origination Fees	Other Service Charges-Money Orders, Check Cashing, Wire Transfer, etc	Merchant Credit Cards	Educatin	Insurance Bond, D & O, Property, VSI,	Donations				Transfer from Holding Company to Bank							
10849	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	DATA PROCESSING INCOME																
10858	0	0	0	0	0	215	0	0	192	330	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	215	0	0	R/E Secondary Market Fees			I/C FNNI Adm Overhead-FNNI	I/C IS Ser Exp ETS-FNNI												
11145	28	0	31	2	7	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	false	40	0	0	34	0	15	53	144	40				AUDITS & EXAM FEES													
11640	0	0	62	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	105	0	0	0	62				LOAN AND COLLECTION FEES													
11837	0	0	0	0	0	49	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	Farm Funding Fees			Donations													
12030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	83	0	0	0	0	0	0	236	137																	
12058	0	0	0	0	0	0	0	0	135	35	36	0	0	0	0	0	0	0	0	0	0	true	41	0	0	0	0	0	0	0	67				Fees	Donations	Telephone											
12142	28	0	36	6	9	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	true	43	0	0	8	0	40	32	0	49				Consulting Expense													
12245	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	88	37	OTHER FEE INCOME													NO			
12311	17035	0	0	0	0	34241	17994	0	25411	36191	0	0	0	0	0	0	0	9094	-51975	23685	0	false	0	12111	0	0	20846	0	0	0	0	Operating lease income	Check card interchange income		operating Lease expense	Data processing and outside services					See 7.b. below.	Dividend in kind to HBI from Huntington Investment Company	Allowance acquired from Unizan merger		Related to Item 5.a. RI-E : The $9,094 is related to $6,435 of stock option expenses and $2,659 from a capital contribution related to costs paid by the Parent associated with a secured financing by the Bank. In the second quarter, $2.6 million pre-tax negative impact from current period Unizan merger costs, as well as a $2.3 million pre-tax positive impact from equity investment gains. In the first quarter, $4.6 million pre-tax positive impact, consisting of a $9.2 million positive mark to market adjustment for MSRs related to the implementation of SFAS 156, offset by hedge-related loss of $4.6 million. $2.4 million pre-tax negative impact, reflecting an adjustment to defer annual fees related to home equity loans.	Adoption of FASB 156		
12647	0	0	0	32	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	96	0		commissions and fees															
12656	2	0	12	3	1	1	1	0	11	5	9	0	0	0	0	0	0	0	0	0	0	false	4	0	0	1	0	3	3	4	7	CHECK CASHING	MISC		CORRESPONDENT SERVICE CHARGES	TELEPHONE/INTERNET CHARGES	TRAVEL EXPENSES											
12937	0	0	0	84	0	0	0	0	57	50	0	0	0	0	0	0	0	0	0	0	0	true	30	0	0	0	0	0	23	58	0				Insurance	ATM												
12946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0																	
12955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	49	0	0	0	0	0	0	49	50																	
13037	0	0	50	0	82	0	0	0	50	267	73	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Auditing Fees	Collection & Repo Expense	Other Losses											
13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	685	0																	
13251	3	0	6	13	2	3	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	false	0	0	0	3	0	0	3	11	6	wire fees, fax fees, misc fees			AUTO EXPENSE	MEETING & EDUCATON, DUES & PUBLICATIONS	TELEPHONE											
13457	0	0	8	0	0	0	0	0	9	11	11	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	25	0	0	0	8				OCC assessment	debit card charges	Life Insurance expenses											
14052	25	0	27	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	44	14	Secondary Market Real Estate Pricing													The bank formed an investment subsidiary under the State of Nevada 1-1-01.			
14155	41	0	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	30	0	0	9	31	12	12	160	33																	
14258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0																	
14409	0	0	0	0	0	14380	0	0	37958	0	0	0	0	0	0	0	0	0	0	-817	0	false	0	0	0	0	0	0	0	0	0	Master Money Fee Income			Credit Card Servicing Expense								Sale of HELOC					
14454	0	0	0	0	0	0	0	0	79	18	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	34	0				Management Fees	Service Charges Leases												
14650	0	0	13	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	12	0	0	21	20	0	0	31	24	EXCHANGE & COLLECTION																
14753	17	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	0	0	47	10																	
14865	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	72	0	67	BEO BROKER FEE INCOME																
15536	887	0	18	526	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27087	0	false	143	0	0	143	0	171	238	2320	603												Merger of five banks under the same holding company					
16337	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	168	0	0	448	0																	
16458	84	0	147	0	0	120	0	0	93	80	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	187	0	Debit Card Interchange Income			Professional Fees	Debit Card Processing Expense												
16551	54	0	0	0	0	179	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-6	0	0	0	0	0	107	0	Secondary market loan fees			Telephone and Data lines											Accrual adjustment not accounted for at year end on CD interest		
16748	0	0	24	0	0	19	24	0	17	38	24	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	0	0	0	69	0	VISA Income/Expense	BOLI Income/Expense		Consultant Fees	Accounting Fees	Miscellaneous Fees											
16944	5	0	30	1	2	1	1	0	14	7	5	0	0	0	0	0	0	0	0	0	0	false	10	0	0	3	0	5	5	72	17	Money Order Sales	Check Cashing Fees		Courier	Examiner Fees	Insurance											
16953	16	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	0	0	0	0	42	18				Audit, Tax, & Accounting Fees													
17110	364	0	56	62	8	154	0	0	476	577	298	0	0	0	0	0	0	0	0	0	0	true	73	0	0	0	0	0	0	468	123	12b-1 fees			Referral fees	Contributions	Custodian costs								2k. Travel and entertainment                            391 2l.  Other professional fees                             198			
17147	192	0	67	168	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751	0	false	27	0	0	0	237	49	456	2661	107												Merger of First United into First Merchants					
17259	8	1	19	48	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	9	0	0	3	28	5	14	0	22																	
17464	487	0	153	60	81	1029	914	0	0	0	0	0	0	0	0	0	0	41500	0	7392	0	false	341	0	0	0	359	70	135	0	389	Interchange Income-Card Base & Merchant	Total Mortgage Loan & Proc Fees								Capital infusion from holding company		Reserves acquired in acquisition of Farmers & Merchants State Bank					
17839	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	true	0	0	0	0	0	0	0	436	37	bank card fees									stock option market appreciation							
17950	42	0	12	12	17	41	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	35	0	0	5	15	20	18	201	72	OTHER COMMISSIONS AND FEES	SECONDARY MARKET LOAN FEES															
18050	0	0	97	0	0	216	0	0	163	135	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Debit Card Program Income			Debit Card Program Expense	Business Development & Goodwill												
18135	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	61	0	0	208	63				Conventional Credit Insurance													
18368	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	476	0				Audit & Accounting/Professional Fees													
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0																	
18827	0	0	0	0	0	60	0	0	65	0	0	0	0	0	0	0	0	0	0	-37	0	true	0	0	0	0	0	0	0	0	0	Visa Checkcard Discount Fee			PA Shares Tax								Current yr adj for allowance for loan and lease losses on off balance sheet items					
18836	0	0	82	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	216	0	56	152	0																	
18854	7	0	17	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	6	0	0	0	0	2	0	11	11																	
18957	0	0	38	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-22	0	0	0	0	0	0	20				Public Relations											12-31-05 Adjusting Entries - Current and Deferred Taxes		
19356	29	0	14	4	13	5	0	0	7	10	12	0	0	0	0	0	0	0	0	0	0	false	22	0	0	2	0	4	6	121	30	wt fees			blanket bond insurance	travel	audit fees											
19730	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15000	0	0	0	true	0	0	0	0	692	0	856	1223	0										Capital Contribution by Parent Company for which no stock was issued							
19936	63	4	73	3	10	0	0	0	69	78	0	0	0	0	0	0	0	0	0	0	0	true	48	0	0	35	14	15	85	142	33				Telephone	Federal Reserve Charges												
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	true	0	0	0	0	0	0	0	0	0												Qrtly adjustment					
20053	0	0	0	0	0	0	0	0	25	0	17	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Audit & Tax Accounting Fees		Service Chgs - Correspondent Bank											
20147	32	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	16	0	0	13	0	0	30	34	22																	
20259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-373	0	true	0	0	0	0	0	0	31	77	0												Per SFAS 141 prior allowance written off when bank was acquired					
20370	126	2	56	34	10	0	0	0	91	76	92	0	0	0	0	0	0	0	0	0	0	true	37	0	0	4	86	5	135	115	66				Telephone	B O Tax	ATM Expense											
20512	0	0	0	0	0	0	0	0	28	57	45	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				atm expense	Professional services	PA Shares Tax											
20633	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	249	76																	
20754	0	0	0	6	0	0	0	0	13	5	19	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	0	0	0	24	8				KS Agencies & Investments - service fees	telephone	atm expense											
20839	0	0	0	0	0	83	0	0	150	0	0	0	0	0	0	0	0	2500	0	0	0	false	0	0	0	0	0	0	0	184	0	Mortgage Origination			Consulting						Capital Infusion							
20857	8	0	11	2	4	0	0	0	42	27	13	0	0	0	0	0	0	500	0	0	0	false	10	0	0	0	8	6	2	0	17				Donations	PR Expense	Exam Exp				Holding Co. transfer to Bank Surplus							
20866	0	0	0	124	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	73	0	0	0	0				Software Maint													
21256	0	0	6	5	1	0	0	0	3	5	4	0	0	0	0	0	0	0	0	0	0	true	1	0	0	1	10	2	0	24	6				Entertainment Expense	Education	Telephone								There were not enough lines on RI-E 2.  Expense of Other Real Estate was $3,000 and VISA Check Card Expense was $4,000.			
21359	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	10	0																	
21630	8	11	39	0	15	24	0	0	36	28	0	0	0	0	0	0	0	0	0	0	0	false	17	0	0	0	0	1	17	34	22	Check Processing Income			Advalorem Tax	Other losses - Loss on disposal of image equipment												
21658	44	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	42	0	38	54	0																	
22048	0	0	0	0	0	134	0	0	112	155	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	73	0	0	0	0	Miscelaneous Customer Service Fees			Forclosed Property Expense	Other Outside Service												
22235	0	0	0	0	0	196	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	391	0	Motgage Origination Fees			Consulting													
