"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC866	RCONC867	RCONC868	
270531																																																															0	0	0												203	0	698	0	0	0		0	1519	0	0	0	0	3639	0	0	934	107	3150	0	0	0						0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	326	11	0	0	0	0	0	0	0	
270652																																																															0	0	0									115	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271136																																																															0	0	0												44	0	26	0	0	0		97	247	0	0	0	0	0	0	0	366	0	380	0	0	0						0	0	0	0	0	0	60	901	0	0	0	0	0	0	0	0	0	0	220	215	0	241	16	0	0	0	0	0	26	34	217	72	0	0	0	0	0	0	0	
271154																																																															0	0	0									0	19	0	22	0	0	0	0	0		0	0	0	266	0	0	0	0	0	0	0	0	0	0	0						0	0	0	19	0	0	19	0	0	0	0	0	0	0	0	0	0	0	9	0	17	35	6	4	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	
271275																																																															0	0	0												730	0	30	0	0	0		0	0	0	0	0	0	264	0	0	0	0	0	0	0	0						0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	14	0	0	0	0	96	330	268	0	0	0	0	0	0	0	0	
271341																																																															0	0	0												0	0	15	0	0	0		3	0	0	0	0	0	0	0	0	0	101	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	0	13	3	28	0	0	0	0	99	0	16	0	137	0	0	0	0	0	0	
271529																																																															0	0	0												159	0	85	0	0	0		328	0	0	0	0	0	0	0	0	0	0	571	0	0	0						0	0	0	70	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	420	329	1076	0	8	0	0	0	0	0	0	
271631																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	3	0	0	0	0	58	0	189	0	0	0	0	0	0	0	0	
271743																																																															0	0	0									0	0	0	1	0	738	0	0	0		6	5	339	0	0	0	0	0	0	67	509	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	14	40	128	130	0	0	0	0	0	0	0	
271752																																																															0	0	0									0	0	0	104	13	62	0	0	8		0	0	0	0	100	0	0	0	0	0	0	405	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	100	28	0	0	0	0	36	0	33	16	0	0	0	0	0	0	0	
271855																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	52	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	51	0	0	43	0	90	0	0	0	0	0	13	0	0	0	0	0	0	0	0	87	448	0	0	0	0	0	0	0	
272030																																																															0	0	0												10	8	205	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	75	14	3	0	0	0	0	89	0	24	1	0	0	0	0	0	0	0	
272058																																																															0	0	0									0	47	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272151																																																															0	0	0									0	40	13	0	0	40	0	0	0		0	0	0	183	0	0	0	0	0	70	0	0	0	0	0						0	0	0	0	0	0	40	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	
272218	0	0	0	3435	1953	21981	0	0	0	0	0	0	0	0	0	0	0	0	0	9909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938	3578	702	2080	3578	702	2080	0	0	0	743	222	0	14624	715	665	0	0	0	0	0	0	0	0	0																						1808	0	0	573	0	92	49	0	0	1720	292	8719												591	128	43																							4458	956	9108	1261	394	0						
272245																																																															0	0	0									0	6	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	
272254																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	
272272																																																															11	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	2	36	0	0	0	0	0	0	595	0	0	0	0	0	0	0	0	
272302																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272870																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	48	0	0	0	0	0						0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	
273149																																																															0	0	0												41	23	103	0	0	0		0	0	0	56	0	0	0	0	0	479	70	369	0	0	0						0	0	0	0	0	0	56	0	12	0	0	0	0	0	0	0	0	0	0	0	0	544	14	74	0	0	0	0	180	0	720	326	0	0	0	0	0	0	0	
273251																																																															0	0	0									0	262	335	81	0	155	0	0	0		0	0	0	0	0	0	0	0	0	82	0	141	0	0	0						0	0	0	0	0	0	262	335	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	18	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	
273336																																																															0	0	0	0	0	0	0	0	0	0	0	29	0	0	2449	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	29	0	0	0	0	0	0	0	0	0	56	0	0	150	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273523																																																															9	0	0	0	0	0	0	0	0	0	0	0	87	41	105	109	153	0	0	456	0	0	0	0	78	0	92	0	0	0	380	125	633	0	0	0	0	0	0	0	0	0	0	0	166	227	38	87	41	0	36	95	174	36	95	174	0	0	0	55	20	0	1216	67	48	0	0	0	0	1206	559	4663	767	257	55	0	0	0	0	0	
273550																																																															0	0	0									0	0	0	72	0	32	0	0	0		0	0	424	0	0	186	0	0	0	480	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	21	8	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	
273653																																																															0	0	0									0	0	0	125	0	59	0	0	0		0	0	0	579	0	0	0	0	0	188	96	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	19	0	0	0	0	33	0	237	0	0	10	0	0	0	0	0	
273662																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	36	0	0	0	0	0	15	0	0	3	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	34	0	0	0	0	0	0	0	868	0	0	0	0	0	0	0	0	
273840																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273859																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274025																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274052																																																															0	0	0									0	31	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	20	0	71	0	0	0	0	0	0	0	0	
274164																																																															0	0	0												194	90	127	0	0	0		1977	0	0	85	0	0	0	0	0	171	0	0	0	0	0						0	0	0	0	0	0	28	2	0	0	0	127	0	0	127	0	0	0	0	0	0	228	145	0	0	0	0	0	0	0	456	12	0	0	0	0	0	0	0	
274548																																																															0	0	0									0	644	892	302	729	0	0	0	0		0	0	0	0	0	0	0	0	0	186	0	0	0	0	0						0	0	0	0	0	0	653	902	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	34	75	27	0	0	0	0	0	0	
274641																																																															0	0	0									0	0	0	18	0	23	0	0	0		0	0	0	0	0	0	0	0	0	293	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	8	7	0	0	0	0	16	0	356	41	0	0	0	0	0	0	0	
274753																																																															0	0	0									0	2	0	0	0	55	0	0	0		0	0	0	0	0	68	0	0	0	0	0	11	0	0	0						0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274829																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	144	0	0	0	0	21	0	28	0	0	0	0	0	0	431	0	509	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083	40	165	0	0	0	0	368	11	1247	30	75	8	0	0	0	0	0	
274856																																																															0	0	0									0	22	0	226	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275116																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	19	0	0	18	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	35	12	8	0	0	0	0	0	0	384	0	13	0	0	0	0	0	0	
275255																																																															0	0	0									0	0	0	94	180	37	0	0	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	66	8	65	0	151	0	0	113	0	0	0	0	0	0	0	130	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																															0	0	0									0	0	0	628	243	393	0	0	0		0	0	74	0	0	0	0	0	0	352	0	7	0	0	0						0	0	0	0	0	0	75	25	0	112	0	0	95	0	0	0	0	0	0	0	0	176	237	14	0	0	0	0	0	0	11	45	0	0	0	0	0	0	0	
275509																																																															0	0	0												180	5	0	0	0	0		0	0	75	0	0	0	0	0	0	0	65	0	0	0	0						0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	3	19	0	0	0	0	93	0	1620	435	578	247	0	0	0	0	0	
275657																																																															0	0	0									0	5	0	15	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	
275750																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	894	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1786	0	558	0	0	0	0	0	0	0	0	0	0	0	464	0	46	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	171	1	31	0	0	0	0	665	79	711	0	79	0	0	0	0	0	0	
275769																																																															0	0	0									0	7	13	0	0	0	0	0	0		0	0	0	45	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	67	21	0	0	0	0	0	0	0	137	35	0	0	0	0	0	0	0	
276159																																																															0	0	0									0	84	0	3	0	20	0	0	0		0	0	0	44	0	0	0	0	0	431	0	150	0	0	0						0	0	0	0	0	0	84	0	0	0	0	49	0	0	40	0	0	0	0	0	0	75	0	0	0	0	0	0	187	0	49	0	0	0	0	0	0	0	0	
276355																																																															0	0	0									0	39	5	46	0	0	0	0	0		132	0	0	286	0	0	0	0	0	25	6	0	0	0	0						0	0	0	0	0	0	133	5	0	0	0	0	0	0	0	0	0	0	0	0	0	375	50	13	0	0	0	0	6	0	648	121	0	0	0	0	0	0	0	
276449																																																															0	0	0												17	50	0	0	0	0		0	0	0	0	0	0	0	0	0	861	242	0	0	0	0						0	0	0	75	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	5	0	0	0	0	0	190	0	163	492	0	0	0	0	0	0	0	
276551																																																															0	0	0									0	0	0	70	0	314	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	874	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276579	0	0	0	7838	516	5429	0	0	0	414	0	0	0	0	2455	4253	149	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	140	3780	199	4552	2595	135	3369	0	0	0	4057	654	340	3562	116	1010	0	0	0	0	0	0	0	0	0																						3752	5448	4116	243	50	1888	0	0	0	18039	8117	2623												312	14	4																							315	0	601	704	285	0						
276645																																																															0	0	0									0	17	7	8	5	529	0	0	0		0	0	440	0	0	0	0	0	0	75	0	0	0	0	0						0	0	0	0	0	0	50	10	0	0	0	0	0	0	0	0	0	0	3	0	0	82	0	24	0	0	0	0	51	0	162	0	8	0	0	0	0	0	0	
276654																																																															0	0	0									51	0	0	30	0	0	0	0	0		0	0	0	9	0	114	0	0	0	0	0	24	0	0	0						0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	
276711																																																															0	0	0												13	0	0	0	0	0		0	0	0	110	0	0	0	0	0	396	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	142	41	0	0	0	0	0	0	0	
276775																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	
276850																																																															0	0	0	0	0	0	0	0	0	0	0	628	52	0	832	1	249	0	0	0	0	1966	0	0	65	76	792	126	0	425	1012	427	1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	628	85	0	664	64	0	597	0	0	0	0	0	0	223	37	253	0	0	0	0	369	20	983	0	0	88	0	0	0	0	0	
276953																																																															0	0	0									0	43	25	21	2	440	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	43	25	0	0	19	0	0	17	0	0	0	0	0	0	0	89	43	61	0	0	0	0	3	8	19	0	0	0	0	0	0	0	0	
277053																																																															0	0	0												86	0	121	0	0	0		145	0	0	0	0	0	0	0	0	1386	0	898	0	0	0						0	0	0	0	0	0	0	0	0	1029	0	1198	784	0	933	0	0	0	0	0	0	60	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	
277240																																																															0	0	0												24	0	0	0	0	0		0	0	0	0	0	0	999	0	0	0	0	270	0	0	0						0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277277																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	1553	0	0	0	0	0	0	0	
277558																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	287	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	20	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	
277567																																																															0	0	0												0	0	0	0	0	0		5	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	4	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	
277736																																																															0	0	0												71	0	0	0	0	0		112	0	0	0	0	0	0	0	0	1369	0	7	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	11	0	0	0	0	283	0	1303	0	0	0	0	0	0	0	0	
277820																																																															0	0	0												887	0	372	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	391	38	0	0	0	0	0	109	0	322	0	31	5	0	0	0	0	0	
277950																																																															0	0	0												62	41	0	0	0	0		0	0	0	5	0	0	0	0	0	376	0	0	0	0	0						0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	117	10	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	
278078																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	907	0	0	0	0	0	0	0	0	
278153																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	73	0	0	0						0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	24	0	0	0	0	188	30	24	0	0	0	0	0	0	0	0	
278256																																																															0	0	0									28	195	0	12	0	773	0	0	0		0	0	0	25	0	727	0	0	0	55	0	69	0	0	0						0	0	0	0	0	0	195	0	28	0	0	0	0	0	0	0	0	0	0	0	0	44	0	9	0	0	0	0	32	0	23	0	0	0	0	0	0	0	0	
278555																																																															0	0	0	0	0	0	0	0	0	0	0	99	434	37	780	89	292	0	0	0	0	76	0	0	478	35	418	0	0	0	669	25	149	0	0	0	0	0	0	0	0	0	0	0	54	0	0	581	72	99	0	0	0	0	0	0	6	0	0	0	0	0	571	4	0	0	0	0	0	230	0	786	448	0	0	0	0	0	0	0	
278733																																																															0	0	0												32	0	1264	0	0	0		0	0	0	0	0	0	0	0	0	14	0	409	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	4	0	0	0	0	63	0	37	0	0	0	0	0	0	0	0	
278751																																																															0	0	0												188	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278818																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755	0	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	178	0	0	0	0	0	41	0	694	0	31	0	0	0	0	0	0	
278957																																																															0	0	0									0	0	0	13	0	15	0	0	0		1100	0	0	15	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	21	52	0	0	0	0	90	0	21	0	0	0	0	0	0	0	0	
279105																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	1590	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	622	0	0	473	0	0	0	0	0	0	49	0	17	0	0	0	0	626	20	957	0	31	0	0	0	0	0	0	
279338																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	100	0	0	0	0	0	0	0	0	
279673																																																															0	0	0												438	0	0	0	0	0		318	0	0	0	0	0	0	0	0	1313	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	
279842																																																															0	0	0	0	0	0	0	0	0	0	0	206	140	0	221	0	627	0	0	0	0	0	0	377	156	0	12	0	0	330	1088	0	209	0	0	0	0	0	0	0	0	0	0	0	4	0	0	140	0	206	0	0	93	0	0	77	0	0	0	6	11	0	416	0	139	0	0	0	0	338	29	721	0	111	0	0	0	0	0	0	
279954																																																															0	0	0									67	0	0	13	0	132	0	0	15		0	1647	1500	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	14	6	0	53	9	24	0	0	0	0	30	0	61	0	0	0	0	0	0	0	0	
280044																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	1578	0	465	0	0	0	0	874	0	5293	0	0	0	0	0	0	7113	0	20193	0	0	0	0	0	0	0	0	0	0	0	95	0	10	111	0	14	0	0	0	0	0	0	0	0	0	42	0	27	353	0	62	0	0	0	0	2322	291	1000	0	113	0	0	0	0	0	0	
280110	0	0	0	105434	11816	77464	0	0	0	87303	39998	28954	20722	7042	1594	687	130	0	0	35	1229	131	121	2670	621	10	0	0	0	0	0	0	177	0	0	166	42	13	4070	64	7530	2005	61	5672	0	0	0	0	0	0	71527	13958	8884	1393	20622	4470	0	0	0	0	0	0																						71016	2101	4303	201	55	4984	1672	457	10342	26353	6318	27464												58588	9123	34422																							75907	10209	126345	22900	31966	5073						
280138																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	3	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	344	0	0	0	0	0	0	0	0	820	50	55	0	0	0	0	0	0	
280352																																																															0	0	0									0	0	0	28	0	55	0	0	0		0	0	0	0	0	0	0	0	0	0	0	103	0	0	0						0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280558																																																															0	0	0									0	0	0	0	0	98	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	18	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	
280950																																																															0	0	0												20	0	0	0	0	0		67	0	0	0	0	0	0	0	0	54	0	0	0	0	0						0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	187	0	0	0	0	0	0	46	14	172	0	0	0	0	0	0	0	0	
281144																																																															0	0	0												292	0	379	0	0	0		0	0	0	0	0	0	184	0	0	0	0	367	0	0	0						0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	550	0	542	1557	0	92	0	0	0	0	0	
281210																																																															0	0	0												54	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	28	0	0	0						0	0	0	0	0	0	0	0	0	54	0	33	41	0	27	0	0	0	0	0	0	256	4	4	0	0	0	0	68	0	235	18	17	0	0	0	0	0	0	
282048																																																															0	0	0												44	0	0	0	0	0		0	0	0	232	0	0	0	0	0	336	0	56	0	0	0						0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	32	0	0	0	0	187	0	349	0	0	0	0	0	0	0	0	
282226																																																															0	0	0												175	26	31	0	0	0		161	8	0	0	0	59	0	0	0	180	64	706	0	0	0						0	0	0	0	0	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	302	31	31	0	0	0	0	423	0	152	84	0	0	0	0	0	0	0	
282329																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	1784	0	0	81	0	332	0	28	72	0	0	79	0	0	1110	0	464	0	0	0	0	0	0	0	0	0	0	0	663	0	473	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	276	0	81	0	0	0	0	283	0	818	0	74	0	0	0	0	0	0	
282824																																																															0	0	0												151	0	36	0	0	0		0	0	0	0	0	0	0	0	0	153	0	191	0	0	0						0	0	0	0	0	0	0	0	0	0	0	77	0	0	69	0	0	0	0	1	0	18	4	11	0	0	0	0	189	0	135	12	0	0	0	0	0	0	0	
283054																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	306	0	0	0	0	26	672	6373	0	0	0	0	0	0	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	54	0	0	0	0	0	42	0	0	36	0	0	0	0	0	0	10	0	48	0	0	0	0	6	156	0	0	3	297	0	0	0	0	0	
283157																																																															0	0	0									0	114	0	131	0	409	0	0	0		59	147	0	59	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
