"IDRSSD"	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	
160959	0	0	0	0	1064	385037	522149	0	0	0	0	0	377102	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	2756	8122	0	0	0	0	1540	0	-608	0	42785	0	0	0	0	73005	4785	16790	0	0	622	101447	275033	0	0	0	0	0	17657	176	0	8023	189	-6319	0	0	0	0	0	171	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	57	0	0	57	0	0	0	0	0	0	0	4318	0	0	0	4318	0	0	0	2756	132557	108018	305581	0	26511	54009	305581	386101	0	0	0	38294	0	0	0	0	0	0	0	0	
161031	0	0	0	0	0	22046	26649	0	0	0	0	0	20133	44	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	554	0	0	0	0	0	0	-89	0	2654	0	0	0	0	0	0	0	0	0	0	3723	16410	0	0	0	0	0	1007	0	0	114	102	-304	0	0	0	0	0	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	0	0	0	1081	0	0	0	116	6353	3825	18862	0	1271	1913	18862	22046	0	3031	3031	2368	0	0	0	0	0	0	0	0	
161107	0	0	0	25	0	313060	429418	0	0	0	0	0	300696	0	0	0	577	577	0	0	0	577	0	0	0	12	0	0	0	0	0	4575	7747	0	0	0	62165	404	400	-1619	0	41007	0	6361	0	0	0	0	0	0	0	8640	73166	218890	0	0	0	0	0	19334	12	188	3214	0	-4408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18214	0	0	17285	929	0	0	0	4763	122774	90855	243077	0	24555	45428	243077	313060	0	1	1	27707	0	0	0	0	0	0	0	0	
161273	0	0	0	77	144	305385	420458	0	0	0	0	0	327384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809	4285	0	0	1497	37628	0	0	-1504	4883	35103	0	2761	0	0	0	274	0	0	0	0	118214	209170	0	0	0	0	0	15765	0	31	3750	338	-5467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6386	0	0	0	6386	0	0	0	8220	80766	118826	229963	0	16153	59413	229963	305529	0	0	0	35850	0	0	0	0	0	0	0	0	
161433	0	0	0	0	231	57318	96726	0	0	0	0	0	57899	0	0	0	131	131	0	0	0	131	0	0	0	0	0	0	0	0	0	1057	2390	0	0	0	23840	2234	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	26089	31810	0	0	0	0	0	3810	0	0	185	25	-950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	138	0	0	0	1057	33195	28348	36736	0	6639	14174	36736	57549	0	6780	6780	10744	0	0	0	0	0	0	0	0	
161602	0	0	0	0	0	855754	1100278	0	0	0	0	0	826626	0	0	0	1066	1066	0	0	0	1066	0	61	0	147	0	0	0	0	0	13992	23396	0	0	7008	114568	249	100	-3044	0	98633	0	0	0	0	0	3295	0	0	13420	5283	128269	679654	0	0	0	0	0	32875	147	1247	3141	370	-11484	6169	0	0	0	6169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25658	0	0	0	25658	0	0	0	35667	245227	132183	740617	0	49045	66092	740617	855754	0	206	206	89901	0	0	0	0	0	0	0	0	
162337	0	0	0	13	0	261694	371925	0	0	0	0	0	252477	0	0	0	2554	2554	0	0	0	2554	0	0	3823	0	0	0	0	0	0	7469	9765	0	0	712	29	0	0	-1768	5183	44973	30033	0	0	0	0	0	0	0	0	0	84634	167843	0	0	0	0	0	26306	3823	73	1604	1199	-788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	0	0	0	734	0	0	0	13437	65114	115866	190738	0	13023	57933	190738	261694	0	8743	8743	28435	0	0	0	0	0	0	0	0	
162878	0	0	0	0	0	42822	87787	0	0	0	0	0	47291	66	66	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1354	583	0	0	1	5455	458	0	-582	3502	17833	0	6532	0	0	0	0	0	0	0	0	40029	7262	0	0	0	0	0	4698	0	0	1134	0	-899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4857	25768	40487	17424	0	5154	20244	17424	42822	0	763	763	13136	0	0	0	0	0	0	0	0	
163343	0	0	0	0	191	36634	44895	0	0	0	0	0	37814	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	408	1065	0	0	0	0	0	215	-34	9	2273	0	546	0	0	0	0	627	0	0	0	12301	25513	0	0	0	0	0	3050	11	0	360	0	-674	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	5237	12301	29627	0	1047	6151	29627	36825	0	1539	1539	4885	0	0	0	0	0	0	0	0	
163370	0	0	0	0	0	172961	274209	0	0	0	0	0	195369	134	1675	1675	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	1330	2071	0	0	566	43969	0	9184	-541	909	16987	0	1964	0	0	0	479	0	0	0	0	113268	82101	0	0	0	0	0	9643	18	0	1746	0	-2011	76	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2805	66038	113747	102879	0	13208	56874	102879	172961	0	1265	1265	30364	0	0	0	0	0	0	0	0	
163549	0	0	0	0	0	616859	686490	0	0	0	0	0	568132	2374	29675	29675	5851	5851	0	0	0	5851	0	0	14633	56	0	0	0	0	0	4607	18644	0	0	0	0	0	0	-1682	0	57582	29219	6639	0	0	0	0	0	0	0	8256	96176	463700	0	0	0	0	0	43160	14689	0	1799	0	5408	4368	0	0	0	4368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4607	86281	125395	536905	0	17256	62698	536905	616859	0	0	0	55466	0	0	0	0	0	0	0	0	
163745	0	0	0	0	216	159384	183899	0	0	0	0	0	159582	0	0	0	1660	1660	0	0	0	1660	0	0	10647	0	0	0	0	0	0	1898	4109	0	0	0	0	88	0	-590	0	14977	470	0	0	0	0	0	0	0	0	0	32614	126968	0	0	0	0	0	20248	10647	731	859	7	7846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2391	0	0	0	2391	0	0	0	2629	19945	33179	139021	0	3989	16590	139021	159600	0	0	0	17603	0	0	0	0	0	0	0	0	
163857	0	0	0	0	251	70950	102054	0	0	0	0	0	66686	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	800	1193	0	0	0	0	0	0	-376	49	25223	1601	252	0	0	0	0	0	0	0	432	15837	50418	0	0	0	0	0	5226	338	0	278	0	-1179	0	0	0	0	0	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738	0	0	0	1738	0	0	0	849	27126	17438	57057	0	5425	8719	57057	71201	0	0	0	11476	0	0	0	0	0	0	0	0	
164032	0	0	0	0	376	40878	61163	0	0	0	0	0	39923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	387	0	0	0	33	0	0	-409	0	14896	0	0	0	0	0	0	0	0	0	1636	9742	28545	0	0	0	0	0	4605	0	0	481	229	-1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807	19146	9971	32439	0	3829	4986	32439	41254	0	1713	1713	7477	0	0	0	0	0	0	0	0	
164153	0	0	0	0	0	63026	84719	0	0	0	0	0	61372	0	0	0	328	328	0	0	0	328	0	0	0	0	0	0	0	0	0	393	4960	0	0	0	0	0	0	-331	18	17275	255	247	0	0	0	0	0	0	0	1918	11685	47769	0	0	0	0	0	4227	0	0	432	0	-745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	24585	11940	52139	0	4917	5970	52139	63026	0	0	0	7167	0	0	0	0	0	0	0	0	
164331	0	0	0	0	0	100550	187584	0	0	0	0	0	103799	0	0	0	329	329	0	0	0	329	0	0	24	0	0	0	0	0	0	2975	3592	0	0	0	0	0	0	-785	0	60747	0	0	0	0	0	0	0	0	0	1427	53425	48947	0	0	0	0	0	6959	0	0	0	0	-1979	343	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326	0	0	0	1326	0	0	0	2975	79666	53425	57904	0	15933	26713	57904	100550	0	13900	13900	18282	0	0	0	0	0	0	0	0	
164377	0	0	0	337	0	91277	185716	0	0	0	0	0	117300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5439	2940	0	0	1048	23946	7273	7184	0	0	10595	0	0	0	0	0	0	0	0	0	0	110020	7280	0	0	0	0	0	12234	0	4	1969	1019	-204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	525	0	0	0	6491	39450	118312	24231	0	7890	59156	24231	91277	0	0	0	20619	0	0	0	0	0	0	0	0	
164742	0	0	0	0	0	15016	23545	0	0	0	0	0	12303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	268	0	0	0	601	0	0	-243	84	8670	0	0	0	0	0	0	0	0	0	0	927	11376	0	0	0	0	0	1266	0	0	0	0	-343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	9549	927	12642	0	1910	464	12642	15016	0	10	10	1599	0	0	0	0	0	0	0	0	
164854	0	0	0	0	0	150907	175605	0	0	0	0	0	142125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	3375	0	0	0	0	140	0	-156	0	21066	1080	0	0	0	0	160	270	0	0	0	25978	116147	0	0	0	0	0	8983	0	0	2591	34	-1832	620	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8040	0	0	0	8040	0	0	0	1023	28882	27392	131435	0	5776	13696	131435	150907	0	1850	1850	14032	0	0	0	0	0	0	0	0	
164957	0	0	0	0	17	31059	45154	0	0	0	0	0	32496	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	367	1144	0	0	0	0	1907	0	-39	29	3691	0	0	0	0	0	0	0	0	0	0	12729	19767	0	0	0	0	0	2626	0	0	113	0	-444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	200	0	0	0	396	6372	14636	22484	0	1274	7318	22484	31076	0	1424	1424	6068	0	0	0	0	0	0	0	0	
164975	0	0	0	0	0	41127	76231	0	0	0	0	0	58762	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	339	1082	0	0	0	0	0	0	-598	851	15319	0	0	0	0	0	0	0	0	0	0	48300	10462	0	0	0	0	0	3154	2	0	497	0	-839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1190	19298	48300	13117	0	3860	24150	13117	41127	0	2400	2400	7271	0	0	0	0	0	0	0	0	
165039	0	0	0	0	82	101044	166456	0	0	0	0	0	106653	0	0	0	0	0	0	0	0	0	0	0	4308	0	0	0	0	0	0	1878	3037	0	0	0	0	0	0	-1272	351	44515	2546	0	0	0	0	0	0	0	0	0	52205	54448	0	0	0	0	0	13255	4308	0	0	0	1690	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	0	598	0	0	0	2229	48654	54751	64019	0	9731	27376	64019	101126	0	1102	1102	20902	0	0	0	0	0	0	0	0	
165628	0	0	2036	42	0	2562502	3354861	0	0	0	0	0	2599109	0	0	0	27328	27328	0	0	0	27328	0	27606	30213	0	0	0	0	0	0	94960	57621	0	0	100	3330	5141	0	-6937	14972	282750	28976	1600	0	0	0	2522	28874	0	0	12091	813983	1773035	0	0	0	0	0	249001	30213	5321	31916	4489	-5792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3081	3081	0	0	3081	0	4101	4101	0	0	0	4101	27657	0	0	0	27657	0	2036	0	115353	468744	858192	2039657	0	93749	429096	2039657	2562502	0	79000	79000	286345	0	0	0	0	0	0	0	0	
165758	0	0	0	0	0	68880	77786	0	0	0	0	0	66726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	1653	0	0	0	0	0	0	-54	1	6684	0	0	0	0	0	0	0	0	0	0	6477	60249	0	0	0	0	0	2627	0	0	175	0	-842	978	0	0	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	9812	6477	63679	0	1962	3239	63679	68880	0	1300	1300	6827	0	0	0	0	0	0	0	0	
165806	0	0	0	0	0	408571	569609	0	0	0	0	0	388682	0	0	0	4820	4820	0	0	0	4820	0	0	170	43	0	0	0	0	0	3293	13134	0	0	0	12267	0	10	-3153	10937	129240	0	138	0	0	0	50	0	0	0	6420	87213	295049	0	0	0	0	0	24707	1474	43	2443	0	-6659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10788	0	0	0	10788	0	0	0	14273	166936	87263	331552	0	33387	43632	331552	408571	0	3432	3432	39806	0	0	0	0	0	0	0	0	
166111	0	0	0	96	0	130567	239885	0	0	0	0	100	197562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2070	3368	0	0	52	151	0	111	-509	1009	22423	626	2473	0	0	0	0	0	0	0	985	172489	24088	0	0	0	0	0	13424	0	0	1965	0	-1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3131	28892	173115	38231	0	5778	86558	38231	130567	0	0	100	29733	0	0	0	0	0	0	0	0	
166531	0	0	0	0	63	106599	144727	0	0	0	0	0	109509	0	0	0	645	645	0	0	0	645	0	0	0	0	0	0	0	0	0	1269	7251	0	0	0	0	0	0	-663	2082	13648	921	0	0	0	0	0	0	0	0	0	38410	71099	0	0	0	0	0	10511	0	16	154	400	-2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367	25555	39731	81685	0	5111	19866	81685	106662	0	4502	4502	13324	0	0	0	0	0	0	0	0	
166652	0	0	0	0	824	414770	397656	0	0	0	0	0	357410	0	0	0	8051	8051	0	0	0	8051	0	0	298	43	0	0	0	0	0	1717	18357	0	0	0	0	1773	0	-416	1871	23809	486	0	0	0	0	0	0	0	0	8192	26907	322311	0	0	0	0	0	8190	298	13	536	0	-6136	19452	0	0	0	19452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33675	0	0	0	33675	0	0	0	3601	50894	29166	390832	0	10179	14583	390832	415594	0	0	0	45921	0	0	0	0	0	0	0	0	
166803	0	0	0	0	0	727765	1118393	0	0	0	0	0	649765	0	0	0	3340	3340	0	0	0	3340	0	0	418	0	0	0	0	0	0	14037	27456	0	0	1979	4547	0	0	-12330	2833	237463	117931	40858	0	0	0	0	0	0	5837	12748	259822	371358	0	0	0	0	0	44797	418	0	8152	0	-18600	1396	0	0	0	1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27636	0	0	0	27636	0	0	0	24686	290366	377753	480815	0	58073	188877	480815	727765	0	0	0	90807	0	0	0	0	0	0	0	0	
166849	0	0	0	0	0	31714	35268	0	0	0	0	0	30295	202	2525	2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	1332	0	0	0	0	16	0	-54	0	3243	128	0	0	0	0	0	0	0	0	0	6738	23557	0	0	0	0	0	1294	0	4	118	0	-322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	73	0	0	0	313	4731	6882	27327	0	946	3441	27327	31714	0	38	38	3002	0	0	0	0	0	0	0	0	
167060	0	0	0	0	0	495627	559687	0	0	0	0	0	388540	0	0	0	5887	5887	0	0	0	5887	0	0	2930	0	0	0	0	0	0	5521	17232	0	0	0	0	0	0	-1453	0	113183	6302	8122	0	0	0	0	0	0	492	0	15921	372127	0	0	0	0	0	38752	2930	702	0	0	-3335	210	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35021	0	0	0	35021	0	0	0	6715	140140	22223	456487	0	28028	11112	456487	495627	0	9725	9725	56130	0	0	0	0	0	0	0	0	
167453	0	0	0	0	18	72328	74144	0	0	0	0	0	62978	945	11813	11813	25	25	25	0	0	0	0	0	0	50	0	0	0	0	0	359	1974	0	0	0	0	0	0	-175	241	5002	3524	88	0	0	0	0	0	0	0	49	16393	46536	0	0	0	0	0	2796	0	0	359	0	-950	28	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	7496	19945	60874	0	1499	9973	60874	72346	0	112	112	7175	0	0	0	0	0	0	0	0	
167556	0	0	0	0	16	40496	80207	0	0	0	0	0	38962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	1055	0	0	0	0	0	0	-1114	0	33976	909	0	0	0	0	0	0	0	0	0	20124	18838	0	0	0	0	0	3367	0	0	0	242	-1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	39553	21275	21963	0	7911	10638	21963	40512	0	4522	4522	7759	0	0	0	0	0	0	0	0	
167565	0	0	0	0	0	46623	119475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148330	0	0	0	0	0	0	0	136605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167702	148330	0	87	0	148330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136692	0	19285	0	27338	0	19285	46623	0	0	0	35640	0	0	0	0	0	0	0	0	
167752	0	0	0	0	11	11636	20385	0	0	0	0	904	9232	0	0	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	0	0	322	504	0	0	0	0	356	0	-192	0	9807	0	0	0	0	0	0	0	0	0	0	2247	6985	0	0	0	0	0	1592	1065	129	5	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	10316	2603	8282	0	2063	1302	8282	11647	0	0	904	1806	0	0	0	0	0	0	0	0	
167855	0	0	0	0	0	76635	104545	0	0	0	0	0	56553	0	0	0	1074	1074	0	0	0	1074	0	0	5894	0	0	0	0	0	0	1347	4002	0	0	0	0	0	0	234	47	28235	5661	2000	0	0	0	0	0	0	0	255	6591	49707	0	0	0	0	0	11840	5894	0	262	0	5513	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5265	0	0	0	5265	0	0	0	1394	33774	12252	63754	0	6755	6126	63754	76635	0	1020	1020	8737	0	0	0	0	0	0	0	0	
167864	0	0	0	0	0	139299	201021	0	0	0	0	0	106725	0	0	0	3370	3370	0	0	0	3370	0	0	0	0	0	0	0	0	0	16634	2113	0	0	0	0	0	0	-521	9876	21368	776	10668	0	0	0	0	0	0	0	342	10775	95608	0	0	0	0	0	4704	0	0	0	0	-1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3668	0	0	0	3668	0	0	0	26510	77523	11551	118018	0	15505	5776	118018	139299	0	53700	53700	21861	0	0	0	0	0	0	0	0	
168320	0	0	0	0	0	245569	368703	0	0	0	0	0	215624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5543	25382	0	0	2	86061	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	0	35373	179228	0	0	0	0	0	25192	0	939	857	163	-2403	361	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7507	124900	35536	202821	0	24980	17768	202821	245569	0	12600	12600	37909	0	0	0	0	0	0	0	0	
168366	0	0	0	0	0	201663	257346	0	0	0	0	0	200162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4058	5783	0	0	0	0	0	0	-533	22	25182	1678	0	0	0	0	1875	0	0	4230	1345	41846	152741	0	0	0	0	0	16581	0	340	716	209	-2325	0	0	0	0	0	224	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4808	739	77	70	3922	0	0	0	9389	33103	45678	172203	0	6621	22839	172203	201663	0	0	0	20072	0	0	0	0	0	0	0	0	
168441	0	0	0	0	0	126193	170614	0	0	0	0	0	132971	0	0	0	217	217	0	0	0	217	0	0	0	0	0	0	0	0	0	1323	1957	0	0	0	0	0	0	-400	926	13919	1276	0	0	0	0	0	0	0	0	0	53177	79794	0	0	0	0	0	5658	0	4	1790	189	-1764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8892	0	0	0	8891	0	0	0	2253	31476	54642	92577	0	6295	27321	92577	126193	0	13810	13810	15228	0	0	0	0	0	0	0	0	
168571	0	0	0	1	472	27159	57409	0	0	0	0	0	23706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	878	0	0	72	1708	369	0	-694	4608	14674	0	1507	0	0	0	0	0	0	0	0	10009	13697	0	0	0	0	0	3477	0	0	0	0	-1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5197	18805	10378	18681	0	3761	5189	18681	27631	0	1545	1545	6227	0	0	0	0	0	0	0	0	
168731	0	0	0	0	0	204323	237387	0	0	0	0	0	174247	0	0	0	7014	7014	0	0	0	7014	0	0	0	0	0	0	0	0	0	0	0	6451	0	0	0	0	0	-1671	785	47027	0	0	0	0	0	0	0	0	1848	213	26494	145692	0	0	0	0	0	13198	0	4	1881	0	-4048	1730	0	0	0	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9052	0	0	0	9052	0	0	0	2637	49121	26494	181252	0	9824	13247	181252	204323	0	0	0	22744	0	0	0	0	0	0	0	0	
169073	0	0	0	271	0	230788	397426	0	0	0	0	0	183664	0	0	0	0	0	0	0	0	0	0	0	6725	0	0	0	0	0	0	7544	13877	0	0	0	0	0	0	-9272	46	165713	0	28812	0	0	0	0	0	0	0	0	72586	111078	0	0	0	0	0	24402	6725	0	6267	367	-4646	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6192	0	0	0	6192	0	0	0	7590	185857	72953	157140	0	37171	36477	157140	230788	0	0	0	25592	0	0	0	0	0	0	0	0	
169233	0	0	0	0	148	61115	78686	0	0	0	0	0	58237	0	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	807	1334	0	0	0	0	0	0	-467	0	14531	200	1080	0	0	0	0	0	0	0	1434	8882	47921	0	0	0	0	0	2729	0	0	289	0	-1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563	0	0	0	1563	0	0	0	807	18567	9082	53009	0	3713	4541	53009	61263	0	979	979	5773	0	0	0	0	0	0	0	0	
169327	0	0	0	0	0	152869	183904	0	0	0	0	0	149879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1739	5228	8	0	7	0	0	0	-36	29	23699	499	0	0	0	0	0	0	0	0	0	34494	115385	0	0	0	0	0	9044	0	0	0	0	-1153	447	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4554	0	0	0	4554	0	0	0	1775	29670	34993	129438	0	5934	17497	129438	152869	0	743	743	15410	0	0	0	0	0	0	0	0	
