RCON5562,RCON5563,RCON5564,RCON5565,RCON5566,RCON5567,RCON5568,RCON5569,RCON5570,RCON5571,RCON5572,RCON5573,RCON5574,RCON5575,RCON5576,RCON5577,RCON5578,RCON5579,RCON5580,RCON5581,RCON5582,RCON5583,RCON5584,RCON5585,RCON5586,RCON5587,RCON5588,RCON5589,RCON6860,RCON6999,IDRSSD,RCON9999
,,9,427,40,6615,121,60197,191,3275,87,5586,118,27583,,,0,0,1,158,0,0,0,0,0,0,0,0,false,false,2732,2010-06-30
,,11,439,2,243,0,0,39,1098,4,501,5,1798,,,10,514,12,1655,12,3283,155,1081,21,2838,12,2852,false,false,2750,2010-06-30
,,16,761,11,1621,5,2099,221,6324,17,2219,2,522,,,28,1023,22,2964,21,6318,599,21343,49,5707,16,4361,false,false,3252,2010-06-30
,,4,16,1,150,0,0,32,464,6,780,7,1852,,,40,1364,12,1478,4,1042,68,736,0,0,1,347,false,false,3458,2010-06-30
,,52,1803,40,4644,42,16715,149,2467,23,2265,8,2890,,,50,1324,26,3316,6,1899,60,1162,15,2144,4,1774,false,false,3720,2010-06-30
,,24,1102,22,1798,23,9056,243,6063,65,6407,36,14339,,,34,1320,11,1380,7,1837,90,1840,24,2307,17,3259,false,false,3953,2010-06-30
,,158,5644,86,13001,41,19753,347,4526,21,1956,13,4667,,,2,24,3,336,0,0,0,0,0,0,0,0,false,false,4138,2010-06-30
,,52,1627,21,2666,20,10877,157,2755,20,1617,16,5499,,,115,4068,26,3066,11,3159,342,5592,22,2405,3,915,false,false,4156,2010-06-30
,,158,5487,46,6016,31,12183,72,1649,7,833,2,876,,,166,4562,32,3489,9,2376,31,498,4,495,1,220,false,false,4231,2010-06-30
,,74,3175,47,6013,59,21777,140,3336,45,4338,24,5637,,,7,378,5,840,3,754,3,41,0,0,1,313,false,false,4437,2010-06-30
,,110,5153,89,13306,142,104594,129,2126,9,1334,13,6025,,,,,,,,,,,,,,,false,false,4839,2010-06-30
,,8,450,19,2695,65,27158,37,737,10,1161,11,3707,,,,,,,,,,,,,,,false,false,5005,2010-06-30
,,1,47,8,1235,66,41245,6,254,0,0,4,2016,,,,,,,,,,,,,,,false,false,5069,2010-06-30
,,110,3507,49,6059,59,22356,386,6727,27,3083,15,5587,,,116,4556,57,7523,29,8868,175,4684,49,4961,25,5106,false,false,5135,2010-06-30
,,98,3820,155,18571,147,57604,236,5288,54,5758,26,9944,,,18,858,30,3686,10,2543,44,826,4,343,2,665,false,false,5210,2010-06-30
,,6,181,2,247,34,29387,17,353,6,517,3,1375,,,,,,,,,,,,,,,false,false,5331,2010-06-30
,,25,1195,66,9649,126,58663,218,6876,77,6567,66,20491,,,0,0,2,414,4,1231,6,170,1,60,1,440,false,false,5461,2010-06-30
15,115,,,,,,,,,,,,,,,15,635,9,1164,3,499,109,3091,33,3460,20,4435,false,true,5751,2010-06-30
,,72,1929,12,1514,16,7669,99,2236,14,1482,11,4543,,,57,1526,8,690,6,1469,106,2074,8,901,4,982,false,false,6039,2010-06-30
,,27,1096,12,1822,4,1128,25,430,3,281,1,300,,,42,1609,8,1196,1,260,72,1501,5,630,6,1375,false,false,6141,2010-06-30
,,157,11809,92,13082,66,24701,995,24232,81,9665,17,6420,80,168,,,,,,,,,,,,,true,false,6329,2010-06-30
,,10,544,23,2921,71,31493,354,8597,97,9197,126,33155,,,0,0,0,0,1,317,4,93,0,0,1,156,false,false,6972,2010-06-30
,,0,0,0,0,0,0,0,0,1,50,10,4691,,,,,,,,,,,,,,,false,false,7009,2010-06-30
,,43,1957,37,5537,16,5609,41,1050,6,601,5,1368,39,84,,,,,,,,,,,,,true,false,7045,2010-06-30
,,23,562,6,887,0,0,76,1559,12,1241,4,1938,,,19,790,9,1420,0,0,122,1839,2,249,1,401,false,false,7157,2010-06-30
,,12,390,4,727,4,1812,84,1645,15,1541,19,5102,,,14,728,14,2039,2,550,115,2626,29,2425,12,2202,false,false,7456,2010-06-30
,,52,1939,25,3675,21,8004,106,1922,9,951,9,2774,,,18,750,4,517,3,588,31,661,2,285,1,306,false,false,7634,2010-06-30
,,12,592,24,3524,16,4792,144,2750,35,3270,20,5568,,,5,170,8,1053,3,809,19,438,9,787,10,1180,false,false,8033,2010-06-30
,,18,673,6,882,1,467,114,2398,15,1169,15,3960,,,17,707,9,939,1,350,52,1473,18,1914,11,2538,false,false,8462,2010-06-30
,,13,405,11,1484,7,1997,49,1283,9,1119,13,4372,,,0,0,1,150,0,0,8,72,0,0,0,0,false,false,8631,2010-06-30
,,4,214,12,1604,46,20243,223,5274,112,10614,126,30121,,,,,,,,,,,,,,,false,false,9357,2010-06-30
,,6,202,5,650,0,0,40,1071,10,981,7,2280,,,30,1075,46,5349,30,7829,72,1545,40,3149,50,9182,false,false,9553,2010-06-30
,,58,3342,108,17168,194,87792,177,6465,55,7699,49,19095,,,,,,,,,,,,,,,false,false,9807,2010-06-30
,,16,360,6,759,12,6206,141,1309,6,673,9,3264,141,139,0,0,0,0,0,0,0,0,0,0,0,0,true,false,9955,2010-06-30
,,9,246,2,207,12,5189,45,962,5,262,4,946,,,10,327,9,1040,3,698,45,729,15,1023,1,454,false,false,10157,2010-06-30
,,35,1530,87,14619,100,47709,588,14479,148,15104,76,25133,,,0,0,0,0,1,450,0,0,0,0,0,0,false,false,10250,2010-06-30
,,45,1561,36,5074,35,14542,62,1098,8,878,7,1722,,,35,1207,14,1844,7,1206,58,1290,8,720,4,1194,false,false,10849,2010-06-30
,,54,2328,36,4876,67,29029,4726,24530,133,10405,72,14942,,,60,3046,72,10399,18,5225,280,7151,96,9605,34,7466,false,false,10858,2010-06-30
,,108,1222,113,13389,66,25833,77,1118,9,509,2,1085,0,2,,,,,,,,,,,,,true,false,11145,2010-06-30
,,75,2181,35,4468,35,12848,316,6673,55,6262,21,6057,,,79,1964,40,4702,22,6610,148,3275,50,4589,51,8168,false,false,11640,2010-06-30
,,13,769,9,1090,18,5845,11,285,7,619,2,1064,,,13,466,3,244,1,312,6,114,0,0,1,262,false,false,11837,2010-06-30
,,269,10975,89,15738,82,39467,630,12463,39,4838,18,8978,,,182,7857,72,12652,39,8628,135,3015,7,701,3,774,false,false,12030,2010-06-30
,,46,1666,32,3993,36,14186,146,2910,30,3222,13,4119,,,15,475,6,848,4,915,35,994,3,396,8,1933,false,false,12142,2010-06-30
,,124,6629,76,10618,27,8534,102,2253,12,932,0,0,,,12,333,1,13,2,722,5,108,0,0,0,0,false,false,12245,2010-06-30
,,3740,158527,3788,464000,4164,1566975,14802,424518,2910,312602,2801,844791,,,367,14779,267,30687,92,22851,531,13437,110,12227,42,10079,false,false,12311,2010-06-30
,,14,435,27,3750,21,9866,167,3473,33,3704,18,7678,,,19,861,11,1690,14,5863,45,789,12,1065,10,3493,false,false,12647,2010-06-30
15,39,,,,,,,,,,,,,18,52,0,0,0,0,0,0,0,0,0,0,0,0,true,true,12656,2010-06-30
,,16,1191,17,2977,43,21243,44,1718,6,880,9,3738,,,0,0,2,392,0,0,0,0,0,0,0,0,false,false,12937,2010-06-30
,,115,4177,93,11370,83,29600,659,11307,88,7595,47,12512,,,60,2113,27,2525,20,5121,20,272,4,520,5,1103,false,false,12946,2010-06-30
,,80,3087,37,5684,47,23084,112,2627,24,3609,19,5755,,,2,67,1,201,3,837,1,37,0,0,0,0,false,false,12955,2010-06-30
,,60,1805,28,3373,24,9584,118,2069,10,988,8,2867,,,10,331,2,341,0,0,0,0,0,0,1,247,false,false,13037,2010-06-30
,,64,3242,142,19957,251,101144,397,9442,129,12101,108,23790,,,,,,,,,,,,,,,false,false,13103,2010-06-30
242,946,,,,,,,,,,,,,42,438,,,,,,,,,,,,,true,true,13251,2010-06-30
,,6,101,2,213,1,225,37,450,3,326,1,431,,,12,324,7,755,3,1055,131,1640,15,1104,11,2045,false,false,13457,2010-06-30
,,74,4263,13,1794,25,15306,71,1222,8,1180,2,1036,,,3,66,1,232,2,665,8,231,2,239,0,0,false,false,14052,2010-06-30
,,41,1877,13,2200,9,4914,198,4286,7,954,3,1126,,,109,3996,52,8313,11,5119,449,8836,27,4236,7,3240,false,false,14155,2010-06-30
,,7,408,6,455,4,939,52,756,5,493,1,308,,,10,526,3,329,2,657,16,428,1,28,2,790,false,false,14454,2010-06-30
22,96,,,,,,,,,,,,,13,59,,,,,,,,,,,,,true,true,14650,2010-06-30
16,54,,,,,,,,,,,,,36,235,,,,,,,,,,,,,true,true,14753,2010-06-30
,,66,2960,69,9270,30,11870,189,4191,36,3882,27,7962,,,38,1852,73,10166,38,11191,227,5426,101,11010,34,8217,false,false,14865,2010-06-30
,,4,87,2,241,1,236,27,577,1,154,0,0,,,26,798,11,822,2,329,121,2526,25,2774,9,1836,false,false,14977,2010-06-30
,,41,1899,64,8830,82,37853,404,8977,55,5329,53,16786,,,5,254,4,587,8,2259,2,58,0,0,0,0,false,false,16337,2010-06-30
,,19,748,42,5523,49,17794,217,4520,36,3938,15,5561,,,4,218,5,583,2,705,4,76,4,423,2,370,false,false,16458,2010-06-30
,,37,2258,32,4409,21,8518,126,4466,25,3407,12,4398,,,10,506,10,1491,8,2096,20,580,2,214,3,1455,false,false,16551,2010-06-30
,,13,431,10,1341,2,625,39,654,3,189,4,1380,,,10,326,12,1660,4,1256,25,597,6,658,0,0,false,false,16748,2010-06-30
23,26,,,,,,,,,,,,,,,9,519,7,981,1,357,9,74,0,0,0,0,false,true,16944,2010-06-30
23,131,,,,,,,,,,,,,20,300,,,,,,,,,,,,,true,true,16953,2010-06-30
,,0,0,0,0,0,0,2,22,5,603,10,9040,,,,,,,,,,,,,,,false,false,17110,2010-06-30
,,750,30662,660,85036,732,308726,2309,52897,682,69527,670,193384,,,374,14491,312,38469,142,40266,584,15938,180,20000,84,18896,false,false,17147,2010-06-30
,,18,948,9,1494,5,1498,21,1417,5,747,5,1721,117,29,,,,,,,,,,,,,true,false,17259,2010-06-30
,,118,4575,255,33390,383,166868,1380,30251,348,32572,225,58778,,,11,570,8,1258,5,1390,66,1297,16,1348,5,876,false,false,17464,2010-06-30
,,110,4247,79,9706,48,17016,272,5137,41,3870,17,6910,,,52,2138,37,5640,28,7777,292,5715,30,2802,14,3612,false,false,17950,2010-06-30
,,66,2565,72,8930,51,21131,403,5976,31,3593,11,3103,,,114,4581,34,4572,8,2357,165,2312,6,442,1,275,false,false,18050,2010-06-30
,,4,191,2,220,13,3302,78,2557,71,9256,59,18005,,,,,,,,,,,,,,,false,false,18135,2010-06-30
,,6,401,11,1336,0,0,0,0,0,0,0,0,,,0,0,5,773,2,371,0,0,0,0,0,0,false,false,18377,2010-06-30
,,65,2524,53,6460,50,15123,114,2569,23,1632,32,9073,,,0,0,3,174,0,0,3,58,0,0,0,0,false,false,18827,2010-06-30
,,34,1661,27,3109,33,10175,49,893,3,207,1,96,,,28,947,18,2099,9,2138,36,546,3,365,0,0,false,false,18836,2010-06-30
,,16,761,20,2904,17,8997,126,2619,30,5023,20,9385,,,56,2285,18,2802,9,2971,104,8005,4,404,3,928,false,false,18854,2010-06-30
,,20,552,6,728,9,2413,52,918,13,1776,10,2759,72,29,0,0,0,0,0,0,0,0,0,0,0,0,true,false,18957,2010-06-30
,,8,245,4,293,6,3192,3,37,8,1082,8,4162,,,2,30,1,87,0,0,9,191,0,0,2,355,false,false,19356,2010-06-30
,,110,4646,281,33895,392,158728,225,4927,139,13220,177,53094,,,16,531,17,1847,7,2176,37,897,16,1821,6,1810,false,false,19730,2010-06-30
,,94,6059,36,5924,41,16629,203,7403,30,5042,12,4665,,,61,1845,30,5350,15,4935,69,2733,7,830,2,498,false,false,19936,2010-06-30
,,0,0,0,0,0,0,2,26,1,128,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,19972,2010-06-30
,,29,1509,12,1916,9,2891,63,1376,7,472,2,199,,,12,509,13,1873,3,840,85,2357,11,1374,0,0,false,false,20053,2010-06-30
,,15,607,28,4004,59,20965,83,1320,25,2883,18,2533,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,20370,2010-06-30
3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,20512,2010-06-30
,,56,2097,50,6356,66,26022,118,2553,22,2372,3,676,,,0,0,1,94,0,0,0,0,1,200,1,415,false,false,20633,2010-06-30
,,22,720,13,1979,10,4482,60,1467,19,2211,19,4323,,,21,1036,67,2368,14,4423,104,3263,38,4027,70,14817,false,false,20857,2010-06-30
,,12,453,37,5146,59,29831,65,1988,25,3636,35,11293,,,0,0,0,0,1,365,0,0,0,0,0,0,false,false,20866,2010-06-30
,,5,176,3,234,0,0,11,176,1,138,0,0,,,2,28,0,0,1,188,8,122,0,0,0,0,false,false,21256,2010-06-30
,,5,262,6,969,0,0,35,678,9,1916,0,0,36,103,,,,,,,,,,,,,true,false,21359,2010-06-30
,,27,887,11,1839,15,5539,74,1568,12,1888,3,859,,,2,120,3,325,0,0,13,318,4,454,2,482,false,false,21630,2010-06-30
,,91,4325,30,4142,20,9242,215,3637,21,2437,6,3071,,,137,7461,54,8577,15,6447,313,6773,18,2895,3,1003,false,false,21658,2010-06-30
,,48,1988,41,4969,48,20018,363,6345,50,5189,12,4424,,,3,111,4,506,1,300,24,729,1,77,11,2318,false,false,22048,2010-06-30
,,31,1139,45,5169,36,11904,126,3156,35,2589,33,8306,,,26,1243,26,2315,12,2424,64,1256,35,3244,27,6715,false,false,22356,2010-06-30
,,22,942,12,1804,10,3932,155,2430,9,1335,3,1448,,,29,1125,3,559,1,404,102,1333,2,281,0,0,false,false,22459,2010-06-30
,,34,1377,41,5654,38,15173,77,1113,2,165,1,352,,,2,97,4,611,0,0,0,0,0,0,0,0,false,false,22543,2010-06-30
73,160,,,,,,,,,,,,,,,39,1361,35,4562,27,7931,271,5864,39,4374,16,3635,false,true,22552,2010-06-30
,,59,1858,29,3220,16,6575,64,1602,16,1504,15,4210,,,1,3,1,65,0,0,0,0,0,0,0,0,false,false,22730,2010-06-30
,,45,1890,58,8482,79,34744,320,6433,55,6845,21,5081,,,34,1263,31,4512,10,3761,42,1096,11,1148,9,1562,false,false,22936,2010-06-30
,,18,767,22,2978,14,4433,192,2585,27,2338,16,3725,,,69,2977,48,5796,9,1910,136,3052,23,2385,16,3830,false,false,22954,2010-06-30
,,13,395,8,1605,0,0,15,291,2,308,2,552,,,2,65,3,452,0,0,0,0,2,230,0,0,false,false,23045,2010-06-30
,,313,11882,204,26240,179,75408,2020,29538,252,24576,192,55489,,,237,8908,118,13488,46,11874,456,8605,87,9384,29,5494,false,false,23241,2010-06-30
,,62,2710,31,4109,9,2967,101,1849,13,1615,19,5392,,,39,1732,24,3049,5,1286,55,1063,16,2125,7,1970,false,false,23456,2010-06-30
,,22,1130,81,10534,176,81391,717,22515,95,10424,54,22239,,,0,0,1,179,0,0,0,0,0,0,0,0,false,false,23504,2010-06-30
,,3,132,4,496,14,7489,48,1089,23,2955,9,1874,,,0,0,1,240,0,0,0,0,0,0,0,0,false,false,23540,2010-06-30
,,65,2428,40,4978,20,7320,124,2780,37,4188,29,8374,,,6,189,6,806,5,1173,19,447,2,238,2,715,false,false,23643,2010-06-30
,,32,1615,20,2281,46,20473,96,1822,20,1833,8,3054,,,6,203,0,0,2,599,4,48,1,112,0,0,false,false,23755,2010-06-30
,,47,873,90,10843,196,81092,315,7813,94,9809,92,26547,,,1,9,5,1044,3,1137,1,89,0,0,0,0,false,false,23812,2010-06-30
,,15,1021,48,6998,127,59837,214,5952,66,6895,80,32306,,,,,,,,,,,,,,,false,false,24006,2010-06-30
,,14,659,20,2700,28,13276,21,532,12,1893,11,5800,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,24453,2010-06-30
,,24,1895,6,839,3,1238,131,4636,20,2200,3,512,,,14,367,8,1057,2,725,55,493,11,1800,3,869,false,false,24659,2010-06-30
,,41,2422,33,5034,23,12074,140,2928,9,1123,7,3037,,,10,438,9,1124,6,1775,61,950,5,545,6,1200,false,false,24668,2010-06-30
0,14,,,,,,,,,,,,,12,95,,,,,,,,,,,,,true,true,24855,2010-06-30
,,168,6907,140,19762,143,55331,187,3856,52,6081,52,16520,,,30,1094,14,2375,5,1275,78,1486,2,193,2,390,false,false,24949,2010-06-30
,,32,1199,19,3853,23,21542,74,1008,4,826,5,2843,,,4,252,0,0,4,1564,0,0,0,0,0,0,false,false,25357,2010-06-30
,,11,612,17,2531,25,11788,15,355,5,588,2,922,,,0,0,0,0,2,455,0,0,0,0,0,0,false,false,25647,2010-06-30
,,99,3751,25,3403,14,7203,133,3377,29,3141,10,2685,,,6,188,3,374,0,0,7,233,2,259,3,713,false,false,26149,2010-06-30
,,99,3998,64,9773,96,49887,402,7987,24,2032,15,5823,,,40,1912,58,9119,0,0,20,547,8,428,19,5851,false,false,26242,2010-06-30
,,14,326,2,193,2,1022,16,382,3,387,0,0,,,49,1838,24,2667,12,2831,77,1118,3,368,0,0,false,false,26457,2010-06-30
,,6,433,30,4533,54,28081,103,2881,35,3986,34,11471,,,4,77,1,98,2,465,12,457,1,95,0,0,false,false,26765,2010-06-30
,,16,590,37,5155,66,24003,168,5787,42,4134,55,16413,,,0,0,0,0,0,0,6,93,1,37,0,0,false,false,26859,2010-06-30
,,67,2417,96,12103,140,55618,313,5931,51,4053,16,4631,,,5,306,6,749,9,2984,1,24,0,0,0,0,false,false,26916,2010-06-30
,,76,4418,66,11779,75,41507,500,13725,146,18439,121,42303,,,5,153,5,370,1,302,4,76,1,83,1,223,false,false,27548,2010-06-30
,,39,1265,43,5228,26,8589,51,1306,7,845,4,1241,,,3,159,10,1049,0,0,2,92,0,0,0,0,false,false,27614,2010-06-30
,,275,8986,89,12913,62,22552,335,4517,14,1084,5,1568,,,414,10488,71,9738,62,18877,569,7608,14,1248,0,0,false,false,27847,2010-06-30
,,34,1256,28,4338,21,8118,71,1304,22,1765,11,3000,,,30,1024,45,4970,4,1301,40,889,8,995,3,600,false,false,28152,2010-06-30
,,17,616,14,1856,21,10120,86,2149,21,1959,14,4613,,,13,497,10,1515,5,1841,54,948,5,399,3,691,false,false,28255,2010-06-30
,,20,774,26,4010,23,12725,111,2858,20,2314,27,9306,,,13,404,6,871,4,1322,10,154,1,118,1,349,false,false,28349,2010-06-30
,,0,0,3,418,1,289,0,0,0,0,1,1000,,,,,,,,,,,,,,,false,false,28406,2010-06-30
8,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,true,true,28572,2010-06-30
,,39,1468,19,2661,18,7710,23,586,10,1191,11,3941,,,2,111,4,544,3,697,3,107,3,455,1,398,false,false,28732,2010-06-30
,,14,508,57,7640,118,53627,227,6813,60,7346,48,18362,,,,,,,,,,,,,,,false,false,29104,2010-06-30
,,278,11618,112,17047,72,34975,936,13723,34,4968,17,7585,811,434,,,,,,,,,,,,,true,false,29636,2010-06-30
,,14,568,15,2065,30,20760,51,936,11,1289,13,3712,,,11,532,17,2224,20,7380,12,240,5,420,6,2709,false,false,29953,2010-06-30
55,40,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,30052,2010-06-30
,,92,3910,93,14284,95,39764,415,10733,60,6546,34,12658,10,17,,,,,,,,,,,,,true,false,30258,2010-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,30418,2010-06-30
,,58,3045,121,15882,167,64723,482,12327,46,3666,53,15983,,,,,,,,,,,,,,,false,false,30502,2010-06-30
,,10,534,21,2808,33,14880,229,4352,40,2311,31,5687,,,2,55,2,250,0,0,0,0,2,347,0,0,false,false,30650,2010-06-30
0,150612,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,30810,2010-06-30
,,29,828,14,1704,13,5186,172,2888,9,1154,1,77,,,14,410,6,723,0,0,43,1022,6,729,2,115,false,false,31134,2010-06-30
,,15,766,23,2709,46,21694,161,4723,39,2912,31,7223,,,0,0,1,65,0,0,1,19,0,0,0,0,false,false,31255,2010-06-30
133,218,,,,,,,,,,,,,51,77,,,,,,,,,,,,,true,true,31657,2010-06-30
,,76,3064,57,6908,24,7700,190,4139,21,1140,11,3925,67,71,,,,,,,,,,,,,true,false,31826,2010-06-30
,,32,770,5,507,1,252,154,3049,10,1358,16,4833,,,13,477,5,644,4,1408,112,2581,34,3919,26,7437,false,false,31835,2010-06-30
,,32,1579,13,1771,10,3527,31,559,12,1229,3,622,,,15,432,10,1667,5,1338,44,889,11,1254,5,1064,false,false,32234,2010-06-30
,,31,949,11,1093,11,3310,67,1585,8,1032,0,0,,,,,,,,,,,,,,,false,false,32766,2010-06-30
,,59,2121,47,6704,58,28188,252,5692,61,8154,50,17966,,,22,971,20,2718,9,3255,48,1682,22,3119,26,7538,false,false,33147,2010-06-30
,,60,4388,96,14631,162,73832,220,6194,93,8847,78,22140,,,2,147,2,375,1,254,0,0,0,0,0,0,false,false,33259,2010-06-30
,,15,749,10,1472,1,280,131,2244,8,776,5,2040,,,31,980,13,1287,6,1148,118,2415,19,1991,11,2101,false,false,33268,2010-06-30
,,17,838,46,6412,63,27234,125,3447,19,2143,26,8557,,,0,0,1,149,0,0,1,50,0,0,0,0,false,false,33727,2010-06-30
24,33,,,,,,,,,,,,,2,12,,,,,,,,,,,,,true,true,33754,2010-06-30
,,30,1145,3,313,1,391,41,1107,2,125,0,0,,,4,117,1,94,5,1308,51,1862,1,150,0,0,false,false,33839,2010-06-30
,,12,544,8,1129,10,4268,80,2379,27,3348,15,6455,,,15,770,16,2127,11,2363,64,1216,18,1299,11,2038,false,false,33857,2010-06-30
,,58,2094,81,9760,125,44659,341,6090,61,4969,78,15962,,,41,1487,39,3011,40,14060,136,5621,36,5552,22,3650,false,false,34153,2010-06-30
,,10,253,1,274,2,450,33,744,9,787,3,588,,,13,419,7,597,2,622,33,634,8,888,4,1153,false,false,34359,2010-06-30
,,34,1896,60,8851,62,25317,205,3448,29,3393,18,3789,,,1,69,0,0,0,0,1,10,0,0,0,0,false,false,34425,2010-06-30
,,270,8515,81,10358,65,30095,161,3502,26,2595,1,674,,,4,203,0,0,2,191,12,259,3,368,1,490,false,false,34434,2010-06-30
,,50,1743,25,3461,12,5343,128,3272,29,3858,12,4117,,,0,0,1,193,0,0,1,22,0,0,0,0,false,false,34452,2010-06-30
,,42,3916,144,20740,266,112728,369,7642,36,3579,50,14674,,,6,350,4,498,3,648,12,301,0,0,0,0,false,false,34537,2010-06-30
,,103,7530,22,2778,23,9225,161,2560,7,1118,3,978,331,417,,,,,,,,,,,,,true,false,34555,2010-06-30
,,55,2369,35,5701,42,17527,328,3420,15,1864,7,3197,,,40,1089,10,1050,3,1014,93,1436,2,300,0,0,false,false,34742,2010-06-30
,,12,691,8,1108,8,2892,9,199,3,323,1,37,,,2,114,4,609,0,0,3,126,3,502,0,0,false,false,34836,2010-06-30
2551,4617,,,,,,,,,,,,,2929,3343,,,,,,,,,,,,,true,true,35057,2010-06-30
,,0,0,1,165,2,1352,0,0,0,0,0,0,,,,,,,,,,,,,,,false,false,35301,2010-06-30
,,4,230,39,6174,154,80630,63,2008,31,3669,38,11774,,,,,,,,,,,,,,,false,false,35570,2010-06-30
,,11,381,3,585,2,617,126,3305,7,1224,4,2145,5,32,,,,,,,,,,,,,true,false,35646,2010-06-30
,,45,2099,11,1642,14,6155,124,3352,4,664,5,1798,,,24,970,4,709,3,720,42,846,5,383,1,195,false,false,35842,2010-06-30
,,44,1902,96,12752,155,60382,443,7827,132,11090,107,29527,,,0,0,1,107,1,255,1,29,0,0,0,0,false,false,36054,2010-06-30
,,55,2023,54,6635,59,23003,210,5587,41,5568,26,9912,,,43,1407,33,3697,20,5440,65,1676,26,3033,17,4480,false,false,36344,2010-06-30
,,21,464,6,801,5,2358,94,2155,11,1087,6,1617,,,34,1227,26,3088,16,3323,385,8494,85,9674,32,6899,false,false,36456,2010-06-30
,,5,132,20,2695,33,13881,124,2790,47,4778,27,6802,,,1,18,1,184,0,0,0,0,0,0,0,0,false,false,36858,2010-06-30
,,57,3517,21,2432,15,7091,174,4722,8,780,6,1854,,,53,2683,8,699,2,690,54,2128,4,424,4,1558,false,false,36933,2010-06-30
,,23,644,5,848,15,6171,0,0,2,316,0,0,,,60,2391,36,5562,12,3717,84,1795,16,1839,4,1439,false,false,37051,2010-06-30
30,63,,,,,,,,,,,,,,,11,260,17,2396,1,367,33,623,2,154,0,0,false,true,37341,2010-06-30
,,26,1545,47,6376,48,22404,111,3280,35,4516,23,5576,,,24,1098,27,4140,19,5953,38,1029,37,3627,20,4185,false,false,37378,2010-06-30
,,172,7608,195,27972,174,69295,727,13034,55,4821,27,7553,,,20,1088,14,2401,13,4338,4,70,1,83,0,0,false,false,37435,2010-06-30
,,419,17088,266,35110,296,135578,500,14552,159,17878,146,68511,,,188,7608,158,19389,128,39460,221,7319,71,8161,50,15008,false,false,37640,2010-06-30
,,36,1042,9,900,2,502,104,1918,18,1288,3,657,,,29,809,10,1182,2,486,173,2310,6,726,1,254,false,false,37659,2010-06-30
,,19,822,22,2865,32,18562,106,2700,19,2382,14,5419,,,9,269,9,1235,7,2495,44,749,2,180,3,700,false,false,37743,2010-06-30
