"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
6141	449	15	39	0	406	11	0			0	0	
6329	3667	450	40	0	3656	479	0			0	0	
6972	8998	0	19	0	8989	10	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	713	32	11	0	702	32	0	0	0	0	0	
7157	269	0	0	0	275	6	0			0	0	
7456	233	0	0	0	233	0	0	0	0	0	0	
7634	718	54	8	0	694	38	0			0	0	
8033	850	0	16	0	843	9	0			0	0	
8462	350	0	11	0	349	10	0			0	0	
8631	338	15	1	0	324	2	0			0	0	
9357	3865	50	505	0	3385	75	0			0	0	
9553	616	0	0	0	616	0	0			0	0	
9807	59914	0	86	0	59828	0	0			0	0	
9955	444	0	2	0	452	10	0			0	0	
10157	765	2	2	0	788	27	0			0	0	
10250	3535	110	4	0	3457	36	0			0	0	
10849	2874	80	0	0	2816	22	0			0	0	
10858	3012	142	61	0	3336	527	0			0	0	
11145	1655	75	1	0	1626	47	0			0	0	
11640	1598	78	93	0	1527	100	0			0	0	
11837	1099	0	14	0	1085	0	0			0	0	
12030	8847	600	1803	0	6664	220	0			0	0	
12058	708	136	39	0	705	172	0	0	0	0	0	
12142	1219	45	28	0	1193	47	0			0	0	
12245	832	6	1	0	825	0	0			0	0	
12311	275697	30080	9694	0	263736	27813	0			0	0	
12647	521	16	0	0	506	1	0			0	0	
12656	186	0	5	0	182	1	0			0	0	
12937	1090	18	0	0	1072	0	0			0	0	
12946	4092	125	64	0	4156	253	0			0	0	
12955	864	30	0	0	849	15	0			0	0	
13037	2212	0	159	0	2066	13	0			0	0	
13103	7508	332	12	0	7248	84	0			0	0	
13251	387	0	4	0	398	15	0			0	0	
13457	129	0	0	0	129	0	0			0	0	
14052	688	0	3	0	694	9	0			0	0	
14155	1012	139	23	0	1071	221	0			0	0	
14258	9222	240	2	0	8983	3	0			0	0	
14409	185406	43369	7831	0	178270	44064	0	0	2380	0	0	
14454	328	0	0	0	329	1	0			0	0	
14650	280	0	3	0	286	9	0			0	0	
14753	524	0	1	0	523	0	0			0	0	
14865	1507	60	2	0	1446	1	0			0	0	
15536	42079	0	186	0	40042	169	2020			0	0	
16337	4207	225	36	0	3966	20	0			0	0	
16458	2026	0	16	0	2027	17	0			0	0	
16551	2387	60	0	0	2422	95	0			0	0	
16748	414	40	6	0	405	37	0			0	0	
16944	258	0	35	0	231	8	0			0	0	
16953	152	0	4	0	151	3	0			0	0	
17110	856	0	0	0	856	0	0			0	0	
17147	7570	525	36	0	7415	406	0			0	0	
17259	143	0	7	0	141	5	0			0	0	
17464	24062	1050	297	0	23586	871	0			0	0	
17839	1899	170	31	0	1805	107	0			0	0	
17950	1204	60	38	0	1189	83	0			0	0	
18050	2375	30	4	0	2378	37	0			0	0	
18078	9790	900	152	0	9056	318	0	0	0	0	0	
18135	1128	15	3	0	1120	10	0			0	0	
18377	102	0	0	0	102	0	0			0	0	
18827	1287	30	1	0	1288	13	-19			0	0	
18836	1386	53	43	0	1407	117	0			0	0	
18854	241	39	0	0	202	0	0			0	0	
18957	384	66	23	0	526	231	0			0	0	
19356	869	0	5	0	874	10	0			0	0	
19730	21526	600	27	0	20985	86	0			0	0	
19936	2053	90	6	0	1970	13	0			0	0	
19972	95	0	0	0	95	0	0	0	0	0	0	
20053	620	9	0	0	299	10	322			0	0	
20147	311	50	6	0	388	133	0			0	0	
20259	378	105	24	0	253	4	0			0	150	
20370	1498	-140	91	0	1547	0	0	0	0	0	0	
20512	508	18	10	0	492	12	0			0	0	
20633	2251	3	26	0	2251	29	0			0	0	
20839	2068	270	67	0	2110	379	0			0	0	
20857	180	0	0	0	195	15	0			0	0	
20866	1144	0	3	0	1142	1	0			0	0	
21256	27	0	0	0	30	3	0			0	0	
21359	128	0	1	0	127	0	0			0	0	
21630	260	0	0	0	261	1	0			0	0	
21658	1039	30	6	0	1003	0	0			0	0	
22048	2984	91	24	0	2906	37	0			0	0	
22235	3769	273	14	0	3575	93	0			0	0	
22356	2083	75	12	0	2000	5	1			0	0	
22459	966	0	8	0	963	5	0			0	0	
22543	525	6	13	0	507	1	0			0	0	
22552	608	38	19	0	551	0	0			0	0	
22730	688	0	4	0	693	9	0			0	0	
22936	3081	210	78	0	2849	56	0			0	0	
22954	898	38	7	0	853	0	0	0	0	0	0	
23036	6177	-59	19	0	5073	186	1330			0	0	
23045	231	0	0	0	231	0	0			0	0	
23241	21165	735	348	0	21155	1073	0			0	0	
23456	999	60	3	0	936	0	0			0	0	
23504	2571	45	15	0	2512	1	0			0	0	
23540	391	8	0	0	393	10	0			0	0	
23643	1117	180	27	0	1133	223	0			0	0	
23755	832	36	7	0	790	1	0			0	0	
23812	8128	0	30	0	8186	114	26			0	0	
24006	2971	60	0	0	2942	31	0			0	0	
24266	11636	0	77	0	11870	311	0			0	0	
24453	1158	411	1	0	946	200	0			0	0	
24659	240	52	6	0	222	40	0			0	0	
24668	1327	65	44	0	1265	47	0			0	0	
24855	36	0	0	0	36	0	0			0	0	
24949	6130	141	18	0	6047	76	0			0	0	
25357	270	4	6	0	280	20	0			0	0	
25647	612	0	0	0	650	38	0			0	0	
25852	3882	0	19	0	3957	94	0			0	0	
26149	341	0	6	0	335	0	0			0	0	
26242	3112	0	133	0	3101	122	0			0	0	
26457	203	0	0	0	203	0	0			0	0	
26765	135	33	8	0	121	27	0			0	0	
26859	4367	381	37	0	4032	83	0			0	0	
26916	2450	0	43	0	2435	28	0			0	0	
27548	2267	129	38	0	2291	191	0			0	0	
27614	1162	30	4	0	1204	76	0			0	0	
27838	2840	95	0	0	2745	0	0			0	0	
27847	3200	271	10	0	1942	163	1140			0	0	
28013	5456	440	0	0	5063	15	-32			0	0	
28152	356	4	0	0	352	0	0			0	0	
28255	526	20	7	0	517	18	0			0	0	
28349	771	0	10	0	766	5	0			0	0	
28406	1896	138	4	0	1773	19	0			0	0	
28572	426	25	0	0	442	41	0	0	0	0	0	
28732	522	18	3	0	504	3	0			0	0	
29104	4958	0	3	0	4960	5	0			16	0	
29252	1140	0	7	0	1139	6	0			0	0	
29636	3693	77	108	0	3712	204	0			0	0	
29850	316	35	0	0	305	24	0			0	0	
29944	1213	120	0	0	1101	8	0			0	0	
29953	833	30	10	0	853	60	0			0	0	
30052	267	2	1	0	264	0	0			0	0	
30155	1619	30	4	0	1599	14	0			0	0	
30258	5675	250	4	0	1390	37	4068			0	0	
30418	0	0	0	0	0	0	0			0	0	
30502	5701	120	47	0	5581	47	0			0	0	
30650	2038	164	2	0	1874	2	0			0	0	
30810	629138	96963	43515	0	711886	223226	0	0	190370	0	0	
30856	1500	30	0	0	1485	15	0			0	0	
31134	598	58	12	0	570	42	0			0	0	
31255	2085	-900	124	0	3119	258	0			0	0	
31657	516	45	14	0	612	155	0			0	0	
31826	1931	0	76	0	1911	56	0			0	0	
31835	1397	75	15	0	1347	40	0			0	0	
32159	1582	225	17	0	1409	69	0			0	0	
32234	273	0	1	0	272	0	0			0	0	
32766	198	0	2	0	196	0	0			0	0	
33147	3191	175	1	0	3049	34	0			0	0	
33259	6032	372	2	0	5659	1	0			0	0	
33268	598	0	1	0	598	1	0			0	0	
33549	312	11	0	0	307	6	0			0	0	
33727	2532	0	73	0	2568	109	0			0	0	
33754	50	0	0	0	50	0	0			0	0	
33772	22133	0	587	0	22328	782	0			0	0	
33839	133	0	0	0	133	0	0			0	0	
33857	895	0	10	0	887	2	0			0	0	
34153	9791	105	1072	0	8628	24	10			0	0	
34359	421	0	13	0	414	6	0	0	0	0	0	
34425	2308	75	24	0	2235	26	0			0	0	
34434	827	30	0	0	839	42	0			0	0	
34452	347	11	0	0	339	3	0			0	0	
34537	14240	-550	50	0	14915	175	0			0	0	
34555	747	35	12	0	709	9	0			0	0	
34742	2466	124	28	0	2318	4	0			0	0	
34836	218	10	2	0	206	0	0			20	0	
34863	223	30	8	0	235	50	0			0	0	
35057	944	126	47	0	951	180	0			0	0	
35244	7680	0	29	0	7668	17	0			0	0	
35301	17603	0	0	0	17603	0	0			0	0	
35570	6726	200	1	0	6526	1	0			0	0	
35646	307	0	0	0	317	10	0			0	0	
35842	498	45	7	0	467	21	0			0	0	
35936	37	0	0	0	37	0	0			0	0	
36054	9667	200	129	0	9571	233	0			0	0	
36344	1940	75	7	0	2029	171	0			0	0	
36456	567	0	49	0	521	3	0			0	0	
36858	2231	393	4	0	1879	45	0			0	0	
36933	1175	45	20	0	1127	17	0			0	0	
37051	540	21	13	0	508	2	0			0	0	
37341	370	15	1	0	355	1	0			0	0	
37350	302	-65	69	0	298	0	0			0	0	
37378	1049	60	0	0	989	0	0			0	0	
37435	7897	197	71	0	7720	91	0			0	0	
37640	7620	1928	80	0	7129	1517	0			0	0	
37659	426	75	2	0	351	2	0			0	0	
37743	526	22	3	0	501	0	0			0	0	
37949	3228	50	5	0	3188	15	0			0	0	
38526	1764	60	3	0	1766	65	0			0	0	
38535	3858	105	3	0	3750	0	0			0	0	
38740	1189	35	17	0	1144	7	0			0	0	
39327	2181	0	6	0	2175	0	0			0	0	
39420	7258	383	75	0	7300	500	0			0	0	
39475	14657	0	100	0	15136	546	-33			0	0	
39756	1140	30	11	0	1329	230	0			0	0	
39934	1707	12	9	0	1709	23	0			0	0	
40033	1456	3	92	0	1470	109	0			0	0	
40305	29731	918	498	0	29454	1139	0			0	0	
40350	258	0	0	0	258	0	0			0	0	
40707	2188	45	10	0	2144	11	0			0	0	
40855	531	14	0	0	517	0	0			0	0	
41245	334	15	6	0	316	3	0			0	0	
41553	610	0	25	0	587	2	0			0	0	
41629	1446	45	60	0	1476	135	0			0	0	
41647	7864	236	39	0	7604	15	0			0	0	
41759	404	6	1	0	402	5	0			0	0	
41825	2370	0	2	0	2450	82	0			0	0	
41937	444	1	0	0	445	2	0			0	0	
41955	268	0	1	0	267	0	0			0	0	
42037	427	10	5	0	412	0	0			0	0	
42055	1016	32	13	0	1104	133	0			0	0	
42354	631	0	21	0	610	0	0			0	0	
42420	43379	2979	433	0	42648	2681	0			0	0	
42448	4848	300	90	0	4776	213	-105			0	0	
42457	393	0	1	0	396	4	0			0	0	
43052	1114	13	29	0	1072	0	0			0	0	
43155	3170	228	137	0	3031	227	1			0	0	
43173	62804	2545	16	0	62015	1772	0			0	0	
43351	16	0	0	0	16	0	0			0	0	
43454	233	2	2	0	238	9	0			0	0	
43511	3188	207	5	0	3065	89	0			0	0	
43641	405	0	6	0	432	33	0			0	0	
43744	866	45	8	0	885	72	0			0	0	
43856	296	0	0	0	296	0	0			0	0	
43959	688	-500	41	0	1147	0	0			0	0	
44040	2002	30	53	0	1938	19	0			0	0	
44134	17744	930	779	0	16292	257	0			0	0	
44433	3864	54	251	0	3590	31	0			0	0	
44602	1105	116	4	0	985	0	0			0	0	
44741	2259	65	35	0	2204	45	0			0	0	
44750	721	0	1	0	720	0	0			0	0	
44929	563	15	1	0	547	0	0			0	0	
45038	775	7	1	0	767	0	0			0	0	
45047	892	32	7	0	859	6	0			0	0	
45056	744	0	0	0	744	0	0			0	0	
45430	1185	32	2	0	1155	4	0			0	0	
45458	124	0	0	0	124	0	0			0	0	
45551	2890	0	112	0	2795	17	0			0	0	
45560	4278	0	3	0	4291	16	0			0	0	
45627	35854	1366	308	0	30694	786	4272			0	0	
45775	357	21	0	0	336	0	0			0	0	
46053	1669	366	90	0	1255	42	0			0	0	
46941	794	45	37	0	750	38	0			0	0	
47153	247	0	0	0	247	0	0			0	0	
47247	1645	51	19	0	1700	125	0			0	0	
47256	359	6	1	0	352	0	0			0	0	
47452	516	0	1	0	516	1	0			0	0	
47500	1402	0	4	0	1403	5	0			0	0	
48057	130	7	2	0	146	25	0			0	0	
48150	127	3	0	0	124	0	0			0	0	
48374	6070	65	43	0	6063	101	0			0	0	
48440	320	6	0	0	314	0	0			0	0	
48552	1062	30	1	0	1031	0	0	0	0	0	0	
48730	2797	125	11	0	2661	0	0			0	0	
49054	1663	78	0	0	1588	3	0			0	0	
49148	401	12	1	0	388	0	0			0	0	
49241	2218	7	166	0	2163	118	0			0	0	
49344	385	-19	0	0	404	0	0			0	0	
49643	192	0	2	0	190	0	0			0	0	
49652	1577	0	14	0	1563	0	0			0	0	
49821	7793	300	71	0	7554	132	0			0	0	
49858	266	32	1	0	265	32	0			0	0	
49951	560	20	0	0	543	3	0			0	0	
50144	434	24	5	0	428	23	0	0	0	0	0	
50461	3300	0	0	0	3300	0	0			0	0	
50546	232	0	8	0	224	0	0			0	0	
50854	571	3	7	0	604	43	0			0	0	
50957	554	60	0	0	494	0	0			0	0	
51253	923	0	16	0	940	33	0			0	0	
51356	601	60	0	0	606	65	0			0	0	
51459	869	-2	12	0	869	10	0			0	0	
51730	489	19	12	0	475	17	0	0	0	0	0	
51842	1811	100	0	0	1711	0	0			0	0	
52410	231	6	2	0	227	4	0			0	0	
52456	135	0	1	0	136	2	0	0	0	0	1	
52719	0	0	0	0	0	0	0			0	0	
52951	718	77	38	0	639	36	0			0	0	
53015	199	0	4	0	195	0	0			0	0	
53033	12264	144	40	0	12264	184	0			0	0	
53051	118	0	1	0	120	3	0			0	0	
53239	1298	0	14	0	1286	2	0			0	0	
53453	201	9	2	0	192	2	0			0	0	
53752	319	0	0	0	329	10	0			0	0	
54049	730	0	0	0	734	4	0			0	0	
54058	2235	75	11	0	2153	4	0			0	0	
54357	207	40	0	0	174	7	0			0	0	
54375	5005	245	9	0	4921	170	0			0	0	
54441	843	18	0	0	827	2	0			0	0	
54656	708	40	5	0	724	61	0			0	0	
55176	815	30	8	0	782	5	0			0	0	
55251	2665	300	79	0	2518	232	0			0	0	
55336	2581	0	8	0	2581	8	0			0	0	
55635	677	12	0	0	685	20	0			0	0	
55653	319	0	24	0	315	20	0	0	0	0	0	
56230	1171	48	2	0	1121	0	0			0	0	
56258	1102	32	1	0	1078	9	0			0	0	
56351	4200	280	148	0	3910	138	0			0	0	
56427	288	2	6	0	281	1	0			0	0	
56548	2362	150	79	0	2133	0	0			0	0	
56557	17862	0	27	0	17871	36	0			0	0	
56717	4542	225	28	0	4469	180	0			0	0	
56726	1428	39	4	0	1391	6	0			0	0	
57040	591	18	1	0	572	0	0			0	0	
57228	1311	135	12	0	1457	293	0			0	0	
57255	897	336	151	0	694	284	0			0	0	
57451	1815	33	1	0	1781	0	0			0	0	
57572	404	0	0	0	404	0	0			0	0	
57956	951	36	2	0	927	14	0			0	0	
58074	1285	84	29	0	1237	65	0			0	0	
58207	2040	29	19	0	2106	114	0			0	0	
58225	1426	65	24	0	1424	87	0			0	0	
58243	42297	958	673	0	41181	515	0			0	0	
58355	36	0	0	0	36	0	0			0	0	
58551	946	15	6	0	939	14	0			0	0	
58636	2260	0	35	0	2303	78	0			0	0	
58757	1554	0	218	0	1921	585	0			0	0	
58971	45976	684	573	0	45710	991	0			0	0	
59316	3871	50	21	0	3828	28	0			0	0	
59352	1054	0	1	0	1053	0	0			0	0	
59679	84	0	0	0	84	0	0			0	0	
59754	171	0	1	0	170	0	0			0	0	
60143	500048	23000	18146	0	493217	34376	61			0	0	
60219	770	6	9	0	763	8	0			0	0	
60330	2640	132	9	0	2630	131	0			0	0	
60433	1411	4	6	0	1421	20	0			0	0	
60545	409	0	0	0	409	0	0			0	0	
60554	371	6	0	0	366	1	0			0	0	
60648	2331	10	34	0	2302	15	0			0	0	
61122	6075	106	103	0	6267	401	0			0	0	
61355	12599	5400	769	0	12967	6537	0			0	0	
61476	513	6	0	0	507	0	0			0	0	
61533	4002	255	4	0	3743	0	0			0	0	
61757	1949	15	3	0	1931	0	0			0	0	
61832	1266	36	0	0	1230	0	0			0	0	
61953	318	45	16	0	272	15	0			0	0	
62044	306	0	2	0	304	0	0			0	0	
62101	34599	4643	1221	0	32885	4150	0			0	0	
62147	468	10	1	0	463	6	0			0	0	
63050	908	0	15	0	893	0	0			0	0	
63069	156491	-89	2941	0	155342	1703	0			0	0	
63078	10212	550	207	0	10048	593	0			0	0	
63201	358	0	7	0	352	1	0			0	0	
63359	1001	95	4	0	1015	113	0			0	0	
63573	5702	0	91	0	5611	0	0			0	0	
63733	1935	65	62	0	1927	119	0			0	0	
63742	1502	120	0	0	1392	10	0			0	0	
63751	102	0	1	0	101	0	0			0	0	
64150	553	0	1	0	552	0	0			0	0	
64543	4596	90	199	0	4389	90	8			0	0	
64552	466	0	1	0	512	47	0			0	0	
64619	15806	1250	72	0	16288	1804	0			0	0	
64730	2036	30	7	0	2031	32	0			0	0	
65205	3530	0	0	0	3530	0	0			0	0	
65241	1339	32	1	0	1306	0	0			0	0	
65513	41	0	0	0	41	0	0			0	0	
65559	1559	8	9	0	1542	0	0			0	0	
65746	5822	300	120	0	5520	118	0			0	0	
65858	11175	300	718	0	10352	195	0			0	0	
66015	1484	159	172	0	1497	344	0			0	0	
66154	498	0	4	0	498	4	0			0	0	
66172	3881	30	13	0	3847	9	0			0	0	
66275	1893	-30	53	0	1931	61	0			0	0	
66837	2734	128	1	0	2625	20	0			0	0	
66846	8119	1420	230	0	7927	1458	0			0	49	
67142	509	18	31	0	467	7	0			0	0	
67151	3160	75	11	0	3079	5	0			0	0	
67209	3637	75	10	0	3741	189	0			0	0	
67254	22	1	0	0	21	0	0			0	0	
67311	92110	4226	5534	0	91391	9041	0			0	0	
68345	1530	0	0	0	1536	6	0			0	0	
68448	503	0	0	0	508	5	0			0	0	
68756	1460	340	26	0	1282	188	0			0	0	
68831	997	3	44	0	989	39	0			0	0	
68840	1213	0	0	0	1213	0	0			0	0	
68859	2998	30	68	0	2966	66	0			0	0	
68943	1494	82	2	0	1448	38	0			0	0	
69333	6638	140	18	0	6530	50	0			0	0	
69351	531	-200	0	0	746	15	0			0	0	
69678	3586	79	30	0	3591	114	0			0	0	
69847	139	3	0	0	143	7	0			0	0	
70049	2412	0	3	0	2410	1	0			0	0	
70058	348	0	11	0	366	29	0			0	0	
70076	114	0	0	0	114	0	0			0	0	
70151	705	0	0	0	734	29	0			0	0	
70218	855	-44	0	0	899	0	0			0	0	
70254	95	6	1	0	90	2	0			0	0	
70414	1931	47	0	0	1908	24	0			0	0	
70638	1242	45	58	0	1241	102	0			0	0	
70955	142	0	0	0	142	0	0			0	0	
71318	4249	0	30	0	4226	7	0			0	0	
71457	1653	45	0	0	1612	4	0			0	0	
71859	63	0	2	0	61	0	0			0	0	
72258	1544	45	2	0	1500	3	0			0	0	
72351	1068	60	13	0	1023	28	0			0	0	
72454	475	0	1	0	474	0	0	0	0	0	0	
72614	13526	0	80	0	13574	128	0			0	0	
72678	461	63	8	0	451	61	0			0	0	
73031	1045	30	5	0	1010	0	0			0	0	
73116	6596	200	57	0	6452	113	0			0	0	
73152	608	0	3	0	605	0	0			0	0	
73554	1400	75	5	0	1326	6	0			0	0	
73956	578	0	3	0	578	3	0			0	0	
74056	569	15	0	0	721	167	0			0	0	
74140	4653	86	124	0	4567	124	0			0	0	
74159	205	0	0	0	205	0	0			0	0	
74337	306	0	1	0	305	0	0			0	0	
74403	3205	1	28	0	3202	30	4			0	0	
74449	66	0	0	0	66	0	0			0	0	
74458	845	185	0	0	682	22	0			0	0	
75053	4021	0	252	0	3877	108	0			0	0	
75259	14	0	1	0	13	0	0			0	0	
75446	1799	60	2	0	1740	3	0			0	0	
75455	680	0	21	0	674	15	0			0	0	
75558	1850	244	5	0	1712	111	0			0	0	
75633	317357	3000	5313	0	322742	13698	0			0	0	
75651	815	0	2	0	813	0	0			0	0	
76050	965	43	12	0	1007	97	0			0	0	
76135	714	30	0	0	703	19	0			0	0	
76153	769	15	2	0	772	20	0			0	0	
76443	1129	30	2	0	1102	5	0			0	0	
76854	2045	25	49	0	2000	29	0			0	0	
77150	451	15	0	0	436	0	0			0	0	
77253	749	45	5	0	715	1	-15			0	0	
77347	2458	62	29	0	2426	59	0			0	0	
77422	739	61	2	0	676	0	0			0	0	
77758	3469	335	37	0	3984	887	0	0	0	0	0	
77851	4204	250	120	0	4077	243	0			0	0	
78036	995	39	3	0	961	8	0			0	0	
78054	388	548	12	0	381	553	0			0	0	
78157	425	20	4	0	414	13	0			0	0	
78241	225	3	2	0	231	11	0			0	0	
78559	231	2	0	0	229	0	0			0	0	
78643	867	21	3	0	856	13	0			0	0	
78858	2039	205	3	0	1896	65	0			0	0	
79042	144	93	5	0	138	92	0			0	0	
79127	767	45	24	0	746	48	0			0	0	
79145	1438	50	6	0	1384	2	0			0	0	
79257	234	0	0	0	234	0	0			0	0	
79855	1636	15	3	0	1618	0	0	0	0	0	0	
80020	13	0	0	0	13	0	0			0	0	
80150	1717	0	8	0	1721	12	0			0	0	
80431	542	-102	6	0	643	5	0			0	0	
80552	314	0	4	0	310	0	0			0	0	
80936	1416	200	17	0	1385	186	0			0	0	
81054	906	44	49	0	830	17	0			0	0	
81429	984	30	3	0	961	10	0			0	0	
82033	936	9	0	0	927	0	0			0	0	
82257	185	0	4	0	182	1	0	0	0	0	0	
82350	292	22	7	0	272	9	0			0	0	
82659	380	9	5	0	367	1	0			0	0	
83151	1519	25	1	0	1533	40	0			0	0	
83236	110	0	1	0	112	3	0			0	0	
83311	27168	2289	316	49	25387	837	62			0	0	
83357	290	9	4	0	287	10	0			0	0	
83450	15025	2163	203	0	13933	1136	-138			0	0	
83638	24703	5001	74	0	25872	6244	0			0	0	
83834	748	15	2	0	735	4	0			0	0	
83852	151	0	0	0	151	0	0			0	0	
83955	354	0	39	0	322	7	0	0	0	0	0	
84046	276	15	0	0	262	1	0			0	0	
84055	112	0	0	0	112	0	0			0	0	
84251	122	0	0	0	122	0	0			0	0	
84345	2085	187	22	0	1889	13	0			0	0	
84541	4443	115	100	0	4349	121	0			0	0	
84804	60	9	0	0	51	0	0			0	0	
85043	565	36	2	0	563	36	0			0	0	
85052	16	0	0	0	16	0	0			0	0	
85258	415	15	0	0	400	0	0			0	0	
85454	347	54	8	0	307	22	0			0	0	
85856	70	2	0	0	68	0	0			0	0	
85931	1200	0	11	0	1266	77	0			0	0	
86349	1394	0	1	0	1400	7	0			0	0	
86358	350	0	0	0	350	0	0			0	0	
86527	6610	366	61	0	6565	382	0			0	0	
86554	603	7	29	0	589	22	0			0	0	
87047	718	0	1	0	743	26	0			0	0	
87159	260	0	7	0	263	10	0			0	0	
87234	1824	0	8	0	1812	0	4			0	0	
87476	1895	20	0	0	1875	0	0			0	0	
87533	2786	565	44	0	2768	591	0			0	0	
88240	250	0	0	0	250	0	0	0	0	0	0	
88259	473	0	0	0	473	0	0			0	0	
88352	343	0	16	0	393	66	0			0	0	
88455	1684	15	19	0	1666	16	0			0	0	
88530	895	59	10	0	832	6	0			0	0	
88950	181	9	0	0	174	2	0			0	0	
89032	599	15	5	0	581	2	0			0	0	
89135	550	3	3	6	550	0	0			0	0	
89162	0	0	0	0	0	0	0			0	0	
89452	1329	427	0	0	916	14	0			0	0	
89751	4406	150	18	0	4272	34	0			0	0	
89854	972	0	2	0	984	14	0			0	0	
89957	147	22	5	0	132	12	0			0	0	
90047	294	0	0	0	294	0	0	0	0	0	0	
90328	2862	60	11	0	2902	111	0			0	0	
90337	2530	50	12	0	2489	21	0			0	0	
90467	1045	20	0	0	1025	0	0			0	0	
90645	452	0	0	0	452	0	0			0	0	
90739	1240	53	17	0	1225	55	0			0	0	
91147	614	6	1	0	607	0	0	0	0	0	0	
91156	2516	91	46	0	2413	34	0			0	0	
91259	955	6	8	0	946	5	0			0	0	
91615	374	0	0	0	374	0	0			0	0	
91651	586	130	6	0	763	313	0			0	0	
91754	798	26	3	0	772	3	0			0	0	
91866	5091	0	49	0	5052	10	0			0	0	
91950	255	0	1	0	265	11	0			0	0	
91969	8602	225	6	0	8409	38	0			0	0	
92050	452	12	9	0	437	6	0			0	0	
92144	283	0	0	0	283	0	0			0	0	
92630	13586	242	19	0	13500	175	0			0	0	
92706	1257	3	19	0	1262	27	0			0	0	
92854	227	0	7	0	225	5	0	0	0	0	0	
92902	118	0	32	0	117	31	0			0	0	
93244	980	51	5	0	970	46	0			0	0	
93413	1864	0	7	0	1867	10	0			0	0	
93543	2265	6	13	0	2319	73	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	48563	862	366	0	48332	997	0			0	0	
93758	414	0	30	0	411	27	0			0	0	
94139	3100	1	133	0	3100	134	0			0	0	
94456	756	30	32	0	700	6	0			0	0	
94522	2190	20	23	0	2172	25	0			0	0	
94755	815	75	8	0	732	0	0			0	0	
94858	632	22	16	0	612	18	0			0	0	
95051	954	24	70	0	922	79	17			0	0	
95659	573	75	6	0	524	32	0			0	0	
96254	1539	0	4	0	1536	1	0			0	0	
96357	690	15	1	0	706	32	0			0	0	
96553	795	30	15	0	751	1	0			0	0	
97055	479	65	3	0	411	0	0			0	0	
97279	143	6	5	0	132	0	0			0	0	
97457	301	15	2	0	284	0	0			0	0	
97804	2259	4	4	0	2257	6	0			0	0	
97943	1256	0	0	0	1259	3	0			0	0	
98351	311	0	7	0	307	3	0			0	0	
98454	1562	52	0	0	1521	11	0			0	0	
98463	2915	40	1	0	2875	1	0			0	0	
98548	328	-16	0	0	344	0	0			0	0	
98557	471	0	7	0	498	34	0			0	0	
