"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
411062																																					0	1258	0	5070	24683	0	705	0	900	51443	44688	128	44816	0	125	0	0	0	6627	400	51443	0	0	6020	0	400	0	9875	34813	1	0	15627	15502	-193	3325	0	0	0	
411231																																					0	2391	23	949	28021	0	196	96	1309	57491	45961	433	48424	0	658	0	2030	0	9067	200	57491	0	0	8496	0	500	0	9296	36665	4	0	23614	22956	-129	1550	0	0	0	
411240																																					30	694	0	59	12869	0	301	0	919	41037	36520	220	37240	0	309	0	500	0	3797	100	41037	0	0	1573	0	2200	0	4790	31730	3	0	25392	25083	-76	1082	0	0	0	
411464																																					493	30870	661	3769	0	55848	1178	0	21440	1481688	1200456	12984	1326804	0	9574	8069	74264	0	154884	1000	1481688	0	0	110474	0	43410	419560	220939	979517	2	0	838434	828860	0	110940	0	39100	0	
411512																																					579	1534	475	0	9439	2	1507	36	932	86553	70945	442	75615	0	607	303	4228	0	10938	600	86553	0	0	-90	0	10418	0	9246	61699	9	0	51098	50491	10	21255	0	0	0	
411549																																					21	795	0	4557	11372	0	644	92	725	41378	35784	191	36975	0	420	0	1000	0	4403	200	41378	0	0	3690	0	600	0	3576	32208	4	0	22564	22144	-87	1028	0	0	0	
411576																																					1381	610	0	66	0	0	996	0	2340	35419	30042	533	30575	0	98	0	0	0	4844	0	35419	0	0	4844	0	0	0	996	29046	1	0	30124	30026	0	0	0	0	0	
411624																																					5591	3893	0	5450	7456	0	757	95	1821	135096	119962	626	121588	0	821	241	1000	0	13508	500	135096	0	0	12537	0	570	1123	10748	109214	1	0	93849	93028	-99	15641	0	0	0	
411651																																					7	2475	0	10651	0	0	1404	0	2169	91927	81846	543	83674	0	740	0	1135	0	8253	300	91927	0	0	6253	0	1700	0	6910	74936	2	0	75961	75221	0	0	0	150	0	
412135																																					2067	47110	0	275	627849	128	11754	351	64526	3245050	2524634	37881	2918349	0	38330	23237	80004	0	326701	15000	3245050	4576	0	161786	0	153256	0	407961	2116673	2	0	2501507	2463177	-3341	0	0	67353	208477	
412153																																					4692	2532	0	8218	3003	0	240	0	1912	97060	80209	315	83526	0	673	0	720	0	13534	600	97060	0	0	4435	0	8500	0	11271	68938	4	0	69636	68963	-1	7500	0	0	2282	
412452																																					0	1300	0	280	7633	0	478	0	659	23483	20075	39	20114	0	209	0	0	0	3369	330	23483	0	0	2670	0	500	0	5478	14597	5	-60	12502	12293	-71	840	0	0	0	
412555																																					0	846	0	0	7539	0	451	0	1722	34222	28797	181	28978	0	277	0	0	0	5244	100	34222	0	0	5014	0	150	0	3298	25499	3	0	20676	20399	-20	3265	0	0	0	
412667																																					53	3370	0	18180	14999	0	2176	0	1383	86051	79986	165	80151	0	238	0	0	0	5900	150	86051	0	0	900	0	4850	0	24935	55051	3	0	40978	40740	0	5150	0	0	0	
412751																																					32	169664	476	4069	295078	0	108304	3101	66038	2371097	2151725	14306	2166031	0	18845	0	0	0	205066	1027	2371097	0	0	156657	0	48343	1312	145029	2006696	2	0	1453306	1434461	-961	288562	0	0	0	
412845																																					2000	3833	386	0	81145	0	3268	368	4329	230105	206697	917	208642	0	1154	4634	312	0	21463	1600	230105	0	0	14783	0	5391	0	28945	177751	2	0	123306	122152	-311	7990	0	0	716	
413141																																					3421	2598	0	0	21278	0	6803	4572	13425	388228	200305	3566	325191	0	3053	0	120000	0	63037	420	388228	0	0	57900	0	4759	0	10880	189425	2	0	339184	336131	-42	0	0	1320	0	
413208	3386323	2951161	531123	2847179	18175350	291775	540107	59578	7106517	169010168	3458706	156750802	658	861662	2111113	23446927	3874420	12258708	2000	169010168	26595570	14100770	2352567	0	10121497	5308314	1	0	83419165	82557503	-217356	16548555	749271	29109335	1043358	28065977										156145164	80879473		143885798				21428163											11577425	69302048						0	16548555	1131900	749271	
413347																																					0	855	0	4403	4557	0	310	45	208	23967	20556	48	20604	0	143	0	0	0	3363	100	23967	0	0	2309	0	1000	0	3645	16911	4	0	12616	12473	-46	1116	0	0	0	
413543																																					83	2807	5	9722	9370	0	1020	0	1520	78619	69354	472	69826	0	835	1490	0	0	8793	320	78619	0	0	3596	0	4942	272	10699	58655	4	0	53136	52301	-65	29	0	0	0	
413646																																					0	6336	0	86	30751	0	3808	2591	6021	202591	178157	809	178966	0	1952	1064	0	0	23625	550	202591	0	0	14099	0	8968	268	21370	156787	2	0	146911	144959	8	6707	0	0	0	
413730																																					95	587	0	0	7578	0	282	8	944	22217	20086	271	20357	0	119	0	0	0	1860	150	22217	0	0	861	0	850	0	1544	18542	8	0	10912	10793	-1	1930	0	0	0	
413758																																					1387	1301	0	0	2997	0	179	0	964	34219	28603	206	29609	0	747	0	800	0	4610	300	34219	0	0	3326	0	1000	0	6248	22354	5	0	26700	25953	-16	1438	0	0	0	
413851																																					0	1169	0	9930	0	0	37	0	1370	26574	23327	243	23570	0	232	0	0	0	3004	100	26574	0	0	1954	0	950	0	3438	19889	9	0	11904	11672	0	2396	0	0	0	
414102																																					0	3786	0	52857	0	0	2147	850	1182	188384	161556	611	162167	0	945	0	0	0	26217	263	188384	0	0	24954	0	1000	0	23320	138236	1	0	119216	118271	0	9291	0	0	0	
414652																																					50	1313	0	0	12336	0	1690	0	2978	58694	48813	205	51224	0	484	0	2206	0	7470	1000	58694	0	0	3204	0	3283	0	9822	38992	4	0	40811	40327	-17	0	0	0	0	
414728																																					300	713	0	5047	0	0	66	228	265	14430	12358	13	12371	0	249	0	0	0	2059	125	14430	0	0	1209	0	725	0	6703	5655	8	0	7168	6919	0	892	0	0	0	
414764																																					0	4720	0	0	65644	0	521	137	4520	153391	140462	357	140819	0	1300	0	0	0	12572	2	153391	0	0	6729	0	5998	0	21931	118531	1	0	74649	73349	-157	4500	0	0	0	
414858																																					0	3267	172	0	23653	0	1280	62	811	75903	67931	313	68244	0	501	0	0	0	7659	200	75903	0	0	4097	0	3676	0	20081	47850	1	0	40044	39543	-314	7115	0	0	0	
415051																																					3377	650	0	0	5605	0	10	0	357	16097	13708	104	14595	0	191	0	500	0	1502	19	16097	0	0	1515	0	75	0	2109	11599	8	0	6289	6098	-107	0	0	283	0	
415855																																					0	493	0	2455	0	0	43	29	179	9410	6931	62	8110	0	86	0	0	0	1300	100	9410	0	0	200	0	1000	0	1790	5141	5	0	6047	5961	0	250	0	350	767	
416245																																					55	40555	2794	0	294015	0	21795	961	46202	2045585	1667924	15225	1855393	0	19009	30237	113650	0	190192	13700	2045585	0	0	87073	0	85927	12219	198453	1469471	2	0	1567861	1548852	3492	47900	0	3200	55394	
416272																																					2522	626	0	7699	13982	0	691	0	3644	81836	68918	338	73756	0	846	0	4500	0	8080	0	81836	0	0	8163	0	0	0	1572	67346	1	0	53518	52672	-83	0	0	0	0	
416339																																					18	1372	0	0	6356	0	1028	73	1916	62113	52845	609	57454	0	461	0	4000	0	4659	95	62113	0	0	2537	0	2105	0	7072	45773	2	0	47000	46539	-78	4811	0	0	0	
416348																																					57	7894	0	0	30100	0	6375	321	3598	213404	176399	1654	192650	0	2527	0	11597	0	20754	0	213404	0	0	5670	0	15104	0	20600	155799	2	0	167586	165059	-20	0	0	3000	0	
416357																																					3259	285	0	2552	0	0	89	0	505	27942	19321	330	19651	0	275	0	0	0	8291	200	27942	0	0	7291	0	800	0	3540	15781	5	0	18127	17852	0	3400	0	0	0	
416656																																					8	2204	0	0	21282	0	1800	40	6117	167705	130746	1371	154532	0	2159	0	22415	0	13173	150	167705	0	0	12071	0	850	0	5436	125310	3	0	125615	123456	102	12798	0	0	0	
416674																																					8414	3823	0	0	51151	0	7141	737	6200	303011	227737	1270	277419	0	2586	0	48412	0	25592	0	303011	0	0	15931	0	9718	2969	19642	208095	2	0	225137	222551	-57	25	0	0	0	
417149																																					3057	6628	0	2495	20858	0	10314	45	4612	325617	277249	2242	295894	0	2764	0	16403	0	29723	884	325617	0	0	22310	0	6621	0	37501	239748	1	0	275304	272540	-92	100	4968	0	0	
417251																																					1771	637	0	7669	4962	0	282	0	1065	34722	30493	118	30611	0	185	0	0	0	4111	100	34722	0	0	3394	0	650	0	4370	26123	4	0	16865	16680	-33	1656	0	0	0	
417626																																					0	18549	0	38592	75539	0	1014	0	2964	464895	400601	2328	402929	0	3640	0	0	0	61966	300	464895	0	0	60757	0	1000	0	44987	355613	2	0	294877	291237	-91	37000	0	0	0	
417710																																					0	1011	0	5436	4357	0	888	0	583	28556	25556	248	25804	0	276	0	0	0	2752	400	28556	0	0	796	0	1600	0	6015	19541	8	0	15634	15358	-44	923	0	0	0	
417859																																					0	8145	0	47974	39183	0	3514	28	4755	205226	185081	1685	186766	0	1895	100	0	0	18460	900	205226	0	0	13684	0	4100	0	48468	136613	1	0	94752	92857	-224	8670	0	0	0	
418100																																					472	6251	0	0	61379	0	4396	0	4558	250836	208494	967	223561	0	2523	0	14100	0	27276	0	250837	0	0	28061	0	0	0	17162	191332	1	0	173332	170809	-785	2971	0	0	0	
418249																																					0	37755	0	34470	82275	0	3424	0	21116	587074	414750	4628	532160	0	7139	0	20610	0	54914	5000	587074	0	0	43359	0	7174	824	73777	340973	2	0	411516	404377	-619	2833	0	29150	63022	
418342																																					24	3231	0	0	33095	0	1488	0	1683	189727	168823	1304	171845	0	1597	446	0	0	17882	600	189727	0	0	2678	0	14641	0	22072	146751	2	0	146326	144729	-37	5031	0	0	1718	
418436																																					0	594	0	6994	0	0	153	0	177	16102	12367	66	13382	0	89	0	0	0	2720	120	16102	0	0	2000	0	600	0	2474	9893	4	0	7507	7418	0	0	766	0	949	
418856																																					0	842	0	21018	1627	0	132	563	413	40107	32810	280	34890	0	225	0	0	0	5217	100	40107	0	0	4713	0	400	0	6448	26362	4	0	14498	14273	4	1239	0	0	1800	
419255																																					506	3663	0	7359	22951	0	7228	103	2245	105768	95149	288	95680	0	761	0	243	0	10088	500	105768	0	0	8956	0	752	0	20979	74170	4	0	54796	54035	-120	7678	0	0	0	
419406																																					8	33519	3381	0	291852	0	34547	0	79557	2057428	1494786	15286	1865088	0	18278	21613	139766	0	192340	0	2057428	1025	510	192994	0	0	1135	200128	1294658	1	0	1548269	1529991	-654	60800	0	25000	189740	
419460																																					556	3893	0	5023	11770	0	3791	196	6330	142140	109530	2498	128372	0	1357	0	16344	0	13768	440	142140	5896	0	9256	0	4225	0	23998	85532	4	0	98197	96840	-153	7845	0	0	0	
419675																																					15731	10565	3801	6665	59935	508	9204	1573	16229	590216	409925	3919	527914	0	6050	0	113000	0	62302	2000	590216	0	0	58818	0	2000	0	38736	371189	2	0	472055	466005	-516	0	0	0	1070	
419947																																					0	1403	0	0	5224	0	78	32	1629	31680	28381	84	28965	0	232	0	0	0	2715	450	31680	0	0	1453	0	875	0	2622	25759	5	0	23546	23314	-63	0	0	500	0	
420457																																					4000	8130	0	0	113262	0	11282	255	5476	440598	388252	1852	393834	0	4489	0	0	0	46764	600	440598	0	0	45496	0	1000	0	61931	326321	2	0	272876	268387	-332	29806	0	0	3730	
420644																																					2	2828	3901	15679	0	0	5262	396	4017	193809	154740	1129	172069	0	1433	0	10405	0	21740	100	193809	0	0	7872	0	13768	0	16462	138278	1	0	160977	159544	0	2180	0	0	5795	
420653																																					602	1233	0	0	20183	0	337	0	2008	54547	46599	482	49526	0	432	0	2445	0	5021	140	54547	0	0	3843	0	1260	0	4502	42097	4	0	30132	29700	-222	484	0	0	0	
420934																																					3889	397	586	5862	3422	0	1504	0	306	29503	25688	330	26018	0	546	0	0	0	3485	200	29503	0	0	-831	0	4126	0	6701	18987	1	0	14083	13537	-10	0	0	0	0	
421155																																					694	361	0	2803	0	0	101	0	105	9721	8835	21	8856	0	43	0	0	0	864	332	9720	0	0	200	0	332	0	1547	7288	4	0	5031	4988	0	669	0	0	0	
421203																																					7030	10420	1175	0	72196	1028	5771	304	10728	456131	350118	4565	418658	0	3998	422	23793	0	37473	8700	456131	0	0	26479	0	2354	1128	50932	299186	2	0	349927	345929	-60	0	0	15300	24882	
421445																																					81	2596	0	0	33190	0	1705	0	1779	102911	90515	279	93094	0	535	140	2300	0	9817	520	102911	0	0	5807	0	4150	0	14802	75713	4	0	61096	60561	-660	2859	0	0	0	
421539																																					0	8778	0	0	31117	0	1723	241	2181	112498	98422	570	103722	0	622	0	81	0	8776	760	112498	0	0	7187	0	1142	0	19289	79133	1	0	69080	68458	-313	0	0	0	4649	
421838																																					118	6741	0	476	45261	0	8725	120	8447	308483	265663	2481	284144	0	2834	0	16000	0	24339	325	308483	0	0	23041	0	1341	0	28980	236683	4	0	211429	208595	-368	30000	0	0	0	
422059																																					2	673	105	0	5076	0	782	0	331	21735	19170	256	19426	0	90	698	0	0	2309	60	21735	0	0	-76	0	2317	0	1976	17194	5	0	12978	12888	8	1180	0	0	0	
422116																																					127	2595	0	35	9502	17	1587	365	2856	66684	57549	313	59978	0	968	0	2116	0	6706	191	66684	0	0	5365	0	1160	0	18921	38628	1	0	46595	45627	-10	3973	0	0	0	
422358																																					16	1337	374	0	7326	0	736	0	952	39452	33299	261	36135	0	371	0	2575	0	3317	500	39452	0	0	819	0	2000	0	4430	28869	4	0	28887	28516	-2	195	0	0	0	
422433																																					2255	20887	424	46856	122761	0	13672	1142	10172	728587	644296	5704	667299	0	6736	0	10452	0	61288	5559	728587	0	0	29742	0	26461	1487	42915	601381	1	0	503729	496993	-474	11938	0	0	6847	
422657																																					1592	4993	0	0	12020	0	2543	0	2153	104348	86355	1022	96377	0	754	0	9000	0	7971	450	104348	0	0	4575	0	2950	0	14452	71903	4	0	74957	74203	-4	6844	0	0	0	
422750																																					20	26772	0	0	18008	0	1721	3993	10863	579809	449882	2461	532001	0	7152	0	59006	10000	47808	400	579809	0	0	22460	0	24920	668	77866	372016	1	0	524916	517764	28	0	0	0	10652	
423065																																					0	5860	277	0	1663	0	11060	0	10051	127323	93146	4390	97536	0	3019	6006	0	0	29787	15487	127323	0	0	-12868	0	27237	0	30597	62549	1	0	43570	40551	-69	51855	0	0	0	
423074																																					5	3476	240	0	2988	0	5079	0	2586	154142	128527	971	134648	0	1227	4105	0	0	19494	2205	154142	0	0	3059	0	14236	0	18029	110498	2	0	136890	135663	-6	0	0	5150	0	
423159																																					0	4579	0	0	24250	0	5193	141	2133	125963	116803	739	117542	0	734	0	0	0	8421	726	125963	0	0	5545	0	2226	0	18132	98671	9	0	70142	69408	-76	20259	0	0	0	
423449																																					914	8166	292	38877	65264	0	5863	2917	20023	371958	284424	2093	331973	0	3971	0	35907	0	39985	2889	371958	0	0	23755	0	13613	60	47372	237052	2	0	233553	229582	-272	0	0	500	9049	
423458																																					2506	11541	0	0	128373	0	4520	605	8597	306201	275093	4826	281206	0	1560	0	1287	0	24995	2000	306201	0	0	16117	0	8000	0	74076	201017	1	0	133314	131754	-1122	18305	0	0	0	
423636																																					100	2886	0	0	16580	0	1589	0	2037	57181	50450	584	51034	0	394	0	0	0	6147	100	57181	0	0	5228	0	1000	0	8583	41866	1	0	32642	32248	-181	1741	0	0	0	
423739																																					3835	2645	0	0	28462	0	2098	0	2763	156872	132334	498	142393	0	1518	0	5338	0	14479	330	156872	0	0	10755	0	3670	0	19305	113029	2	0	111992	110474	-276	6595	0	0	4223	
423841																																					0	414	0	12048	0	0	225	0	402	27312	22704	101	22805	0	299	0	0	0	4507	150	27312	0	0	3007	0	1350	0	3328	19376	4	0	10429	10130	0	4093	0	0	0	
424035																																					4060	72611	1603	389551	103925	0	45617	297	130171	3007660	2076716	57749	2764450	0	25327	12314	164000	0	243210	1858	3007660	11	6	150447	0	93086	25373	258659	1818057	2	0	2146109	2120782	-2181	101345	0	370179	95800	
424156																																					0	1859	0	0	35760	0	1222	109	3438	110677	92513	930	98707	0	1360	340	4606	0	11970	400	110677	0	0	8909	0	2800	0	7907	84606	4	0	69309	67949	-139	0	0	658	0	
424240																																					0	3845	0	0	63489	25	1066	0	2034	167785	150790	1468	152258	0	1396	0	0	0	15527	1000	167785	0	0	13973	0	1000	95	10813	139977	6	0	95227	93831	-446	3400	0	0	0	
424343																																					31	4939	0	0	16250	0	2878	0	1245	95258	85387	274	87998	0	523	0	2337	0	7260	250	95258	0	0	6704	0	1000	0	16415	68972	4	0	70438	69915	-694	0	0	0	0	
424352																																					16472	2170	0	0	19800	0	1643	84	899	69717	63597	315	63912	0	488	0	0	0	5805	440	69717	0	0	2331	0	3140	0	13782	49815	1	0	29137	28649	-106	0	0	0	0	
424437																																					1300	268	0	3358	0	0	27	0	191	17179	15473	50	15523	0	130	0	0	0	1656	50	17179	0	0	1106	0	500	0	1767	13706	9	0	11028	10898	0	1137	0	0	0	
424633																																					0	928	0	0	10490	0	180	20	838	41497	37593	148	37741	0	1384	0	0	0	3756	200	41497	0	0	2061	0	1600	0	3801	33792	1	0	28993	27609	-105	1432	0	0	0	
425050																																					0	613	0	325	7319	0	126	1	463	20379	18083	136	18219	0	138	0	0	0	2160	60	20379	0	0	1316	0	840	0	2122	15961	6	0	9362	9224	-56	2308	0	0	0	
425108																																					5757	4045	260	0	50457	0	3080	143	6095	190447	155475	1617	165568	0	484	0	8476	0	24879	0	190447	0	0	23056	0	2280	1284	23690	131785	1	0	119810	119326	-457	0	0	0	0	
425818																																					222	5730	0	10543	13926	22	2962	591	1923	128047	98505	730	113649	0	1274	0	8014	0	14398	250	128047	0	0	10194	0	4000	0	17365	81140	2	0	87602	86328	-46	5800	0	0	6400	
425845																																					0	1745	0	2637	658	0	461	0	1743	64736	48389	278	59052	0	614	0	9000	0	5684	200	64736	0	0	4588	0	900	0	5462	42927	4	0	58106	57492	-4	0	0	1385	0	
425911																																					165	13725	80	0	191101	0	17471	698	18170	616282	468155	4375	550030	0	3425	0	77500	0	66252	600	616282	0	0	66375	0	4511	369	95098	373057	1	-4534	367928	364503	-700	10000	0	0	0	
425957																																					353	1672	0	0	21949	0	2549	71	590	53087	44735	213	44948	0	280	0	0	0	8139	400	53087	0	0	6189	0	1600	0	9694	35041	4	0	15548	15268	-50	10635	0	0	0	
425975																																					767	6602	1307	0	106471	0	7076	1926	4747	310382	287573	810	288496	0	1121	1185	113	0	21886	250	310382	0	0	17066	0	5730	2485	39868	247705	1	0	174642	173521	-1160	4295	0	0	0	
426057																																					300	5729	0	2431	0	0	970	0	350	40742	35348	160	35508	0	235	0	0	0	5234	1250	40742	0	0	623	0	3361	0	17666	17682	1	0	25992	25757	0	5205	0	0	0	
426141																																					0	741	0	2674	9104	0	214	33	332	22268	18676	235	18911	0	90	0	0	0	3357	50	22268	0	0	2377	0	950	0	3202	15474	4	0	9164	9074	-20	96	0	0	0	
426347																																					0	562	0	4758	2376	0	197	0	358	24375	22135	149	22284	0	255	0	0	0	2091	45	24375	0	0	1405	0	655	0	3718	18417	4	0	14116	13861	-14	2263	0	0	0	
426534																																					3390	21537	2379	2630	53929	0	25238	1460	13488	921154	806519	11159	838331	0	9923	1886	15235	0	82823	5000	921154	0	0	37834	0	40000	2155	93146	713373	2	0	778416	768493	-11	24569	0	0	5418	
426758																																					0	2950	0	0	29497	313	1432	70	1212	83330	72725	337	75295	0	459	0	2233	0	8035	200	83330	0	0	7837	0	200	0	11954	60771	8	0	46396	45937	-202	1919	0	0	0	
426945																																					23	1502	0	0	4786	9	1258	134	762	54042	46153	194	48987	0	584	0	2640	0	5055	60	54042	0	0	2800	0	2185	136	7038	39115	1	0	40901	40317	10	5115	0	0	0	
427241																																					133	5885	142	0	22615	0	5544	310	4708	210349	169995	1160	192755	0	1593	1458	21600	0	17594	300	210349	0	0	6360	0	10988	0	8401	161594	2	0	168308	166715	-54	2839	0	0	0	
427353																																					10	4429	1900	0	48155	0	6692	7	6034	195200	159868	731	164775	0	1074	14476	0	0	30425	482	195200	0	0	169	0	29518	530	26096	133772	4	0	104417	103343	256	9624	0	0	4176	
427456																																					9	750	0	210	6369	0	76	0	412	21294	17934	96	19267	0	247	0	1237	0	2027	150	21294	0	0	1760	0	150	0	1916	16018	4	0	13610	13363	-33	105	0	0	0	
427858																																					0	4729	0	0	24429	0	2293	0	1291	86823	79033	914	80037	0	697	0	90	0	6786	1000	86823	0	0	2884	0	3000	0	28074	50959	1	0	37738	37041	-98	17040	0	0	0	
427915																																					27	2339	0	15855	19336	0	1482	0	2054	155566	133148	498	134972	0	1423	0	0	0	20594	625	155566	0	0	15047	0	5000	0	10134	123014	2	0	111713	110290	-78	4183	0	0	1326	
427960																																					4876	2980	0	0	8235	0	1111	101	600	54615	48958	224	49182	0	308	0	0	0	5432	850	54614	0	0	3642	0	927	0	7638	41321	5	0	31797	31489	13	5223	0	0	0	
428033																																					36	4318	0	0	19168	0	1510	863	1373	94239	84034	1082	86116	0	1037	0	1000	0	8123	200	94239	0	0	552	0	7400	0	13179	70855	2	0	58158	57121	-29	9850	0	0	0	
428060																																					35921	13971	0	5645	85079	0	5407	185	4901	482403	422776	1446	447751	0	3019	0	650	0	34652	520	482403	0	0	27856	0	7290	589	58546	364230	2	0	313246	310227	-1014	20478	0	0	22879	
428462																																					31	5505	0	5061	50991	0	1348	447	7342	200986	175981	1544	185417	0	2015	0	6219	0	15569	302	200986	0	0	10118	0	5367	982	44430	131551	4	0	123180	121165	-218	8114	0	0	1673	
428547																																					0	803	152	0	0	0	956	0	1336	59564	43125	145	44670	0	364	5114	0	0	14894	121	59564	0	0	-48	0	14821	0	1990	41135	2	0	51567	51203	0	0	0	1400	0	
428631																																					45	3681	0	1733	19125	0	3520	0	6638	158435	136299	2305	146345	0	1093	273	3500	0	12090	1301	158435	0	0	3858	0	6956	0	16692	119607	1	0	123646	122553	-25	777	90	0	4241	
428659																																					0	339	0	0	4971	0	161	85	1163	37859	30339	160	34189	0	264	0	3690	0	3670	200	37859	0	0	3274	0	200	0	4685	25654	1	0	31145	30881	-4	259	0	0	0	
428855																																					8	2368	0	0	35443	0	2438	251	2034	122637	96648	480	106285	0	1175	0	9155	0	16352	150	122637	0	0	16177	0	150	0	11413	85234	4	0	79302	78127	-125	1968	0	0	2	
428958																																					387	3931	0	7065	25930	0	4500	82	1186	99838	86939	626	87565	0	549	0	0	0	12272	1000	99837	0	0	6354	0	5103	0	19285	67654	2	0	57306	56757	-185	0	0	0	0	
429021																																					343	10441	0	4281	30988	0	4626	0	5412	367195	323414	2199	328613	0	4197	0	3000	0	38582	3557	367195	0	0	31656	0	3557	0	51894	271520	2	0	306448	302251	-188	8853	0	0	0	
429526																																					678	22392	8707	48200	237659	0	5405	387	42485	850713	579632	8003	794394	8700	9423	0	20726	0	47619	2699	850713	0	0	15504	0	33161	1217	123544	456088	2	0	455826	446403	-3745	37180	0	0	186033	
429759																																					594	3645	370	0	34748	0	3426	0	2423	136977	119807	608	123052	0	896	727	2637	0	13925	300	136977	0	0	2945	0	10700	0	27127	92681	1	0	90170	89274	-20	1770	0	0	0	
430036																																					923	7757	499	0	35786	0	1925	14	4947	223838	192352	1208	202671	0	2733	0	9111	0	21167	335	223838	0	0	18679	0	2478	0	23616	168736	1	0	159200	156467	-325	15520	0	0	0	
430054																																					214	828	716	0	4508	0	839	0	508	53223	47638	201	48385	0	281	0	546	0	4837	500	53222	0	0	20	0	4324	0	5783	41855	2	0	36732	36451	-7	9159	0	0	0	
430344																																					211	1979	82	0	21115	0	1668	0	3316	92623	73265	1701	78966	0	740	0	4000	0	13657	550	92623	0	0	11344	0	1825	0	5643	67622	4	0	60667	59927	-62	4325	0	0	0	
430670																																					15103	12644	0	0	87447	0	2657	0	12343	537460	484998	4704	496702	0	4775	0	7000	0	40758	2233	537460	0	0	3910	0	36978	0	55706	429292	2	0	406368	401593	-2363	5673	0	0	0	
430858																																					47	885	0	0	8472	0	281	45	827	28088	25713	185	25898	0	179	0	0	0	2190	400	28088	0	0	1115	0	800	0	4386	21327	4	0	15710	15531	-125	2000	0	0	0	
431172																																					72	10330	0	0	60194	0	9361	113	34414	727087	352872	3441	664382	0	3863	0	308069	0	62705	0	727087	0	0	10078	0	53298	1103	29410	323462	2	0	591951	588088	-671	23412	0	0	0	
431323																																					0	2780	244	0	12736	0	2302	285	1959	95880	81677	1212	86044	0	473	879	3155	0	9836	150	95880	0	0	9416	0	250	456	13165	68512	1	0	69237	68764	20	5475	0	0	0	
431350																																					191	1952	0	13706	1167	0	466	0	1336	46553	40427	245	43222	0	337	0	2550	0	3332	240	46554	0	0	2862	0	240	0	4573	35854	4	0	26927	26590	-10	1145	0	0	0	
431743																																					801	4461	599	0	9544	0	6219	957	3150	232834	174579	3376	214312	241	1770	335	30108	0	18281	500	232834	0	0	6981	0	10834	0	29413	145166	2	0	208538	206768	-34	0	0	2250	3999	
431846																																					0	1068	0	6055	0	0	17	0	330	30774	25154	137	25291	0	124	0	0	0	5483	300	30774	0	0	4183	0	1000	0	4098	21056	1	0	18805	18681	0	4623	0	0	0	
431958																																					402	569	0	525	0	0	193	173	379	17532	14775	84	14859	0	94	0	0	0	2673	200	17532	0	0	673	0	1800	0	3211	11564	9	0	15185	15091	0	200	0	0	0	
432012																																					875	604	0	0	14037	0	363	23	476	22681	19469	146	19615	0	77	0	0	0	3066	42	22681	0	0	1919	0	1245	0	2709	16760	1	0	6380	6303	-140	0	0	0	0	
432058																																					1497	3692	0	0	5625	0	129	0	236	39406	36150	223	36373	0	99	643	0	0	3033	225	39406	0	0	210	0	2573	0	13426	22724	1	0	20783	20684	25	6900	0	0	0	
432432																																					517	6530	0	0	64943	0	2178	511	7616	158478	113843	2204	139047	0	984	0	23000	0	19431	1250	158478	0	0	17628	0	1250	0	29912	83931	1	0	71042	70058	-697	6125	0	0	0	
433158																																					0	1016	0	14606	15536	0	351	0	369	44900	36071	350	36421	0	50	0	0	0	8479	250	44900	0	0	7177	0	1000	0	5212	30859	6	0	12072	12022	52	1000	0	0	0	
433354																																					8	5340	9237	0	0	0	6290	0	3257	185673	156262	604	156869	0	1461	3168	3	0	28804	1000	185673	0	0	937	0	26867	0	17751	138511	4	0	157416	155955	0	2418	0	0	0	
433439																																					935	1220	0	0	17392	0	1074	144	1030	46758	35277	278	41098	0	465	0	5543	0	5660	400	46758	0	0	4122	0	1200	0	7620	27657	1	0	25010	24545	-62	418	0	0	0	
433505																																					1001	6457	829	0	100161	0	11322	0	7556	445286	338754	3353	400273	0	3648	0	57104	0	45013	0	445286	0	0	36282	0	4979	602	50417	288337	1	0	316106	312458	3752	4900	0	0	1062	
433550																																					25	3655	0	310	67916	0	4631	483	4737	175177	138501	1682	149183	0	1182	0	9000	0	25994	90	175177	0	0	23629	0	1881	0	22735	115766	2	0	73755	72573	394	20847	0	0	0	
433608																																					429	21072	444	46938	380242	2626	15750	0	44234	1182195	805308	16741	1095138	1368	5901	0	44100	0	85689	5400	1182195	39421	0	50810	0	36461	178	152816	652492	2	0	609762	603861	-6982	27000	0	44686	184303	
