"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
313577	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	178	0	0	0											0	0	0	0			1	0	49	7	0	0	128	0														
314033	279	0	0	0	0	0	0	0	0	0	0	0	160	0			0	0	744	0	0	160						160				0	0	0	0	0			0	0	180	130	30	0	125	0			279	0	0	0	0	0	0	0				
314257	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	36	26	0	0											0	0	0	0			1	1	9	10	0	0	0	0			0	0	0	0	0	0	0	0				
314444	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	1	0	0	0											0	0	0	0			0	0	1	9	0	0	0	0														
315339	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	1	0	0	0	0														
315357	0	0	0	0	0	0	0	0	0	0	0	0	113	79			0	0	67	56	0	0						0				0	0	0	0	0			0	0	11	6	28	0	0	0														
315629	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	1	246	213	0	10		0	0		0	0	0		0	0	0	0	0	0			5	0	18	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
315656	0	0	0	0	0	0	0	0	0	0	0	0	78	76			0	0	0	0	0	0											0	0	0	0			0	0	0	2	0	0	0	0			0	0	0	0	0	0	0	0				
315674	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
315852	0	0	0	0	0	0	0	0	0	0	0	0	19	2			0	0	87	21	0	0						0				0	0	0	15	0			5	3	7	13	0	1	0	39			0	0	0	0	0	0	0	0				
316354	0	0	0	0	0	0	0	0	0	0	0	0	10	3			0	0	67	67	0	0											0	0	0	0			0	7	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
316840	1	1	0	0	0	120	0	11	0	0	0	0	814	53		0	0	79	4226	18	0	210		0	0		0	0	0		0	0	0	0	28	8			2	8	3905	523	7	4	32	30			1	1	0	0	0	1	0	10	0	0		
316859	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	0	103	51	0	0											0	0	0	0			0	0	52	5	0	0	0	0			0	0	0	0	0	0	0	0				
316916	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
316934	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
317100	46	0	0	0	0	0	0	0	0	0	0	0	2	2		0	0	0	91	45	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			46	0	0	0	0	0	0	0	0	0		
317258	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	0	22	10	0	4						4				0	0	0	0	0			0	0	3	2	0	0	0	5			0	0	0	0	0	0	0	0				
317342	0	0	0	0	0	0	0	0	0	0	0	0	249	42		0	0	0	1049	836	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	163	146	49	12	50	0			0	0	0	0	0	0	0	0	0	0		
317650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
317735	0	0	0	0	0	0	0	0	0	0	0	0	23	10			0	0	223	122	0	0						0				0	0	0	0	0			0	0	101	13	0	0	0	0	0													
318639	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	2	0	0	0	0														
318835	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
319047	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	37	0	0	0											0	0	0	0			6	2	31	12	0	0	0	0														
319458	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	1	0	0	0	0			0	0	0	0	0	0	0	0				
319542	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	13	11	0	0						0				0	0	0	0	0			2	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
319551	0	0	0	0	0	0	0	0	0	0	0	0	13	1			0	10	0	0	0	0						0				10	0	0	0	0			0	2	0	0	0	0	0	0														
320034	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	8	0	0	0											0	0	0	0			0	0	8	15	0	0	0	0														
320052	0	0	0	0	0	0	0	0	0	0	0	0	23	1		0	0	0	25	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	25	20	2	0	0	0			0	0	0	0	0	0	0	0	0	0		
320070	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
320119	0	0	0	0	0	0	0	0	0	4	0	0	302	293	268	25	0	0	436	411	0	0	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	5	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4	
320155	0	0	0	0	0	0	1	0	0	0	0	0	21	1		0	0	7	240	47	0	72		0	0		0	72	0		0	6	0	0	0	0			0	0	93	13	0	0	27	0			0	0	0	0	0	0	1	0	0	0		
320856	210	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	214	0	0	0											0	0	0	0			0	0	4	1	0	0	0	0			0	0	210	0	0	0	0	0				
321152	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0														
321255	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
321330	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	7	0	0	0	0														
321536	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	20	20	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
321947	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	65	24	0	0											0	0	0	0			0	0	3	6	0	0	18	20														
322056	0	0	0	0	0	0	0	0	0	0	0	0	65	6		0	0	59	148	18	0	25		0	0		0	0	0		0	0	0	0	0	0			0	0	102	0	0	0	3	0			0	0	0	0	0	0	0	0	0	0		
322449	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
322476	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	7	0	0	0											0	0	0	0			0	0	0	1	0	0	7	0														
322551	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
322757	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	3	0	0	0											0	0	0	0			0	0	3	4	0	0	0	0														
322850	0	0	0	0	0	0	0	0	0	0	0	0	9	7			0	0	0	0	0	0											0	0	0	0			0	0	0	1	1	0	0	0														
323035	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
323204	0	0	0	0	0	0	0	0	0	0	0	0	53	2		0	0	0	71	30	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	41	20	31	0	0	0			0	0	0	0	0	0	0	0	0	0		
323651	0	0	0	0	0	0	16	1	0	0	0	0	33	1			0	0	447	14	0	24						24				0	0	0	0	0			0	0	393	31	0	0	0	0														
323718	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	6	20	0	0	20											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
324153	0	61	0	0	0	0	0	0	0	0	0	0	62	0			0	0	10	0	0	0											0	0	0	0			0	0	10	1	0	0	0	0			0	0	0	61	0	0	0	0				
324229	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0											0	0	0	0			0	0	4	2	0	0	0	0														
324256	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	1	0	0	0	0														
324274	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
324340	0	0	0	0	0	0	0	0	0	0	0	0	72	6		0	0	1	192	8	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	147	65	0	0	37	0			0	0	0	0	0	0	0	0	0	0		
324649	0	0	0	0	0	0	0	0	0	0	0	0	24	0		0	0	9	86	0	0	75		0	0		0	0	0		0	0	0	0	0	0			5	1	6	14	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
324854	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	5	0	0	0											0	0	0	0			0	0	5	2	0	0	0	0			0	0	0	0	0	0	0	0				
324863	0	0	0	0	0	0	0	0	0	0	0	0	5	2		0	0	0	59	0	0	40		0	0		0	0	0		0	0	0	0	0	0			0	0	19	3	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
324975	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	61	0	0	0											0	0	0	0			0	0	42	3	0	0	19	0														
325141	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	45	0	0	0											0	0	0	0			0	0	45	4	0	0	0	0														
325459	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	1	0	0	0	0														
325534	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
325824	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	0	64	0	0	0											0	0	0	0			4	0	60	34	0	0	0	0														
326054	0	0	0	0	0	0	0	19	0	0	0	0	21	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	2	0	0	0	0			0	0	0	0	0	0	0	19				
326344	0	0	0	0	0	0	0	0	0	0	0	0	98	98			0	0	6	0	0	2						0				0	0	0	0	0			0	0	4	0	0	0	0	0														
326858	0	0	0	0	0	0	0	0	0	0	0	0	28	4		0	0	0	15	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	15	24	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
326979	0	0	0	0	0	0	0	4	0	0	0	0	4	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
327015	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	35	0	0	1											0	0	0	0			0	0	34	4	1	0	0	0														
327220	0	0	0	0	0	0	0	2	0	0	0	0	14	5			0	0	200	183	0	0											0	0	0	0			0	0	17	7	0	0	0	0			0	0	0	0	0	0	0	2				
327305	0	0	0	0	0	0	0	0	0	0	0	0	9	0		0	0	0	25	18	0	0		0	0		0	0	0		0	0	0	0	0	2			0	0	7	7	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
327435	0	0	0	0	0	0	0	0	0	0	0	0	13	0		0	0	0	26	4	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	13	0	0	15	0			0	0	0	0	0	0	0	0	0	0		
327453	0	0	0	0	0	0	0	1	0	0	0	0	41	29		0	0	0	39	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	13	11	0	0	23	3			0	0	0	0	0	0	0	1	0	0		
327556	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
327855	0	0	0	0	0	0	0	0	0	0	0	0	17	4			0	0	41	0	0	0											0	0	0	0			0	0	41	13	0	0	0	0			0	0	0	0	0	0	0	0				
327949	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
328058	0	0	0	0	0	0	0	0	0	0	0	0	11	8			0	3	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
328151	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
328357	0	0	0	0	0	0	0	0	0	0	0	0	21	5			0	0	24	0	0	0											0	0	0	0			0	0	24	16	0	0	0	0														
328423	0	0	0	0	0	0	0	25	0	0	0	0	99	2		0	0	4	253	40	0	0		0	0		0	0	0		0	4	0	0	25	1			0	0	166	38	28	1	0	22			0	0	0	0	0	2	0	23	0	0		
328450	0	0	0	0	0	0	0	0	0	0	0	0	6	2			0	0	28	4	0	0						0				0	0	1	0	0			0	0	24	3	1	0	0	0			0	0	0	0	0	0	0	0				
328553	0	0	0	0	0	0	0	0	0	0	0	0	13	0		0	0	11	24	0	0	19		0	0		0	0	0		0	0	0	0	0	0			0	0	5	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
328656	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
328777	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
329149	0	0	0	0	0	0	0	0	0	0	0	0	13	9			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	4	0	0	0	0			0	0	0	0	0	0	0	0				
329345	0	0	0	0	0	0	2	0	0	0	0	0	8	0			0	0	49	0	0	0											0	0	0	0			0	0	47	8	0	0	0	0														
329550	0	2	0	0	0	0	0	36	0	0	0	0	79	1		0	0	0	98	0	0	0		0	0		0	0	0		0	0	0	0	16	0			0	0	67	35	5	0	15	0			0	2	0	0	0	36	0	0	0	0		
329578	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	7	0	0	0											0	0	0	0			0	0	7	1	0	0	0	0														
329756	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	49	49	0	0											0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
329952	114	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	142	0	0	0											0	0	0	0			0	0	28	9	0	0	0	0			114	0	0	0	0	0	0	0				
330239	0	0	0	0	0	0	0	0	0	0	0	0	36	0			0	0	166	0	0	0											0	0	0	0			0	0	96	36	0	0	70	0														
330248	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	3	0	0	0	0														
330453	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
330855	0	0	0	0	0	0	0	0	0	0	0	0	11	3		0	0	0	21	1	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	20	8	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
330873	0	0	0	0	58	0	0	0	0	0	0	0	0	0			0	0	58	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
330949	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	10	0	0	0											0	0	0	0			0	0	9	7	2	0	1	0														
331106	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0											0	0	0	0			0	0	6	1	0	0	0	0			0	0	0	0	0	0	0	0				
331375	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0											0	0	0	0			0	0	3	0	0	0	0	0			0	0	0	0	0	0	0	0				
331544	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	13	0	0	0											0	0	0	0			0	0	13	6	0	0	0	0														
331553	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	1	0	0	0	0						0				1	0	0	0	0			0	0	0	3	1	0	0	0														
331713	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	1	0	0	0											0	0	0	0			1	1	0	2	0	0	0	0														
332055	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
332224	0	0	0	0	0	0	0	0	0	0	0	0	8	1			0	0	26	0	0	0											0	0	0	0			0	0	26	7	0	0	0	0			0	0	0	0	0	0	0	0				
332345	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
332402	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	7	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	7	3	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
332756	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0														
332907	0	0	0	0	0	0	16	0	98	214	0	0	3885	779	779	0	0	0	11663	4086	0	0	4086	0	0	0	0	0	0	0	0	0	0	30	325	21	0	0	0	0	6021	2871	0	0	1117	0		0	0	0	0	0	1	0	15	0	98	214	0	
332970	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
333034	0	0	0	4	0	0	0	6	0	0	0	0	148	51			0	0	81	5	0	0											0	0	0	0			0	0	76	82	5	0	0	0			0	0	0	0	0	0	0	6				
333043	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0														
333052	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
333203	30	0	0	0	0	0	0	6	0	0	0	1	17	0		0	0	0	58	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	2	28	7	1	0	0	0			30	0	0	0	0	0	0	6	0	0		
333650	0	0	0	0	0	0	0	0	0	0	0	0	21	12			0	3	51	11	0	33						33				3	0	0	6	0			0	0	1	6	0	0	0	0														
333856	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	12	0	0	0						0				0	0	0	0	0			0	0	12	3	0	0	0	0			0	0	0	0	0	0	0	0				
333940	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
334059	0	0	0	0	0	0	0	0	0	0	0	0	65	49			0	3	62	3	0	18											0	0	0	0			0	0	41	13	0	0	0	0			0	0	0	0	0	0	0	0				
334255	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	0	0	0	0											0	0	0	0			0	0	0	24	0	0	0	0														
334264	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	20	0	0	0											0	0	0	0			0	0	20	16	0	0	0	0			0	0	0	0	0	0	0	0				
334648	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	1	0	0	0	0														
334657	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
335346	0	0	0	0	0	0	0	0	0	0	0	0	12	6			0	0	267	261	0	0						0				0	0	0	0	0			0	6	6	0	0	0	0	0														
335355	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	4	0	0	0	0														
335757	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	1	0	0														
336071	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
336147	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	2	2	0	0	2											0	0	0	0			0	0	0	1	1	0	0	0	0		0	0	0	0	0	0	0	0				
336361	0	0	0	0	0	0	45	0	0	0	0	0	1	0			0	0	53	8	0	0											0	0	0	0			0	0	0	1	0	0	0	0														
336576	0	0	0	0	0	0	0	28	0	0	0	0	31	0		0	0	0	11	0	0	0		0	0		0	0	0		0	0	0	0	0	0			6	1	5	2	0	0	0	0			0	0	0	0	0	0	0	28	0	0		
336950	0	0	0	0	0	0	0	0	0	0	0	0	12	12			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
337247	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	214	214	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
337340	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
337733	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	2	0	0	0											0	0	0	0			0	0	2	6	0	0	0	0			0	0	0	0	0	0	0	0				
338178	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0														
338646	0	0	0	0	0	0	0	0	0	0	0	0	25	1			0	19	9	0	0	6						0				0	0	0	0	0			3	0	0	5	0	0	0	0														
338758	21	0	0	0	0	0	0	0	0	0	0	0	10	0		0	0	1	71	44	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	6	9	0	0	0	0			21	0	0	0	0	0	0	0	0	0		
338851	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0											0	0	7	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
338945	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0			0	0	0	0	0	0	0	0				
339054	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0														
339353	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	449	449	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
339456	0	0	0	0	0	0	0	2	0	0	0	0	21	12			0	2	72	31	0	5											0	0	0	0			0	0	36	5	0	0	0	0			0	0	0	0	0	2	0	0				
339607	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	23	6	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	17	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
339773	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
339858	30	0	0	0	0	26	37	8	0	0	0	0	1674	280	280	0	0	23	3262	1096	0	0	1096	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1994	1150	2	184	45	60		0	30	0	0	0	37	8	0	0	0	0	0	
339951	0	0	0	0	0	0	0	0	0	0	0	0	1070	1060		0	9	0	164	115	49	0		0	0		0	0	0		0	0	0	0	0	1			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
340135	0	0	0	0	0	0	0	0	0	0	0	0	75	0		0	0	0	99	8	0	0		0	0		0	0	0		0	0	0	0	0	47			0	0	48	27	1	0	43	0	0		0	0	0	0	0	0	0	0	0	0		
340144	0	0	0	0	0	0	0	0	0	0	0	0	16	15		0	0	0	8	0	0	0		0	0		0	0	0		0	0	0	0	0	0			1	1	7	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
340256	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
340443	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0														
340555	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	1	0	0	0	0			0	0	0	0	0	0	0	0				
340649	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
340742	0	0	0	0	0	0	0	0	0	0	0	0	6	5		0	0	0	57	2	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	1	0	0	0	53			0	0	0	0	0	0	0	0	0	0		
340751	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	17	0	0	0	0			0	0	0	0	0	0	0	0				
341310	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	28	0	0	0											0	0	0	0			0	0	28	1	0	0	0	0			0	0	0	0	0	0	0	0				
341851	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
341918	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	11	0	0	0											0	0	0	0			0	0	10	27	0	0	1	0			0	0	0	0	0	0	0	0				
341954	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
341972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
342054	0	0	0	0	0	0	0	0	0	0	0	0	53	0			0	0	59	0	0	0											0	0	0	0			0	0	59	53	0	0	0	0			0	0	0	0	0	0	0	0				
342175	0	0	0	0	0	0	0	0	0	0	0	0	23	0		0	0	0	135	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	135	23	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	41	0	0	41						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
342410	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	11	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	3	0	0	1	8	0			0	0	0	0	0	0	0	0	0	0		
342634	59	0	0	0	0	0	87	0	0	0	0	0	2548	131	131	0	0	1032	4240	455	0	1053	455	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	478	225	1999	1153	7	0	60	29		0	0	0	59	0	87	0	0	0	0	0	0	
342643	0	0	0	0	0	0	0	0	0	0	0	0	13	3			0	0	120	83	0	0											0	0	0	0			0	0	11	10	0	0	26	0			0	0	0	0	0	0	0	0				
343051	0	0	0	0	0	0	10	0	0	0	0	0	9	0			0	0	23	2	0	0						0				0	0	0	0	0			0	0	11	9	0	0	0	0														
343248	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
343257	0	0	0	0	0	0	0	0	0	0	0	0	14	3			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	1	0	10	0	0														
343314	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
