"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
1351																														0	0	160	0	0	0	false	0	0	0	0	0	0	160	0	0	637	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1454																														52	0	0	0	0	0	true	0	0	0	52	0	0	0	0	0	6865	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WWW.HILLTOPNATIONALBANK.COM	
1557																														0	0	0	0	0	2106	false	0	0	0	0	0	0	0	0	0	8	0	0	0	false	0	0	0	0	875	625	586	0	20	0	0	0	0	0		
1632																														0	0	0	3000	0	3000	true	0	0	0	0	0	0	0	0	0	24860	7	0	0	true	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	www.seaislandbank.com	
1669																														1525	0	27	0	0	367	true	0	0	0	1525	0	0	27	0	0	2282	2	0	0	false	0	367	0	0	0	0	0	0	367	0	0	0	0	0	www.lnbparis.com	
1829																														754	0	381	10023	0	21397	true	0	0	0	754	0	0	381	0	0	925	1	0	0	false	0	0	0	10023	503	0	10871	0	0	0	0	0	0	0	http://avbpgh.com	
1856																														0	0	0	0	0	83000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	83000	0	0	0	0	0	0	0	0	0	0		
2040																														0	0	95	12660	0	21909	true	0	0	0	0	0	0	0	0	95	230	0	0	0	false	0	0	0	12660	3949	3300	2000	0	0	0	0	0	0	0	http://www.fmnetbank.com	
2161																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1366	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ffpnet.com	
2376																														84	4344	1311	10000	0	237879	true	0	4344	0	84	0	0	0	1155	156	34413	2	0	0	false	0	0	0	10000	10000	21983	180000	0	0	0	0	15896	0	15896	http://oritani.com	
2451																														124	0	0	8579	124	9122	true	0	0	0	0	0	0	0	0	0	528	2	124	0	false	0	0	0	8579	0	115	428	0	0	0	0	0	0	0	http://thunderbank.com	
2554																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	89	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2732																														1187	0	0	0	0	260	true	0	0	0	1187	0	0	0	0	0	24958	5	0	0	true	0	260	0	0	0	0	0	0	260	0	0	0	0	260	www.albanybank.com	
2750																														0	0	0	400	0	6400	true	0	0	0	0	0	0	0	0	0	1340	3	0	0	false	0	0	0	4900	800	0	700	0	0	0	0	0	0	0	www.genoanationalbank.com	
2938																														0	0	548	10000	0	10000	true	0	0	0	0	0	0	0	0	548	32858	9	0	0	true	109	0	0	10000	0	0	0	0	0	0	0	0	0	0	www.securitybank-albany.com	
3252																														0	0	120	0	0	2464	false	0	0	0	0	0	0	0	0	120	534	0	0	0	false	0	0	0	600	667	0	1000	0	197	0	0	0	0	0		
3458																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3720																														0	0	6	0	0	4582	true	0	0	0	0	0	0	0	0	6	583	1	0	0	true	0	0	0	2000	2000	0	0	0	582	0	0	0	0	582	www.bankofclarendon.com	
3953																														0	0	896	0	0	392	true	0	0	0	0	0	853	0	0	43	2936	3	0	0	false	0	0	0	0	0	0	392	0	0	0	0	0	0	0	http://www.fcbanker.com	
4138																														0	23	1226	300	0	2368	true	0	0	23	0	15	0	526	685	0	4001	2	0	0	true	0	0	0	300	507	464	1097	0	0	0	0	0	0	0	www.fnblafollette.com	
4156																														0	0	99	0	0	31500	true	0	0	0	0	0	0	99	0	0	49	0	0	0	true	0	0	0	24000	0	5500	2000	0	0	0	0	0	0	0	http://www.kanzabank.com	
4231																														0	0	147	0	0	0	false	0	0	0	0	0	0	0	0	147	997	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fmbanksylvania.com	
4437																														0	0	0	3811	0	9104	true	0	0	0	0	0	0	0	0	0	9721	6	0	0	false	0	0	0	3811	817	870	3606	0	0	0	0	0	0	0	www.fnbwv.com	
4839																														0	75	0	8000	0	24986	true	0	0	75	0	0	0	0	0	0	13222	4	0	0	false	0	0	0	8000	13900	3000	0	0	86	0	0	0	0	0	http://abcbank.net	
5005																														0	0	0	6275	0	44874	true	0	0	0	0	0	0	0	0	0	713	0	0	0	true	0	0	0	6275	9761	11432	17406	25250	0	0	0	0	0	0	WWW.STONESAV.COM	
5069																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	182	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																														0	0	1	0	0	8000	true	0	0	0	0	1	0	0	0	0	11087	4	0	0	false	0	0	0	5000	3000	0	0	5000	0	0	0	0	0	0	http://www.fsbanks.com	
5210																														53	0	0	100025	0	155475	true	0	0	0	53	0	0	0	0	0	1319	0	0	0	false	0	450	0	110025	35000	0	10000	10000	450	0	0	0	0	450	http://www.acnb.com	
5331																														0	0	0	16250	0	18825	true	0	0	0	0	0	0	0	0	0	2968	2	0	0	false	0	75	0	16250	2500	0	0	0	75	0	0	0	0	75	www.hydeparkbank.net	
5461																														802	743	0	27960	0	28561	true	0	743	0	802	0	0	0	0	0	86	0	0	0	false	0	601	0	27960	0	0	0	0	601	0	0	0	0	0	www.bankbac.com	
5751																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	498	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.kearnycountybank.com	
6039																														0	0	805	0	0	0	true	0	0	0	0	0	0	0	0	805	534	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.aebalma.com	
6057																														0	0	147	0	0	500	true	0	0	0	0	0	0	51	0	96	37	0	0	0	false	0	0	0	0	500	0	0	0	0	0	0	0	0	0	http://www.bankhale.com	
6141																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	180	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																														0	0	420	0	0	0	true	0	0	0	0	134	0	164	0	122	789	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.abbank.com	
6972																														0	0	0	12500	0	26000	true	0	0	0	0	0	0	0	0	0	3090	2	0	0	false	0	12000	0	12500	0	0	1500	0	12000	0	0	0	0	12000	http://www.firstindy.com	
7009																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bessemer.com	
7045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1720	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.tpbbancorp.com	
7157																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	269	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7456																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	132	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofhartington.com	
7634																														0	0	95	0	0	0	false	0	0	0	0	0	0	5	0	90	514	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8033																														0	0	122	10132	0	15876	true	0	0	0	0	0	0	122	0	0	2627	1	0	0	true	0	0	0	10132	1228	3016	1500	0	0	0	0	0	0	0	www.thefriendlybank.com	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1802	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.perrytonbank.com	
8631																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	624	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pcbsm.com	
9357																														4498	0	0	13500	0	13500	true	0	0	0	4498	0	0	0	0	0	8	0	0	0	true	0	0	0	13500	0	0	0	0	0	0	0	0	0	0	www.fidelitybankmn.com	
9553																														0	0	0	5205	0	7183	true	0	0	0	0	0	0	0	0	0	2608	1	0	0	false	0	0	0	5205	524	432	1022	0	0	0	0	0	0	0	http://adamscountybankonline.com	
9807																														0	14	550	0	0	322377	true	0	0	14	0	0	0	0	0	550	54544	4	0	0	true	0	0	0	0	22377	20000	280000	0	0	0	0	0	0	0	Amboybank.com	
9955																														1826	0	0	1000	0	1341	true	0	0	0	1826	0	0	0	0	0	1544	2	0	0	true	0	0	0	1000	286	0	55	0	0	0	0	0	0	0	http://www.bankkansas.com	
10157																														0	0	40	0	0	1350	true	0	0	0	0	0	0	0	0	40	448	0	0	0	false	0	1350	0	0	0	0	0	0	1350	0	0	0	0	1350	www.fnblarned.com	
10250																														0	0	0	4500	0	4500	true	0	0	0	0	0	0	0	0	0	692	0	0	0	false	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	http://www.thebankofelkriver.com	
10849																														0	0	536	6000	0	38076	true	0	0	0	0	0	0	536	0	0	10279	3	0	0	true	0	0	0	26362	5777	4957	980	0	0	0	0	0	0	0	http://www.firststatebk.com	
10858																														77	0	0	0	0	9538	true	0	0	0	77	0	0	0	0	0	2886	2	0	0	true	0	839	0	168	865	5408	2258	5000	839	0	0	0	0	0	www.pvsb.com	
11145																														36	0	968	339	0	15414	false	0	0	0	36	0	0	168	0	800	1820	1	0	0	false	0	0	0	339	1974	4217	8884	0	0	0	0	0	0	0		
11640																														0	0	0	726	0	10883	true	0	0	0	0	0	0	0	0	0	7064	2	0	0	false	0	0	0	726	10157	0	0	0	0	0	0	0	0	0	http://fnbclarksdale.com	
11837																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.farmbk.com	
12030																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1918	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.fnbalma.com	
12058																														0	0	1731	0	0	1076	true	0	0	0	0	0	0	1731	0	0	240	0	0	0	false	0	0	0	1000	0	0	0	0	76	0	0	0	0	76	www.bankofholden.com	
12142																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	340	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.clevelandstatebank.com	
12245																														0	0	0	3000	0	5000	true	0	0	0	0	0	0	0	0	0	3042	2	0	0	false	0	0	0	3000	2000	0	0	0	0	0	0	0	0	0	banknorthwis.com	
12311	194004	7210	49348	0	134845	3437036	true	0	7210	0	51973	168055	7	134845	7186	true	4109890	0	1195000	0	0	2411	0	208994	600249	430382	1000000	0	0						3437036						810	0	33645	0	3207								11686										0		www.huntington.com	
12647																														0	0	79	0	0	3550	true	0	0	0	0	79	0	0	0	0	858	2	0	0	false	0	0	0	0	3550	0	0	0	0	0	0	0	0	0	http://PORTAGECOUNTYBANK.COM	
12656																														0	0	46	0	0	0	true	0	0	0	0	0	0	46	0	0	323	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankathome.com	
12937																														0	0	0	0	0	109	true	0	0	0	0	0	0	0	0	0	5655	2	0	0	false	0	0	0	0	0	0	0	0	109	0	0	0	0	0	www.oakbank.com	
12946																														2800	1091	458	31000	0	40201	true	0	1057	34	2800	0	0	88	0	370	2877	1	0	0	false	0	1129	0	36000	142	285	2645	0	1129	0	0	0	0	0	www.fbtarkansas.com	
12955																														0	0	554	500	0	4100	true	0	0	0	0	554	0	0	0	0	1027	1	0	0	false	0	0	0	500	0	0	3600	0	0	0	0	0	0	0	http://www.bankofnebraska.com	
13037																														0	0	612	0	0	0	true	0	0	0	0	0	0	0	0	612	5593	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tradersbanking.com	
13103																														0	0	0	90815	0	242057	true	0	0	0	0	0	0	0	0	0	1798	0	0	0	false	0	0	0	90815	110450	40000	792	0	0	0	0	0	0	0	www.bristolcountrysavingsbank.com	
13251																														0	0	293	0	0	0	false	0	0	0	0	0	0	293	0	0	73	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://elysianbank.com	
13457																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	18	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14052																														0	0	58	0	0	0	true	0	0	0	0	0	0	58	0	0	3800	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.lcbwi.com	
14155																														0	0	285	0	0	6255	true	0	0	0	0	0	155	130	0	0	417	0	0	0	false	0	0	0	2170	3435	525	125	0	0	0	0	0	0	0	http://www.fandcbank.com	
14258																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	22507	8	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	jacksonstatebank.com	
14409	71161	0	39737	3771901	0	3862445	true	35326	0	0	71161	66176	6	0	0	true	0	2155	3771901	30133	51975	5248	0	2155	163	147	723	0	0						3862445						0	0	2153	0	2258								0										0		www.citizensbank.com	
14454																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fsevansville.com	
14650																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	79	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	589	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865																														1249	0	0	0	0	4676	true	0	0	0	1249	0	0	0	0	0	1577	1	0	0	true	0	0	0	0	0	0	0	0	4676	0	0	0	0	4676	http://www.beobank.com	
15536																														1516	0	5817	0	0	0	true	0	0	0	1516	0	0	0	5817	0	235	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.pullmanbank.com	
16337																														0	0	228	5000	0	34000	true	0	0	0	0	228	0	0	0	0	1401	1	0	0	true	0	0	0	5000	6000	23000	0	34000	0	0	0	0	0	0	www.wakullabank.com	
16458																														0	0	0	1400	0	3027	true	0	0	0	0	0	0	0	0	0	10800	2	0	0	true	0	0	0	1400	1609	0	0	0	18	0	0	0	0	0	www.douglascountybank.com	
16551																														0	0	291	2000	0	18670	true	0	0	0	0	116	175	0	0	0	90	0	0	0	false	0	0	0	2000	8000	4000	4313	8313	0	357	0	0	0	0	http://www.northviewbank.com	
16748																														323	0	135	1000	320	3000	false	0	0	0	3	135	0	0	0	0	1311	2	384	0	false	0	0	0	1000	0	2000	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	702	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	69	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fertilebeltrami.k12.mn.us	
17110																														227	0	0	0	0	0	false	0	0	0	227	0	0	0	0	0	7300	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordtrust.com	
17147																														340	0	610	0	340	67953	true	0	0	0	0	0	0	608	0	2	15555	7	340	0	true	0	0	0	24595	1000	22930	19428	0	0	0	0	0	0	0	http://www.firstmerchants.com	
17259																														0	0	104	0	0	2750	true	0	0	0	0	0	0	104	0	0	1219	1	0	0	false	0	0	0	0	750	0	2000	0	0	0	0	0	1150	0	http://www.fnbmarlow.com	
17464																														14678	1928	0	31000	3991	118222	true	0	1928	0	10687	0	0	0	0	0	1783	1	3991	0	true	0	71	0	71000	16152	20000	10999	0	71	0	0	0	0	71	http://www.botc.com	
17839																														0	0	447	0	0	5000	true	0	0	0	0	141	0	162	0	144	13263	4	0	0	true	7	0	0	5000	0	0	0	0	0	0	0	0	0	0	www.sumterbank.com	
17950																														0	0	6	700	0	1049	true	0	0	0	0	0	0	0	0	6	478	0	0	0	false	0	0	0	700	0	0	349	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																														1007	0	204	0	0	560	true	0	0	0	1007	0	0	0	0	204	2988	3	0	0	true	0	0	0	0	67	103	390	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18078																														7410	0	2124	92000	0	102386	true	0	0	0	7410	1755	0	31	0	338	2263	1	0	0	false	0	0	0	92000	0	0	10000	0	0	386	0	0	0	0	http://www.encorebank.com	
18135																														0	0	0	0	0	20409	false	0	0	0	0	0	0	0	0	0	205	0	0	0	true	6709	0	0	4739	0	3970	11700	0	0	0	0	0	0	0	http://banksouthcentral.com	
18377																														0	0	0	530	0	530	false	0	0	0	0	0	0	0	0	0	212	1	0	0	false	0	0	0	530	0	0	0	0	0	0	0	0	0	0	http://www.ballysavingsbank.com	
18827																														0	0	25	0	0	757	false	0	0	0	0	0	0	0	0	25	2057	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	757	0	0	www.merchantskittanning.com	
18836																														0	0	0	1300	0	5058	true	0	0	0	0	0	0	0	0	0	1928	1	0	0	false	0	0	0	1300	0	1098	2660	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																														0	0	0	0	0	3600	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	http://www.bank7.com	
18957																														0	0	91	0	0	4135	false	0	0	0	0	15	0	0	49	27	305	0	0	0	false	0	0	0	500	358	1640	1637	744	0	0	0	0	0	0		
19356																														0	0	220	0	0	0	true	0	0	0	0	0	0	95	0	125	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																														8808	0	1459	36827	154	61099	true	0	0	0	8654	0	0	1268	0	191	80804	6	154	0	true	0	0	0	36827	18934	5338	0	0	0	0	0	0	0	0	standardbanks.com	
19936																														0	0	1174	0	0	5000	true	0	0	0	0	1174	0	0	0	0	3193	3	0	0	false	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	144	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																														0	0	56	0	0	4439	true	0	0	0	0	0	0	56	0	0	365	0	0	0	false	0	0	0	1500	790	149	0	0	2000	0	0	0	0	0	http://www.securityonlinebank.com	
20147																														112	0	223	0	112	1016	true	0	0	0	0	0	0	223	0	0	1207	1	112	0	false	0	0	0	750	0	266	0	0	0	0	0	0	0	0	http://farmersstatebank-in.com	
20259																														1357	0	0	0	0	17	true	0	0	0	1357	0	0	0	0	0	1122	2	0	0	false	0	0	0	0	0	0	0	0	0	17	0	0	0	17	www.pinedalebank.com	
20370																														0	0	123	0	0	0	true	0	0	0	0	123	0	0	0	0	293	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.firstheritage.net	
20512																														0	0	12	790	0	10790	false	0	0	0	0	0	0	0	0	12	606	0	0	0	false	0	0	0	790	0	10000	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																														0	0	427	0	0	8240	true	0	0	0	0	0	0	427	0	0	4928	3	0	0	false	0	0	0	6240	2000	0	0	0	0	0	0	0	0	0	www.mcnbbanks.com	
20839																														0	0	0	0	0	6000	true	0	0	0	0	0	0	0	0	0	1500	1	0	0	false	0	0	0	3000	3000	0	0	3000	0	0	0	0	0	0	http://www.colonybank.com	
20857																														0	0	0	244	0	2090	true	0	0	0	0	0	0	0	0	0	443	1	0	0	false	0	0	0	244	1202	211	433	0	0	0	0	0	0	0	http://granitefallsbank.com/site	
20866																														0	0	0	5000	0	21882	false	0	0	0	0	0	0	0	0	0	3682	3	0	0	false	0	0	0	5000	16500	0	0	0	0	0	0	382	0	0	http://homevalleybank.com	
21256																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	44	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359																														0	0	0	0	0	375	false	0	0	0	0	0	0	0	0	0	357	1	0	0	false	0	12	0	0	0	0	0	0	12	44	102	217	0	0		
21630																														0	0	0	0	0	5975	true	0	0	0	0	0	0	0	0	0	1772	2	0	0	false	0	0	0	0	492	0	5483	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																														0	0	326	0	0	3001	true	0	0	0	0	0	0	0	0	326	1311	1	0	0	true	0	0	0	0	1300	0	1701	0	0	0	0	0	0	0	www.alliancebank.us	
22048																														0	158	319	0	0	6543	true	0	0	158	0	98	0	195	0	26	7493	5	0	0	false	0	749	0	0	4546	0	1248	0	749	0	0	0	0	749	unionbnk.com	
22235																														429	0	321	3000	0	14000	true	0	0	0	429	0	0	277	0	44	596	0	0	0	false	0	0	0	9000	0	5000	0	8000	0	0	0	0	0	0	http://www.colonybank.com	
22356																														0	166	89	0	0	300	true	0	166	0	0	0	0	0	89	0	3259	1	0	0	false	0	300	0	0	0	0	0	0	300	0	0	0	0	300	http://www.powellbank.com	
22459																														0	0	0	1000	0	1249	true	0	0	0	0	0	0	0	0	0	3230	4	0	0	false	0	249	0	1000	0	0	0	0	249	0	0	0	0	249	http://www.1stbankonline.com	
22543																														0	11	215	0	0	0	true	0	0	11	0	0	0	215	0	0	279	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
