"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
191449	0	0	0	0	0	0	25013	35417	0	0	0	0	0	18659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579	0	0	0	0	0	0	-62	11	10175	0	2527	0	0	0	0	0	0	0	0	0	18659	0	0	0	0	0	525	0	0	0	0	-248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	522	0	0	0	522	0	0	0	0	0	0	0	0	11	13902	0	22233	0	2780	0	22233	25013	0	3148	3148	4620	0	0	0	0	0	0	0	0	0	
191663	0	0	0	858	0	0	1553324	1880473	0	0	0	0	0	1236241	0	0	0	5542	5542	0	0	0	5542	0	0	1405	0	0	0	0	0	0	7608	38561	0	0	3668	136864	22410	3000	-2380	3504	227761	0	8237	0	0	0	0	0	0	0	0	59964	1176277	0	0	0	0	0	128666	1405	600	0	0	-15140	737	0	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100499	0	0	0	100499	0	0	858	15380	453776	83232	1420953	0	90755	41616	1420953	1553324	0	50590	50590	156589	0	0	0	0	0	0	0	0	0	
191805	0	0	0	0	0	0	78522	128873	0	0	0	0	0	103359	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	1878	17016	0	0	0	7693	0	0	-7	72	4034	0	1045	0	0	0	0	0	0	0	0	90112	13247	0	0	0	0	0	4607	64	0	162	0	-158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6329	0	0	2349	3980	0	0	0	1950	48190	92461	22653	0	9638	46231	22653	78522	0	19285	19285	8173	0	0	0	0	0	0	0	0	0	
191935	0	0	0	0	0	0	444164	680059	0	0	0	0	0	443824	0	0	0	1192	1192	0	0	0	1192	0	0	0	0	0	0	0	0	0	4145	15450	0	0	0	0	0	0	-1252	0	193435	0	0	0	0	236	0	0	0	0	2738	160132	280954	0	0	0	0	0	21178	0	0	3665	0	-4905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1609	1609	0	0	1609	0	0	0	0	0	0	0	20529	0	0	0	20529	0	0	0	4145	215524	161741	320188	0	43105	80871	320188	444164	0	0	0	43463	0	0	0	0	0	0	0	0	0	
192147	0	0	0	0	0	77	194611	286942	0	0	0	0	0	194579	0	0	0	167	167	0	0	0	167	0	0	477	0	0	0	0	0	0	2410	9167	0	0	112	33969	8677	0	-77	0	27740	2145	0	0	0	0	2771	0	0	0	0	64450	130129	0	0	0	0	0	12226	477	75	599	0	-2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2597	71475	78043	141371	0	14295	39022	141371	194688	0	0	0	30725	0	0	0	0	0	0	0	0	0	
192156	0	0	0	0	0	0	218358	231977	0	0	0	0	0	219256	0	0	0	16153	16153	0	0	0	16153	0	0	0	0	0	0	0	0	0	4358	6613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1399	0	0	0	19513	39541	160202	0	0	0	0	147	6465	0	0	600	0	-806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125	0	0	17	10107	0	0	0	4358	27026	40957	192474	0	5405	20479	192474	218358	0	300	300	22639	0	0	0	0	0	0	0	0	0	
192558	0	0	0	0	0	0	92444	146587	0	0	0	0	0	86799	0	0	0	77	77	0	0	0	77	0	0	0	108	0	0	0	0	0	1462	2682	0	0	0	0	0	0	121	2	46628	0	6	0	0	0	122	0	0	0	2336	25783	58680	0	0	0	0	0	7121	0	0	796	0	-775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2355	0	0	0	2355	0	0	0	1464	60242	25905	67443	0	12048	12953	67443	92444	0	7800	7800	13354	0	0	0	0	0	0	0	0	0	
192651	0	0	0	0	0	0	16364	22633	0	0	0	0	0	15222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	286	0	0	0	0	0	0	-11	119	2285	145	0	0	0	0	0	0	0	0	0	2623	12599	0	0	0	0	0	1364	0	0	0	0	-175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	5086	2768	13963	0	1017	1384	13963	16364	0	2515	2515	2221	0	0	0	0	0	0	0	0	0	
192857	0	0	0	0	0	0	57869	84844	0	0	0	0	0	44241	0	0	0	570	570	0	0	0	570	0	0	0	0	0	0	0	0	0	1097	2225	29	0	0	1110	365	10	-395	283	25109	8542	0	0	0	0	0	0	0	0	0	4493	39748	0	0	0	0	0	4264	0	0	0	0	-1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	0	0	0	859	0	0	0	1380	28444	13400	45480	0	5689	6700	45480	57869	0	0	0	9722	0	0	0	0	0	0	0	0	0	
193162	0	0	0	0	0	0	18094	38033	0	0	0	0	0	16072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	807	0	0	12671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4254	2661	9157	0	0	0	0	0	1454	0	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	188	0	0	0	388	25785	2661	11606	0	5157	1331	11606	18094	0	8860	8860	4654	0	0	0	0	0	0	0	0	0	
193247	0	0	0	0	0	0	43403	52479	0	0	0	0	0	38344	0	0	0	0	0	0	0	0	0	0	0	1690	0	0	0	0	0	0	368	1150	0	0	0	0	0	0	10	0	867	0	2476	0	0	0	0	0	0	0	0	6225	32119	0	0	0	0	0	5805	1690	0	238	0	1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	43	0	0	0	43	0	0	0	0	0	0	56	0	0	0	56	0	0	0	368	8595	6225	38571	0	1719	3113	38571	43403	0	6340	6340	4938	0	0	0	0	0	0	0	0	0	
193461	0	0	0	0	0	0	463954	518588	0	0	0	0	0	433344	0	0	0	0	0	0	0	0	0	0	0	40043	0	0	0	0	0	0	999	15794	0	0	0	0	0	0	-113	723	19994	985	0	0	0	574	0	191	0	0	11251	13644	408449	0	0	0	0	0	52999	40043	0	1865	0	34955	1403	0	0	0	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17871	0	0	0	17871	0	0	0	1722	88168	14629	439005	0	17634	7315	439005	463954	0	38690	38690	46567	0	0	0	0	0	0	0	0	0	
193537	0	0	0	0	0	464	58854	91256	0	0	0	0	0	62411	0	0	0	20	20	0	20	0	0	0	0	0	0	0	0	0	0	0	687	1079	0	0	0	354	480	0	-302	261	14102	2317	0	0	0	0	0	0	0	0	4303	18185	39923	0	0	0	0	0	3602	747	0	0	0	-761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	30243	20982	42778	0	6049	10491	42778	59318	0	10385	10385	14343	0	0	0	0	0	0	0	0	0	
193649	0	0	0	0	0	96	108602	164372	0	0	0	0	0	97806	296	296	296	85	85	0	0	0	85	0	0	0	0	0	0	0	0	0	1880	5481	0	0	0	0	0	0	-247	0	47337	2045	0	0	0	0	0	0	0	0	157	20216	77433	0	0	0	0	0	5102	0	177	668	150	-1702	0	0	0	0	0	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3726	0	0	0	3726	0	0	0	2057	59073	22411	85677	0	11815	11206	85677	108698	0	5430	5430	17817	0	0	0	0	0	0	0	0	0	
193809	0	0	0	0	0	0	562719	904047	0	0	0	0	0	605378	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	2774	28301	0	0	0	0	0	0	993	0	114067	0	117514	0	0	0	0	0	0	0	387	472116	132875	0	0	0	0	0	34725	157	0	3519	0	-2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17166	0	0	15805	1361	0	0	0	2774	179795	487921	282799	0	35959	243961	282799	562719	0	33521	33521	98411	0	0	0	0	0	0	0	0	0	
194253	0	0	0	0	0	598	50772	88698	0	0	0	0	0	39763	0	0	0	118	118	0	0	0	118	0	0	0	0	0	0	0	0	0	678	3015	0	0	0	190	0	0	-463	0	39809	0	0	0	0	0	0	0	0	0	111	1126	38526	0	0	0	0	0	3355	0	90	409	1	-1703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	46534	1127	41499	0	9307	564	41499	51370	0	3000	3000	18755	0	0	0	0	0	0	0	0	0	
194440	0	0	0	0	0	0	70688	95152	0	0	0	0	0	69353	0	0	0	124	124	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	2735	0	0	0	0	0	-59	1974	12615	0	30	0	0	0	0	0	0	0	0	15349	54004	0	0	0	0	0	1892	0	0	0	0	-909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1974	21139	15349	58785	0	4228	7675	58785	70688	0	8524	8524	8865	0	0	0	0	0	0	0	0	0	
194936	0	0	0	0	0	1664	168566	232720	0	0	0	0	0	198743	0	0	0	2377	2377	0	0	0	2377	0	0	0	0	0	0	0	0	0	2625	234	0	0	0	0	0	0	106	0	17298	8606	0	0	0	0	0	0	0	0	0	91724	107019	0	0	0	0	0	7012	0	0	2319	0	-3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2006	0	0	0	2006	0	0	0	2625	19851	100330	116095	0	3970	50165	116095	170230	0	0	0	32281	0	0	0	0	0	0	0	0	0	
195072	0	0	0	1	0	5134	440752	705239	0	0	0	0	0	511433	0	0	0	0	0	0	0	0	0	0	6287	27193	175	0	0	1713	0	0	7740	13015	0	0	0	8317	0	0	-1678	110	109322	0	0	0	0	0	0	0	0	0	0	248095	263338	0	0	0	0	0	67536	27368	1816	12221	0	14982	871	0	0	0	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9667	157490	248095	290340	0	31498	124048	290340	445886	0	14615	14615	41914	0	0	0	0	0	0	0	0	0	
195111	0	0	0	0	76	0	383789	451325	0	0	0	0	0	371255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10055	7095	0	0	1389	12691	0	0	-3	0	26476	134	648	0	0	0	466	0	0	0	2493	53115	315647	0	0	0	0	0	30871	0	5	1575	938	-3208	1748	0	0	0	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11449	50330	54653	346396	0	10066	27327	346396	383789	0	0	0	40133	0	0	0	0	0	0	0	0	0	
195157	0	0	0	0	0	65	21455	42518	0	0	0	0	0	16845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	394	0	0	0	7386	0	0	-8	0	16346	0	0	0	0	0	0	0	0	0	0	2894	13951	0	0	0	0	0	763	0	24	0	0	-342	0	0	0	0	0	34	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	328	0	0	0	321	25104	2894	15052	0	5021	1447	15052	21520	0	978	978	4622	0	0	0	0	0	0	0	0	0	
195456	0	0	0	0	0	77	50525	87138	0	0	0	0	0	74373	0	0	0	217	217	0	0	0	217	0	0	0	0	0	0	0	0	0	1374	1084	0	0	0	0	0	0	23	1330	376	100	0	0	0	0	0	0	0	924	28868	15345	29237	0	0	0	0	0	6759	0	138	950	2	-687	252	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	0	0	0	380	0	0	0	3766	35614	15447	35755	0	7123	7724	35755	50602	0	4336	4336	6341	0	0	0	0	0	0	0	0	0	
196257	0	0	0	0	0	28	10295	15320	0	0	0	0	0	12844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	5625	6746	0	0	0	0	0	224	0	0	44	0	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	82	0	0	0	104	2508	5625	7008	0	502	2813	7008	10323	0	410	410	1478	0	0	0	0	0	0	0	0	0	
196350	0	0	0	0	0	0	34290	52273	0	0	0	0	0	29427	0	0	0	151	151	0	0	0	151	0	0	0	0	0	0	0	0	0	0	2093	0	0	0	0	633	0	-34	0	7288	0	0	0	0	0	0	0	0	0	0	2480	26947	0	0	0	0	0	1629	0	0	0	0	-326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20031	3113	28727	0	4006	1557	28727	34290	0	10650	10650	6635	0	0	0	0	0	0	0	0	0	
196743	0	0	0	0	0	0	150095	167723	0	0	0	0	0	144294	0	0	0	1981	1981	0	0	0	1981	0	0	749	0	0	0	0	0	0	876	5958	0	0	0	0	0	0	-65	255	16596	0	0	0	0	0	0	0	0	0	0	24378	119916	0	0	0	0	0	11973	749	1	705	0	-830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677	1677	0	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132	23259	26055	132415	0	4652	13028	132415	150095	0	0	0	13895	0	0	0	0	0	0	0	0	0	
196752	0	0	0	0	0	29	2641	5260	0	0	0	0	0	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2265	0	0	0	1459	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	206	1207	0	0	0	0	0	123	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3724	206	1822	0	745	103	1822	2670	0	0	0	650	0	0	0	0	0	0	0	0	0	
196800	0	0	0	0	0	0	157653	301202	0	0	0	0	0	190861	0	0	0	35	35	0	0	0	35	0	0	0	0	0	0	0	0	0	3878	4950	0	0	0	0	0	0	3447	7003	67064	0	4244	0	0	0	0	0	0	0	714	118297	71850	0	0	0	0	0	10175	0	69	3451	774	2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10950	80535	119071	82010	0	16107	59536	82010	157653	0	4356	4356	32079	0	0	0	0	0	0	0	0	0	
197142	0	0	0	0	0	0	116633	192621	0	0	0	0	0	116254	0	0	0	980	980	0	0	0	980	0	0	0	0	0	0	0	0	0	2568	622	0	0	0	0	18923	0	-763	0	46053	0	0	0	0	0	0	0	0	0	1722	54023	60509	0	0	0	0	0	9377	0	150	1257	0	-2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	53504	72946	69459	0	10701	36473	69459	116633	0	3850	3850	24686	0	0	0	0	0	0	0	0	0	
197254	0	0	0	0	0	95	15442	21624	0	0	0	0	0	13291	0	0	0	0	0	0	0	0	0	0	0	1437	0	0	0	0	0	0	46	304	0	0	0	3592	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	13230	0	0	0	0	0	2179	1437	0	0	0	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	7811	0	13975	0	1562	0	13975	15537	0	3915	3915	3198	0	0	0	0	0	0	0	0	0	
197302	0	0	0	0	0	541	325949	442574	0	0	0	0	0	183722	0	0	0	643	643	0	0	0	643	0	0	0	0	0	0	0	0	0	6620	4184	0	0	0	41524	0	32933	894	0	68099	0	76069	0	0	0	0	0	0	0	572	75426	107724	0	0	0	0	2164	24351	0	0	1292	0	-3728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700	1700	0	0	0	1700	0	0	0	0	0	0	19284	0	0	0	19284	0	0	0	6620	126004	75426	263576	0	25201	37713	263576	326490	0	10333	10333	51845	0	0	0	0	0	0	0	0	0	
197357	0	0	0	0	0	0	21741	24984	0	0	0	0	0	21928	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	237	448	0	0	1	595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484	2184	18260	0	0	0	0	0	1063	4	0	0	0	-237	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	563	0	0	0	238	3826	2184	19884	0	765	1092	19884	21741	0	1299	1299	2037	0	0	0	0	0	0	0	0	0	
197478																																																																																																																																					
197740	0	0	0	0	0	0	38428	63498	0	0	0	0	0	39571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	1462	0	0	0	0	0	0	-81	2132	14710	0	0	0	0	0	0	0	0	0	0	17530	22041	0	0	0	0	0	2385	0	9	155	107	-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	603	0	0	0	0	2596	25765	18240	24155	0	5153	9120	24155	38428	0	9438	9438	4379	0	0	0	0	0	0	0	0	0	
197759	0	0	0	0	0	88	142646	202907	0	0	0	0	0	117936	0	0	0	1282	1282	0	0	0	1282	0	0	510	0	0	0	0	0	0	2078	5357	0	0	0	0	0	0	-425	2719	58744	1755	0	0	0	0	563	0	0	970	3820	13275	99871	0	0	0	0	0	11982	510	345	1415	36	-1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9100	0	0	0	9100	0	0	0	6112	74952	15629	119929	0	14990	7815	119929	142734	0	5616	5616	20519	0	0	0	0	0	0	0	0	0	
198046	0	0	0	0	0	205	30121	55258	0	0	0	0	0	25782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	866	0	0	0	12735	1307	0	-229	0	10043	0	0	0	0	0	0	0	0	0	0	6423	19359	0	0	0	0	0	2385	340	0	354	63	-473	36	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	27028	7793	21023	0	5406	3897	21023	30326	0	3030	3030	6115	0	0	0	0	0	0	0	0	0	
198103	0	0	0	0	0	18	32680	56065	0	0	0	0	0	39100	20	250	250	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1758	0	0	0	0	0	0	209	509	7991	0	2118	0	0	0	0	0	0	0	0	26118	12982	0	0	0	0	0	2082	5	0	192	0	-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509	12014	26118	17236	0	2403	13059	17236	32698	0	2073	2073	9153	0	0	0	0	0	0	0	0	0	
198149	0	0	0	0	0	51	199399	235800	0	0	0	0	0	190671	0	0	0	715	715	0	0	0	715	0	0	0	0	0	0	0	0	0	871	2342	0	0	0	0	112	0	-118	0	27538	800	0	0	0	0	0	0	0	0	1085	27933	161653	0	0	0	0	0	12523	0	0	1000	94	-2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3937	0	0	0	3937	0	0	0	871	36232	28939	177734	0	7246	14470	177734	199450	0	4267	4267	21405	0	0	0	0	0	0	0	0	0	
198251	0	0	0	0	0	0	48653	58383	0	0	0	0	0	45269	0	0	0	290	290	0	0	0	290	0	0	0	0	0	0	0	0	0	1682	3227	0	0	0	6225	40	0	0	0	0	0	0	0	0	0	0	0	0	0	426	10085	34758	0	0	0	0	0	3749	0	0	74	0	-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3188	0	0	622	2566	0	0	0	1682	9952	10747	41289	0	1990	5374	41289	48653	0	0	0	5625	0	0	0	0	0	0	0	0	0	
198831	0	0	0	0	0	0	335085	405459	0	0	0	0	0	300421	0	0	0	4203	4203	0	0	0	4203	0	0	0	0	0	0	0	0	0	5258	4772	0	0	0	0	0	0	-574	0	58916	2658	0	0	0	0	3615	0	0	0	0	57378	243043	0	0	0	0	0	35211	0	613	1307	0	-4586	2440	0	0	0	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6103	0	0	0	6103	0	0	0	5871	70895	63651	289080	0	14179	31826	289080	335085	0	5900	5900	36324	0	0	0	0	0	0	0	0	0	
198859	0	0	0	0	0	0	60452	70861	0	0	0	0	0	58579	67	838	838	962	962	0	0	0	962	0	0	271	0	0	0	0	0	0	336	1315	0	0	0	0	0	0	7	0	832	100	0	0	0	0	0	0	0	0	1638	5015	51926	0	0	0	0	0	2544	271	60	156	0	-404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	352	0	0	0	396	8797	5115	56135	0	1759	2558	56135	60452	0	4856	4856	7691	0	0	0	0	0	0	0	0	0	
198961	0	0	0	0	0	1	52009	90777	0	0	0	0	0	51969	0	0	0	42	42	0	0	0	42	0	0	0	0	0	0	0	0	0	1691	5502	106	0	194	0	0	0	-65	111	11777	0	828	0	0	0	0	0	0	3386	0	18676	29907	0	0	0	0	0	5217	0	12	301	0	-716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	212	0	0	0	5394	33364	18676	35999	0	6673	9338	35999	52010	0	15784	15784	8183	0	0	0	0	0	0	0	0	0	
199052	0	0	0	0	0	73	32858	43717	0	0	0	0	0	33552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2032	69	0	0	0	115	55	0	7	4480	2476	0	0	0	0	215	0	0	0	0	4628	1059	27865	0	0	0	0	0	1527	0	0	152	0	-478	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1524	0	0	0	1524	0	0	0	6512	8050	1114	30764	0	1610	557	30764	32931	0	384	384	3503	0	0	0	0	0	0	0	0	0	
199137	0	0	0	0	0	0	26420	74721	0	0	0	0	0	18404	0	0	0	71	71	0	0	0	71	0	0	0	0	0	0	0	0	0	1156	2976	0	0	49168	998	0	0	-93	3078	0	0	0	0	0	0	0	0	0	0	0	1020	17384	0	0	0	0	0	1706	0	0	0	0	-222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5954	0	0	0	5954	0	0	0	53402	3974	1020	25115	0	795	510	25115	26420	0	0	0	12632	0	0	0	0	0	0	0	0	0	
199351	0	0	0	0	0	1	4400	6989	0	0	0	0	0	3877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	356	0	0	0	248	0	0	-12	0	1250	155	0	0	0	0	0	0	0	0	231	326	3320	0	0	0	0	0	226	0	17	0	0	-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	3157	481	3529	0	631	241	3529	4401	0	1072	1072	790	0	0	0	0	0	0	0	0	0	
199436	0	0	0	0	0	15	100633	137196	0	0	0	0	0	103621	0	0	0	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	1347	4702	0	0	0	150	0	0	-345	997	15283	2440	0	0	0	0	0	0	0	0	0	32180	71441	0	0	0	0	0	6772	0	0	0	0	-1589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	321	0	0	0	2344	23890	34620	78560	0	4778	17310	78560	100648	0	3755	3755	11749	0	0	0	0	0	0	0	0	0	
199454	0	0	0	0	0	81	13479	23078	0	0	0	0	0	10194	0	0	0	565	565	0	0	0	565	0	0	0	0	0	0	0	0	0	381	815	0	0	0	0	0	0	-20	0	4568	0	0	0	0	0	0	0	0	0	117	3485	6591	0	0	0	0	0	1600	0	0	67	0	-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	0	0	0	835	0	0	0	381	11467	3485	9524	0	2293	1743	9524	13560	0	5900	5900	2444	0	0	0	0	0	0	0	0	0	
