"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
273251																																																																																																																																																																																											2500	0	0	0	13446	69644	0	597	0	6818	70384	0	0	0	0	7463	0	0	0	2105	0	0	597	597	852	28106	1721	1952	39612	0	0	0.0976	0.1579	0.1453	0	0	0	6866	597	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336																																																																																																																																																																																											31719	0	0	101414	52391	808684	0	6893	0	66833	804784	0	0	0	0	72135	0	0	1405	92361	0	0	7696	7696	50149	143977	48807	26569	570276	0	2585	0.0803	0.106	0.0947	0	0	0	64439	7696	-218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273523																																																																																																																																																																																											17210	0	0	17305	160994	762490	0	10805	0	35014	776398	0	0	0	0	57186	0	0	190	0	-1252	5000	6368	12647	6618	231907	152265	26215	385047	508	0	0.057377	0.113232	0.08819	0	0	0	44539	12647	-1740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550																																																																																																																																																																																											4393	0	0	122	43250	174602	0	1570	0	16844	184487	0	0	0	0	18358	0	0	0	0	0	0	1570	1570	311	41487	29642	6016	104677	0	0	0.091	0.1424	0.1302	0	0	0	16788	1570	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273653																																																																																																																																																																																											1898	0	0	61	5754	40699	0	626	0	3461	40704	0	0	0	0	3544	0	0	0	2681	0	0	20	20	578	8546	5068	1806	27196	0	0	0.0866	0.1093	0.1086	0.0000	0.0000	0.0000	3524	20	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273662																																																																																																																																																																																											10718	0	0	0	214487	430228	0	2087	0	36772	431834	0	0	0	0	36880	0	0	284	9488	0	0	2087	2087	5697	212978	43703	13225	169937	0	0	0.081128	0.154135	0.145413	0	0	0	34793	2087	-1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273840																																																																																																																																																																																											1515	0	0	13676	0	33379	0	176	0	7953	33230	0	0	0	0	8129	0	0	0	471	0	0	176	176	0	0	6203	1170	27352	0	0	0.2393	0.2659	0.2601	0	0	0	7953	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273859																																																																																																																																																																																											670	0	0	5264	0	13564	0	40	0	1796	13550	0	0	0	0	1836	0	0	0	0	0	0	40	40	87	9603	735	200	3179	0	0	0.1325	0.3327	0.3255	0	0	0	1796	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274025																																																																																																																																																																																											972	0	0	0	3661	12555	0	148	0	1751	12506	0	0	0	0	1865	0	0	0	0	0	0	81	81	255	7124	675	227	4699	0	0	0.142652	0.291634	0.278968	0	0	0	1784	81	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274052																																																																																																																																																																																											631	0	0	0	10907	32782	0	200	0	2061	34774	0	0	0	0	2364	0	0	0	0	0	0	200	200	166	12547	5145	784	15232	0	0	0.0622	0.1164	0.1065	0	0	0	2164	200	-103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274164																																																																																																																																																																																											17901	0	0	6199	1671	206998	0	1969	0	14643	202431	0	0	0	0	16617	0	0	0	94	0	0	1969	1969	4652	31470	28506	12935	144346	0	0	0.0724	0.1005	0.0886	0	0	0	14648	1969	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274548																																																																																																																																																																																											5011	0	0	2310	5276	164439	4	2029	0	18105	159208	0	0	0	0	18491	0	0	670	0	0	0	1756	1760	674	20306	16173	6801	127972	58	0	0.106	0.1319	0.1194	0	0	0	16731	1760	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274641																																																																																																																																																																																											1018	0	0	4996	0	39599	0	282	0	4642	38695	0	0	0	0	4924	0	0	0	0	0	0	282	282	1203	9770	8334	829	20574	0	0	0.12	0.1845	0.1739	0	0	0	4642	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274753																																																																																																																																																																																											1479	0	0	1228	6026	19100	0	162	0	1762	18285	0	0	0	0	1937	0	0	0	0	0	0	134	134	195	9990	730	520	8409	0	0	0.098605	0.180287	0.167815	0	0	0	1803	134	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274829																																																																																																																																																																																											22554	0	0	0	108398	480864	0	3284	0	45193	471911	0	0	0	0	43942	0	0	489	4839	0	0	3284	3284	23286	116568	91753	22490	248031	0	0	0.086995	0.137707	0.127415	0	0	0	40658	3284	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856																																																																																																																																																																																											1289	0	0	490	7892	73119	0	567	0	7967	73169	0	0	0	0	8104	0	0	0	3381	0	0	567	567	2710	14413	6634	2599	49936	0	0	0.1036	0.1444	0.1343	0	0	0	7537	567	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275116																																																																																																																																																																																											11406	0	0	0	43894	532751	0	3715	0	59429	528731	3259	0	0	0	46057	0	0	0	0	0	0	3715	3715	4777	91223	214415	43168	225217	0	0	0.082668	0.129033	0.118625	0	0	0	42342	3715	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275255																																																																																																																																																																																											2223	0	0	0	6113	28677	0	357	0	2975	27834	0	0	0	0	3297	0	0	0	69	0	0	273	273	0	7298	2776	663	19032	0	0	0.1086	0.151	0.1385	0	0	0	3024	273	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																																																																																																																																																											4999	0	0	0	24148	203138	0	2137	0	23210	200280	0	0	0	0	22448	0	0	0	6023	0	0	2137	2137	1631	23835	15855	8291	161056	0	0	0.1029	0.1246	0.1127	0	0	0	20311	2137	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275509																																																																																																																																																																																											9362	0	0	35502	25799	258034	0	1762	0	27038	252275	0	0	0	0	28805	0	0	0	0	0	0	1762	1762	0	49148	102589	8379	108067	0	0	0.1072	0.1701	0.1597	0	0	0	27043	1762	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275657																																																																																																																																																																																											1796	0	0	1785	15717	40379	0	478	0	6152	41328	0	0	0	0	6675	0	0	0	1687	0	0	342	342	1919	12227	6568	977	20332	0	0	0.1532	0.2455	0.233	0	0	0	6333	342	-181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275750																																																																																																																																																																																											5699	0	0	16821	66993	347298	0	2778	0	26161	342015	980	0	25	0	27611	3113	0	15	17021	0	0	2953	2953	20201	71808	31842	7377	224756	1314	0	0.0724	0.1047	0.0935	0	0	0	24658	2953	-53	13	0	0	0	0	0	0	0	0	0	0	0	0	0	
275769																																																																																																																																																																																											1647	0	0	0	2470	23791	0	73	0	3863	21944	0	0	0	0	3676	0	0	0	26	0	0	73	73	233	9289	1442	833	12645	0	0	0.1662	0.2401	0.2353	0	0	0	3603	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276159																																																																																																																																																																																											7288	0	0	0	39216	85567	0	482	0	6112	81155	11	0	0	0	6722	0	0	0	0	0	0	482	482	643	49461	100	1675	36059	0	0	0.0769	0.1461	0.1356	0	0	0	6240	482	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276355																																																																																																																																																																																											2462	0	0	3993	0	47025	0	384	0	4219	45218	0	0	0	0	4543	0	0	598	0	0	0	324	324	1560	18498	10827	693	16524	0	0	0.0933	0.1756	0.163	0	0	0	4219	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276551																																																																																																																																																																																											2464	0	0	5057	4798	57798	0	950	0	5546	57926	0	0	0	0	6150	0	0	0	1343	0	0	573	573	617	12822	5646	3190	39695	0	0	0.0963	0.1353	0.1227	0	0	0	5577	573	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276579	724686	0	0	372414	855563	15525974	88	111638	0	1011826	15164034	6132	0	0	32438	1538703	77308	234	68646	1791914	-2795	424000	115409	539497	472408	3107143	1679292	505652	10205489	128967	0	0.066	0.1127	0.0732	0.0654	0.0725	0.1113	999206	539497	-7885	52374	6996928	1056955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103216	0	0	13653412	15140699	94704	25922	58480	49678	27203	11073034	10419	130238	130238	158512	158512	7350	46453	0	104709	0	35	23335	0	0	0	0	0	0	146682	577362	642	0	0	193795	178619	0	-15482	189425	344687	1525	335408	0	33695	81923	13349	0	0	43280	239200	1472869	9317685	0	11467	76	1996	18899	898353	188762	47340	145665	10934	61642	34323	6775	20	0	27528	1226	156	0	0	1070	0	0	0	0	0	0	0	0	0	94704	0	0	0	94704	6120000	6120000	2356084	3763916	0	0	0	0	0	0	0	0	895957	6265	0	97780	791912	0	86296	16920	2849038	7003828	1793992	11355650	0	1400766	896996	11355650	13653412	519	1524435	1552157	999206	12961	0	0	0	0	0	0	0	0	724686					15525200																																																	
276645																																																																																																																																																																																											4074	0	0	0	22572	96670	0	758	0	7013	96773	11	0	0	0	7925	0	0	0	382	0	0	758	758	2024	20571	21821	4471	53174	0	0	0.074061	0.115876	0.104793	0	0	0	7167	758	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276654																																																																																																																																																																																											1930	0	0	0	13478	63055	0	644	0	8883	63596	0	0	0	0	9333	0	0	0	4667	0	0	644	644	649	16192	1686	1359	44979	0	0	0.1373	0.181	0.1685	0	0	0	8689	644	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276711																																																																																																																																																																																											1970	0	0	34	15856	78335	0	499	0	10060	77889	0	0	0	0	10652	0	0	540	0	0	0	499	499	852	7916	21632	5694	48574	0	0	0.130352	0.17393	0.165782	0	0	0	10153	499	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276775																																																																																																																																																																																											1274	0	0	29	1466	17659	0	89	0	1563	17470	0	0	0	0	1671	0	0	0	0	0	0	89	89	136	5050	9106	317	3484	0	0	0.090555	0.184702	0.174865	0	0	0	1582	89	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850																																																																																																																																																																																											28513	0	0	0	61526	490638	0	6380	0	51979	489276	0	0	0	0	45970	0	0	225	34574	0	0	4929	4929	14415	91666	52486	26183	327567	2498	0	0.0858	0.117	0.1045	0	0	0	41041	4929	-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276953																																																																																																																																																																																											390	0	0	21557	872	39652	0	261	0	6096	39672	0	0	0	0	6355	0	0	0	0	0	0	253	253	642	23739	167	1160	15375	0	0	0.1538	0.3142	0.3017	0	0	0	6102	253	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277053																																																																																																																																																																																											4918	0	0	997	12279	53595	0	555	0	7404	54171	0	0	0	0	6525	0	0	117	0	0	0	452	452	2318	15329	4427	1600	30790	0	0	0.1151	0.1811	0.1686	0	0	0	6073	452	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277240																																																																																																																																																																																											2525	0	0	14	7542	202877	0	1874	0	17653	201581	0	0	0	0	19469	0	0	1051	0	0	0	1874	1874	965	30480	28367	4904	145066	0	0	0.088	0.1175	0.107	0	0	0	17727	1874	-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277277																																																																																																																																																																																											1764	0	0	4789	0	49609	0	107	0	6882	50187	0	0	0	0	6882	0	0	0	0	0	0	0	0	5156	41592	0	0	1600	0	0	0.137127	0.701458	0.701458	0	0	0	6882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277558																																																																																																																																																																																											6167	0	0	0	12638	73671	0	573	0	6332	72854	0	0	0	0	6914	0	0	0	0	0	0	569	569	950	15329	31047	3324	26937	0	0	0.0871	0.1519	0.1394	0	0	0	6345	569	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277567																																																																																																																																																																																											11522	0	0	0	15497	175446	0	2019	0	15745	169986	0	0	0	0	17631	0	0	1169	24986	0	0	1780	1780	8722	44375	8750	12148	115789	1828	0	0.0932	0.1241	0.1115	0	0	0	15851	1780	-106	0	0	3150	0	0	0	0	0	0	0	0	0	0	0	
277736																																																																																																																																																																																											2622	0	0	0	19255	133294	0	883	0	17861	131881	0	0	0	0	18692	0	0	0	0	0	0	882	882	1311	24033	46185	4847	62622	0	0	0.135046	0.202358	0.192809	0	0	0	17810	882	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277820																																																																																																																																																																																											18857	0	0	30285	95585	392528	0	2876	0	44966	397879	0	0	0	0	47937	0	0	0	3120	0	0	2876	2876	9367	147604	41753	10289	196827	390	0	0.1133	0.1899	0.1785	0	0	0	45061	2876	-95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277950																																																																																																																																																																																											1890	0	0	0	20306	36344	0	134	0	3483	36904	0	0	0	0	4049	0	0	0	0	0	0	134	134	77	23951	3647	372	9235	0	0	0.1061	0.2554	0.2469	0	0	0	3915	134	-432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278078																																																																																																																																																																																											11655	0	0	0	23331	191212	0	1433	0	15321	189294	543	0	0	0	16871	0	0	0	0	0	0	1433	1433	2734	27493	70641	6528	91990	0	0	0.081556	0.126927	0.116146	0	0	0	15438	1433	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278153																																																																																																																																																																																											3317	0	0	0	7415	80828	0	645	0	6560	79283	0	0	0	0	7360	0	0	0	1761	0	0	645	645	737	13023	5862	3880	62007	0	0	0.0847	0.1061	0.0968	0	0	0	6715	645	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278256																																																																																																																																																																																											2314	0	0	0	24104	78891	0	992	0	11078	79988	0	0	0	0	11558	0	0	0	2360	0	0	652	652	781	26396	13562	1993	38872	0	0	0.1363	0.2232	0.2106	0	0	0	10906	652	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278555																																																																																																																																																																																											13501	0	0	750	58028	437161	0	3711	0	38601	428122	0	0	0	0	41564	0	0	0	21409	0	0	3711	3711	12541	73487	89605	18948	264610	0	0	0.0887	0.1237	0.1127	0	0	0	37853	3711	-844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278733																																																																																																																																																																																											1645	0	0	0	21554	74050	0	1654	0	12597	70656	0	0	0	0	11258	0	0	0	1378	0	0	580	580	612	25183	15431	4910	32622	0	0	0.155565	0.24828	0.235489	0	0	0	10678	580	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278751																																																																																																																																																																																											1748	0	0	0	6061	20715	0	156	0	2061	21676	0	0	0	0	1956	0	0	27	0	0	0	156	156	479	8402	1908	935	9821	0	0	0.0841	0.1569	0.1444	0	0	0	1800	156	-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278818																																																																																																																																																																																											5741	0	0	0	93783	402600	41	1904	0	37721	406285	1119	0	0	0	38954	0	0	1597	21050	0	0	1904	1945	4036	90867	113701	22956	195518	315	0	0.091377	0.137885	0.131001	0	0	0	37009	1945	-558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278957																																																																																																																																																																																											3705	0	0	0	17831	208409	5	2591	0	18914	208222	0	0	0	0	20741	0	0	883	20884	0	0	2318	2323	10242	26718	8664	12765	164892	150	0	0.088692	0.112042	0.099493	0	0	0	18418	2323	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279105																																																																																																																																																																																											24052	0	0	7988	260688	949312	0	3611	0	70937	931558	0	0	0	0	76810	0	0	0	62509	0	0	3611	3611	10507	265507	415089	38063	265384	0	0	0.078583	0.137798	0.131319	0	0	0	73199	3611	-2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279338																																																																																																																																																																																											6562	0	0	0	19211	398976	0	3629	0	39540	382250	0	0	0	0	43595	0	0	4606	20714	0	0	3629	3629	6275	61665	11339	8246	323973	0	0	0.104555	0.122883	0.112654	0	0	0	39966	3629	-426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279673																																																																																																																																																																																											1614	0	0	0	10309	101968	0	1300	0	7949	101344	0	0	0	0	8993	0	0	20	1276	0	0	1003	1003	1301	11968	25644	3378	64418	0	0	0.07884	0.112434	0.099894	0	0	0	7990	1003	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279842																																																																																																																																																																																											5234	0	0	0	40316	310968	0	2948	0	35043	305694	0	0	0	0	33294	0	0	1004	6692	0	0	2948	2948	2191	66018	39497	7757	201513	0	0	0.1008	0.1373	0.1251	0	0	0	30346	2948	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279954																																																																																																																																																																																											11566	0	0	0	54121	263376	0	2032	0	22290	262773	0	0	0	0	24593	0	0	0	16967	0	0	2032	2032	6974	70564	16559	8506	171580	0	0	0.086	0.1206	0.1107	0	0	0	22561	2032	-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280044																																																																																																																																																																																											17816	0	0	0	186455	1115596	0	13834	0	94189	1119727	0	0	0	0	100538	0	0	0	72506	0	0	11750	11750	8696	220209	107774	76250	787817	714	0	0.079737	0.106952	0.094453	0	0	0	88788	11750	-809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110	2200454	0	447207	38224	7627092	89408200	399	944466	0	6896329	88521159	259276	0	20716879	989724	10925452	7137270	8558855	872118	23555117	-7557	3129991	989844	4120234	827639	10987940	7541109	7278750	68609477	4174952	0	0.077644	0.109744	0.068357	0.07756	0.068281	0.109586	6805218	4120234	27232	950049	28017853	19530189	683155	29526	0	0	0	0	0	0	36663	63262	0	67543	53960	0	1524679	0	0	99553888	87646043	0	18166	21971	21935	0	65638261	146802	1337676	1337676	12325439	12325439	576389	2114698	0	9634352	0	800000	871116	0	-320	0	0	0	4000	515329	1684824	0	0	0	16275	1442	20507	194093	137732	7270018	7052	18197	0	0	601174	0	3573778	145632	120436	130051	7523897	57718245	989724	0	0	0	0	8755564	1056751	54142	357203	8718	1442035	436059	0	30242	0	405817	51855	0	0	0	51855	0	0	0	0	20716879	20716879	0	0	0	0	0	0	0	0	757988	757988	301	90848	454913	211926	863171	863171	0	830194	0	32977	11777559	156509	25090	11939	11584021	0	1145143	379536	22277717	15224155	8387497	91868101	0	3044831	4193749	91868101	99553888	0	928395	928395	6805538	9083	301	531000	2593000	391000	278000	4015245	276666	0	2103657					87182865																																																	
280138																																																																																																																																																																																											3572	0	0	0	26619	90742	0	1081	0	17255	88536	0	0	0	0	17994	0	0	0	0	0	0	663	663	834	30443	27868	4661	32792	0	0	0.1958	0.3415	0.3289	0	0	0	17331	663	-76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280352																																																																																																																																																																																											744	0	0	15688	0	31827	0	198	0	2650	31056	0	0	0	0	2674	0	0	0	603	0	0	195	195	1	19511	1550	960	10792	0	0	0.0803	0.1683	0.156	0	0	0	2479	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280558																																																																																																																																																																																											1412	0	0	0	11589	27128	0	87	0	3081	27092	0	0	0	0	3173	0	0	60	0	0	0	87	87	526	14075	1866	742	10753	0	0	0.1139	0.2184	0.2124	0	0	0	3086	87	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280950																																																																																																																																																																																											2944	0	0	0	35893	92304	0	931	0	15205	92442	0	0	0	0	15709	0	0	0	1377	0	0	681	681	1684	38200	14545	1342	38538	0	0	0.162567	0.289839	0.277274	0	0	0	15028	681	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281144																																																																																																																																																																																											3808	0	0	35295	0	282410	0	2968	0	21751	276515	0	0	0	0	24028	0	0	306	21732	0	0	2848	2848	955	70197	22076	13085	191586	0	0	0.0768	0.1055	0.093	0	0	0	21180	2848	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281210																																																																																																																																																																																											2728	0	0	11296	56240	164090	0	996	0	22125	160613	0	0	0	0	23063	0	0	0	3396	0	0	996	996	1844	79615	34053	9938	49529	0	0	0.137457	0.273982	0.26215	0	0	0	22067	996	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282048																																																																																																																																																																																											1641	0	0	0	3764	56631	0	647	0	8960	56974	0	0	0	0	9289	0	0	0	407	0	0	548	548	1097	4877	16371	3966	34714	0	0	0.153421	0.21121	0.198749	0	0	0	8741	548	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282226																																																																																																																																																																																											12045	0	0	75	43400	216375	0	2389	0	33232	238374	0	0	0	0	34334	0	0	0	2896	0	0	1650	1650	12007	82098	25087	7634	99049	0	0	0.1375	0.2617	0.2491	0	0	0	32684	1650	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282329																																																																																																																																																																																											49667	0	0	0	134340	1136143	8	11092	0	126316	1086263	0	0	0	0	98709	0	0	0	91171	0	0	11092	11100	10747	182536	137695	53915	777642	52096	1111	0.0836	0.1059	0.094	0	0	0	87609	11100	-141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282824																																																																																																																																																																																											3231	0	0	0	24468	148562	0	1007	0	14131	146834	0	0	0	0	15118	0	0	986	0	0	0	1007	1007	722	38191	29794	3268	80831	0	0	0.0961	0.1456	0.1359	0	0	0	14111	1007	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283157																																																																																																																																																																																											1531	0	0	354	7484	37200	0	727	0	4122	36406	0	0	0	0	4530	0	0	0	0	0	0	357	357	415	10852	813	1963	25926	0	0	0.1146	0.1609	0.1482	0	0	0	4173	357	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283438																																																																																																																																																																																											16133	0	0	0	126250	316040	0	3144	0	23439	314786	0	0	0	0	26216	0	0	0	0	0	0	1941	1941	13314	133995	90135	17428	83006	0	0	0.077116	0.170192	0.157591	0	0	0	24275	1941	-836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652																																																																																																																																																																																											2722	0	0	0	0	95637	0	880	0	12359	91203	0	0	0	0	13239	0	0	0	2499	0	0	880	880	2641	18284	18084	1945	57508	0	0	0.1355	0.1849	0.1726	0	0	0	12359	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283737																																																																																																																																																																																											27608	0	0	26927	0	493586	0	4332	0	53677	480807	0	0	0	0	58042	0	0	0	596	0	0	4365	4365	15203	98312	105262	11674	279141	0	0	0.1116	0.1637	0.1514	0	0	0	53677	4365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283858																																																																																																																																																																																											4594	0	0	0	10817	121387	0	922	0	14317	122524	0	0	0	0	15324	0	0	803	10659	0	0	922	922	1001	14827	13598	5631	92968	0	0	0.1175	0.1412	0.1327	0	0	0	14402	922	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283867																																																																																																																																																																																											43822	0	0	442	17187	261838	0	2050	0	27368	247137	0	0	0	0	29481	0	0	0	14198	0	0	2050	2050	9619	56017	9486	8728	188829	0	0	0.1111	0.1373	0.1277	0	0	0	27431	2050	-214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154																																																																																																																																																																																											1425	0	0	5723	81	41185	0	299	0	5263	40998	0	0	0	0	5560	0	0	0	0	0	0	299	299	2103	5711	15236	1926	18432	0	0	0.1283	0.2045	0.1935	0	0	0	5261	299	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284239																																																																																																																																																																																											5020	0	0	9923	1184	108505	0	898	0	13659	104907	0	0	0	0	14579	0	0	0	0	0	0	898	898	1808	20591	33847	5815	53183	0	0	0.1304	0.1964	0.1843	0	0	0	13681	898	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284248																																																																																																																																																																																											2609	0	0	0	8533	68813	0	560	0	7800	70948	0	0	0	0	8412	0	0	0	0	0	0	560	560	1229	9656	9306	2105	49235	0	0	0.110691	0.146016	0.136296	0	0	0	7852	560	-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284332																																																																																																																																																																																											7263	0	0	0	53715	283087	0	3098	0	21743	281667	0	0	0	0	24543	0	0	2	4093	0	0	2729	2729	2265	63400	41236	11179	179400	0	0	0.077446	0.112268	0.099785	0	0	0	21814	2729	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284408																																																																																																																																																																																											1542	0	0	0	7596	47263	1	361	0	7056	45003	0	0	0	0	4311	0	0	0	0	0	0	290	291	1364	20015	7941	1990	15244	0	0	0.095991	0.186244	0.173673	0	0	0	4020	291	-88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284556																																																																																																																																																																																											2759	0	0	0	802	110860	0	887	0	8149	111660	780	0	0	0	9047	0	0	0	2478	0	0	887	887	629	15565	8517	7740	87047	0	0	0.0731	0.095	0.0857	0	0	0	8160	887	-11	255	0	0	0	0	0	0	0	0	0	0	0	0	0	
