"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
1557													372	0	60	260	0	0	55	0	52	0	0	0	0		Reserve for taxes                                                                                                                                                                                		
1632													2414	0	1854	34	0	0	0	0	525	1	0	789	0				
1669													915	0	0	85	0	0	0	0	314	516	0	0	0				
1829													2484	0	55	1497	0	0	0	0	544	388	0	0	0				
1856													124	0	0	81	0	0	0	0	43	0	0	0	0				
2040													468	0	0	31	0	0	0	0	211	226	0	0	0				
2161													440	0	0	34	0	0	0	0	122	284	0	0	0				
2376													9578	0	1487	0	156	0	0	0	33	8058	0	970	0				
2451													59	0	5	10	0				44	0	0	0	0				
2554													20	0	0	0	0	0	0	0	20	0	0	0	0				
2732													1929	0	12	116	0	0	0	0	529	1272	0	0	0				
2750													619	0	439	51	0	0	0	0	66	63	0	439	0				
2938													1919	0	0	0	0	0	0	0	520	1399	0	0	0				
2956													256	0	0	0	0	0	0	0	166	90	0	0	0				
3252													181	0	0	0	0	0	0	0	172	9	0	0	0				
3458													95	0	0	48	0	0	0	0	26	21	0	0	0				
3506													15942	0	7873	1870	0	3337	0	0	803	5256	140	0	0	Accrued Federal Taxes Payable                                                                                                                                                                    			
3579													3057	0	134	1645	0	0	0	0	306	972	0	122	0				
3720													1138	0	0	0	0	0	0	0	111	1027	0	0	0				
3953													428	0	334	0	0	0	0	0	44	50	0	334	0				
4138													854	0	120	308	0	0	0	0	134	292	0	0	0				
4147													1355	0	425	486	0	0	0	0	91	353	0	327	0				
4156													737	315	454	32	139	0	0	0	220	31	0	0	0				
4231													497	0	9	39	0	0	0	0	299	150	0	0	0				
4437													1310	131	755	0	0	467	0	0	36	519	0	0	0	ACCRUED POST RETIREMENT BENEFITS                                                                                                                                                                 			
4745													39	0	0	13	0	0	0	0	12	14	0	0	0				
4839													1158	343	344	0	0	0	0	0	362	452	0	0	0				
5005													4191	0	797	2400	358	323	0	0	3	991	0	0	0	NOTES PAYABLE                                                                                                                                                                                    			
5050													232	0	0	42	0	0	0	0	76	114	0	0	0				
5069													4008	0	1571	38	1321	0	0	0	969	1230	200	0	0				
5135													782	0	79	0	0	1	78	0	186	517	0	0	0	Back-up Withholding                                                                                                                                                                              	Accrued Interest Payable FHLB                                                                                                                                                                    		
5210													5494	0	2033	0	0	0	0	0	1946	1515	0	2012	0				
5247													2071	0	369	0	369	0	0	0	643	1059	0	0	0				
5274													1380	0	397	0	0	0	0	0	137	846	0	383	0				
5331													4379	0	126	1407	0	126	0	0	117	2618	111	0	0	SECURITY DEPOSITS PAYABLE TO SUBSIDIARY                                                                                                                                                          			
5461													1032	85	458	0	284	0	0	0	32	522	20	0	0				
5751													179	0	4	50	0	0	0	0	68	57	0	0	0				
5939													8903	0	4025	0	0	1131	2346	0	2028	2850	0	0	0	UNEARNED INCOME SUBSERVICING                                                                                                                                                                     	DEFERRED GAIN ON SALE                                                                                                                                                                            		
6039													480	0	0	0	0	0	0	0	227	253	0	0	0				
6057													46	0	1	0	0	0	0	0	45	0	0	0	0				
6141													69	0	0	10	0	0	0	0	45	14	0	0	0				
6329													1225	0	0	98	0	0	0	0	228	899	0	0	0				
6972													2771	0	2087	0	0	0	0	0	337	347	0	2079	0				
7009													4555	0	79	348	0	0	0	0	172	3956	0	0	79				
7045													431	0	0	60	0	0	0	0	120	251	0	0	0				
7157													192	0	0	34	0	0	0	0	80	78	0	0	0				
7166													4388	0	1470	0	0	1470	0	0	433	2485	0	0	0	TAX CREDIT INVESTMENT                                                                                                                                                                            			
7456													103	0	0	0	0	0	0	0	84	19	0	0	0				
7634													119	0	0	0	0	0	0	0	65	54	0	0	0				
8033													592	0	263	0	21	0	0	0	110	219	0	242	0				
8417													91886	0	19060	0	0	17732	0	0	0	72826	0	0	0	A/P - Intercompany Payable                                                                                                                                                                       			
8462													134	0	0	0	0	0	0	0	109	25	0	0	0				
8547													2676	0	84	0	0				368	2224	0	84	0				
8631													96	0	0	0	0	0	0	0	25	71	0	0	0				
9115													24066	0	647	6768	0	0	0	0	697	15954	0	0	0				
9357													289	0	35	0	0	35	0	0	5	249	0	0	0	DEFERRED FEES                                                                                                                                                                                    			
9553													558	0	0	355	0	0	0	0	75	128	0	0	0				
9807													16310	1000	1176	0	0	0	0	0	2177	12957	0	0	10				
9955													497	0	0	216	0				100	181	0	0	0				
10157													352	0	14	129	0	9	5	0	193	16	0	0	0	UNEARNED BOX RENT                                                                                                                                                                                	KRD SETTLEMENT                                                                                                                                                                                   		
10250													1173	323	441	0	0	0	0	0	481	251	0	118	0				
10849													520	0	149	0	0	0	0	0	148	223	0	0	0				
10858													2727	0	1037	0	0	621	273	0	772	918	0	0	0	I/C A/P Losses CC-FNNI                                                                                                                                                                           	A/P Insurance Dealer                                                                                                                                                                             		
11145													370	0	0	0	0	0	0	0	76	294	0	0	0				
11640													1844	0	740	0	0	0	0	0	492	612	0	740	0				
11837													790	0	510	100	0	506			79	101	0	0	0	Income Tax Payable - Federal			
12030													2302	0	1401	0	673	0	0	0	732	169	0	728	0				
12058													713	0	0	204	0	0	0	0	343	166	0	0	0				
12142													749	0	52	378	0	36	0	0	180	139	0	0	0	Accrued pension contribution                                                                                                                                                                     			
12245													842	0	0	456	0	0	0	0	179	207	0	0	0				
12311	1281991	1167	470798	672124	35393	0	0	0	70991	32090	0	91009									35988								
12357													184	0	0	52	0	0	0	0	100	32	0	0	0				
12647													348	0	0	0	0	0	0	0	141	207	0	0	0				
12656													30	0	4	13	4				13	0	0	0	0				
12937													477	0	129	0	40	60	0	0	157	191	0	0	0	Security Deposits                                                                                                                                                                                			
12946													3939	0	3101	0	0	0	0	0	405	433	0	1685	1276				
12955													262	0	76	0	0	51	0	0	102	84	0	0	0	SECURITY DEPOSIT PAYABLE                                                                                                                                                                         			
13037													578	0	439	0	0				139	0	0	386	0				
13103													20662	0	6626	10609	0	2399	2027	0	483	2651	293	1673	0	accrued penion                                                                                                                                                                                   	due to broker                                                                                                                                                                                    		
13251													126	0	58	0	0	0	0	0	68	0	0	0	0				
13309													16735	0	12829	0	0	4462	0	0	1730	2176	0	0	0	DEF RETIRE HLTH BENEFITS                                                                                                                                                                         			
13457													163	0	0	141	0	0	0	0	22	0	0	0	0				
14052													244	0	0	0	0	0	0	0	157	87	0	0	0				
14155													491	0	0	94	0	0	0	0	171	226	0	0	0				
14258													1462	0	1	286	0	0	0	0	969	206	0	0	0				
14409	403493	0	116643	156447	0	0	0	0	122312	0	0	69472									8091								
14454													125	0	14	0	0	0	0	0	100	11	0	0	0				
14650													259	0	87	0	0	0	0	0	10	162	0	80	0				
14753													254	0	0	113	0	0	0	0	128	13	0	0	0				
14865													687	0	347	69	0	0	0	0	118	153	0	342	0				
14931													98	0	0	7	0				3	88	0	0	0				
14940													749	0	3	0	0	0	0	0	154	592	0	0	0				
15536													9184	0	346	4891	345				2097	1850	0	0	0				
16337													1226	0	26	418	0	0	0	0	280	502	0	0	0				
16458													849	0	13	0	0	0	0	0	456	380	0	0	0				
16551													322	0	124	0	0	0	0	0	198	0	0	0	0				
16748													285	0	193	0	0				61	31	0	189	0				
16944													165	0	0	136	0	0	0	0	29	0	0	0	0				
16953													165	0	0	0	0	0	0	0	142	23	0	0	0				
17110													1169	0	148	0	146				233	788	0	0	0				
17147													3579	0	707	0	95	0	0	0	624	2248	0	381	0				
17259													641	0	285	0	0	0	0	0	60	296	0	285	0				
17464													9918	0	184	903	74	0	0	0	165	7110	1556	0	0				
17549													5894	0	186	3320	185	0	0	0	329	2059	0	0	0				
17839													1590	0	0	0	0	0	0	0	562	1028	0	0	0				
17950													1122	0	707	207	0	0	0	0	141	67	0	681	0				
18050													1144	0	49	0	0	49	0	0	170	925	0	0	0	Deferred Gain on Covered Transaction                                                                                                                                                             			
18135													287	0	9	0	0	0	0	0	176	102	0	0	0				
18368													2550	0	22	0	0	0	0	0	396	1482	650	0	0				
18377													70	0	2	0	0	0	0	0	49	19	0	0	0				
18827													477	0	17	0	0	0	0	0	125	227	108	0	0				
18836													992	0	744	0	0				176	72	0	667	0				
18854													64	0	0	0	0	0	0	0	40	24	0	0	0				
18957													387	0	0	181	0	0	0	0	62	144	0	0	0				
19356													113	0	6	0	6	0	0	0	73	34	0	0	0				
19730													6182	0	552	0	552	0	0	0	1089	4541	0	0	0				
19936													1168	280	766	0	0	0	0	0	129	273	0	486	0				
19972													514	0	502	0	0	0	0	0	1	11	0	407	0				
20053													145	0	0	0	0	0	0	0	53	92	0	0	0				
20147													287	0	0	205	0	0	0	0	70	12	0	0	0				
20259													34	0	32	0	27	0	0	0	2	0	0	0	0				
20370													1492	0	1353	0	0	50	0	0	55	84	0	1292	0	PARTI FEES RESERVE ACCOUNT                                                                                                                                                                       			
20512													1255	0	0	0	0	0	0	0	81	1174	0	0	0				
20633													1402	0	0	281	0	0	0	0	213	908	0	0	0				
20754													72	0	0	36	0	0	0	0	29	7	0	0	0				
20839													345	0	1	0	0	0	0	0	101	243	0	0	0				
20857													193	0	98	0	0	0	0	0	72	23	0	98	0				
20866													318	0	87	0	0				79	127	25	0	0				
21256													6	0	0	0	0				6	0	0	0	0				
21359													41	0	0	15	0				20	6	0	0	0				
21630													123	0	3	0	0	0	0	0	73	47	0	0	0				
21658													754	0	487	0	0	0	0	0	188	79	0	487	0				
22048													1228	213	311	0	7	0	0	0	604	313	0	0	0				
22235													1032	0	63	0	0	0	0	0	299	670	0	0	0				
22356													664	0	316	0	0	0	0	0	243	105	0	0	0				
22459													572	0	146	0	0	49	0	0	113	313	0	52	0	Reserve For Dealer Contingency                                                                                                                                                                   			
22543													605	0	78	48	0	0	0	0	58	421	0	0	0				
22552													772	0	146	0	0	146	0	0	111	515	0	0	0	AG-BMP PAYABLE                                                                                                                                                                                   			
22730													869	0	63	616	39	0	0	0	101	89	0	0	0				
22936													772	0	306	0	0	0	0	0	164	302	0	233	0				
22954													154	0	19	0	0	0	0	0	135	0	0	0	0				
23036													2307	0	0	0	0	0	0	0	603	1704	0	0	0				
23045													138	0	22	19	22	0	0	0	21	76	0	0	0				
23241													33042	0	0	1729	0	0	0	0	3900	27413	0	0	0				
23456													233	0	0	0	0	0	0	0	180	53	0	0	0				
23504													4641	999	2085	726	0	0	0	0	272	1439	119	0	0				
23540													1596	0	43	1325	0	34	0	0	116	112	0	0	0	ATM SUSPENSE                                                                                                                                                                                     			
23643													860	0	348	0	0	0	0	0	334	178	0	348	0				
23755													243	0	30	0	0	30	0	0	125	88	0	0	0	Credit Life                                                                                                                                                                                      			
23812													4467	0	248	0	0	0	0	0	709	3510	0	0	0				
24006													3690	0	498	748	0	289	0	0	6	2438	0	0	0	Loan Commitment & Origination Fee Suspense                                                                                                                                                       			
24266													19569	0	11486	0	7452	0	0	0	295	5921	1867	3300	0				
24453													98	0	0	0	0	0	0	0	41	57	0	0	0				
24659													50	0	0	0	0	0	0	0	28	22	0	0	0				
24668													516	226	259	0	0	0	0	0	93	164	0	24	0				
24855													32	0	0	8	0	0	0	0	14	10	0	0	0				
24949													1579	0	0	0	0	0	0	0	762	817	0	0	0				
25357													147	0	125	0	104	2	9	10	22	0	0	0	0	Prop Taax                                                                                                                                                                                        	Res. Health                                                                                                                                                                                      	Res. ODP                                                                                                                                                                                         	
25647													853	0	33	0	15	0	0	0	187	633	0	0	0				
25852													967	0	35	0	35	0	0	0	414	518	0	0	0				
26149													368	0	0	96	0	0	0	0	99	173	0	0	0				
26233													3141	0	795	0	0	0	0	0	1403	943	0	0	0				
26242													1243	0	0	272	0	0	0	0	231	740	0	0	0				
26457													118	0	0	34	0	0	0	0	52	32	0	0	0				
26756													102	0	46	0	0	0	0	0	56	0	0	46	0				
26765													213	0	0	149	0	0	0	0	20	44	0	0	0				
26859													1641	0	613	0	0	221	236	0	418	610	0	0	0	deferred loan interest                                                                                                                                                                           	year end expense                                                                                                                                                                                 		
26916													2723	155	278	308	0	0	0	0	1133	1004	0	0	0				
27548													2989	0	515	846	0	0	0	0	775	853	0	515	0				
27614													2216	0	339	1143	0	0	0	0	495	239	0	307	0				
27838													987	0	0	0	0	0	0	0	306	681	0	0	0				
27847													466	0	110	0	37	0	0	0	248	108	0	68	0				
28013													13050	0	1	3221	0	0	0	0	6	9822	0	0	0				
28152													203	0	155	0	0	0	0	0	48	0	0	150	0				
28255													1041	0	5	636	0	0	0	0	85	315	0	0	0				
28349													1600	0	1399	0	71	684	359		165	36	0	0	0	LONG TERM LIABILITIES - SUBSIDIARY                                                                                                                                                               	SELF-INSURED RETAINER - SUBSIDIARY                                                                                                                                                               		
28406													14848	0	10	12772	0	0	0	0	0	2007	59	0	0				
28572													230	0	64	164	0	37	0	0	2	0	0	0	0	ACCRUED COMPENSATION                                                                                                                                                                             			
28732													1670	0	1484	6	0	0	0	0	100	80	0	1461	0				
29104													8460	767	767	0	0	0	0	0	1421	6272	0	0	0				
29159													22	0	0	0	0	0	0	0	22	0	0	0	0				
29252													564	0	225	210	222	0	0	0	68	61	0	0	0				
29636													3575	0	1820	0	0	0	0	0	596	1159	0	1820	0				
29850													115	0	53	1	0	0	0	0	8	53	0	53	0				
29944													112	0	0	26	0	0	0	0	31	55	0	0	0				
29953													199	0	21	39	0	0	0	0	139	0	0	0	0				
30025													2209	0	166	0	0	119	0	0	211	1832	0	0	0	Other Liabilities                                                                                                                                                                                			
30052													119	0	0	58	0	0	0	0	11	50	0	0	0				
30146													174	0	41	41	0	5	36	0	27	65	0	0	0	PROFIT SHARING                                                                                                                                                                                   	OTHER LIABILITIES                                                                                                                                                                                		
30155													351	0	9	39	0	0	0	0	147	156	0	0	9				
30258													1610	0	150	659	0	0	0	0	227	574	0	139	0				
30418													11154	0	414	0	0	325	0	0	7016	3724	0	0	0	Deferred 529 plan revenue                                                                                                                                                                        			
30502													6644	0	5251	0	0	5051	0	0	72	1286	35	0	0	Securities purchases payable                                                                                                                                                                     			
30650													747	0	0	0	0	0	0	0	109	638	0	0	0				
30810													942510	0	9185	0	5194	0	0	0	125215	808110	0	0	3762				
30856													763	0	12	56	0	0	0	0	85	610	0	0	8				
31134													670	0	128	184	0	81	0	0	192	166	0	0	0	Index Plan Liability                                                                                                                                                                             			
31152													738	0	0	0	0	0	0	0	128	610	0	0	0				
31255													4509	0	3795	0	0	1215	0	0	465	249	0	0	0	Factored Loans Payable                                                                                                                                                                           			
31303													41484	0	1286	20420	0	817	0	0	2622	17156	0	0	418	Refundable mortgage fees                                                                                                                                                                         			
31657													58	0	0	5	0	0	0	0	52	1	0	0	0				
31826													1624	0	846	0	0	92	0	0	284	494	0	75	0	Reserve for Employee Benefits                                                                                                                                                                    			
31835													459	0	8	0	8	0	0	0	101	350	0	0	0				
32159													1788	0	1657	0	0	0	1100	0	95	36	0	0	0		LAWSUIT JUDGEMENT                                                                                                                                                                                		
32234													150	0	0	17	0	0	0	0	57	76	0	0	0				
32766													72	0	1	0	0	0	0	0	16	55	0	0	0				
33147													977	0	0	379	0	0	0	0	240	358	0	0	0				
33259													3773	0	501	482	0	485	0	0	1497	1293	0	0	0	Int. Payable-Part. CLA                                                                                                                                                                           			
33268													128	0	0	0	0	0	0	0	60	68	0	0	0				
33549													231	0	71	104	0	51	0	0	56	0	0	0	0	accrued Fed tax                                                                                                                                                                                  			
33727													3762	0	3148	0	0	0	0	0	121	493	0	1735	0				
33754													129	0	20	0	0	0	0	0	20	89	0	0	0				
33772													13518	0	1700	7902	0				115	3564	237	946	0				
33839													87	0	4	54	4	0	0	0	29	0	0	0	0				
33857													119	0	0	0	0	0	0	0	68	51	0	0	0				
34153													2321	0	28	186	0	0	0	0	902	1205	0	0	0				
34359													304	0	250	0	0	248	0	0	51	3	0	0	0	Accrued Salary Continuation Expense                                                                                                                                                              			
34425													2301	0	280	1434	0				224	363	0	0	0				
34434													421	0	0	78	0	0	0	0	303	40	0	0	0				
34452													408	0	34	195	0	0	0	0	56	123	0	0	0				
34537													7163	0	762	0	0	0	0	0	490	5911	0	0	678				
34555													966	0	672	0	0	0	0	0	199	95	0	667	0				
34742													2269	0	1289	0	0	0	0	0	352	628	0	1182	0				
34836													56	0	5	0	0	0	0	0	48	3	0	0	0				
34863													40	0	0	0	0	0	0	0	25	15	0	0	0				
35057													511	0	71	0	5	3	63	0	156	284	0	0	0	Credit Life Payable                                                                                                                                                                              	Participations Payable                                                                                                                                                                           		
35244													5705	0	1737	0	0	223	629	473	711	3257	0	0	0	Community Home Lenders liability                                                                                                                                                                 	Community Title Services liability                                                                                                                                                               	Community Insurance Agency liability                                                                                                                                                             	
35301	3231231	0	867435	1631524	0				725355	0	0	0									6917								
35570													33444	0	1238	0	0	0	0	0	177	32029	0	0	0				
35646													104	0	0	0	0	0	0	0	94	10	0	0	0				
35842													520	0	8	225	0				182	105	0	0	0				
35936													70	0	8	0	0	0	0	0	42	20	0	0	0				
36054													4811	0	986	0	834	0	0	0	1341	2484	0	0	0				
36344													954	0	20	0	0	0	0	0	291	643	0	0	0				
36456													720	0	139	483	0	51	0	0	94	4	0	88	0	DEFERRED AFS TAX                                                                                                                                                                                 			
36858													1027	0	438	0	0	0	0	0	87	502	0	377	0				
36933													524	0	205	0	0	0	0	0	123	196	0	205	0				
37051													387	0	97	0	0	0	0	0	247	43	0	93	0				
37341													475	0	303	0	0	303	0	0	101	71	0	0	0	ACCRUED EXEC.BENIFITS                                                                                                                                                                            			
37350													23	0	0	0	0	0	0	0	23	0	0	0	0				
37378													391	0	142	50	0	0	0	0	122	77	0	142	0				
37435													4280	0	732	0	0	0	228	0	1093	2455	0	0	331		Accrued Bonuses Payable                                                                                                                                                                          		
37640													5053	0	1591	1264	0	0	0	0	846	1352	0	1480	0				
37659													160	0	129	0	0	0	0	0	31	0	0	129	0				
37743													278	0	2	0	1				121	155	0	0	0				
37949													1117	0	633	0	0				150	334	0	633	0				
38478													580	0	29	55	29	0	0	0	144	352	0	0	0				
38526													2149	0	14	0	0	0	0	0	978	1157	0	0	0				
38535													2874	0	1062	966	0	0	0	0	357	489	0	0	812				
38740													1088	0	8	331	0	0	0	0	196	553	0	0	0				
39327													1268	0	564	0	0	562	0	0	134	570	0	0	0	Pending purchases of investment securities                                                                                                                                                       			
39420													4282	0	3095	0	0	0	0	0	963	224	0	1117	0				
39475													6623	0	4058	0	0	0	0	0	799	1766	0	2732	0				
39756													1069	0	109	107	0	0	0	0	154	699	0	0	0				
39934													2187	0	0	0	0	0	0	0	309	1878	0	0	0				
40033													363	0	308	0	0	0	0	0	55	0	0	263	0				
40305													34148	0	17995	8841	0	11157	4635	0	787	6525	0	0	0	Deferred Directors & Due to Retirees                                                                                                                                                             	Chittenden Insurance Group Accounts Payable                                                                                                                                                      		
40350													331	0	14	29	0	10	0	0	73	215	0	0	0	Interest Payable FHLB                                                                                                                                                                            			
40707													311	0	169	0	0	0	0	0	89	53	0	0	0				
40855													264	0	0	0	0	0	0	0	222	42	0	0	0				
41245													84	0	2	0	0				67	15	0	0	0				
41553													348	0	0	321	0				27	0	0	0	0				
41629													640	0	0	0	0				260	380	0	0	0				
41647													4683	0	2471	0	0	1283	0	0	655	1557	0	1036	0	Trade Date Accounting                                                                                                                                                                            			
41759													166	0	80	0	0	0	0	0	86	0	0	76	0				
41825													457	31	51	0	20	0	0	0	14	392	0	0	0				
41937													261	0	7	151	7	0	0	0	82	21	0	0	0				
41955													374	0	340	0	0	0	0	0	31	3	0	340	0				
42037													196	0	5	26	0	0	0	0	88	77	0	0	0				
42055													227	0	104	0	0	0	0	0	90	33	0	104	0				
42354													183	0	0	0	0	0	0	0	68	115	0	0	0				
42420													24289	3340	8663	0	0	2566	0	0	6873	8753	0	0	0	Fasb Hospitalzation Adj                                                                                                                                                                          			
42448													2366	0	136	0	0	43	38	0	1165	952	113	0	0	Unearned Safety Vault Rent                                                                                                                                                                       	Due to ATM/Debit Card Processor                                                                                                                                                                  		
42457													48	0	0	25	0	0	0	0	18	5	0	0	0				
42541	262228	0	177651	7354	0	0	0	0	47994	0	0	98192									29229								
43052													481	0	4	0	0	0	0	0	152	325	0	0	0				
43155													850	0	3	0	0	0	0	0	229	529	89	0	0				
43173	78024	0	8853	7707	0	0	0	0	52811	2816	4756	0									5837								
43324													380	0	6	0	6	0	0	0	108	200	66	0	0				
43351													13	0	0	7	0	0	0	0	6	0	0	0	0				
43454													54	0	27	0	27	0	0	0	26	1	0	0	0				
43511													1698	0	177	18	108	0	0	0	437	1066	0	0	0				
43641													235	0	62	82	0	0	0	0	56	35	0	0	0				
43744													246	0	14	0	0	0	0	0	128	104	0	0	0				
43856													206	0	183	0	0	0	0	0	21	2	0	180	0				
43959													435	100	101	164	0	0	0	0	95	75	0	0	0				
44040													640	0	0	59	0	0	0	0	217	364	0	0	0				
44134	23045	0	11786	0	0	1378	461	0	8628	0	0	1196									2631					Res for employee pension                                                                                                                                                                         	Res for incentive award                                                                                                                                                                          		
44433													2189	0	606	0	191	246	0	0	995	159	429	0	0	ACCRUED EXPENSES                                                                                                                                                                                 			
44451													383	0	1	0	0	0	0	0	88	294	0	0	0				
44602													191771	0	88304	0	73654	0	0	0	1467	102000	0	0	0				
44741													942	0	0	0	0	0	0	0	78	864	0	0	0				
44750													763	0	0	0	0	0	0	0	591	172	0	0	0				
44929													348	0	32	153	0	0	0	0	109	54	0	0	0				
45038													444	0	0	117	0	0	0	0	103	224	0	0	0				
45047													864	0	91	0	71	0	0	0	109	664	0	0	0				
45056													503	0	0	343	0	0	0	0	46	114	0	0	0				
45270													434	0	364	0	302	57	0	0	27	43	0	0	0	deferred loan fees                                                                                                                                                                               			
45430													1158	0	54	0	0	32	0	0	85	1019	0	0	0	Accrued Interest Payable - FHLB                                                                                                                                                                  			
45458													16	0	0	0	0	0	0	0	12	4	0	0	0				
45551													1316	0	315	0	0	0	0	0	571	430	0	251	0				
45560													3479	268	1502	0	0	0	0	0	230	1747	0	1234	0				
45627													54593	5500	11957	0	0				6093	36543	0	4255	0				
45775													538	0	348	0	0	0	0	0	101	89	0	0	0				
46053													715	0	25	0	0	25	0	0	403	287	0	0	0	inc. coll. not earned                                                                                                                                                                            			
46941													459	0	0	147	0	0	0	0	179	133	0	0	0				
47153													127	0	0	70	0	0	0	0	41	16	0	0	0				
47247													1340	0	430	0	0	0	0	0	506	404	0	418	0				
47256													69	0	0	0	0	0	0	0	46	23	0	0	0				
47377													7507	0	3418	0	1140	0	0	0	1841	2248	0	0	927				
47452													462	0	192	143	152	0	0	0	49	78	0	0	0				
47500													1479	0	80	943	0	0	0	0	2	454	0	0	0				
48057													1072	0	456	308	0	0	0	0	163	145	0	456	0				
48150													200	0	0	61	0	0	0	0	125	14	0	0	0				
48374													3512	1309	2274	303	0	697			539	396	0	0	0	Balance due on PMSR                                                                                                                                                                              			
48440													639	0	492	22	0	0	0	0	97	28	0	492	0				
48552													236	0	81	0	0	24	0	0	109	46	0	41	0	LOAN PARTICIPATION PAYMENTS PAYABLE                                                                                                                                                              			
48673													40	0	18	14	0	0	0	0	6	2	0	0	0				
48730													2361	0	16	0	16				242	2103	0	0	0				
49054													715	0	0	11	0	0	0	0	313	391	0	0	0				
49148													1177	0	491	587	0				99	0	0	330	0				
49241													782	0	544	24	0	0	0	0	140	74	0	486	0				
49344													1626	229	1203	0	0	0	0	0	65	358	0	902	0				
49540													984	0	11	730	0	0	0	0	113	130	0	0	0				
49643													149	0	0	0	0	0	0	0	48	101	0	0	0				
49652													258	0	0	0	0	0	0	0	128	130	0	0	0				
49821													4739	0	175	0	0	0	0	0	645	3919	0	0	0				
49858													422	0	36	285	0	0	0	0	72	29	0	0	0				
49951													139	0	0	0	0	0	0	0	71	68	0	0	0				
50144													733	0	0	0	0	0	0	0	333	400	0	0	0				
50461													833	0	46	0	0	0	0	0	336	451	0	0	0				
50546													67	0	7	0	7	0	0	0	51	9	0	0	0				
50854													65	0	0	0	0	0	0	0	47	18	0	0	0				
50957													155	0	6	0	0				85	64	0	0	0				
51253													1159	0	0	552	0	0	0	0	154	453	0	0	0				
51347													189	0	2	0	0	0	0	0	108	79	0	0	0				
51356													98	0	15	0	15	0	0	0	65	18	0	0	0				
51459													404	0	0	46	0	0	0	0	197	161	0	0	0				
51730													80	0	0	0	0	0	0	0	63	17	0	0	0				
51842													716	0	2	32	0	0	0	0	541	141	0	0	0				
51972													450	0	0	0	0	0	0	0	32	418	0	0	0				
52410													148	0	8	0	0	0	0	0	44	96	0	0	0				
52456													34	0	0	0	0	0	0	0	22	12	0	0	0				
52719													2066011	0	1879425	0	0	872017	1005248		0	186586	0	0	0	PARTICIPANT FUND                                                                                                                                                                                 	Dividend Interest and Other                                                                                                                                                                      		
52951													50	0	0	0	0	0	0	0	29	21	0	0	0				
53015													62	0	5	0	0	0	0	0	45	12	0	0	0				
53033	12862	0	5062	0	4992	0	0	0	5923	1704	0	0									173								
53051													64	0	0	0	0	0	0	0	41	23	0	0	0				
53239													469	0	0	125	0	0	0	0	236	108	0	0	0				
53453													233	0	0	193	0	0	0	0	27	13	0	0	0				
53752													88	0	7	0	0	0	0	0	70	11	0	0	0				
54049													187	0	0	0	0	0	0	0	112	75	0	0	0				
54058													909	0	7	0	0	0	0	0	497	405	0	0	0				
