"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
228345																																																																																																																																																																																																	853	0	0	4640	0	135030	0	1830	0	17795	133245	0	0	0	0	19240	0	0	303	5010	0	0	1445	1445	628	9807	31840	3365	94585	0	0	0.1336	0.1670	0.1544	0.0000	0.0000	0.0000	17795	1445	0	0	0	0	0	0	0	0	0	
229342																																																																																																																																																																																																	22195	0	0	0	37216	133095	0	1012	0	12718	131379	0	0	0	0	13614	0	0	0	5454	0	0	1119	1119	6740	30336	32629	4057	64048	474	0	0.0951	0.1481	0.1360	0.0000	0.0000	0.0000	12495	1119	223	0	0	0	0	0	0	0	0	
229454																																																																																																																																																																																																	3404	0	0	0	26595	85427	0	670	0	6688	87251	7	0	0	0	7568	0	0	0	0	0	0	670	670	164	25502	16243	3240	44399	0	0	0.0791	0.1313	0.1197	0.0000	0.0000	0.0000	6898	670	-210	0	0	0	0	0	0	0	0	
229801																																																																																																																																																																																																	342925	0	0	1575972	1316766	14111319	0	100760	0	1290358	14187920	10517	0	0	32821	1217416	0	0	25800	420719	-24855	100000	102316	202316	1191789	1564922	2208919	847677	9145729	27596	0	0.073140	0.111291	0.092796	0.000000	0.000000	0.000000	1015100	202316	-7457	0	0	9291	0	0	0	0	0	
229913	468243	0	0	32370	2984	2670939	0	10760	0	1039000	2781486	0	0	0	0	1052984	38459	0	88964	1497631	0	0	13972	13972	489145	101216	18094	31118	2073244	0	0	0.3735	0.3089	0.3048	0.0000	0.0000	0.0000	1039012	13972	-14	0	225383	47557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840	2	0	3408781	2781486	0	0	0	0	0	2098595	0	0	0	513215	513215	0	1416	0	511799	0	0	0	0	0	0	0	0	0	435608	32635	0	0	5148	25218	0	2004	0	0	0	0	2984	0	0	0	0	0	0	0	43363	18094	2037138	0	0	0	0	0	79507	0	48389	0	0	-10760	44482	0	0	0	44482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	499	0	0	0	499	748816	0	0	0	748816	0	1840	0	489145	104472	18094	3378840	0	20894	9047	3378840	3408781	0	0	0	1039012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468241			32370	2984	2646043																																											
229940																																																																																																																																																																																																	2871	0	0	0	5518	52525	0	667	0	6693	52614	211	0	0	0	5580	0	0	0	0	0	0	565	565	1153	11638	15714	2320	22990	0	0	0.0984	0.1238	0.1112	0.0000	0.0000	0.0000	5015	565	37	0	0	0	0	0	0	0	0	
229959																																																																																																																																																																																																	2234	0	0	10407	0	18710	0	77	0	2294	18085	0	0	0	0	2371	0	0	0	791	0	0	77	77	139	13550	758	173	4341	0	0	0.1268	0.3030	0.2931	0.0000	0.0000	0.0000	2294	77	0	0	0	0	0	0	0	0	0	
230254																																																																																																																																																																																																	15142	0	0	6014	0	64214	0	569	0	8986	64933	105	0	0	0	9485	0	0	58	0	0	0	499	499	637	21371	14427	3034	28349	0	0	0.1384	0.2382	0.2257	0.0000	0.0000	0.0000	8986	499	0	0	0	0	0	0	0	0	0	
230357																																																																																																																																																																																																	9586	0	0	1027	354	35965	0	333	0	2970	34726	0	0	0	0	2832	0	0	0	71	0	0	318	318	1196	10709	2060	1755	21882	0	451	0.073348	0.111509	0.098988	0.000000	0.000000	0.000000	2514	318	5	0	0	0	0	0	0	0	0	
230423																																																																																																																																																																																																	21352	0	0	0	46418	225717	0	2635	0	37041	223941	0	0	0	0	38147	0	0	90	9032	0	0	1623	1623	21037	64164	59830	11123	82501	0	0	0.1632	0.2962	0.2836	0.0000	0.0000	0.0000	36524	1623	316	0	0	0	0	0	0	0	0	
230535																																																																																																																																																																																																	13930	0	0	0	20535	359648	0	3929	0	36623	356626	0	0	0	0	37258	0	0	0	20753	0	0	3929	3929	9802	30566	35104	48483	284919	6329	0	0.0944	0.1165	0.1042	0	0	0	33329	3929	-174	0	0	0	0	0	0	0	0	
230610																																																																																																																																																																																																	24323	0	0	0	35697	211775	0	2290	0	20230	210153	0	0	0	0	21393	0	0	109	0	0	0	1664	1664	23794	31844	62155	13087	95514	0	0	0.0939	0.1615	0.1489	0.0000	0.0000	0.0000	19729	1664	501	0	0	0	0	0	0	0	0	
230740																																																																																																																																																																																																	1077	0	0	10287	19338	86151	0	822	0	6122	85935	0	0	0	0	6817	0	0	0	79	0	0	697	697	20657	12830	2591	3972	50891	729	0	0.0712	0.1224	0.1099	0.0000	0.0000	0.0000	6120	697	2	0	0	0	0	0	0	0	0	
230759																																																																																																																																																																																																	14760	0	0	100	335864	794454	0	5377	0	98418	827614	26	0	0	0	97266	0	0	333	37562	0	0	5563	5563	125124	262061	37022	46824	366349	0	0	0.111067	0.212714	0.200548	0.000000	0.000000	0.000000	91703	5563	4753	0	0	0	0	0	0	0	0	
231149																																																																																																																																																																																																	2429	0	0	0	39912	160923	0	1624	0	16438	163917	0	0	0	0	16122	0	0	0	2699	0	0	1408	1408	4594	31832	39288	6493	85119	0	0	0.0909	0.1434	0.1309	0.0000	0.0000	0.0000	14714	1408	-260	0	0	0	0	0	0	0	0	
231242																																																																																																																																																																																																	64416	0	0	16872	510936	2769529	0	32759	0	212831	2940432	303	0	0	0	240126	0	0	3332	113962	0	0	28827	28827	168993	430823	173997	132929	2026164	6591	0	0.0719	0.1043	0.0918	0.0000	0.0000	0.0000	211299	28827	1532	0	0	0	0	0	0	0	0	
231279																																																																																																																																																																																																	4927	0	0	21827	0	65613	0	403	0	7354	67912	2000	0	0	0	7725	0	0	0	0	0	0	371	371	679	30104	23980	4737	11253	0	0	0.1083	0.2607	0.2482	0.0000	0.0000	0.0000	7354	371	0	0	0	0	0	0	0	0	0	
231336																																																																																																																																																																																																	3311	0	0	0	43865	136564	0	1672	0	13330	136658	0	0	0	0	14278	0	0	177	0	0	0	1078	1078	2303	35424	41248	7963	59064	0	0	0.0966	0.1655	0.1530	0.0000	0.0000	0.0000	13200	1078	130	0	0	0	0	0	0	0	0	
232258																																																																																																																																																																																																	471	0	0	0	7461	17991	0	322	0	3162	17759	0	0	0	0	3179	0	0	0	0	0	0	129	129	1145	7862	708	829	8428	0	0	0.171744	0.312863	0.300167	0.000000	0.000000	0.000000	3050	129	43	0	0	0	0	0	0	0	0	
232847																																																																																																																																																																																																	5312	0	0	0	37831	145624	0	684	0	12638	142167	0	0	0	0	11668	0	0	0	6718	0	0	684	684	3955	57563	15452	7299	67683	0	0	0.0784	0.1201	0.1131	0.0000	0.0000	0.0000	10984	684	-474	0	0	0	0	0	0	0	0	
232856																																																																																																																																																																																																	6773	0	0	0	103070	309105	0	1561	0	27374	309292	0	0	0	0	25783	498	0	161	6216	0	0	1561	1561	3382	123540	45921	12792	134671	0	0	0.078726	0.138895	0.130485	0.000000	0.000000	0.000000	24222	1561	1533	202	0	0	0	0	0	0	0	
233031	5200656	0	0	18895	18504101	135430305	48	2282303	0	14070406	141636716	13791	0	0	592060	12807234	11872757	110329	373353	15526784	-75197	1901072	1370552	3421672	7918296	19048952	24388090	7065472	80384022	1943757	197000	0.0686	0.1179	0.0864	0.0000	0.0000	0.0000	9385562	3421672	37842	1065853	45548646	18659867	271090	0	0	0	0	0	0	0	2972	0	0	0	0	0	1396304	0	992165	108652008	136808492	0	0	0	0	0	96152939	0	0	0	4410355	4410355	0	506682	0	3903673	0	106025	4610984	20240	0	0	150000	0	0	3970657	1229999	0	0	5486	12423	986	0	63985	2799326	14627303	867495	145992	0	0	539204	1027563	376990	0	454926	576503	22414109	72707402	503894	0	0	0	88166	15295331	5405370	687901	2058651	77937	3690946	186677	0	17754	0	168923	2758	0	0	0	2758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182542	182542	0	0	182542	0	565741	565741	0	0	0	565741	7763392	5015	0	0	7758377	0	124888	1271415	7923311	19698276	25842047	92783494	0	3939655	12921024	92783494	109644173	0	4869	4869	9602802	0	0	0	0	0	0	0	0	0	0	0	0	0	52427	24119	5198731			16336	13905641	131134341									592060																																		
233246																																																																																																																																																																																																	9168	0	0	0	9603	53936	0	358	0	6628	56530	0	0	0	0	5721	0	0	0	6830	0	0	358	358	0	18326	3940	2744	30761	0	0	0.0970	0.1437	0.1347	0.0000	0.0000	0.0000	5363	358	38	0	0	0	0	0	0	0	0	
233358																																																																																																																																																																																																	12105	0	0	3566	42042	179030	0	1132	0	21581	181669	0	0	0	0	21497	0	0	0	0	0	0	1132	1132	3418	70256	5808	7216	99506	246	0	0.1121	0.1824	0.1728	0.0000	0.0000	0.0000	20365	1132	1174	0	0	0	0	0	0	0	0	
233442																																																																																																																																																																																																	1217	0	0	2555	2075	18968	0	223	0	2711	18993	0	0	0	0	2893	0	0	0	0	0	0	182	182	0	4194	2555	207	12442	0	0	0.1427	0.1993	0.1867	0.0000	0.0000	0.0000	2711	182	0	0	0	0	0	0	0	0	0	
233451																																																																																																																																																																																																	7041	0	0	0	622	33722	0	228	0	3952	32899	0	0	0	0	4178	0	0	0	732	0	0	228	228	199	10311	3301	525	20137	0	0	0.1201	0.1725	0.1631	0.0000	0.0000	0.0000	3950	228	2	0	0	0	0	0	0	0	0	
233527																																																																																																																																																																																																	3645	0	0	9199	4956	122645	0	606	0	8214	111086	0	0	0	0	8777	0	0	42	5169	0	0	606	606	2106	16839	46749	4399	57492	0	0	0.0736	0.1019	0.0949	0.0000	0.0000	0.0000	8171	606	43	0	0	0	0	0	0	0	0	
233554																																																																																																																																																																																																	8129	0	0	0	31598	409980	0	6863	0	38137	387349	0	0	0	0	41286	6080	0	0	12263	0	0	4096	4096	1995	96070	32198	14212	285527	1673	0	0.0962	0.1271	0.1145	0.0000	0.0000	0.0000	37190	4096	165	0	0	0	0	0	0	0	0	
234056																																																																																																																																																																																																	470	0	0	9249	11170	60033	0	699	0	5062	62142	0	0	0	0	5471	0	0	45	1347	0	0	504	504	1291	17693	11146	2397	30501	0	0	0.0799	0.1364	0.1238	0.0000	0.0000	0.0000	4967	504	95	0	0	0	0	0	0	0	0	
234355																																																																																																																																																																																																	37633	0	0	0	147481	850062	0	14078	0	78332	872951	0	0	0	0	80812	76500	0	0	26162	0	0	7902	7902	17331	226121	87895	70962	527223	34426	0	0.0840	0.1282	0.1157	0.0000	0.0000	0.0000	72910	7902	77	2159	0	0	0	0	0	0	0	
234506																																																																																																																																																																																																	18183	0	0	4028	60696	184423	0	1613	0	21420	189939	0	0	0	0	22160	0	0	0	0	0	0	1349	1349	4391	45659	74357	4927	60614	0	0	0.1096	0.2060	0.1934	0.0000	0.0000	0.0000	20811	1349	609	0	0	0	0	0	0	0	0	
234739																																																																																																																																																																																																	37111	0	0	0	61071	643232	0	6202	0	64665	646761	0	0	0	0	62953	0	0	293	0	0	0	6202	6202	32968	52934	111098	41682	444317	8225	3658	0.088788	0.122528	0.110456	0.000000	0.000000	0.000000	56751	6202	326	0	0	0	0	0	0	0	0	
234841																																																																																																																																																																																																	1185	0	0	0	120329	176795	0	444	0	21792	174203	167	0	0	0	20888	0	0	0	0	0	0	444	444	30359	86601	18544	1019	39585	0	0	0.1174	0.3155	0.3088	0.0000	0.0000	0.0000	20444	444	1348	0	0	0	0	0	0	0	0	
235017																																																																																																																																																																																																	2354	0	0	0	10378	107138	0	823	0	9043	102899	0	0	0	1998	8732	0	0	0	0	0	0	823	823	3683	17877	40390	2853	44804	0	0	0.0776	0.1273	0.1153	0	0	0	7909	823	145	0	0	0	0	0	0	0	0	
235231																																																																																																																																																																																																	7238	0	0	0	44466	161790	0	921	0	19368	163786	0	0	0	0	20222	0	0	185	0	0	0	921	921	1065	46787	35695	13850	79055	0	0	0.1178	0.1899	0.1813	0.0000	0.0000	0.0000	19301	921	67	0	0	0	0	0	0	0	0	
235316																																																																																																																																																																																																	2281	0	0	0	4223	40168	0	404	0	3545	39554	0	0	0	0	3807	0	0	75	780	0	0	336	336	1123	8193	12781	1516	18425	212	0	0.0878	0.1420	0.1294	0.0000	0.0000	0.0000	3471	336	37	0	0	0	0	0	0	0	0	
235446																																																																																																																																																																																																	8701	0	0	200	58441	169155	0	577	0	18649	170894	101	0	0	0	18447	0	0	0	0	0	0	577	577	21826	44307	24186	3579	78634	0	0	0.1046	0.1804	0.1747	0.0000	0.0000	0.0000	17870	577	779	0	0	0	0	0	0	0	0	
235530																																																																																																																																																																																																	4353	0	0	0	71787	291882	0	3392	0	31451	294908	0	0	0	0	33359	0	0	0	20128	0	0	2886	2886	1812	75387	26134	5952	190963	2017	0	0.103331	0.144816	0.132287	0.000000	0.000000	0.000000	30473	2886	978	0	0	0	0	0	0	0	0	
235558																																																																																																																																																																																																	857	0	0	50	0	13642	0	88	0	911	13377	0	0	0	0	999	0	0	0	0	0	0	88	88	68	7325	428	689	5909	0	0	0.0681	0.1317	0.1201	0.0000	0.0000	0.0000	911	88	0	0	0	0	0	0	0	0	0	
235950																																																																																																																																																																																																	7748	0	0	0	25219	63906	0	726	0	9954	63360	0	0	0	0	9991	0	0	0	1261	0	0	576	576	8203	11066	1841	1558	42959	0	0	0.148595	0.214519	0.202151	0.000000	0.000000	0.000000	9415	576	539	0	0	0	0	0	0	0	0	
236050																																																																																																																																																																																																	5497	0	0	72	8355	41785	0	351	0	4919	41547	0	0	0	0	5167	0	0	0	15	0	0	351	351	410	12384	3501	1145	25739	0	0	0.1159	0.1724	0.1607	0	0	0	4816	351	103	0	0	0	0	0	0	0	0	
236153																																																																																																																																																																																																	26109	0	0	29758	100050	919617	0	7791	0	74479	919832	0	0	0	0	78236	2486	0	0	0	0	0	7791	7791	11311	160865	92399	70015	658730	2486	0	0.0768	0.1060	0.0954	0.0000	0.0000	0.0000	70445	7791	901	0	0	0	0	0	0	0	0	
236256																																																																																																																																																																																																	7064	0	0	0	39275	76704	0	370	0	9076	77238	0	0	0	0	8996	0	0	0	1707	0	0	370	370	6043	39903	11269	1523	19409	0	0	0.1117	0.2638	0.2530	0.0000	0.0000	0.0000	8626	370	450	0	0	0	0	0	0	0	0	
236452																																																																																																																																																																																																	35786	0	0	0	222	193038	0	4006	0	18789	188190	0	0	0	0	18700	0	0	0	13767	0	1600	1920	3520	33492	8313	19035	7471	132594	0	3191	0.0822	0.1234	0.1002	0.0000	0.0000	0.0000	15180	3520	4	0	0	0	0	0	0	0	0	
236603																																																																																																																																																																																																	6732	0	0	8130	86524	184642	0	705	0	18548	182531	0	0	0	0	18727	0	0	225	0	0	0	762	762	4654	96450	34878	9497	48379	0	0	0.0984	0.2197	0.2108	0.0000	0.0000	0.0000	17965	762	583	0	0	0	0	0	0	0	0	
236706																																																																																																																																																																																																	51434	0	0	77216	223176	1453956	0	11054	0	107891	1437866	5169	0	0	0	121752	0	0	3216	106059	0	0	11054	11054	90452	279833	575918	48064	563480	7325	0	0.077018	0.126348	0.114877	0.000000	0.000000	0.000000	110698	11054	-3349	0	0	0	0	0	0	0	0	
236751																																																																																																																																																																																																	219444	0	0	66911	387180	2989027	0	108729	0	228353	3520318	0	0	0	0	251522	10897	0	22411	98511	0	0	30182	30182	307117	437618	180285	141107	2161144	14648	0	0.0629	0.1077	0.0948	0.0000	0.0000	0.0000	221340	30182	3417	0	0	0	0	0	0	0	0	
236957																																																																																																																																																																																																	4775	0	0	0	46713	160250	0	2079	0	24253	162731	0	0	0	0	27374	0	0	1340	0	-1473	0	1459	1459	4628	29302	36951	11075	91778	0	0	0.1593	0.2356	0.2231	0.0000	0.0000	0.0000	25915	1459	-566	0	0	0	0	0	0	0	0	
237066																																																																																																																																																																																																	19861	0	0	0	92970	505315	0	4449	0	52721	504500	10100	0	0	0	48714	0	0	0	51319	0	0	4449	4449	8521	124688	28197	31658	339902	0	0	0.0893	0.1188	0.1079	0.0000	0.0000	0.0000	44265	4449	-386	0	0	0	0	0	0	0	0	
237150																																																																																																																																																																																																	4550	0	0	0	54711	167523	2	1575	0	21649	165367	0	0	0	123	14808	0	0	313	1935	-28	0	1225	1227	2183	50950	41005	3311	66218	0	0	0.0857	0.1516	0.1390	0.0000	0.0000	0.0000	13581	1227	1204	0	0	0	0	0	0	0	0	
237619																																																																																																																																																																																																	78318	0	0	20500	57672	724835	0	6767	0	70112	712431	0	0	0	0	85695	0	0	3054	24751	-6789	0	6767	6767	71248	111867	223811	53359	408013	0	1843	0.111074	0.155706	0.143411	0.000000	0.000000	0.000000	78928	6767	-4198	0	0	0	0	0	0	0	0	
237954																																																																																																																																																																																																	3050	0	0	0	49110	98934	0	503	0	8385	99420	611	0	0	0	8514	0	0	0	0	0	0	503	503	4164	41980	20163	1839	32756	0	0	0.0806	0.1658	0.1560	0.0000	0.0000	0.0000	8011	503	374	0	0	0	0	0	0	0	0	
238045																																																																																																																																																																																																	2620	0	0	0	14477	25655	0	176	0	2349	25744	24	0	0	0	2469	0	0	0	348	0	0	128	128	10281	6803	0	595	8734	0	0	0.0909	0.2415	0.2290	0.0000	0.0000	0.0000	2341	128	8	0	0	0	0	0	0	0	0	
238139																																																																																																																																																																																																	17034	0	0	5399	13966	132174	0	1074	0	14761	127917	0	0	0	0	15379	0	0	758	4920	0	0	1074	1074	14660	20888	28273	5015	68971	0	0	0.111830	0.170641	0.158724	0.000000	0.000000	0.000000	14305	1074	456	0	0	0	0	0	0	0	0	
238241																																																																																																																																																																																																	11162	0	0	0	19626	212272	0	4605	0	34208	213856	0	0	0	0	19215	2265	0	0	2145	0	0	1763	1763	7624	28655	57731	15379	105397	0	0	0.088800	0.139012	0.126258	0.000000	0.000000	0.000000	17452	1763	95	0	0	0	0	0	0	0	0	
238250																																																																																																																																																																																																	2054	0	0	0	29506	59663	0	625	0	5470	60347	50	0	0	0	5535	0	0	0	0	0	0	398	398	1167	31986	2617	1875	24160	0	0	0.085124	0.174887	0.162312	0.000000	0.000000	0.000000	5137	398	333	0	0	0	0	0	0	0	0	
238737																																																																																																																																																																																																	10849	0	0	0	165328	270040	0	1433	0	24160	276410	0	0	0	0	25011	0	0	318	2460	0	0	1470	1470	9471	169010	21027	2879	72002	0	0	0.085167	0.212758	0.200253	0.000000	0.000000	0.000000	23541	1470	-1260	0	0	0	0	0	0	0	0	
238755																																																																																																																																																																																																	8814	0	0	0	10147	77955	0	516	0	8344	78250	0	0	0	0	8666	0	0	35	830	0	0	516	516	1086	17374	13701	4536	46116	0	0	0.1042	0.1522	0.1431	0.0000	0.0000	0.0000	8150	516	194	0	0	0	0	0	0	0	0	
238812																																																																																																																																																																																																	1096	0	0	0	3189	94175	0	2136	0	9916	93815	0	0	0	0	8041	0	0	1974	3355	0	0	1015	1015	1199	5558	18104	4198	68540	0	0	0.077241	0.100543	0.087851	0.000000	0.000000	0.000000	7026	1015	37	0	0	0	0	0	0	0	0	
239015																																																																																																																																																																																																	34965	0	0	49967	112706	338804	0	2177	0	27763	341265	1108	0	0	0	28985	0	0	0	0	0	0	1816	1816	157457	40806	6146	2863	135559	0	16	0.0796	0.1944	0.1822	0.0000	0.0000	0.0000	27169	1816	578	0	0	0	0	0	0	0	0	
239042																																																																																																																																																																																																	1223	0	0	0	1103	28553	0	162	0	2869	28305	130	0	0	0	2518	0	0	0	0	0	0	162	162	326	5716	7331	1943	15329	0	0	0.0847	0.1249	0.1168	0.0000	0.0000	0.0000	2356	162	14	0	0	0	0	0	0	0	0	
239275																																																																																																																																																																																																	39828	0	0	0	213086	1121998	0	11880	0	101946	1106282	0	0	0	0	111188	0	0	0	79217	0	0	10030	10030	44663	226159	272344	58428	589636	2073	0	0.0915	0.1389	0.1264	0.0000	0.0000	0.0000	101158	10030	442	0	0	0	0	0	0	0	0	
239556																																																																																																																																																																																																	4678	0	0	0	28055	158868	0	3827	0	23458	160338	0	0	0	0	24817	0	0	0	2281	0	0	1493	1493	2018	27257	42097	4498	91344	1201	0	0.145608	0.211883	0.199136	0.000000	0.000000	0.000000	23324	1493	-21	0	0	0	0	0	0	0	0	
239613																																																																																																																																																																																																	23234	0	0	1853	223661	1327879	0	9622	0	110012	1347548	0	0	0	0	132369	0	0	54650	35307	0	0	10517	10517	77813	264311	81348	59543	1058817	1457	0	0.0910	0.1089	0.1003	0.0000	0.0000	0.0000	121852	10517	-20579	0	0	0	0	0	0	0	0	
239640																																																																																																																																																																																																	2880	0	0	0	18250	140043	0	1414	0	11499	141541	0	0	0	0	12226	1	0	1198	9888	0	0	1414	1414	4571	18819	11942	10805	105887	407	529	0.0767	0.1009	0.0892	0.0000	0.0000	0.0000	10812	1414	158	0	0	0	0	0	0	0	0	
239659																																																																																																																																																																																																	10940	0	0	4876	9849	217272	0	2242	0	19316	221323	0	0	0	0	21339	0	0	0	6868	0	0	2159	2159	2428	29453	54411	15513	133086	3959	0	0.0867	0.1237	0.1112	0.0000	0.0000	0.0000	19180	2159	136	0	0	0	0	0	0	0	0	
239752																																																																																																																																																																																																	8565	0	0	4274	14827	102171	0	1018	0	14754	103006	0	0	0	0	12269	0	0	0	11096	0	0	978	978	1209	31889	2205	4964	64422	0	0	0.1129	0.1570	0.1444	0.0000	0.0000	0.0000	11291	978	449	0	0	0	0	0	0	0	0	
240356																																																																																																																																																																																																	1634	0	0	0	43528	93065	0	836	0	9099	92052	0	0	0	0	9247	3281	0	0	0	0	0	802	802	2469	34696	18455	4077	45638	1009	0	0.0949	0.1442	0.1317	0.0000	0.0000	0.0000	8445	802	-2449	0	0	0	0	0	0	0	0	
240459																																																																																																																																																																																																	2551	0	0	0	16298	44702	0	714	0	7727	44517	156	0	0	0	8227	0	0	0	0	0	0	325	325	820	14103	15119	1210	15639	0	0	0.1775	0.3206	0.3079	0.0000	0.0000	0.0000	7902	325	-175	0	0	0	0	0	0	0	0	
240468																																																																																																																																																																																																	1814	0	0	0	0	60704	0	615	0	6700	60959	0	0	0	0	7315	0	0	378	1960	0	0	615	615	1361	961	7475	3009	51522	0	0	0.1099	0.1292	0.1183	0.0000	0.0000	0.0000	6700	615	0	0	0	0	0	0	0	0	0	
240954																																																																																																																																																																																																	22074	0	0	0	27463	160335	0	688	0	14287	159626	0	0	0	0	14938	0	0	0	3868	0	0	688	688	10158	92036	4303	8230	54488	0	0	0.0893	0.1885	0.1798	0.0000	0.0000	0.0000	14250	688	37	0	0	0	0	0	0	0	0	
241009																																																																																																																																																																																																	12704	0	0	2834	46206	100915	0	529	0	12898	103896	0	0	0	0	12700	0	0	0	0	0	0	478	478	24475	39016	12753	3006	24092	0	0	0.117637	0.332278	0.319772	0.000000	0.000000	0.000000	12222	478	676	0	0	0	0	0	0	0	0	
241157																																																																																																																																																																																																	21343	0	0	0	98000	496906	0	4420	0	40700	497925	0	0	0	0	45991	0	0	5583	12129	-329	0	4420	4420	9637	113811	82958	22727	295950	93	0	0.0834	0.1094	0.0988	0.0000	0.0000	0.0000	41571	4420	-602	0	10000	0	0	0	0	0	0	
241559																																																																																																																																																																																																	2481	0	0	5865	13282	89724	0	500	0	7906	89745	0	0	0	0	8328	0	0	0	0	0	0	500	500	1853	23172	9517	2102	55564	0	0	0.0872	0.1182	0.1111	0.0000	0.0000	0.0000	7828	500	78	0	0	0	0	0	0	0	0	
241607																																																																																																																																																																																																	11602	0	0	9915	181764	862820	0	5891	0	67881	852047	0	0	0	0	70554	0	0	0	63318	0	0	6719	6719	24287	183356	256896	39851	397090	529	0	0.075187	0.117266	0.106099	0.000000	0.000000	0.000000	63835	6719	1016	442	0	51847	0	0	0	0	0	
242248																																																																																																																																																																																																	18207	0	0	4677	3783	106107	29	948	0	13273	107886	99	0	0	0	14092	0	0	0	15928	0	0	898	927	3906	19543	45755	6277	37705	0	0	0.122027	0.196382	0.183464	0.000000	0.000000	0.000000	13165	927	108	0	0	0	0	0	0	0	0	
242257																																																																																																																																																																																																	5274	0	0	4641	24925	160519	0	2131	0	13352	161320	0	0	0	0	14818	0	0	0	11376	0	0	1385	1385	1532	26184	70462	8353	64607	105	0	0.0833	0.1348	0.1222	0.0000	0.0000	0.0000	13433	1385	-81	0	0	0	0	0	0	0	0	
242444																																																																																																																																																																																																	22843	0	0	105810	0	774793	0	5995	0	104650	769208	19787	0	0	0	110559	0	0	0	38190	0	0	5995	5995	13858	119352	193926	41661	453652	0	0	0.1360	0.1835	0.1736	0.0000	0.0000	0.0000	104564	5995	0	0	0	0	0	0	0	0	0	
242949																																																																																																																																																																																																	5731	0	0	0	28350	80697	0	462	0	6731	85935	0	0	0	0	6725	0	0	615	963	0	0	462	462	1429	39315	15081	1997	24841	0	0	0.0729	0.1639	0.1526	0.0000	0.0000	0.0000	6263	462	468	0	0	0	0	0	0	0	0	
