"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
248240																																																																																																																																																		16933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-204	0	16729	0	0	0	0	0	0	0	0	0	0	0	11778	0	0	0	11778	0	0	0	0	0	0	0	0	0	28711	-204	0	16729	11778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248352																																																																																																																																																		6358																																																																																															
248455																																																																																																																																																		69218																																																																																															
248633																																																																																																																																																		21209																																																																																															
248745																																																																																																																																																		10100																																																																																															
248950																																																																																																																																																		0																																																																																															
248969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																															
249153																																																																																																																																																		1195																																																																																															
249304																																																																																																																																																		12831																																																																																															
249416																																																																																																																																																		31237																																																																																															
249546																																																																																																																																																		3891																																																																																															
249555																																																																																																																																																		7906																																																																																															
249564																																																																																																																																																		81700																																																																																															
249612																																																																																																																																																		644768	0	0	286615	286615	0	0	0	0	0	0	0	0	0	0	0	0	0	3912	0	0	3912	0	0	644768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286615	0	0	286615	0	935295	0	0	935295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301	0	0	2301	0	0	0	0	0	0	3912	0	0	3912	0	0	
249658																																																																																																																																																		113714																																																																																															
249872																																																																																																																																																		9116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9116	0	9116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249957																																																																																																																																																		7594																																																																																															
250047																																																																																																																																																		51952																																																																																															
250430																																																																																																																																																		30901																																																																																															
250850																																																																																																																																																		26629																																																																																															
251352																																																																																																																																																		123042																																																																																															
251558																																																																																																																																																		61928																																																																																															
251745																																																																																																																																																		68572																																																																																															
251857																																																																																																																																																		12576																																																																																															
252041																																																																																																																																																		41215																																																																																															
252256																																																																																																																																																		1865																																																																																															
252452																																																																																																																																																		17555		0																																																																																													
252658																																																																																																																																																		17303																																																																																															
252836																																																																																																																																																		74808																																																																																															
253262																																																																																																																																																		57476																																																																																															
253356																																																																																																																																																		308435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308435	0	308435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253440																																																																																																																																																		7848																																																																																															
253468																																																																																																																																																		434875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429713	5162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434875	0	0	429713	5162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253646																																																																																																																																																		33695																																																																																															
253730																																																																																																																																																		6206																																																																																															
253776																																																																																																																																																		2415																																																																																															
254317																																																																																																																																																		32138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32138	0	0	32138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254504																																																																																																																																																		30222																																																																																															
254652																																																																																																																																																		17341																																																																																															
254670																																																																																																																																																		14946		0																																																																																													
254849																																																																																																																																																		27426																																																																																															
255136																																																																																																																																																		49698																																																																																															
255350																																																																																																																																																		16154																																																																																															
255547																																																																																																																																																		14236																																																																																															
255556																																																																																																																																																		24184																																																																																															
255574																																																																																																																																																		38652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147964	0	0	147964	0	0	38652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186616	0	0	186616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147964	
255659																																																																																																																																																		438289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438289	0	0	438289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255873																																																																																																																																																		11792																																																																																															
256049																																																																																																																																																		3800																																																																																															
256058																																																																																																																																																		73103																																																																																															
256179																																																																																																																																																		3834		0																																																																																													
256553																																																																																																																																																		175498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898	0	0	3898	0	0	175498	0	0	0	0	0	0	4876	0	0	4876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184272	0	0	184272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898	
256964																																																																																																																																																		7179																																																																																															
257233																																																																																																																																																		154055	0	0																																																																																													
257345																																																																																																																																																		16621																																																																																															
257466																																																																																																																																																		41179																																																																																															
257653																																																																																																																																																		9208																																																																																															
257756																																																																																																																																																		7717																																																																																															
257868																																																																																																																																																		184168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150876	33292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184168	0	0	150876	33292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258146																																																																																																																																																		6575																																																																																															
258306																																																																																																																																																		1814																																																																																															
258351																																																																																																																																																		13082																																																																																															
258379																																																																																																																																																		8530																																																																																															
258445																																																																																																																																																		212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258539																																																																																																																																																		46749																																																																																															
258632																																																																																																																																																		4682																																																																																															
258771																																																																																																																																																		411398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77344	0	0	3308	0	0	411398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488742	0	0	414706	74036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5738	0	0	5738	0	65868	0	0	0	65868	5136	0	0	3308	1828	0	
259031																																																																																																																																																		2031586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1439	0	0	1439	0	0	2031586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2033025	0	0	2033025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1439	
259059																																																																																																																																																		34089																																																																																															
259330																																																																																																																																																		179723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179723	0	0	179723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259442																																																																																																																																																		34457																																																																																															
259518	10515907	294210	258006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2584445	0	0	1059908	0	84175	8974342	1457390	0	0	0	0	0	2886817	0	0	2885197	1620	53488	0	0	53488	0	0	0	292262	1948	1169002	0	720357	448645	0	17503869	0	804532	13713842	2985495	0	0	0	0	0	0	0	255100	2906	336203	0	336203	0	0	0	0	0	0	0	0	0	0	0	0	1688057	0	339869	1343136	5052	1452003	0	0	0	1452003	963852	0	0	929218	34634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020337	0	3666	1014525	2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1524537	1093848	0	3666	1088036	2146	10515907	294210	258006																																																																																													
259657																																																																																																																																																		104482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104482	0	104482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259853																																																																																																																																																		5947																																																																																															
259956																																																																																																																																																		27630																																																																																															
260055																																																																																																																																																		108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260354																																																																																																																																																		42998																																																																																															
260831																																																																																																																																																		14999																																																																																															
260868																																																																																																																																																		405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261070																																																																																																																																																		14623																																																																																															
261146																																																																																																																																																		28443																																																																																															
261258																																																																																																																																																		0																																																																																															
261360																																																																																																																																																		85390																																																																																															
261940																																																																																																																																																		28301																																																																																															
262059																																																																																																																																																		75992																																																																																															
262237																																																																																																																																																		27524																																																																																															
262358																																																																																																																																																		29205																																																																																															
262451																																																																																																																																																		37969																																																																																															
262741																																																																																																																																																		10725																																																																																															
262844																																																																																																																																																		29562																																																																																															
262956																																																																																																																																																		24351																																																																																															
263243																																																																																																																																																		31501																																																																																															
263551																																																																																																																																																		1909																																																																																															
263627																																																																																																																																																		0																																																																																															
264156																																																																																																																																																		808																																																																																															
264455																																																																																																																																																		90211																																																																																															
264558																																																																																																																																																		6601																																																																																															
264941																																																																																																																																																		10874																																																																																															
265340																																																																																																																																																		54757																																																																																															
265407																																																																																																																																																		175281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1728	171746	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175281	0	1728	171746	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
265452																																																																																																																																																		13783																																																																																															
265676																																																																																																																																																		7442																																																																																															
266066																																																																																																																																																		34602																																																																																															
266244																																																																																																																																																		32072																																																																																															
266253																																																																																																																																																		15347																																																																																															
266271	2037384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3573	0	3573	0	0	0	2036855	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2040957	0	3573	2036855	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3573	0	3573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037384	0	0																																																																																													
266655																																																																																																																																																		9851																																																																																															
266851																																																																																																																																																		25620																																																																																															
266879																																																																																																																																																		133																																																																																															
266945																																																																																																																																																		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99999	0	99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
267652																																																																																																																																																		13770																																																																																															
267737																																																																																																																																																		348070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573	345393	2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348070	0	573	345393	2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268136																																																																																																																																																		11119																																																																																															
268257																																																																																																																																																		39248																																																																																															
268556																																																																																																																																																		71270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	116	0	10416	60854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71386	0	10416	60970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	116	0	0	0	0	0	0	0	116	0	0	116	0	0	
268734																																																																																																																																																		132552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67048	0	65504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132552	0	67048	0	65504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268828																																																																																																																																																		100170																																																																																															
268976																																																																																																																																																		0		0																																																																																													
269049																																																																																																																																																		35374																																																																																															
269058																																																																																																																																																		2341																																																																																															
269478																																																																																																																																																		23069																																																																																															
269759																																																																																																																																																		2915																																																																																															
270036																																																																																																																																																		311910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311910	0	0	311910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
270148																																																																																																																																																		16549																																																																																															
270335																																																																																																																																																		94143																																																																																															
270353																																																																																																																																																		16240		0																																																																																													
270504																																																																																																																																																		25160																																																																																															
270531																																																																																																																																																		28815																																																																																															
270652																																																																																																																																																		0																																																																																															
271136																																																																																																																																																		0																																																																																															
271154																																																																																																																																																		23864																																																																																															
271275																																																																																																																																																		33974																																																																																															
271341																																																																																																																																																		7565																																																																																															
271529																																																																																																																																																		46233																																																																																															
271631																																																																																																																																																		72210																																																																																															
271743																																																																																																																																																		8121		0																																																																																													
271752																																																																																																																																																		42092																																																																																															
271855																																																																																																																																																		141988																																																																																															
272030																																																																																																																																																		9264																																																																																															
272058																																																																																																																																																		0		0																																																																																													
272151																																																																																																																																																		14719																																																																																															
272218																																																																																																																																																		470680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27384	443296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470680	0	27384	443296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272245																																																																																																																																																		0		0																																																																																													
272272																																																																																																																																																		57428																																																																																															
272302																																																																																																																																																		221616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43843	177773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221616	0	43843	177773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272870																																																																																																																																																		8180																																																																																															
273149																																																																																																																																																		4376																																																																																															
273251																																																																																																																																																		16285																																																																																															
273336																																																																																																																																																		19607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19527	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19607	0	19527	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550																																																																																																																																																		36931																																																																																															
273653																																																																																																																																																		5634																																																																																															
273662																																																																																																																																																		274906																																																																																															
273840																																																																																																																																																		11258																																																																																															
273859																																																																																																																																																		0																																																																																															
274025																																																																																																																																																		6129																																																																																															
274052																																																																																																																																																		11621		0																																																																																													
274164																																																																																																																																																		99																																																																																															
274548																																																																																																																																																		6728																																																																																															
274641																																																																																																																																																		0																																																																																															
274753																																																																																																																																																		4803																																																																																															
274829																																																																																																																																																		119364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119364	0	0	119364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856																																																																																																																																																		13279																																																																																															
275255																																																																																																																																																		5644																																																																																															
