"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3818	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG419	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG424	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG429	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG434	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG439	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG444	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG449	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG454	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG459	RCFDG460	RCFDG461	RCFDG462	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3818	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCON8765	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	
495558																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	1337	0		60		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
495857																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	1433	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496434																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	67	0	0	483	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496845																																																																																																																																																													518	0	0	0	0	0	0	0	0	0	4358	0	0	12734	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
496957																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	3325	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497039																																																																																																																																																													0	0	0	0	0	0	70819	0	0	0	9090	6012	0	20671	4735		6406		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2192	0	0	0	2192	0	0	0	0	0	0	0	0	0	0	0	0	70819	0	0	0	0	0	0	0	0	0	
497404	37042	7137161	0	405818	0	0	17112962	0	0	0	5071431	3148707	0	12239900	4812388	50491	477946	75	1254471	0	0	0	0	0	323465	0	0	0	0	817	350735	0	0	0	0	0	0	0	0	0	0	1388134	23160	0	0	8282682	23160	0	0	0	0	0	0	26784594	1651527	0	0	0	0	0	0	0	0	0	0	666696	8325	0	0	579971	18381	0	0	20540	0	0	8071481	321	4792	7555	10763	1162514	0	101333	115123	0	34655	0	0	0	0	7137161	391881	1109426	0	0	101333	0	149778	0	0	0	3600	92898	4835	34655	0	0	0	51659	63464	11036	0	0	0	551068	0	0	0	0	25059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6673	0	0	0	0	32200	0	0	0	0	692	0	0	0	0	64624																																																																																					
497655																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	120	1997	0	187	70		0		0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3478	0	0	
497851																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	5176	3601	0	1865	876		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497954																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	713	0	630	973		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
497972																																																																																																																																																													819	0	0	0	0	0	0	0	0	0	9386	0	0	11342	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498148																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	4330	0	0	30158	2550		0		0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	2838	0	0	0	0	0	0	0	0	0	0	0	3838	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498317																																																																																																																																																													0	33600	0	0	0	0	2150	0	0	0	15073	3659	0	33464	12194		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2150	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	1075	0	0	0	0	0	0	0	
498362																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	131	0	0	24909	0		3749		0	0	0	0	0	0	0	0	0	0	0	6026	0	0	0	0	0	0	0	0	0	0	0	6026	0	0	0	0	0	0	0	0	0	0	0	12052	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	5613	0	0	
498456																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	884	118		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498531																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	2166	0	0	104	321		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498625																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	1653	0	0	6120	0		650		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	
498746																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	2124	0	0	5519	115		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
498942																																																																																																																																																													68	0	0	0	0	0	0	0	0	0	0	0	0	3860	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499154																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	258	0	0	1304	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499453																																																																																																																																																													663	0	0	0	0	0	5000	0	0	0	1345	0	0	24666	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	
499501																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	15054	0	0	22437	0		703		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499538																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	1147	0	0	7951	1633		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499743																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	39	0	0	2807	17		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499752																																																																																																																																																													0	10000	0	0	0	0	0	0	0	0	228	0	0	12802	160		644		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
499855																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	1198	3	0	9230	807		2048		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
500256																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	2237	0	5771	0		31		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	
500658																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	640	0	0	996	30		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	
501039																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	236	21	0	437	28		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501105	50729	0	0	0	0	0	13291368	0	0	0	5861976	255220	0	7227554	3742588	326495	467780	11575	0	0	0	0	0	0	0	0	0	0	0	2670948	604284	0	0	0	0	0	0	0	0	0	0	1202318	2199	0	0	1197448	3910	0	0	0	0	0	0	3456074	0	0	0	359969	24129	0	0	329671	23958	0	0	90655	0	0	0	7241	0	0	0	70892	14906008	610393	0	0	0	0	0	1976328	0	0	0	0	0	0	0	0	0	0	28742	2150497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56878	0	0	2	339050	38585	0	0	0	0	0	0	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39265	0	0	0	0																																																																																					
501132																																																																																																																																																													0	0	0	0	0	0	35000	0	0	0	2581	0	0	5868	842		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35000	0	0	0	0	0	0	0	0	0	0	0	1389	0	0	0	1389	0	0	0	0	0	0	17500	0	0	0	0	0	3794	0	
501459																																																																																																																																																													0	0	0	0	0	0	1876	0	0	0	20001	0	0	19056	604		177		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	1876	0	0	0	0	0	0	0	
501655																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	1600	221		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501758																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	17443	1418	0	26729	0		38		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501767																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	5459	700		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849	0	0	
501815																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	5648	0	0	33365	0		1010		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502111																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	1795	408		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502353																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	6382	1144		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502447																																																																																																																																																													150	0	0	0	0	0	0	0	0	0	0	0	0	5611	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502559																																																																																																																																																													0	3300	0	0	0	0	0	0	0	0	170	0	0	2827	28		913		0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5708	0	
502652																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	807	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502746																																																																																																																																																													223	0	0	0	0	0	0	0	0	0	3872	0	0	8128	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
502849																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	20881	0	0	81987	22585	11498	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	0	0	0	0	0	0	0	0	0	0	0	2559	0	0	0	0	0	0	0	0	0	0	0	5125	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
503453																																																																																																																																																													880	0	0	0	0	0	0	0	0	0	33336	5549	0	42567	3735		0		0	0	0	0	0	0	0	0	0	0	0	6546	0	0	0	0	0	0	0	0	0	0	0	6546	0	0	0	0	0	0	0	0	0	0	0	13092	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
503547																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	307	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	
503640																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	57	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504142																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	530	0	0	5615	14		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504311																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	4776	3663	0	6473	1009		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	
504535																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	1501	1287	0	1742	95		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504647																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	425	400	0	1458	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504713	336573	3032327	0	6487163	0	0	49776978	0	0	0	15093524	62437830	0	52948066	17815087	790340	274524	6131	1791330	0	0	0	0	0	2405917	20000	0	0	0	29630446	9069725	0	0	0	0	0	0	0	0	0	0	5189096	407672	0	0	2215666	407672	0	0	53276	0	0	0	33312232	2785740	53276	0	1024542	194060	0	0	992663	168786	0	0	204583	192746	1476	0	683718	0	200	0	711218	53519954	8890659	11363000	0	1761	9170	0	72122569	27283484	0	153500	0	0	0	0	1634795	788432	0	532782	3687148	0	0	1634795	788432	153500	212005	761345	19713	166936	414075	60721	12500	583468	30000	13282	220337	82345	4938	0	0	0	35025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																					
505242																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	94	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505550																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	156	0	0	873	134		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505831																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	1746	0	0	6645	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505916																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	1813	755	0	1941	0		0		0	0	0	0	0	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
506052																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	1341	0	2068	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
506249																																																																																																																																																													1182	43360	43360	0	0	0	0	0	0	0	72586	20882	0	127131	14611	0	1002	0	0	0	0	0	0	0	10370	0	0	0	0	35611	0	0	0	0	0	0	0	0	0	0	0	17777	0	0	0	0	0	0	0	0	0	0	0	53388	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	4	0	0	0	830	0	0	0	0	0	0	0	36509	121779	0	
506838																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	8636	0	0	883	808		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
506922																																																																																																																																																													0	0	0	0	0	0	39106	0	0	0	371632	0	0	220508	47282	0	19065	0	0	0	0	0	0	0	0	0	0	0	0	51562	0	0	0	0	0	0	0	0	0	0	0	37068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	0	0	0	469	0	0	0	0	0	0	0	0	0	0	0	0	127736	0	0	0	0	0	0	0	0	0	
507068																																																																																																																																																													67	0	0	0	0	0	0	0	0	0	60184	0	0	86933	42397	0	0	0	0	0	0	0	0	0	22161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
507152																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	9589	0	0	9584	405		680		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
507330																																																																																																																																																													7224	1868	0	0	0	0	0	0	0	0	10798	8277	0	34663	0		0		0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
507349																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	181	0	0	3488	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
507509																																																																																																																																																													0	5000	0	0	0	0	0	0	0	0	90370	0	0	58114	0		5841		0	0	0	0	0	0	0	0	0	0	0	25725	0	0	0	0	0	0	0	0	0	0	0	37602	0	0	0	0	0	0	0	0	0	0	0	63327	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
508270																																																																																																																																																													0	0	0	0	0	0	0	0	0	0	0	0	0	438	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
