"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
141341																										0	2206	5200	0	15150	true	0	0	0	252	0	1954	2564	1	0	0	false	0	0	0	5200	5700	4250	0	0	0	0	0	0	0	0	true	false	http://www.tboc.com	
141350																										0	0	1250	0	1250	false	0	0	0	0	0	0	2544	4	0	0	false	0	0	0	1250	0	0	0	0	0	0	0	0	0	0	true	false		
141453																										0	445	0	0	0	true	0	0	0	188	0	257	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.farmersandmerchants.com	
141556																										351	12785	4344	0	15087	true	351	7816	0	2255	0	2714	4164	1	0	0	false	0	422	0	4344	7943	1589	789	0	422	0	0	0	0	422	true	false	www.stearns-bank.com	
141734																										1486	3362	0	604	302263	true	882	0	0	862	0	2500	8911	2	664	0	true	0	263	0	291051	10833	116	0	218000	263	0	0	0	0	263	false	false	sbk.com	
141958																										0	411	0	0	0	true	0	0	0	87	0	324	2193	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.bankofgleason.com	
142049																										0	12	0	0	596	true	0	0	0	12	0	0	2084	2	0	0	false	0	0	0	0	0	0	596	0	0	0	0	0	0	0	true	false	www.fnbwu.com	
142571																										0	66	0	0	0	true	0	0	0	66	0	0	190	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.hibbank.com	
142656																										0	0	154	0	2738	true	0	0	0	0	0	0	825	1	0	0	false	0	0	0	2404	216	83	35	2250	0	0	0	0	0	0	true	false	http://www.lyonsstatebank.com	
142955																										0	10376	90200	0	166232	true	0	1645	0	1298	5682	1751	9231	2	0	0	true	0	0	0	90200	20000	55000	1032	95000	0	0	0	0	0	0	true	false	www.spiritbank.com	
143158																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
143653																										0	529	0	0	435	true	0	492	0	0	0	37	0	0	0	0	false	0	0	0	435	0	0	0	0	0	0	0	0	0	0	false	false	http://www.statebankofaurora.com	
143662																										44482	36030	105018	10631	106397	true	33058	29932	0	410	0	5688	15434	3	10631	793	true	0	0	0	105018	0	874	0	0	0	0	0	505	66000	505	true	false	www.umpquabank.com	
143859																										0	90	0	0	1936	true	0	0	0	90	0	0	0	0	0	0	false	0	0	0	450	700	786	0	0	0	0	0	0	0	0	false	false	http://www.fsbdodge.com	
143952																										1569	617	1500	849	1500	true	720	0	0	342	0	275	418	0	849	0	true	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	false	false	http://WWW.FIRSTBANKBALDWIN.COM	
144034																										0	3284	0	0	5000	true	0	1568	0	604	0	1112	7750	3	0	0	false	0	0	0	0	5000	0	0	5000	0	0	0	0	0	0	false	false	http://www.bankofcleveland.com	
144052																										0	34	3000	0	8455	true	0	0	0	34	0	0	9023	5	0	0	true	0	455	0	3000	1500	2500	1000	0	455	0	0	0	0	455	true	true	http://WWW.EXCHANGEBANKONLINE.COM	
144155																										0	2177	4000	0	24103	true	0	623	0	830	0	724	4759	2	0	0	true	0	103	0	4000	9000	11000	0	0	103	0	0	0	0	103	true	false	http://www.sterlingstatebank.com	
144436																										0	2671	0	0	16340	true	0	2671	0	0	0	0	3985	2	0	0	false	0	0	0	12000	0	4340	0	0	0	0	0	0	0	0	false	false	www.union-bank.com	
144856																										0	472	2000	0	4077	true	0	232	0	240	0	0	3092	0	0	0	true	0	77	0	2000	2000	0	0	0	77	0	0	0	0	77	true	true	http://www.bayportbank.com	
144913																										0	0	0	0	0	true	0	0	0	0	0	0	3552	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.neffsnatl.com	
145059																										0	125	1500	0	2300	true	0	0	0	30	0	95	4144	4	0	0	false	0	0	0	1500	300	500	0	0	0	0	0	0	0	0	true	false	http://bankofhalls.com	
145545																										1117	3739	2000	1117	2579	true	0	3589	0	150	0	0	921	1	1193	0	false	0	0	0	2000	0	0	0	0	579	0	0	0	0	579	true	false	http://www.fnbwaterloo.com	
145554																										0	4434	0	0	11602	true	0	395	0	2020	716	1303	779	0	0	0	true	0	0	0	5000	5082	560	960	0	0	0	0	0	0	0	true	true	www.fnbba.com	
145741																										0	121	2000	0	3361	true	0	0	0	121	0	0	1861	1	0	0	false	0	0	0	2000	700	500	161	0	0	0	0	0	0	0	true	false	http://www.fmsbiowa.com	
145750																										0	528	4000	0	4000	true	0	528	0	0	0	0	221	0	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	true	false	www.statebankbp.com	
145844																										180	396	276	163	1269	true	17	0	0	396	0	0	0	0	163	0	false	0	0	0	276	194	799	0	0	0	0	0	0	0	0	true	true	http://www.fountaintrust.com	
145956																										0	0	0	0	0	true	0	0	0	0	0	0	94	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://ericsonstatebank.com	
146056																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://jbomhoff@oldi.net	
146533																										0	0	0	0	0	false	0	0	0	0	0	0	47	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://merchantsandfarm@bellsouth.net	
146618																										0	1515	0	0	5472	false	0	562	0	851	0	102	1238	0	0	0	false	0	0	0	0	0	0	0	0	1000	0	4472	0	0	0	true	true	bankofharlan.com	
146654																										460	5737	2500	0	35535	true	460	1307	0	1620	0	2810	20465	7	0	0	false	0	0	0	2500	3800	11528	17682	0	0	0	25	0	0	25	true	false	http://www.claytonbank.com	
146663																										663	2603	0	0	0	true	663	1555	0	709	0	339	6074	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	WWW.SAVINGSBANK.COM	
146850																										0	10	0	0	11500	true	0	0	0	10	0	0	890	1	0	0	false	0	0	0	5000	2000	2500	2000	0	0	0	0	0	0	0	false	false	http://www.psbonline.net	
147053																										0	697	1500	0	2500	true	0	267	0	430	0	0	80	0	0	0	true	0	0	0	1500	500	500	0	0	0	0	0	0	0	0	true	false	www.fnbbarron.com	
147174																										3	1482	7000	3	32181	true	0	932	0	550	0	0	1643	1	3	0	false	0	0	0	7000	14000	0	10000	24000	0	0	0	1181	0	1181	true	false	www.sterlingbankfl.com	
147633																										144	275	0	0	5	true	144	124	0	18	0	133	2084	1	0	0	true	0	0	0	0	5	0	0	0	0	0	0	0	0	0	false	false	http://www.merchantsbk.com	
147651																										0	116	0	0	0	false	0	0	116	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
147679																										0	0	0	0	6750	false	0	0	0	0	0	0	456	0	0	0	false	0	0	0	750	4000	2000	0	0	0	0	0	0	0	0	false	false	www.glenrocksavings.com	
147839																										4590	41988	12000	0	52000	true	4590	37285	0	1292	0	3411	10155	6	0	0	false	0	0	0	12000	10000	20000	10000	47000	0	0	0	0	0	0	false	false	http://www.fnbga.com	
147857																										0	1008	5000	0	9153	true	0	571	0	9	0	428	9420	6	0	0	true	0	153	0	5000	4000	0	0	0	153	0	0	0	0	0	false	false	http://www.firstbankblueearth.com	
147923																										0	0	0	0	0	true	0	0	0	0	0	0	10664	5	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.bankofoceancity.com	
148144																										117	111	0	0	3500	true	117	0	0	0	0	111	1393	3	0	0	false	0	0	0	1000	2000	500	0	0	0	0	0	0	0	0	false	false	http://www.wemplestatebank.com	
148238																										0	2131	7	0	5553	true	0	379	0	1508	0	244	452	0	0	0	false	0	0	0	7	16	0	5530	5000	0	0	0	0	0	0	true	false	pbbanking.com	
148340																										0	956	0	0	1000	true	0	0	151	355	0	450	976	0	0	0	true	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	WWW.USBIOWA.COM	
148715																										0	3761	0	0	4500	true	0	1013	0	1655	1093	0	991	0	0	0	false	0	0	0	0	0	1000	3500	4500	0	0	0	0	0	0	true	false	http://www.pbkbank.com	
148809																										0	0	0	0	16000	true	0	0	0	0	0	0	2048	0	0	0	true	0	0	0	1500	14500	0	0	0	0	0	0	0	0	0	false	false	www.rsibanking.com	
148920																										0	0	2000	0	3000	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	2000	1000	0	0	0	0	0	0	0	0	0	false	false		
149150																										0	159	4470	0	7370	true	0	159	0	0	0	0	164	0	0	0	false	0	0	0	4470	2900	0	0	0	0	0	0	0	0	0	false	false	http://www.csbankcadott.com	
149235																										0	180	0	0	0	true	0	180	0	0	0	0	10915	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.talstatebank.com	
149253																										0	467	0	0	0	true	0	22	0	434	0	11	1597	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.reelfootbank.com	
149271																										0	0	0	0	9821	true	0	0	0	0	0	0	1979	1	0	0	false	0	0	0	0	5821	0	4000	6000	0	0	0	0	0	0	true	false	www.northamptoncoop.com	
150035																										131	2297	7000	0	34777	true	131	1780	0	367	0	150	7250	5	0	0	false	0	0	0	7000	24077	3100	0	0	600	0	0	0	0	600	false	false	www.fandmbank.com	
150044																										1274	9244	14000	1274	50000	true	0	4421	0	2390	0	2433	900	0	1407	0	true	0	0	0	14000	5000	31000	0	0	0	0	0	0	0	0	false	false	http://www.unitedbankofmichigan.com	
150071																										290	54222	90716	0	423129	true	290	37717	0	15413	0	1092	35784	4	0	0	true	0	0	0	90716	120413	115000	95000	226130	2000	0	0	0	0	2000	true	false	http://www.frontierbank.com	
150156																										0	0	0	0	0	false	0	0	0	0	0	0	28	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
150334																										0	0	0	0	0	true	0	0	0	0	0	0	1597	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbchillicothe.com	
150352																										0	0	0	0	2939	true	0	0	0	0	0	0	370	1	0	0	false	0	0	0	900	0	64	1975	0	0	0	0	0	0	0	false	false	www.fullertonnational.com	
150727																										246	119	0	246	0	true	0	0	119	0	0	0	773	0	246	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://richwoodbank.com	
150754																										0	1258	1132	0	9610	true	0	1099	0	159	0	0	2371	2	0	0	true	0	0	0	1132	4258	925	3295	8500	0	0	0	0	1000	0	true	true	www.hsbt.com	
151331																										0	28037	1428	0	1935	true	0	19513	0	5913	0	2611	423	0	0	0	false	0	507	0	1428	0	0	0	0	507	0	0	0	0	507	true	false	www.firststateonline.com	
151546																										58	38	0	0	0	true	58	0	0	38	0	0	54	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.securitynb.com	
151555																										0	194	0	0	0	true	0	0	9	185	0	0	984	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.firstbankchandler.com	
151751																										0	8863	10000	0	65715	true	0	2912	0	0	0	5951	7329	1	0	0	false	0	25715	0	10000	30000	0	0	40000	25715	0	0	0	0	25715	true	false	www.e-pbc.com	
151818																										833	1726	7950	833	7950	true	0	0	0	76	0	1650	8672	2	833	0	true	0	0	0	7950	0	0	0	0	0	0	0	0	0	0	false	false	www.combk.com	
151957																										272	303	15820	0	83195	true	272	223	80	0	0	0	298	0	0	0	true	0	0	0	70320	7000	875	0	875	0	5000	0	0	1625	5000	false	false	http://www.1stStateBank.com	
152048																										0	0	0	0	0	true	0	0	0	0	0	0	1182	6	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.FSBWIN.COM	
152057																										0	1915	0	0	2281	true	0	960	0	313	0	642	376	0	0	0	false	0	0	0	0	40	0	2241	0	0	0	0	0	0	0	false	false	www.bankboc.com	
152235																										0	10002	4000	0	36000	true	0	4195	0	4557	0	1250	13237	5	0	0	true	0	0	0	4000	20000	0	12000	0	0	0	0	0	0	0	true	false	www.bartowcountybank.com	
152253																										0	485	0	0	0	false	0	0	0	485	0	0	708	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://castlerockbank.net	
152431																										0	20	0	0	0	true	0	0	0	20	0	0	491	1	0	0	true	1785	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.sbchrisman.com	
152440																										0	1426	0	0	0	true	0	115	0	693	0	618	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.csb123.com	
152673																										0	29	26300	0	30571	true	0	0	0	29	0	0	344	0	0	0	false	0	696	0	26300	3575	0	0	0	696	0	0	0	0	0	false	false	http://WWW.ATHOLCLINTONBANK.COM	
152851																										250	0	0	0	0	true	250	0	0	0	0	0	903	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.1stcommbk.com	
153054																										0	8496	0	0	15000	true	0	7826	0	248	0	422	3868	3	0	0	true	0	0	0	0	0	15000	0	15000	0	0	0	0	0	0	true	true	www.northwesternbank.com	
153353																										0	131	0	0	0	true	0	0	0	61	0	70	3380	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.peoplesbankonline.com	
154154																										0	553	0	0	642	true	0	0	0	553	0	0	5964	1	0	0	false	0	512	0	32	98	0	0	0	512	0	0	0	0	0	true	true	bankfnbt.com	
154257																										0	353	0	0	0	true	0	0	0	353	0	0	40	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.centennialbanking.com	
154770																										0	2815	0	0	1270	true	0	2154	0	661	0	0	2960	3	0	0	false	0	0	0	352	653	0	265	0	0	0	0	0	0	0	false	false	www.framinghambank.com	
155245																										1485	478	13877	391	79603	true	1094	0	0	478	0	0	588	0	447	0	false	0	14992	0	13877	32736	11552	0	44288	16618	0	4820	0	0	16618	false	false	http:www.thelpsb.com	
155517																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.greatlakesbb.com	
155759																										0	0	0	0	0	false	0	0	0	0	0	0	65	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
155777																										467	998	0	0	18694	true	467	950	0	48	0	0	4156	2	0	0	false	0	0	0	0	6000	12000	694	0	0	0	0	0	0	0	false	false	heartlandbankonline.com	
156457																										0	445	0	0	0	true	0	109	0	0	0	336	375	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.hcbmn.com	
156635																										0	24	0	0	0	true	0	0	0	0	0	24	422	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.colchesterstatebank.com	
156877																										30	14999	14938	30	28992	true	0	4655	0	8069	0	2275	1593	1	30	0	false	0	0	0	14938	8647	4000	1407	0	0	0	0	0	0	0	true	false	www.butlerbank.com	
156952																										0	2756	9104	0	13201	true	0	1186	0	189	504	877	483	0	0	0	false	0	0	0	9104	1806	1708	583	0	0	0	0	0	0	0	false	false	www.wbalamo.com	
157155																										0	1667	3252	0	13532	true	0	64	0	1603	0	0	660	1	0	0	false	0	0	0	6252	2567	1500	3213	6500	0	0	0	0	0	0	true	true	http://thayercountybank.com	
157379																										0	300	0	0	0	true	0	0	0	300	0	0	1446	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://WWW.METHUENCOOP.COM	
157650																										0	215	0	0	7200	true	0	0	0	215	0	0	280	0	0	0	false	0	0	0	0	4800	2400	0	7200	0	0	0	0	0	0	true	false	www.crowriverbank.com	
157744																										623	657	0	86	179	true	537	0	0	657	0	0	1561	1	86	0	true	0	0	0	0	0	179	0	0	0	0	0	0	0	0	true	false	http://www.myhhsb.com	
157838																										0	1942	0	0	457	true	0	809	0	402	0	731	12805	5	0	0	true	0	457	0	0	0	0	0	0	457	0	0	0	0	457	false	false	www.fnb-jasper.com	
157856																										0	0	3480	0	3980	true	0	0	0	0	0	0	788	1	0	0	false	0	0	0	3480	500	0	0	0	0	0	0	0	0	0	true	true	http://www.fbtok.com	
157904																										0	1362	13500	0	78245	true	0	750	0	203	0	409	364	0	0	0	true	0	0	0	13500	45950	6965	6000	37000	0	0	0	5830	0	0	false	false	www.hampdenbank.com	
158554																										0	0	0	0	0	true	0	0	0	0	0	0	1682	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://WWW.UFMSB.ORG/	
158741																										0	0	0	0	0	true	0	0	0	0	0	0	4610	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.crossroadsbank.com	
158750																										0	357	0	0	2000	false	0	0	0	0	0	357	149	0	0	0	true	0	0	0	500	1000	500	0	0	0	0	0	0	0	0	false	false	http://statebankofhildreth.com	
158947																										2184	168	11000	0	18000	true	2184	0	0	43	0	125	1908	2	0	0	true	0	0	0	11000	7000	0	0	0	0	0	0	0	0	0	true	false	http://www.marklebank.com	
158974																										0	381	4700	0	27512	true	0	381	0	0	0	0	1807	1	0	0	false	0	0	0	4700	3500	11300	8000	18000	12	0	0	0	0	12	true	false	www.saugusbank.com	
159636																										1102	4662	0	0	12963	true	1102	2252	50	2105	0	255	19219	6	0	0	true	0	0	0	12951	12	0	0	0	0	0	0	0	0	0	false	false	www.wilsonbank.com	
159645																										0	10	0	0	0	false	0	0	0	10	0	0	854	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.statebankofreeseville.com	
159953																										0	0	0	0	3299	true	0	0	0	0	0	0	3851	1	0	0	false	0	206	0	0	0	217	2876	0	206	0	0	0	0	206	false	false	http://www.oklahomabankandtrust.com	
160360																										715	1735	4000	547	13820	true	168	0	0	129	0	1606	5030	3	608	0	true	0	0	0	4000	3100	2720	4000	0	0	0	0	0	0	0	true	true	http://www.opbc.com	
160454																										0	0	0	0	0	true	0	0	0	0	0	0	358	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://fnbballinger.com	
160557																										11	0	0	0	0	false	11	0	0	0	0	0	34	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
160614	55980	0	0	0	0	false	55980	250	0	0	0	false	47656	0	0	0	0	0	0	0	0	0	0	0	0					0			0	0	0	0	0								0										0		true	false	http://www.ftci.com	
160650																										0	1340	34000	0	49379	true	0	22	0	572	395	351	5512	1	0	0	true	0	379	0	34000	15000	0	0	0	379	0	0	0	0	379	true	false	http://www.charterbankec.com	
160959																										256	649	12250	0	45888	true	256	0	0	649	0	0	7514	9	0	0	true	0	0	0	12250	15000	12000	6638	0	0	0	0	0	0	0	true	false	http://www.kansasstatebank.com	
161031																										0	219	343	0	2593	true	0	0	0	219	0	0	1690	3	0	0	false	0	0	0	343	1000	1250	0	0	0	0	0	0	0	0	true	false	http://www.csbcfin.com	
161107																										24	0	5243	24	57088	true	0	0	0	0	0	0	273	0	24	0	true	0	0	0	38243	13468	5377	0	5088	0	0	0	0	0	0	true	true	www.BeverlyNational.com	
161273																										202	1215	6839	202	56814	true	0	1050	0	165	0	0	2910	2	202	0	true	0	0	0	6839	17012	22000	10963	34000	0	0	0	0	0	0	true	false	NORTHSHORE-BANK.COM	
161433																										0	673	0	0	1207	true	0	4	0	544	0	125	537	0	0	0	false	0	0	0	0	0	0	1207	1207	0	0	0	0	0	0	false	false	http://libertystatebanktn.com	
161602																										3072	3368	7500	1528	15946	true	1544	0	0	2531	0	837	8910	3	2134	0	false	0	0	0	7500	8142	0	0	0	0	304	0	0	0	0	true	true	www.cnbank.com	
162337																										1731	5580	0	0	0	true	1731	839	0	2933	0	1808	1213	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.ctcbonline.com	
163343																										96	1040	500	96	2505	true	0	14	0	133	0	893	733	1	96	0	false	0	5	0	500	1000	1000	0	0	5	0	0	0	0	0	true	true	www.centrebank.net	
163370																										578	312	8350	578	11350	true	0	0	0	312	0	0	3223	1	578	0	true	0	0	0	8350	2000	1000	0	0	0	0	0	0	0	0	false	false	www.mansfieldbankonline.com	
163549																										3706	6768	0	1050	30000	true	2656	1976	0	2460	0	2332	0	0	1225	0	true	0	0	0	10000	0	5000	15000	0	0	0	0	0	0	0	false	false	http://rivervalleybank.com	
163857																										0	952	0	0	6059	true	0	952	0	0	0	0	555	0	0	0	true	0	59	0	0	2000	2000	2000	0	59	0	0	0	0	59	false	false	http://www.fmbankok.com	
164032																										0	142	0	0	0	false	0	0	0	142	0	0	932	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
164153																										0	95	0	0	10400	true	0	0	0	0	0	0	921	0	0	0	true	57134	0	95	1000	2400	2000	5000	0	0	0	0	0	0	0	false	false	www.lakeregion.com	
164331																										24	30	0	0	0	true	24	0	0	30	0	0	705	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.lbandt.com	
164377																										0	727	0	0	19600	true	0	0	0	727	0	0	1360	1	0	0	false	0	0	0	2000	4000	9800	3800	0	0	0	0	0	0	0	false	false	www.sharonbank.com	
164854																										0	845	7500	0	23800	true	0	239	0	0	0	606	877	1	0	0	true	0	0	0	7500	0	3300	13000	20500	0	0	0	0	0	0	false	false	www.unitedbankwi.com	
164957																										0	343	1500	0	1500	true	0	0	0	0	0	343	1446	3	0	0	false	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	false	false	http://www.concordia-bank.com	
164975																										5	240	0	5	15000	false	0	0	0	240	0	0	1918	1	5	0	false	0	0	0	0	2000	4000	9000	0	0	0	0	0	0	0	false	false	http://www.stoughtoncoopbank.com	
165039																										1046	2372	0	0	0	true	1046	1906	0	370	0	96	1348	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	WWW.FNBPOLK,COM	
165628																										465	4477	130920	335	195908	true	130	17	0	2094	0	2366	24166	4	335	0	true	0	0	0	130920	50000	0	14988	0	0	0	0	0	0	0	true	true	www.bankatfirst.com	
165758																										0	1591	1240	0	9800	true	0	1341	0	0	0	250	1684	2	0	0	true	0	0	0	1240	6000	2320	240	0	0	0	0	0	0	0	false	false	http://www.newmarketbank.com	
165806																										453	68	0	453	30000	true	0	0	0	68	0	0	21232	5	453	0	true	0	0	0	0	0	15000	15000	0	0	0	0	0	0	0	true	false	http://www.BankofCastile.com	
166111																										0	196	15303	0	30224	true	0	0	0	196	0	0	0	0	0	0	false	0	0	0	15303	12884	2037	0	0	0	0	0	0	0	0	true	false	northcountrysavings.com	
166531																										0	897	2000	0	15000	true	0	808	0	89	0	0	2983	1	0	0	false	0	0	0	2000	11000	2000	0	0	0	0	0	0	0	0	false	false	http://www.bankoffrankewing.com	
166652																										902	8142	32000	899	44450	true	3	2575	0	2763	0	2804	4116	2	899	0	true	0	0	0	32000	7000	5000	0	0	450	0	0	0	0	450	true	false	http://www.alliancebanks.com	
166803																										0	802	1995	0	84806	true	0	0	0	0	0	802	3964	1	0	0	false	0	1677	0	1995	44050	13761	23323	28500	1677	0	0	0	0	1677	true	false	www.mbvt.com	
166849																										0	85	500	0	500	true	0	0	0	85	0	0	674	1	0	0	false	0	0	0	500	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fnbgriggs@fnbgriggsville.com	
167060																										498	5492	25000	0	40000	true	498	5135	0	357	0	0	17685	3	0	0	false	0	0	0	25000	15000	0	0	0	0	0	0	0	0	0	false	false	http://fnbnorcal.com	
167453																										907	50	0	907	4474	false	0	0	0	50	0	0	237	0	907	0	true	0	54	0	810	2530	1080	0	0	54	0	0	0	0	54	true	false	http://www.bankofgalesville.com	
167556																										0	124	0	0	0	false	0	0	0	124	0	0	342	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.scnbank.com	
167565																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.wellsfargo.com	
167752																										0	0	1245	0	1245	true	0	0	0	0	0	0	642	3	0	0	false	0	0	0	1245	0	0	0	0	0	0	0	0	0	0	true	false	http://www.bankwithmnb.com	
167855																										0	1214	0	0	0	true	0	285	0	280	0	649	144	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://valleybank.net	
167864																										0	0	12000	0	12000	true	0	0	0	0	0	0	15610	4	0	0	false	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.wtstatebk.com	
168441																										183	564	0	183	4350	true	0	533	0	31	0	0	662	1	205	0	false	0	0	0	0	350	4000	0	0	0	0	0	0	0	0	true	false	http://www.mymbt.com	
168571																										0	1000	0	0	552	true	0	140	0	160	0	700	1300	1	0	0	false	0	0	0	355	197	0	0	0	0	0	0	0	0	0	false	false	www.fcbnet.com	
168731																										30	1499	0	0	15000	true	30	422	0	1077	0	0	2430	1	0	0	true	0	0	0	0	15000	0	0	15000	0	0	0	0	0	0	false	false	www.cohuttabank.com	
169073																										0	979	29000	0	80317	true	0	749	0	230	0	0	10000	10	0	0	true	0	0	0	29000	31317	20000	0	0	0	0	0	0	0	0	false	false	http://www.novasavingsbank.com	
169327																										0	255	0	0	17000	true	0	0	0	255	0	0	8239	5	0	0	false	0	0	0	2000	5000	10000	0	0	0	0	0	0	0	0	false	false	www.psbinc.net	
169354																										0	0	0	0	0	true	0	0	0	0	0	0	761	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.statenb.com	
169653																										54348	156944	100000	18809	200676	true	35539	128678	0	23749	0	4517	59946	9	18809	0	true	0	0	0	100000	100676	0	0	0	0	0	0	0	0	0	true	true	WWW.FIRSTBANKS.COM	
169756																										0	0	8490	0	11960	true	0	0	0	0	0	0	86	0	0	0	false	0	0	0	8490	2364	0	1106	0	0	0	0	0	0	0	false	false	http://www.wcb.net	
169952																										0	5679	0	0	15623	true	0	425	0	1227	0	4027	233	0	0	0	false	0	0	0	9823	0	0	5800	0	0	0	0	0	0	0	false	false	www.statebankofparkrapids.com	
170051																										386	6003	0	0	90264	true	386	2546	0	23	0	3434	9316	2	0	0	true	0	264	0	0	13000	5000	72000	90000	264	0	0	0	0	264	true	true	http://www.themissionbank.com	
170257																										0	0	0	0	0	true	0	0	0	0	0	0	472	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.haskellnationalbank.com	
170332																										0	18	0	0	6753	true	0	18	0	0	0	0	2906	2	0	0	false	0	0	0	0	2098	4655	0	0	0	0	0	0	0	0	false	false	http://www.firstexchangebank.com	
170640																										0	0	0	0	0	false	0	0	0	0	0	0	287	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
170716																										0	13850	155000	0	1357049	true	0	827	0	9827	0	3196	2311	1	0	0	false	0	508202	0	155000	25000	0	0	0	508202	668071	0	776	0	668071	false	false	www.bbvapr.com	
170976																										319	0	0	319	2520	true	0	0	0	0	0	0	1730	2	319	0	false	0	0	0	0	462	2058	0	0	0	0	0	0	0	0	true	false	www.cpcbank.com	
