"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
278751	0	0	0	0	0	8029	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	885	1112	0	0	0	200	0	0	11	0	7568	0	0	0	0	0	0	0	0	0	516	1867	5646	0	0	0	0	0	1410	607	58	0	9	453	89	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	943	15363	1876	6487	0	3073	938	6487	10498	0	5967	5967	1133	0	
278818	0	0	0	0	0	231532	0	0	0	0	0	0	0	0	0	0	0	2219	0	0	0	0	0	0	7188	266	0	0	0	0	0	0	1649	865	78963	5252	23232	0	0	0	0	0	0	0	0	99727	131805	0	0	0	0	0	18469	2219	89	2794	0	1779	547	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7868	0	0	0	7868	0	0	0	8142	82023	104979	176819	0	16405	52490	176819	245714	0	0	0	35919	0	
278957	0	0	0	0	0	89841	0	0	0	187	187	0	0	0	187	0	0	369	0	0	0	0	0	0	976	3794	0	0	0	0	0	0	147	1174	5634	830	0	0	0	0	0	0	0	605	1107	10342	77787	0	0	0	0	0	8256	369	140	686	0	-410	878	0	0	0	878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	0	0	0	820	0	0	0	2895	12261	11172	86733	0	2452	5586	86733	94771	0	1040	1040	8703	0	
279105	0	0	0	0	0	425615	0	0	0	12	12	0	12	0	0	0	0	0	65	0	0	0	0	0	3763	12193	4	0	570	3124	2540	1004	2884	4445	190952	478	59477	0	0	0	1309	0	0	0	5989	314685	104941	0	0	0	0	0	35042	65	3	5668	1217	-1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20242	0	0	0	20242	0	0	0	8781	224238	320229	213757	0	44848	160115	213757	418720	0	6300	6300	56184	0	
279253	0	0	0	0	0	111549	0	0	0	213	213	0	0	0	213	0	0	0	0	0	0	0	0	0	1178	14212	495	0	0	0	0	0	379	0	32001	0	7525	0	0	0	3033	0	0	0	0	9808	101741	0	0	0	0	0	7648	0	32	402	0	-1247	1601	0	0	0	1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6534	0	0	0	6534	0	0	0	1210	46615	12841	125323	0	9323	6421	125323	141067	0	0	0	17681	0	
279338	0	0	0	0	0	192587	0	0	0	1519	1519	0	0	0	1519	0	0	0	0	0	0	0	0	0	3421	6051	0	0	0	0	0	0	17	16495	14606	0	200	0	0	0	8314	0	0	0	0	40660	151927	0	0	0	0	0	6300	0	397	584	0	-2408	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3489	0	0	0	3489	0	0	0	20313	46642	48974	162479	0	9328	24487	162479	196294	0	25401	25401	18124	0	
279673	0	0	0	0	0	30466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808	3439	0	309	12456	0	0	27	0	3254	0	11834	0	0	0	0	0	0	0	0	23175	7291	0	0	0	0	0	3528	0	0	0	0	-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	23792	23175	26092	0	4758	11588	26092	42438	0	7274	7274	6472	0	
279842	0	0	0	0	0	155240	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	1005	3383	0	0	0	0	0	0	1441	2258	33532	1378	1000	0	0	0	336	0	0	0	14591	18621	122029	0	0	0	0	0	5310	104	0	608	0	-31	756	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	215	0	0	0	215	0	0	0	0	0	0	2697	0	0	0	2697	0	0	0	3263	64132	20335	131296	0	12826	10168	131296	154290	0	12018	12018	18950	0	
279954	0	0	0	0	0	101133	0	0	0	1427	1427	0	0	0	1427	0	0	338	0	0	0	0	0	0	712	2898	0	0	0	0	0	0	319	566	18509	730	806	0	0	0	0	0	0	0	6803	8858	85472	0	0	0	0	0	6722	338	0	454	0	-1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3678	0	0	0	3678	0	0	0	1278	28664	9588	97313	0	5733	4794	97313	107840	0	0	0	11452	0	
280044	0	0	0	0	0	691377	0	0	0	22902	22902	0	0	0	22902	0	0	4970	101	0	0	0	0	0	7343	9964	0	0	0	0	0	0	3051	5752	140069	2597	100	0	0	0	0	0	0	0	7641	80226	603510	0	0	0	0	0	69948	5071	1395	8441	39	-4512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10818	10818	0	0	10618	200	23761	0	0	0	23761	0	0	8	14490	166115	93488	705475	0	33223	46744	705475	785442	0	0	0	73671	0	
280110																																																																																																																					
280138	0	0	0	0	0	41468	0	0	0	317	317	0	0	0	317	0	0	0	0	0	0	0	0	0	771	2965	0	0	0	0	0	0	926	873	25389	8553	0	0	0	0	0	0	0	0	0	16778	24690	0	0	0	0	0	2997	0	0	754	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1644	29250	25331	27250	0	5850	12666	27250	45766	0	142	142	13571	0	
280352	0	0	0	0	0	9925	0	0	0	54	54	0	0	0	54	0	0	171	0	0	0	0	0	0	0	635	0	0	8	13144	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1515	8410	0	0	0	0	0	933	171	0	0	0	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	124	0	0	0	8	16538	1815	9350	0	3308	908	9350	13566	0	2759	2759	2296	0	
280558	0	0	0	0	0	12709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	6059	0	0	0	778	0	0	23	407	3785	0	0	0	0	0	0	0	0	0	0	3459	9250	0	0	0	0	0	663	0	0	0	0	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	12172	3459	9913	0	2434	1730	9913	14077	0	1550	1550	2899	0	
280624	0	0	0	0	0	211653	0	0	0	1543	1543	0	0	0	1543	0	0	171	0	0	0	0	0	0	1509	3990	0	0	0	0	400	0	179	5698	5236	0	0	0	0	0	0	0	0	0	0	52980	158673	0	0	0	0	0	5489	171	167	858	152	-4074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7374	10084	53532	164357	0	2017	26766	164357	193140	0	0	0	19970	0	
280950	0	0	0	0	0	46026	0	0	0	264	264	0	0	0	264	0	0	0	0	0	0	0	0	0	1747	2308	0	0	0	0	0	0	526	101	48045	3339	0	0	0	0	0	0	0	0	0	12929	33097	0	0	0	0	0	2070	0	0	603	62	-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	344	0	0	0	1848	57105	16330	35110	0	11421	8165	35110	54696	0	6149	6149	13074	0	
281144	0	0	0	0	0	116258	0	0	0	255	255	0	0	0	255	0	0	0	0	0	0	0	0	0	901	2548	0	0	2	35729	2321	0	0	0	0	0	0	0	0	0	236	0	0	0	1724	20371	94163	0	0	0	0	0	3594	0	0	1006	36	-1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6662	0	0	0	6662	0	0	0	903	53882	22964	103632	0	10776	11482	103632	125890	0	12875	12875	12548	0	
281210	0	0	0	0	0	60015	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	1444	2129	0	0	616	5095	389	0	1402	3335	52811	1670	4322	0	0	0	0	0	0	0	1083	27983	30949	0	0	0	0	0	8563	127	55	427	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	958	0	0	0	958	0	0	0	5450	73445	30042	44183	0	14689	15021	44183	73893	0	11900	11900	21186	0	
281416	0	0	0	0	0	670740	0	0	0	2958	2958	0	0	0	2958	0	0	29916	2	0	0	0	0	0	13845	17450	0	0	0	0	0	0	-671	8121	191094	14854	1007	0	0	0	0	249	0	0	6419	146057	518264	0	0	0	0	0	121926	29918	0	13618	0	22018	3663	0	0	0	3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4383	0	21966	232964	160911	604531	0	46593	80456	604531	731580	0	0	0	67077	0	
281751	0	0	0	0	0	6178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	1479	0	0	0	2027	297	0	0	0	100	90	0	0	0	0	0	0	0	0	64	725	5389	0	0	0	0	0	1161	0	0	0	0	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	133	5770	1112	6556	0	1154	556	6556	8266	0	2100	2100	1140	0	
281845	0	0	0	0	0	47042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2935	1901	0	0	0	0	0	0	122	513	2540	1166	1038	0	0	0	0	2848	0	0	0	24554	22488	0	0	0	0	0	2642	0	11	466	100	-725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773	0	0	0	773	0	0	0	3459	4907	25820	29212	0	981	12910	29212	43103	0	0	0	4866	0	
282048	0	0	0	0	0	46036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	1339	0	0	0	0	0	0	442	1354	3637	998	0	0	0	0	0	0	0	0	0	15836	30200	0	0	0	0	0	5194	0	19	1138	132	-139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	288	0	0	0	1963	6114	16966	34393	0	1223	8483	34393	44099	0	0	0	5734	0	
282141	0	0	0	0	0	1099066	0	0	0	6734	6734	0	0	0	6734	0	0	5948	0	0	0	0	0	0	12009	22124	0	0	0	0	0	0	23987	12520	395283	17598	64	0	0	0	30594	0	0	0	4971	193548	900547	0	0	0	0	0	101846	5948	3364	26952	3817	-18948	953	0	0	0	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55320	0	0	0	55320	0	0	0	27893	449330	245557	1025383	0	89866	122779	1025383	1238028	0	0	0	165715	0	
282208	0	0	0	0	0	386339	0	0	0	0	0	0	0	0	0	0	0	9746	0	0	0	0	0	0	13496	13440	0	0	0	0	0	0	1732	5988	262831	25458	35	0	0	0	15073	0	0	0	0	193307	193032	0	0	0	0	0	50193	0	0	14382	0	-2506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19484	347827	233838	228878	0	69565	116919	228878	415362	0	57174	57174	56555	0	
282226	0	0	0	0	0	103417	0	0	0	565	565	0	0	0	565	0	0	227	0	0	0	0	0	0	8260	380	0	0	0	1010	290	0	360	2500	28470	683	0	0	0	0	0	0	0	0	3083	22679	77655	0	0	0	0	0	6233	227	18	434	67	-1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	59	248	0	0	0	10778	53577	23778	83955	0	10715	11889	83955	106559	0	20200	20200	26545	0	
282329	0	0	0	0	0	445559	0	0	0	1402	1402	0	0	0	1402	0	0	12176	249	0	0	0	0	0	20438	3356	0	0	0	0	0	0	2541	12114	93788	2086	4127	0	0	0	17359	0	0	0	0	71484	374074	0	0	0	0	0	50952	12425	192	2673	30	8198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30012	0	0	0	30012	0	0	0	32744	99917	90959	445247	0	19983	45480	445247	510710	0	100	100	57939	0	
282824	0	0	0	0	0	97297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	11286	0	0	0	0	0	0	-220	0	22614	625	212	0	0	0	0	0	0	0	66	26844	70387	0	0	0	0	0	4712	0	0	727	166	-1194	312	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	34693	27635	74729	0	6939	13818	74729	95486	0	0	0	10244	0	
283054	0	0	0	0	0	273577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5048	12489	0	0	0	0	0	0	133	19861	35992	3234	1818	0	0	0	0	0	0	1297	348	25546	246386	0	0	0	0	0	34193	0	717	3139	146	-2434	2182	0	0	0	2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9463	0	0	0	9463	0	0	0	26923	51968	28926	290040	0	10394	14463	290040	314897	0	0	0	31737	0	
283157	0	0	0	0	0	22637	0	0	0	40	40	0	0	0	40	0	0	0	0	0	0	0	0	0	238	1773	0	0	6	324	0	0	55	410	8314	395	510	0	0	0	0	0	0	0	0	506	22131	0	0	0	0	0	2036	0	0	69	0	-549	65	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	13620	901	24713	0	2724	451	24713	27888	0	3140	3140	3919	0	
283438	0	0	0	0	0	123225	0	0	0	1163	1163	0	0	0	1163	0	0	293	0	0	0	0	0	0	13890	2759	0	0	0	0	0	0	451	6639	111725	15254	255	0	0	0	0	0	0	0	0	46146	77079	0	0	0	0	0	14240	293	0	0	0	-1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20529	121811	61400	92444	0	24362	30700	92444	147506	0	7327	7327	22531	0	
283652	0	0	0	0	0	77121	0	0	0	259	259	0	0	0	259	0	0	0	0	0	0	0	0	0	2012	2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11807	22259	43055	0	0	0	0	0	2479	0	155	412	0	-391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087	0	0	0	1087	0	0	0	2167	15107	22259	46313	0	3021	11130	46313	60464	0	0	0	9920	0	
283737	0	0	0	0	0	301253	0	0	0	1412	1412	0	0	0	1412	0	0	0	0	0	0	0	0	0	6374	5843	0	0	4296	19085	0	0	0	0	0	0	0	0	0	0	0	0	0	4319	0	91499	205435	0	0	0	0	0	6898	0	111	1267	0	-3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	570	0	0	0	15100	56230	91499	212937	0	11246	45750	212937	269933	0	30035	30035	30246	0	
283858	0	0	0	0	0	56232	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	3753	155	0	0	0	0	0	0	223	0	4578	0	3995	0	0	0	0	0	0	0	0	10107	46125	0	0	0	0	0	4706	0	0	160	0	-201	428	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3650	0	0	0	3651	0	0	0	3753	4893	10107	58756	0	979	5054	58756	64789	0	0	0	11121	0	
283867	0	0	0	0	0	85697	49	613	613	440	440	0	0	0	440	0	0	635	0	0	0	0	0	0	4271	6486	0	0	2000	561	0	0	433	0	27056	0	0	0	0	0	0	0	0	0	0	5340	80357	0	0	0	0	0	7634	635	31	563	0	-285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1313	0	0	0	1313	0	0	0	6302	45422	5340	89128	0	9084	2670	89128	100882	0	10756	10756	12359	0	
284154	0	0	0	0	0	23586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694	1211	0	0	2007	5906	0	0	16	138	245	0	0	0	0	0	0	0	0	693	0	11077	11815	0	0	0	0	0	1624	0	24	44	0	-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3556	10090	11077	13371	0	2018	5539	13371	20928	0	2684	2684	5137	0	
284239	0	0	0	0	0	52561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1555	0	0	0	8801	0	0	-60	0	5718	0	0	0	0	0	0	0	0	0	0	27788	24773	0	0	0	0	0	1676	0	0	0	0	-813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22794	27788	26449	0	4559	13894	26449	44902	0	6720	6720	13323	0	
284248	0	0	0	0	0	50156	0	0	0	0	0	0	0	0	0	0	0	90	28	0	0	0	0	0	2122	1569	0	0	0	0	0	0	-3	1496	7533	0	1300	0	0	0	0	0	0	0	0	8990	41166	0	0	0	0	0	3174	118	0	371	0	-235	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3618	13096	8990	45164	0	2619	4495	45164	52278	0	3623	3623	6753	0	
284332	0	0	0	0	0	166903	0	0	0	2827	2827	0	0	0	2827	0	0	0	0	0	0	0	0	0	1458	2934	0	0	0	0	0	0	1113	0	34776	2532	0	0	0	0	0	0	0	0	3347	30901	132655	0	0	0	0	0	9571	0	0	1175	0	-1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	0	0	0	866	0	0	0	1458	42232	33433	144744	0	8446	16717	144744	169907	0	0	0	16073	0	
284408	0	0	0	0	0	31467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	660	0	0	0	654	0	0	41	510	6383	0	789	0	0	0	0	0	0	0	356	10066	21045	0	0	0	0	0	1222	0	30	125	0	-383	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1573	8178	10066	22915	0	1636	5033	22915	29584	0	0	0	3787	0	
284556	0	0	0	0	0	81836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	3465	0	0	0	0	0	0	2	26	2313	0	0	0	0	0	0	0	0	0	13848	7026	60962	0	0	0	0	0	7015	0	0	758	0	-896	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1523	0	1270	0	253	0	358	0	665	24587	7026	67496	0	4917	3513	67496	75926	0	2575	2575	7084	0	
284743	0	0	0	0	0	27506	0	0	0	132	132	0	0	0	132	0	0	0	0	0	0	0	0	0	0	2087	0	0	0	22554	4156	1533	0	0	0	0	0	0	0	0	0	0	0	0	0	5965	21541	0	0	0	0	0	1073	0	0	0	0	-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26273	10121	24279	0	5255	5061	24279	34595	0	1632	1632	7222	0	
284819	0	0	0	0	0	1001152	0	0	0	0	0	0	0	0	0	0	0	83	244	0	0	0	0	0	5567	33332	0	0	0	10906	3929	500	2605	12136	478265	50499	21260	0	0	0	21288	0	0	0	17073	111610	872469	0	0	0	0	0	81301	327	609	9584	0	-7879	6163	0	0	0	6163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101387	0	0	8414	92973	0	100	0	18312	658135	195740	1064146	0	131627	97870	1064146	1293643	0	108875	108875	133905	0	
284958	0	0	0	0	0	12650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1004	0	0	2401	7399	150	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1013	11637	0	0	0	0	0	369	0	0	0	0	-335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2401	8403	1163	12008	0	1681	582	12008	14271	0	0	0	3378	0	
285151	0	0	0	0	0	21271	0	0	0	29	29	0	0	0	29	0	0	0	0	0	0	0	0	0	1034	868	0	0	6733	3522	0	0	268	15956	1000	0	0	0	0	0	0	0	0	111	0	2804	18356	0	0	0	0	0	2845	0	47	37	0	-577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	121	0	0	0	23881	16327	2804	21267	0	3265	1402	21267	25934	0	10900	10900	6089	0	
285348	0	0	0	0	0	106204	0	0	0	63	63	0	0	0	63	0	0	72	0	0	0	0	0	0	6906	1004	0	0	0	93	0	0	1	0	29052	0	0	0	0	0	0	0	0	0	0	63722	42483	0	0	0	0	0	12531	72	0	8447	0	-947	94	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3079	0	0	3078	0	0	0	0	6906	39396	66800	46652	0	7879	33400	46652	87931	0	800	800	12533	0	
285544	0	0	0	0	0	165490	0	0	0	5501	5501	0	0	0	5501	0	0	0	0	0	0	0	0	0	894	12833	0	0	0	0	0	0	51	0	1004	0	0	0	0	0	4510	0	0	0	5105	22611	137774	0	0	0	0	0	5871	0	147	459	100	-2270	1926	0	0	0	1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	0	784	0	0	0	1041	29201	27221	151150	0	5840	13611	151150	170601	0	9800	9800	15906	0	
285553	0	0	0	0	1895	13744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3728	0	0	0	0	818	38	0	0	0	8865	0	0	0	0	0	0	0	0	0	13744	0	0	0	0	0	705	0	0	0	0	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29755	0	0	0	29755	29755	0	0	1895	4342	0	
285740	0	0	0	0	0	254577	0	0	0	1356	1356	0	0	0	1356	0	0	3327	0	0	0	0	0	0	2141	8929	0	0	939	29939	6551	0	654	884	26900	7462	0	0	0	0	535	0	0	0	3151	125555	125871	0	0	0	0	228	19246	3327	19	2116	207	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	852	0	0	0	852	0	0	100	3983	71390	140410	141884	0	14278	70205	141884	226367	0	355	355	25044	0	
285759	0	0	0	0	0	40415	0	0	0	27	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	2174	0	0	0	0	0	0	153	771	5853	803	385	0	0	0	0	0	0	0	0	10805	29610	0	0	0	0	0	3258	0	0	0	0	-292	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771	11438	11608	33365	0	2288	5804	33365	41457	0	3411	3411	6498	0	
285777	0	0	0	0	0	12329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	1050	0	0	163	2677	0	0	-72	2837	8113	0	462	0	0	0	0	0	0	11075	180	601	473	0	0	0	0	0	878	0	145	503	4	-107	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14284	12523	605	1183	0	2505	303	1183	3991	0	0	0	3044	0	
285852	0	0	0	0	0	90275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892	1132	0	0	0	0	0	0	47	2022	10741	5462	0	0	0	0	0	0	0	0	0	48210	42065	0	0	0	0	0	4640	0	69	505	0	-981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2983	14494	53672	46131	0	2899	26836	46131	75866	0	2116	2116	8493	0	
285928	0	0	0	0	0	93070	0	0	0	125	125	0	0	0	125	0	0	0	0	0	0	0	0	0	1654	2073	0	0	0	100	0	0	549	1936	31098	2874	0	0	0	0	0	0	0	0	0	34523	58547	0	0	0	0	0	10162	0	0	888	0	-869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3590	36657	37397	67946	0	7331	18699	67946	93976	0	2498	2498	13719	0	
