"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC866	RCONC867	RCONC868	
152057																																																															0	0	0												206	2	759	0	0	0		0	0	18	73	0	0	0	0	0	0	255	25	0	0	0						0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	4	3	0	0	0	0	278	0	553	205	102	0	0	0	0	0	0	
152235																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	57	124	0	0	0	0	27	9	4	0	0	0	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	26	112	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	
152253																																																															0	0	0									0	0	0	539	263	139	0	0	0		0	0	0	0	0	44	0	0	0	628	0	0	0	0	0						0	0	0	0	0	0	144	363	0	0	0	0	0	0	0	0	0	0	0	0	0	184	361	10	0	0	0	0	0	0	655	0	174	0	0	0	0	0	0	
152431																																																															0	0	0									0	263	0	163	52	0	0	0	0		0	0	0	42	191	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	55	0	0	0	0	0	0	0	71	152	3	0	0	0	0	0	0	
152440																																																															0	0	0												10	8	91	0	0	0		0	0	30	0	0	41	0	0	0	258	8	132	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	57	45	0	0	0	0	550	0	510	340	29	6	0	0	0	0	0	
152673																																																															0	0	0												0	0	0	0	0	0		484	0	138	0	0	0	0	0	155	0	0	53	0	0	0						0	0	0	415	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	34	0	0	0	0	1073	0	1751	0	0	0	0	0	0	0	0	
152851																																																															0	0	0									0	0	0	0	0	0	0	0	28		0	0	0	0	0	0	0	0	0	0	0	28	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
153054																																																															0	0	0	0	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	1152	0	0	0	0	185	0	30	2428	0	0	67	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	10	0	0	25	0	0	0	0	0	0	88	0	345	0	0	0	0	0	0	0	0	
153353																																																															0	0	0									73	107	50	1493	36	488	0	0	0		953	0	0	127	0	0	0	0	0	0	0	0	0	0	0						0	0	0	39	0	0	107	50	73	124	47	74	104	40	66	0	0	0	0	0	0	152	12	5	0	0	0	0	15	0	479	0	94	0	0	0	0	0	0	
153652																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	
154154																																																															0	0	0									0	0	0	120	0	0	0	0	0		427	0	0	60	0	498	0	0	0	62	0	255	0	0	0						0	0	0	0	0	0	31	0	495	0	0	0	0	0	0	0	0	0	0	0	0	200	4	4	0	0	0	0	0	25	502	18	13	0	0	0	0	0	0	
154220																																																															0	0	0												1298	0	0	0	0	0		0	0	1643	0	0	0	0	0	0	15	0	794	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	10	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	
154257																																																															0	0	0												0	0	0	0	0	0		194	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154770																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	5430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	140	0	106	0	0	0	0	0	0	0	0	
155245																																																															0	0	0												16	0	0	0	0	0		400	0	0	0	0	0	0	0	0	17	0	157	0	0	0						0	0	0	119	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	21	0	0	0	0	120	5	1206	0	0	0	0	0	0	0	0	
155263																																																															52	0	99	0	0	0	0	0	0	0	0	0	0	0	39	0	1059	0	0	0	0	1260	0	0	0	0	0	0	0	0	200	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	200	0	10	170	0	9	0	0	0	0	0	0	139	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155441																																																															0	0	0												85	0	0	0	0	0		210	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	58	0	32	0	0	0	0	0	0	97	0	14	0	0	0	0	0	0	
155517																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	340	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	
155759																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156055																																																															0	0	0												15	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	8	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	
156457																																																															0	0	0									0	0	0	80	4	103	0	0	0		0	0	0	0	0	0	0	0	0	0	0	174	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
156635																																																															0	0	0									291	6	0	4	0	0	0	0	0		0	0	0	96	0	140	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	291	0	0	0	0	0	0	0	0	0	0	0	0	81	0	50	0	0	0	0	149	0	160	0	0	0	0	0	0	0	0	
156877																																																															0	0	0												0	0	0	0	0	0		2104	0	110	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	380	0	1444	0	9	0	0	0	0	0	0	
156916																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	2512	85	5209	0	0	0	0	0	0	1007	0	0	2030	0	0	493	12277	0	4680	0	0	0	0	0	0	0	0	0	0	0	81	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	2	22	0	0	0	0	151	1591	1555	617	589	0	0	0	0	0	0	
156952																																																															0	0	0									0	0	0	82	0	0	0	0	0		0	0	0	0	769	0	0	0	0	139	0	80	0	0	0						0	0	0	0	0	0	0	0	0	87	769	80	79	692	62	0	0	0	0	0	0	30	0	0	0	0	0	0	39	0	71	0	29	0	0	0	0	0	0	
157155																																																															0	0	0									84	329	9	201	0	44	0	0	0		0	0	0	211	0	0	0	0	0	19	0	46	0	0	0						0	0	0	74	0	0	329	9	84	286	0	42	257	0	37	0	0	0	0	0	0	11	0	37	0	0	0	0	32	0	36	49	0	0	0	0	0	0	0	
157379																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	0	0	0	647	0	0	0	0	0	0	0	0	
157650																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	24	0	0	22	0	0	0	0	0	0	0	0	157	48	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	
157744																																																															0	0	0									0	0	0	19	12	0	0	0	0		0	0	0	144	0	12	0	0	0	0	0	0	0	0	0						0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	59	0	575	110	0	0	0	0	0	0	0	
157838																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	5558	0	0	0	0	0	0	337	0	0	8	0	0	0	0	0	193	110	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	14	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	7	0	0	0	0	185	6	462	54	0	0	0	0	0	0	0	
157856																																																															0	0	0												0	0	0	0	0	0		0	0	0	36	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	51	0	0	46	0	0	0	0	0	0	0	59	14	0	0	0	0	0	0	0	138	51	0	0	0	0	0	0	0	
157904																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	3056	0	0	0	0	76	0	0	0	0	0	0	0	0	1106	0	592	0	0	0	0	0	0	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	9	0	0	0	0	112	0	3317	0	0	0	0	0	0	0	0	
158554																																																															0	0	0									0	0	0	0	0	62	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158741																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	
158750																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	41	106	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	2	0	0	0	0	25	0	116	17	0	0	0	0	0	0	0	
158947																																																															0	0	0									0	135	158	834	561	171	0	0	0		76	0	0	95	0	0	0	0	0	848	927	142	0	0	0						0	0	0	0	0	0	135	158	0	0	0	0	0	0	0	0	0	0	0	0	0	474	195	70	0	0	0	0	0	0	1021	631	0	0	0	0	0	0	0	
158974																																																															0	0	0												0	0	0	0	0	0		0	0	821	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	629	0	1709	0	0	0	0	0	0	0	0	
159243																																																															0	0	0												134	0	201	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	19	0	0	0	0	98	0	187	0	0	0	0	0	0	0	0	
159476																																																															0	0	0												0	0	13	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	
159636																																																															0	0	0	0	0	0	0	0	0	0	0	0	77	0	1847	54	0	0	0	0	0	1022	369	332	0	0	0	0	0	0	2130	653	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	77	0	0	0	0	0	0	0	0	0	0	0	39	20	0	2359	260	42	0	0	0	0	81	0	5344	526	49	111	0	0	0	0	0	
159645																																																															0	0	0									0	0	0	27	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	30	0	0	0	0	150	0	257	0	0	0	0	0	0	0	0	
159953																																																															0	0	0									0	3	0	24	10	0	0	0	0		0	0	0	0	0	5	0	0	0	253	0	0	0	0	0						0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	243	128	0	0	0	0	0	72	0	112	10	0	0	0	0	0	0	0	
160360																																																															0	0	0												400	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	118	3	47	47	0	4	0	0	0	0	0	
160454																																																															0	0	0									0	0	0	2	0	266	0	0	0		0	0	0	54	0	0	0	0	0	0	0	150	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	
160557																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0	0	0	0	0	0	0	0	0	0	0	0												0	0	0																							0	0	0	0	0	0						
160650																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	764	0	1	0	0	0	0	218	0	0	0	0	136	0	0	0	770	0	0	0	0	156	0	0	0	0	0	0	0	0	20	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	85	0	0	0	0	899	126	3080	82	108	0	0	0	0	0	0	
160959																																																															2207	132	36	0	0	0	0	0	0	0	0	0	0	0	327	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	2	157	55	47	0	0	0	0	154	0	975	0	59	0	0	0	0	0	0	
161031																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	41	0	20	0	0	0	0	0	0	
161107																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	577	0	0	0	0	0	0	0	0	
161273																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	25	0	0	0	0	0	92	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	689	255	236	0	0	0	0	0	0	
161433																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	147	0	0	0	0	0						0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	19	20	0	0	0	0	229	0	588	11	0	0	0	0	0	0	0	
161602																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	693	11	1147	0	0	0	0	579	0	1031	0	0	0	0	0	126	795	0	3625	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	48	32	0	0	0	0	290	115	1971	0	115	0	0	0	0	0	0	
162337																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	0	329	4	0	0	0	0	1718	703	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	1780	234	11	0	0	0	0	78	0	4266	425	234	0	0	0	0	0	0	
162878																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	
163343																																																															0	0	0									0	0	0	42	34	0	0	0	0		89	0	0	0	0	0	0	0	0	12	151	0	0	0	0						0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	7	1	0	0	0	0	10	0	739	199	40	43	0	0	0	0	0	
163370																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	
163549																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	412	0	0	0	0	271	0	271	0	0	0	0	0	0	2567	0	519	0	0	0	0	0	0	0	0	0	0	0	141	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	73	0	0	0	0	698	65	2570	0	220	0	0	0	0	0	0	
163745																																																															0	0	0												149	0	27	0	0	0		0	0	0	125	0	184	0	0	0	0	76	20	0	0	0						0	0	0	125	0	46	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	353	22	30	0	0	0	0	444	36	530	73	143	0	0	0	0	0	0	
163857																																																															0	0	0									71	59	0	39	0	0	0	0	0		0	0	0	0	89	0	0	0	0	191	0	0	0	0	0						0	0	0	0	0	0	59	0	71	0	0	0	0	0	0	0	0	0	0	0	0	29	3	34	0	0	0	0	320	0	187	0	0	0	0	0	0	0	0	
164032																																																															0	0	0												20	6	0	0	0	0		0	0	0	192	0	0	0	0	0	1	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	
164153																																																															0	0	0												525	20	20	0	0	0		0	0	231	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
164331																																																															0	0	0												29	0	0	0	0	0		0	0	0	0	0	0	0	0	0	577	0	608	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	77	92	0	0	0	0	273	0	1630	128	30	0	0	0	0	0	0	
164377																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	441	0	0	0	0	0	0	0	0	
164742																																																															0	0	0									0	0	0	0	33	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	
164854																																																															0	0	0									273	56	0	2498	0	1	0	0	0		487	0	0	35	0	10	0	0	0	138	0	1	0	0	0						0	0	0	29	0	0	56	0	273	0	0	0	0	0	0	0	0	0	4	0	0	31	0	17	0	0	0	0	140	7	639	0	3	0	0	0	0	0	0	
164957																																																															0	0	0									0	0	0	2	16	0	0	0	0		125	0	0	0	0	0	0	0	0	770	92	233	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	252	0	89	0	0	0	0	0	0	0	0	
164975																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165039																																																															0	0	0												102	0	50	2	0	0		40	0	146	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	32	0	0	0	0	0	460	35	250	0	18	5	0	0	0	0	0	
165628																																																															0	0	189	0	0	0	0	0	0	0	0	157	148	0	2568	4	2588	0	0	72	0	1676	0	152	257	0	1146	1164	103	1274	3051	132	8269	0	0	0	0	0	0	0	0	0	0	0	171	119	1021	227	0	157	238	0	512	202	0	484	0	0	0	254	69	0	1009	64	1103	0	0	0	0	10254	685	9298	591	473	22	0	0	0	0	0	
165758																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165806																																																															0	0	0	0	0	0	0	0	0	0	0	27	14	0	398	0	910	0	0	169	0	21	0	0	25	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	48	0	0	26	0	27	0	0	31	0	0	26	0	0	0	0	0	0	163	0	61	0	0	0	0	78	104	301	0	20	0	0	0	0	0	0	
166111																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	80	0	0	0	0	462	0	1392	0	65	0	0	0	0	0	0	
166531																																																															0	0	0												56	19	0	0	0	0		12	0	0	0	65	0	0	0	0	194	0	0	0	0	0						0	0	0	0	0	0	48	33	0	0	0	0	0	0	0	0	0	0	0	0	0	429	32	0	0	0	0	0	0	0	658	230	16	25	0	0	0	0	0	
166652																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	4255	623	473	0	0	0	0	666	59	2991	0	0	0	3000	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	120	233	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	18	69	0	0	0	0	77	0	1581	0	1	0	0	0	0	0	0	
166803																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	1192	0	0	0	0	0	0	0	0	0	0	0	0	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	71	0	222	0	0	0	0	0	0	0	0	
166849																																																															0	0	0									0	90	0	84	0	0	0	0	0		133	88	0	96	28	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	39	0	0	0	0	0	0	0	235	48	0	0	0	0	0	0	0	
167060																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	60	0	0	0	0	0	0	0	0	0	0	15	1	0	34	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167453																																																															0	0	0									0	0	0	335	0	0	0	0	0		210	0	0	0	0	51	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	101	0	35	0	0	0	0	145	0	214	0	0	0	0	0	0	0	0	
167556																																																															0	0	0									0	0	0	28	0	23	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	18	0	0	0	0	23	0	0	20	0	0	0	0	0	0	54	3	14	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	
167565																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	
167855																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	32	0	0	0	0	176	0	43	0	0	0	0	0	0	0	0	
167864																																																															0	0	0												850	0	51	0	0	0		0	0	0	0	0	208	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	27	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	
168320																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1758	0	0	0	0	159	0	111	12	2465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	25	24	0	0	0	0	906	0	33	183	0	0	0	0	0	0	0	
168366																																																															0	0	0												359	0	359	0	0	0		0	0	0	39	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	2	139	0	0	0	0	166	0	67	0	24	0	0	0	0	0	0	
168441																																																															0	0	0												546	5	125	0	0	0		0	82	67	0	0	0	0	0	0	44	0	14	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	6	4	0	0	0	0	170	0	374	252	23	0	0	0	0	0	0	
168571																																																															0	0	0												0	0	36	0	0	0		0	0	338	0	0	0	0	0	0	0	0	1224	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	7	2	0	0	0	0	324	42	319	19	59	0	0	0	0	0	0	
168731																																																															0	0	0												54	0	881	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1286	0	0	0						0	0	0	11	0	43	4	0	87	0	0	0	0	0	0	0	0	0	0	0	0	20	0	5	0	0	0	0	212	0	40	0	0	0	0	0	0	0	0	
169073																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	16	0	0	0	0	0	0	0	0	
