"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
175609																																																																																																						13522	13303	21940	6013	5899	5529	5384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28870	28346	6013	5899	0	9819	9659	0	0	0	0	12675	0	0	3027	9648	18670	2581	842	0	0	0	0	0	0	0	0	0																									0	0	0	0	
175672																																																																																																						0	0	0	0	0	0	0	0	0	0	0	11458	11137	0	0	2	2	0	0	2020	1954	0	0	0	0	0	0	0	0	0	0	11053	10884	0	0	0	0	0	0	750	751	0	0	0	0	0	0	37826	38285	0	0	0	576	567	0	0	4561	10966	11989	606	2366	9917	567	0	0	166	450	335	299	601	107	2854	8030																									0	1001	0	1001	
176053																																																																																																						0	0	2098	0	0	0	0	0	0	0	0	4500	4423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1750	1750	0	0	0	0	0	0	31128	31201	0	0	0	24304	24454	1000	986	3023	574	574	2058	2215	6082	6764	12819	689	0	0	0	0	0	0	0	0																									0	0	0	0	
176101																																																																																																						0	0	114693	0	0	0	0	41	41	0	0	0	0	0	0	6086	5947	0	0	113980	109946	0	0	0	0	0	0	894	890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199397	196350	0	0	0	78396	79526	0	0	1901	0	0	586	1347	2823	5110	65715	3986	68	1	0	0	69062	46762	184	706																									0	0	0	0	
176325																																																																																																						0	0	1984	500	497	0	0	0	0	0	0	10593	10411	0	0	0	0	0	0	603	578	0	0	0	0	0	0	1560	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21054	20806	0	0	0	7798	7817	3199	3156	2904	0	0	995	1908	6807	4673	4342	0	0	0	0	0	578	0	660	843																									0	0	0	0	
176437																																																																																																						0	0	3642	0	0	0	0	0	0	0	0	2730	2681	0	0	752	747	0	0	1078	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	165	0	0	551	552	0	0	0	0	0	0	5278	5218	0	0	0	0	0	0	0	1056	0	0	250	1031	1952	0	0	0	170	613	490	0	531	16	0	165																									0	0	0	0	
176464																																																																																																						0	0	37575	0	0	0	0	0	0	0	0	40342	39989	0	0	58	59	0	0	38924	37674	0	0	0	0	0	0	220	234	0	0	0	0	0	0	3494	3462	0	0	1949	1920	0	0	0	0	1276	1276	109978	108020	0	1276	1276	10457	10590	10944	10868	7220	14534	14092	0	9061	21405	4733	17300	1276	150	79	20426	9057	8021	0	3462	233																									0	0	0	0	
176642																																																																																																						0	0	958	0	0	0	0	0	0	0	0	9226	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10738	10532	0	0	0	1512	1500	1250	1235	495	0	0	249	246	5583	3192	1262	0	0	0	0	0	0	0	0	0																									0	0	0	0	
177135																																																																																																						0	0	0	0	0	0	0	0	0	16000	15438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17519	16975	0	0	0	1519	1537	0	0	0	0	261	0	0	0	261	2258	2519	12481	0	0	0	0	0	0	0	0	0																									0	0	0	0	
177443																																																																																																						0	0	15870	0	0	0	0	0	0	0	0	12299	12119	0	0	1439	1401	0	0	19888	19219	0	0	0	0	0	0	1968	1925	0	0	0	0	0	0	0	0	0	0	350	347	0	0	0	0	0	0	68549	67633	0	0	0	32605	32622	3410	3356	774	0	0	447	674	3192	7708	32882	185	0	430	731	1757	7760	9942	0	1925																									0	0	0	0	
177500																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
177546																																																																																																						0	0	10452	0	0	0	0	0	0	0	0	6509	6408	0	0	577	565	0	0	3872	3856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19118	18984	0	0	0	8160	8155	0	0	5446	0	0	1400	1883	7073	744	2901	562	187	2166	47	1231	790	0	0	0																									0	0	0	0	
177555																																																																																																						0	0	1500	0	0	0	0	0	0	6700	6620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6885	6801	0	0	0	185	181	0	0	0	0	10	0	0	0	10	5930	885	60	0	0	0	0	0	0	0	0	0																									0	0	0	0	
177751																																																																																																						0	0	4495	1985	1983	0	0	0	0	0	0	2541	2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4526	4495	0	0	0	0	0	0	0	2963	0	0	1983	980	1531	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
177920																																																																																																						0	0	23174	0	0	0	0	0	0	0	0	7259	7097	0	0	0	0	0	0	19195	18556	0	0	0	0	0	0	1071	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	225	56574	55487	0	216	225	29049	28811	993	958	6490	0	0	539	6041	5866	5964	15621	2092	6900	5233	0	180	2561	3683	1023	0																									0	0	0	0	
177957																																																																																																						0	0	15358	0	0	0	0	59	59	0	0	6702	6481	0	0	80	82	0	0	1306	1302	0	0	0	0	0	0	7264	7113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18162	17793	0	0	0	2751	2756	0	0	1266	0	0	233	809	5273	1748	1232	0	2	281	820	282	0	0	6501	612																									0	0	0	0	
178020	0	0	356458	0	0	0	0	0	0	0	0	0	0	0	0	25198	24944	0	0	206774	203628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120463	117710	0	0	0	0	0	0	0	0	0	0	362606	356621	0	0	0	2774	2787	0	0	2279	5	162	1733	546	508	0	0	7390	13425	20788	107685	0	83782	2892	76912	40798	0	0	0	0	0	0	7392	7390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7390	0	7392																																																										5																																												
178057																																																																																																						0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	169	0	0	0	169	169	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0																									0	0	0	0	
178150																																																																																																						0	0	6300	0	0	0	0	0	0	0	0	11857	11594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5222	5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31146	30652	0	0	0	14067	13960	6777	6662	1338	0	0	200	1138	2923	8219	13075	0	0	0	0	0	0	0	3114	1984																									0	0	0	0	
178244																																																																																																						0	0	0	0	0	0	0	0	0	0	0	4219	4114	0	0	4	4	0	0	0	0	0	0	0	0	0	0	2030	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7283	7152	0	0	0	385	385	0	0	1578	645	645	70	1505	2516	408	0	0	0	3	1	0	0	0	1086	918																									0	0	0	0	
178271																																																																																																						0	0	0	0	0	0	0	0	0	0	0	500	493	23	25	2577	2521	303	309	15393	14910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	880	25179	24557	0	540	546	6509	6433	0	0	673	200	200	0	673	360	0	3509	2924	0	1090	3992	5030	6154	1492	0	0																									0	0	0	0	
178356																																																																																																						0	0	11858	0	0	0	0	0	0	500	482	8829	8600	0	0	0	0	0	0	3536	3432	0	0	0	0	0	0	3420	3333	0	0	0	0	0	0	499	481	0	0	0	0	0	0	0	0	500	482	19771	19255	0	0	0	3487	3409	933	916	1020	0	0	82	1005	7968	2831	623	0	0	14	1550	1867	0	0	3333	481																									0	0	0	0	
178851																																																																																																						0	0	2553	0	0	0	0	0	0	66315	65177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12349	12012	0	0	0	0	0	0	95056	93425	0	0	0	16392	16236	0	0	0	0	21640	0	0	6025	15615	39274	27385	6757	0	0	0	0	0	0	0	0	0																									0	0	0	0	
179148																																																																																																						0	0	1848	1241	1239	0	0	0	0	0	0	6247	6162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2405	2379	8020	7929	0	2405	2379	532	528	0	0	3207	0	0	1705	1502	4441	615	2071	0	0	0	0	0	0	0	0	0																									0	0	0	0	
179335																																																																																																						2986	2985	16682	12928	12929	0	0	0	0	1749	1733	45162	44183	1	1	0	0	0	0	671	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10439	10466	61212	60168	0	5703	5747	2451	2407	1000	978	28915	0	0	7473	21442	24209	12724	4110	0	0	0	0	0	649	0	0	0																									0	0	0	0	
179700																																																																																																						0	0	0	0	0	0	0	0	0	49729	47602	7969	7854	2477	2419	0	0	3382	3289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13610	13273	0	0	0	0	65848	63240	30238	29846	0	10260	9930	4411	4316	0	0	21473	4248	4403	2500	18973	39414	9977	12773	1802	0	0	0	0	1474	4385	0	0																									0	0	0	0	
179755																																																																																																						0	0	4598	0	0	0	0	0	0	0	0	5769	5603	0	0	1363	1311	0	0	337	323	0	0	0	0	0	0	1732	1681	0	0	0	0	0	0	0	0	0	0	448	448	0	0	0	0	0	0	17571	17086	0	0	0	7922	7720	1841	1807	371	0	0	198	372	2291	3511	7399	0	0	0	0	0	1311	323	1681	0																									0	0	0	0	
180041																																																																																																						0	0	1647	0	0	0	0	0	0	0	0	2600	2538	0	0	1337	1309	0	0	691	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	572	250	245	0	0	0	0	4040	4001	5924	5790	0	3456	3429	1046	1029	1800	1761	450	0	0	650	0	2204	1918	3080	0	143	1166	320	349	0	0	0	0																									0	0	0	0	
180078																																																																																																						0	0	0	0	0	0	0	0	0	0	0	29094	28390	0	0	197	193	0	0	233	227	0	0	0	0	0	0	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29562	28848	0	0	0	0	0	0	0	10148	0	0	1389	8759	18242	0	0	0	88	331	0	1	0	0	38	0																									0	0	0	0	
180144																																																																																																						0	0	1122	0	0	0	0	0	0	14031	13662	0	0	0	0	0	0	309	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14340	13970	0	0	0	0	0	0	0	5240	5095	0	0	0	0	0	403	794	12834	0	0	0	0	0	309	0	0	0																									0	0	0	0	
180201																																																																																																						0	0	900	0	0	0	0	0	0	0	0	14573	14408	0	0	127	127	0	0	3023	2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	499	0	0	0	0	0	0	18224	18013	0	0	0	0	0	0	0	8503	0	0	2997	5506	3443	996	1965	0	0	0	401	2358	347	0	0	0																									0	0	0	0	
180416																																																																																																						0	0	13491	0	0	0	0	0	0	0	0	5332	5244	0	0	97	98	0	0	1212	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2673	2657	0	0	0	0	0	0	43275	42914	0	0	0	33961	33735	2700	2643	0	0	0	1382	293	3202	2556	15829	18374	58	0	122	21	191	886	0	0																									0	0	0	0	
180443																																																																																																						0	0	9692	0	0	0	0	0	0	0	0	9818	9480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13534	13234	0	0	0	2529	2569	0	0	530	0	0	0	530	2060	719	8740	0	0	0	0	0	0	0	0	1185																									0	0	0	0	
180537																																																																																																						0	0	3801	0	0	0	0	0	0	1200	1173	8716	8507	0	0	49	51	1	1	311	307	0	0	0	0	1922	1849	1323	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8955	8930	10399	10122	0	5832	5907	0	0	6374	6220	240	0	0	596	3900	3591	2309	4553	590	0	0	31	31	297	0	369	2810																									0	0	0	0	
180649																																																																																																						0	0	28719	0	0	0	0	0	0	0	0	500	494	0	0	0	0	0	0	3652	3484	0	0	0	0	0	0	57858	56797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107778	106918	0	0	0	45512	45887	0	0	3080	256	256	835	2245	6059	8682	28559	0	182	92	0	17	3175	18	55810	988																									0	0	0	0	
180845																																																																																																						0	0	9270	249	241	0	0	0	0	0	0	9145	8986	0	0	592	579	0	0	14646	14214	0	0	0	0	0	0	391	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26122	25515	0	0	0	1099	1115	1850	1831	10	0	0	0	10	3169	3607	3556	0	285	182	2	1633	8308	4383	0	380																									0	0	0	0	
181169																																																																																																						1799	1794	26682	3497	3485	0	0	0	0	0	0	117443	114390	0	0	0	0	0	0	16318	15633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	1945	146624	142625	0	151	151	7544	7500	0	0	45380	1822	1617	13267	32113	54612	20170	7163	0	0	0	0	3644	7710	4279	0	0																									0	0	0	0	
181347																																																																																																						0	0	74380	4049	3985	0	0	0	0	0	0	78554	76067	0	0	4080	4025	0	0	5188	5008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	99722	97044	0	0	0	7351	7459	14704	14299	992	0	0	500	992	3137	2241	81140	0	60	459	1	8	668	7837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181459																																																																																																						10049	10024	69546	0	0	0	0	0	0	67360	66382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79529	78491	0	0	0	2004	1970	0	0	0	0	50629	0	0	14097	36532	25078	3206	499	0	0	0	0	0	0	0	116	0																									0	0	0	0	
181758																																																																																																						0	0	12677	0	0	0	0	0	0	0	0	5000	4912	0	0	838	824	0	0	4667	4463	0	0	0	0	0	0	5114	4969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18032	17616	0	0	0	2413	2448	3500	3430	0	0	0	0	0	3398	1468	2495	0	277	547	0	2579	1124	760	3709	1260																									0	0	0	0	
181851																																																																																																						0	0	129319	0	0	0	0	0	0	0	0	51465	50374	0	0	6279	6290	0	0	18132	17830	0	0	0	0	0	0	41412	40315	0	0	0	0	0	0	0	0	0	0	5350	5319	0	0	0	0	0	0	146228	143969	0	0	0	23590	23841	19166	18661	11734	0	0	4070	10682	9285	9778	41648	4071	30	2036	1576	922	6204	13352	15740	24575																									0	0	0	0	
181963																																																																																																						0	0	4778	0	0	0	0	0	0	0	0	7938	7694	0	0	3149	3080	503	491	105758	102972	0	0	0	0	0	0	16931	16525	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	503	491	154133	150361	0	0	0	20340	20073	0	0	812	0	0	0	0	2899	4865	18562	1441	4438	110	3945	11928	41439	44695	5864	10678																									0	0	0	0	
182054																																																																																																						0	0	11408	0	0	0	0	0	0	0	0	22864	22353	0	0	0	0	0	0	3748	3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	500	0	0	0	0	0	0	36161	35586	0	0	0	9042	9082	0	0	7778	0	0	105	7673	17361	771	5645	380	0	0	2154	1497	0	0	0	0																									0	0	0	0	
182157																																																																																																						0	0	7962	0	0	0	0	0	0	0	0	9000	8689	0	0	0	0	0	0	301	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	491	0	0	0	0	464	464	9812	9474	0	464	464	0	0	0	0	995	0	0	995	0	8185	0	300	164	0	0	0	294	0	0	0	0																									0	0	0	0	
182175																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3151	3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3151	3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2267	884	0	0																									0	0	0	0	
182353																																																																																																						0	0	600	0	0	0	0	0	0	0	0	2592	2546	0	0	0	0	0	0	1840	1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8394	8252	0	0	0	3962	3925	500	492	750	0	0	498	252	906	781	4034	0	0	0	0	336	1234	211	0	0																									0	0	0	0	
182401																																																																																																						0	0	7973	1589	1498	0	0	0	0	45947	44581	10809	10534	5296	5202	77	78	13208	12796	116	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	510	0	0	0	0	0	0	65466	63607	12591	12229	0	417	421	0	0	0	0	1785	0	0	0	1785	15960	10760	30490	0	81	93	239	1645	11000	5642	0	0																									97	0	97	0	
182652																																																																																																						0	0	850	1299	1289	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	1299	1289	0	0	0	0	0	0	0	1289	0	0	0	1289	0	8	1	0	0	0	0	0	0	0	0	0																									0	0	0	0	
182951																																																																																																						0	0	57381	1004	1019	0	0	0	0	0	0	47466	46714	0	0	0	0	0	0	22388	21803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	228	0	0	0	0	0	0	90399	88963	0	0	0	16674	16618	0	0	18206	2617	2581	1001	17205	28975	10043	7356	0	0	0	2047	3471	16284	0	0	0																									0	0	0	0	
183042																																																																																																						0	0	9573	1804	1795	0	0	0	0	0	0	15583	15249	0	0	68	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	47	21340	20954	0	44	47	3885	3841	1000	998	5957	0	0	3360	2597	12221	2252	499	0	0	0	55	14	0	0	0	0																									0	0	0	0	
183051																																																																																																						0	0	3196	2009	1954	0	0	0	0	0	0	4994	4904	5	5	0	0	1210	1184	1392	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5520	5471	8395	8197	0	4305	4282	0	0	0	0	3134	0	0	499	2635	5504	1216	1308	0	0	0	509	602	1443	0	0	0																									0	0	0	0	
183154																																																																																																						0	0	7264	0	0	0	0	0	0	6290	6027	5865	5808	656	639	1537	1511	0	0	804	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	421	0	0	0	0	10760	10423	8706	8529	0	3814	3757	0	0	2250	2214	4546	0	0	1351	3617	6183	3258	1924	0	273	595	2084	0	0	0	0	0																									0	0	0	0	
183668																																																																																																						0	0	12697	0	0	0	0	0	0	0	0	6996	6889	0	0	442	433	0	0	12593	12264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20531	20074	0	0	0	0	0	0	0	4966	500	488	2991	1975	1923	0	0	0	0	1581	2798	3672	4646	0	0	0																									0	0	0	0	
183770																																																																																																						0	0	60323	0	0	0	0	0	0	0	0	0	0	0	0	25954	25718	0	0	28416	27773	0	0	0	0	0	0	7204	6832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61574	60323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8567	21148	14624	9152	0	0	0	6832																									0	0	0	0	
183846																																																																																																						0	0	34620	0	0	0	0	0	0	0	0	34303	33684	0	0	0	0	0	0	491	479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61249	61114	0	0	0	26455	26951	0	0	11226	0	0	2872	8354	19555	13647	12856	3351	96	0	0	186	197	0	0	0																									0	0	0	0	
183958																																																																																																						0	0	27661	3561	3508	0	0	0	0	0	0	11000	10720	0	0	20449	20209	0	0	5001	4915	0	0	0	0	0	0	10886	10532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57586	56542	0	0	0	6689	6658	0	0	2406	0	0	0	2367	12939	2649	2932	0	7403	12182	1047	1479	670	2342	60	10472																									0	0	0	0	
184142																																																																																																						0	0	967	1005	967	0	0	0	0	0	0	12543	12140	51	51	1815	1829	995	1001	3474	3457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2900	2836	0	0	0	0	20787	20995	35039	37611	0	19741	19943	13297	13362	0	0	3184	5	3020	2257	927	14785	11029	17212	2836	1599	2294	861	2	579	996	0	0																									0	0	0	0	
184245																																																																																																						0	0	19406	0	0	0	0	0	0	0	0	11120	10677	0	0	1215	1186	0	0	20084	19133	0	0	0	0	0	0	8832	8455	0	0	1497	1413	0	0	15934	15185	0	0	6577	6414	0	0	0	0	0	0	92719	89298	0	0	0	27460	26835	9122	8728	0	0	0	1300	491	1661	1949	19395	19130	0	0	2228	367	12557	5167	1307	23746																									0	0	0	0	
184656																																																																																																						0	0	13583	0	0	0	0	0	0	0	0	46896	45940	0	0	0	0	0	0	7994	7840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7769	7880	54890	53780	0	7769	7880	0	0	0	0	12762	0	0	4982	7780	25700	13819	1428	0	0	0	0	1810	6030	0	0	0																									0	0	0	0	
184759																																																																																																						0	0	2210	0	0	0	0	0	0	5300	5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	1699	0	0	0	0	0	0	11624	11353	500	395	0	4524	4477	0	0	0	0	2117	500	395	235	1882	4179	4096	1232	0	0	0	0	0	0	0	0	0																									0	0	0	0	
184937																																																																																																						0	0	64528	0	0	0	0	347	349	0	0	44012	42950	0	0	986	970	0	0	9006	8716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	1006	0	0	148	148	0	0	0	0	12141	12467	93770	92942	0	12141	12467	27482	27978	0	0	8449	10752	10752	913	7656	29744	14741	23154	7432	760	392	1034	2337	5117	46	1006	0																									0	73	0	0	
185037																																																																																																						0	0	14912	0	0	0	0	1478	1474	0	0	25987	25969	0	0	379	374	0	0	4580	4437	0	0	0	0	0	0	1821	1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34414	34217	0	0	0	0	0	0	0	25999	0	0	27613	0	0	0	0	0	0	686	3012	0	1113	0	1793	0																									0	170	0	169	
185251																																																																																																						0	0	3508	0	0	0	0	0	0	0	0	4593	4471	0	0	0	0	0	0	2549	2480	0	0	0	0	0	0	1054	1020	0	0	0	0	0	0	0	0	0	0	1146	1113	0	0	0	0	0	0	12048	11777	0	0	0	2706	2693	670	654	394	0	0	472	394	1244	1797	4369	0	0	0	0	0	2480	0	480	540																									0	0	0	0	
185448																																																																																																						0	0	3256	0	0	0	0	0	0	0	0	9743	9433	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	270	0	0	0	0	0	0	9555	9675	9743	9433	0	9276	9398	0	0	500	470	1467	0	0	271	1187	45	835	16648	2	7	0	0	0	0	0	0	0																									0	0	0	0	
185457																																																																																																						0	0	2478	0	0	0	0	0	0	0	0	5048	4945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7208	7189	0	0	0	1163	1216	0	0	182	0	0	0	182	1015	113	4420	431	0	0	0	0	0	0	0	1028																									0	0	0	0	
185859																																																																																																						0	0	50608	0	0	0	0	0	0	0	0	0	0	40729	40761	23279	22994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40729	40761	23279	22994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	63498	0	0																									0	0	0	0	
186221																																																																																																						0	0	129940	994	994	0	0	0	0	0	0	149966	145428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184364	180338	0	0	0	33354	33894	2000	1960	12499	50	22	2503	9996	130512	22643	14662	0	0	0	0	0	0	0	0	0																									0	0	0	0	
186548																																																																																																						0	0	0	0	0	0	0	0	0	0	0	499	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	1500	0	0	0	0	0	0	1695	1692	1100	1095	0	195	192	601	599	499	496	1000	0	0	1100	521	563	605	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
186557																																																																																																						0	0	2077	2543	2524	0	0	0	0	0	0	989	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3667	3641	0	0	0	135	133	0	0	2374	0	0	0	2374	1268	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
