"IDRSSD"	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	
403656	0	0	0	0	0	19321	29132	0	0	0	0	0	12332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354	0	0	0	0	0	-329	0	11335	0	2279	0	0	0	0	0	0	0	0	1346	10986	0	0	0	0	0	662	0	0	0	0	-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11835	1346	16281	0	2367	673	16281	19321	0	500	500	3877	0	0	0	0	0	0	0	0	
403937	0	0	0	0	0	20075	41019	0	0	0	0	0	11597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	958	0	0	0	0	0	0	0	0	19302	7448	402	0	0	0	0	0	0	0	0	1195	10402	0	0	0	0	0	748	0	0	0	0	-234	0	0	0	0	0	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	20715	8643	11610	0	4143	4322	11610	20075	0	455	455	6724	0	0	0	0	0	0	0	0	
403946	0	0	0	0	0	494868	541158	0	0	0	0	0	495741	1132	16525	16525	735	735	0	0	0	735	0	0	1010	20	0	0	0	0	0	9215	9276	0	0	0	0	0	0	-365	0	28966	780	0	0	0	0	2043	0	0	0	0	140753	354988	0	0	0	0	0	22050	1030	0	2530	0	-4544	1566	0	0	0	1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18159	18159	0	0	18159	0	0	0	0	0	0	0	13542	0	0	0	13542	0	0	0	9215	40772	161735	405846	0	8154	80868	405846	494868	0	0	0	46350	0	0	0	0	0	0	0	0	
404653	0	0	0	0	0	8952	18265	0	0	0	0	0	5061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	582	0	0	0	0	0	0	-316	916	7350	4201	0	0	0	0	0	0	0	0	0	843	4218	0	0	0	0	0	579	0	0	0	0	-376	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	8102	5044	4810	0	1620	2522	4810	8952	0	170	170	1275	0	0	0	0	0	0	0	0	
404774	0	0	0	0	0	5090	24357	0	0	0	0	0	3008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	8424	0	0	2138	9769	0	0	12	141	40	100	0	0	0	0	0	0	0	0	2028	736	244	0	0	0	0	0	508	-3	9	151	10	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2510	20412	846	585	0	4082	423	585	5090	0	0	0	3733	0	0	0	0	0	0	0	0	
404943	0	0	0	0	201	49252	55875	0	0	0	0	0	46945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	13	1055	0	0	0	0	0	-61	0	3344	0	4107	0	0	0	0	0	0	0	0	10240	36705	0	0	0	0	0	1702	0	0	0	0	-880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	3819	10240	43569	0	764	5120	43569	49453	0	462	462	6329	0	0	0	0	0	0	0	0	
405061	0	0	0	0	320	19664	56888	0	0	0	0	0	14299	0	0	0	26	26	0	0	26	0	0	0	0	0	0	0	0	0	0	551	24055	0	0	0	104	175	0	-104	8246	2917	0	0	0	0	0	0	0	0	0	334	2541	11424	0	0	0	0	0	691	0	0	0	0	-674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	326	0	0	0	8797	30860	2742	12441	0	6172	1371	12441	19984	0	3450	3450	4965	0	0	0	0	0	0	0	0	
405641	0	0	0	0	1320	113305	177110	0	0	0	0	0	89912	0	0	0	1114	1114	0	0	0	1114	0	0	5683	0	0	0	0	0	0	5270	101	0	0	0	0	0	0	-1187	493	57845	7796	2550	0	0	0	95	0	0	0	5738	12426	71748	0	0	0	0	0	21269	5683	564	663	86	1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787	0	0	0	787	0	0	0	6327	69757	20403	90472	0	13951	10202	90472	114625	0	5410	5410	18652	0	0	0	0	0	0	0	0	
405744	0	0	1514	0	0	358471	484970	0	0	0	0	0	337845	0	0	0	2450	2450	0	0	0	2450	0	0	878	0	0	0	0	0	0	2853	5777	0	0	0	0	0	0	-1125	4993	83186	18602	9963	0	0	0	3574	0	0	0	266	96524	241055	0	0	0	0	0	28185	1932	57	9872	658	-2567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	466	0	0	466	0	0	0	0	0	0	0	9302	0	0	0	9302	0	1514	0	7903	100615	119824	278436	0	20123	59912	278436	358471	0	0	0	34367	0	0	0	0	0	0	0	0	
405959	0	0	0	0	0	1169246	1202703	0	0	0	0	0	995587	0	0	0	42124	42124	0	0	0	42124	0	197	1593	0	0	0	0	0	0	10868	74374	0	0	0	0	0	0	36	499	12326	33442	16520	0	0	0	0	0	0	0	25186	9132	961269	0	0	0	0	0	63215	0	1830	0	0	-11504	13	0	0	13	0	352	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43809	0	0	0	43809	0	0	0	13197	114224	42587	1125107	0	22845	21294	1125107	1169246	0	1986	1986	122485	0	0	0	0	0	0	0	0	
406022	0	0	0	0	130	120235	168477	0	0	0	0	0	118152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5756	1297	0	0	0	948	155	0	-385	281	33251	1551	471	0	0	0	0	0	0	0	2526	34689	80937	0	0	0	0	0	8427	0	1	1256	133	-2020	513	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5258	0	0	0	5258	0	0	0	6038	39424	36528	94216	0	7885	18264	94216	120365	0	146	146	15336	0	0	0	0	0	0	0	0	
406059	0	0	0	0	0	54667	89787	0	0	0	0	0	45161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3222	3753	0	0	0	0	0	0	-1111	612	30973	0	0	0	0	0	0	0	0	0	4206	352	40603	0	0	0	0	0	4227	0	39	246	0	-1750	527	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076	0	0	0	1076	0	0	0	3873	43028	879	45621	0	8606	440	45621	54667	0	3850	3850	8171	0	0	0	0	0	0	0	0	
406255	0	0	0	0	0	49977	95727	0	0	0	0	0	50784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835	1815	0	0	0	1291	0	0	-973	0	39619	219	0	0	0	0	0	0	0	0	99	24723	25962	0	0	0	0	0	3725	0	0	1174	0	-1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	193	0	0	0	835	43998	24942	28706	0	8800	12471	28706	49977	0	0	0	7689	0	0	0	0	0	0	0	0	
406666	0	0	0	0	0	43545	91268	0	0	0	0	0	27150	0	0	0	196	196	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	5518	0	0	0	0	0	-635	0	55208	0	1985	0	0	0	0	0	0	0	0	8443	18707	0	0	0	0	0	1875	0	0	0	0	-1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55208	8443	28281	0	11042	4222	28281	43545	0	0	0	6743	0	0	0	0	0	0	0	0	
406974	0	0	0	0	0	102081	175712	0	0	0	0	0	83910	0	0	0	377	377	0	0	0	377	0	0	0	0	0	0	0	0	0	645	6038	0	0	0	0	0	0	-238	79	13988	150	0	0	0	683	0	0	0	0	0	7300	76610	0	0	0	0	0	1735	0	0	0	0	-1359	539	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724	95473	7450	79261	0	19095	3725	79261	102081	0	74764	74764	19689	0	0	0	0	0	0	0	0	
407168	0	0	0	0	0	44028	71670	0	0	0	0	0	34020	0	0	0	554	554	0	0	0	554	0	0	0	0	0	0	0	0	0	726	2538	0	0	0	0	0	0	-269	141	30662	0	7	0	0	0	0	0	0	0	0	1453	32567	0	0	0	0	0	1641	0	0	105	0	-688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786	0	0	0	786	0	0	0	867	39255	1453	35450	0	7851	727	35450	44028	0	5950	5950	8059	0	0	0	0	0	0	0	0	
407506	0	0	0	0	0	490763	637798	0	0	0	0	0	511813	79	988	988	345	345	0	0	0	345	0	0	0	64	0	0	0	0	0	15378	944	0	0	0	0	0	0	-502	15110	62646	0	16003	0	0	0	0	0	0	0	746	215072	295995	0	0	0	0	0	24766	864	0	3194	0	-4280	4827	0	0	0	4827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28705	0	0	1663	27042	0	0	0	30488	82436	216735	365908	0	16487	108368	365908	490763	0	14906	14906	73603	0	0	0	0	0	0	0	0	
407645	0	0	0	0	0	183798	280294	0	0	0	0	0	154256	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	7659	2479	0	0	0	0	0	0	-329	1764	70264	3138	0	0	0	0	1844	0	0	0	0	16466	137790	0	0	0	0	0	30706	248	101	15999	0	-1975	738	0	0	0	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9524	100942	21448	152886	0	20188	10724	152886	183798	0	12200	12200	33851	0	0	0	0	0	0	0	0	
407850	0	0	0	0	380	10294	13793	0	0	0	0	0	9216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	0	0	0	3050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9216	0	0	0	0	0	554	0	0	0	0	-513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4520	0	9770	0	904	0	9770	10674	0	500	500	3103	0	0	0	0	0	0	0	0	
408147	0	0	0	46	0	35517	51223	0	0	0	0	0	33209	0	0	0	28	28	0	0	0	28	0	0	0	0	0	0	0	0	0	1344	275	0	0	0	0	0	0	-225	0	10332	4745	329	0	0	0	0	0	0	0	21	11050	22138	0	0	0	0	0	2446	0	17	477	0	-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	0	0	0	866	0	0	0	1361	11530	15795	25313	0	2306	7898	25313	35517	0	425	425	4757	0	0	0	0	0	0	0	0	
408307	0	0	0	0	336	156661	267161	0	0	0	0	0	185373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4913	425	0	0	0	0	0	0	-590	3708	49964	0	9615	0	0	0	0	0	0	0	0	126448	58925	0	0	0	0	0	15153	0	13	1810	0	-2888	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8634	59490	126448	81875	0	11898	63224	81875	156997	0	7291	7291	31731	0	0	0	0	0	0	0	0	
408473	0	0	0	0	200	128682	166590	0	0	0	0	0	129468	0	0	0	887	887	0	0	0	887	0	0	0	0	0	0	0	0	0	1467	4419	0	0	0	0	0	0	-354	0	15367	1680	0	0	0	0	0	0	0	0	3772	24658	101038	0	0	0	0	0	6144	0	0	659	0	-2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	0	0	0	983	0	0	0	1467	36602	26338	108393	0	7320	13169	108393	128882	0	12385	12385	12069	0	0	0	0	0	0	0	0	
408642	0	0	0	0	1338	191703	345609	0	0	0	0	0	130204	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10797	1607	0	0	0	0	0	0	-144	0	5994	11165	0	0	0	0	0	2215	0	0	2	13204	116998	0	0	0	0	2969	16283	2	333	575	0	-3857	4534	0	0	0	4534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5706	5706	0	0	5706	0	0	0	0	0	0	0	6824	0	0	0	6824	0	0	0	11130	145448	30075	148913	0	29090	15038	148913	193041	0	137270	137270	34225	0	0	0	0	0	0	0	0	
409265	0	0	0	0	0	14253	31148	0	0	0	0	0	10434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	1340	0	0	0	0	497	0	-247	482	12924	3116	0	0	0	0	0	0	0	0	527	2594	7313	0	0	0	0	0	678	0	0	0	0	-320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	15791	6207	7991	0	3158	3104	7991	14253	0	1000	1000	2528	0	0	0	0	0	0	0	0	
409555	0	0	0	0	0	73995	148688	0	0	0	0	0	73905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1307	3978	0	0	8	23002	2733	100	487	0	36516	3613	0	0	0	0	0	0	0	0	27	48734	25144	0	0	0	0	0	6159	0	0	696	0	-231	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2965	0	0	532	2433	0	0	0	1315	64973	55612	33194	0	12995	27806	33194	73995	0	754	754	9326	0	0	0	0	0	0	0	0	
409649	0	0	0	0	30	20350	35798	0	0	0	0	0	16897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084	293	0	0	0	0	0	0	-256	1849	12103	14	1	0	0	0	0	0	0	0	0	2283	14614	0	0	0	0	0	1838	0	45	113	0	-541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2978	14679	2297	16295	0	2936	1149	16295	20380	0	2170	2170	4365	0	0	0	0	0	0	0	0	
410056	0	0	0	0	0	29791	38120	0	0	0	0	0	24298	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	961	0	0	0	0	0	-154	0	6880	0	500	0	0	0	0	0	0	0	0	214	24084	0	0	0	0	0	2178	190	0	0	0	-299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10755	214	27533	0	2151	107	27533	29791	0	3875	3875	3731	0	0	0	0	0	0	0	0	
410159	0	0	0	0	34	8371	14856	0	0	0	0	0	5068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2217	0	0	0	0	0	0	-91	0	3933	711	866	0	0	0	0	0	0	0	0	161	4907	0	0	0	0	0	311	0	0	0	0	-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9425	872	6084	0	1885	436	6084	8405	0	3275	3275	2084	0	0	0	0	0	0	0	0	
410560	0	0	0	0	0	91196	143161	0	0	0	0	0	79742	0	0	0	136	136	0	0	0	136	0	0	846	0	0	0	0	0	0	1402	3499	0	0	0	0	0	0	-815	541	40319	341	0	0	0	0	71	0	0	0	234	11082	68426	0	0	0	0	0	5797	846	0	597	3	-656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1808	0	0	0	1808	0	0	0	1943	53629	11497	74721	0	10726	5749	74721	91196	0	8980	8980	11817	0	0	0	0	0	0	0	0	
410748	0	0	0	0	680	113683	214804	0	0	0	0	0	129479	0	0	0	58	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	3119	0	0	39831	8693	16380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78621	50858	0	0	0	0	0	3820	0	0	0	0	-2110	647	0	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5636	0	0	0	5636	0	0	0	39831	29214	95001	61019	0	5843	47501	61019	114363	0	17402	17402	35875	0	0	0	0	0	0	0	0	
410917	0	0	0	0	0	174101	306017	0	0	0	0	0	165743	0	0	0	724	724	0	0	0	724	0	0	0	0	0	0	0	0	0	1774	8728	0	0	0	0	0	0	-1808	998	97993	3881	0	0	0	0	0	0	0	0	0	57838	107905	0	0	0	0	0	10204	0	84	1834	70	-3582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2856	131805	61789	116845	0	26361	30895	116845	174101	0	23250	23250	34571	0	0	0	0	0	0	0	0	
410944	0	0	0	0	0	18713	28606	0	0	0	0	0	16275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	917	0	0	0	0	0	0	-192	80	6940	2783	410	0	0	0	0	0	0	0	507	2970	12798	0	0	0	0	0	685	0	0	139	0	-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	356	0	0	0	200	8628	5753	14110	0	1726	2877	14110	18713	0	125	125	3437	0	0	0	0	0	0	0	0	
411053	0	0	0	0	0	20078	31899	0	0	0	0	0	18906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	760	0	0	0	0	0	0	-257	0	10970	0	0	0	0	0	0	0	0	0	889	2200	15817	0	0	0	0	0	660	0	0	103	0	-411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	13020	2200	16374	0	2604	1100	16374	20078	0	298	298	2864	0	0	0	0	0	0	0	0	
411062	0	0	0	0	0	25002	50785	0	0	0	0	0	14997	0	0	0	668	668	0	0	0	668	0	0	0	0	0	0	0	0	0	328	487	0	0	0	0	5020	0	-439	603	22710	270	0	0	0	0	0	0	0	0	337	831	13829	0	0	0	0	0	1492	0	0	0	0	-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	29759	6121	15989	0	5952	3061	15989	25002	0	6225	6225	6637	0	0	0	0	0	0	0	0	
411231	0	0	0	0	272	31567	55382	0	0	0	0	0	21322	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	790	1350	0	0	0	685	378	0	-554	1218	22501	42	5621	0	0	0	0	0	0	0	0	3809	17513	0	0	0	0	0	1588	37	0	0	0	-1196	0	0	0	0	0	9	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008	25156	4231	24692	0	5031	2116	24692	31839	0	620	620	8991	0	0	0	0	0	0	0	0	
411240	0	0	0	0	0	22633	39669	0	0	0	0	0	25838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	513	0	0	0	0	79	0	-223	0	11258	314	0	0	0	0	0	0	0	0	6382	3955	15501	0	0	0	0	0	1095	0	69	267	0	-488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	475	0	0	0	293	18620	4348	16735	0	3724	2174	16735	22633	0	200	200	3810	0	0	0	0	0	0	0	0	
411464	0	0	365	0	0	1068922	1557880	0	0	0	0	0	708578	0	0	0	494	494	0	0	0	494	0	0	9501	6	0	0	0	0	0	24626	16422	0	0	0	2359	55	0	0	0	0	0	0	0	0	0	286978	29297	0	0	0	9382	699196	0	0	0	0	0	73698	9507	1352	4900	20	3446	4121	0	0	0	4121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52105	0	0	0	52105	0	0	365	25978	386952	296800	843132	0	77390	148400	843132	1068922	0	363271	363271	121478	0	0	0	0	0	0	0	0	
411512	0	0	0	0	0	62930	79721	0	0	0	0	0	64207	778	6994	6994	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	1892	1340	0	0	0	0	0	0	-97	709	3937	0	889	0	0	0	0	0	0	1619	1368	23935	37285	0	0	0	0	0	3428	21	110	392	104	-827	459	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4330	12411	24039	48428	0	2482	12020	48428	62930	0	5374	5374	6272	0	0	0	0	0	0	0	0	
411549	0	0	0	0	180	17885	37982	0	0	0	0	0	17852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	439	0	0	0	4215	614	0	-301	325	10039	649	1779	0	0	0	0	0	0	0	5928	3260	8664	0	0	0	0	0	1370	0	170	166	5	-707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	172	0	0	0	752	20787	4528	11644	0	4157	2264	11644	18065	0	0	0	4546	0	0	0	0	0	0	0	0	
411576	0	0	0	0	0	19778	37049	0	0	0	0	0	27851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	3021	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21732	6112	0	0	0	0	0	6315	0	0	5151	0	-87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	8179	21732	7276	0	1636	10866	7276	19778	0	0	0	4887	0	0	0	0	0	0	0	0	
411624	0	0	0	0	0	83129	127821	0	0	0	0	0	97314	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2338	6883	0	0	1397	4553	0	0	-242	197	6623	0	1529	0	0	0	0	1138	0	0	0	46845	50469	0	0	0	0	0	2808	4	31	502	463	-1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3963	22655	47308	54944	0	4531	23654	54944	83129	0	4094	4094	12598	0	0	0	0	0	0	0	0	
411651	0	0	0	0	0	83662	91472	0	0	0	0	0	72886	0	0	0	304	304	0	0	0	304	0	0	0	0	0	0	0	0	0	663	1733	0	0	53	10585	79	690	0	0	0	0	0	0	0	0	0	0	0	0	1450	1747	69689	0	0	0	0	0	3315	0	0	354	0	-702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6131	0	0	0	6131	0	0	0	716	14872	1826	79775	0	2974	913	79775	83662	0	750	750	8580	0	0	0	0	0	0	0	0	
412135	0	0	4558	0	2711	2715219	3190324	0	0	0	0	0	2391825	0	0	0	52825	52825	0	0	0	52825	0	0	23237	0	0	0	0	0	0	14567	57243	0	0	0	0	0	275	-17614	22473	697381	1662	0	0	0	0	0	0	0	0	0	312218	2079607	0	0	0	0	4143	106903	24522	4952	7993	0	-29778	29438	0	0	0	29438	977	0	0	0	977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	951	0	0	0	951	0	0	0	0	0	0	198611	0	0	60510	138101	0	0	4558	41992	763517	378948	2375753	0	152703	189474	2375753	2717930	0	900	900	278238	0	0	0	0	0	0	0	0	
412153	0	0	0	0	0	70856	87626	0	0	0	0	0	66989	0	0	0	275	275	0	0	0	275	0	0	0	0	0	0	0	0	0	537	6709	0	0	0	7090	889	0	-70	3018	0	0	0	0	0	0	0	0	0	0	0	5779	61210	0	0	0	0	0	1686	0	0	182	0	-756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737	0	0	0	1737	0	0	0	3555	13981	6668	64726	0	2796	3334	64726	70856	0	0	0	12548	0	0	0	0	0	0	0	0	
412452	0	0	0	0	0	13136	21622	0	0	0	0	0	10935	0	0	0	38	38	0	0	0	38	0	0	0	0	0	0	0	0	0	410	648	0	0	0	0	315	0	0	503	5207	1610	0	0	0	0	0	0	0	0	0	2406	8529	0	0	0	0	0	866	0	0	0	0	-167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	7685	4331	9433	0	1537	2166	9433	13136	0	1830	1830	3214	0	0	0	0	0	0	0	0	
412555	0	0	0	0	0	22939	32517	0	0	0	0	0	19225	0	0	0	32	32	0	0	0	32	0	0	0	0	0	0	0	0	0	342	565	0	0	0	0	0	0	-118	0	8530	265	0	0	0	0	0	0	0	0	48	1814	17363	0	0	0	0	0	1587	0	8	78	4	-367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	799	0	0	0	799	0	0	0	350	11031	2083	19691	0	2206	1042	19691	22939	0	1810	1810	5304	0	0	0	0	0	0	0	0	
