"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
1454																								117	0	0	0	0	0	true	0	0	0	117	0	0	0	0	0	27178	5	0	0	0	0	0	0	true	0	0		
1557																								0	0	0	0	0	22	false	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	false	0	22		
1632																								0	0	62	10000	0	24000	true	0	0	0	0	0	0	62	0	0	13388	5	0	0	11000	3000	0	0	true	0	0		
1669																								2097	0	532	0	0	507	false	0	0	0	2097	0	0	174	358	0	2143	2	0	0	0	0	0	0	false	0	507		
1829																								0	0	130	2000	0	9000	false	0	0	0	0	0	0	73	0	57	1918	1	0	0	2000	5000	0	0	false	0	0		
1856																								0	0	0	14575	0	14575	false	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	false	0	0		
2040																								0	0	321	5000	0	16524	true	0	0	0	0	0	0	321	0	0	1074	0	0	0	11460	0	0	0	false	0	64		
2161																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1607	0	0	0	0	0	0	0	false	0	0		
2376																								0	3046	634	0	0	125000	true	0	3046	0	0	0	0	65	392	177	13516	2	0	0	15000	110000	0	0	false	0	0		
2451																								0	0	36	2000	0	3250	false	0	0	0	0	2	0	34	0	0	333	3	0	0	0	1250	0	0	false	0	0		
2554																								0	0	0	0	0	300	false	0	0	0	0	0	0	0	0	0	75	1	0	0	0	0	0	0	false	0	300		
2732																								1511	0	0	0	0	195	true	0	0	0	1511	0	0	0	0	0	8668	4	0	0	0	0	0	0	true	0	195		
2750																								0	0	0	1775	0	3775	false	0	0	0	0	0	0	0	0	0	955	2	0	0	100	1900	0	0	false	0	0		
2938																								0	0	547	0	0	40500	true	0	0	0	0	8	0	107	0	432	20519	8	0	0	0	40500	0	0	true	1825	0		
2956																								0	0	297	0	0	0	false	0	0	0	0	0	0	164	0	133	7	0	0	0	0	0	0	0	false	0	0		
3252																								0	0	0	500	0	4417	false	0	0	0	0	0	0	0	0	0	553	0	0	0	500	3317	0	0	false	0	100		
3458																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
3506																								4219	4	0	46491	0	56491	true	0	0	4	4165	0	0	0	0	0	7692	1	0	54	0	10000	0	0	true	0	0		
3579																								840	0	759	11390	0	40018	true	0	0	0	840	0	0	564	195	0	15399	5	0	0	9668	17993	0	649	false	0	318		
3720																								0	0	61	1000	0	8117	true	0	0	0	0	0	0	39	0	22	734	1	0	0	5000	2000	0	0	true	0	117		
3953																								0	0	290	1100	0	1744	false	0	0	0	0	0	193	47	0	50	2557	2	0	0	198	446	0	0	false	0	0		
4138																								0	23	743	0	0	5862	false	0	23	0	0	9	0	596	0	138	5653	3	0	0	0	5862	0	0	true	0	0		
4147																								0	0	1574	0	0	4000	true	0	0	0	0	0	0	0	0	1574	1923	3	0	0	2500	1500	0	0	false	0	0		
4156																								0	0	111	4000	0	13500	true	0	0	0	0	0	0	111	0	0	925	1	0	0	1000	8500	0	0	false	0	0		
4231																								0	0	78	0	0	0	false	0	0	0	0	0	0	78	0	0	811	1	0	0	0	0	0	0	false	0	0		
4437																								0	0	0	2000	0	7392	false	0	0	0	0	0	0	0	0	0	5872	3	0	0	3000	2392	0	0	false	0	0		
4745																								0	0	12	0	0	0	true	0	0	0	0	0	0	12	0	0	28	2	0	0	0	0	0	0	false	0	0		
4839																								0	241	0	6400	0	24900	true	0	0	241	0	0	0	0	0	0	9249	5	0	0	11000	7500	0	0	false	0	0		
5005																								0	0	0	5544	0	30390	true	0	0	0	0	0	0	0	0	0	160	0	0	0	3623	21223	0	0	true	0	0		
5050																								0	0	280	7650	0	7650	true	0	0	0	0	0	280	0	0	0	4001	5	0	0	0	0	0	0	false	0	0		
5069																								0	0	55	0	0	20000	false	0	0	0	0	55	0	0	0	0	160	0	0	0	0	0	0	0	false	0	20000		
5135																								0	0	1099	0	0	12000	false	0	0	0	0	128	0	287	0	684	10221	4	0	0	0	12000	0	0	false	0	0		
5210																								288	0	561	29320	0	116770	true	0	0	0	288	0	0	166	0	395	2171	1	0	0	67000	20000	0	0	false	0	450		
5247																								0	0	692	0	0	3514	true	0	0	0	0	0	692	0	0	0	250	0	0	0	0	0	0	2000	false	0	1514		
5274																								0	0	0	7500	0	8158	true	0	0	0	0	0	0	0	0	0	2332	2	0	0	0	500	0	158	false	0	0		
5331																								0	0	253	17750	0	43203	true	253	0	0	0	0	0	0	0	0	3509	3	0	0	7750	17250	0	0	false	0	453		
5461																								1306	799	0	0	0	434	true	0	799	0	1306	0	0	0	0	0	1340	1	0	0	0	0	0	0	false	0	434		
5751																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	true	0	0		
5939																								15969	0	956	129500	3106	166173	true	0	0	0	12863	0	0	956	0	0	0	0	4210	0	35000	729	944	0	false	0	0		
6039																								0	0	56	0	0	8	false	0	0	0	0	0	0	56	0	0	698	1	0	0	0	0	0	0	true	0	8		
6057																								0	0	65	0	0	900	false	0	0	0	0	0	0	52	0	13	22	0	0	0	400	500	0	0	false	0	0		
6141																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	false	0	0		
6329																								0	0	291	0	0	0	false	0	0	0	0	14	0	197	0	80	3331	1	0	0	0	0	0	0	false	0	0		
6972																								0	5943	0	0	0	2749	true	0	0	5943	0	0	0	0	0	0	2279	1	0	0	0	0	0	2749	false	0	0		
7009																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5352	1	0	0	0	0	0	0	false	0	0		
7045																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2025	1	0	0	0	0	0	0	false	0	0		
7157																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	false	0	0		
7166																								116	0	0	10500	0	13500	true	0	0	0	116	0	0	0	0	0	1656	3	0	0	3000	0	0	0	true	0	0		
7456																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	false	0	0		
7634																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	508	1	0	0	0	0	0	0	false	0	0		
8033																								0	0	6	1000	0	6378	false	0	0	0	0	0	0	6	0	0	1495	1	0	0	2522	2856	0	0	true	0	0		
8417																								3021	0	0	0	0	0	false	0	0	0	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0		
8462																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	false	0	0		
8547																								1516	0	555	6000	351	21000	true	0	0	0	1165	0	0	369	0	186	408	0	411	0	2000	13000	0	0	true	0	0		
8631																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	439	1	0	0	0	0	0	0	false	0	0		
9115																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	13112	4	0	0	0	0	0	0	false	0	0		
9357																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	false	0	0		
9553																								0	0	0	200	0	5170	false	0	0	0	0	0	0	0	0	0	619	0	0	0	184	4786	0	0	false	0	0		
9807																								0	48	2768	2913	0	295290	true	0	0	48	0	0	0	0	0	2768	50687	3	0	0	270000	22377	0	0	true	0	0		
9955																								2538	0	0	0	0	2387	true	0	0	0	2538	0	0	0	0	0	1394	1	0	0	357	1865	82	0	true	0	83		
10157																								0	0	129	0	0	4500	false	0	0	0	0	0	0	61	0	68	1200	1	0	0	0	4500	0	0	false	0	0		
10250																								0	0	162	0	0	0	true	0	0	0	0	0	0	162	0	0	330	0	0	0	0	0	0	0	true	0	0		
10849																								0	0	0	3955	0	14879	true	0	0	0	0	0	0	0	0	0	2939	2	0	0	5924	5000	0	0	true	0	0		
10858																								310	0	0	0	0	7155	true	0	0	0	310	0	0	0	0	0	2362	1	0	0	0	5998	0	0	true	0	1157		
11145																								129	0	371	0	0	14270	false	0	0	0	129	0	0	92	0	279	1445	0	0	0	2000	12270	0	0	false	0	0		
11640																								0	0	0	0	0	20600	true	0	0	0	0	0	0	0	0	0	4415	1	0	0	12700	7900	0	0	false	0	0		
11837																								0	0	0	0	0	6500	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6500	0	0	false	0	0		
12030																								0	0	0	2000	0	8000	false	0	0	0	0	0	0	0	0	0	3736	3	0	0	4000	2000	0	0	false	0	0		
12058																								0	0	381	0	0	2047	false	0	0	0	0	0	0	231	0	150	589	7	0	0	0	2000	0	0	false	0	47		
12142																								0	0	179	0	0	0	true	0	0	0	0	0	0	179	0	0	292	0	0	0	0	0	0	0	false	0	0		
12245																								0	0	166	0	0	3000	false	0	0	0	0	0	0	66	0	100	1594	1	0	0	2000	1000	0	0	false	0	0		
12311	88748	7257	11905	3000	71087	5228888	true	0	6958	299	0	106781	6	74684	17661	100000	1170000	2220461	609671	true	2912728	1125756	0						5228888						197	0	6691	0	5017													
12357																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	false	0	0		
12647																								0	0	144	0	0	0	false	0	0	0	0	0	0	144	0	0	722	1	0	0	0	0	0	0	false	0	0		
12656																								0	0	32	0	0	0	false	0	0	0	0	0	0	32	0	0	206	2	0	0	0	0	0	0	false	0	0		
12937																								0	0	0	0	0	398	false	0	0	0	0	0	0	0	0	0	5521	2	0	0	0	0	0	0	false	0	398		
12946																								2362	917	628	0	0	6435	true	0	889	28	2362	1	0	482	0	145	3274	1	0	0	0	6317	0	0	false	0	118		
12955																								0	0	0	1000	0	7500	true	0	0	0	0	0	0	0	0	0	1883	1	0	0	4000	2500	0	0	false	0	0		
13037																								0	0	853	0	0	0	true	0	0	0	0	0	0	653	0	200	7131	4	0	0	0	0	0	0	false	0	0		
13103																								0	0	0	7452	0	10677	true	0	0	0	0	0	0	0	0	0	2046	7	0	0	0	3225	0	0	false	0	0		
13251																								0	0	133	0	0	0	false	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	false	0	0		
13309																								786	0	1129	90000	786	391921	true	0	0	0	0	0	0	78	0	1051	9615	2	786	0	150000	150823	0	0	true	0	1098		
13457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	false	0	0		
14052																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	888	1	0	0	0	0	0	0	false	0	0		
14155																								0	0	260	1635	0	5940	false	0	0	0	0	0	0	260	0	0	345	0	0	0	2595	1710	0	0	false	0	0		
14258																								0	0	0	7000	0	20000	true	0	0	0	0	0	0	0	0	0	29420	6	0	0	13000	0	0	0	true	0	0		
14409	150333	0	24089	426035	824	665424	true	24059	0	0	149509	26221	4	824	0	280	187509	14	30	true	0	51556	0						665424						0	0	30	0	0													
14454																								0	0	14	0	0	24	true	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	false	0	24		
14650																								0	0	20	0	0	0	false	0	0	0	0	0	0	20	0	0	15	0	0	0	0	0	0	0	false	0	0		
14753																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	596	0	0	0	0	0	0	0	false	0	0		
14865																								2097	0	0	0	0	0	true	0	0	0	2097	0	0	0	0	0	972	0	0	0	0	0	0	0	true	0	0		
14931																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	809	1	0	0	0	0	0	0	false	0	0		
14940																								0	0	96	0	0	0	true	0	0	0	0	0	0	0	0	96	1908	1	0	0	0	0	0	0	true	0	0		
15536																								0	0	5280	0	0	25	true	0	0	0	0	85	0	0	0	5195	1358	1	0	0	0	0	0	0	false	0	25		
16337																								0	0	567	0	0	17074	true	0	0	0	0	0	0	0	0	567	1808	1	0	0	0	17074	0	0	false	0	0		
16458																								0	0	0	0	0	5762	true	0	0	0	0	0	0	0	0	0	5487	3	0	0	0	5762	0	0	true	0	0		
16551																								0	0	0	3000	0	13491	true	0	0	0	0	0	0	0	0	0	319	0	0	0	2000	8491	0	0	false	0	0		
16748																								288	0	44	0	288	2000	false	0	0	0	0	0	0	44	0	0	1237	2	313	0	0	2000	0	0	false	0	0		
16766																								15	0	0	70000	0	80000	true	0	0	0	0	0	0	0	0	0	1911	2	0	15	10000	0	0	0	false	0	0		
16944																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	804	2	0	0	0	0	0	0	false	0	0		
16953																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	false	0	0		
17110																								679	0	0	0	0	0	false	0	0	0	679	0	0	0	0	0	3483	2	0	0	0	0	0	0	false	0	0		
17147																								490	0	194	9000	490	67467	true	0	0	0	0	0	0	194	0	0	15795	6	490	0	15000	43442	0	0	true	0	25		
17259																								0	0	92	0	0	1750	false	0	0	0	0	0	0	92	0	0	887	1	0	0	1000	750	0	0	false	0	0		
17464																								4688	10	0	0	4688	13865	true	0	10	0	0	0	0	0	0	0	2849	1	4688	0	4000	9865	0	0	true	0	0		
17549																								0	0	3764	0	0	0	true	0	0	0	0	0	0	0	0	3764	4	0	0	0	0	0	0	0	false	0	0		
17839																								0	0	347	0	0	5000	true	0	0	0	0	309	0	23	0	15	3518	2	0	0	0	5000	0	0	true	352	0		
17950																								0	0	138	1500	0	7023	false	0	0	0	0	0	0	138	0	0	87	0	0	0	5023	500	0	0	false	0	0		
18050																								1323	0	28	0	0	4453	true	0	0	0	1323	28	0	0	0	0	2915	2	0	0	398	4055	0	0	true	0	0		
18135																								0	0	0	1750	0	11123	false	0	0	0	0	0	0	0	0	0	539	0	0	0	9373	0	0	0	true	7753	0		
18368																								0	0	0	1000	0	33352	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32352	0	0	false	0	0		
18377																								0	0	0	450	0	450	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
18827																								0	0	190	0	0	757	false	0	0	0	0	0	0	55	135	0	359	0	0	0	0	0	0	757	false	0	0		
18836																								0	0	86	0	0	1838	false	0	0	0	0	0	0	86	0	0	1114	1	0	0	0	1838	0	0	false	0	0		
18854																								0	0	10	0	0	0	false	0	0	0	0	0	0	0	0	10	413	1	0	0	0	0	0	0	false	0	0		
18863																								1726	1464	921	24186	0	24186	true	0	0	1464	1448	921	0	0	0	0	5560	3	0	278	0	0	0	0	false	0	0		
18957																								0	0	50	0	0	4176	false	0	0	0	0	0	0	0	0	50	527	1	0	0	492	3684	0	0	false	0	0		
19356																								0	0	707	0	0	0	false	0	0	0	0	0	0	9	0	698	28	0	0	0	0	0	0	0	false	0	0		
19730																								10692	0	707	31754	1304	53070	true	0	0	0	9388	0	0	290	0	417	55318	4	1304	0	6965	14351	0	0	true	0	0		
19936																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1374	8	0	0	0	0	0	0	false	0	0		
19972																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	false	0	0		
20053																								0	0	34	2400	0	3285	false	0	0	0	0	0	0	34	0	0	82	0	0	0	700	185	0	0	false	0	0		
20147																								0	0	369	0	0	4034	false	0	0	0	0	0	0	369	0	0	551	3	0	0	0	534	0	3500	false	0	0		
20259																								0	0	349	0	0	0	false	0	0	0	0	0	0	253	0	96	189	0	0	0	0	0	0	0	false	0	0		
20370																								0	0	329	0	0	1800	true	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	false	0	1800		
20512																								0	0	99	0	0	11130	false	0	0	0	0	0	0	0	0	99	494	0	0	0	0	11130	0	0	false	0	0		
20633																								0	0	79	0	0	2240	false	0	0	0	0	0	0	79	0	0	2975	2	0	0	1000	1240	0	0	false	0	0		
20754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	false	0	0		
20839																								0	0	0	0	0	9000	true	0	0	0	0	0	0	0	0	0	1488	1	0	0	0	9000	0	0	false	0	0		
20857																								0	0	0	796	0	4977	true	0	0	0	0	0	0	0	0	0	343	2	0	0	1335	2043	0	0	false	0	803		
20866																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1348	0	0	0	0	0	0	0	false	0	0		
21256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	false	0	0		
21359																								0	0	0	0	0	393	false	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	393	false	0	0		
21630																								0	0	128	0	0	7035	false	0	0	0	0	0	0	0	0	128	1992	2	0	0	0	7035	0	0	false	0	0		
21658																								0	0	0	1700	0	1756	false	0	0	0	0	0	0	0	0	0	1438	1	0	0	0	0	0	0	true	0	56		
22048																								0	259	61	0	0	3426	true	0	0	259	0	0	0	29	0	32	14243	3	0	0	0	3236	0	0	false	0	190		
22235																								0	0	615	2000	0	12000	true	0	0	0	0	0	0	26	0	589	3175	1	0	0	0	10000	0	0	false	0	0		
22356																								0	0	319	0	0	293	true	0	0	0	0	0	319	0	0	0	3093	2	0	0	0	0	0	0	true	0	293		
22459																								0	0	0	0	0	156	true	0	0	0	0	0	0	0	0	0	4172	3	0	0	0	0	0	0	false	0	156		
22543																								0	11	0	0	0	77	true	0	0	11	0	0	0	0	0	0	1024	1	0	0	77	0	0	0	false	0	0		
22552																								0	0	0	0	0	500	false	0	0	0	0	0	0	0	0	0	1002	2	0	0	500	0	0	0	true	0	0		
22730																								0	0	20	48	0	927	false	0	0	0	0	20	0	0	0	0	353	0	0	0	104	775	0	0	false	0	0		
22936																								0	0	0	0	0	442	true	0	0	0	0	0	0	0	0	0	2250	2	0	0	0	424	0	18	false	0	0		
22954																								0	0	99	500	0	6028	true	0	0	0	0	0	0	99	0	0	451	1	0	0	900	4349	0	0	false	0	279		
23036																								0	0	970	0	0	242	true	0	0	0	0	0	0	0	0	970	7023	6	0	0	0	0	0	0	true	0	242		
23045																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	false	0	0		
23241																								13053	18470	1341	3606	2744	493179	true	0	0	18470	10309	0	0	491	0	850	3862	2	2744	0	318676	162527	0	8370	true	0	0		
23456																								0	0	120	0	0	593	true	0	0	0	0	0	0	120	0	0	684	0	0	0	0	593	0	0	true	0	0		
23504																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	888	1	0	0	0	0	0	0	false	0	0		
23540																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	false	0	0		
23643																								0	0	274	45	0	531	false	0	0	0	0	0	0	116	0	158	854	1	0	0	98	388	0	0	false	0	0		
23755																								1116	0	91	1000	1116	1000	true	0	0	0	0	0	0	0	0	91	2350	2	1503	0	0	0	0	0	true	0	0		
23812																								0	0	0	821	0	40543	true	0	0	0	0	0	0	0	0	0	7364	3	0	0	587	39135	0	0	true	0	0		
24006																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
24266																								11265	0	3875	0	2158	7627	true	0	0	0	9107	0	0	3875	0	0	3498	2	2158	0	0	2000	31	0	false	0	5596		
24453																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3552	1	0	0	0	0	0	0	false	0	0		
24659																								0	0	426	0	0	0	false	0	0	0	0	0	426	0	0	0	292	1	0	0	0	0	0	0	false	0	0		
24668																								761	0	0	0	137	472	true	0	0	0	624	0	0	0	0	0	565	0	137	0	0	472	0	0	false	0	0		
24855																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	344	3	0	0	0	0	0	0	false	0	0		
24949																								140	0	23	8160	0	25160	true	0	0	0	140	0	0	23	0	0	1728	2	0	0	17000	0	0	0	true	0	0		
25357																								0	0	154	500	0	5804	false	0	0	0	0	0	0	154	0	0	5	0	0	0	5304	0	0	0	false	0	0		
25647																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1999	2	0	0	0	0	0	0	false	0	0		
25852																								1283	0	231	6000	1169	17025	true	0	0	0	114	214	0	17	0	0	408	0	1169	0	11000	0	0	0	true	0	25		
26149																								0	1196	439	0	0	0	true	0	0	1196	0	0	0	0	0	439	801	1	0	0	0	0	0	0	false	0	0		
26233																								0	0	0	0	0	868	true	0	0	0	0	0	0	0	0	0	1970	2	0	0	0	0	0	0	true	0	868		
26242																								0	0	435	4000	0	17250	true	0	0	0	0	0	0	255	0	180	3676	2	0	0	7250	6000	0	0	true	0	0		
26457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
26756																								0	0	52	200	0	1100	false	0	0	0	0	0	0	35	0	17	0	0	0	0	400	500	0	0	true	0	0		
26765																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	false	0	0		
26859																								0	0	2725	30003	0	31644	true	0	0	0	0	1536	0	335	0	854	465	0	0	0	0	1139	0	0	false	0	502		
26916																								2339	46	0	0	158	4000	true	0	46	0	2181	0	0	0	0	0	5367	3	158	0	0	4000	0	0	true	0	0		
27548																								2521	0	672	13162	51	48413	true	0	0	0	2470	46	0	468	0	158	6942	2	51	0	14673	20578	0	0	true	0	0		
27614																								0	0	0	0	0	3000	true	0	0	0	0	0	0	0	0	0	321	0	0	0	3000	0	0	0	false	0	0		
27838																								0	0	0	0	0	200	true	0	0	0	0	0	0	0	0	0	973	1	0	0	0	0	0	0	true	0	200		
27847																								73	0	125	0	0	7686	false	0	0	0	73	0	125	0	0	0	255	0	0	0	0	7686	0	0	false	0	0		
28013																								2609	0	0	0	0	25277	true	0	0	0	2609	0	0	0	0	0	1534	0	0	0	0	0	5	2772	true	0	22500		
28152																								0	0	0	0	0	2263	false	0	0	0	0	0	0	0	0	0	0	0	0	0	1575	688	0	0	false	0	0		
28255																								0	0	91	10000	0	10000	true	0	0	0	0	0	0	7	0	84	630	0	0	0	0	0	0	0	true	0	0		
28349																								0	0	220	0	0	0	true	0	0	0	0	85	120	15	0	0	1529	0	0	0	0	0	0	0	false	0	0		
28406																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
28572																								119	0	83	0	119	8697	false	0	0	0	0	0	0	77	0	6	16	0	119	0	988	7709	0	0	false	0	0		
28732																								155	0	0	0	0	0	false	0	0	0	155	0	0	0	0	0	1475	1	0	0	0	0	0	0	true	0	0		
29104																								5	0	0	90000	5	115000	true	0	0	0	0	0	0	0	0	0	4283	3	5	0	0	25000	0	0	false	0	0		
29159																								0	0	95	250	0	516	false	0	0	0	0	71	0	24	0	0	831	3	0	0	166	100	0	0	false	0	0		
29252																								0	0	0	3600	0	11100	true	0	0	0	0	0	0	0	0	0	2266	2	0	0	0	7500	0	0	false	0	0		
