"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
4138																														0	23	1677	0	0	1680	true	0	23	0	0	12	0	1070	0	595	5449	2	0	0	true	0	0	0	231	413	282	754	0	0	0	0	0	0	0	www.fnblafollette.com	
4156																														0	0	440	0	0	19488	true	0	0	0	0	0	0	440	0	0	0	0	0	0	true	0	0	0	8988	5500	5000	0	0	0	0	0	0	0	0	http://www.kanzabank.com	
4231																														0	0	927	0	0	0	false	0	0	0	0	0	0	0	0	927	1955	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fmbanksylvania.com	
4437																														0	0	1076	0	0	11168	true	0	0	0	0	0	0	986	0	90	9685	5	0	0	false	0	0	0	4608	2954	892	2714	0	0	0	0	0	0	0	www.fnbwvva.com	
4839																														0	79	5926	6400	0	38400	true	0	0	79	0	0	0	394	0	5532	18824	5	0	0	false	0	0	0	15400	18000	4000	1000	0	0	0	0	0	0	0	http://abcbank.net	
5005																														663	0	10187	9351	0	69726	true	0	0	0	663	10187	0	0	0	0	1088	1	0	0	true	0	0	0	9351	17740	23644	18991	33500	0	0	0	0	0	0	stonesav.com	
5069																														0	0	1700	0	0	0	false	0	0	0	0	0	0	0	0	1700	150	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																														0	0	0	12000	0	23885	true	0	0	0	0	0	0	0	0	0	11118	6	0	0	false	0	0	0	12000	10000	0	1885	0	0	0	0	0	0	0	http://www.fsbanks.com	
5210																														0	0	483	43000	0	110877	true	0	0	0	0	0	0	483	0	0	3523	2	0	0	false	0	877	0	53000	25000	14000	18000	10000	877	0	0	0	0	877	http://www.acnb.com	
5331																														0	0	1254	30000	0	30040	true	0	0	0	0	864	0	0	390	0	1216	1	0	0	false	0	40	0	30000	0	0	0	0	40	0	0	0	2000	40	www.hydeparkbank.net	
5461																														491	736	184	22555	0	38162	true	0	736	0	491	0	0	184	0	0	64	0	0	0	true	0	607	0	22555	15000	0	0	0	607	0	0	0	0	0	www.bankbac.com	
5751																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	714	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.kearnycountybank.com	
6039																														0	0	1341	0	0	0	true	0	0	0	0	1211	0	0	0	130	576	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wwwaebalma.com	
6141																														0	0	14	0	0	0	false	0	0	0	0	0	0	0	0	14	101	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																														0	0	1528	0	0	0	true	0	0	0	0	51	0	1253	0	224	630	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.abbank.com	
6972																														223	0	0	33100	0	103330	true	0	0	0	223	0	0	0	0	0	30158	3	0	0	false	0	28730	0	33100	0	40000	1500	0	28730	0	0	0	0	0	http://www.firstindy.com	
7009																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bessemer.com	
7045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2373	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tpbbancorp.com	
7157																														0	0	39	0	0	0	true	0	0	0	0	0	0	39	0	0	93	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	statebankbr.com	
7456																														0	0	30	0	0	0	true	0	0	0	0	0	0	0	0	30	199	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankofhartington.com	
7634																														0	0	729	3000	0	5000	false	0	0	0	0	0	0	729	0	0	630	0	0	0	false	0	0	0	3000	2000	0	0	0	0	0	0	0	0	0	THEFOURCOUNTYBANK.COM	
8033																														0	0	127	12065	0	23022	true	0	0	0	0	0	0	127	0	0	3910	2	0	0	true	0	0	0	12065	9000	1950	0	0	7	0	0	0	0	0	thefriendlybank.com	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1117	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.perrytonbank.com	
8631																														0	0	132	0	0	0	true	0	0	0	0	0	0	0	132	0	554	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pcbsm.com	
9357																														3460	0	196	38600	0	38600	true	0	0	0	3460	0	0	196	0	0	34	0	0	0	true	0	0	0	38600	0	0	0	0	0	0	0	0	0	0	www.fidelitybankmn.com	
9553																														0	0	14	80	0	3537	true	0	0	0	0	0	0	0	0	14	2445	2	0	0	false	0	0	0	80	302	843	2312	0	0	0	0	0	0	0	http://adamscountybankonline.com	
9807																														0	14	71368	0	0	305993	true	0	0	14	0	57423	0	13220	0	725	116961	3	0	0	true	0	0	0	0	20000	0	240000	0	0	45993	0	0	0	0	WWW.AMBOYBANK.COM	
9955																														837	0	0	0	0	2865	true	0	0	0	837	0	0	0	0	0	6538	3	0	0	true	0	825	0	0	0	40	2000	0	825	0	0	0	0	0	http://www.bankkansas.com	
10157																														0	0	755	0	0	0	true	0	0	0	0	444	311	0	0	0	470	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnblarned.com	
10250																														0	0	5435	15500	0	40000	true	0	0	0	0	307	0	861	0	4267	325	0	0	0	true	0	0	0	15500	18500	5000	1000	0	0	0	0	0	0	0	http://www.thebankofelkriver.com	
10849																														0	0	1773	2000	0	24265	true	0	0	0	0	1298	0	0	0	475	5286	3	0	0	true	0	0	0	4345	16339	3581	0	0	0	0	0	0	0	0	http://www.firststatebk.com	
10858																														0	0	0	0	0	21168	true	0	0	0	0	0	0	0	0	0	4401	3	0	0	true	0	10859	0	10000	0	309	0	10000	10859	0	0	0	0	0	www.pvsb.com	
11145																														0	75	1639	1000	0	12361	false	0	0	75	0	0	0	579	0	1060	1281	0	0	0	false	0	0	0	1000	3514	1267	6580	0	0	0	0	0	0	0		
11640																														0	0	499	0	0	30007	true	0	0	0	0	499	0	0	0	0	10918	2	0	0	false	0	0	0	10007	0	0	20000	0	0	0	0	0	0	0	http://fnbclarksdale.com	
11837																														0	0	634	0	0	7000	true	0	0	0	0	0	0	634	0	0	0	0	0	0	false	0	0	0	0	0	0	7000	0	0	0	0	0	0	0	www.farmbk.com	
12030																														0	0	781	0	0	0	true	0	0	0	0	781	0	0	0	0	1807	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.fnbalma.com	
12142																														0	0	0	2000	0	2000	true	0	0	0	0	0	0	0	0	0	590	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	www.clevelandstatebank.com	
12245																														0	0	0	1000	0	6000	true	0	0	0	0	0	0	0	0	0	3882	3	0	0	false	0	0	0	1000	3000	2000	0	5000	0	0	0	0	0	0	www.banknorthwis.com	
12311	489571	149398	208662	0	167838	3730446	true	0	149398	0	301683	186816	8	167838	20050	true	3531001	0	40983	642000	267585	8568	0	1123914	1411407	178785	57204	1631595	0						3730446						23992	1851	136407	369	26884								19159										0		www.huntington.com	
12647																														0	0	969	0	0	6200	true	0	0	0	0	689	0	0	0	280	1083	2	0	0	false	0	0	0	0	3550	2650	0	0	0	0	0	0	0	0	http://PORTAGECOUNTYBANK.COM	
12656																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	203	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankathome.com	
12937																														0	0	0	0	0	11	true	0	0	0	0	0	0	0	0	0	4443	2	0	0	false	0	0	0	0	0	0	0	0	11	0	0	0	0	0	www.oakbank.com	
12946																														2695	1137	1677	5008	0	24845	true	0	1104	33	2695	998	0	15	0	664	3650	2	0	0	true	0	681	0	5008	7102	10782	1272	0	681	0	0	0	0	0	www.fbtarkansas.com	
12955																														0	0	938	4000	0	7000	true	0	0	0	0	938	0	0	0	0	1828	1	0	0	false	0	0	0	4000	0	0	3000	0	0	0	0	0	0	0	http://www.bankofnebraska.com	
13037																														1354	0	656	0	0	0	true	0	0	0	1354	390	0	221	0	45	2912	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tradersbanking.com	
13103																														3997	0	245	79700	0	152469	true	0	0	0	3997	0	0	245	0	0	923	0	0	0	false	0	0	0	79700	50000	22000	769	0	0	0	0	0	0	0	www.bristolcountysavingsbank.com	
13251																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	118	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://elysianbank.com	
13457																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	61	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14052																														0	0	74	3000	0	4000	true	0	0	0	0	0	0	74	0	0	1600	1	0	0	false	0	0	0	3000	0	0	1000	0	0	0	0	0	0	0	www.lcb@lcbwi.com	
14155																														0	0	1398	4825	0	12025	true	0	0	0	0	957	0	259	0	182	469	0	0	0	false	0	0	0	4825	3475	725	3000	3000	0	0	0	0	0	0	http://www.fandcbank.com	
14454																														0	0	0	0	0	850	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	850	0	0	0	0	0	0	0	0	0	0	www.fsevansville.com	
14650																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	100	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	392	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865																														760	0	1618	0	0	21507	true	0	0	0	760	0	0	0	1618	0	1298	0	0	0	true	0	0	0	0	0	5000	5000	0	11507	0	0	0	0	11507	http://beobank.com	
14977																														0	0	0	7	0	222	false	0	0	0	0	0	0	0	0	0	508	1	0	0	false	0	0	0	7	16	139	60	0	0	0	0	0	0	0		
15536																														1076	0	68657	377500	70	1412500	true	0	0	0	1006	46363	0	5678	7640	8976	65	0	70	0	false	0	1030000	0	377500	5000	0	0	0	1030000	0	0	0	0	1030000	http://www.parknatl.com	
16337																														0	0	6728	0	0	29000	true	0	0	0	0	2379	0	2086	0	2263	1096	0	0	0	true	0	0	0	0	29000	0	0	29000	0	0	0	0	0	0	www.wakullabank.com	
16458																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	6991	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.douglascountybank.com	
16551																														0	1023	1416	7000	0	23931	true	0	0	1023	0	519	0	150	0	747	160	0	0	0	false	0	0	0	7166	7859	2398	6508	12445	0	0	0	0	0	0	http://www.northviewbank.com	
16748																														296	0	103	0	296	2000	true	0	0	0	0	75	0	28	0	0	789	2	296	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																														0	0	110	0	0	0	true	0	0	0	0	0	0	0	0	110	969	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																														0	0	150	0	0	0	false	0	0	0	0	0	0	150	0	0	20	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fertilebeltrami.k12.mn.us	
17110																														25	0	0	0	0	0	false	0	0	0	25	0	0	0	0	0	4506	6	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordquality.com	
17147																														1613	0	13056	36100	412	136621	true	0	0	0	1201	5914	0	1144	0	5998	54870	12	412	0	true	0	0	0	36100	29168	24100	10923	0	0	0	36330	0	0	0	http://www.firstmerchants.com	
17259																														0	0	156	0	0	3500	true	0	0	0	0	0	0	156	0	0	1203	1	0	0	false	0	0	0	0	0	500	3000	0	0	0	0	0	0	0	http://www.fnbmarlow.com	
17464																														11375	1473	53731	4000	3849	249519	true	0	1473	0	7526	53731	0	0	0	0	2232	2	3849	0	true	0	300	0	69000	70076	35837	33306	0	15300	26000	0	0	0	0	http://www.botc.com	
17950																														0	0	362	0	0	12221	true	0	0	0	0	0	0	362	0	0	767	1	0	0	false	0	0	0	9000	3000	221	0	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																														812	0	463	19	0	651	true	0	0	0	812	191	0	197	0	75	4665	3	0	0	true	0	0	0	19	58	168	406	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18135																														0	0	0	0	0	26095	false	0	0	0	0	0	0	0	0	0	390	0	0	0	true	4807	0	0	0	9695	0	16400	16400	0	0	0	0	0	0	http://banksouthcentral.com	
18377																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	194	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ballysavingsbank.com	
18827																														2147	523	1161	0	0	14000	true	0	0	523	2147	0	0	50	0	1111	4563	3	0	0	false	0	0	0	0	0	0	0	0	14000	0	0	0	0	0	www.fmbwpa.com	
18836																														0	0	1305	0	0	5652	true	0	0	0	0	878	0	427	0	0	3019	1	0	0	false	0	0	0	0	1965	810	2877	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																														0	0	1543	0	0	0	true	0	0	0	0	0	0	0	0	1543	2017	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bank7.com	
18957																														0	0	202	0	0	1942	false	0	0	0	0	0	0	202	0	0	105	1	0	0	false	0	0	0	500	86	920	436	500	0	0	0	0	0	0		
19356																														0	0	0	0	0	1576	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	1576	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																														6568	0	11921	56870	166	109920	true	0	0	0	6402	7916	0	4005	0	0	47347	5	166	0	true	0	0	0	56870	53050	0	0	0	0	0	0	0	0	0	www.standardbanks.com	
19936																														0	0	1945	5000	0	10000	true	0	0	0	0	1217	0	188	0	540	4326	2	0	0	false	0	0	0	5000	5000	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	483	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																														429	0	938	500	0	2942	true	0	0	0	429	738	0	0	0	200	132	0	0	0	false	0	0	0	2290	500	152	0	152	0	0	0	0	0	0	http://www.securityonlinebank.com	
20147																														630	0	520	0	79	4679	true	0	0	0	551	0	0	520	0	0	1695	1	79	0	false	0	0	0	4500	0	179	0	0	0	0	0	0	0	0	http://farmersstatebank-in.com	
20370																														0	0	1673	0	0	5000	true	0	0	0	0	655	0	177	0	841	1218	2	0	0	false	0	0	0	5000	0	0	0	5000	0	0	0	0	0	0	www.firstheritage.net	
20512																														0	0	228	0	0	10000	false	0	0	0	0	0	0	0	0	228	1516	0	0	0	false	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																														0	0	396	0	0	12000	true	0	0	0	0	0	0	0	0	396	4127	2	0	0	false	0	0	0	6000	1000	0	0	0	0	0	0	5000	0	0	www.mcnbbanks.com	
20857																														0	0	0	100	0	27602	true	0	0	0	0	0	0	0	0	0	214	0	0	0	false	0	0	0	158	224	134	686	0	26400	0	0	0	0	26400	http://granitefallsbank.com/site	
20866																														0	0	0	8000	0	18340	false	0	0	0	0	0	0	0	0	0	3612	1	0	0	false	0	0	0	8000	10000	0	0	0	0	0	0	340	0	0	http://homevalleybank.com	
21256																														0	0	62	500	0	500	false	0	0	0	0	0	0	62	0	0	22	0	0	0	false	0	0	0	500	0	0	0	0	0	0	0	0	0	0		
21359																														0	0	147	0	0	356	true	0	0	0	0	0	0	0	0	147	577	2	0	0	false	0	47	0	0	0	0	0	0	47	66	73	170	0	0	http://www.asbgrygla.com	
21630																														0	0	0	0	0	4881	true	0	0	0	0	0	0	0	0	0	1746	1	0	0	false	0	0	0	0	0	296	4585	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																														0	0	66	1000	0	1340	true	0	0	0	0	0	0	0	0	66	4030	1	0	0	true	0	0	0	1000	0	340	0	0	0	0	0	0	0	0	www.alliancebank.us	
22048																														0	0	93	0	0	9986	true	0	0	0	0	0	0	0	0	93	4824	3	0	0	false	0	0	0	0	2179	3736	3564	0	507	0	0	0	0	507	www.unionbnk.com	
22356																														0	375	0	0	0	734	true	0	171	204	0	0	0	0	0	0	2046	2	0	0	false	0	0	0	0	0	0	0	0	734	0	0	0	0	734	http://www.myfnbt.com	
22459																														0	0	0	0	0	6696	true	0	0	0	0	0	0	0	0	0	4037	4	0	0	false	0	121	0	0	1500	0	5075	0	121	0	0	0	0	121	http://WWW.1STBANKONLINE.COM	
22543																														0	11	175	0	0	0	true	0	0	11	0	0	0	175	0	0	1128	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
22552																														0	0	45	0	0	0	true	0	0	0	0	0	0	45	0	0	708	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.firstsoutheastbank.com	
22730																														0	0	0	0	0	2671	true	0	0	0	0	0	0	0	0	0	1145	0	0	0	false	0	0	0	0	0	0	2671	0	0	0	0	0	0	0	http://www.westunionbank.com	
22936																														0	0	6341	9000	0	16019	true	0	0	0	0	5183	0	873	285	0	9857	3	0	0	false	0	0	0	9000	5000	0	2019	0	0	0	0	0	0	0	http://fmbnk.com	
22954																														0	0	150	1973	0	10028	true	0	0	0	0	150	0	0	0	0	452	0	0	0	false	0	0	0	1986	4034	1845	2163	0	0	0	0	0	0	0	www.fnbhawley.com	
23036																														0	0	5504	0	0	696	true	0	0	0	0	4577	0	294	0	633	22806	8	0	0	true	0	0	0	0	0	0	0	0	696	0	0	0	0	0	cbtbank.com	
23045																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	133	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmibt.com	
23241																														9507	6059	19848	112347	0	383508	true	0	0	6059	9507	15076	0	3255	1410	107	4908	2	0	0	true	0	100000	0	136348	45	75013	15230	0	100000	53504	3368	0	0	3504	http://www.integrabank.com	
23456																														0	0	982	100	0	221	true	0	0	0	0	0	0	0	0	982	523	0	0	0	false	0	0	0	100	100	0	0	0	0	0	21	0	0	0	www.fnbhenning.com	
