"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
233442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																254	0	0										
233451	0	0	0	0	0	0	0	0	0	0	0	81	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																955	0	2206										
233527	0	0	0	0	0	0	0	0	0	0	0	809	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1138	386	2878										
233554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5601	0	44603	0	0										
234056	0	0	0	0	0	0	0	0	0	0	0	466	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1377	0	1569										
234355	6140	6345	0	0	0	0	0	0	0	0	0	449	3157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	16777	0	45715										
234506	0	0	0	0	0	0	0	0	0	0	0	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5851	0	1409										
234739	0	0	0	0	0	0	0	0	0	0	40000	10064	18408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														6731	2917	13654	0	14276										
234841	0	0	0	0	0	0	0	0	0	0	0	105	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																422	0	1275										
235017	0	0	0	0	0	0	0	0	0	0	0	230	1332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3963										
235231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	9719										
235316	0	0	0	0	0	0	0	0	0	0	0	154	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																248	0	852										
235446	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	17616										
235530	0	0	0	0	0	0	0	0	0	0	0	133	1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																16505	0	10096										
235558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																177	0	1154										
235950	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																311	0	4435										
236050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																210	0	3955										
236153	0	0	0	0	0	0	0	0	0	0	0	6700	34835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														36823	3514	58817	0	77393										
236256	0	0	0	0	0	0	0	0	0	0	0	280	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																109	0	2512										
236452	0	0	0	0	0	0	0	0	0	0	0	1836	5346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																23164	0	1760										
236603	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																250	0	4987										
236706	0	0	0	0	0	0	0	0	0	0	0	4058	12845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19025	0	20072										
236751	0	0	0	0	0	0	0	0	0	0	0	2609	9334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	71351	0	11529										
236957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	5512										
237066	0	0	0	0	0	0	0	0	0	0	38550	205	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	83499	0	22924										
237150	0	0	0	0	0	0	0	0	0	0	0	215	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2120	0	3532										
237619	0	0	0	0	0	0	0	0	0	0	0	2126	28961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	11191										
237954	0	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																490	0	1496										
238045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1677										
238139	1797	0	0	0	0	0	0	0	0	0	0	803	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1855	0	1118										
238241	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4156	0	7131										
238250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8122	0	0										
238737	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	486	0	0										
238755	0	0	0	0	0	0	0	0	0	0	0	14	897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																963	0	2677										
238812	0	31	0	0	0	0	0	0	0	0	0	300	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1344	0	318										
239015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	26701	0	0										
239042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	925										
239275	0	0	0	0	0	0	0	0	0	0	0	11488	4997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5795	0	33012										
239556	0	0	0	0	0	0	0	0	0	0	0	988	3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	630										
239613	0	0	0	0	0	0	0	0	0	0	0	1808	17849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	98709	0	15058										
239640	0	0	0	0	0	0	0	0	0	0	0	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																331	0	995										
239659	0	0	0	0	0	0	0	0	0	0	0	2822	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11968	0	1435										
239752	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																18984	0	0										
240356	0	0	0	0	0	0	0	0	0	0	0	289	2972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1624	0	0										
240459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	230										
240468	0	0	0	0	0	0	0	0	0	0	9500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1475	0	5348										
240954	0	0	0	0	0	0	0	0	0	0	0	0	2864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1200	0	0										
241009	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1288	0	988										
241157	0	716	0	0	0	0	0	0	0	0	99445	2476	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9994	0	10710										
241559	0	0	0	0	0	0	0	0	0	0	0	629	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9291	0	8995										
241607	0	0	0	0	0	0	0	0	0	0	0	2436	19068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2664	564	33096	0	15277										
242248	0	940	0	0	0	0	0	0	0	0	0	827	1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																411	0	12755										
242257	0	0	0	0	0	0	0	0	0	0	0	612	977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3809	0	5461										
242444	0	70596	0	0	0	0	0	0	0	0	0	1646	27386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	25795	0	1380										
242949	0	0	0	0	0	0	0	0	0	0	0	675	968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3652	0	181										
242958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2452	0	1602										
243375	0	0	0	0	0	0	0	0	0	0	0	106	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																548	0	0										
243414	0	0	0	0	0	0	0	0	0	0	0	495	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5505	0	742										
243647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																476	0	492										
243955	0	0	0	0	0	0	0	0	0	0	0	15	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2	0	140										
244037	0	0	0	0	0	0	0	0	0	0	0	142	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																351	0	694										
244149	0	745	0	0	0	0	0	0	0	0	0	1200	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2649	0	1962										
244158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8207	0	26084										
244251	0	4235	0	0	0	0	0	0	0	0	0	2455	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17263	0	10084										
245016																																																																																										
245276	76136	0	0	0	0	0	0	0	0	0	0	10253	17656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														8603	2139	39396	0	6773										
245351	0	0	0	0	0	0	0	0	0	0	14065	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10476	0	1601										
245557	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13361	0	7814										
245856	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1699										
246022	0	17280	0	0	0	0	0	0	0	0	0	256	2993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																24797	0	389										
246134	0	0	0	0	0	0	0	0	0	0	0	1486	3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1062	0	2796										
246237	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																886	0	1008										
246451	0	0	0	0	0	0	0	0	0	0	0	453	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1271	0	257										
246657	10834	0	0	0	0	0	0	0	0	0	0	2792	10187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3123	3405	7632	0	1376										
246947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2158	0	0										
246956	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5211	0	26187										
247140	0	0	0	0	0	0	0	0	0	0	0	677	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3571	0	468										
247355	0	888	0	0	0	0	0	0	0	0	0	11828	10434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	15090	0	12991										
247449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																306	0	4340										
247476	0	0	0	0	0	0	0	0	0	0	0	707	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	121										
247551	0	0	0	0	0	0	0	0	0	0	0	1099	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4701	0	0										
247908	0	0	0	0	0	0	0	0	0	0	0	6922	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	53957	0	6452										
248240	0	0	0	0	0	0	0	0	0	0	10650	4291	21590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	2668	52404	3390	9498										
248352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																502	0	1978										
248455	0	2958	0	0	0	0	0	0	0	0	0	713	4688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9379	0	3310										
248633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																189	0	2937										
248745	0	0	0	0	0	0	0	0	0	0	2585	197	2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17899	0	2832										
248950	0	0	0	0	0	0	0	0	0	0	4100	0	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																12219	0	13233										
248969																																																																																										
249153	0	0	0	0	0	0	0	0	0	0	1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2348	0	5264										
249304	0	0	0	0	0	0	0	0	0	0	0	898	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1169	0	450										
249416	0	0	0	0	0	0	0	0	0	0	0	2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																310	0	4089										
249546	0	0	0	0	0	0	0	0	0	0	3400	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																585	0	500										
249564	0	0	0	0	0	0	0	0	0	0	0	1682	1446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7295	0	0										
249612	0	0	0	0	0	0	0	0	0	0	0	100	290487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	269674	0	28352										
249658	0	0	0	0	0	0	0	0	0	0	0	105	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																215	0	431										
249872	0	0	0	0	0	0	0	0	0	0	0	4653	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5564	0	28508	0	19336										
249957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1902	0	0										
250047	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																12775	0	7404										
250430	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2547										
250850	0	0	0	0	0	0	0	0	0	0	0	53	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1364	0	0										
251352	2895	0	0	0	0	0	0	0	0	0	0	114	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4506	0	12423										
251558	0	0	0	0	0	0	0	0	0	0	1959	150	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10787	0	819										
251745	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																15	0	11078										
251857	0	0	0	0	0	0	0	0	0	0	0	130	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2986										
252041	0	4428	0	0	0	0	0	0	0	0	0	1352	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5830	0	6428										
252256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																142	0	0										
252452	0	0	0	0	0	0	0	0	0	0	0	0	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2351	0	0										
252658	0	0	0	0	0	0	0	0	0	0	0	355	3122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5467	0	0										
252836	0	0	0	0	0	0	0	0	0	0	0	222	1839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	332	0	279										
253262	0	875	0	0	0	0	0	0	0	0	0	98	693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6584	0	13177										
253356	0	0	0	0	0	0	0	0	0	0	0	7461	18537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	79972	0	1480										
253440	0	0	0	0	0	0	0	0	0	0	0	869	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7884	0	7720										
253468	61173	0	0	0	0	0	0	0	0	0	0	3690	4173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	83064	0	12434										
253646	4980	4314	0	0	0	0	0	0	0	0	0	72	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3024	0	3322										
253730	0	0	0	0	0	0	0	0	0	0	0	75	6289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1631	0	44										
253776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	22										
254317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	25945	0	2259										
254504	0	0	0	0	0	0	0	0	0	0	0	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3201	0	2145										
254652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
254670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
254849	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5103	0	0										
255136	0	0	0	0	0	0	0	0	0	0	0	791	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1179	879	3324	0	3996										
255350	0	285	0	0	0	0	0	0	0	0	0	352	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1481	0	0										
255547	0	0	0	0	0	0	0	0	0	0	0	223	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
255556	0	1843	0	0	0	0	0	0	0	0	0	968	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9847	0	1162										
255574	0	0	0	0	0	0	0	0	0	0	0	5937	7342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														116	128	18	0	34863										
255659	0	5202	0	0	0	0	0	0	0	0	0	1442	41956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4683	3305	46107	0	127514										
255873	4187	0	0	0	0	0	0	0	0	0	0	375	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																710	0	19										
256049	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
256058	855	0	0	0	0	0	0	0	0	0	0	972	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2213	0	5645										
256179	0	0	0	0	0	0	0	0	0	0	0	210	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																360	0	1890										
256553	0	0	0	0	0	0	0	0	0	0	0	14819	29302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	96357	0	125722										
256964	0	0	0	0	0	0	0	0	0	0	0	2474	7438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8458	0	8576										
257233	0	2470	0	0	0	0	0	0	0	0	0	658	5054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4008	0	3748	0	0										
257345	0	0	0	0	0	0	0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2294	0	1803										
257466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3824	0	3413										
257653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																228	0	1259										
257756	0	0	0	0	0	0	0	0	0	0	2500	523	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4583	0	1524										
257868	0	139	0	0	0	0	0	0	0	0	2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														7968	0	0	0	26588										
258146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1288	0	1105										
258306	0	0	0	0	0	0	0	0	0	0	0	2529	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13220	0	531										
258351	0	0	0	0	0	0	0	0	0	0	0	644	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2792	0	327										
258379	0	0	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1437	0	1621										
258445	0	0	0	0	0	0	0	0	0	0	0	5438	27668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	28445										
258539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																355	0	2303										
258632	0	0	0	0	0	0	0	0	0	0	0	398	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																192	0	2564										
258771	0	0	0	0	0	0	0	0	0	0	0	21410	37345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	52665	0	2871										
259059	0	0	0	0	0	0	0	0	0	0	0	105	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																615	0	6009										
259330	0	1199	0	0	0	0	0	0	0	0	0	3484	3991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1514	0	24129	0	9589										
259442	0	0	0	0	0	0	0	0	0	0	0	920	8186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6160	0	13674										
259657	0	0	0	0	0	0	0	0	0	0	0	0	33142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	11388	0	30										
259956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	529										
260055	119093	0	0	0	0	0	0	0	0	0	80000	9929	29443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	30213	0	80856										
260354	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																334	0	3163										
260831	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6	0	846										
260868	0	0	0	0	0	0	0	0	0	0	0	3120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4029	0	37										
261070	0	0	0	0	0	0	0	0	0	0	0	1758	3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5383	0	1444										
261146	0	0	0	0	0	0	0	0	0	0	0	2720	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2762										
261258	0	0	0	0	0	0	0	0	0	0	0	791	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17413	0	4082										
261360	0	0	0	0	0	0	0	0	0	0	0	1440	1956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6168	0	2317										
261940	0	0	0	0	0	0	0	0	0	0	0	1423	1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2333	492	8310	750	11150										
262059	15098	0	0	0	0	0	0	0	0	0	0	826	4698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5513	0	232										
262237	0	1556	0	0	0	0	0	0	0	0	0	843	4153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4498	0	639										
262358	0	0	0	0	0	0	0	0	0	0	0	2951	1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3226	0	3715										
262451	0	0	0	0	0	0	0	0	0	0	0	915	2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7913	0	1042										
262741	0	0	0	0	0	0	0	0	0	0	0	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5538	0	0										
262844	0	0	0	0	0	0	0	0	0	0	0	2720	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2129	143	5130	0	2735										
262956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	271										
263243	0	0	0	0	0	0	0	0	0	0	0	770	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5413	0	5857										
263551	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1521	0	338										
263627	0	0	0	0	0	0	0	0	0	0	0	829	2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	9260										
264156	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	85										
264455	0	2508	0	0	0	0	0	0	0	0	0	1608	3156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5248	0	1592										
264558	0	0	0	0	0	0	0	0	0	0	4700	1416	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	22453	0	3394										
265340	0	0	0	0	0	0	0	0	0	0	0	47	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																105	0	1564										
265407	0	0	0	0	0	0	0	0	0	0	0	1084	21169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	34561	0	31750										
265452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6134										
265676	0	0	0	0	0	0	0	0	0	0	0	368	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1092	0	276										
266066	0	0	0	0	0	0	0	0	0	0	0	81	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5498	0	15046										
