"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
167060																																																																																																																																																		131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131123	0	0	131123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167453																																																																																																																																																		11002																																																																																															
167556																																																																																																																																																		30941		0																																																																																													
167565																																																																																																																																																		0																																																																																															
167752																																																																																																																																																		7093																																																																																															
167864																																																																																																																																																		78644																																																																																															
168441																																																																																																																																																		20634																																																																																															
168571																																																																																																																																																		12445																																																																																															
169073																																																																																																																																																		122426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113698	0	8728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122426	0	113698	0	8728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169327																																																																																																																																																		49023																																																																																															
169354																																																																																																																																																		152384																																																																																															
169653																																																																																																																																																		1299256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20195	0	0	3042	0	0	1299256	0	0	0	0	0	0	49268	0	0	49268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368719	0	0	1351566	17153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6107	0	5300	807	0	17153	0	0	0	17153	0	0	0	0	0	0	
169756																																																																																																																																																		5871																																																																																															
169952																																																																																																																																																		24985																																																																																															
170051																																																																																																																																																		137278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132388	4890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137278	0	0	132388	4890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170257																																																																																																																																																		19656																																																																																															
170332																																																																																																																																																		4063																																																																																															
170640																																																																																																																																																		3155																																																																																															
170716																																																																																																																																																		703346	13744	12229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703346	0	0	0	0	0	0	20312	0	0	20312	0	0	0	0	0	0	0	0	13744	0	0	0	0	0	0	737402	0	0	737402	0	0	0	0	0	0	1347	0	13576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12229	2678	0	14907	0	0	0	0	0	0	0	0	0	0	0	0	
170976																																																																																																																																																		0																																																																																															
171133	21509																																																																																																																																																	21485																																																																																															
171656																																																																																																																																																		14919																																																																																															
171759																																																																																																																																																		17610		0																																																																																													
171768																																																																																																																																																		14125																																																																																															
172158																																																																																																																																																		0																																																																																															
172251																																																																																																																																																		4602																																																																																															
172457																																																																																																																																																		68689																																																																																															
172747																																																																																																																																																		10118																																																																																															
172859																																																																																																																																																		6695		0																																																																																													
173306																																																																																																																																																		58679																																																																																															
173342																																																																																																																																																		37735																																																																																															
173548																																																																																																																																																		34401																																																																																															
173557																																																																																																																																																		31964																																																																																															
173575																																																																																																																																																		30041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30041	0	30041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																																																																																																																																																		56238																																																																																															
173959																																																																																																																																																		85476																																																																																															
174321																																																																																																																																																		23381																																																																																															
174367																																																																																																																																																		7847																																																																																															
175056																																																																																																																																																		15590																																																																																															
175140																																																																																																																																																		39497																																																																																															
175458																																																																																																																																																		3902																																																																																															
175609																																																																																																																																																		29913																																																																																															
175672																																																																																																																																																		60205																																																																																															
176053																																																																																																																																																		33420																																																																																															
176101																																																																																																																																																		256932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256932	0	256932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176325																																																																																																																																																		30051																																																																																															
176437																																																																																																																																																		2665																																																																																															
176464																																																																																																																																																		101536																																																																																															
176642																																																																																																																																																		9970																																																																																															
177135																																																																																																																																																		0																																																																																															
177443																																																																																																																																																		81494																																																																																															
177500																																																																																																																																																		0																																																																																															
177546																																																																																																																																																		20773																																																																																															
177555																																																																																																																																																		8437																																																																																															
177751																																																																																																																																																		0																																																																																															
177920																																																																																																																																																		186352																																																																																															
177957																																																																																																																																																		24084																																																																																															
178057																																																																																																																																																		0																																																																																															
178150																																																																																																																																																		33137																																																																																															
178244																																																																																																																																																		17010																																																																																															
178271																																																																																																																																																		20088																																																																																															
178356																																																																																																																																																		30250																																																																																															
178851																																																																																																																																																		116075																																																																																															
179148																																																																																																																																																		4382																																																																																															
179335																																																																																																																																																		46445																																																																																															
179700																																																																																																																																																		91873																																																																																															
179755																																																																																																																																																		12919																																																																																															
180041																																																																																																																																																		8371																																																																																															
180078																																																																																																																																																		21993																																																																																															
180144																																																																																																																																																		583																																																																																															
180443																																																																																																																																																		23270		0																																																																																													
180537																																																																																																																																																		8468																																																																																															
180845																																																																																																																																																		41142																																																																																															
181347																																																																																																																																																		65167																																																																																															
181459																																																																																																																																																		56763																																																																																															
181758																																																																																																																																																		11759																																																																																															
181963																																																																																																																																																		107551																																																																																															
182353																																																																																																																																																		13104																																																																																															
182652																																																																																																																																																		0																																																																																															
182951																																																																																																																																																		63210																																																																																															
183042																																																																																																																																																		15099																																																																																															
183051																																																																																																																																																		7190																																																																																															
183154																																																																																																																																																		14149																																																																																															
183668																																																																																																																																																		32637																																																																																															
183770																																																																																																																																																		119982																																																																																															
183846																																																																																																																																																		58804																																																																																															
183958																																																																																																																																																		62040																																																																																															
184142																																																																																																																																																		68553																																																																																															
184245																																																																																																																																																		105390																																																																																															
184656																																																																																																																																																		80573																																																																																															
184759																																																																																																																																																		1384																																																																																															
185037																																																																																																																																																		1593																																																																																															
185251																																																																																																																																																		8672																																																																																															
185448																																																																																																																																																		1037																																																																																															
185457																																																																																																																																																		9546																																																																																															
185859																																																																																																																																																		56917	0	0	0	0	0	41092	0	40953	0	0	0	0	-139	0	0	0	0	0	0	0	0	-781	56136	0	0	0	0	0	0	0	0	0	0	0	0	54931	270	0	0	55201	0	0	0	0	0	0	0	0	0	111848	-511	56136	0	55201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41092	-139	0	0	40953	0	0	0	0	0	0	0	0	0	0	0	
186221																																																																																																																																																		193011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193011	0	0	193011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186548																																																																																																																																																		17444																																																																																															
186717																																																																																																																																																		254943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254943	0	254943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
186744																																																																																																																																																		351085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	864	0	0	864	0	0	351085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351949	0	0	351949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	864	0	0	864	0	0	0	0	0	0	0	
186838																																																																																																																																																		44066																																																																																															
186856																																																																																																																																																		2038																																																																																															
187358																																																																																																																																																		2251																																																																																															
187451																																																																																																																																																		13340																																																																																															
187648																																																																																																																																																		0																																																																																															
187899																																																																																																																																																		0																																																																																															
187947																																																																																																																																																		27543																																																																																															
188056																																																																																																																																																		28396																																																																																															
188430																																																																																																																																																		92084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92084	0	92084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	857	0	0	857	0	0	0	0	0	0	0	0	0	0	0	0	
188449																																																																																																																																																		0																																																																																															
188720																																																																																																																																																		41227																																																																																															
188739																																																																																																																																																		2352																																																																																															
188757																																																																																																																																																		4087																																																																																															
188917																																																																																																																																																		64159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	871	0	65030	0	0	65030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188926																																																																																																																																																		10011																																																																																															
189044																																																																																																																																																		173889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173889	0	0	0	0	0	0	0	11503	0	11503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185392	0	185392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189129																																																																																																																																																		72446																																																																																															
189352																																																																																																																																																		156386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13137	143249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156386	0	13137	143249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189549																																																																																																																																																		4726																																																																																															
189745																																																																																																																																																		175344	0	0	0	0	0	2833	2833	0	0	0	0	0	0	0	0	0	0	4217	0	0	4217	0	0	175344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179561	0	0	179561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2833	0	0	2833	0	0	0	0	0	0	4217	0	0	4217	0	0	
189820																																																																																																																																																		46846																																																																																															
189950																																																																																																																																																		10838																																																																																															
190246																																																																																																																																																		578																																																																																															
190451																																																																																																																																																		68581																																																																																															
190554																																																																																																																																																		30871																																																																																															
190563																																																																																																																																																		26950																																																																																															
190639																																																																																																																																																		46958																																																																																															
190648																																																																																																																																																		49593																																																																																															
190947																																																																																																																																																		31262		0																																																																																													
190956																																																																																																																																																		13056		0																																																																																													
191355																																																																																																																																																		74149																																																																																															
191449																																																																																																																																																		19810		0																																																																																													
191935																																																																																																																																																		213507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213507	0	0	213507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
192147																																																																																																																																																		69854																																																																																															
192156																																																																																																																																																		3465																																																																																															
192558																																																																																																																																																		108764																																																																																															
192651																																																																																																																																																		1439		0																																																																																													
192857																																																																																																																																																		45393																																																																																															
193162																																																																																																																																																		0																																																																																															
193247																																																																																																																																																		959																																																																																															
193461																																																																																																																																																		12589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12589	0	0	12589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193537																																																																																																																																																		26651																																																																																															
193649																																																																																																																																																		50936																																																																																															
193809																																																																																																																																																		230818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34204	196614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230818	0	34204	196614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194253																																																																																																																																																		32035																																																																																															
194440																																																																																																																																																		15103																																																																																															
194936																																																																																																																																																		12618																																																																																															
195111																																																																																																																																																		71840																																																																																															
195157																																																																																																																																																		31519																																																																																															
195456																																																																																																																																																		252																																																																																															
196257																																																																																																																																																		0																																																																																															
196743																																																																																																																																																		22223																																																																																															
196752																																																																																																																																																		0																																																																																															
196800																																																																																																																																																		55193																																																																																															
197142																																																																																																																																																		39814																																																																																															
197254																																																																																																																																																		0																																																																																															
197302																																																																																																																																																		117603																																																																																															
197478	2908127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3893	0	0	3893	0	22518	2870622	14987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2912020	0	22518	2874515	14987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0	2601	0	0	0	0	0	3893	0	0	3893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0	2601	2522075																																																																																															
197759																																																																																																																																																		46142																																																																																															
198046																																																																																																																																																		5442		0																																																																																													
198103																																																																																																																																																		18213																																																																																															
198149																																																																																																																																																		38246																																																																																															
198251																																																																																																																																																		5408																																																																																															
198831																																																																																																																																																		113155																																																																																															
198859																																																																																																																																																		9624																																																																																															
198961																																																																																																																																																		2442																																																																																															
199052																																																																																																																																																		5670		0																																																																																													
199137																																																																																																																																																		0																																																																																															
199351																																																																																																																																																		159																																																																																															
