"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
170051	0	0	0	0	0	0	0	0	26	25		0	0	0	2293	478	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	157	1	0	0	250	0			0	0	1408	0	0	0	0	0	0	0		
170257	0	0	0	0	0	0	0	0	3	0			0	0	16	0	0	0						0				0	0	0	0	0			0	0	16	3	0	0	0	0			0	0	0	0	0	0	0	0				
170332	0	0	0	0	0	0	0	0	90	7			0	10	1413	209	0	19											0	0	0	0			0	0	365	35	38	0	310	0			0	0	0	0	2	0	508	0				
170640	0	0	0	0	0	0	0	0	2	0			0	0	16	0	0	0						0				0	0	0	0	0			0	0	16	2	0	0	0	0			0	0	0	0	0	0	0	0				
170716	0	0	0	0	0	0	0	0	20469	835		0	0	6	98934	10681	0	73		0	0		0	0	0		0	0	0	0	0	0			4197	423	37988	18426	1	0	4968	0	0		27665	0	13362	778	0	0	0	0	0	0		
170976	0	0	0	0	0	0	0	0	2	0			0	0	12	0	0	0											0	0	0	0			0	0	0	2	0	0	12	0			0	0	0	0	0	0	0	0				
171133	0	0	285	0	0	0	0	0	817	164	164	0	0	0	3117	207	0	0	206	1	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	10	0	267	14	1649	33		0	575	372	0	0	154	0	11	0	0	0	0	
171656	0	0	0	0	0	0	0	0	8	0			0	0	1518	1516	0	0											0	0	0	0			2	6	0	0	0	0	0	0			0	0	0	2	0	0	0	0				
171759	0	0	0	0	0	0	0	0	14	11			0	1	78	0	0	5						0				0	0	0	0	0			0	0	3	2	0	0	0	0	0		0	0	70	0	0	0	0	0				
171768	4	0	0	0	0	0	0	0	94	44			0	24	354	130	0	18											0	0	0	0			7	5	26	21	0	0	22	0			96	0	29	0	22	0	0	0				
172158	0	0	0	0	0	0	0	0	2	0			0	0	12	0	0	0						0				0	0	0	0	0			0	0	12	2	0	0	0	0			0	0	0	0	0	0	0	0				
172251	0	0	0	0	0	0	0	0	8	4			0	0	70	21	0	0						0				0	0	0	0	0			0	0	0	4	0	0	32	0			0	0	0	0	17	0	0	0				
172457	18	5	0	0	0	0	0	0	443	106		0	0	0	4173	573	0	0		0	0		0	0	0		0	0	0	0	0	0			40	1	163	70	55	187	612	621			788	16	1092	3	79	0	187	0	0	0		
172747	0	0	0	0	0	0	0	0	202	202			0	0	653	252	0	0											0	0	10	0			0	0	9	0	0	0	108	0			249	0	0	0	0	0	25	0				
172859	0	0	0	0	0	0	0	0	10	1			0	0	87	34	0	20						20				0	0	0	0	0			0	0	33	9	0	0	0	0	0		0	0	0	0	0	0	0	0				
173306	0	0	0	0	0	0	0	0	0	0			0	0	220	74	0	0											0	0	0	0			0	0	2	0	0	0	26	0			0	0	0	0	118	0	0	0				
173342	0	0	0	0	0	0	0	0	93	89			0	0	68	35	0	0						0				0	0	0	0	0			0	0	3	1	3	0	30	0			0	0	0	0	0	0	0	0				
173548	0	0	0	0	0	0	0	0	102	89			0	5	133	108	0	0						0				0	0	0	0	0			0	0	7	8	0	0	18	0			0	0	0	0	0	0	0	0				
173557	12	0	0	0	0	0	0	0	2245	31		0	0	38	1621	200	0	64		0	0		0	0	0		0	0	0	0	0	0			0	0	12	4	21	1	699	161			115	2150	249	0	109	0	0	0	0	0		
173575	0	0	0	0	0	0	0	0	19	0		0	0	0	2599	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	69	19	0	0	0	0			604	0	1926	0	0	0	0	0	0	0		
173641	0	0	0	0	0	0	0	0	37	20			0	0	119	64	0	0											0	0	0	0			0	0	46	11	6	0	3	0			0	0	0	0	6	0	0	0				
173959	0	0	0	0	0	0	0	0	18	0			0	0	29	0	0	0											0	0	0	0			0	0	29	18	0	0	0	0			0	0	0	0	0	0	0	0				
174321	0	0	0	0	0	0	0	0	3	0			0	0	15	0	0	0											0	0	0	0			0	0	11	3	0	0	4	0			0	0	0	0	0	0	0	0				
174367	0	0	0	0	0	0	0	0	49	0			0	48	30	0	0	0						0				48	0	0	0	0			0	0	7	1	0	0	23	0			0	0	0	0	0	0	0	0				
175056	0	0	0	0	0	0	0	0	16	0			0	4	114	19	0	0						0				0	0	0	0	0			0	0	20	8	0	0	75	0			0	0	0	0	0	4	0	0				
175140	0	0	0	0	0	0	0	0	101	0			0	0	2738	177	0	0											0	0	0	0			10	0	24	5	0	0	282	0			0	0	1726	38	436	47	83	11				
175458	0	0	0	0	0	0	0	0	1	0			0	0	14	13	0	0						0				0	0	0	0	0			0	0	1	1	0	0	0	0			0	0	0	0	0	0	0	0				
175609	0	0	0	0	0	0	0	0	14	3			0	1	79	43	0	6											0	0	0	0			6	4	24	6	0	0	0	0			0	0	0	0	0	0	0	0				
175672	0	0	0	0	0	0	0	0	10	0			0	0	52	0	0	0											0	0	0	0			0	0	52	9	0	0	0	0			0	0	0	0	0	0	0	1				
176053	0	0	0	0	0	0	0	0	33	2			0	11	370	366	0	0						0				11	0	0	0	0			0	0	4	17	0	0	0	0			0	0	0	0	0	0	0	3				
176101	0	0	0	0	0	0	0	0	15	5		0	0	7	164	25	0	15		0	0		0	0	0		0	0	0	0	0	0			0	0	14	0	0	0	0	0			0	0	0	0	110	3	0	0	0	0		
176325	0	0	0	0	0	0	0	0	4	0			0	0	91	5	0	0											0	0	0	0			0	0	4	3	1	0	82	0			0	0	0	0	0	0	0	0				
176437	0	0	0	0	0	0	0	0	13	1			0	0	1076	64	0	0											0	0	0	0			0	0	6	9	3	0	0	0			29	0	720	0	0	0	257	0				
176464	0	0	0	0	0	0	0	0	364	71		0	0	60	1878	378	0	299		0	0		0	0	0		0	0	0	0	0	0			64	15	714	218	0	0	107	0			156	0	160	0	0	0	0	0	0	0		
176642	0	0	0	0	0	0	0	0	6	0			0	0	21	0	0	0											0	0	0	0			0	0	21	6	0	0	0	0			0	0	0	0	0	0	0	0				
177135	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
177443	0	0	0	0	0	0	0	0	15	1			0	0	202	26	0	0						0				0	0	0	0	0			0	3	2	5	3	3	116	0			58	0	0	0	0	0	0	0				
177500	0	0	0	0	0	0	0	0	7	0			0	0	6	0	0	0											0	0	0	0			0	0	6	7	0	0	0	0			0	0	0	0	0	0	0	0				
177546	0	0	0	0	0	0	0	0	63	31			0	0	1018	0	0	0											0	0	0	0			0	0	1	4	0	0	94	0			0	0	464	24	392	4	67	0				
177555	0	0	0	0	0	0	0	0	0	0			0	0	20	18	0	0						0				0	18	0	0	0			0	0	2	0	0	0	0	0			0	0	0	0	0	0	0	0				
177751	0	0	0	0	0	0	0	0	29	28		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		
177920	0	0	0	0	0	0	0	0	64	32		0	0	0	580	77	0	0		0	0		0	0	0		0	0	0	0	81	0			15	8	33	24	0	0	374	0			0	0	0	0	0	0	0	0	0	0		
177957	0	0	50	0	0	0	0	0	275	60		0	0	0	1393	203	0	0		0	0		0	0	0		0	0	0	0	299	0			0	0	30	1	17	35	218	190			0	0	264	25	28	133	111	4	0	0		
178057	0	0	0	0	0	0	0	0	0	0			0	0	16	0	0	0						0				0	0	0	16	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
178150	0	0	0	0	0	0	0	0	17	9			0	0	255	70	0	0											0	0	0	0			8	2	80	3	3	0	30	0			0	0	0	0	30	0	37	0				
178244	0	0	0	0	0	0	0	0	5	0			0	1	144	0	0	117						117				0	0	0	0	0			0	0	2	4	0	0	0	0			0	0	0	0	0	0	25	0				
178271	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
178356	0	0	0	0	0	0	0	0	1	0			0	0	42	0	0	0											0	0	0	0			0	0	27	1	0	0	15	0			0	0	0	0	0	0	0	0				
178851	0	0	0	0	0	0	0	0	103	2			0	0	1012	0	0	0											0	0	134	0			0	0	7	8	37	0	71	0			283	2	306	35	0	19	211	0				
179148	0	0	0	0	0	0	0	0	46	29			0	6	36	36	0	0						0				6	0	0	0	0			0	0	0	0	1	0	0	0			0	0	0	0	0	10	0	0				
179335	0	0	0	0	0	0	0	0	54	0			0	0	460	11	0	0											0	0	0	0			0	0	334	54	0	0	82	33			0	0	0	0	0	0	0	0				
179700	0	0	0	0	0	0	0	0	25	0		0	0	0	2239	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	161	20	5	0	587	191			0	0	1300	0	0	0	0	0	0	0		
179755	0	0	110	0	0	0	0	0	14	0			0	0	1275	0	0	0						0				0	0	0	0	0			0	0	8	4	2	0	26	16			0	0	93	0	0	0	1022	8				
180041	0	0	0	0	0	0	0	0	68	27			0	41	2101	1210	0	866						0				0	0	0	0	0			0	0	6	0	0	0	19	0			0	0	0	0	0	0	0	0				
180078	0	0	0	0	0	0	0	0	18	11		0	0	0	2991	265	0	0		0	0		0	0	0		0	0	0	0	10	0			0	0	5	0	3	0	486	37			492	3	1325	0	371	1	0	0	0	0		
180144	0	0	0	0	0	0	0	0	36	0			0	0	69	0	0	0						0				0	0	0	5	11			0	0	64	25	0	0	0	0			0	0	0	0	0	0	0	0				
180443	0	0	0	0	0	0	0	0	0	0			0	0	17	0	0	0						0				0	0	0	0	0			0	0	17	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
180537	0	0	0	0	0	0	0	0	91	4			0	1	337	44	0	0											0	0	0	0			0	0	208	77	0	0	27	0			0	0	0	0	1	7	57	2				
180845	0	0	0	0	0	0	0	0	3	3			0	0	197	0	0	1						0				0	0	0	0	0			3	0	3	0	0	0	0	0			0	0	190	0	0	0	0	0				
181347	0	0	0	0	0	0	0	0	81	21		0	0	46	1491	759	0	9		0	0		0	9	0		0	46	0	5	75	0			0	0	29	14	0	0	57	0			0	0	154	0	130	0	278	0	0	0		
181459	13	0	0	0	0	0	0	0	310	118		0	0	54	636	13	0	108		0	0		0	13	0		0	3	0	0	0	0			0	0	124	67	0	6	159	111	0		0	0	0	0	0	16	108	49	0	0		
181758	0	0	0	0	0	0	0	0	11	0			0	0	148	65	0	1											0	0	0	0			1	0	81	11	0	0	0	0			0	0	0	0	0	0	0	0				
181963	0	0	0	0	0	0	0	0	72	63			0	0	203	178	0	0						0				0	0	0	0	0			11	4	4	5	0	0	10	0			0	0	0	0	0	0	0	0				
182353	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
182652	0	0	0	0	0	0	0	0	0	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0			0	0	0	0	0	0	0	0				
182951	0	0	0	0	0	0	0	0	31	0			0	8	328	135	0	63						0				0	0	0	0	0			0	0	88	16	0	0	13	0			0	0	29	7	0	0	0	0				
183042	0	0	0	0	0	0	0	0	4	0			0	0	68	52	0	0						0				0	0	0	0	0			0	0	16	4	0	0	0	0			0	0	0	0	0	0	0	0				
183051	0	0	0	0	0	0	0	0	7	0			0	0	5	0	0	0											0	0	0	0			0	0	5	7	0	0	0	0			0	0	0	0	0	0	0	0				
183154	0	0	0	0	0	0	0	0	6	0			0	1	157	36	0	26						26				1	0	0	0	0			0	0	71	3	2	0	24	0			0	0	0	0	0	0	0	0				
183668	0	0	0	0	0	0	0	0	1	0		0	0	0	295	4	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	9	1	0	0	0	25			0	0	0	0	0	0	257	0	0	0		
183770	0	0	0	0	0	0	0	0	73	4		0	0	25	201	70	0	29		0	0		0	0	0		0	0	0	0	0	0			0	0	102	44	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
183846	0	0	0	0	0	0	0	0	16	0			0	0	220	0	0	0											0	0	91	0			0	0	41	10	6	0	0	88			0	0	0	0	0	0	0	0				
183958	0	0	0	0	0	0	0	0	32	13			0	4	150	2	0	57						55				2	0	0	0	0			1	1	64	10	4	0	26	0			0	0	0	0	0	0	0	0				
184142	0	0	0	0	0	0	0	0	73	3			0	0	3409	78	0	0											0	0	251	3			0	0	71	61	0	0	210	8			13	0	697	6	1302	0	779	0				
184245	0	0	0	0	0	0	0	0	46	11			0	2	1142	95	0	18											0	0	0	0			0	0	41	9	24	0	203	0			0	0	397	0	388	0	0	0				
184656	0	0	0	0	0	0	0	0	4	0			0	0	8	1	0	0						0				0	0	0	0	0			0	0	7	4	0	0	0	0			0	0	0	0	0	0	0	0				
184759	0	0	0	0	0	0	0	0	3	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	11	3	0	0	0	0			0	0	0	0	0	0	0	0				
185037	0	0	0	0	0	0	0	0	390	7		0	0	0	891	51	0	0		0	0		0	0	0		0	0	0	0	0	0			73	21	19	15	0	38	18	44			107	0	579	309	0	0	0	0	0	0		
185251	0	0	0	0	0	0	0	0	10	0			0	0	21	0	0	0						0				0	0	0	0	0			0	0	21	10	0	0	0	0			0	0	0	0	0	0	0	0				
185448	0	0	0	0	0	0	0	0	2	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
185457	0	0	0	0	0	0	0	0	5	0			0	0	125	46	0	0											0	0	0	0			0	0	0	0	0	0	0	79			0	0	0	5	0	0	0	0				
185859	0	0	0	0	0	0	0	0	499	116		0	0	0	1523	705	0	0		0	0		0	0	0		0	0	0	0	202	12			0	0	90	7	216	0	200	58			1	148	0	0	267	0	0	0	0	0		
186221	0	0	31	0	0	0	0	0	533	105		0	0	64	3792	510	0	139		0	0		0	0	0		0	0	0	0	274	0			0	0	545	141	0	90	234	403			115	0	0	0	394	133	1147	0	0	0		
186548	0	0	0	0	0	0	0	0	16	5			0	0	607	260	0	0											0	0	0	0			0	0	7	4	0	0	0	0			0	0	327	0	0	0	13	7				
186717	0	0	0	0	0	0	0	0	5	0		0	0	4	334	99	0	10		0	0		0	0	0		0	0	0	0	105	0			0	0	8	1	0	0	21	56			0	0	6	0	19	0	10	0	0	0		
186744	0	0	0	0	0	0	0	0	60	19		0	0	0	646	86	0	60		0	0		0	60	0		0	0	0	0	0	0			0	0	42	26	1	1	29	32			0	0	0	0	397	13	0	0	0	0		
186838	0	0	0	0	0	0	0	0	401	0		0	0	1	1239	77	0	0		0	0		0	0	0		0	0	0	0	41	0			4	1	12	6	0	0	113	0			542	186	0	207	420	0	30	0	0	0		
186856	0	0	0	0	0	0	0	0	27	0			0	0	113	3	0	0											0	0	0	0			0	0	68	27	0	0	22	0			0	0	0	0	14	0	6	0				
187358	0	0	0	0	0	0	0	0	7	4			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
187451	0	0	0	0	0	0	0	0	1	0			0	0	17	5	0	0						0				0	0	0	0	0			0	0	0	1	0	0	12	0			0	0	0	0	0	0	0	0				
187648	0	0	0	0	0	0	0	0	13	0			0	0	97	0	0	0											0	0	0	0			0	0	89	13	0	0	8	0			0	0	0	0	0	0	0	0				
187899	0	0	0	0	0	0	0	0	44	5			0	0	751	206	0	0											0	0	147	2			0	8	9	21	5	1	3	45			0	0	0	0	341	2	0	0				
187947	0	0	0	0	0	0	0	0	4	3			0	1	16	0	0	16						15				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
188056	0	0	0	0	0	0	0	0	20	3			0	2	298	275	0	3						3				2	0	0	0	0			0	0	20	15	0	0	0	0			0	0	0	0	0	0	0	0				
188430	0	0	500	0	0	0	0	0	63	6		0	0	3	24111	1504	0	21		0	0		0	0	0		0	0	0	0	872	3			0	0	25	0	24	0	2764	124			1585	12	9463	3	1377	0	5876	12	0	0		
188449	0	0	0	0	0	0	0	0	15	6			0	2	43	0	0	0						0				2	0	0	0	0			0	0	25	7	0	0	0	0			0	0	0	0	0	0	18	0				
188720	0	0	0	0	0	0	0	0	62	0			0	0	186	22	0	0											0	0	0	0			0	0	159	56	6	0	0	0			0	0	0	0	0	0	5	0				
188739	0	0	0	0	0	0	0	0	25	0			0	0	64	15	0	0						0				0	0	0	0	0			0	0	36	7	18	0	13	0			0	0	0	0	0	0	0	0				
188757	0	0	0	0	0	0	0	0	11	0			0	10	8	0	0	0						0				10	0	0	0	0			0	0	8	1	0	0	0	0			0	0	0	0	0	0	0	0				
188917	0	0	0	0	0	0	0	0	0	0			0	0	75	0	0	0											0	0	0	0			0	0	0	0	0	0	0	75			0	0	0	0	0	0	0	0				
188926	0	0	0	0	0	0	0	0	40	5			0	0	35	2	0	0											0	0	0	0			0	0	33	33	2	0	0	0			0	0	0	0	0	0	0	0				
189044	0	0	0	0	0	0	0	0	181	0		0	0	23	2677	27	0	39		0	0		0	0	0		0	0	0	0	198	30			37	11	60	20	0	3	320	0			280	0	1705	94	11	0	0	0	0	0		
189129	0	0	59	0	0	0	0	0	118	91		0	0	8	768	66	0	10		0	0		0	0	0		0	0	0	0	97	0			0	2	35	17	0	0	158	13			0	0	143	0	0	0	187	0	0	0		
189352	0	0	0	0	0	0	0	0	437	232		0	0	7	9662	1724	0	90		0	0		0	0	0		0	0	0	0	0	0			0	0	105	20	0	0	0	0			887	0	2346	24	226	10	4284	144	0	0		
189549	0	0	0	0	0	0	0	0	1	0			0	0	281	20	0	0											0	0	0	0			0	0	0	1	0	0	80	35			0	0	110	0	36	0	0	0				
189745	0	2	3148	2301	0	0	0	0	6763	8		0	0	1	12675	299	0	3		0	0		0	0	0		0	0	299	8	674	1			0	0	277	14	139	77	2612	274			1130	1130	1606	1366	523	0	2129	1724	0	0		
189820	0	0	0	0	0	0	0	0	3	0			0	0	3	0	0	0											0	0	0	0			0	0	3	3	0	0	0	0			0	0	0	0	0	0	0	0				
189950	0	0	0	0	0	0	0	0	2	0			0	0	188	184	0	0						0				0	0	0	0	0			0	0	4	2	0	0	0	0			0	0	0	0	0	0	0	0				
190246	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0											0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
190451	0	0	0	0	0	0	0	0	167	9			0	5	436	40	0	5											0	0	0	0			0	0	123	69	84	0	218	0			50	0	0	0	0	0	0	0				
190554	0	0	0	0	0	0	0	0	21	11			0	10	6	0	0	0											0	0	0	0			0	0	5	0	0	0	0	0			1	0	0	0	0	0	0	0				
190563	0	0	0	0	0	0	0	0	8	1			0	5	12	0	0	0						0				5	0	0	0	0			0	0	12	2	0	0	0	0			0	0	0	0	0	0	0	0				
190639	0	0	0	0	0	0	0	0	69	0		0	0	50	6499	0	0	5706		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	158	0	17	19	618	0	0	0		
190648	0	0	0	0	0	0	0	0	27	26			0	0	21	19	0	0						0				0	0	0	0	0			1	0	0	1	0	0	0	0			1	0	0	0	0	0	0	0				
190947	0	0	0	0	0	0	0	0	3	0			0	0	213	202	0	0						0				0	0	0	0	0			0	0	11	3	0	0	0	0	0		0	0	0	0	0	0	0	0				
190956	0	0	0	0	0	0	0	0	7	0			0	7	9	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0	0		7	0	0	0	0	0	0	0				
191355	0	0	0	0	0	0	0	0	86	54			0	10	599	147	0	0						0				10	0	0	0	0			0	0	20	19	0	0	71	0			0	0	119	3	96	0	146	0				
191449	0	0	0	0	0	0	0	0	1	1			0	0	63	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	63	0	0		0	0	0	0	0	0	0	0				
191935	0	0	0	0	0	0	0	0	408	103		0	0	0	11439	5178	0	0		0	0		0	0	0		0	0	0	0	1387	11			0	0	278	20	274	0	4596	0			0	0	0	0	0	0	0	0	0	0		
192147	0	0	0	0	0	0	0	0	99	32		0	0	0	604	274	0	61		0	0		0	0	0		0	0	0	0	0	0			31	9	230	54	4	0	8	0			0	0	0	0	0	0	0	0	0	0		
192156	0	0	0	0	0	0	0	0	0	0			0	0	63	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			63	0	0	0	0	0	0	0				
192558	0	0	0	0	0	0	0	0	152	0			0	84	301	6	0	115						0				0	0	0	0	0			0	0	43	47	21	0	92	5			0	0	0	0	0	0	40	0				
192651	0	0	0	0	0	0	0	0	2	0		0	0	0	1	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	2	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
192857	0	0	0	0	0	0	0	0	64	36			0	12	96	10	0	63						63				12	0	0	0	0			9	0	14	1	0	0	0	0			0	0	0	0	0	15	0	0				
193162	0	0	0	0	0	0	0	0	11	5			0	0	43	31	0	0						0				0	0	0	0	0			0	0	12	6	0	0	0	0			0	0	0	0	0	0	0	0				
193247	0	0	0	0	0	0	0	0	2	2			0	0	34	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	34	0				
193461	0	0	0	0	0	0	0	0	3555	1072		0	0	0	1921	772	0	0		0	0		0	0	0		0	0	0	0	0	115			0	0	20	6	0	0	0	0			0	0	0	2356	0	0	1129	6	0	0		
193537	30	0	0	0	0	0	0	0	16	0			0	5	97	0	0	5						5				5	0	0	0	0			0	0	62	11	0	0	0	0			0	0	0	0	0	0	0	0				
193649	0	0	0	0	0	0	0	0	12	0			0	0	24	1	0	0						0				0	0	0	0	0			0	0	23	12	0	0	0	0			0	0	0	0	0	0	0	0				
193809	0	0	0	0	0	0	0	0	15	1		0	0	0	71	0	0	8		0	0		0	0	0		0	0	0	0	0	0			0	0	8	11	3	0	55	0			0	0	0	0	0	0	0	0	0	0		
194253	0	0	0	0	0	0	0	0	14	0			0	12	3	0	0	0						0				0	0	0	0	0			0	0	3	2	0	0	0	0			0	0	0	0	0	0	0	0				
194440	0	0	0	0	0	0	0	0	0	0			0	0	70	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	70	0				
194936	0	0	0	0	0	0	0	0	21	0			0	0	4647	0	0	0											0	0	0	0			0	0	90	6	15	0	1472	0			0	0	0	0	3085	0	0	0				
195111	0	0	0	0	0	0	0	0	144	0		0	0	0	1272	335	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	622	144	0	0	136	179			0	0	0	0	0	0	0	0	0	0		
195157	0	0	0	0	0	0	0	0	13	0			0	0	39	0	0	0						0				0	0	0	0	0			0	0	20	8	5	0	19	0			0	0	0	0	0	0	0	0				
195456	154	81	0	0	0	0	0	0	108	2			0	1	345	30	0	19						19				1	0	0	0	0			0	0	37	21	2	1	81	24			0	0	0	0	0	0	0	0				
196257	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
196743	0	0	0	0	2	20	0	0	25	4			0	0	247	83	0	0											0	0	0	0			6	1	0	0	0	0	113	19			24	0	0	0	0	0	0	0				
196752	0	0	0	0	0	0	0	0	0	0			0	0	26	0	0	1						0				0	0	0	0	0			0	0	25	0	0	0	0	0			0	0	0	0	0	0	0	0				
196800	0	0	0	0	0	0	0	0	0	0		0	0	0	163	0	0	0		0	0		0	0	0		0	0	0	0	92	0			0	0	13	0	0	0	58	0			0	0	0	0	0	0	0	0	0	0		
197142	59	30	0	0	0	0	0	0	96	15			0	3	402	182	0	0											0	0	0	0			0	0	36	25	21	0	87	0			0	0	0	0	27	0	11	2				
197254	0	0	0	0	0	0	0	0	25	1			0	16	209	102	0	93						93				16	0	0	0	0			0	0	14	8	0	0	0	0			0	0	0	0	0	0	0	0				
197302	0	0	0	0	0	0	0	0	21	4		0	0	7	17	0	0	17		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	10	0	0			0	0	0	0	0	0	0	0	0	0		
197478	0	0	20510	573	0	0	0	0	13431	5407	4197	1210	0	0	177722	26612	0	0	22879	3733	0	0	0	0	0	0	0	0	0	0	0	47	0	0	75	94	1681	70	282	1	21517	77		0	18180	372	55320	4735	3196	3	30554	1847	0	0	0	
197759	0	0	12	0	0	0	0	0	449	4			0	0	945	605	0	0											0	0	45	0			0	0	59	97	0	11	0	18			0	157	187	0	19	0	0	180				
198046	0	0	0	0	0	0	0	0	5	1			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	4	0	0	0	0				
198103	0	0	0	0	0	0	0	0	4	0			0	0	3	0	0	0											0	0	0	0			0	0	3	4	0	0	0	0			0	0	0	0	0	0	0	0				
198149	0	0	0	0	0	0	0	0	12	1			0	5	372	17	0	14						14				5	0	0	0	0			0	0	29	4	2	0	191	29			0	0	0	0	92	0	0	0				
198251	0	0	0	0	0	0	0	0	10	0			0	0	229	0	0	0											0	0	0	0			0	0	23	10	0	0	0	0			0	0	0	0	0	0	206	0				
198831	0	0	145	7	0	0	0	0	76	7		0	0	0	2530	92	0	0		0	0		0	0	0		0	0	0	0	134	0			52	1	51	41	11	1	621	85			554	8	663	0	0	0	133	0	0	0		
198859	0	0	0	0	0	0	0	0	57	0			0	0	584	9	0	452						452				0	0	0	0	0			0	0	0	0	0	0	0	0			123	57	0	0	0	0	0	0				
198961	0	0	0	0	0	0	0	0	29	18			0	0	76	11	0	24						0				0	0	0	0	0			0	0	41	11	0	0	0	0			0	0	0	0	0	0	0	0				
199052	0	0	0	0	0	0	0	0	74	72			0	0	15	0	0	15						0				0	0	0	0	0			0	2	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
199137	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
199351	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
199436	0	0	113	0	0	0	0	0	17	4			0	0	564	195	0	0											0	0	0	0			0	0	19	8	5	0	237	0			0	0	0	0	0	0	0	0				
199454	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
199463	0	27	0	0	0	0	0	0	127	31			0	0	480	98	0	0						0				0	0	0	0	0			0	0	225	63	5	0	85	0			15	0	53	0	0	1	4	0				
199940	0	0	0	0	0	0	0	0	13	1			0	0	5611	129	0	0											0	0	407	0			192	8	2754	0	0	0	454	278			592	0	805	0	0	0	0	4				
200042	0	0	0	0	0	0	0	0	30	30			0	0	80	51	0	0						0				0	0	0	0	0			0	0	29	0	0	0	0	0			0	0	0	0	0	0	0	0				
200435	168	19	414	0	0	0	0	0	285	23		0	0	19	4501	357	0	27		0	0		0	0	0		0	0	0	0	225	0			0	0	149	16	60	0	1843	287			0	0	8	0	1023	148	0	0	0	0		
200640	8	0	0	0	0	0	0	0	180	174		0	0	0	3465	1285	0	0		0	0		0	0	0		0	0	0	0	0	0			14	5	0	0	1	0	0	100			0	0	1158	0	900	0	0	0	0	0		
