"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
271341	0	0	0	0	0	0	0	0	0	0	0	475	67494	83338	0	0	0	0	0	60415	0	0	0	195	195	0	0	0	195	0	0	0	43	0	0	0	0	0	1676	944	0	0	0	988	0	0	498	153	9802	246	0	0	0	0	687	0	0	0	193	6506	53716	0	0	0	0	0	9396	43	308	2174	0	-784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	501	0	0	0	2137	14831	7439	61283	0	2966	3720	61283	67969	0	730	730	11156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271529	0	0	0	0	0	0	0	0	0	0	353	515	191452	278696	0	0	0	0	0	168036	0	0	0	0	0	0	0	0	0	0	0	1548	0	0	0	0	0	0	6655	370	0	0	0	0	0	0	1200	1594	64152	1672	1988	0	0	0	20871	0	0	0	0	44928	123108	0	0	0	0	0	22217	1548	6	1796	17	-167	1013	0	0	0	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8255	66318	67488	144959	0	13264	33744	144959	191967	0	0	0	21844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271631	0	0	0	0	0	0	0	0	0	0	0	525	330094	454388	0	0	0	0	0	304695	0	0	0	1147	1147	0	0	0	1147	0	0	0	0	0	0	0	0	0	3820	15554	0	0	0	0	1633	0	69	10225	73227	0	0	0	0	0	0	0	0	0	1383	55625	247687	0	0	0	0	0	37243	0	1594	1776	431	-4589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110	0	0	0	1110	0	0	0	15639	91940	57689	283386	0	18388	28845	283386	330619	0	0	0	38386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271743	0	0	0	0	0	0	0	0	0	0	0	70	42034	46124	0	0	0	0	0	31358	43	538	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	425	0	0	0	0	0	0	305	0	2620	0	9175	0	0	0	0	0	0	0	175	6404	24779	0	0	0	0	0	2317	0	0	0	0	-291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419	0	0	0	1419	0	0	0	470	3370	6404	38228	0	674	3202	38228	42104	0	150	150	4033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271752	0	0	0	0	0	0	0	0	0	0	0	0	61501	91130	0	0	0	0	0	38545	0	0	0	110	110	0	0	0	110	0	0	126	0	0	0	0	0	0	1448	903	0	0	0	0	416	0	-263	145	10493	28885	4685	0	0	0	0	0	0	0	0	6157	32388	0	0	0	0	0	5051	126	325	271	487	-874	340	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1918	11667	36285	41025	0	2333	18143	41025	61501	0	0	0	10890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271855	0	0	0	0	0	0	0	0	0	0	0	2246	254693	519943	0	0	0	0	0	216706	0	0	0	13	13	0	0	0	13	0	0	0	0	0	0	0	0	0	971	3098	0	-49	12	88582	5897	92	7904	0	154709	7447	0	0	0	0	0	0	0	0	938	92576	123193	0	0	0	0	0	22197	0	1607	1560	0	2464	1359	0	0	0	1359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6854	0	0	3621	3232	0	0	0	2590	276245	109541	146919	0	55249	54771	146919	256939	0	27358	27358	40758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272030	0	0	0	0	0	0	0	0	0	0	0	150	17148	27244	0	0	0	0	0	13289	0	0	0	290	290	0	0	0	290	0	0	0	0	0	0	0	0	0	693	4016	0	0	0	0	0	0	268	807	4673	2328	0	0	0	0	0	0	0	0	0	0	13289	0	0	0	0	0	960	0	87	50	32	-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587	8739	2360	14370	0	1748	1180	14370	17298	0	0	0	2938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272058	0	0	0	0	0	0	0	0	0	0	0	0	22873	32051	0	0	0	0	0	28850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	1037	354	0	0	0	0	0	0	0	0	0	0	0	0	0	9985	0	18865	0	0	0	0	0	1418	0	0	0	0	-225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	107	0	0	0	0	11529	354	20390	0	2306	177	20390	22873	0	0	0	2533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272151	0	0	0	0	0	0	0	0	0	0	0	74	11218	25373	0	0	0	0	0	6017	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1487	0	0	0	0	0	0	714	115	9506	5660	15	0	0	0	0	0	0	0	0	1286	4731	0	0	0	0	0	478	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	12968	6946	5225	0	2594	3473	5225	11292	0	1975	1975	3767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272218	0	0	0	0	0	0	0	0	0	57876	0	371438	8187277	8893501	0	0	0	0	0	7044006	11098	89572	89572	91890	91890	5453	0	0	86437	0	0	2676	334	57738	0	0	0	0	729817	86103	0	-340071	0	942	350	440969	9708	83014	368063	4873	11030	0	0	0	5772	0	0	238	48538	269391	6725839	0	0	0	0	0	679421	54260	54411	15722	1025	-724319	64423	240	0	0	64183	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308069	0	0	0	308069	0	0	57876	873173	544368	339287	8280197	0	108874	169644	8280197	8558715	0	25000	25000	859538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272245	0	0	0	0	0	0	0	0	0	0	0	18	7568	15417	0	0	0	0	0	6139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	997	0	0	3	6343	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	2160	3979	0	0	0	0	0	217	0	0	0	0	-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	169	8617	2160	4783	0	1723	1080	4783	7586	0	1277	1277	3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272272	0	0	0	0	0	0	0	0	0	1	0	323	420747	552960	0	0	0	0	0	440500	1049	13113	13113	913	913	0	0	0	913	0	0	1531	0	0	0	0	0	0	28236	4490	0	0	0	0	0	0	1784	97	60705	1158	1206	0	0	0	0	60	0	1231	0	155005	284264	0	0	0	0	0	31648	1531	0	0	0	-1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	276	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29564	65195	156164	329949	0	13039	78082	329949	421070	0	0	0	46386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272302	0	0	0	0	0	0	0	0	0	0	0	0	612453	1121432	0	0	0	0	0	723511	0	0	0	78	78	0	0	0	78	0	0	0	0	0	0	0	0	0	93803	42780	0	0	0	0	0	0	14748	16641	115036	0	97640	0	0	0	0	0	0	0	0	605236	118275	0	0	0	0	0	55470	0	0	5542	0	9767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18540	0	0	18540	0	0	0	0	110444	173220	623776	265921	0	34644	311888	265921	612453	0	9862	9862	139128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
272870	0	0	0	0	0	0	0	0	0	0	0	0	41542	61896	0	0	0	0	0	50769	367	4588	4588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1254	2534	0	0	0	0	0	0	296	100	6461	0	300	0	0	0	0	0	0	0	0	37235	13534	0	0	0	0	0	3125	0	0	527	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1354	9522	37235	21020	0	1904	18618	21020	41542	0	0	0	4690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273149	0	0	0	0	0	0	0	0	0	0	0	138	244626	315093	0	0	0	0	0	272037	0	0	0	1012	1012	0	0	0	1012	0	0	0	0	0	0	0	0	0	7104	5265	0	0	0	0	0	0	114	0	10785	50	250	0	0	0	0	0	0	3791	1699	81948	184599	0	0	0	0	0	15895	0	1488	1217	0	-3084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646	0	0	646	0	0	0	0	12383	21956	82644	199051	0	4391	41322	199051	244764	0	2990	2990	30365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273251	0	0	0	0	0	0	0	0	0	0	0	569	57822	86175	0	0	0	0	0	60197	0	0	0	53	53	0	0	0	53	0	0	0	0	0	0	0	0	0	609	1378	0	0	0	0	0	0	292	1522	16016	0	0	0	0	0	0	0	0	0	11853	1931	46414	0	0	0	0	0	2625	0	0	151	0	-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1825	0	0	0	1825	0	0	0	2131	33298	1931	50765	0	6660	966	50765	58391	0	3900	3900	6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336	0	0	0	0	0	0	0	0	0	0	0	8401	696293	973088	0	0	0	0	0	626749	0	0	0	7467	7467	0	0	0	7467	0	0	0	0	0	0	0	0	0	148212	15609	0	0	4026	48919	6474	200	346	68804	28777	0	506	0	0	0	0	0	0	0	5862	40498	580389	0	0	0	0	0	48296	5528	3952	4059	76	-10701	1844	0	0	0	1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35438	0	0	0	35438	0	0	0	224994	103226	47048	660525	0	20645	23524	660525	704694	0	0	0	83315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550	0	0	0	0	0	0	0	0	0	0	0	0	164729	243016	0	0	0	0	0	122812	0	0	0	693	693	0	0	0	693	0	0	0	0	0	0	0	0	0	85802	1970	0	0	37	24	0	0	1382	111	23632	1538	0	0	0	0	0	0	0	0	2109	12729	107974	0	0	0	0	0	9586	1507	659	1433	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36676	36676	0	0	0	36676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86609	31323	14267	151330	0	6265	7134	151330	164729	0	2155	2155	21158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273653	0	0	0	0	0	0	0	0	0	0	0	300	35553	49172	0	0	0	0	0	32367	0	0	0	155	155	0	0	0	155	0	0	0	0	0	0	0	0	0	626	7063	0	0	0	0	0	0	122	0	6129	180	90	0	0	0	0	0	0	0	194	6075	26098	0	0	0	0	0	2824	0	203	171	0	-613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1022	0	0	0	1021	0	0	0	829	14557	6255	29814	0	2911	3128	29814	35853	0	1000	1000	3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273662	0	0	0	0	0	0	0	0	0	0	0	0	246096	609245	0	0	0	0	0	180457	0	0	0	0	0	0	0	0	0	0	0	2051	0	0	0	0	0	0	57966	2487	0	0	0	0	0	0	17837	37089	334427	4554	0	0	0	0	0	0	0	0	0	37844	142613	0	0	0	0	0	14272	0	146	2023	88	15228	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322	0	0	0	2322	0	0	0	95201	338937	42486	157066	0	67787	21243	157066	246096	0	0	0	47934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273840	0	0	0	0	0	0	0	0	0	0	0	156	52480	79806	0	0	0	0	0	56196	0	0	0	0	0	0	0	0	0	0	0	2258	0	0	0	0	0	0	961	0	1399	0	0	0	0	0	491	816	15171	1637	0	0	0	0	0	373	0	0	11545	12472	32179	0	0	0	0	0	7925	2258	0	0	0	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241	0	0	1241	0	0	0	0	1777	26716	15350	39618	0	5343	7675	39618	52636	0	0	0	6148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273859	0	0	0	0	0	0	0	0	0	0	0	0	7213	16729	0	0	0	0	0	4418	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	72	4746	0	0	632	500	916	0	0	0	0	0	0	0	0	0	0	0	0	0	43	309	4065	0	0	0	0	0	358	0	0	0	0	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	10833	1225	4433	0	2167	613	4433	7213	0	5544	5544	1869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274025	0	0	0	0	0	0	0	0	0	0	0	24	6057	15697	0	0	0	0	0	3030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	875	0	0	0	0	0	137	0	7450	0	211	0	0	0	0	0	0	0	0	622	2408	0	0	0	0	0	249	0	68	36	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	10656	622	3639	0	2131	311	3639	6081	0	3170	3170	1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274052	0	0	0	0	0	0	0	0	0	0	0	0	22633	40388	0	0	0	0	0	23001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1103	549	0	0	0	0	0	0	329	5949	6380	0	350	0	0	0	0	0	0	0	828	5960	16213	0	0	0	0	0	1741	0	0	285	16	101	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7052	8096	5976	18026	0	1619	2988	18026	22633	0	54	54	2412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274164	0	0	0	0	0	0	0	0	0	0	0	0	197439	260311	0	0	0	0	0	199115	0	0	0	599	599	0	0	0	599	0	0	0	0	0	0	0	0	0	4733	16559	0	0	14	324	0	0	2	50	3020	0	0	0	0	0	0	0	0	0	12697	37224	149194	0	0	0	0	0	17846	0	245	238	0	-2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	0	0	0	567	0	0	0	5042	55518	37224	167723	0	11104	18612	167723	197439	0	22680	22680	21437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274548	0	0	0	0	0	0	0	0	0	0	0	1034	145773	170793	0	0	0	0	0	149049	0	0	0	0	0	0	0	0	0	0	0	1419	0	0	0	0	0	0	7475	1619	0	0	9	1000	461	0	53	18	5448	0	3	0	0	0	934	0	0	0	8406	13009	127634	0	0	0	0	0	10099	1419	469	432	226	-1387	493	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7971	19044	14630	135683	0	3809	7315	135683	146807	0	2139	2139	19495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274641	0	0	0	0	0	0	0	0	0	0	0	43	34051	50009	0	0	0	0	0	37447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	1202	0	0	2013	4729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12888	24559	0	0	0	0	0	1158	0	167	113	0	-468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2368	11064	12888	25437	0	2213	6444	25437	34094	0	5020	5020	5587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274753	0	0	0	0	0	0	0	0	0	0	0	31	9879	18787	0	0	0	0	0	9064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	3875	0	0	5	1025	85	0	39	391	3365	0	2	0	0	0	0	0	0	0	1346	715	7003	0	0	0	0	0	693	0	51	74	0	-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	9685	800	7573	0	1937	400	7573	9910	0	0	0	1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274829	0	0	0	0	0	0	0	0	0	0	0	3786	291419	478465	0	0	0	0	0	302430	0	0	0	648	648	0	0	0	648	0	0	2764	0	0	0	0	0	0	44472	86	0	0	0	0	0	0	2020	72787	14171	3598	262	0	0	0	0	0	0	0	8540	81867	212023	0	0	0	0	0	37909	2764	1988	2478	0	-2692	542	0	0	0	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2528	0	0	2528	0	0	0	0	119247	35275	87993	244153	0	7055	43997	244153	295205	0	10000	10000	41274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856	0	0	0	0	0	0	0	0	0	0	0	0	66715	88487	0	0	0	0	0	68458	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	573	1106	0	0	53	0	387	0	1140	1238	12868	0	536	0	0	0	0	0	0	717	7127	5418	55196	0	0	0	0	0	3295	356	290	223	0	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	0	0	0	1389	0	0	0	2871	21324	5805	59547	0	4265	2903	59547	66715	0	0	0	10270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275255	0	0	0	0	0	0	0	0	0	0	0	43	49586	54560	0	0	0	0	0	47359	29	182	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1248	0	0	0	0	0	0	160	176	2401	2160	0	0	0	0	0	0	0	0	2514	1104	43741	0	0	0	0	0	2256	0	0	204	0	-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0	534	0	0	0	176	7442	3264	46509	0	1488	1632	46509	49629	0	1075	1075	7281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358	0	0	0	0	0	0	0	0	0	0	0	345	223766	259286	0	0	0	0	0	201882	0	0	0	2928	2928	0	0	0	2928	0	0	2935	0	0	0	0	0	0	2411	5855	0	0	0	0	0	0	635	2020	20486	5680	0	0	0	0	0	0	0	0	0	5755	196127	0	0	0	0	0	20893	2935	0	5535	4987	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	656	0	0	0	656	0	0	0	0	0	0	1522	0	0	0	1522	0	0	0	4431	36157	16422	208669	0	7231	8211	208669	224111	0	4281	4281	27549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275509	0	0	0	0	0	0	0	0	0	0	0	42	218699	303737	0	0	0	0	0	224583	0	0	0	168	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	10685	0	0	0	0	40152	0	100	0	14044	0	0	0	0	0	0	0	0	0	0	89197	135386	0	0	0	0	0	14849	0	1683	0	0	-2676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683	26729	129349	148720	0	5346	64675	148720	218741	0	2000	2000	26111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275657	0	0	0	0	0	0	0	0	0	0	0	280	33129	53371	0	0	0	0	0	21252	0	0	0	338	338	0	0	0	338	0	0	0	0	0	0	0	0	0	1340	5102	0	0	0	0	450	0	967	527	9077	15128	0	0	0	0	0	0	0	0	85	1698	19469	0	0	0	0	0	1076	0	33	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068	0	0	0	1068	0	0	0	1900	14264	17276	21918	0	2853	8638	21918	33409	0	0	0	7635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275750	0	0	0	0	0	0	0	0	0	31	0	2204	261639	351281	0	0	0	0	0	249056	0	0	0	475	475	0	0	0	475	0	0	1556	0	0	0	0	0	-491	1719	3210	0	0	0	17978	0	0	2870	29602	38687	0	0	0	0	0	3074	0	0	985	0	32745	215326	0	0	0	0	0	12814	1065	1677	485	0	-1313	64	0	0	0	64	159	0	0	0	159	0	0	0	0	9683	0	9683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6297	0	0	0	6297	0	0	31	33983	70043	35850	231909	0	14009	17925	231909	263843	0	0	0	32863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276159	0	0	0	0	0	0	0	0	0	0	0	0	49798	94460	0	0	0	0	0	36056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	444	0	0	0	0	0	0	1671	3	29265	2816	0	0	0	0	0	0	0	0	0	0	36056	0	0	0	0	0	1750	0	325	0	0	1101	0	0	0	0	0	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	54459	2816	37498	0	10892	1408	37498	49798	0	24750	24750	7871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276355	0	0	0	0	0	0	0	0	0	0	0	123	28335	50563	0	0	0	0	0	32124	0	0	0	40	40	0	0	0	40	0	0	0	0	0	0	0	0	0	9359	8478	0	0	0	3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1619	14405	16100	0	0	0	0	0	1358	0	69	0	0	-479	263	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	433	0	0	0	9428	15649	14405	18125	0	3130	7203	18125	28458	0	1950	1950	4740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276551	0	0	0	0	0	0	0	0	0	0	0	378	61094	98761	0	0	0	0	0	55237	0	0	0	1082	1082	0	0	0	1082	0	0	1500	0	0	0	0	0	0	6977	5945	0	0	0	0	6595	0	203	1082	15147	0	0	0	0	0	0	0	0	0	4526	8468	42243	0	0	0	0	0	6651	1500	143	351	0	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	215	0	0	0	8202	28714	15063	48197	0	5743	7532	48197	61472	0	2745	2745	10549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276579																																																																																																																																																	
276645	0	0	0	0	0	0	0	0	0	0	0	0	81815	109401	0	0	0	0	0	78314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1583	2844	0	0	0	0	0	0	474	363	11124	6578	0	0	0	0	0	0	0	0	2077	17533	58704	0	0	0	0	0	7523	0	0	0	0	-451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	233	0	0	0	1946	16495	24111	66460	0	3299	12056	66460	81815	0	450	450	9020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276654	0	0	0	0	0	0	0	0	0	0	0	0	55766	77380	0	0	0	0	0	47931	0	0	0	231	231	0	0	0	231	0	0	304	0	0	0	0	0	0	519	643	0	0	0	0	0	0	1178	0	24209	0	0	0	0	0	0	0	0	0	174	4198	43559	0	0	0	0	0	3724	304	203	331	22	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731	731	0	0	731	0	0	0	0	0	0	0	1566	0	0	0	1565	0	0	0	722	25357	4951	48219	0	5071	2476	48219	55766	0	0	0	11023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276775	0	0	0	0	0	0	0	0	0	0	0	0	10477	16876	0	0	0	0	0	12709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	758	0	0	0	16	0	0	33	0	374	0	1155	0	0	0	0	0	0	0	0	8287	4422	0	0	0	0	0	1188	0	96	734	0	-72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	1989	8287	5935	0	398	4144	5935	10477	0	107	107	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
