"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
277567																																																																																																																																																		4361																																																																																															
277736																																																																																																																																																		11281																																																																																															
277820																																																																																																																																																		53693																																																																																															
278078																																																																																																																																																		27884																																																																																															
278153																																																																																																																																																		4308																																																																																															
278256																																																																																																																																																		31524																																																																																															
278555																																																																																																																																																		51420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2559	47137	1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51420	0	2559	47137	1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278733																																																																																																																																																		10530																																																																																															
278751																																																																																																																																																		11435																																																																																															
278818																																																																																																																																																		99723																																																																																															
278957																																																																																																																																																		17901																																																																																															
279105																																																																																																																																																		274867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1701	269373	3793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274867	0	1701	269373	3793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279338																																																																																																																																																		53376																																																																																															
279673																																																																																																																																																		10654																																																																																															
279842																																																																																																																																																		34233																																																																																															
279954																																																																																																																																																		64347																																																																																															
280044																																																																																																																																																		208165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	0	0	705	0	0	208165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208870	0	0	208870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	0	0	705	0	0	0	0	0	0	0	
280110	15472118	1014591	1084622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240339	184527	0	421073	0	1874	15294190	176054	20199	0	0	20199	0	0	0	0	0	0	0	0	0	0	0	1470394	164396	2242718	77871	555577	0	8599	0	546978	17302824	1654921	174869	17978180	804696	7483	0	0	7483	0	1275395	140711	2219306	0	25850	0	0	25850	0	0	0	0	0	0	0	0	0	0	0	1218793	1416675	140711	2494757	0	0	0	0	0	0	230519	184527	0	415046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99837	141280	0	241117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3793	100838	141280	0	242118	0	15472118	1013433	1083174																																																																																													
280138																																																																																																																																																		38035																																																																																															
280352																																																																																																																																																		0																																																																																															
280558																																																																																																																																																		5289																																																																																															
280950																																																																																																																																																		42973																																																																																															
281144																																																																																																																																																		8561																																																																																															
281210																																																																																																																																																		90864																																																																																															
282048																																																																																																																																																		27836																																																																																															
282226																																																																																																																																																		51004																																																																																															
282329																																																																																																																																																		191423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1423	0	0	0	0	22	191401	0	1	0	1	0	0	46911	0	0	46911	0	1646326	0	0	0	1646326	0	0	0	0	0	0	0	0	0	1886084	0	23	238312	1647749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1423	0	0	0	1423	0	0	0	0	0	0	
282824																																																																																																																																																		10615																																																																																															
283157																																																																																																																																																		6530																																																																																															
283438																																																																																																																																																		153780																																																																																															
283652																																																																																																																																																		10321		0																																																																																													
283737																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283858																																																																																																																																																		13459																																																																																															
283867																																																																																																																																																		30588																																																																																															
284154																																																																																																																																																		45																																																																																															
284239																																																																																																																																																		845																																																																																															
284248																																																																																																																																																		26221																																																																																															
284332																																																																																																																																																		71757																																																																																															
284408																																																																																																																																																		16115																																																																																															
284556																																																																																																																																																		7414																																																																																															
284819																																																																																																																																																		1003917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4211	0	0	4211	0	19729	961355	22833	0	0	0	0	0	41672	0	0	41672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049800	0	19729	1007238	22833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4846	0	0	4846	0	0	0	0	0	0	4211	0	0	4211	0	0	
284958																																																																																																																																																		5733		0																																																																																													
285151																																																																																																																																																		20552																																																																																															
285348																																																																																																																																																		15794																																																																																															
285544																																																																																																																																																		0																																																																																															
285553																																																																																																																																																		8220																																																																																															
285740																																																																																																																																																		116618																																																																																															
285759																																																																																																																																																		8544																																																																																															
285777																																																																																																																																																		11083																																																																																															
285852																																																																																																																																																		46270																																																																																															
285928																																																																																																																																																		42057																																																																																															
286251																																																																																																																																																		4513																																																																																															
286457																																																																																																																																																		1251																																																																																															
286840																																																																																																																																																		539																																																																																															
287007																																																																																																																																																		26939																																																																																															
287342																																																																																																																																																		11087																																																																																															
287351																																																																																																																																																		47254																																																																																															
287539																																																																																																																																																		7147																																																																																															
287650																																																																																																																																																		6148																																																																																															
287856																																																																																																																																																		0																																																																																															
287922																																																																																																																																																		11877																																																																																															
287959																																																																																																																																																		43625																																																																																															
288152																																																																																																																																																		0																																																																																															
288358																																																																																																																																																		66879																																																																																															
288376																																																																																																																																																		71059																																																																																															
288853																																																																																																																																																		239362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3513	213425	22424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239362	0	3513	213425	22424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289056																																																																																																																																																		3074																																																																																															
289225																																																																																																																																																		44191																																																																																															
289449																																																																																																																																																		18614		0																																																																																													
289515																																																																																																																																																		155659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3323	152336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155659	0	3323	152336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1486	0	0	0	1486	0	0	0	0	0	0	0	0	0	0	0	
289702																																																																																																																																																		37812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37812	0	37812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
289739																																																																																																																																																		5711																																																																																															
289757																																																																																																																																																		23247		0																																																																																													
290052																																																																																																																																																		130433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130433	0	0	130433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290230																																																																																																																																																		31252																																																																																															
290249																																																																																																																																																		111926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110474	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111926	0	0	110474	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290838																																																																																																																																																		0																																																																																															
290922																																																																																																																																																		0																																																																																															
291059																																																																																																																																																		462																																																																																															
291152																																																																																																																																																		134375																																																																																															
291273																																																																																																																																																		90865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81946	0	8919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90865	0	81946	0	8919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291330																																																																																																																																																		29544																																																																																															
291611																																																																																																																																																		166040																																																																																															
291732																																																																																																																																																		40272																																																																																															
292234																																																																																																																																																		34023																																																																																															
292467																																																																																																																																																		15257																																																																																															
292524																																																																																																																																																		126365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125850	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126365	0	0	125850	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850																																																																																																																																																		9722																																																																																															
292908																																																																																																																																																		77904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77904	0	0	77904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293053																																																																																																																																																		109785	0	0	0	0	0	476920	0	0	0	0	0	0	0	0	0	476920	0	82975	0	57685	0	0	0	109785	0	20000	0	0	20000	0	1683	0	0	1683	0	322764	0	0	0	322764	0	0	0	0	0	0	0	0	0	537207	0	57685	131468	348054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537207	0	537207	0	0	0	0	0	0	0	0	0	0	0	0	41640	
293352																																																																																																																																																		7359																																																																																															
293437																																																																																																																																																		145484																																																																																															
293651																																																																																																																																																		37284																																																																																															
293754																																																																																																																																																		6199																																																																																															
294023																																																																																																																																																		45800																																																																																															
294153																																																																																																																																																		10906																																																																																															
294256																																																																																																																																																		38679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38679	0	0	38679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294564																																																																																																																																																		49278																																																																																															
294751																																																																																																																																																		17901																																																																																															
294779																																																																																																																																																		13471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13471	0	0	13471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294827																																																																																																																																																		23576																																																																																															
295011																																																																																																																																																		64143																																																																																															
295057																																																																																																																																																		9468																																																																																															
295646																																																																																																																																																		0																																																																																															
295758																																																																																																																																																		3166																																																																																															
296438																																																																																																																																																		19561																																																																																															
296456																																																																																																																																																		4865																																																																																															
296559																																																																																																																																																		124045																																																																																															
296755																																																																																																																																																		5044																																																																																															
296858																																																																																																																																																		8771																																																																																															
297051																																																																																																																																																		12125																																																																																															
297257																																																																																																																																																		0																																																																																															
297453																																																																																																																																																		151696																																																																																															
297547																																																																																																																																																		16																																																																																															
297631																																																																																																																																																		13507																																																																																															
297761																																																																																																																																																		44279																																																																																															
298049																																																																																																																																																		24835																																																																																															
298218																																																																																																																																																		31553		0																																																																																													
298245																																																																																																																																																		96687																																																																																															
299046																																																																																																																																																		253627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253627	0	0	253627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299251																																																																																																																																																		3535		0																																																																																													
299644																																																																																																																																																		20993																																																																																															
299653																																																																																																																																																		1744																																																																																															
299868																																																																																																																																																		0																																																																																															
300009																																																																																																																																																		44137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44137	0	44137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300036																																																																																																																																																		36244																																																																																															
300063																																																																																																																																																		0																																																																																															
300157																																																																																																																																																		6004																																																																																															
300250																																																																																																																																																		3679																																																																																															
300353																																																																																																																																																		91617																																																																																															
300456																																																																																																																																																		7996																																																																																															
300531																																																																																																																																																		73328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73328	0	0	73328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300933																																																																																																																																																		38137																																																																																															
300942																																																																																																																																																		27931																																																																																															
300960																																																																																																																																																		28557																																																																																															
301640																																																																																																																																																		9357																																																																																															
301800																																																																																																																																																		40759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20791	19968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40759	0	20791	19968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302030																																																																																																																																																		16114																																																																																															
302133																																																																																																																																																		5205																																																																																															
302450																																																																																																																																																		27881																																																																																															
302553																																																																																																																																																		18343																																																																																															
302656																																																																																																																																																		35894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35894	0	0	35894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302665																																																																																																																																																		10351																																																																																															
303550																																																																																																																																																		394577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394577	0	394577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303653																																																																																																																																																		71644																																																																																															
303701																																																																																																																																																		25575																																																																																															
303747																																																																																																																																																		25485																																																																																															
303952																																																																																																																																																		70084																																																																																															
304155																																																																																																																																																		5243																																																																																															
304173																																																																																																																																																		64911	0	0	0	0	0	41964	41964	0	0	0	0	0	0	0	0	0	0	210	0	0	210	0	0	64911	0	0	0	0	0	0	0	0	0	0	0	41973	0	0	41973	0	0	0	0	0	0	0	0	0	0	107094	0	0	107094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41964	0	0	41964	0	0	0	0	0	0	0	0	0	0	0	0	
304520																																																																																																																																																		16484																																																																																															
304762																																																																																																																																																		7168																																																																																															
304913																																																																																																																																																		34192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34192	0	34192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059																																																																																																																																																		3139																																																																																															
305152																																																																																																																																																		39885																																																																																															
305237																																																																																																																																																		34517																																																																																															
305433																																																																																																																																																		57041																																																																																															
305442																																																																																																																																																		17695																																																																																															
305648																																																																																																																																																		28164																																																																																															
305750																																																																																																																																																		149113																																																																																															
306056																																																																																																																																																		0																																																																																															
306140																																																																																																																																																		26221																																																																																															
306159																																																																																																																																																		1891																																																																																															
306337																																																																																																																																																		54377																																																																																															
306739																																																																																																																																																		4816																																																																																															
306908																																																																																																																																																		100415																																																																																															
