"IDRSSD"	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
105026	0	0	0	0	0	0	0	0	2786	1802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
105044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
105053	0	0	0	0	0	0	0	0	1520	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
105071	0	0	0	0	0	0	0	0	8068	3464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
105222	0	0	0	0	0	0	0	0	3858	8030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
105530	0	0	0	0	0	0	0	0	2693	2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
105633	0	0	0	0	0	0	0	0	371	1516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
106359	0	0	0	0	0	0	0	0	6864	15595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
106377	0	0	0	0	0	0	0	0	2049	42604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
106452	0	0	0	0	0	0	0	0	1566	14171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
106519	0	0	0	0	0	0	0	0	0	1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
106546	0	0	0	0	0	0	0	0	113	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
106658	0	0	0	0	0	0	0	0	476	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
107057	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
107226	0	0	0	0	0	0	0	0	492	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
107244	0	0	0	0	0	0	0	17500	28526	150543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
107431	0	0	0	0	0	0	0	0	979	3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
107459	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
107758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
108269	0	0	0	0	0	0	0	0	205	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
108652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
108746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
108951	0	0	0	0	0	0	0	0	0	857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
109136	0	0	0	0	0	0	0	0	1913	6586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
109154	0	0	0	0	0	0	0	0	1278	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
109453	0	0	0	0	0	0	0	0	201	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
109574	0	0	0	0	0	0	0	0	0	4223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
109659	0	0	0	0	0	0	0	11500	2039	3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
110413	0	0	0	0	0	0	0	0	307	8011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
110655	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
110936	0	0	0	0	0	0	0	0	0	3673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
110945	0	0	0	0	0	0	0	0	0	4096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
111205	0	0	0	0	0	0	0	0	790	1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
111559	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
111661	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
111942	0	0	0	0	0	0	0	0	586	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
111979	0	0	0	0	0	0	0	0	80	2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
112163	0	0	0	0	0	0	0	0	1311	27236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
112332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
112444	0	0	0	0	0	0	0	0	1357	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
112510	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
112556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
112837																																																																																
113003	0	0	0	0	0	0	0	0	1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
113030	0	0	0	0	0	0	0	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
113441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
113601	0	0	0	0	0	0	0	0	30296	24708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
113740	0	0	0	0	0	0	0	0	0	14906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														CONTINGENT LIABILITIES							
113937	0	0	0	0	0	0	0	0	1506	1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114149	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114158	0	0	0	0	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114260	0	0	0	0	0	0	0	0	20507	58254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114457	0	0	0	0	0	0	0	0	815	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114756	0	0	0	0	0	0	0	0	1204	3878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114774	0	0	0	0	0	0	0	0	9589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114840	0	0	0	0	0	0	0	0	2565	2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
114859	0	0	0	0	0	0	0	0	52	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
115100	0	0	0	0	0	0	0	0	1766	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
115146	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
115155	0	0	0	0	0	0	0	0	157	2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
115221	0	0	0	0	0	0	0	0	1764	6755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
115575	0	0	0	0	0	0	0	0	0	4653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
115641	0	0	0	0	0	0	0	0	6699	29155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
116077	0	0	0	0	0	0	0	0	1191	4627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
116358	0	0	0	0	0	0	0	0	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
116554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
116639	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
116732	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
116741	0	0	0	0	0	0	0	0	23	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
117038	0	0	0	0	0	0	0	0	2080	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
117458	0	0	0	0	0	0	0	0	194	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
117672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
117775	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
117841	0	0	0	0	0	0	0	0	55	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
118156	0	0	0	0	0	0	0	0	190	1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
118174	0	0	0	0	0	0	0	0	309	4111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
118660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
118736	0	0	0	0	0	0	0	0	261	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
119274	0	0	0	0	0	0	0	0	1669	2786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
119528	0	0	0	0	0	0	0	0	0	8976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
119779	0	0	0	0	0	0	0	0	3413	9147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
120542	0	0	0	0	0	0	0	0	0	4556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
120609	0	0	0	0	0	0	0	0	4917	5466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
120953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
121576	0	0	0	0	0	0	0	0	1244	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
121642	0	0	0	0	0	0	0	0	29771	32798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
121651	0	0	0	0	0	0	0	0	295	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
121914	0	0	0	0	0	0	0	0	732	2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
122153	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
122546	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
122658	0	0	0	0	0	0	0	0	640	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
122751	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
122854	0	0	0	0	0	0	0	76900	8936	18517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
123178	0	0	0	0	0	0	0	0	1398	10797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
123440	0	0	0	0	0	0	0	0	643	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
123646	0	0	0	0	0	0	0	0	0	10624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
124344	0	0	0	0	0	0	0	0	1099	4002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
124353	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
124773	0	0	0	0	0	0	0	0	233	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
124830	0	0	0	0	0	0	0	0	983	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
125154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
125855	0	0	0	0	0	0	0	60000	5598	55187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
125958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
126012	0	0	0	0	0	0	0	0	325	4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
126049	0	0	0	0	0	0	0	0	302	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
126254	0	0	0	0	0	0	0	0	11237	30101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
126553	0	0	0	0	0	0	0	0	2481	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
126740	0	0	0	0	0	0	0	0	1162	4938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
126834	0	0	0	0	0	0	0	0	1612	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
127055	0	0	0	0	0	0	0	0	348	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
127224	0	0	0	0	0	0	0	0	1462	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
127260	0	0	0	0	0	0	0	40000	48196	345389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
127701	0	0	0	0	0	0	0	0	0	3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
128258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
128511																																																																																
128904	0	0	0	0	0	0	0	0	76	85182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
128959	0	0	0	0	0	0	0	0	906	1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
129349	0	0	0	0	0	0	0	0	42	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
129358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
129394	0	0	0	0	0	0	0	0	931	9743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
129479	0	0	0	0	0	0	0	0	1094	1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
129732	0	0	0	0	0	0	0	0	0	6032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
129853	0	0	0	0	0	0	0	0	21	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
129910	0	0	0	0	0	0	0	14545	884	7804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
130345	0	0	0	0	0	0	0	0	387	3071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
130541	0	0	0	0	0	0	0	0	7837	5613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
130635	0	0	0	0	0	0	0	0	4766	7965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														Interest Rate Swaps (customer)							
130813	0	0	0	0	0	0	0	0	724	2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131034	0	0	0	0	0	0	0	0	42	2579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131155	0	0	0	0	0	0	0	0	338	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131173	0	0	0	0	0	0	0	0	3076	10536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131418	0	0	0	0	0	0	0	0	1152	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131436	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131650	0	0	0	0	0	0	0	0	1395	35040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131717	0	0	0	0	0	0	0	0	165	1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
131940	0	0	0	0	0	0	0	0	423	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
132107	0	0	0	0	0	0	0	0	10011	15308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
132152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
132219	0	0	0	0	0	0	0	0	808	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
132451	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
132554	0	0	0	0	0	0	0	0	751	1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
132853	0	0	0	0	0	0	0	17900	1524	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
132938	0	0	0	0	0	0	0	0	8	3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
133243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
133850	0	0	0	0	0	0	0	25000	9307	19793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
133971	0	0	0	0	0	0	0	0	745	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
134156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
134437	0	0	0	0	0	0	0	0	3170	18463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
134455	0	0	0	0	0	0	0	0	300	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
134848	0	0	0	0	0	0	0	0	1035	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
135751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
135836	0	0	0	0	0	0	0	0	1053	1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
135854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
136048	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
136338	0	0	0	0	0	0	0	0	3737	8178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
136459	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
136655	0	0	0	0	0	0	0	0	200	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137205	0	0	0	0	0	0	0	11000	6164	44614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137447	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137456	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137821	0	0	0	0	0	0	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
137915	0	0	0	0	0	0	0	0	0	150134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Leverage lease recourse debt							
138051	0	0	0	0	0	0	0	0	643	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
138257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
138556	0	0	0	0	0	0	0	0	550	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
138725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
138752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139133	0	0	0	0	0	0	0	0	932	5506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139432	0	0	0	0	0	0	0	0	93	3933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139478	0	0	0	0	0	0	0	0	2310	2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139553	0	0	0	0	0	0	0	71030	8203	22026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139656	0	0	0	0	0	0	0	0	92	2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139740	0	0	0	0	0	0	0	0	5157	36656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139843	0	0	0	0	0	0	0	0	646	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
139955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
140018	0	0	0	0	0	0	0	0	6258	30798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
140157	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
140362	0	0	0	0	0	0	0	0	702	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
140634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
141211	0	0	0	0	0	0	0	0	1452	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
141341	0	0	0	0	0	0	0	0	1391	8282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
141350	0	0	0	0	0	0	0	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
141453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
141556	0	0	0	0	0	0	0	0	1110	20549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
141734	0	0	0	0	0	0	0	0	0	4278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
141958	0	0	0	0	0	0	0	0	210	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
142049	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
142571	0	0	0	0	0	0	0	0	262	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
142656	0	0	0	0	0	0	0	0	10	2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
142955	0	0	0	0	0	0	0	0	6011	44373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
143158	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
143653	0	0	0	0	0	0	0	0	0	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
143662	0	0	0	0	0	0	0	0	27372	112131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
143859	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
143952	0	0	0	0	0	0	0	0	764	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
144034	0	0	0	0	0	0	0	26820	2345	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
144052	0	0	0	0	0	0	0	0	217	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
144155	0	0	0	0	0	0	0	0	0	2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
144436	0	0	0	0	0	0	0	0	3433	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
144856	0	0	0	0	0	0	0	0	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
144913	0	0	0	0	0	0	0	0	1567	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
145059	0	0	0	0	0	0	0	0	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
145545	0	0	0	0	0	0	0	0	1150	8037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
145554	0	0	0	0	0	0	0	0	2371	1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
145741	0	0	0	0	0	0	0	0	830	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
145750	0	0	0	0	0	0	0	0	54	795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
145844	0	0	0	0	0	0	0	0	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
145956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
146056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
146533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
146618	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																					
