"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
139843																																																																																																																																																																																																	10741	0	0	43351	60570	698620	0	6989	0	76811	691725	0	0	0	0	74882	0	0	0	39664	0	0	6989	6989	9637	110141	58976	23767	517816	1768	0	0.0993	0.1279	0.1160	0.0000	0.0000	0.0000	67893	6989	674	0	1619	6969	0	0	0	0	0	
139955																																																																																																																																																																																																	1622	0	0	5775	5796	84070	0	533	0	6442	85017	0	0	0	0	6604	0	0	20	0	0	0	533	533	770	12374	20405	4917	50676	0	0	0.0717	0.1042	0.0958	0.0000	0.0000	0.0000	6071	533	7	0	0	0	0	0	0	0	0	
140018																																																																																																																																																																																																	18181	0	0	303	360026	1455640	0	11360	0	129048	1448982	400	0	0	0	126312	24375	0	18827	0	0	7000	11718	18718	8382	372973	201841	21846	860957	8239	0	0.074986	0.119989	0.102208	0.000000	0.000000	0.000000	107594	18718	7331	190	0	0	0	0	0	0	0	
140157																																																																																																																																																																																																	4777	0	0	5363	8754	110245	0	1044	0	15201	108468	57	0	0	0	15646	0	0	0	6234	0	0	1044	1044	1346	22541	5599	4367	81237	0	0	0.1350	0.1707	0.1593	0.0000	0.0000	0.0000	14602	1044	295	0	0	0	0	0	0	0	0	
140362																																																																																																																																																																																																	159181	0	0	0	138468	568449	0	3862	0	46838	486863	39	0	0	0	47968	0	0	182	28018	0	0	3987	3987	159473	70361	59587	16963	278036	0	0	0.0903	0.1428	0.1309	0.0000	0.0000	0.0000	43981	3987	2857	0	0	0	0	0	0	0	0	
140634																																																																																																																																																																																																	3598	0	0	0	8055	55424	0	220	0	6162	53865	0	0	0	0	6147	0	0	0	2072	0	0	220	220	1791	10343	4169	1952	39106	0	0	0.1100	0.1377	0.1328	0	0	0	5927	220	235	0	0	0	0	0	0	0	0	
141211																																																																																																																																																																																																	2451	0	0	2	31604	239941	0	2286	0	21888	236746	0	0	0	0	23790	0	0	0	7231	0	0	2321	2321	2703	7850	90003	13950	141094	0	0	0.0907	0.1242	0.1121	0.0000	0.0000	0.0000	21469	2321	419	0	0	0	0	0	0	0	0	
141341																																																																																																																																																																																																	11157	0	0	0	43057	176451	0	2893	0	17562	176457	0	0	0	0	18618	0	0	0	0	0	0	1496	1496	4217	51986	26421	7244	95983	0	0	0.0970	0.1478	0.1359	0.0000	0.0000	0.0000	17122	1496	440	0	0	0	0	0	0	0	0	
141350																																																																																																																																																																																																	945	0	0	1279	6721	45201	0	228	0	4221	44862	0	0	0	0	4653	0	0	20	20	-337	0	228	228	284	10678	2560	2298	31706	0	0	0.0986	0.1324	0.1259	0.0000	0.0000	0.0000	4425	228	133	0	0	0	0	0	0	0	0	
141453																																																																																																																																																																																																	928	0	0	0	2992	24330	0	605	0	1922	23454	0	0	0	0	1942	0	0	0	0	0	0	194	194	177	9702	2627	1581	12259	0	184	0.075118	0.128592	0.115746	0.000000	0.000000	0.000000	1748	194	-10	0	0	0	0	0	0	0	0	
141556																																																																																																																																																																																																	97086	0	0	3911	110091	1429533	0	41460	0	193454	1273311	0	0	0	0	199439	0	0	0	36039	0	0	10717	10717	49783	697814	56526	49677	662079	1630	0	0.148412	0.241265	0.228301	0.000000	0.000000	0.000000	188722	10717	3027	0	0	0	0	0	0	0	0	
141734																																																																																																																																																																																																	162153	0	0	22656	705391	2545897	0	48809	0	139769	2581973	0	0	0	0	136578	0	0	902	31561	0	0	18167	18167	440962	616821	509031	67631	1009361	0	6000	0.046203	0.095920	0.083161	0.000000	0.000000	0.000000	118411	18167	2205	575	10000	0	0	0	0	0	0	
141958																																																																																																																																																																																																	3586	0	0	0	40597	96677	0	811	0	18402	95208	0	0	0	0	18331	0	0	0	0	175	0	740	740	3278	42298	2109	3208	48772	0	0	0.1848	0.3100	0.2975	0.0000	0.0000	0.0000	17591	740	636	0	0	0	0	0	0	0	0	
142049																																																																																																																																																																																																	3299	0	0	0	21242	95860	0	789	0	9004	91985	647	0	0	0	9051	0	0	100	0	0	0	789	789	290	12328	15921	2480	67329	0	0	0.089819	0.116135	0.106011	0.000000	0.000000	0.000000	8262	789	742	0	0	0	0	0	0	0	0	
142571																																																																																																																																																																																																	2493	0	0	0	9321	60688	0	300	0	19202	58993	0	0	0	0	18930	0	0	0	0	0	0	300	300	227	14007	34325	6555	12197	0	419	0.3181	0.5886	0.5793	0.0000	0.0000	0.0000	18630	300	153	0	0	0	0	0	0	0	0	
142656																																																																																																																																																																																																	1820	0	0	15416	15892	96506	0	1452	0	7531	96957	0	0	0	0	8231	0	0	0	4346	0	0	893	893	1840	31336	8726	3984	55787	0	0	0.0757	0.1161	0.1035	0.0000	0.0000	0.0000	7338	893	125	0	0	0	0	0	0	0	0	
142955																																																																																																																																																																																																	25058	0	0	0	96194	1468881	0	15452	0	117984	1467504	0	0	0	0	132716	310365	0	4280	62141	0	5100	13915	19015	36912	320365	213420	65699	908035	268562	0	0.0776	0.1194	0.1023	0	0	0	113701	19015	2558	0	0	0	0	0	0	0	0	
143158																																																																																																																																																																																																	1615	0	0	0	11673	37411	0	403	0	7385	38197	41	0	0	0	7511	0	0	0	0	0	0	378	378	685	8101	0	654	28646	0	0	0.1867	0.2483	0.2358	0.0000	0.0000	0.0000	7133	378	252	0	0	0	0	0	0	0	0	
143653																																																																																																																																																																																																	1722	0	0	0	3005	28171	0	1745	0	855	30495	0	0	0	0	1116	0	0	0	328	0	0	278	278	235	4869	7447	1581	17335	0	0	0.0275	0.0536	0.0403	0.0000	0.0000	0.0000	838	278	5	0	0	0	0	0	0	0	0	
143662																																																																																																																																																																																																	370653	0	0	6211	1848482	9200918	0	103136	0	1515049	9098526	0	0	0	1446	939187	72500	0	20601	818022	0	0	89071	89071	420735	1775419	276872	316894	6141666	23614	8652	0.1004	0.1321	0.1196	0	0	0	850116	89071	31381	736	0	0	0	0	0	0	0	
143859																																																																																																																																																																																																	1691	0	0	0	11568	47550	0	575	0	4416	45990	120	0	0	0	4595	0	0	0	944	0	0	415	415	1401	15676	2411	1738	28401	0	0	0.0909	0.1389	0.1264	0.0000	0.0000	0.0000	4180	415	236	0	0	0	0	0	0	0	0	
143952																																																																																																																																																																																																	3593	0	0	3430	13799	172594	0	1191	0	21260	174453	0	0	0	0	18414	0	0	2018	5584	0	0	1191	1191	1451	23706	23033	8171	121558	744	0	0.1009	0.1300	0.1216	0.0000	0.0000	0.0000	17223	1191	226	0	0	0	0	0	0	0	0	
144034																																																																																																																																																																																																	8911	0	0	0	6034	261084	0	3700	0	30037	263507	0	0	0	0	32860	0	0	913	2572	0	0	2828	2828	7962	9279	51689	12740	195846	1890	0	0.1140	0.1458	0.1332	0.0000	0.0000	0.0000	30032	2828	5	0	0	0	0	0	0	0	0	
144052																																																																																																																																																																																																	7199	0	0	0	41755	192538	0	1414	0	18721	197238	0	0	0	0	19467	828	0	0	2017	0	0	1414	1414	7240	40905	31700	3529	113029	161	0	0.0915	0.1363	0.1264	0.0000	0.0000	0.0000	18053	1414	668	0	0	0	0	0	0	0	0	
144155																																																																																																																																																																																																	48092	0	0	0	12700	280317	0	2514	0	25681	271375	0	0	0	0	28067	0	0	0	16675	0	0	2514	2514	29194	25002	30564	12396	197943	469	0	0.0942	0.1232	0.1122	0.0000	0.0000	0.0000	25553	2514	128	0	0	0	0	0	0	0	0	
144436																																																																																																																																																																																																	8679	0	0	865	44035	243045	0	5257	0	20291	250551	27	0	0	0	21350	0	0	0	0	-112	0	2274	2274	5903	45910	47296	22842	149074	0	799	0.0764	0.1193	0.1066	0.0000	0.0000	0.0000	19076	2274	78	0	0	0	0	0	0	0	0	
144856																																																																																																																																																																																																	4742	0	0	0	64592	208100	0	2072	0	17222	199870	0	0	0	0	17192	0	0	0	0	80	0	1536	1536	4142	69077	53005	6289	82462	0	0	0.0783	0.1392	0.1267	0.0000	0.0000	0.0000	15656	1536	1486	0	0	0	0	0	0	0	0	
144913																																																																																																																																																																																																	2636	0	0	102444	36229	255247	0	808	0	44742	256946	0	0	0	0	44760	0	0	658	0	0	0	808	808	2189	127334	56154	5040	89148	0	0	0.1711	0.3130	0.3073	0.0000	0.0000	0.0000	43952	808	790	0	0	0	0	0	0	0	0	
145059																																																																																																																																																																																																	2788	0	0	103	23795	57715	0	329	0	7198	58238	0	0	0	0	7037	0	0	0	317	0	0	329	329	564	17752	14949	2913	23961	0	0	0.1152	0.1987	0.1894	0.0000	0.0000	0.0000	6708	329	490	0	0	0	0	0	0	0	0	
145545																																																																																																																																																																																																	12176	0	0	13233	101941	306812	0	1358	0	29219	290669	0	0	0	0	28957	0	0	535	0	0	0	1358	1358	9463	122016	56747	19883	117358	1026	0	0.0950	0.1694	0.1614	0.0000	0.0000	0.0000	27599	1358	1523	0	0	0	0	0	0	0	0	
145554																																																																																																																																																																																																	30574	0	0	0	46132	198758	0	1834	0	15687	208925	0	0	0	0	16614	0	0	139	4095	0	0	1416	1416	26633	50556	47724	11518	74891	2864	0	0.072744	0.147205	0.134659	0.000000	0.000000	0.000000	15198	1416	489	0	0	0	0	0	0	0	0	
145741																																																																																																																																																																																																	6735	0	0	0	31232	146733	0	1050	0	15401	146088	0	0	0	0	15866	0	0	0	0	0	0	1050	1050	7141	10142	39191	5171	90377	232	0	0.1014	0.1415	0.1321	0.0000	0.0000	0.0000	14816	1050	585	0	0	0	0	0	0	0	0	
145750																																																																																																																																																																																																	1404	0	0	0	41059	87869	0	1425	0	11927	89841	0	0	0	0	11765	0	0	0	2504	0	0	667	667	1328	35652	9646	3078	41286	0	0	0.123529	0.219878	0.207412	0.000000	0.000000	0.000000	11098	667	829	0	0	0	0	0	0	0	0	
145844																																																																																																																																																																																																	13078	0	0	0	72135	220295	0	1825	0	30346	218432	0	0	0	0	29620	0	0	0	4651	0	0	1556	1556	4752	85229	49358	7101	80397	0	0	0.1290	0.2385	0.2259	0.0000	0.0000	0.0000	28064	1556	1431	0	0	0	0	0	0	0	0	
145956																																																																																																																																																																																																	393	0	0	7029	0	51151	0	380	0	3806	50590	0	0	0	0	4186	0	0	0	35	0	0	380	380	6733	5595	2052	2159	37151	0	0	0.0752	0.1064	0.0967	0.0000	0.0000	0.0000	3806	380	0	0	0	0	0	0	0	0	0	
146056																																																																																																																																																																																																	6148	0	0	0	3346	23497	0	199	0	4504	23279	0	0	0	0	3705	0	0	0	103	0	0	162	162	813	10915	425	1238	10545	0	0	0.1583	0.2860	0.2735	0.0000	0.0000	0.0000	3543	162	59	0	0	0	0	0	0	0	0	
146533																																																																																																																																																																																																	2853	0	0	664	22	8207	0	79	0	1061	8665	0	0	0	0	1099	0	0	0	0	0	0	40	40	1575	3388	1638	102	1682	0	0	0.1222	0.3500	0.3373	0.0000	0.0000	0.0000	1059	40	2	0	0	0	0	0	0	0	0	
146618																																																																																																																																																																																																	5745	0	0	0	45590	132490	0	1556	0	12530	134717	0	0	0	0	12538	0	0	10054	0	0	0	920	920	3216	48984	49617	6822	31431	0	385	0.0865	0.1724	0.1598	0	0	0	11618	920	527	0	0	0	0	0	0	0	0	
146654																																																																																																																																																																																																	5411	0	0	13038	60559	592927	0	10175	0	67366	579859	8	0	0	0	72055	0	0	2381	97029	0	0	6602	6602	7972	86836	89032	29764	416690	0	0	0.1130	0.1373	0.1248	0.0000	0.0000	0.0000	65453	6602	1474	0	0	0	0	0	0	0	0	
146663																																																																																																																																																																																																	22168	0	0	108395	247056	765786	0	9791	0	115620	759072	0	0	0	0	118452	1897	0	285	27813	0	0	7091	7091	17534	192176	107490	37399	454697	1333	0	0.146819	0.209796	0.197237	0.000000	0.000000	0.000000	111361	7091	3680	0	0	0	0	0	0	0	0	
146850																																																																																																																																																																																																	1543	0	0	0	8598	98283	0	952	0	8175	99897	0	0	0	0	9150	0	0	0	45	0	0	952	952	718	15282	4602	6987	77530	0	0	0.0821	0.1088	0.0975	0.0000	0.0000	0.0000	8198	952	-23	0	0	0	0	0	0	0	0	
147053																																																																																																																																																																																																	1320	0	0	0	6235	44976	0	727	0	4295	45680	0	0	0	0	4599	0	0	0	1245	0	0	394	394	1589	8646	12416	4913	22962	0	0	0.0921	0.1473	0.1347	0.0000	0.0000	0.0000	4205	394	90	0	0	0	0	0	0	0	0	
147174																																																																																																																																																																																																	5107	0	0	7017	52332	371541	0	6970	0	23490	377144	0	0	0	0	32320	0	0	1469	10164	0	4000	3644	7644	29180	44777	57066	28363	248674	0	0	0.065434	0.112157	0.085631	0.000000	0.000000	0.000000	24676	7644	-1219	0	0	0	0	0	0	0	0	
147633																																																																																																																																																																																																	9383	0	0	0	24286	192738	0	883	0	17667	193898	0	0	0	0	17966	0	0	0	0	0	0	883	883	9797	22103	3586	15921	157518	0	0	0.0882	0.1090	0.1037	0.0000	0.0000	0.0000	17083	883	451	0	0	0	0	0	0	0	0	
147651																																																																																																																																																																																																	1210	0	0	0	5230	31518	0	1111	0	3821	32760	0	0	0	0	4135	0	0	0	0	0	0	332	332	950	6340	0	1372	25310	0	0	0.1161	0.1580	0.1454	0.0000	0.0000	0.0000	3803	332	18	0	0	0	0	0	0	0	0	
147679																																																																																																																																																																																																	1656	0	0	33501	760	142920	0	766	0	8771	141586	0	0	0	0	9783	0	0	0	0	0	0	766	766	8511	25727	79663	3741	29762	0	0	0.063686	0.130896	0.120647	0.000000	0.000000	0.000000	9017	766	-246	0	0	0	0	0	0	0	0	
147839																																																																																																																																																																																																	88079	0	0	420	95390	832580	0	19774	0	14015	837027	0	0	0	0	17723	0	0	3234	15378	0	0	8142	8142	67071	108486	154765	69426	516574	0	0	0.0115	0.0277	0.0150	0.0000	0.0000	0.0000	9581	8142	-80	0	0	0	0	0	0	0	0	
147857																																																																																																																																																																																																	3423	0	0	0	30272	156340	0	2602	0	13986	160552	0	0	0	0	14955	0	0	0	0	0	0	1503	1503	8855	33121	8197	7265	108234	0	0	0.0839	0.1263	0.1136	0.0000	0.0000	0.0000	13452	1503	411	0	0	0	0	0	0	0	0	
147923																																																																																																																																																																																																	14402	0	0	11883	540	153745	243	790	0	20037	154721	0	0	0	0	20743	0	0	372	0	0	0	790	1033	2602	30143	26145	5103	95349	0	0	0.1274	0.1809	0.1719	0	0	0	19710	1033	327	0	0	0	0	0	0	0	0	
148144																																																																																																																																																																																																	1267	0	0	0	5572	55502	0	436	0	5020	56586	0	0	0	0	5282	0	0	0	1013	0	0	436	436	783	4618	7585	3048	42777	0	0	0.0858	0.1100	0.1010	0.0000	0.0000	0.0000	4846	436	72	0	0	0	0	0	0	0	0	
148238																																																																																																																																																																																																	6493	0	0	0	7884	130102	0	1814	0	10904	126887	0	0	0	0	12242	0	0	76	0	0	0	1277	1277	1055	17403	29795	11264	83762	0	0	0.086415	0.120442	0.107879	0.000000	0.000000	0.000000	10965	1277	-61	0	0	0	0	0	0	0	0	
148340																																																																																																																																																																																																	6269	0	0	0	17878	71729	0	531	0	6347	69991	0	0	0	0	6674	0	0	0	0	0	0	531	531	1608	22137	10647	3263	37653	119	0	0.0878	0.1402	0.1290	0.0000	0.0000	0.0000	6143	531	204	0	0	0	0	0	0	0	0	
148715																																																																																																																																																																																																	2797	0	0	0	15963	116423	0	2146	0	9806	119294	0	0	0	0	10617	0	0	110	3393	0	0	1050	1050	9242	22549	17325	8375	69091	0	0	0.0802	0.1280	0.1154	0.0000	0.0000	0.0000	9567	1050	239	0	0	0	0	0	0	0	0	
148809																																																																																																																																																																																																	21316	0	0	160402	18159	466101	0	1564	0	67005	464316	0	0	0	0	70194	0	0	0	0	-1931	0	1564	1564	5552	171448	181410	31755	108762	0	0	0.147809	0.300213	0.293524	0.000000	0.000000	0.000000	68630	1564	271	0	0	0	0	0	0	0	0	
148920																																																																																																																																																																																																	1093	0	0	760	3128	37976	0	252	0	4946	38967	0	0	0	0	5176	0	0	0	0	0	0	252	252	359	6743	12529	987	18575	0	0	0.1264	0.1976	0.1880	0.0000	0.0000	0.0000	4924	252	22	0	0	0	0	0	0	0	0	
149150																																																																																																																																																																																																	1275	0	0	0	24862	95998	0	1151	0	9258	97172	0	0	0	0	9487	0	0	0	3468	0	0	845	845	2003	26670	14366	3330	53364	1371	123	0.0890	0.1409	0.1284	0.0000	0.0000	0.0000	8642	845	493	0	0	0	0	0	0	0	0	
149235																																																																																																																																																																																																	7466	0	0	0	6583	357036	0	9935	0	30154	355672	0	0	0	0	34173	0	0	37	19208	0	0	4152	4152	6155	32758	28826	16728	299017	0	0	0.084406	0.104687	0.091967	0.000000	0.000000	0.000000	30021	4152	133	0	0	0	0	0	0	0	0	
149253																																																																																																																																																																																																	7912	0	0	0	35424	141407	0	1052	0	12542	140787	0	0	0	0	13141	0	0	0	1964	0	0	1052	1052	11643	33012	26451	8927	70592	68	0	0.0859	0.1429	0.1315	0.0000	0.0000	0.0000	12089	1052	453	0	0	0	0	0	0	0	0	
149271																																																																																																																																																																																																	16324	0	0	0	37761	153713	0	551	0	19986	154385	0	0	0	0	19830	0	0	0	346	0	0	551	551	18027	37575	63798	9950	34196	0	920	0.125625	0.255203	0.248111	0.000000	0.000000	0.000000	19279	551	-213	0	0	0	0	0	0	0	0	
150035																																																																																																																																																																																																	21097	0	0	49903	200344	927973	0	8548	0	104684	924321	0	0	0	0	102148	0	0	3362	49823	0	0	7973	7973	61577	199113	197133	52689	467326	0	0	0.102902	0.160297	0.147785	0.000000	0.000000	0.000000	94175	7973	1379	0	0	0	0	0	0	0	0	
150044																																																																																																																																																																																																	13494	0	0	0	6654	421995	0	4508	0	38949	424293	0	0	0	0	43245	0	0	256	18374	0	0	4508	4508	7040	38123	66610	37784	314475	576	0	0.0913	0.1194	0.1070	0.0000	0.0000	0.0000	38737	4508	84	0	0	0	0	0	0	0	0	
150071																																																																																																																																																																																																	405316	0	0	3079	65334	3766639	0	142229	0	125771	3915026	0	0	0	0	164414	0	0	7221	12947	0	0	39708	39708	411351	144356	454876	248323	2897116	3464	0	0.0319	0.0535	0.0406	0.0000	0.0000	0.0000	124706	39708	788	0	0	0	0	0	0	0	0	
150156																																																																																																																																																																																																	8379	0	0	0	4191	20063	0	97	0	2519	20273	0	0	0	0	2522	0	0	0	0	0	0	97	97	127	12424	249	230	7265	0	0	0.1196	0.2554	0.2456	0.0000	0.0000	0.0000	2425	97	94	0	0	0	0	0	0	0	0	
150334																																																																																																																																																																																																	2218	0	0	0	14710	71671	0	168	0	3934	75107	0	0	0	0	6852	0	0	9	0	0	0	168	168	1895	9439	21903	1049	69930	0	0	0.0890	0.0828	0.0807	0.0000	0.0000	0.0000	6684	168	-2898	0	0	0	0	0	0	0	0	
150352																																																																																																																																																																																																	4018	0	0	145	2604	29204	0	396	0	2825	28649	0	0	0	0	3049	0	0	0	0	0	0	297	297	217	5133	2853	862	21323	0	0	0.096059	0.128769	0.116226	0.000000	0.000000	0.000000	2752	297	73	0	0	0	0	0	0	0	0	
150727																																																																																																																																																																																																	9895	0	0	1310	123548	278281	27	519	0	21391	270894	1008	0	0	0	22336	0	0	0	0	0	0	519	546	4382	93356	70446	12383	111262	0	0	0.0804	0.1351	0.1318	0.0000	0.0000	0.0000	21790	546	-429	0	0	0	0	0	0	0	0	
150754																																																																																																																																																																																																	6069	0	0	10448	27657	120303	0	920	0	10168	120873	0	0	0	0	10959	0	0	0	6772	0	0	920	920	2095	40730	19399	4650	58864	0	0	0.083054	0.115818	0.106095	0.000000	0.000000	0.000000	10039	920	129	0	0	0	0	0	0	0	0	
151331																																																																																																																																																																																																	54357	0	0	695	72062	652251	0	14570	0	39594	669533	0	0	0	0	45198	0	0	2765	11104	0	0	6599	6599	60295	67499	55535	54952	481985	237	0	0.057651	0.086550	0.073914	0.000000	0.000000	0.000000	38599	6599	995	0	0	0	0	0	0	0	0	
151546																																																																																																																																																																																																	1545	0	0	0	23059	61910	0	481	0	7802	60834	0	0	0	0	7661	0	0	0	0	0	0	453	453	3302	15631	18982	1344	23600	0	0	0.1186	0.2117	0.1992	0.0000	0.0000	0.0000	7208	453	547	0	0	0	0	0	0	0	0	
151555																																																																																																																																																																																																	1507	0	0	0	1779	67148	0	779	0	6749	67648	470	0	0	0	7454	0	0	0	792	0	0	726	726	393	5238	11519	1132	50756	0	0	0.0995	0.1285	0.1160	0.0000	0.0000	0.0000	6728	726	21	0	0	0	0	0	0	0	0	
151751																																																																																																																																																																																																	7988	0	0	0	47967	356481	0	4453	0	34718	361816	0	0	0	0	36847	0	0	0	6342	0	0	3872	3872	2387	45054	29270	18442	282480	907	0	0.091137	0.119178	0.106654	0.000000	0.000000	0.000000	32975	3872	1743	0	0	0	0	0	0	0	0	
151818																																																																																																																																																																																																	8728	0	0	0	35540	610162	0	11566	0	49767	605010	20395	0	0	0	54672	0	0	0	26968	0	0	6592	6592	8493	92775	54382	23710	463568	0	0	0.079482	0.104755	0.092124	0.000000	0.000000	0.000000	48080	6592	1597	0	0	0	0	0	0	0	0	
151957																																																																																																																																																																																																	6138	0	0	0	104355	332643	0	5904	0	35427	330473	0	0	0	0	35141	0	0	0	18895	0	0	3206	3206	10101	100395	23768	14420	213722	6193	0	0.0981	0.1323	0.1202	0.0000	0.0000	0.0000	31935	3206	-1702	211	0	12349	0	0	0	0	0	
152057																																																																																																																																																																																																	7877	0	0	6104	3009	149170	0	1900	0	14428	153507	0	0	0	0	15955	0	0	1451	1023	0	0	1533	1533	6133	13409	26293	11139	105229	0	0	0.093950	0.130855	0.118282	0.000000	0.000000	0.000000	14422	1533	6	0	0	0	0	0	0	0	0	
152235																																																																																																																																																																																																	83628	0	0	0	27008	433195	0	6664	0	26185	436275	0	0	0	0	29461	0	0	0	7441	0	0	3712	3712	109657	4499	69042	28243	256128	0	0	0.059020	0.100180	0.087558	0.000000	0.000000	0.000000	25749	3712	436	0	0	0	0	0	0	0	0	
152253																																																																																																																																																																																																	5928	0	0	50099	4212	129191	0	1153	0	16452	127417	0	0	0	0	17300	0	0	0	0	0	0	960	960	1596	58708	10749	2353	59179	0	0	0.1282	0.2258	0.2133	0.0000	0.0000	0.0000	16340	960	112	0	0	0	0	0	0	0	0	
152431																																																																																																																																																																																																	3693	0	0	1510	10536	66344	0	412	0	5847	68653	79	0	0	0	6228	0	0	0	1042	0	0	412	412	13295	3060	7559	2770	42795	260	0	0.0847	0.1305	0.1219	0.0000	0.0000	0.0000	5816	412	31	0	0	0	0	0	0	0	0	
152440																																																																																																																																																																																																	2606	0	0	125	6644	88363	0	1317	100	10483	88360	0	0	0	0	11385	0	0	0	347	0	0	1102	1102	442	14101	23808	3364	51326	0	0	0.1164	0.1296	0.1171	0.0000	0.0000	0.0000	10283	1102	200	0	0	0	0	0	0	0	0	
152673																																																																																																																																																																																																	11759	0	0	100	328	100580	74	1790	0	9021	103438	0	0	0	0	9618	0	0	0	3923	0	0	721	795	0	13717	70713	2924	17842	0	0	0.0853	0.1722	0.1580	0.0000	0.0000	0.0000	8823	795	98	0	0	0	0	0	0	0	0	
152851																																																																																																																																																																																																	8037	0	0	0	10822	58846	0	591	0	4317	59361	0	0	0	0	4423	0	0	0	1084	0	0	397	397	2277	26965	9192	1727	20709	0	0	0.068094	0.139991	0.127425	0.000000	0.000000	0.000000	4026	397	54	0	0	0	0	0	0	0	0	
153054																																																																																																																																																																																																	13377	0	0	0	96376	339542	0	10139	0	36059	350002	0	0	0	0	31174	0	0	193	11250	0	0	3220	3220	10954	76828	57521	21008	202181	134	6655	0.0814	0.1244	0.1115	0	0	0	27954	3220	1450	0	0	0	0	0	0	0	0	
153353																																																																																																																																																																																																	12805	0	0	0	93577	277871	0	3292	0	34772	271002	2890	0	0	0	34470	0	0	0	9174	0	0	2247	2247	22773	89526	16912	14892	148198	0	0	0.1193	0.1884	0.1761	0.0000	0.0000	0.0000	32223	2247	1574	134	0	0	0	0	0	0	0	
154154																																																																																																																																																																																																	14122	0	0	1191	75879	350435	0	2072	0	53257	345106	0	0	0	0	46156	0	0	0	0	0	0	2179	2179	40848	78627	37477	15926	185104	0	0	0.130261	0.207829	0.198018	0.000000	0.000000	0.000000	43977	2179	1782	0	0	0	0	0	0	0	0	
154257																																																																																																																																																																																																	23930	0	0	0	0	32513	0	47	0	7116	34879	0	0	0	0	7163	0	0	20	118	0	0	47	47	23847	624	870	3621	7219	0	0	0.2040	0.9139	0.9079	0.0000	0.0000	0.0000	7116	47	0	0	0	0	0	0	0	0	0	
154770																																																																																																																																																																																																	11511	0	0	0	65073	364149	0	3797	0	72233	366109	1138	0	0	0	75130	0	0	0	0	0	0	3633	3633	11347	37945	68864	21748	248381	0	0	0.195289	0.258653	0.246146	0.000000	0.000000	0.000000	71497	3633	-866	0	0	0	0	0	0	0	0	
