"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
16458													1355	0	13	16	0	0	0	0	741	585	0	0	0				
16551													301	0	0	0	0	0	0	0	283	18	0	0	0				
16748													518	0	231	76	0	0	0	0	64	132	15	215	0				
16944													299	0	0	123	0	0	0	0	108	68	0	0	0				
16953													144	0	0	0	0	0	0	0	115	29	0	0	0				
17110													1312	0	411	0	80	301	0	0	111	790	0	0	0	Defered Tenant Improvement Allowance			
17147													22385	0	5009	0	145	0	0	0	4476	12900	0	1632	3173				
17259													1277	0	730	0	0	0	0	0	75	472	0	730	0				
17464													21173	0	1460	0	0	1194	0	0	2017	16992	704	0	0	Notes Payable - CRA Equity Fund			
17950													2571	0	1219	0	237	0	0	0	276	1003	73	982	0				
18050													1465	0	191	0	0	106	75	0	224	1050	0	0	0	Drafts In Process	ATM/Debit Cards		
18135													784	0	16	0	0	0	0	0	266	502	0	0	0				
18377													58	0	17	0	0	0	0	0	41	0	0	0	0				
18827													2560	0	381	1547	0	0	0	0	333	299	0	0	0				
18836													1874	0	825	0	0	0	0	0	508	541	0	783	0				
18854													420	0	11	0	0	0	0	0	303	106	0	0	0				
18957													76	0	0	19	0	0	0	0	45	12	0	0	0				
19356													1357	0	1205	0	0	0	0	0	82	70	0	1205	0				
19730													15087	0	380	0	380	0	0	0	2971	11736	0	0	0				
19936													735	0	0	0	0	0	0	0	218	517	0	0	0				
19972													721	0	630	0	0	630	0	0	2	89	0	0	0	accrued life insurance			
20053													195	0	45	0	45	0	0	0	123	27	0	0	0				
20370													2100	0	167	0	0	0	0	0	1345	588	0	166	0				
20512													3844	0	3259	0	0	0	0	0	73	512	0	0	0				
20633													2284	0	0	0	0	0	0	0	472	1812	0	0	0				
20857													636	0	45	0	0	0	0	0	139	452	0	45	0				
20866													969	0	55	0	0	0	0	0	168	725	21	0	0				
21256													19	0	2	0	0	0	0	0	17	0	0	0	0				
21359													44	0	0	0	0	0	0	0	33	11	0	0	0				
21630													386	0	167	0	80	0	0	0	63	156	0	0	0				
21658													1001	0	560	0	0	0	0	0	252	189	0	560	0				
22048													1664	0	74	0	7	0	0	0	402	1188	0	0	0				
22356													1697	0	958	0	0	674	0	0	347	352	40	0	0	ILS FNMA Escrow Holdings			
22459													672	0	350	0	0	0	0	0	174	148	0	103	0				
22543													464	0	8	0	0	0	0	0	54	402	0	0	0				
22552													462	0	216	0	0	216	0	0	179	67	0	0	0	ag-bmp			
22730													509	0	91	335	41	0	0	0	59	24	0	0	0				
22936													1164	0	392	0	0	0	0	0	659	113	0	189	0				
22954													380	0	8	0	0	0	0	0	372	0	0	0	0				
23036													4050	0	1325	0	0	0	0	0	1813	654	258	1229	0				
23045													89	0	16	0	16	0	0	0	23	50	0	0	0				
23241													31924	0	8308	0	0	8308	0	0	7182	16260	174	0	0	Customer derivative contracts			
23456													514	0	0	0	0	0	0	0	273	241	0	0	0				
23504													9668	0	3225	2815	0	1500	0	0	632	2996	0	1647	0	Funds Due to Securities Broker			
23540													2774	0	14	2354	14	0	0	0	189	217	0	0	0				
23643													870	0	595	0	0	0	0	0	274	1	0	493	0				
23755													484	0	0	0	0	0	0	0	191	293	0	0	0				
23812													16863	0	3723	0	0	644	2366	0	1332	11035	773	0	0	PA Shares Tax	Deferred Gain on Sale of fixed assets		
24006													7146	0	468	0	0	119	203	0	14	6664	0	130	0	Commitment & Origination Fee Suspense	Suspense Payable		
24453													1290	0	76	0	0	40	26	0	374	840	0	0	0	cdars rate bridge payable	particpant payable		
24659													197	0	42	0	0	42	0	0	48	107	0	0	0	agbmp			
24668													835	0	92	165	0	0	0	0	108	470	0	86	0				
24855													64	0	6	1	0	0	0	0	38	19	0	0	0				
24949													5536	0	3150	0	0	0	0	0	1407	979	0	3150	0				
25357													355	0	317	0	312	0	5	0	25	13	0	0	0		Prov. Health		
25647													449	0	113	0	110	0	0	0	214	122	0	0	0				
26149													1188	0	16	0	0	0	0	0	204	968	0	0	0				
26242													1939	0	0	0	0	0	0	0	581	1358	0	0	0				
26457													107	0	0	0	0	0	0	0	61	46	0	0	0				
26765													902	0	513	0	0	475	0	0	243	146	0	0	0	Accumulated pension benefits obligation			
26859													1161	0	0	0	0	0	0	0	276	885	0	0	0				
26916													3169	0	455	0	0	0	0	0	1217	1385	112	0	0				
27548													2609	0	903	0	0	0	0	0	1100	606	0	644	0				
27614													1977	0	770	587	0	0	0	0	376	244	0	457	0				
27847													1143	0	349	0	3	0	0	0	494	300	0	346	0				
28152													331	0	249	0	0	0	0	0	62	20	0	239	0				
28255													1126	0	13	360	0	0	0	0	475	278	0	0	0				
28349													231	0	29	0	28	0	0	0	156	46	0	0	0				
28406													20164	0	0	8681	0	0	0	0	3	11466	14	0	0				
28572													134	0	41	0	0	0	0	0	3	90	0	0	0				
28732													1808	0	1561	0	191	0	0	0	222	25	0	1352	0				
29104													16100	390	8328	0	882	0	0	6417	2303	5417	52	0	0			TRADE DATE ACCOUNTING & DUE TO BROKER	
29252													1581	0	1457	1	0	0	0	0	115	8	0	643	0				
29636													6174	0	3598	0	0	0	0	0	1030	1546	0	3598	0				
29953													280	0	29	0	0	0	0	0	107	144	0	0	0				
30052													167	0	79	58	58	0	0	0	8	22	0	21	0				
30258													2322	0	283	0	0	0	0	0	743	1296	0	276	0				
30418													3560	0	2009	0	1691	306	0	0	1240	311	0	0	0	Escheatment			
30502													5941	0	4279	0	0	3846	0	0	290	1320	52	0	0	Unfunded pension liability			
30650													507	0	3	0	0	0	0	0	417	87	0	0	0				
30810	2249246	0	142600	0	0	136400	0	0	1904525	0	0	0									202121					Merchant settlement			
31134													2116	0	1384	74	0	700	655	0	435	223	0	0	0	INDEX PLAN LIABILITY	SPLIT DOLLAR INSURANCE LIABILITY		
31255													5386	0	3448	0	0	1234	1435	0	555	1383	0	0	0	factored loans - reserves payable	official checks payable		
31657													216	0	74	0	0	49	0	0	70	72	0	0	0	OD CONTRA ACCOUNT			
31826													1744	0	1364	0	0	0	0	0	293	87	0	607	0				
31835													4104	0	582	0	0	581	0	0	159	3363	0	0	0	minority in subsidiary			
32234													195	0	0	0	0	0	0	0	55	140	0	0	0				
32766													143	0	0	0	0	0	0	0	29	114	0	0	0				
33147													1799	0	289	0	0	265	0	0	613	897	0	0	0	Unearned Prepaid Loan Origination Fees			
33259													6871	0	1258	0	0	704	392	0	4293	1320	0	0	0	Interest Payable-Participant	Investor Remittance		
33268													406	0	6	0	6	0	0	0	89	311	0	0	0				
33549													109	0	16	0	0	0	0	0	63	30	0	0	0				
33727													5727	0	5207	0	0	0	0	0	197	290	33	2736	0				
33754													310	0	13	148	0	0	0	0	26	123	0	0	0				
33839													207	0	10	0	10	0	0	0	42	155	0	0	0				
33857													191	0	3	0	0	0	0	0	121	67	0	0	0				
34153													4419	0	182	0	0	0	0	0	1342	2745	150	0	0				
34359													592	0	430	73	0	0	0	0	72	17	0	430	0				
34425													2279	0	1716	169	0	535	954	0	199	195	0	0	0	Post Retirements Benefit Plan	Defined Benefit Plan		
34434													893	0	0	175	0	0	0	0	547	171	0	0	0				
34452													321	0	41	0	0	0	0	0	145	135	0	0	0				
34537													10126	0	2176	0	0	0	0	0	967	6923	60	2081	0				
34555													1765	0	1371	45	0	0	0	0	317	32	0	1192	0				
34742													4040	0	3023	0	0	0	0	0	549	468	0	2223	0				
34836													256	0	1	0	0	0	0	0	247	8	0	0	0				
35057													694	0	233	146	15	0	0	0	215	100	0	0	0				
35301	5940024	0	3545739	0	0	2327354	0	0	2361720	25002	0	0									7563					Unsettled customer securities transactions			
35570													79755	0	621	0	0	0	0	0	231	78903	0	0	0				
35646													442	0	0	0	0	0	0	0	110	332	0	0	0				
35842													1068	0	0	176	0	0	0	0	440	452	0	0	0				
36054													6314	0	510	0	238	0	0	0	3084	2720	0	0	0				
36344													2109	0	189	0	0	142	0	0	543	1377	0	0	0	Accrued FDIC Expense			
36456													484	0	0	0	0	0	0	0	144	340	0	0	0				
36858													1232	0	336	0	0	0	0	0	190	435	271	286	0				
36933													332	0	0	0	0	0	0	0	205	127	0	0	0				
37051													194	0	58	0	0	0	0	0	105	31	0	31	0				
37341													586	0	330	0	0	0	0	0	133	123	0	330	0				
37378													617	0	270	0	0	0	0	0	199	148	0	80	0				
37435													5161	0	984	0	0	0	0	0	1665	2512	0	0	2				
37640													13707	0	3946	2891	0	0	0	0	1995	4875	0	2172	0				
37659													388	0	353	0	0	0	0	0	35	0	0	337	0				
37743													444	0	2	216	0	0	0	0	198	28	0	0	0				
37949													513	0	0	0	0	0	0	0	273	240	0	0	0				
38535													2320	0	1024	0	341	0	0	0	641	655	0	565	0				
38740													1286	0	57	251	0	57	0	0	214	764	0	0	0	Total Clearings and Misc Items (Net)			
39327													986	0	18	598	0	0	0	0	206	164	0	0	0				
39420													11637	0	4903	0	0	2231	0	0	2814	3920	0	0	0	Accrued pension payable			
39475													19693	0	10853	0	0	0	0	0	3190	5248	402	8633	0				
39756													2959	0	1934	0	0	0	0	0	534	491	0	1934	0				
40033													550	0	291	0	0	0	0	0	128	131	0	291	0				
40350													186	0	13	17	0	0	0	0	123	33	0	0	0				
40707													1097	0	21	0	0	0	0	0	83	993	0	0	0				
40855													552	0	0	0	0	0	0	0	325	227	0	0	0				
41245													174	0	45	0	13	0	0	0	118	11	0	32	0				
41553													35	0	0	0	0	0	0	0	35	0	0	0	0				
41629													1133	0	0	0	0	0	0	0	536	597	0	0	0				
41647													4149	0	1580	0	814	0	0	0	1762	807	0	613	0				
41759													126	0	6	0	0	0	0	0	120	0	0	0	0				
41825													262	0	13	0	13	0	0	0	26	149	74	0	0				
41937													565	0	13	399	0	0	6	0	93	60	0	0	0	Other Misc Liabilities	Credit Card Payments in Process		
41955													206	0	169	0	0	0	0	0	21	16	0	169	0				
42037													320	0	0	3	0	0	0	0	67	250	0	0	0				
42055													284	0	106	0	0	0	0	0	70	108	0	106	0				
42354													498	0	17	0	0	0	0	0	168	313	0	0	0				
42420													43598	0	25038	0	0	0	0	0	4609	13570	381	0	14920				
42448													2769	0	259	0	0	205	0	0	1716	659	135	0	0	Daily ATM/Visa transactions billing			
42457													205	0	0	142	0	0	0	0	18	45	0	0	0				
43052													254	0	1	10	0	0	0	0	162	81	0	0	0				
43173	200126	0	104390	15597	0	73078	0	0	53540	16858	0	0									9741					Acceptance Outstanding-Non L/C			
43351													16	0	0	11	0	0	0	0	5	0	0	0	0				
43454													78	0	7	15	0	0	0	0	23	33	0	0	0				
43511													3380	0	375	0	0	221	0	0	1087	1782	136	0	0	ATM Clearing			
43744													535	0	103	0	0	0	0	0	284	148	0	0	0				
43856													524	0	399	19	0	0	0	0	29	77	0	397	0				
43959													1047	0	1	740	0	0	0	0	111	195	0	0	0				
44040													1274	0	1	0	0	0	0	0	171	1102	0	0	0				
44134	13656	0	3386	0	0	1130	1543	0	6361	129	0	0									3780					Bank Acceptances Outstanding	Mtg Forward Sales Commitment - Value		
44433													1596	0	401	0	155	0	0	0	531	519	145	0	0				
44741													3328	0	2065	0	0	2065	0	0	93	1170	0	0	0	Pension Benefit Liability (FAS 158)			
44750													661	0	6	0	0	6	0	0	390	265	0	0	0	Deferred income (gain or loss on sale of ORE)			
44929													966	0	69	497	8	43	0	0	165	235	0	0	0	Escrow Taxes & Insurance			
45038													401	0	0	39	0	0	0	0	136	226	0	0	0				
45047													322	0	3	0	0	0	0	0	122	197	0	0	0				
45056													875	0	240	308	0	240	0	0	48	279	0	0	0	Underfunded Single-Employer Defined Benefit Plan			
45430													1796	0	1332	0	0	0	0	0	162	302	0	1325	0				
45458													7	0	0	0	0	0	0	0	7	0	0	0	0				
45551													3383	0	1449	0	0	0	0	0	693	1241	0	990	0				
45560													6151	0	3074	0	0	0	0	0	398	2679	0	2974	0				
45775													1189	0	1035	0	0	0	0	0	111	43	0	651	0				
46053													1331	0	239	0	0	0	0	0	674	418	0	230	0				
46941													615	0	0	50	0	0	0	0	204	361	0	0	0				
47153													108	0	0	51	0	0	0	0	48	9	0	0	0				
47247													1727	0	312	771	0	0	0	0	466	178	0	309	0				
47256													102	0	16	0	0	0	0	0	83	3	0	0	0				
47452													429	0	271	91	219	50	0	0	66	1	0	0	0	ALLOWANCE FOR YEAREND EXPENSES			
47500													1487	0	691	0	0	216	375	0	41	600	155	0	0	Suspense Payroll	Deferred Gain on Property Sold		
48057													1314	0	824	130	0	0	0	0	255	105	0	824	0				
48150													197	0	0	45	0	0	0	0	149	3	0	0	0				
48374													2402	0	444	0	341	0	0	0	631	1327	0	0	0				
48440													1223	0	665	0	0	0	0	0	223	335	0	181	0				
48730													1261	0	305	0	305	0	0	0	541	415	0	0	0				
49054													1400	0	540	0	69	428	0	0	502	358	0	41	0	Shareholder Distributions			
49148													1206	0	870	39	0	0	0	0	117	180	0	870	0				
49241													3469	0	1859	0	0	0	0	0	253	1284	73	1509	0				
49344													1149	0	847	0	0	0	0	0	63	239	0	764	0				
49643													176	0	0	0	0	0	0	0	57	119	0	0	0				
49652													298	0	27	112	0	25	2	0	146	13	0	0	0	Accrued Incentive Pay	Unemployment Taxes Payable		
49821													11589	0	1425	0	0	663	0	0	1193	8971	0	0	0	Accounts payable to insurance companies			
49858													147	0	2	0	0	0	0	0	77	68	0	0	0				
49951													255	0	0	143	0	0	0	0	81	31	0	0	0				
50144													938	0	0	0	0	0	0	0	323	615	0	0	0				
50461													918	0	47	0	0	0	0	0	270	601	0	0	0				
50546													252	0	66	0	0	62	0	0	160	26	0	0	0	Accrued Employee Bonus			
50854													146	0	7	2	0	0	0	0	71	66	0	0	0				
50957													466	0	0	0	0	0	0	0	262	204	0	0	0				
51253													1538	0	705	446	130	0	0	0	175	212	0	575	0				
51356													129	0	0	0	0	0	0	0	106	23	0	0	0				
51459													945	0	134	221	0	16	9	0	207	383	0	109	0	Deferred building repairs	CDARS incoming RBP		
51730													273	0	2	0	0	0	0	0	215	56	0	0	0				
51842													1826	0	73	198	0	65	0	0	1243	312	0	0	0	CDARS RATE BRIDGE INCOMING			
52410													394	0	15	139	0	0	0	0	67	173	0	0	0				
52719													2974022	0	2694749	0	0	1613904	1080676	0	0	279273	0	0	0	Participant Fund	Dividend Interest & Other		
52951													194	0	0	69	0	0	0	0	39	86	0	0	0				
53015													126	0	51	0	0	47	0	0	43	32	0	0	0	GROSS N/A INT PD CR (CONTRA)			
53033													18953	0	4362	0	2477	0	0	0	127	11322	3142	0	0				
53051													117	0	1	0	0	0	0	0	79	37	0	0	0				
53239													641	0	0	0	0	0	0	0	462	179	0	0	0				
53453													81	0	0	0	0	0	0	0	40	41	0	0	0				
53752													195	0	4	104	0	0	0	0	76	11	0	0	0				
54049													403	0	135	0	0	83	0	0	107	161	0	25	0	Deferred Tax Mark to Market			
54058													1350	0	32	99	0	32	0	0	700	519	0	0	0	ATM Clearing			
54357													80	0	0	0	0	0	0	0	80	0	0	0	0				
54375													4021	0	276	0	0	0	0	0	957	2788	0	273	0				
54441													1481	0	472	0	0	0	0	0	596	413	0	472	0				
54656													2222	0	217	1090	0	0	0	0	557	358	0	201	0				
55176													5599	0	0	0	0	0	0	0	14	5585	0	0	0				
55336													3456	0	841	1804	243	0	0	0	207	604	0	472	0				
55635													907	0	318	0	0	61	60	0	267	322	0	0	0	CDARS INCOMING RBP	MISC LOAN FEES		
55653													417	0	202	14	76	0	0	0	89	112	0	44	0				
56258													624	0	0	0	0	0	0	0	355	269	0	0	0				
56351													7705	0	6093	0	0	1631	0	0	924	218	470	0	0	Management Incentives accrual			
56427													780	0	64	45	2	60	0	0	157	514	0	0	0	Deferred Interest Income			
56548													2213	0	0	0	0	0	0	0	943	1270	0	0	0				
56557	42795	0	38997	0	30354	0	0	0	1671	185	0	3327									1942								
56717													4297	0	1263	0	0	1000	0	0	860	2174	0	0	0	Securities payable			
57040													248	0	0	0	0	0	0	0	248	0	0	0	0				
57228													567	0	37	0	0	0	0	0	177	353	0	27	0				
57255													415	0	62	46	0	0	0	0	53	254	0	0	0				
57451													4028	0	0	1996	0	0	0	0	1368	664	0	0	0				
57572													1087	0	7	0	0	0	0	0	0	1080	0	0	0				
57956													711	0	497	0	0	467	0	0	84	130	0	0	0	Pension Plan Liability			
58074													1200	0	694	208	0	694	0	0	11	230	57	0	0	Non-Qualified Pension Liability			
58207													2021	0	1403	0	0	0	0	0	104	510	4	1136	0				
58225													1511	0	911	7	0	445	0	0	316	277	0	0	0	GL Suspense			
58243	39288	0	6933	0	3571	0	0	0	8717	300	1971	730									23338								
58355													19	0	0	15	0	0	0	0	4	0	0	0	0				
58551													1042	0	883	23	0	0	0	0	136	0	0	704	0				
58636													5450	0	855	0	0	335	0	0	251	4344	0	518	0	Accrued Split Dollar			
58757													521	0	227	0	0	0	0	0	269	25	0	227	0				
58971													44198	0	25978	0	0	7813	0	0	8396	8824	1000	13885	0	Pension Liability			
59316													6338	746	1515	37	0	647	0	0	2133	2653	0	0	0	Accum Postretirement Benefit Cost			
59352													1010	0	58	0	0	0	0	0	312	640	0	0	0				
59679													25	0	0	13	0	0	0	0	1	11	0	0	0				
59754													29	0	8	0	0	0	0	0	19	2	0	0	0				
60143	741058	0	359844	0	0	179147	0	0	267087	34869	0	0									79258					Pension plan liability			
60330													3406	0	1553	0	0	0	0	0	1718	135	0	507	0				
60433													252	0	19	0	0	0	0	0	113	120	0	0	0				
60545													970	0	267	175	0	0	0	0	495	33	0	267	0				
60554													122	0	0	0	0	0	0	0	30	92	0	0	0				
60648													1488	0	389	0	0	1	0	0	306	793	0	0	0	CDARS			
61122													11064	0	7994	0	0	0	0	0	2937	133	0	3788	0				
61355													9644	0	0	3602	0	0	0	0	1007	4250	785	0	0				
61476													257	0	24	0	24	0	0	0	0	233	0	0	0				
61533													15513	0	14927	0	0	13110	0	0	586	0	0	0	0	JUDGEMENT UNDER APPEAL			
61757													857	0	421	0	0	0	0	0	331	105	0	415	0				
61832													2543	0	1784	0	0	1718	0	0	424	335	0	0	0	contracts payable			
61953													314	0	205	0	0	94	0	0	27	82	0	0	0	ACCRUED EMPLOYEE BENEFITS			
62044													271	0	242	0	62	0	0	0	29	0	0	180	0				
62110													860	0	9	0	0	0	0	0	0	851	0	0	0				
62147													268	0	40	0	0	0	0	0	67	161	0	0	0				
63050													1621	0	630	415	0	0	0	0	91	485	0	630	0				
63069	216064	0	157551	0	0	0	0	0	37840	19576	52500	0									1097								
63078													2653	0	907	0	0	0	0	0	1247	499	0	654	0				
63201													1607	0	1314	141	0	750	0	0	75	22	55	564	0	Prepaid exp FAS 158 adj			
63359													1975	0	31	0	0	31	0	0	566	1378	0	0	0	Real Estate Points			
63573													2627	0	1938	0	0	0	0	0	33	656	0	932	0				
63733													1884	0	250	724	0	0	0	0	441	469	0	250	0				
63742													1873	0	207	0	194	0	0	0	391	1275	0	10	0				
63751													63	0	48	0	0	0	0	0	11	4	0	0	0	ORE PAYMENTS			
64150													186	0	83	0	0	60	0	0	102	1	0	0	0	ST MGT ESCROW ACCOUNTS			
64543													2459	0	1759	0	1469	168	8	114	552	148	0	0	0	escrow posting and distribution	crescent mortgage	gl unpost and interbranch settle	
64552													872	0	684	0	0	0	0	0	177	11	0	135	155				
64619	140636	0	106762	0	0	89372	0	0	32911	152	0	0									811					Due to Factored Clients			
64730													1131	0	55	0	0	37	0	0	380	696	0	0	0	MC Settlement			
65205													3866	0	107	0	0	107	0	0	52	3707	0	0	0	Electronic Banking Settlement Accounts			
65241													713	0	206	0	79	0	0	0	416	91	0	25	0	0			
65513	3764	0	303	63	252	51	0	0	3318	0	0	0									80					Unearned Income			
65559													4978	0	4385	0	0	0	0	0	289	304	0	4286	0				
65746													8254	0	4725	0	0	4093	0	0	1420	2109	0	0	0	Equity Contributions			
65858													7767	0	3126	0	2881	0	0	0	972	3669	0	0	0				
66015	7574	0	872	0	0	654	0	0	6010	0	0	0									692					Unearned Comm			
66154													2599	0	11	0	0	0	0	0	166	2422	0	0	0				
66172													1605	0	55	0	55	0	0	0	17	1533	0	0	0				
66275													525	0	71	0	0	49	0	0	162	292	0	0	0	Accrued FDIC premium			
66837													1290	0	0	0	0	0	0	0	785	505	0	0	0				
67142													401	0	31	4	25	0	0	0	190	176	0	0	0				
67151													837	0	8	0	0	0	0	0	371	458	0	0	0				
