"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
419947																																																																																																						0	0	3380	0	0	0	0	0	0	0	0	3292	3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3391	3483	0	0	0	99	103	0	0	1028	0	0	252	777	2385	25	44	0	0	0	0	0	0	0	0	0																									0	0	0	0	
420457																																																																																																						0	0	13563	0	0	0	0	0	0	0	0	10667	10886	0	0	2576	2622	0	0	46932	47865	0	0	0	0	0	0	11105	11472	0	0	0	0	0	0	11026	10753	0	0	21069	20458	0	0	0	0	0	0	136892	134004	0	0	0	24180	24456	5466	5573	6237	9337	5492	11357	948	4722	7139	17766	13868	820	965	3493	3231	18200	23778	8464	13760																									0	0	0	0	
420644																																																																																																						0	0	12480	0	0	0	0	0	0	12980	13217	0	0	0	0	0	0	69	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	17438	17717	0	0	0	3389	3430	0	0	0	0	4159	0	0	535	4124	3465	6216	2030	1000	0	0	69	0	0	0	0	0																									0	0	0	0	
420653																																																																																																						0	0	9122	243	250	0	0	0	0	0	0	5150	5358	0	0	0	0	0	0	7264	7238	0	0	0	0	0	0	4148	4183	0	0	0	0	0	0	371	378	0	0	1070	1029	0	0	0	0	0	0	20666	20899	0	0	0	2420	2463	0	0	1011	0	0	442	1011	1804	3564	2279	0	0	0	1519	579	4137	1004	2113	2447																									0	0	0	0	
420934																																																																																																						0	0	2075	0	0	0	0	0	0	500	500	491	503	0	0	0	0	2642	2685	403	415	0	0	0	0	0	0	0	0	0	0	0	0	389	391	0	0	0	0	0	0	0	0	0	0	3531	3576	2140	2179	0	0	0	1246	1261	500	500	51	0	0	0	51	151	0	2071	0	0	0	0	404	1894	750	0	389																									0	0	0	0	
421155																																																																																																						0	0	846	0	0	0	0	0	0	1546	1562	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1651	1667	0	0	0	104	104	0	0	0	0	1050	0	0	698	351	601	0	0	0	0	0	1	0	0	0	0	0																									0	0	0	0	
421445																																																																																																						0	0	5593	0	0	0	0	0	0	0	0	9015	9196	0	0	727	739	0	0	17493	17584	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34437	34752	0	0	0	7201	7232	0	0	1147	0	0	646	501	5707	1974	7600	0	48	10	1515	0	11065	5685	0	1																									0	0	0	0	
421539																																																																																																						0	0	9355	0	0	0	0	0	0	0	0	23467	23910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24758	25218	0	0	0	1291	1308	0	0	2569	0	0	502	2067	2274	2588	17787	0	0	0	0	0	0	0	0	0																									0	0	0	0	
422059																																																																																																						0	0	5115	0	0	0	0	0	0	0	0	5229	5314	0	0	0	0	0	0	919	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6326	6423	0	0	0	178	176	0	0	1527	0	0	200	1311	405	1672	1826	76	31	17	10	0	0	875	0	0																									0	0	0	0	
422116																																																																																																						0	0	2125	0	0	0	0	0	0	0	0	12729	12934	0	0	0	0	0	0	35	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14248	14502	0	0	0	1484	1532	0	0	502	0	0	502	0	0	5839	8125	0	0	0	0	36	0	0	0	0																									0	0	0	0	
422358																																																																																																						0	0	6203	0	0	0	0	0	0	0	0	246	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6379	6308	0	0	0	6133	6054	0	0	0	0	0	0	0	200	506	4336	1266	0	0	0	0	0	0	0	0																									0	0	0	0	
422433																																																																																																						0	0	115194	0	0	0	0	0	0	32149	32225	72591	72618	362	357	15	16	2034	2034	1895	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11687	11472	0	0	0	0	34545	34616	91079	90363	0	0	0	0	0	0	0	39084	3552	3269	39411	626	1385	2481	67082	6298	0	0	0	0	1134	3222	0	0																							1339	1044	0	1044	0	1339	
422657																																																																																																						0	0	11633	0	0	0	0	0	0	0	0	12303	12575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14738	15028	0	0	0	2435	2453	0	0	6072	0	0	2366	5206	7456	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
422750																																																																																																						0	0	15858	991	1030	0	0	0	0	0	0	14498	14840	0	0	16	16	0	0	571	591	0	0	0	0	0	0	399	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16475	16879	0	0	0	0	0	0	0	4060	0	0	502	3558	6122	4651	1037	0	16	0	0	0	0	591	0	402																									0	0	0	0	
423065																																																																																																						0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10740	10713	0	0	0	0	0	0	10489	10741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21229	21454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444	0	1338	7931	0	10741																									0	0	0	0	
423074																																																																																																						0	0	3018	1000	1016	0	0	0	0	0	0	2000	2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	3018	0	0	0	0	0	0	0	3018	0	0	0	3018	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
423159																																																																																																						0	0	10957	0	0	0	0	0	0	0	0	5287	5318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16485	16772	0	0	0	11198	11454	0	0	6837	0	0	3522	3315	5267	4668	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
423449																																																																																																						0	0	30481	0	0	0	0	0	0	1493	1556	18659	19401	333	336	0	0	102	106	27706	28235	0	0	0	0	1172	1184	10050	10156	0	0	0	0	0	0	0	0	4010	4016	747	746	0	0	0	0	39465	40196	57207	58583	0	32355	32998	0	0	0	0	11659	45	45	2248	9270	19195	8879	17413	0	107	39	413	1747	25313	1051	10089	1239																									0	0	0	0	
423458																																																																																																						0	0	9031	499	502	0	0	0	0	0	0	8474	8529	0	0	4781	4848	0	0	111565	113862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127478	129902	0	0	0	2159	2161	0	0	7812	0	0	5508	4180	0	1504	0	0	0	21371	22585	20856	29887	24011	0	0																									0	0	0	0	
423636																																																																																																						0	0	4730	0	0	0	0	0	0	0	0	7569	7723	0	0	1739	1735	0	0	4651	4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	471	0	0	0	0	0	0	15538	15700	0	0	0	1075	1071	0	0	2997	0	0	0	2991	2717	2590	868	97	500	1238	2239	76	2379	0	0	0																									0	0	0	0	
423739																																																																																																						0	0	21310	0	0	0	0	0	0	0	0	9768	9923	0	0	0	0	0	0	14657	14747	0	0	0	0	0	0	1767	1794	0	0	0	0	0	0	0	0	0	0	1452	1348	0	0	0	0	0	0	30596	30754	0	0	0	2952	2942	0	0	0	0	0	0	0	1000	0	12753	460	0	0	0	0	6937	7810	883	911																									0	0	0	0	
423841																																																																																																						0	0	600	0	0	0	0	0	0	3662	3726	0	0	14	15	0	0	842	855	0	0	0	0	0	0	206	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11161	11402	0	0	0	6437	6603	0	0	1199	1208	807	0	0	50	751	1710	2031	5402	155	0	17	450	69	320	0	124	82																									0	0	0	0	
424035																																																																																																						0	0	274987	0	0	0	0	0	0	0	0	41728	41815	0	0	0	0	0	0	171000	172849	0	0	0	0	0	0	198933	199612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	149	0	0	412197	414813	0	0	0	386	388	0	0	45814	0	0	42006	346	0	0	0	0	3808	0	0	0	168613	429	23855	175756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
424156																																																																																																						0	0	17018	0	0	0	0	0	0	0	0	23366	23846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29660	30249	0	0	0	6294	6403	0	0	8570	0	0	3871	4202	4237	6514	10590	835	0	0	0	0	0	0	0	0																									0	0	0	0	
424240																																																																																																						0	0	4182	6131	6242	0	0	0	0	0	0	34351	35447	0	0	4	4	0	0	1538	1547	0	0	0	0	0	0	1761	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73585	75459	0	0	0	29800	30376	0	0	12101	0	0	5621	6200	23713	16930	19601	0	4	310	336	895	6	0	358	1485																									0	0	0	0	
424343																																																																																																						0	0	4750	1747	1748	0	0	3029	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3507	3371	0	0	0	0	0	0	8283	8150	0	0	0	0	0	1799	1716	0	0	0	1996	604	4473	1076	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
424352																																																																																																						0	0	18985	0	0	0	0	0	0	0	0	2804	2865	0	0	679	703	0	0	3679	3716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20832	21216	0	0	0	13670	13932	0	0	2117	0	0	1306	811	4680	4663	5337	0	0	0	703	319	1105	2292	0	0																									0	0	0	0	
424437																																																																																																						0	0	0	0	0	0	0	0	0	2737	2817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2737	2817	0	0	0	0	0	0	0	0	0	353	0	0	353	0	2384	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
424633																																																																																																						0	0	2166	0	0	0	0	0	0	0	0	2096	2107	0	0	493	502	0	0	4420	4428	0	0	0	0	0	0	604	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7613	7653	0	0	0	0	0	1098	1102	0	0	0	0	0	202	0	1905	0	0	537	316	0	1951	2126	616	0																									0	0	0	0	
425050																																																																																																						0	0	3364	0	0	0	0	0	0	0	0	2064	2110	0	0	8	8	0	0	7023	7110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	296	9707	9836	0	290	296	612	608	0	0	649	0	0	202	440	1107	579	516	159	0	8	8	711	5031	1361	0	0																									0	0	0	0	
425108																																																																																																						0	0	12503	0	0	0	0	0	0	0	0	7002	7087	0	0	0	0	0	0	31357	31644	0	0	0	0	0	0	196	197	0	0	0	0	0	0	370	364	0	0	0	0	0	0	0	0	0	0	39708	39985	0	0	0	530	545	3000	3032	2255	253	148	0	0	0	2034	5598	0	11954	7692	11998	0	0	0	175	386																									0	0	0	0	
425818																																																																																																						0	0	16509	0	0	0	0	0	0	0	0	9705	9846	0	0	0	0	0	0	4311	4323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14645	14950	14016	14169	0	14645	14950	0	0	0	0	6460	0	0	3367	3093	7725	4882	5424	0	0	0	0	1129	2732	462	0	0																									0	0	0	0	
425845																																																																																																						0	0	0	0	0	0	0	0	0	0	0	549	553	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	115	115	0	0	0	0	3009	3026	664	668	0	3003	3020	0	0	249	250	805	0	0	355	450	455	588	1823	0	0	0	0	0	0	0	6	0																									0	0	0	0	
425911																																																																																																						0	0	30322	0	0	0	0	0	0	0	0	46934	47468	0	0	0	0	0	0	35040	35362	0	0	0	0	0	0	34530	35231	0	0	0	0	0	0	18883	18221	0	0	16168	15467	0	0	0	0	0	0	210891	211323	0	0	0	55289	56235	17836	17804	13712	4047	3339	8506	5206	28321	11454	64925	757	0	0	3465	2618	14348	14930	32750	20703																									0	0	0	0	
425957																																																																																																						0	0	29183	0	0	0	0	0	0	0	0	9023	9094	0	0	0	0	0	0	17479	17869	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31690	32092	0	0	0	3164	3105	0	0	2009	2020	2020	2009	0	0	2785	5637	1768	0	0	0	777	10477	6615	0	4																									0	0	0	0	
425975																																																																																																						0	0	58570	0	0	0	0	0	0	0	0	12282	12664	0	0	7872	7894	0	0	36907	37260	0	0	0	0	0	0	32	31	0	0	0	0	0	0	470	520	0	0	2009	1671	0	0	0	0	0	0	87772	87534	0	0	0	10407	10624	0	0	5095	17793	16870	717	3721	4941	2728	11755	1095	3391	7494	4125	933	15860	13350	0	551																									0	0	0	0	
426057																																																																																																						0	0	0	0	0	0	0	30	30	0	0	1402	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1432	1451	0	0	0	0	0	0	0	1421	0	0	30	1421	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
426141																																																																																																						0	0	1000	0	0	0	0	0	0	0	0	7673	7859	0	0	8	8	0	0	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	340	0	0	0	0	3444	3496	8052	8228	0	3444	3496	0	0	798	804	946	0	0	100	828	900	230	9585	0	0	18	11	0	0	0	0	0																									0	0	0	0	
426347																																																																																																						0	0	0	0	0	0	0	0	0	1200	1215	5024	5109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1726	1743	5024	5109	0	526	528	0	0	0	0	1180	0	0	625	555	1883	2961	811	0	0	0	0	0	0	0	0	0																									0	0	0	0	
426534																																																																																																						0	0	61768	0	0	0	0	0	0	0	0	19881	20046	0	0	14013	14093	0	0	67542	69203	0	0	0	0	0	0	14	14	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	745	757	115059	117223	0	745	757	13601	13859	0	0	12999	0	0	2659	9289	10126	9009	3567	0	20550	1485	381	0	60880	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
426758																																																																																																						0	0	17228	0	0	0	0	0	0	0	0	10674	10822	0	0	0	0	0	0	103	105	0	0	0	0	0	0	2114	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19292	19480	0	0	0	6401	6486	500	501	4399	0	0	2382	1961	6189	2314	4461	0	14	41	41	9	0	0	1430	637																									0	0	0	0	
426945																																																																																																						0	0	0	0	0	0	0	17	17	0	0	150	155	0	0	31	31	0	0	2955	2969	0	0	0	0	0	0	866	892	0	0	0	0	0	0	1450	1282	0	0	0	0	0	0	0	0	0	0	8292	8159	0	0	0	2823	2813	150	155	102	0	0	17	102	155	564	1599	547	45	0	0	0	468	2488	19	2155																									0	0	0	0	
427241																																																																																																						0	0	521	0	0	0	0	0	0	0	0	14459	14947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1248	1238	0	0	0	0	0	0	25115	25682	0	0	0	9308	9397	0	0	481	100	100	240	241	4176	847	19886	192	0	0	0	0	0	0	0	0																									0	0	0	0	
427353																																																																																																						0	0	28066	0	0	0	0	26	26	0	0	12521	12962	0	0	870	909	0	0	18943	19380	0	0	0	0	0	0	2746	2785	0	0	0	0	0	0	0	0	0	0	830	847	0	0	0	0	0	0	42439	43552	0	0	0	6503	6643	0	0	3218	0	0	1594	1513	7714	2289	7367	0	351	660	1670	552	5639	11418	1243	1543																									0	0	0	0	
427456																																																																																																						0	0	4190	0	0	0	0	0	0	0	0	3802	3848	0	0	18	18	0	0	644	649	0	0	0	0	0	0	1047	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	203	8738	8877	0	203	203	3227	3287	1000	995	887	0	0	0	887	1234	866	4148	203	0	18	0	0	386	262	365	710																									0	0	0	0	
427858																																																																																																						0	0	3122	0	0	0	0	0	0	0	0	29417	30111	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32046	32672	0	0	0	328	310	0	0	1001	2300	2250	0	1001	15242	9860	4008	310	0	0	0	1	0	0	0	0																									0	0	0	0	
427960																																																																																																						0	0	7230	0	0	0	0	0	0	0	0	8505	8791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8749	9035	0	0	0	0	0	0	0	3036	244	244	1007	2029	4684	536	534	0	0	0	0	0	0	0	0	0																									0	0	0	0	
428060																																																																																																						0	0	39414	0	0	0	0	0	0	0	0	42960	43794	0	0	0	0	1189	1229	27824	28391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	3774	3855	70784	72185	0	2385	2426	0	0	0	0	29830	0	0	7869	19257	18372	417	464	0	686	2018	6270	6619	13987	0	0	0																									0	0	0	0	
428462																																																																																																						502	525	24933	0	0	0	0	0	0	0	0	18485	18727	10	10	0	0	0	0	13450	13678	0	0	0	0	0	0	3954	4023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4674	4754	38148	38711	0	4162	4219	2259	2283	0	0	636	0	0	200	436	1760	1171	20944	1163	373	24	1846	0	6308	5137	3073	950																									0	0	0	0	
428547																																																																																																						0	0	2501	0	0	0	0	0	0	0	0	2500	2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	2501	0	0	0	0	0	0	0	2501	0	0	0	2501	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
428631																																																																																																						0	0	16631	0	0	0	0	0	0	0	0	0	0	0	0	327	339	1214	1252	6425	6610	0	0	0	0	0	0	10075	10371	0	0	609	623	0	0	0	0	0	0	0	0	0	0	0	0	2214	2252	17996	18503	0	1000	1000	560	560	0	0	375	0	0	100	240	121	100	0	1000	0	66	118	1400	6542	36	5235	5759																									0	0	0	0	
428659																																																																																																						0	0	4000	0	0	0	0	0	0	0	0	6634	6689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6634	6689	0	0	0	0	0	0	0	3529	0	0	1001	2528	3160	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
428855																																																																																																						0	0	7032	238	347	0	0	0	0	0	0	10084	10257	0	0	0	0	0	0	296	298	0	0	0	0	0	0	890	882	0	0	0	0	0	0	0	0	0	0	1622	1420	0	0	0	0	0	0	31751	32069	0	0	0	18621	18865	0	0	7318	0	0	1467	5811	6460	6717	10004	440	0	0	0	298	0	0	882	0																									0	0	0	0	
428958																																																																																																						0	0	11590	0	0	0	0	0	0	8974	9169	4994	5113	0	0	0	0	6959	7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18354	18620	13152	13299	0	2421	2442	1500	1528	0	0	1507	6658	6658	0	1507	6101	5241	5187	0	0	0	1100	0	5859	0	0	0																									0	0	0	0	
429021																																																																																																						0	0	30459	0	0	0	0	0	0	0	0	0	0	0	0	878	872	0	0	16578	16770	0	0	0	0	0	0	2302	2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3546	3637	29995	29871	0	3546	3637	8737	8796	0	0	730	1500	1105	0	685	2567	2166	5521	1470	1012	2384	3974	1181	4331	4693	1807	521																									0	0	0	0	
429526																																																																																																						0	0	232777	0	0	0	0	128	128	0	0	5000	5224	0	0	38	41	179	182	185092	186972	0	0	0	0	33163	32812	2879	2742	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	46131	45916	193137	195107	0	12786	12919	0	0	0	0	813	0	0	0	644	4141	5018	8335	0	169	0	0	1	186981	41	8	35900																									0	0	0	0	
429759																																																																																																						0	0	34827	0	0	0	0	0	0	0	0	31740	32023	0	0	317	309	0	0	4562	4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37299	37686	0	0	0	680	689	0	0	24517	0	0	17265	7116	3649	4339	344	0	137	309	0	0	4528	0	0	0																									0	0	0	0	
430036																																																																																																						0	0	24106	0	0	0	0	0	0	0	0	17988	18323	0	0	0	0	0	0	263	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3517	3390	0	0	0	0	0	0	40036	40337	0	0	0	17877	18017	0	0	2310	391	342	1154	1156	8074	12894	14937	1515	0	0	0	0	265	0	0	0																									0	0	0	0	
430054																																																																																																						0	0	204	0	0	0	0	34	33	0	0	3998	4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4032	4099	0	0	0	0	0	0	0	1002	0	0	1035	0	3064	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
430344																																																																																																						0	0	6216	0	0	0	0	0	0	0	0	7843	8082	0	0	1376	1410	0	0	14214	14399	0	0	0	0	0	0	881	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28106	28657	0	0	0	3792	3896	248	251	1338	0	0	0	1338	1788	574	8173	105	0	0	0	1218	7334	7257	0	870																									0	0	0	0	
430670																																																																																																						0	0	52768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28080	27968	0	0	25836	25101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13002	8995	0	0	0	0	0	0	75387	70234	0	0	0	0	0	0	0	0	8469	8170	0	0	0	0	0	8995	0	33178	670	0	19221	0	0	0																									0	0	0	0	
430858																																																																																																						0	0	3171	0	0	0	0	0	0	0	0	1416	1436	0	0	597	604	0	0	4373	4420	0	0	0	0	0	0	2594	2647	0	0	0	0	0	0	0	0	0	0	27	27	0	0	0	0	0	0	9007	9134	0	0	0	0	0	165	174	0	0	0	27	0	0	427	1008	0	298	977	680	1353	598	1119	617	2030																									0	0	0	0	
431172																																																																																																						0	0	17852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20867	21146	0	0	0	0	0	0	15550	15615	0	0	0	0	0	0	22415	22427	0	0	0	0	0	0	0	0	0	0	86551	84861	0	0	0	0	0	0	0	0	27719	25673	0	0	0	0	0	0	0	0	0	0	21146	0	15615	22427																									0	0	0	0	
431323																																																																																																						0	0	11647	0	0	0	0	55	54	0	0	4494	4627	0	0	23	23	0	0	3854	3951	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13425	13815	0	0	0	4990	5150	0	0	1369	0	0	805	608	2367	2035	4016	0	25	21	0	0	3928	0	10	0																									0	0	0	0	
431350																																																																																																						0	0	5930	0	0	19	19	0	0	1447	1466	2068	2084	23	23	0	0	470	470	1860	1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	834	0	0	0	0	2167	2189	4977	5006	0	208	211	201	201	400	401	200	0	0	452	0	400	1454	2488	0	189	58	534	0	1599	0	0	0																									0	0	0	0	
431743																																																																																																						0	0	10588	0	0	0	0	1000	1004	0	0	8631	8653	0	0	387	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21340	21442	0	0	0	8822	8898	0	0	3861	2500	2500	2874	628	6703	4346	3664	340	0	359	0	0	0	28	0	0																									0	0	0	0	
431846																																																																																																						5033	5222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5033	5222	0	0	0	0	0	0	0	0	0	1006	0	0	1006	0	4027	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
431958																																																																																																						500	506	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	527	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	22	0	0	0	0	0	0																									0	0	0	0	
432012																																																																																																						0	0	1030	0	0	0	0	0	0	0	0	6976	7114	0	0	570	571	0	0	4018	4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13450	13631	0	0	0	1886	1873	1499	1490	0	0	0	989	0	0	0	6876	1122	760	1416	763	875	830	0	0	0																									0	0	0	0	
432058																																																																																																						0	0	222	0	0	0	0	0	0	0	0	1001	1001	0	0	18	17	0	0	784	785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3292	3387	0	0	0	1489	1584	0	0	1024	0	0	1000	1008	0	560	0	0	16	0	790	0	4	0	0	0																									0	0	0	0	
