"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
275255																																																																																																																																																																																											2938	0	0	0	4642	32797	0	373	0	3394	33130	0	0	0	0	3681	0	0	0	115	0	0	331	331	0	6331	3100	868	23675	0	0	0.1011	0.1389	0.1264	0	0	0	3350	331	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358																																																																																																																																																																																											13607	0	0	0	31765	228174	0	2209	0	25308	233594	0	0	0	0	24086	0	0	0	7236	0	0	2209	2209	1657	35776	17743	9215	171568	0	0	0.0948	0.1238	0.1124	0	0	0	21877	2209	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275509																																																																																																																																																																																											9986	0	0	35162	10105	241346	0	1755	0	25952	235483	0	0	0	0	27635	0	0	0	0	0	0	1755	1755	0	31195	98724	8824	113061	0	0	0.1099	0.1637	0.1533	0	0	0	25880	1755	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275657																																																																																																																																																																																											2568	0	0	1480	20066	47100	0	524	0	6933	46610	0	0	0	0	6980	0	0	0	1744	0	0	360	360	1805	17836	7595	901	20063	0	0	0.142	0.2438	0.2312	0	0	0	6620	360	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275750																																																																																																																																																																																											7001	0	0	17031	71621	371132	0	3487	0	29999	367408	1065	0	369	0	31345	4546	0	14	17142	-34	0	3471	3471	31695	67545	35175	6774	237677	905	0	0.0762	0.1129	0.1004	0	0	0	27874	3471	603	26	0	0	0	0	0	0	0	0	0	0	0	0	0	
275769																																																																																																																																																																																											7672	0	0	0	2000	30941	0	152	0	3908	31268	0	0	0	0	3824	0	0	0	117	0	0	152	152	864	12058	1670	1494	16286	0	0	0.1182	0.1944	0.1867	0	0	0	3672	152	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276159																																																																																																																																																																																											1484	0	0	0	32783	83293	0	429	0	6931	83034	30	0	0	0	7015	0	0	0	0	0	0	429	429	630	46851	1022	1678	34645	0	0	0.0793	0.1575	0.1479	0	0	0	6586	429	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276355																																																																																																																																																																																											3734	0	0	4070	0	50480	0	352	0	4495	48794	0	0	0	0	4847	0	0	623	0	0	0	352	352	1637	17581	12468	957	19146	0	0	0.0921	0.1659	0.1538	0	0	0	4495	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276551																																																																																																																																																																																											3355	0	0	5062	6995	67398	0	974	0	6623	66935	0	0	0	0	7075	0	0	0	1007	0	0	623	623	613	19037	6184	3298	42366	0	0	0.0964	0.1429	0.1303	0	0	0	6452	623	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276579	896018	0	0	330290	1603457	18720669	0	157112	0	1048694	18622970	15671	0	0	35040	1727410	215073	1691	76582	1525434	-1487	464000	162034	626034	809171	3578105	1633760	576573	12582799	106629	0	0.0592	0.1112	0.0709	0.0590	0.0707	0.1106	1101376	626034	-71912	306782	7868596	1366429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366621	0	0	15534191	18602219	58211	16942	68503	69444	44235	13466440	7607	95088	95088	235928	235928	72079	94266	0	69583	0	34	20751	0	0	0	0	0	0	66349	817351	12318	0	0	270542	59748	0	-116456	193042	1209508	104822	212541	0	27122	55089	24418	0	0	47158	272374	1429221	11717687	0	8453	3417	3725	19445	1194219	390402	26097	189321	11826	116834	38291	13947	20	0	24324	3134	153	0	0	2981	0	0	0	0	0	0	0	0	0	58211	0	0	0	58211	6120000	6120000	4601384	1518616	0	0	0	0	0	0	0	0	762717	2584	0	29826	730307	0	274691	91930	5499318	5465698	1755516	13563293	0	1093140	877758	13563293	15534191	440950	760503	1245688	1101376	8471	0	0	0	0	0	0	0	0	896018														35040																																								
276645																																																																																																																																																																																											6606	0	0	0	20401	99477	0	803	0	7832	97957	125	0	0	0	8315	0	0	0	406	0	0	803	803	1789	22583	19855	4985	55716	0	0	0.076687	0.118129	0.106721	0	0	0	7512	803	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276654																																																																																																																																																																																											1754	0	0	0	19659	69791	0	597	0	10518	67417	0	0	0	0	10256	0	0	0	3364	0	0	597	597	594	21435	1383	1387	46117	142	0	0.1439	0.1938	0.1825	0	0	0	9659	597	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276711																																																																																																																																																																																											2571	0	0	26	13332	84472	0	564	0	10667	80957	0	0	0	0	11458	0	0	616	0	-185	0	564	564	881	6123	22153	5473	55944	0	0	0.134565	0.167138	0.158911	0	0	0	10894	564	-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276775																																																																																																																																																																																											926	0	0	23	596	17755	0	85	0	1513	17493	0	0	0	0	1597	0	0	0	0	0	0	85	85	155	5289	8546	368	3850	0	0	0.086435	0.173946	0.164688	0	0	0	1512	85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850																																																																																																																																																																																											34301	0	0	0	65828	517110	0	6398	0	52947	514380	0	0	0	0	46676	0	0	225	34717	0	0	5150	5150	16930	101459	46171	24666	347305	245	126	0.0825	0.1136	0.1011	0	0	0	41526	5150	-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276953																																																																																																																																																																																											760	0	0	0	16430	38586	0	324	0	6253	38072	0	0	0	0	6498	0	0	0	0	0	0	277	277	8600	10101	57	795	20100	0	0	0.1634	0.2936	0.2811	0	0	0	6221	277	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277053																																																																																																																																																																																											1924	0	0	0	9484	52129	0	494	0	7825	53478	0	0	0	0	6793	0	0	107	0	0	0	468	468	1288	11179	6899	2298	31729	0	0	0.1216	0.1814	0.1689	0	0	0	6325	468	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277240																																																																																																																																																																																											4944	0	0	10	6502	211750	0	1909	0	19267	209604	0	0	0	0	20960	0	0	1061	0	0	0	1909	1909	1644	28474	25974	5689	157465	0	0	0.0917	0.1187	0.1088	0	0	0	19209	1909	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277277																																																																																																																																																																																											5332	0	0	578	0	46727	0	107	0	7249	47156	0	0	0	0	7356	0	0	0	0	0	0	107	107	0	520	2916	0	42729	0	0	0.153724	0.166083	0.163668	0	0	0	7249	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277558																																																																																																																																																																																											3642	0	0	0	13323	79439	0	650	0	6949	78236	40	0	0	0	7449	0	0	0	0	0	0	629	629	1052	15365	32368	3344	31089	0	0	0.0872	0.148	0.1355	0	0	0	6820	629	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277567																																																																																																																																																																																											13881	0	0	0	13408	188311	0	1791	0	17185	182798	0	0	0	0	18822	0	0	257	18963	0	0	1831	1831	10823	34045	5709	13220	139212	463	0	0.0929	0.1184	0.1068	0	0	0	16991	1831	194	0	0	6896	0	0	0	0	0	0	0	0	0	0	0	
277736																																																																																																																																																																																											3512	0	0	0	13762	138345	0	969	0	18457	136691	0	0	0	0	19070	0	0	0	0	0	0	969	969	1886	4786	51864	5404	80397	0	0	0.132423	0.176607	0.167633	0	0	0	18101	969	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277820																																																																																																																																																																																											22624	0	0	32664	116458	416087	0	2856	0	49153	400337	0	0	0	0	50336	0	0	0	3064	0	0	2856	2856	8052	163306	49896	9543	195075	400	0	0.1186	0.1965	0.1853	0	0	0	47480	2856	1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278078																																																																																																																																																																																											9223	0	0	0	21889	219005	0	1652	0	16409	214410	439	0	0	0	17840	0	0	0	0	0	0	1652	1652	2872	24218	78521	6703	114800	0	0	0.075500	0.112206	0.101816	0	0	0	16188	1652	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278153																																																																																																																																																																																											3663	0	0	0	6534	91655	0	779	0	7054	89248	0	0	0	0	7782	0	0	0	330	0	0	779	779	858	15932	6639	5273	68954	0	0	0.0785	0.1016	0.0914	0	0	0	7003	779	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278256																																																																																																																																																																																											1965	0	0	0	29666	82823	0	925	0	11903	82907	0	0	0	0	12067	0	0	0	5534	0	0	691	691	767	26471	16846	2279	38831	0	0	0.1372	0.2191	0.2065	0	0	0	11376	691	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278555																																																																																																																																																																																											17156	0	0	0	51275	482428	0	4327	0	43664	472271	0	0	0	0	46424	0	0	0	28086	0	0	4327	4327	14677	50434	97288	16899	322791	0	0	0.0894	0.1167	0.1058	0	0	0	42097	4327	-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278733																																																																																																																																																																																											2634	0	0	0	10641	68736	0	1683	0	12774	64456	0	0	0	0	12247	0	0	0	6719	0	0	624	624	625	21458	10509	5045	36661	0	0	0.183537	0.250824	0.238045	0	0	0	11623	624	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278751																																																																																																																																																																																											4987	0	0	0	7221	27863	0	157	0	2069	27502	0	0	0	0	1763	0	0	18	17	0	0	157	157	442	12813	2830	1116	11472	0	0	0.0593	0.114	0.1038	0	0	0	1606	157	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278818																																																																																																																																																																																											8295	0	0	0	105302	435348	0	2469	0	32654	427944	1328	0	0	0	41031	0	0	3105	26838	0	0	2469	2469	4058	73093	119944	24633	242296	442	0	0.090324	0.12337	0.115947	0	0	0	38562	2469	-2227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278957																																																																																																																																																																																											5136	0	0	0	18693	228951	19	3305	0	20754	225558	0	0	0	0	22408	0	0	766	13967	0	0	2670	2689	8782	15819	7157	13450	199484	0	0	0.08764	0.105233	0.092604	0	0	0	19719	2689	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279105																																																																																																																																																																																											18994	0	0	8311	322159	1079044	0	3633	0	75060	1026214	0	0	0	0	80320	0	0	0	63952	0	0	3633	3633	9746	294588	496139	38623	284740	0	0	0.074732	0.128751	0.122927	0	0	0	76687	3633	-2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279338																																																																																																																																																																																											6220	0	0	0	14013	372546	0	3628	0	41098	367451	0	0	0	0	44777	0	0	4244	21316	0	0	3628	3628	5094	37005	13019	7573	321134	0	0	0.111985	0.128727	0.118297	0	0	0	41149	3628	-51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279673																																																																																																																																																																																											2407	0	0	0	9463	107679	0	1490	0	8694	106525	0	0	0	0	9675	0	0	74	742	0	0	1046	1046	1605	14235	25674	3475	67555	0	0	0.081004	0.116282	0.10371	0	0	0	8629	1046	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279842																																																																																																																																																																																											6551	0	0	0	48733	334989	0	2907	0	36822	330163	0	0	0	0	34775	0	0	674	4539	0	0	2907	2907	2298	69809	39026	11288	221809	198	0	0.0978	0.1322	0.1212	0	0	0	31868	2907	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
279954																																																																																																																																																																																											10403	0	0	0	64670	324667	0	2585	0	35753	331037	0	0	0	0	32041	0	0	0	24951	0	0	2585	2585	7232	70891	20295	14767	222537	0	0	0.0906	0.123	0.1131	0	0	0	29456	2585	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280044																																																																																																																																																																																											29281	0	0	0	224649	1078889	0	12014	0	97532	1084743	0	0	0	0	100410	0	0	0	48369	0	0	10751	10751	14946	246777	91579	62549	728971	70	0	0.083143	0.116915	0.104397	0	0	0	89659	10751	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110	2018526	0	1164692	29461	8318764	97978986	93	1298418	0	8513044	99246886	216046	0	17536502	1336804	11824437	12773405	11879916	800470	27061586	257691	2903414	1329465	4232972	1185491	10558061	7994307	7220268	75986445	1673797	0	0.077523	0.111777	0.071762	0.077462	0.071705	0.111657	7591465	4232972	144630	3193581	40712569	15991632	1306329	2387	0	0	0	0	0	0	169737	226577	0	64405	571	0	4745506	0	21742	105786423	97924868	0	14309	15092	15087	0	76309622	154506	1382276	1382276	6880268	6880268	417633	1143511	0	5319124	0	800000	1319018	0	-240	0	0	0	3000	678999	1339527	0	0	0	7834	725	20902	385947	194602	7728660	5617	3938	0	0	108682	0	1565115	0	236194	920709	7976497	67176222	1336804	0	0	0	0	9544992	1830349	75696	407211	11468	2254682	400235	5796	28905	0	365534	43209	137	7575	0	35497	0	0	0	0	17536502	17536502	0	0	0	0	0	0	0	0	574720	574720	0	0	418608	156112	230237	230237	0	0	0	230237	13530793	162720	184177	9354	13174542	0	3248759	1496747	19308279	15170988	9919016	96649767	0	3034198	4959508	96649767	105808165	0	45438	45438	7591705	7155	0	226000	2563000	411490	848767	4248478	296666	0	1732369														1336590																																								
280138																																																																																																																																																																																											5694	0	0	0	34194	94852	0	967	0	18936	92035	0	0	0	0	19428	0	0	0	0	0	0	683	683	774	33303	28057	4730	33395	0	0	0.2037	0.3575	0.3449	0	0	0	18745	683	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280352																																																																																																																																																																																											832	0	0	16830	0	35014	0	201	0	2873	36080	0	0	0	0	2903	0	0	0	468	0	0	201	201	216	21227	1800	916	11801	0	0	0.0752	0.1676	0.156	0	0	0	2702	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280558																																																																																																																																																																																											9103	0	0	0	4567	27299	0	96	0	3309	26967	0	0	0	0	3375	0	0	85	0	0	0	96	96	112	16002	1485	490	9766	0	0	0.1216	0.2454	0.2384	0	0	0	3279	96	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280950																																																																																																																																																																																											3733	0	0	0	36509	93642	0	952	0	16138	94401	0	0	0	0	16396	0	0	0	1765	0	0	675	675	1638	38687	17158	1415	36479	0	0	0.166534	0.305315	0.292745	0	0	0	15721	675	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281144																																																																																																																																																																																											3439	0	0	31418	18854	288034	0	2935	0	23768	285266	0	0	0	0	26603	0	0	224	21970	0	0	2935	2935	1143	34632	66574	17449	188801	1861	0	0.0831	0.1108	0.0985	0	0	0	23668	2935	-419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
281210																																																																																																																																																																																											4544	0	0	6166	89912	247019	0	1061	0	29278	240726	0	0	0	0	20278	0	0	82	12190	200	0	1061	1061	5916	105111	48919	18431	77562	0	0	0.082855	0.156975	0.148761	0	0	0	19217	1061	1071	0	0	8000	0	0	0	0	0	0	0	0	0	0	0	
282048																																																																																																																																																																																											1516	0	0	0	25752	77008	0	741	0	8292	72297	0	0	0	0	10215	0	0	0	680	0	0	601	601	946	28776	14682	3775	34667	0	0	0.132979	0.212972	0.200442	0	0	0	9614	601	-1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282226																																																																																																																																																																																											12956	0	0	0	51206	228253	0	2400	0	36600	246233	0	0	0	0	37051	0	0	0	1692	0	0	1622	1622	13261	94062	24215	7716	97554	0	0	0.1442	0.2873	0.2747	0	0	0	35429	1622	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282329																																																																																																																																																																																											49137	0	0	0	144465	1423516	0	14765	0	176475	1187357	0	0	0	0	128138	0	0	0	129199	0	0	14765	14765	13481	193851	164697	69757	1002091	51689	0	0.1007	0.1074	0.0950	0	0	0	113373	14765	1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
282824																																																																																																																																																																																											2585	0	0	0	21003	161581	0	1153	0	15697	159776	0	0	0	0	16698	0	0	1646	0	0	0	1153	1153	960	41231	26411	3382	93902	0	0	0.0973	0.1437	0.1338	0	0	0	15545	1153	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283157																																																																																																																																																																																											931	0	0	320	7274	35621	0	790	0	4332	36360	0	0	0	0	4568	0	0	0	0	0	0	323	323	345	12051	765	2230	23106	0	0	0.1167	0.1795	0.1668	0	0	0	4245	323	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283438																																																																																																																																																																																											12871	0	0	0	145081	377924	0	3968	0	25976	383701	0	0	0	0	27405	0	0	0	59	0	0	2425	2425	8283	147858	120381	19457	103853	0	0	0.065103	0.142399	0.129799	0	0	0	24980	2425	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652																																																																																																																																																																																											3649	0	0	0	0	100225	0	988	0	13095	97977	0	0	0	0	14083	0	0	0	5942	0	0	988	988	1881	13064	14584	3624	71684	0	0	0.1337	0.1654	0.1538	0	0	0	13095	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283737																																																																																																																																																																																											18782	0	0	59298	0	538747	0	4960	0	58385	532850	0	0	0	0	63221	0	0	0	477	0	0	4836	4836	14306	119677	97985	12470	311739	0	0	0.1096	0.1634	0.1509	0	0	0	58385	4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283858																																																																																																																																																																																											4143	0	0	0	11949	104699	0	1654	0	13594	105747	0	0	0	0	14515	0	0	517	7916	0	0	1175	1175	1131	10616	13488	7697	80865	0	0	0.1262	0.1552	0.1426	0	0	0	13340	1175	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283867																																																																																																																																																																																											43037	0	0	412	19051	279105	0	2077	0	29884	279077	0	0	0	0	31761	0	0	0	24452	0	0	2077	2077	7227	67452	5706	9816	200597	0	0	0.1064	0.1375	0.1286	0	0	0	29684	2077	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284154																																																																																																																																																																																											1152	0	0	5764	69	43987	0	308	0	5361	43787	0	0	0	0	5665	0	0	0	0	0	0	308	308	2229	8139	15248	1743	18675	0	0	0.1223	0.2029	0.1918	0	0	0	5357	308	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284239																																																																																																																																																																																											4551	0	0	10964	605	125666	0	1047	0	13550	121699	0	0	0	0	14619	0	0	0	0	0	0	1047	1047	0	23480	37617	6656	65620	0	0	0.1115	0.164	0.1523	0	0	0	13572	1047	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284248																																																																																																																																																																																											4014	0	0	0	9836	78213	0	735	0	7789	77241	0	0	0	0	8472	0	0	40	0	0	0	735	735	3902	7244	9396	1889	58321	0	0	0.100180	0.127900	0.116804	0	0	0	7737	735	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284332																																																																																																																																																																																											7642	0	0	0	55751	285991	0	3111	0	22202	277536	0	0	0	0	23956	0	0	100	17912	0	0	2880	2880	2091	65368	38906	10266	180913	0	0	0.07594	0.104105	0.091589	0	0	0	21076	2880	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284408																																																																																																																																																																																											990	0	0	0	8708	48332	0	274	0	7199	47078	0	0	0	0	4453	0	0	0	0	-52	0	269	269	625	25265	6251	1885	13361	0	0	0.094931	0.20678	0.194288	0	0	0	4184	269	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284556																																																																																																																																																																																											3801	0	0	0	3717	115819	0	816	0	8785	114543	235	0	0	0	9577	0	0	0	3045	0	0	816	816	3077	20374	9537	9165	83623	0	0	0.0765	0.1028	0.0941	0	0	0	8761	816	24	70	0	0	0	0	0	0	0	0	0	0	0	0	0	
284819																																																																																																																																																																																											73396	0	0	56117	969424	3879214	0	28490	0	407398	3875821	0	0	0	0	316519	205000	0	25286	643294	-75	0	28590	28590	36472	973625	462188	146700	2315530	2219	0	0.07664	0.102995	0.093692	0.076569	0.09362	0.102799	287929	28590	519	177	10600	8377	0	0	0	0	0	0	0	0	0	0	0	
284958																																																																																																																																																																																											835	0	0	1865	4369	25740	0	323	0	3249	25676	0	0	0	0	3404	0	0	0	0	0	0	211	211	0	10829	1074	555	14073	0	0	0.1244	0.2028	0.1903	0	0	0	3193	211	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285151																																																																																																																																																																																											4091	0	0	1504	19088	105369	0	929	0	7192	97203	0	0	0	0	7849	0	0	0	1342	0	0	785	785	8623	38326	10279	5362	48876	240	0	0.0727	0.1253	0.1127	0	0	0	7064	785	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348																																																																																																																																																																																											4277	0	0	7043	27997	197604	0	475	0	21398	198968	0	0	0	0	21287	0	0	499	18242	0	0	475	475	3825	34513	96810	6598	62345	0	0	0.1046	0.1651	0.1615	0	0	0	20812	475	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285544																																																																																																																																																																																											10554	0	0	0	0	237403	0	4635	0	18507	228046	0	0	0	0	21178	0	0	3515	7533	0	0	2671	2671	1381	29679	22838	3835	188140	4197	0	0.0812	0.1000	0.0874	0	0	0	18507	2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553																																																																																																																																																																																											5917	0	0	1524	7905	33812	0	197	0	4860	34072	0	0	0	0	5057	0	0	0	0	0	0	197	197	0	0	0	810	34009	0	0	0.1426	0.1487	0.1429	0	0	0	4860	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740																																																																																																																																																																																											11203	0	0	13168	86558	478037	0	3628	0	40008	469038	0	0	0	1074	40452	0	0	0	12701	0	0	3628	3628	8973	99151	156475	19297	213882	1697	0	0.0791	0.1264	0.1151	0	0	0	36824	3628	-143	0	40000	1200	0	0	0	0	0	0	0	0	0	0	0	
285759																																																																																																																																																																																											2655	0	0	0	11044	87074	0	613	0	7757	83825	0	0	0	0	8169	0	0	3910	0	0	0	613	613	448	12687	16393	4114	57957	0	0	0.0901	0.1155	0.1068	0	0	0	7556	613	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285777																																																																																																																																																																																											1289	0	0	2510	8694	27782	0	22	0	3434	27543	0	0	0	0	3403	0	0	20	0	0	0	22	22	14733	10641	287	285	2089	0	0	0.1228	0.7785	0.7735	0	0	0	3381	22	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285852																																																																																																																																																																																											3454	0	0	0	29271	142676	0	849	0	10761	136431	0	0	0	0	11438	0	0	0	0	0	0	849	849	3681	24747	60292	5461	54234	0	0	0.0776	0.1280	0.1185	0	0	0	10589	849	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285928																																																																																																																																																																																											6207	0	0	0	36275	212025	0	1646	0	19653	208558	0	0	0	0	21146	0	0	0	0	0	0	1646	1646	3538	45892	37003	15036	127084	0	0	0.093499	0.136003	0.125416	0	0	0	19500	1646	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286251																																																																																																																																																																																											881	0	0	0	3126	30045	0	257	0	3142	29962	0	0	0	0	3294	0	0	0	0	0	0	257	257	1421	7437	3522	1498	17818	0	0	0.1014	0.1562	0.144	0	0	0	3037	257	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286457																																																																																																																																																																																											1385	0	0	0	905	31327	0	258	0	2306	32293	8	0	0	0	2563	0	0	0	407	0	0	258	258	1325	2340	9704	1230	18211	0	0	0.0714	0.108	0.0971	0	0	0	2305	258	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
286840																																																																																																																																																																																											3288	0	0	1928	630	50335	0	469	0	4202	53095	0	0	0	0	4664	0	0	0	0	0	0	454	454	131	17077	1381	947	32228	0	0	0.0793	0.1284	0.1159	0	0	0	4210	454	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287007																																																																																																																																																																																											3642	0	0	6	19892	153254	0	1512	0	41335	154346	0	0	0	0	42166	0	0	583	2590	0	0	1272	1272	20631	25386	26409	5333	81605	0	0	0.265	0.4155	0.403	0	0	0	40894	1272	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287342																																																																																																																																																																																											1403	0	0	0	7546	42652	0	226	0	5680	41927	0	0	0	0	5829	0	0	0	3161	0	0	226	226	1264	6834	14679	922	20019	0	0	0.1336	0.1916	0.1842	0	0	0	5603	226	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287351																																																																																																																																																																																											11918	0	0	0	40697	266602	0	2242	0	28495	272206	0	0	0	0	21396	0	0	0	10448	0	0	2242	2242	2957	46497	27295	13269	182755	0	0	0.0728	0.101	0.0904	0	0	0	19154	2242	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287539																																																																																																																																																																																											8511	0	0	4652	18303	316677	0	3677	0	38015	317120	0	0	0	0	31891	0	0	144	6634	0	0	3180	3180	2941	12164	97738	13293	198482	0	0	0.0934	0.1256	0.1131	0	0	0	28711	3180	-406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
