"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4469	RIAD4486	RIAD4487	RIAD4488	RIAD4489	RIAD4491	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4469	TEXT4487	TEXT4489	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	
2451	18	0	3	1	2	40	2	2	8	8	9	0	0	0	0	0	0	0	0	0	0	false	6	0	0	2	0	2	0	72	8	Mortgage Activities	Letter of Credit Fee	Debit Card Income	Education & Meetings	Bond and D&O Insurance	Correspondent Bank Expense								CONF			
2554	0	0	9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	0	0	0	0	2	0	6	3														CONF			
2732	13	0	122	33	57	20	0	0	122	88	0	0	0	0	0	0	0	0	0	0	0	false	142	0	0	0	0	60	11	585	96	Master Charge			OCC Bank Examination Assessment	Credit Reports & Collection Exp									CONF			
2750	40	0	0	23	0	0	0	0	28	35	25	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	18	0	0	57	0				EXAMINATION FEES	CONSULTING FEES	ACCOUNTING FEES								CONF			
2938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	123	0	0	false	0	0	0	0	0	0	0	986	0										Capital infusion	Surplus - stock option taxes			CONF			
2956	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	67	0	0	0	0	0	0	191	0														CONF			
3252	0	0	0	0	72	40	0	0	73	55	36	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	INCOME-COMM, EXCH, FEES			ACCOUNTING AND PROFESSIONAL FEES	COMPUTER EXP.-IN HOUSE	OFFICE SUPPLIES								CONF			
3458	0	0	9	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	false	0	-8	0	0	0	0	0	19	0				Courier Service	Franchise Taxes									CONF	Year-End Tax Adjustment		
3506	1033	0	0	680	0	0	0	0	872	0	0	0	0	0	0	0	0	19999	0	0	0	false	0	0	0	0	819	0	0	800	0				Professional fee's						This was a Capital Contribution from our Parent Company (Reduced by 1)				CONF			
3720	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	163	0														CONF			
3953	190	7	57	37	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	37	0	0	0	45	14	3	70	69														CONF			
4138	105	0	120	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	98				Audit Expense										CONF			
4147	66	0	0	0	0	58	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	79	0	0	0	0	CARDHOLDER CREDIT CARD INCOME	MISCELLANEOUS INCOME												CONF			
4156	57	0	41	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27	0	false	22	0	0	6	74	22	16	222	54												Reverse Entry Error		CONF			
4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	143	0														CONF			
4437	103	0	0	150	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	405	0	Origination fees - secondary market loans													CONF			
4839	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	347	0				Examination/Audit expenses										CONF			
5005	252	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	162	0	0	298	0				CONTRIBUTIONS										CONF			
5050	0	0	0	0	0	61	61	0	51	0	0	0	0	0	0	0	0	3020	0	0	0	false	0	0	0	0	0	0	0	96	70	merchant card	debit card		merchant card						transfer of OREO property to holding company				CONF			
5069	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	-22	0	0	0	0	0	0	0														CONF	CPA year-end deferred tax entry		
5135	30	0	33	83	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	19	0	0	8	68	14	101	524	58														CONF			
5210	0	0	0	0	0	453	0	0	533	669	0	0	0	0	0	0	0	0	0	0	0	false	0	17	0	0	561	0	0	0	0	Visa dr card fee income			Pa shares tax	Professional services									CONF	CORRECTION OF MISC ACCT ERROR		
5247	224	0	0	9	94	1080	0	0	735	0	0	0	0	0	0	0	0	0	0	0	0	false	365	0	0	316	0	168	79	524	313	Debit Card Income			ATM / Debit Card Expense										CONF			
5274	94	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	178	0														CONF			
5331	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	-15	0	false	0	0	0	0	0	0	0	408	0				EXAM AND AUDIT FEES								ADJ FOR OFF B/S ITEMS ALLOCATED TO LOAN LOSS RESERVE		CONF			
5461	503	0	0	0	0	0	0	0	186	291	457	0	0	0	0	0	0	0	0	-180	0	false	0	0	0	0	0	0	186	263	171				Insurance	Professional Fees	Transportation						Reclass undisbursed overdraft portion of Loan Loss Allowance to Contigency Reserve		CONF			
5751	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	66	0	0	75	0														CONF			
6039	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	151	0														CONF			
6057	9	2	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	8	0	0	6	0	5	2	28	9	Misc Income													CONF			
6141	14	0	35	1	4	11	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	false	28	0	0	6	0	6	0	102	28	fees			fees and commissions										CONF			
6329	193	2	31	168	47	228	153	0	204	101	92	0	0	0	0	0	0	0	0	0	0	false	154	0	0	0	95	10	116	0	269	YEILD SPREAD PREMIUM	EXCHANGE		TELEPHONE	DONATION	SERVIC FEE ANALYSIS ETC								CONF			
6972	0	0	0	0	0	3260	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	565	480	Broker Fee Incom			Deposit Servicing										CONF			
7009	0	0	0	0	0	0	0	0	31357	1350	0	0	0	0	0	0	0	6	0	0	0	true	0	0	0	0	0	0	0	0	0				Investment advisory & other service fees	Custody fees					See item RI-E7 below for description				CONF			
7045	46	0	56	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	54	0	0	10	0	14	21	0	63														CONF			
7157	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	16	37	0				ATM SWITCH FEES										CONF			
7166	0	0	0	0	0	0	0	0	1260	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	412	0	0	561	0				HOLDING CO MANAGEMENT FEES										CONF			
7456	42	0	37	20	29	42	26	0	20	25	0	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	53	17	overdraft charges	regular service charges		dues, memberships and education	other bank service charges									CONF			
7634	0	0	0	0	0	31	0	0	31	26	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	35	39	EDP INCOME			AUDIT, TAX, ACCT FEES	ATM OPERATING EXPENSE									CONF			
8033	0	0	74	45	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	80	0				TAXES ADVALOREM										CONF			
8417	0	0	0	0	0	61069	0	0	158511	6847	6234	0	0	0	0	0	0	-6359	0	0	0	false	0	0	0	0	0	0	0	21282	0	Other Intercompany Income			Intercompany allocated expenses	Affiliated Related Expenses	Consultant Fees				Purchase Accounting Adjustment				CONF			
8462	0	0	32	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	36	44				OCC assessments										CONF			
8631	43	0	77	0	0	0	0	0	20	21	23	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	51	0	0	82	0				Dealer Participation	Correspondent Bank Charges	Audit & Examination								CONF			
9357	0	0	0	0	0	254	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Special Services Fees	Income & Fees from Customer Owned ATMs												CONF			
9553	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
9807	1642	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
9955	0	0	45	0	0	610	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	203	0	KS WEALTH MGMT INC - GROSS INCOME			KS WEALTH MGMT INC - EXPENSES										CONF			
10157	0	0	0	91	0	22	0	0	42	36	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	8	0	89	0	MISCELLANEOUS INCOME			CONSULTANT EXPENSE	EXAM ASSESSMENT									CONF			
10250	235	0	51	43	28	24	318	0	60	112	31	0	0	0	0	0	0	1500	0	0	0	false	113	0	0	31	6	35	20	50	180	Merchant Credit Card Income	Mortgage Origination Fees		Education	Insurance, Bond, D & O, Property, VSI	Repo Expense				Transfer from Holding Company to Subsidiary Bank				CONF			
10849	0	0	0	0	0	169	679	0	126	0	0	0	0	0	0	0	0	740	0	0	0	false	0	0	0	0	0	0	0	0	0	DATA PROCESSING INCOME	MISCELLANEOUS INCOME		SOFTWARE MAINTENANCE FEE						CAPITAL INJECTION FROM BANK HOLDING COMPANY				CONF			
10858	0	0	0	0	0	393	0	0	295	353	0	0	0	0	0	0	0	0	0	-29	0	false	0	0	0	0	0	0	276	0	0	R/E Secondary Market Fees			I/C FNNI Adm Overhead-FNNI	I/C IS Ser Exp ETS-FNNI							Reclass reserve for Unfunded Commitments		CONF			
11145	35	0	48	8	11	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	false	49	0	0	56	0	19	89	219	64				Audit and Exam Fees										CONF			
11640	0	0	92	0	0	0	0	0	71	84	0	0	0	0	0	0	0	0	0	0	0	false	0	147	0	0	69	0	0	0	70				Loan and Collection	Sales and State Income Tax									CONF	2004 Federal Income Tax Refund due to amended 2004 Federal Tax Return form 1120		
11837	0	0	0	0	0	232	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Misc Inc Gain on Sale of Bank Premises			Loss on Abandonment of Bank Premises										CONF			
12030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	585	197														CONF			
12058	0	0	0	0	0	0	0	0	51	173	0	0	0	0	0	0	0	0	0	0	0	true	62	0	0	0	0	0	0	0	77				Telephone	Fees									CONF			
12142	44	0	54	12	10	85	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	false	73	0	0	14	0	42	30	0	125	Gain on Securities			Consulting Expense										CONF			
12245	0	0	0	0	0	56	65	0	44	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	107	0	OTHER FEE INCOME	MISC. INCOME		SUPPLIES										CONF			
12311	0	0	0	0	0	114091	23576	0	89650	52306	22682	0	0	0	0	0	0	65	0	-336	0	false	0	0	0	0	30347	0	0	0	0	Operating lease income	Check card interchange		Operating lease expense	Data processing and outside services	Corporate overhead				Effect of liquidation of Parent Co. subsidary on bank surplus		Allowance for automobile loans sold		CONF			
12647	0	0	0	35	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	34	0	0	0	0	0	0	114	29	Commissions & Fees													CONF			
12656	3	0	18	5	1	2	2	0	16	8	13	0	0	0	0	0	0	0	0	0	0	false	6	0	0	2	0	3	4	6	10	CHECK CASHING FEES	MISC FEES		CORRESPONDENT SERVICE CHARGES	TELEPHONE EXPENSES	TRAVEL EXPENSES								CONF			
12937	0	0	0	80	0	0	0	0	86	74	0	0	0	0	0	0	0	0	0	0	0	false	62	0	0	0	0	0	45	104	0				Insurance	ATM									CONF			
12946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
12955	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	false	66	0	0	0	0	0	0	67	86				EXAMS AND ACCOUNTING										CONF			
13037	0	0	75	0	127	0	0	0	109	62	54	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Collection & Repo	Other Losses	Franchise Taxes								CONF			
13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	799	0														CONF			
13251	9	0	7	22	5	406	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	false	0	0	0	29	0	6	5	12	11	PROCEEDS FROM LIFE INSURANCE POLICY / EUGENE LAFRANCE						GAIN ON OREO							CONF			
13457	0	0	12	0	0	0	0	0	18	17	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	36	0	0	0	17				Occ assessments	Life Insurance Expense									CONF			
14052	34	0	41	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	31	0	0	0	0	0	0	64	27	Secondary Market Real Estate Pricing													CONF			
14155	73	0	11	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	52	0	0	14	41	15	21	226	50														CONF			
14258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	414	0	0														CONF			
14409	19935	0	0	0	0	0	0	0	31604	0	0	0	0	0	0	0	0	30000	0	13	0	false	0	0	0	0	0	0	37819	0	0				Credit Card Servicing Expense						Contribution from Parent Company		Transfer of reserve from RBS National Bank		CONF			
14454	0	0	0	0	0	0	0	0	155	33	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	46	0				Management Fees	Service Charge Leases									CONF			
14650	0	0	19	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	30	29	0	0	46	35	EXCHANGE AND COLLECTION													CONF			
14753	18	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0	0	0	0	0	0	false	18	0	0	0	0	0	0	58	0				Check Imaging	Deprecation-Furniture									CONF			
14865	86	0	0	0	0	210	0	0	94	0	0	0	0	0	0	0	0	3000	0	0	0	false	0	0	0	0	0	0	93	0	100	BEO BROKER FEE INCOME			ATM EXPENSE						ADDITIONAL CAPITAL CONTRIBUTION FROM HOLDING COMPANY				CONF			
15536	144	173	36	328	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	90	0	0	118	0	127	191	965	118														CONF			
16337	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	216	0	217	623	0														CONF			
16458	103	0	129	0	0	148	0	0	108	93	118	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	297	0	Debit card interchange income			Professional Fees	Internet Processing Expense	Deblit Card Processing Expense								CONF			
16551	141	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	100	0	Secondary market loan fees													CONF			
16748	0	0	36	31	0	26	0	0	37	32	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	24	0	0	159	0	VISA Bankcard Income			Consultant Fees	Accounting Fees									CONF			
16944	6	0	46	1	3	3	5	0	11	20	13	0	0	0	0	0	0	0	0	0	0	false	13	0	0	5	0	9	9	77	18	Monet order sales fees	Check cashing fees		Examiner fees	Courier	Insurance								CONF			
16953	24	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	0	0	61	16														CONF			
17110	426	0	81	178	11	242	0	0	834	602	380	0	0	0	0	0	0	0	0	0	0	true	87	0	0	0	0	0	0	772	169	12b1 fees			REFERRAL FEES	CONTRIBUTIONS	CUSTODIAN COSTS								CONF			
17147	264	0	105	246	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	25	0	0	0	314	56	599	3793	128														CONF			
17259	11	3	28	48	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	13	0	0	5	38	7	16	0	30														CONF			
17464	536	0	174	45	207	1330	1240	640	780	0	0	0	0	0	0	0	0	0	0	0	0	false	284	0	0	0	467	99	142	0	391	Total Mortgage Loan Orig & Proc Fees	Interchange Income-Card Base & Merchant	Merchant Discount Income	Loan Loss Provision-Off Balance Sheet										CONF			
17549	0	0	0	0	0	1500	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	386	0	Cash recovery on purchased assets			REO expenses										CONF			
17839	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	16	345	0	0	false	0	0	0	0	0	0	0	660	0	CREDIT CARD INCOME									STOCK OPTION MARKET APPRECIATION	CAPITAL INFUSION			CONF			
17950	37	19	16	26	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	50	0	0	36	30	46	0	241	73														CONF			
18050	0	0	145	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Business Developement and Goodwill										CONF			
18135	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	93	0	0	275	0				Convention Credit INs Exp										CONF			
18368	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	612	0				Audit and Other Professional Fees										CONF			
18377	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				Accounting Fees										CONF			
18827	0	0	0	0	0	87	0	0	95	0	0	0	0	0	0	0	0	0	0	9	0	false	0	0	0	0	0	0	0	0	0	Visa Checkcard Discount Fee			PA Shares Tax								Current year Adj for credit losses on off balance sheet items		CONF			
18836	0	0	115	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	103	0	0	188	81														CONF			
18854	8	0	24	9	2	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	true	2	0	0	0	0	3	0	14	13										Fed Reserve required capital injection				CONF			
18957	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0														CONF			
19356	34	6	14	7	10	10	5	0	11	12	22	0	0	0	0	0	0	0	0	0	0	false	32	0	0	3	0	10	9	155	60	wire transfer fees	discover merger settlement		blanket bond insurance	travel	audit fees								CONF			
19730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	1018	0	1109	1573	0														CONF			
19936	87	0	109	0	0	0	0	0	106	95	0	0	0	0	0	0	0	0	0	0	0	false	98	0	0	0	0	0	89	207	0				Telephone	Federal Reserve Charges									CONF			
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	-69	0	0	43	0	0	0	0														CONF	ADJUSTMENT FOR ACCRUAL METHOD FROM CASH METHOD FOR SECURITY INCOME		
20053	0	0	0	0	0	50	0	0	39	50	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	Sub Management Fee			Audit & Tax Accounting Fees	Management Fees									CONF			
20147	85	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	29	0	0	17	0	0	43	49	41														CONF			
20259	18	6	0	43	6	24	0	0	50	23	0	0	0	0	0	0	0	0	0	0	0	false	32	0	0	4	0	5	36	104	26	Miscellaneous Fees & Charges			IT Consulting	MIscellaneous Expense									CONF			
20370	231	0	91	180	13	166	0	0	288	138	108	0	0	0	0	0	0	0	0	0	0	true	56	0	0	2	102	8	91	159	140	Real Estate Loan Setup Fees			Audit/Tax and Accounting	Expens - OREO	Telephone								CONF			
20512	0	0	0	0	0	0	0	0	83	43	63	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0				professional services	atm expense	pashares tax								CONF			
20633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	305	105														CONF			
20754	5	0	0	0	0	0	0	0	9	6	15	0	0	0	0	0	0	0	0	0	0	false	12	0	0	0	0	0	0	32	11				Repo/foreclosure exp	telephone	atm expense	552							CONF			
20839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0	false	0	0	0	0	0	0	0	231	0										Capital Infusion				CONF			
20857	11	0	15	0	8	0	0	0	45	32	21	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	12	6	3	0	25				Donations	Professional fees	PR exp								CONF			
20866	0	0	0	205	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	117	0	0	0	0				Software Expense										CONF			
