"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC866	RCFDC867	RCFDC868	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC866	RCONC867	RCONC868	
30052																																																															0	0	0												0	0	0	0	0	0		68	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	
30155																																																															0	0	0									0	625	100	238	115	0	0	0	0		0	0	0	86	161	0	0	0	0	33	318	0	0	0	0						0	0	0	0	0	0	625	100	0	0	0	0	0	0	0	0	0	0	0	0	0	25	15	0	0	0	0	0	0	0	198	39	0	0	0	0	0	0	0	
30258																																																															0	0	0												457	0	332	0	0	0		239	0	0	0	0	0	0	0	0	595	0	1560	0	0	0						0	0	0	67	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	298	48	52	0	0	0	0	121	9	425	0	150	0	0	0	0	0	0	
30418																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30502																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	196	0	0	0	0	0	0	164	0	1871	0	0	0	0	0	0	0	0	0	0	0	10	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	349	0	0	0	0	108	0	162	0	0	0	0	0	0	0	0	
30650																																																															0	0	0												797	0	172	0	0	0		135	0	631	0	0	0	0	0	0	319	0	398	0	0	0						0	0	0	0	0	0	0	8	0	0	0	63	0	0	63	0	0	0	0	0	0	62	0	12	0	0	0	0	0	68	428	0	0	0	0	0	0	0	0	
30810																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332888	281695	171375	1453	433	497	0	0	0	9579	499	0	1212	0	67	0	19946	16940	0	0	0	
30856																																																															0	0	0												48	0	382	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	44	0	0	13	0	0	12	0	0	0	0	0	0	0	0	34	0	8	0	0	0	0	0	16	0	0	213	0	0	0	0	0	0	
31134																																																															0	0	0												74	0	20	0	0	0		50	0	0	0	0	51	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	900	177	320	0	0	0	0	7	16	498	0	27	0	0	0	0	0	0	
31255																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	375	0	0	0	0	0	0	0	11	0	48	0	0	348	3516	0	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	52	191	0	0	0	0	186	0	296	0	0	0	0	0	0	0	0	
31657																																																															0	0	0									0	0	0	9	0	67	0	0	0		0	0	0	21	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	43	87	0	0	0	0	196	0	52	154	0	0	0	0	0	0	0	
31826																																																															0	0	0												576	0	797	0	0	0		0	0	0	5	0	0	0	0	0	263	0	177	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	32	0	0	0	0	703	0	1498	0	0	0	0	0	0	0	0	
31835																																																															0	0	0									724	141	2377	160	0	6	0	0	0		0	0	0	0	0	2593	0	0	0	0	28	0	0	0	0						0	0	0	0	0	0	141	2377	724	0	0	0	0	0	0	0	0	0	0	0	0	22	185	0	0	0	0	0	80	0	0	75	0	0	0	0	0	0	0	
32159																																																															0	0	0												310	153	294	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	62	21	0	46	16	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	
32234																																																															0	0	0												16	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	31	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	50	0	0	0	0	0	0	0	215	54	0	0	0	0	0	0	0	
32766																																																															0	0	0												409	0	0	0	20	0		0	0	0	0	0	0	0	0	0	256	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	43	12	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	
33147																																																															0	0	0									0	0	0	105	0	3990	0	0	0		8	0	23	21	0	0	0	0	189	217	0	1032	0	0	0						0	0	0	0	0	0	57	1	145	30	0	79	24	0	59	0	0	0	0	0	0	439	1	86	0	0	0	0	564	0	292	0	0	0	0	0	0	0	0	
33259																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1718	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33268																																																															0	0	0									0	68	23	97	0	0	0	0	0		45	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	75	23	0	0	0	0	0	0	0	0	0	0	0	0	0	37	13	15	0	0	0	0	19	0	25	7	0	0	0	0	0	0	0	
33549																																																															0	0	0												30	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	109	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	85	0	0	0	0	240	0	327	0	0	0	0	0	0	0	0	
33727																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	12	0	0	32	0	0	0	0	0	0	1558	0	148	43	0	0	0	0	0	0	0	
33754																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	10	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	
33772																																																															65	0	737	0	0	0	0	0	0	0	0	0	0	0	235	0	254	0	0	0	0	723	0	0	0	0	0	162	0	0	2359	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	3	36	0	0	0	0	0	0	0	0	0	
33839																																																															0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	4	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	53	31	0	0	0	0	0	0	0	
33857																																																															1	2	0									0	0	0	78	0	81	0	0	0		0	0	0	0	0	99	0	0	0	77	0	122	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	
34153																																																															0	0	60	0	0	0	0	0	0	0	0	0	0	0	506	0	205	0	0	0	0	2968	0	432	25	0	440	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	28	175	0	154	0	0	0	0	0	0	0	0	0	0	0	0	47	0	36	0	0	0	0	20	158	873	0	92	17	0	0	0	0	0	
34359																																																															0	0	0									0	0	0	40	0	31	0	0	0		0	0	0	0	0	0	0	0	0	0	0	39	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	184	0	21	0	0	0	0	0	0	0	0	
34425																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	126	14	0	0	0	0	189	0	0	0	0	0	0	0	0	33	1491	0	0	0	0	0	0	0	0	0	0	0	0	35	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	158	20	121	0	0	0	0	108	0	432	348	0	0	0	0	0	0	0	
34434																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	426	3	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	273	106	0	0	0	0	0	0	0	380	0	56	0	0	0	0	0	0	
34452																																																															0	0	0												0	0	7	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	
34537																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	11	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	11	153	0	0	0	0	0	0	0	0	
34555																																																															0	0	0									2	11	0	1085	0	0	9	0	0		990	0	0	10	38	47	0	0	0	12	0	1594	0	0	0						0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	234	112	39	0	0	0	0	196	0	388	307	0	0	0	0	0	0	0	
34742																																																															0	0	0												5	0	14	0	0	0		24	0	0	0	0	754	0	0	0	0	0	37	0	0	0						0	0	0	33	0	50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	26	0	0	0	0	116	0	393	0	0	0	0	0	0	0	0	
34836																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	14	2	0	0	0	0	0	0	107	23	0	0	0	0	0	0	0	
34863																																																															0	0	0									0	0	0	52	17	0	0	0	0		0	0	0	74	0	0	0	0	0	38	0	0	0	0	0						0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	41	0	0	0	0	0	0	0	193	124	0	0	0	0	0	0	0	
35057																																																															0	0	0									0	0	0	321	0	108	0	0	0		0	0	0	0	0	0	0	0	0	488	0	255	0	0	0						0	0	0	0	0	0	0	0	0	0	0	108	0	0	87	0	0	0	0	0	0	63	0	0	0	0	0	0	74	0	216	0	0	0	0	0	0	0	0	
35244																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	685	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	42	0	0	0	0	716	129	243	0	0	0	0	0	0	0	0	
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3975	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0	0	0	0	0	0	0	0	0	0	0	0												0	0	0																							0	0	0	0	0	0						
35570																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	833	0	3372	833	0	3372	0	0	0	0	0	0	7	0	1	0	0	0	0	5827	37	3729	0	32	0	0	0	0	0	0	
35646																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	56	0	0	0	0	0	0	1	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	
35842																																																															0	0	0									0	0	0	57	16	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	41	0	0	0	0	0	0	0	170	15	73	0	0	0	0	0	0	
35936																																																															0	0	0									0	4	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	
36054																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	846	0	213	0	0	6	0	0	82	863	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	125	0	0	0	0	0	10	0	0	8	0	0	0	343	169	23	142	0	31	0	0	0	0	133	60	0	60	363	43	0	0	0	0	0	
36344																																																															0	0	0	0	0	0	0	0	0	0	0	0	4	0	577	160	172	0	0	0	0	273	0	0	78	0	0	0	0	0	268	70	282	0	0	0	0	0	0	0	0	0	0	0	43	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3	2	281	135	0	0	0	0	0	335	0	1983	552	49	33	0	0	0	0	0	
36456																																																															0	0	0									14	0	0	18	14	0	0	0	140		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	3	7	126	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	
36858																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36933																																																															0	0	0												232	0	13	0	0	0		54	0	52	0	0	0	0	0	14	7	0	309	0	0	0						0	0	0	0	0	0	33	0	401	0	0	0	0	0	0	0	0	0	0	0	0	342	0	88	0	0	0	0	146	29	386	0	0	0	0	0	0	0	0	
37051																																																															0	0	0									0	0	0	19	0	1	0	0	0		102	0	0	1	0	68	0	0	0	436	0	0	0	0	0						0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	0	47	4	18	0	0	0	0	139	0	208	49	17	0	0	0	0	0	0	
37341																																																															0	0	0												274	0	25	0	0	0		0	0	0	21	94	68	0	0	0	264	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	76	0	0	0	0	174	0	496	63	0	0	0	0	0	0	0	
37350																																																															0	0	0									0	0	0	38	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	4	0	0	0	0	0	0	65	28	0	0	0	0	0	0	0	
37378																																																															0	0	0									0	0	0	0	0	25	0	0	0		0	0	0	0	98	319	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	585	0	0	490	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	21	764	0	0	0	0	773	0	11	35	0	5	0	0	0	103	62	107	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	55	665	0	0	0	0	946	40	2164	63	218	0	0	0	0	0	0	
37640																																																															87	0	0	0	0	0	0	0	0	0	0	0	0	0	199	18	5263	0	0	0	0	0	0	0	8	0	0	0	0	0	27	101	1247	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	201	39	17	0	0	0	0	0	0	262	0	36	0	0	0	0	0	0	
37659																																																															0	0	0									0	47	9	235	124	3	0	0	0		0	0	0	0	0	130	0	0	0	212	0	0	0	0	0						0	0	0	0	0	0	47	9	0	0	0	0	0	0	0	0	0	0	0	0	0	238	31	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37743																																																															0	0	0									3	0	0	155	0	994	0	0	0		0	0	0	0	0	0	0	0	0	60	0	0	0	0	0						0	0	0	0	0	0	0	0	3	0	0	622	0	0	466	0	0	0	5	0	0	23	0	46	0	0	0	0	54	0	57	0	0	0	0	0	0	0	0	
37949																																																															0	0	0									0	0	0	84	0	0	0	0	0		0	0	0	0	0	0	0	0	0	279	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	80	0	29	0	0	0	0	0	0	0	0	
38526																																																															112	11	184	0	0	0	0	0	0	0	0	0	0	0	1341	175	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	1	6	0	0	0	0	0	12	10	20	0	12	0	0	0	0	0	0	
38535																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	
38740																																																															0	0	0												49	0	12	37	0	0		80	0	0	145	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	1	2	0	238	53	7	0	0	0	0	84	25	946	218	0	0	0	0	0	0	0	
39327																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	2826	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	466	27	0	0	0	0	0	0	0	
39420																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	0	1202	0	0	247	0	1150	0	290	0	0	0	0	0	0	1546	0	4573	0	0	0	0	0	0	0	0	0	0	0	153	0	183	0	0	0	0	49	1853	0	42	1388	0	0	0	0	0	0	326	751	107	0	0	0	0	919	163	300	0	183	0	0	0	0	0	0	
39475																																																															0	0	0	0	0	0	0	0	0	0	0	1242	0	0	711	0	3874	0	0	0	0	517	0	2696	163	0	3741	0	0	21	397	0	5733	0	0	0	0	0	0	0	0	0	0	0	0	0	7	127	0	1349	0	0	1889	0	0	1604	0	0	0	23	1	7	3	0	0	0	0	0	0	1338	43	203	0	53	0	0	0	0	0	0	
39756																																																															0	0	0									238	37	0	189	0	666	0	0	120		0	0	0	55	0	68	0	0	0	32	0	28	0	0	0						0	0	0	0	0	0	44	0	238	0	0	0	0	0	0	0	0	0	0	0	0	235	33	0	0	0	0	0	131	0	148	0	0	0	0	0	0	0	0	
39934																																																															0	0	0												40	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	95	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	548	0	0	0	0	0	0	0	0	
40033																																																															0	0	0												246	202	100	0	0	0		0	0	0	416	276	48	0	0	0	61	0	78	0	0	0						0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	975	76	40	0	0	0	0	358	0	938	98	61	37	0	0	0	0	0	
40305	0	0	0	1900	507	3682	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	82	0	0	2107	0	0	1873	0	0	0	0	0	0	2042	76	146	0	0	0	0	0	0	0	0	0																						17	0	0	0	0	47	0	0	0	1306	38	4458												567	78	29																							1033	163	2665	1026	82	253						
40350																																																															0	0	0									0	0	0	29	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40707																																																															0	0	0												148	0	47	0	0	0		0	0	0	0	0	0	0	0	0	511	0	162	0	0	0						0	0	0	61	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	184	0	245	0	0	0	0	0	0	0	0	
40855																																																															0	0	0									0	0	0	46	0	9	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	
41245																																																															0	0	0									0	1	0	19	0	26	0	0	0		0	0	0	0	0	44	0	0	0	69	0	0	0	0	0						0	0	0	0	0	0	1	0	99	0	0	0	0	0	0	0	0	0	0	0	3	112	0	116	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	
41553																																																															0	0	0									47	0	0	48	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	158	14	10	0	0	0	0	29	0	93	0	0	0	0	0	0	0	0	
41629																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	272	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	502	30	0	0	0	0	0	182	0	859	0	8	0	0	0	0	0	0	
41647																																																															0	0	0	0	0	0	0	0	0	0	0	682	49	0	279	0	2	0	0	0	0	1200	0	0	965	0	145	0	0	0	4425	0	283	0	0	0	0	0	0	0	0	0	0	0	203	0	51	49	0	682	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	888	1107	1062	0	269	0	0	0	0	0	0	
41759																																																															0	0	0									0	142	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	61	0	0	0	0	0	0	195	17	0	0	0	0	0	0	0	
41825																																																															0	0	0												0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	410	0	0	0	0	0	0	0	
41937																																																															0	0	0									0	12	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	247	0	0	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41955																																																															0	0	0									0	0	0	0	0	29	0	0	0		0	0	0	0	0	0	0	0	0	8	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	
42037																																																															0	0	0												539	145	0	0	0	0		0	0	0	84	0	25	0	0	0	68	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	7	2	0	0	0	0	42	0	134	0	0	0	0	0	0	0	0	
42055																																																															0	0	0									655	1456	276	100	140	109	0	0	0		0	0	0	0	175	0	0	210	0	37	554	0	0	0	0						0	0	0	0	0	0	1653	353	767	0	0	599	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	231	53	0	0	0	0	0	0	0	
42354																																																															0	0	0									0	372	0	419	0	6	0	0	0		10	0	0	0	0	0	0	0	0	344	0	0	0	0	0						0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	225	34	0	0	0	0	0	0	0	
42420																																																															118	32	0	0	0	0	0	0	0	0	0	0	0	0	2705	486	4327	0	0	0	0	626	0	0	177	132	52	59	0	53	3644	2309	4281	0	0	0	0	0	0	0	0	0	0	0	696	522	681	10	0	0	1580	1200	2424	215	299	197	0	0	0	0	0	0	4542	1220	82	0	0	0	0	1181	382	8425	8599	1260	1308	0	0	0	0	0	
42448																																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	33	17	0	0	10	0	65	58	854	687	17	0	0	0	26	157	278	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	25	0	604	56	30	0	0	0	0	648	0	2645	187	403	0	0	0	0	0	0	
42457																																																															0	0	0									0	0	0	12	58	0	0	0	0		0	0	0	29	0	0	0	0	0	504	0	0	0	0	0						0	0	0	0	0	0	136	46	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42541	0	0	0	36785	9002	19354	1462	88	0	368	0	0	0	0	2378	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1243	0	432	247	108	2380	146	91	2071	0	0	0	0	0	0	17337	3601	256	0	0	0	0	0	0	0	0	0																						36423	8569	21168	0	0	0	435	1928	3420	62493	20824	50043												7691	5785	152																							12092	2136	180515	36037	1613	484						
43052																																																															0	0	0												208	0	200	0	0	0		15	0	0	0	0	0	0	0	0	2185	0	171	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	126	0	0	0	0	27	16	237	0	3	0	0	0	0	0	0	
43155																																																															0	0	0												67	0	58	0	0	0		0	12	5	74	0	64	0	0	0	407	0	13	0	0	0						0	0	0	0	0	10	100	0	41	0	0	33	0	0	26	0	0	0	0	0	0	585	0	118	0	0	0	0	433	0	522	0	2	0	0	0	0	0	0	
43173	0	0	0	11578	2985	1907	0	0	0	0	0	0	0	0	0	0	0	0	0	1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	705	0	315	529	0	288	0	0	0	9	44	0	13	150	0	0	0	0	0	0	0	0	0	0																						11600	0	0	0	0	0	0	0	0	12299	3552	10169												0	0	0																							0	0	533	1323	0	0						
43324																																																															0	0	0												85	0	5	188	0	0		0	0	20	0	0	0	0	0	0	600	0	22	0	0	0						0	0	0	20	0	57	0	0	0	188	0	0	141	0	0	0	0	0	31	26	7	41	0	17	0	0	0	0	652	0	256	0	35	0	0	0	0	0	0	
