"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
116741	0	0	0	0	0	0	0	0	0	0	0	0	78691	118812	0	0	0	0	0	60901	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	1844	5256	0	0	0	0	3029	0	1187	0	28015	14467	0	0	0	0	0	0	0	0	348	17564	42990	0	0	0	0	0	6051	246	0	283	0	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5653	0	0	0	5653	0	0	0	1844	34982	35060	54165	0	6996	17530	54165	78691	0	1080	1080	12896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117038	0	0	0	0	0	0	0	0	0	0	0	167	83504	115176	0	0	0	0	0	73983	0	0	0	309	309	0	309	0	0	0	0	0	0	0	0	0	0	0	605	1497	0	0	0	0	0	0	250	92	17824	828	1361	0	0	0	0	0	0	0	0	13950	60033	0	0	0	0	0	10226	0	597	584	0	-963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1294	29214	14778	70439	0	5843	7389	70439	83671	0	9000	9000	12191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117458	0	0	0	0	0	0	0	0	0	0	0	0	196850	242206	0	0	0	0	0	192182	0	0	0	264	264	0	0	0	264	0	0	5254	0	0	0	0	0	0	7999	8176	0	0	0	8734	5099	0	419	899	20499	0	0	0	0	0	333	0	0	0	4819	25971	161392	0	0	0	0	0	17351	5254	3	3986	181	3718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2232	0	0	0	2232	0	0	0	8901	46214	31584	171815	0	9243	15792	171815	196850	0	0	0	23316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117672	0	0	0	0	0	0	0	0	0	0	0	335	56762	92605	0	0	0	0	0	62662	509	6108	6108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	9688	0	0	0	0	0	0	277	5317	11461	0	0	0	0	0	0	0	0	0	0	39046	23616	0	0	0	0	0	3494	0	0	0	0	-636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5888	21782	39046	33218	0	4356	19523	33218	57097	0	633	633	8306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117775	0	0	0	0	0	0	0	0	0	0	0	0	42107	95759	0	0	0	0	0	35027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	3787	0	0	67	0	0	0	1130	9069	39458	46	1677	0	0	0	0	0	0	0	2	14331	20694	0	0	0	0	0	2058	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2481	2481	0	0	2481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9936	46242	16858	24430	0	9248	8429	24430	42107	0	2995	2995	14544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117841	0	0	0	0	0	0	0	0	0	0	0	3747	221333	284729	0	0	0	0	0	182091	274	3425	3425	659	659	0	0	0	659	0	0	0	0	0	0	0	0	0	2426	1874	0	0	0	0	0	7950	-1874	4508	50629	8183	2273	0	0	0	0	0	0	0	1700	29665	150726	0	0	0	0	0	31559	0	20	3030	248	-8435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041	0	0	0	1041	0	0	0	6954	58487	38096	194335	0	11697	19048	194335	225080	0	1254	1254	23421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118156	0	0	0	0	0	0	0	0	0	0	0	0	96555	166532	0	0	0	0	0	105402	0	0	0	784	784	0	0	784	0	0	0	0	0	0	0	0	0	0	36990	3221	0	0	0	0	387	0	675	0	10660	0	0	0	0	0	0	0	0	0	0	41833	63569	0	0	0	0	0	8708	0	0	0	0	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36990	13881	43004	72277	0	2776	21502	72277	96555	0	0	0	14398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118174	0	0	0	0	0	0	0	0	0	0	135	0	129683	247581	0	0	0	0	0	120505	0	0	0	0	0	0	0	0	0	0	0	13	51	0	0	0	0	0	6091	2323	0	0	0	47952	0	0	1250	1947	41726	0	1821	0	0	0	2800	0	0	0	697	56271	63537	0	0	0	0	0	18651	64	1075	1650	0	123	0	0	0	0	0	41	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9113	94429	59071	81261	0	18886	29536	81261	129683	0	81	81	19252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118660	0	0	0	0	0	0	0	0	0	0	0	485	136103	164532	0	0	0	0	0	145154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5621	9335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26439	118715	0	0	0	0	0	5174	0	789	1999	0	-2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6410	11334	26439	121101	0	2267	13220	121101	136588	0	0	0	15104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118736	0	0	0	0	0	0	0	0	0	0	0	0	162437	211062	0	0	0	0	0	149027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7776	0	0	0	0	1397	0	515	1052	24027	11477	0	0	0	0	0	0	0	0	0	40996	108031	0	0	0	0	0	19351	0	0	0	0	-1011	0	0	0	0	0	111	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648	0	0	0	1648	0	0	0	1052	31803	53870	129141	0	6361	26935	129141	162437	0	0	0	17680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119153	0	0	0	0	0	0	0	0	0	0	0	0	194667	316531	0	0	0	0	0	127472	0	0	0	1274	1274	0	0	0	1274	0	0	0	0	0	0	0	0	0	887	9372	0	0	0	0	0	0	-15209	1603	164544	612	28491	0	0	0	0	0	0	0	0	25648	101824	0	0	0	0	0	5234	0	0	0	0	-16481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9931	0	0	0	9931	0	0	0	2490	173916	26260	146754	0	34783	13130	146754	194667	0	0	0	23270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119274	0	0	0	0	0	0	0	0	0	0	0	1629	244048	323416	0	0	0	0	0	230265	0	0	0	554	554	0	0	0	554	0	0	5537	0	0	0	0	0	0	46606	4909	0	0	0	1001	0	3480	32	2125	13827	1933	181	0	0	0	0	0	0	11298	0	26089	192878	0	0	0	0	0	35294	5537	457	2595	128	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3872	405	0	0	3467	0	0	0	60891	22332	28150	227136	0	4466	14075	227136	245677	0	0	0	28556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119528	0	0	0	0	0	0	0	0	0	0	3	0	274842	454639	0	0	0	0	0	296916	0	0	0	457	457	0	0	0	457	0	0	6242	4	0	0	0	0	0	26829	12076	0	0	0	0	0	0	636	2393	97351	2044	60	0	0	0	0	0	0	4147	3575	115124	174069	0	0	0	0	0	30298	6241	2729	3464	0	3675	514	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36098	116466	117168	192965	0	23293	58584	192965	274842	0	0	0	34026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119779	0	0	0	0	0	0	0	0	0	0	0	2254	412245	578613	0	0	0	0	0	469794	872	10900	10900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3944	4649	0	0	0	0	250	0	1760	3386	49085	0	8224	0	0	0	155	0	0	0	0	247358	222436	0	0	0	0	0	45421	0	0	9965	1706	-5676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	747	0	0	0	7330	68537	249469	276057	0	13707	124735	276057	414499	0	4838	4838	50344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120542	0	0	0	0	0	0	0	0	0	0	0	1102	122464	155255	0	0	0	0	0	129638	0	0	0	1872	1872	0	0	0	1872	0	0	0	0	0	0	0	0	0	973	13953	0	0	0	0	0	0	77	4242	3209	198	0	0	0	0	0	0	0	0	13478	11931	104229	0	0	0	0	0	5848	0	1262	331	1	-2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	269	0	0	0	6477	34384	12130	110624	0	6877	6065	110624	123566	0	3413	3413	21354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120609	0	0	0	0	0	0	0	0	0	0	0	0	386562	592520	0	0	0	0	0	396635	0	0	0	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	2195	9381	0	0	37	100	0	0	-1156	23623	79393	15159	33325	0	0	0	0	0	0	0	3687	248334	144614	0	0	0	0	0	54500	0	0	2918	0	-4280	268	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8304	0	0	6627	1677	0	0	0	25855	100054	270120	231491	0	20011	135060	231491	386562	0	4575	4575	82966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120953	0	0	0	0	0	0	0	0	0	0	0	472	72722	126689	0	0	0	0	0	59649	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	396	4998	0	0	0	0	0	0	431	3695	51202	2350	0	0	0	0	0	0	0	0	5224	0	54426	0	0	0	0	0	4523	127	0	0	0	-829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4091	65985	2350	58822	0	13197	1175	58822	73194	0	4561	4561	15744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121576	0	0	0	0	0	0	0	0	0	0	125	788	94984	158102	0	0	0	0	0	104162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3143	1065	1	0	0	1444	0	0	459	5743	32819	0	3499	0	0	0	0	0	0	0	0	48403	55759	0	0	0	0	0	5083	0	1208	1173	0	-1448	108	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2191	0	0	0	2191	0	0	0	10094	36552	48403	64260	0	7310	24202	64260	95772	0	51	51	12209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121642	0	0	0	0	0	0	0	0	0	345	0	0	1590490	2046505	0	0	0	0	0	1471903	0	0	0	1711	1711	0	0	0	1711	0	0	2643	0	-8	0	0	0	100	20892	30104	0	0	2137	142914	23499	0	-2052	2794	228608	0	0	0	0	0	12232	0	0	0	33642	317798	1120463	0	0	0	0	0	197070	2743	7837	24479	0	-18809	2644	0	0	0	2644	353	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27544	0	0	0	27544	0	0	345	33660	494133	353874	1314726	0	98827	176937	1314726	1590490	0	34386	34386	195087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121651	0	0	0	0	0	0	0	0	0	0	0	0	47863	113443	0	0	0	0	0	29255	0	0	0	178	178	0	0	0	178	0	0	0	0	0	0	0	0	0	997	4750	0	0	0	7574	14365	0	1151	24475	36542	0	0	0	0	0	0	0	0	0	0	0	29255	0	0	0	0	0	1884	0	65	330	162	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25537	49196	14527	30760	0	9839	7264	30760	47863	0	0	0	16452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121914	0	0	0	0	0	0	0	0	0	0	0	0	166085	246990	0	0	0	0	0	220121	0	0	0	357	357	0	0	0	357	0	0	0	0	0	0	0	0	0	2513	5068	0	0	0	0	0	0	146	499	9202	0	0	0	0	0	0	0	0	0	1793	142175	76153	0	0	0	0	0	13525	0	8	1006	409	-1676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5004	0	250	4234	520	0	0	0	3020	17720	146818	89132	0	3544	73409	89132	166085	0	401	401	21101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122153	0	0	0	0	0	0	0	0	0	0	0	0	24944	52129	0	0	0	0	0	16306	0	0	0	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	596	13450	0	0	0	223	0	0	-92	0	11872	2509	0	0	0	0	0	0	0	336	0	5357	10613	0	0	0	0	0	1596	0	254	105	10	-410	60	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1186	45400	7876	11926	0	9080	3938	11926	24944	0	19750	19750	6393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122546	0	0	0	0	0	0	0	0	0	0	1	6	22744	38203	0	0	0	0	0	21477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	1727	0	0	0	0	0	0	-1153	212	8286	0	2907	0	0	0	0	0	0	0	0	10586	10891	0	0	0	0	0	3051	0	8	2201	52	-1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	752	14214	10638	14588	0	2843	5319	14588	22750	0	2000	2000	3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122658	0	0	0	0	0	0	0	0	0	0	0	2287	199014	312888	0	0	0	0	0	241278	0	0	0	111	111	0	0	0	111	0	0	0	0	0	0	0	0	0	2766	3425	0	0	7	27241	3385	150	184	0	18714	4086	0	0	0	0	0	0	0	0	158	139800	101321	0	0	0	0	0	15491	482	1159	4220	0	-4015	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5448	0	0	406	5041	0	0	0	3932	55775	147677	116307	0	11155	73839	116307	201301	0	2017	2017	26547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122751	0	0	0	0	0	0	0	0	0	0	0	66	22325	30503	0	0	0	0	0	22272	0	0	0	250	250	0	0	0	250	0	0	0	0	0	0	0	0	0	398	2421	0	0	0	0	0	0	13	0	3090	38	0	0	0	0	0	0	0	119	2108	3080	16965	0	0	0	0	0	1977	0	0	149	398	-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	404	0	0	0	517	7918	3516	19049	0	1584	1758	19049	22391	0	150	150	2301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
122854	0	0	0	0	0	0	0	0	0	0	0	0	709394	876563	0	0	0	0	0	724562	0	0	0	499	499	0	0	0	499	0	0	13136	0	0	0	0	0	0	26228	19855	0	0	1396	38695	0	0	80	1106	1997	0	0	0	0	0	0	147	0	0	10288	183312	530962	0	0	0	0	0	85805	13136	3537	4420	0	6474	226	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3888	0	0	295	3593	0	0	0	32267	87255	183607	600139	0	17451	91804	600139	709394	0	12000	12000	79358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123178	0	0	0	0	0	0	0	0	0	0	14	17313	603151	839585	0	0	0	0	0	631304	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	140744	8461	0	0	0	0	0	0	-2148	57850	2728	0	0	0	0	0	2718	0	0	0	13808	59848	557648	0	0	0	0	0	30422	2	1474	3811	0	-27146	636	0	0	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200068	28808	62566	583419	0	5762	31283	583419	620464	0	0	0	41821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123440	0	0	0	0	0	0	0	0	0	0	0	0	82202	131200	0	0	0	0	0	64630	0	0	0	791	791	0	0	0	791	0	0	0	0	0	0	0	0	0	909	2016	0	0	0	0	0	0	301	0	48044	9587	0	0	0	0	0	0	0	0	0	10412	54218	0	0	0	0	0	6029	0	63	793	0	-592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1849	0	0	0	1849	0	0	0	972	50853	19999	62031	0	10171	10000	62031	82202	0	0	0	10862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123646	0	0	0	0	0	0	0	0	0	0	0	1009	682532	780309	0	0	0	0	0	598229	0	0	0	23291	23291	0	0	0	23291	0	0	3325	81	0	0	0	0	0	16288	12153	0	0	1141	1417	1408	0	-1729	11813	86976	10301	15027	0	0	0	0	341	0	0	6529	94593	497107	0	0	0	0	0	46435	0	8728	3281	0	-11281	356	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41608	0	0	7675	33933	0	0	0	37970	110356	113977	604481	0	22071	56989	604481	683541	0	0	0	69945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124344	0	0	0	0	0	0	0	0	0	0	0	0	300643	321654	0	0	0	0	0	292415	0	0	0	1672	1672	0	0	0	1672	0	0	0	0	0	0	0	0	0	2088	7271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31198	261217	0	0	0	0	0	15544	0	0	2158	0	-3350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088	43843	31198	276275	0	8769	15599	276275	300643	0	34414	34414	47341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124353	0	0	0	0	0	0	0	0	0	0	0	328	11336	14172	0	0	0	0	0	11232	0	0	0	353	353	0	0	0	353	0	0	0	0	0	0	0	0	0	63	322	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806	0	10426	0	0	0	0	0	305	0	153	0	0	-474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	102	0	0	0	216	3154	0	11033	0	631	0	11033	11664	0	1525	1525	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124773	0	0	0	0	0	0	0	0	0	0	0	0	130202	146631	0	0	0	0	0	123335	0	0	0	0	0	0	0	0	0	0	0	915	0	0	0	0	0	0	11858	415	0	0	0	1884	0	303	5	0	177	0	2	0	0	0	0	0	0	200	0	14811	108324	0	0	0	0	0	14060	915	0	374	0	-460	221	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	0	0	0	581	0	0	0	12058	2971	14811	122202	0	594	7406	122202	130202	0	121	121	12388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124830	0	0	0	0	0	0	0	0	0	0	0	229	66836	89548	0	0	0	0	0	57150	0	0	0	860	860	860	0	0	0	0	0	71	0	0	0	0	0	0	706	4960	0	0	0	77	0	0	251	2067	6861	3189	2184	0	0	0	0	0	0	0	0	13154	43996	0	0	0	0	0	8194	71	0	0	0	-753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3633	22948	16343	54303	0	4590	8172	54303	67065	0	11050	11050	11178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125154	0	0	0	0	0	0	0	0	0	0	0	359	156651	340951	0	0	0	0	0	71428	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25801	1298	0	0	0	0	0	0	-882	1535	170556	11061	21600	0	0	0	0	0	0	0	922	21291	49215	0	0	0	0	0	37851	0	123	2830	0	-3213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27459	175606	32352	105713	0	35121	16176	105713	157010	0	0	0	47125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125855	0	0	0	0	0	0	0	0	0	0	0	0	475752	633505	0	0	0	0	0	437528	0	0	0	2619	2619	0	0	0	2619	0	0	1124	245	0	0	0	0	0	28860	7612	0	0	0	5882	11976	0	4752	7067	100327	23337	0	0	0	0	3633	0	0	0	14484	41029	382015	0	0	0	0	0	24682	1369	39	2464	302	709	58	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8580	8580	0	8580	0	0	0	0	0	0	0	0	2543	0	0	0	2543	0	0	0	35966	139349	80277	407743	0	27870	40139	407743	475752	0	0	0	44187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125958	0	0	0	0	0	0	0	0	0	0	0	0	14404	18529	0	0	0	0	0	12790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	836	0	0	0	0	2292	0	59	698	1415	230	0	0	0	0	0	0	0	0	0	1323	11467	0	0	0	0	0	452	0	0	0	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	863	2756	3845	11930	0	551	1923	11930	14404	0	505	505	2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126012	0	0	0	0	0	0	0	0	0	0	0	277	130241	209234	0	0	0	0	0	108427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840	2226	0	0	0	454	0	0	1228	1620	70932	5232	975	0	0	0	0	0	0	0	688	23217	84522	0	0	0	0	0	13329	0	896	973	0	-681	173	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4082	0	0	0	4082	0	0	0	4356	75412	28449	101211	0	15082	14225	101211	130518	0	139	139	16212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126049	0	0	0	0	0	0	0	0	0	0	0	421	67397	89744	0	0	0	0	0	63183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	979	0	0	500	1271	0	207	0	15768	2900	0	0	0	0	0	0	0	0	0	15292	47891	0	0	0	0	0	5380	0	401	0	0	-1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	18179	19463	54450	0	3636	9732	54450	67818	0	0	0	11431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126254	0	0	0	0	0	0	0	0	0	57	0	8593	1031685	1428594	0	0	0	0	0	993283	1418	17725	17725	8724	8724	0	0	0	8724	0	0	3440	0	0	0	0	0	0	8037	20749	0	0	0	300	0	0	2646	67212	196831	5164	2435	0	0	8367	0	0	0	10713	5473	239028	738069	0	0	0	0	0	100547	6772	6887	10161	0	-12178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39039	39039	0	0	39039	0	0	0	0	0	0	0	28934	0	28934	0	0	0	57	0	106958	274910	283231	843680	0	54982	141616	843680	1040278	14109	4038	18147	127025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126553	0	0	0	0	0	0	0	0	0	0	0	0	142892	215508	0	0	0	0	0	166703	0	0	0	149	149	0	0	0	149	0	0	0	0	0	0	0	0	0	12090	2661	0	0	0	0	0	0	384	0	18087	296	342	0	0	0	4476	0	0	1185	1738	88424	75356	0	0	0	0	0	11895	0	300	1061	0	-873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5204	0	0	0	5204	0	0	0	13575	23547	93196	91585	0	4709	46598	91585	142892	0	0	0	13701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126740	0	0	0	0	0	0	0	0	0	0	0	1214	294528	457011	0	0	0	0	0	267775	0	0	0	724	724	0	0	0	724	0	0	4696	0	0	0	0	0	0	2601	32130	0	0	0	0	0	0	836	14242	117613	1906	3195	0	0	0	1156	0	0	0	0	66247	201528	0	0	0	0	0	23143	4696	0	0	0	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7241	0	0	0	7241	0	0	0	16843	149743	69309	231138	0	29949	34655	231138	295742	0	0	0	39019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
