"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
372257																																																																																																																									false	false	false																																																																																																																		0				
372444																																																																																																																									false	false	false																																																																																																																		0				
372538																																																																																																																									true	true	true	590	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	0	0	0	0	0	3				
372556																																																																																																																									false	false	false																																																																																																																		0				
372640																																																																																																																									true	true	true	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0				
372855																																																																																																																									false	false	false																																																																																																																		0				
373058																																																																																																																									false	false	false																																																																																																																		0				
373115																																																																																																																									true	true	true	55262	0	97	0	0	0	0	0	0	0	0	0	4857	751	17	16	0	0	23399	34	0	0	0	0	83518	1964	148	17	31243	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213	1	0	0	0	0	0	0	0	0	85	9	0	4458	414	0	1466	0	0	7062	124	0	0	0	0	0	0	0	16182	2497	0	0	0	0	0	0	0	10166	828	0	0	0	0	30570	986	0	0	0	0	3602	0	0	5069	0	0	78660	4858	0	0	0	0	0	520				
373272																																																																																																																									false	false	false																																																																																																																		0				
373553																																																																																																																									false	false	false																																																																																																																		0				
373601																																																																																																																									false	false	false																																																																																																																		0				
374130																																																																																																																									true	true	true	2499	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2499	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	2465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2499	0	0	0	0	0	0	14				
374354																																																																																																																									true	false	false																																																																																																																		0				
374653																																																																																																																									true	true	true	62890	283029	225	54	24222	87275	10	58	0	0	0	0	41417	36118	202	144	0	0	236607	176	0	0	0	0	601745	727776	639	435	25675	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129351	176	236609	192003	26	3	39549	23089	201	134	7	3	2	45855	13206	17561	3665	3925	71115	51241	6198	52390	119988	3903	22058	18900	19435	20751	11499	7628	15536	0	0	0	0	0	0	2294	2203	36611	0	0	0	20169	5461	586	94	432	0	16480	310	0	9305	2934	0	299497	65638	236610	0	0	0	0	3218	0	0	47	
374774																																																																																																																									false	false	false																																																																																																																		0				
375034																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	34046	0	1	0	0	0	0	0	583	0	0	0	0	0	0	0	34629	0	4	0	0	0	3	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	583	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34046	583	0	0	0	0	132				
375043																																																																																																																									true	true	true	3393	259	38	30	0	0	0	0	0	0	0	0	0	2033	0	23	2787	0	0	0	0	0	0	0	6180	2292	40	73	0	0	2	18225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	2033	0	20	5	0	0	447	0	1038	0	0	1749	0	0	0	36	0	0	28	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	1483	0	0	768	0	0	3392	0	2787	0	0	0	0	69				
375155																																																																																																																									false	false	false																																																																																																																		0				
375502																																																																																																																									false	false	false																																																																																																																		0				
375566																																																																																																																									false	false	false																																																																																																																		0				
375650																																																																																																																									false	false	false																																																																																																																		0				
376068																																																																																																																									false	false	false																																																																																																																		0				
376125																																																																																																																									false	false	false																																																																																																																		0				
376237																																																																																																																									false	false	false																																																																																																																		0				
376433																																																																																																																									false	false	false																																																																																																																		0				
376442																																																																																																																									true	true	true	17169	0	45	0	0	194	0	2	0	0	0	0	4646	4343	13	47	0	297	16494	17	0	0	0	0	38309	4834	77	51	281	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	4646	4343	13	47	0	0	0	2936	0	0	151	0	0	374	0	0	1272	6	0	1756	93	0	4625	63	0	0	0	0	0	0	0	823	0	0	0	0	0	1012	163	0	0	0	0	5626	0	0	15088	4321	0	33663	4646	0	0	0	0	0	225				
376657																																																																																																																									false	false	false																																																																																																																		0				
376947																																																																																																																									false	false	false																																																																																																																		0				
377663																																																																																																																									false	false	false																																																																																																																		0				
377850																																																																																																																									false	false	false																																																																																																																		0				
377908																																																																																																																									true	true	true	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10414	1	0	0	0	0	10653	0	2	0	767	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	1134	0	0	0	0	0	594	0	0	48	0	0	1182	0	0	0	0	0	0	0	0	1131	0	0	0	0	0	6555	0	0	0	0	0	0	0	0	0	0	0	10653	0	0	0	0	0	0	81				
378026																																																																																																																									false	false	false																																																																																																																		0				
378044																																																																																																																									false	false	false																																																																																																																		0				
378110																																																																																																																									false	false	false																																																																																																																		0				
378549																																																																																																																									true	false	false																																																																																																																		0				
378558																																																																																																																									false	false	false																																																																																																																		0				
378642																																																																																																																									true	true	true	23638	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	23640	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22443	0	0	0	0	0	0	0	0	0	0	0	23640	0	0	0	0	0	0	22				
378651																																																																																																																									false	false	false																																																																																																																		0				
378950																																																																																																																									false	false	false																																																																																																																		0				
379050																																																																																																																									false	false	false																																																																																																																		0				
379153																																																																																																																									false	false	false																																																																																																																		0				
379359																																																																																																																									true	true	true	82981	51490	124	4	0	15482	0	8	0	0	0	0	3005	755	14	6	0	0	13418	32	0	0	0	0	99404	67727	171	18	1644	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3005	755	14	6	116	0	0	5000	40	0	5716	461	0	5166	0	0	4734	167	0	18628	839	0	12741	875	0	0	0	0	108	15	0	1145	241	0	0	0	0	22105	367	0	0	0	0	7562	0	0	13376	0	0	96397	3005	0	0	0	0	0	769	0	0	0	
379470																																																																																																																									false	false	false																																																																																																																		0				
379649																																																																																																																									false	false	false																																																																																																																		0				
379920																																																																																																																									true	true	true	496034	60193	1307	109	53022	228514	65	110	143323	12211	21	1	130548	24435	411	29	14824	129347	480481	631	0	0	0	0	1367848	469962	2525	403	399439	234	35	333900	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	134	15262	20	49616	0	70	0	114464	23748	392	77	587	181	51	84521	13404	530	92121	66653	1958	110730	706	2731	296	42	14150	134960	82744	13918	189606	57263	13267	0	0	0	63532	21565	3113	22345	11646	2474	0	0	0	235499	72476	12243	4221	0	4	13488	0	0	24608	213	1	976514	326893	64440	0	0	0	0	12859	164	0	29	
380346																																																																																																																									true	true	true	1503	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1503	0	8	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	22	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	423	0	0	390	0	0	1503	0	0	0	0	0	0	3				
380458																																																																																																																									false	false	false																																																																																																																		0				
380533																																																																																																																									false	false	false																																																																																																																		0				
380654																																																																																																																									false	false	false																																																																																																																		0				
380841																																																																																																																									false	false	false																																																																																																																		0				
380944																																																																																																																									false	false	false																																																																																																																		0				
381026																																																																																																																									false	false	false																																																																																																																		0				
381343																																																																																																																									true	true	true	116879	3688	251	4	0	44831	0	49	0	0	0	0	33107	2583	230	14	0	0	14853	53	0	0	0	0	164839	51238	534	69	29184	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	2	0	0	0	0	0	23887	0	4	-37	-18	0	10235	721	0	8911	3740	0	20808	0	0	0	0	0	0	0	0	25171	17658	0	0	0	0	0	0	0	8573	3480	0	0	0	0	27104	7298	0	3014	0	0	5597	0	0	22355	228	0	131731	33107	0	0	0	0	0	1822	5	0	0	
381754																																																																																																																									false	false	false																																																																																																																		0				
381839																																																																																																																									false	false	false																																																																																																																		0				
381950																																																																																																																									false	false	false																																																																																																																		0				
382050																																																																																																																									false	false	false																																																																																																																		0				
382069																																																																																																																									false	false	false																																																																																																																		0				
382256																																																																																																																									false	false	false																																																																																																																		0				
382443																																																																																																																									true	true	true	663	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	509	0	0	663	0	0	0	0	0	0	0				
382537																																																																																																																									false	false	false																																																																																																																		0				
382649																																																																																																																									false	false	false																																																																																																																		0				
382658																																																																																																																									false	false	false																																																																																																																		0				
382667																																																																																																																									false	false	false																																																																																																																		0				
382742																																																																																																																									false	false	false																																																																																																																		0				
382854																																																																																																																									false	false	false																																																																																																																		0				
383534																																																																																																																									true	false	false																																																																																																																		0				
384018																																																																																																																									false	false	false																																																																																																																		0				
384335																																																																																																																									false	false	false																																																																																																																		0				
384353																																																																																																																									false	false	false																																																																																																																		0				
384652																																																																																																																									false	false	false																																																																																																																		0				
384830																																																																																																																									true	true	true	320	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	14	0	0	0	0	377	0	15	0	0	0	1	57	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0				
385350																																																																																																																									false	false	false																																																																																																																		0				
385547																																																																																																																									false	false	false																																																																																																																		0				
386049																																																																																																																									false	false	false																																																																																																																		0				
386142																																																																																																																									false	false	false																																																																																																																		0				
386357																																																																																																																									true	true	true	284	277	5	5	378	0	1	0	271	0	1	0	434	1185	3	16	0	0	0	0	0	0	0	0	1367	1462	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	318	0	0	0	0	77	568	0	0	0	0	0	0	0	0	0	0	0	0	0	95	197	0	0	0	0	0	0	0	0	0	0	284	1083	0	0	0	0	0	22				
386432																																																																																																																									false	false	false																																																																																																																		0				
386450																																																																																																																									false	false	false																																																																																																																		0				
386731																																																																																																																									false	false	false																																																																																																																		0				
386825																																																																																																																									false	false	false																																																																																																																		0				
386852																																																																																																																									false	false	false																																																																																																																		0				
387055																																																																																																																									true	false	false																																																																																																																		0				
388155																																																																																																																									false	false	false																																																																																																																		0				
388258																																																																																																																									false	false	false																																																																																																																		0				
388557																																																																																																																									false	false	false																																																																																																																		0				
388744																																																																																																																									false	false	false																																																																																																																		0				
388753																																																																																																																									false	false	false																																																																																																																		0				
388940																																																																																																																									true	true	true	10425	266	32	3	0	213	0	16	0	0	0	0	471	5896	1	79	1	0	0	0	36	0	1	0	18603	6375	62	98	7795	49	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	7670	0	7	0	471	5268	1	69	0	0	0	1353	54	353	193	30	26	85	0	23	426	0	51	374	20	45	459	38	33	0	0	0	0	0	0	1456	25	329	0	0	0	1058	303	1862	0	0	0	4998	0	4986	23	0	0	10425	470	7708	0	0	0	0	237				
389059																																																																																																																									false	false	false																																																																																																																		0				
389358																																																																																																																									true	true	true	25499	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25499	0	41	0	0	0	0	0	0	508	11413	58	498	0	0	38	2596	65	812	123	3351	18	558	810	19228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3352	0	0	0	0	0	812	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	2596	0	0	0	0	0	11911	0	0	484	0	0	3069	0	0	2717	0	0	25499	0	0	0	0	0	0	144				
389826																																																																																																																									false	false	false																																																																																																																		0				
390167																																																																																																																									true	true	true	11913	0	19	0	5716	0	4	0	63014	0	26	0	455	0	3	0	0	0	21318	20	12807	0	3	2	115223	415	75	4	1240975	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	2	0	0	0	0	455	123	3	3	0	0	0	0	0	0	896	2838	8647	0	0	0	14543	14316	4160	9447	12073	0	1776	24210	0	2819	15737	0	0	2	0	105	0	0	32	0	0	2488	9	0	0	0	0	1035	0	0	90	0	0	33231	69185	12807	8712	6	0	0	1211	0	96	0	
390336																																																																																																																									false	false	false																																																																																																																		0				
390457																																																																																																																									false	false	false																																																																																																																		0				
390840																																																																																																																									false	false	false																																																																																																																		0				
391418																																																																																																																									true	true	true	2342	230	32	2	674	0	1	0	0	0	0	0	11997	1188	312	16	408	530	20665	163	0	0	0	0	36086	2889	529	50	19067	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	941	22	0	0	0	0	11997	1188	312	16	-6	1	0	9285	1541	346	410	474	61	3619	12	0	0	0	0	1944	2531	0	2039	2098	0	0	0	0	0	0	0	1925	2517	0	0	0	0	3791	3497	0	0	0	0	0	0	0	0	0	0	23007	12671	407	0	0	0	0	215				
391557																																																																																																																									false	false	false																																																																																																																		0				
391838																																																																																																																									false	false	false																																																																																																																		0				
391959																																																																																																																									true	false	false																																																																																																																		0				
391977																																																																																																																									false	false	false																																																																																																																		0				
392031																																																																																																																									false	false	false																																																																																																																		0				
392152																																																																																																																									false	false	false																																																																																																																		0				
392255																																																																																																																									false	false	false																																																																																																																		0				
392778																																																																																																																									false	false	false																																																																																																																		0				
393252																																																																																																																									true	false	false																																																																																																																		0				
393355																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	19	0	2	0	0	0	0	0	34	0	1	0	53	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	34	0	0	0	0	0				
393757																																																																																																																									true	true	true	42	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	52	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	10	0	0	0	0	1				
393850																																																																																																																									false	false	false																																																																																																																		0				
393953																																																																																																																									false	false	false																																																																																																																		0				
394156																																																																																																																									false	false	false																																																																																																																		0				
394259																																																																																																																									true	true	true	1850	0	5	0	0	0	0	0	5913	0	198	0	0	0	0	0	1297	0	1841	37	0	0	0	0	10901	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	144	1297	283	0	0	863	0	0	0	0	0	1525	5131	0	0	0	0	0	0	0	0	0	0	0	0	0	33	46	0	210	184	0	0	0	0	335	389	0	0	19	0	3691	5913	1297	0	0	0	0	38				
394352																																																																																																																									false	false	false																																																																																																																		0				
395238	true	true	true	3982745	291575	2800	114	528012	831572	153	157	9483	31021	32	89	152705	45896	314	25	1748	815	140649	172	11965	0	12	0	6368708	1413636	4484	565	1435332	369	6	736920	5	1	47566	0	0	1	98198	0	0	0	0	1	58095	0	0	3	203859	2	19	0	0	1541401	212757	999	161	123597	45897	296	25	971	19	-31	200897	24855	86296	88887	21495	256856	210539	0	97811	78607	13273	69328	250427	328904	112901	319615	166474	146680	98896	52830	0	0	0	0	92461	18223	136047	230753	11328	80908	2198664	38045	490349	4889	0	1465	122423	235	8754	225365	14519	67750	4123394	690200	1555114	0	0	0	0	0	0	0	0																																																																																																																					35248	68	0	220	
395256																																																																																																																									false	false	false																																																																																																																		0				
395779																																																																																																																									false	false	false																																																																																																																		0				
395836																																																																																																																									true	false	false																																																																																																																		0				
396057																																																																																																																									false	false	false																																																																																																																		0				
396244																																																																																																																									false	false	false																																																																																																																		0				
396253																																																																																																																									true	true	true	376	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	376	88	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	7				
396356																																																																																																																									false	false	false																																																																																																																		0				
396954																																																																																																																									true	true	true	224	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	14	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	2				
397447																																																																																																																									true	true	false																																																																																																																		11				
397456																																																																																																																									true	false	false																																																																																																																		0				
397531																																																																																																																									true	true	true	106178	157328	59	19	740767	957537	15	64	2163364	4382250	63	231	4822	0	2	0	0	6046998	120283	33	162	55706	1	33	3135576	11599819	173	1968	1359026	65	1687	20837812	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1621	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	191966	185626	0	1216	3511	0	7617	10057	0	0	0	0	0	0	0	0	0	0	0	91	0	12333	103047	0	0	0	0	6570	139429	162	0	0	0	353	107	0	6405	2467038	0	226460	2908953	162	0	0	3	66098	15906	4532	57	131	
397540																																																																																																																									true	true	true	146666	6851	272	4	82879	25527	83	67	5752	3845	1	3	36782	66843	154	156	0	81440	75715	124	0	0	0	0	398341	184994	689	249	52024	73	8	130103	0	1	8532	0	0	0	0	0	0	0	0	0	0	1	26185	2	34717	0	16	0	0	50547	488	55	3	36782	46502	154	147	44	129	-25	1481	2077	0	19086	34121	15590	32137	0	0	22061	10519	3881	42061	55647	21489	1939	9273	1539	29126	0	5279	21	0	500	1884	1844	0	0	0	0	36308	10055	1754	6493	953	0	13895	0	520	15845	794	20	222381	125412	50547	0	0	0	0	2569	70	0	9	
397559																																																																																																																									false	false	false																																																																																																																		0				
397755																																																																																																																									true	false	false																																																																																																																		0				
397858																																																																																																																									false	false	false																																																																																																																		0				
398051																																																																																																																									false	false	false																																																																																																																		0				
398248																																																																																																																									true	false	false																																																																																																																		0				
398350																																																																																																																									true	true	true	12989	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12989	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	250	0	0	1431	0	0	1447	0	0	743	0	0	2784	0	0	0	0	0	0	0	0	0	0	0	919	0	0	0	0	0	3860	0	0	0	0	0	1114	0	0	430	0	0	12989	0	0	0	0	0	0	14				
398631																																																																																																																									false	false	false																																																																																																																		0				
398668																																																																																																																									true	true	true	100505	13813	99	13	55697	5105320	2	14	1250	41955778	4	95	2839	0	6	0	4978268	522103944	19311	3	0	0	0	0	5159347	569194409	825	97555	287479828	2700	24721	2287951383	17734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710	97430	0	0	1477	15554	1	3	2839	0	6	0	7	0	0	0	0	43178	7117	48432	158984	33174	0	0	21779	7733	221916	5257	30	377	1538	10	145	0	0	0	0	0	49359	3507	1083	0	0	0	0	37945	2497	1727	100	0	0	2573	0	0	6819	0	4504059	119816	59785	4979745	0	0	84	16750242	326751	293676	0	0	
398837																																																																																																																									true	false	false																																																																																																																		0				
399357																																																																																																																									false	false	false																																																																																																																		0				
399517																																																																																																																									true	true	true	106038	7675	278	25	7931	7584	35	11	1585	15857	1	3	8853	2394	67	11	81	12380	0	0	0	0	0	0	134476	45890	403	56	16868	8	3	5620	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	9988	0	21	0	8853	2394	67	11	72	8	3	2701	485	232	8176	1707	991	18698	0	0	9255	1417	695	22870	6059	3155	3606	2719	946	0	0	0	0	0	0	11328	2422	1586	0	0	0	26951	3552	2461	0	0	0	1859	0	0	522	0	0	106038	18369	10069	0	0	0	0	905	4	0	0	
399731																																																																																																																									false	false	false																																																																																																																		0				
400057																																																																																																																									false	false	false																																																																																																																		0				
400141																																																																																																																									true	false	false																																																																																																																		0				
400253																																																																																																																									true	false	false																																																																																																																		0				
400365																																																																																																																									false	false	false																																																																																																																		0				
400552																																																																																																																									false	false	false																																																																																																																		0				
400758																																																																																																																									false	false	false																																																																																																																		0				
400767																																																																																																																									false	false	false																																																																																																																		0				
400945																																																																																																																									false	false	false																																																																																																																		0				
401148																																																																																																																									true	true	true	104642	4626	201	15	14134	567	12	2	0	7648	0	15	62577	1564	221	9	0	0	256461	349	0	0	0	0	480190	26565	834	52	9301	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42376	12160	51	11	62577	1564	221	9	0	0	0	11520	3059	2537	53222	11416	9133	79477	2004	858	7487	17	80	18459	10291	2584	19669	7411	1727	0	0	0	0	0	0	19111	10479	3386	159	35	0	129128	30640	20627	1812	0	0	8061	24	259	12998	1335	1185	361103	76711	42376	0	0	0	0	2975	0	0	28	
