"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	TEXT4087	
	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	ALL OTHR RE OWNED IN FOREIGN OFFICES	OTHER IDENTIFIABLE INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	ALL OTHR IDENTIFIABLE INTANGBL ASSET	CONSTRCTN&LAND DEVLPMNT IN DOMS OFFC	FARMLAND IN DOMESTIC OFFICES	1-4 FMLY RESDTL PROPTS IN DOMS OFFCS	MULTIFMLY RESDTL PROPTS IN DOMS OFFC	NONFRM NONRESDTL PROPTS IN DOMS OFFC	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	PURCD CRD CD RLSHPS&NONMTG SRVG ASTS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FORECLOSED PROPERTIES FROM	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	SECURED LIBLTIES:AMT OF	BK ACT AS TR CUST IRA, HSA, & OTHR?	BK CUST OTHR SRVC SL PRCH SCTY?	URL	
275255																										0	0	500	0	2250	false	0	0	0	0	0	0	549	0	0	0	false	0	0	0	500	1750	0	0	0	0	0	0	0	0	0	true	false		
275358																										0	0	8100	0	26100	true	0	0	0	0	0	0	2133	1	0	0	true	0	0	0	8100	2500	10500	5000	8000	0	0	0	0	0	0	true	false	http://www.americanbanktrust.net	
275509																										0	31	0	0	0	true	0	31	0	0	0	0	2725	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://WWW.CBBCNJ.COM	
275657																										0	0	0	0	0	true	0	0	0	0	0	0	357	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fsbnesscity.com	
275750																										0	616	0	0	0	true	0	0	0	226	0	390	7099	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.bremer.com	
276159																										0	195	0	0	0	true	0	0	100	0	0	95	74	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.united-national.org	
276355																										0	421	0	0	0	true	0	0	0	421	0	0	567	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fnbgroesbeck.com	
276551																										591	18	1191	0	4503	true	591	0	0	18	0	0	3615	2	0	0	false	0	0	0	1191	100	1080	2132	0	0	0	0	0	0	0	true	false	http://www.fnbhugo.com	
276579	347	125148	0	0	424	true	347	119210	7	0	0	true	0	295	0	0	0	0	0	295	0	0	129	0	0					424			62021	0	8068	1626	53433								0										0		true	true	http://www.zionsbank.com	
276645																										0	639	6000	0	12800	true	0	378	0	28	233	0	2129	2	0	0	true	0	0	0	6000	1900	1400	3500	0	0	0	0	0	0	0	true	false	www.americanstatebank.com	
276654																										0	774	0	0	0	true	0	774	0	0	0	0	14	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.ffmbank.com	
276775																										0	0	0	0	0	false	0	0	0	0	0	0	421	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
276850																										6521	560	16148	0	84790	true	6521	9	0	414	0	137	10684	1	0	0	true	0	0	0	74148	4776	0	5866	74000	0	0	0	0	0	0	true	false	http://www.security1stbank.com	
276953																										0	0	0	0	18	false	0	0	0	0	0	0	0	0	0	0	false	0	18	0	0	0	0	0	0	18	0	0	0	0	18	true	false	http://commbank@gwtc.net	
277053																										15	2322	0	0	0	true	15	0	0	0	0	2322	194	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fsb-hotchkiss.com	
277240																										0	0	13900	0	18200	true	0	0	0	0	0	0	10234	5	0	0	false	0	0	0	13900	4300	0	0	0	0	0	0	0	0	0	true	false	http://www.fnbwbank.com	
277277																										0	0	0	0	9800	false	0	0	0	0	0	0	341	0	0	0	false	0	0	0	4100	5700	0	0	0	0	0	0	0	0	0	false	false		
277558																										0	312	0	0	2000	true	0	40	0	124	0	148	997	1	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	false	false	WWW.FIRSTSTATEBANKMO.COM	
277567																										0	768	4000	0	10000	true	0	768	0	0	0	0	2624	2	0	0	false	0	0	0	4000	4000	2000	0	0	0	0	0	0	0	0	true	false	http://WWW.VCB.COM	
277736																										0	1703	0	0	4750	true	0	0	0	730	0	973	244	0	0	0	false	0	0	0	0	4750	0	0	0	0	0	0	0	0	0	false	false	www.peoplesbanksouth.com	
277820																										0	3794	10000	0	15000	true	0	2609	0	1185	0	0	647	0	0	0	false	0	0	0	10000	5000	0	0	0	0	0	0	0	0	0	false	false	http://www.palmettostatebank.com	
278078																										0	0	14000	0	24500	true	0	0	0	0	0	0	3968	3	0	0	false	0	0	0	14000	7000	3500	0	0	0	0	0	0	0	0	false	false	www.wellesleybank.com	
278153																										0	127	0	0	12800	true	0	0	0	127	0	0	1795	2	0	0	false	0	0	0	0	0	1500	2500	0	8800	0	0	0	0	0	false	false	http://www.peoplesbanktulsa.com	
278256																										0	0	300	0	4419	true	0	0	0	0	0	0	443	0	0	0	false	0	122	0	300	2927	1070	0	0	122	0	0	0	0	122	false	true	http://www.fsboakley.com	
278555																										176	1539	15000	0	40000	true	176	868	258	413	0	0	4570	4	0	0	true	0	0	0	15000	7500	17500	0	5000	0	0	0	0	0	0	true	true	http://www.cnb-ok.com	
278733																										0	231	0	0	0	true	0	44	0	27	0	160	1978	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.citizensbankcochran.com	
278751																										13	0	0	0	0	true	13	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.wbcasslake.com	
278818																										560	5534	2500	0	59189	true	560	14	0	175	0	5345	3056	1	0	0	false	0	20439	0	30914	4706	1714	1416	0	20439	0	0	0	0	20439	true	false	www.peoplesnatbank.com	
278957																										0	2451	5083	0	18394	true	0	1521	0	930	0	0	40	0	0	0	true	0	0	0	5083	9765	1078	2468	0	0	0	0	0	0	0	true	false	www.amfirstbank.com	
279105																										659	75	23252	659	183003	true	0	0	0	75	0	0	2312	1	700	0	true	0	0	0	23252	61308	36501	6942	52000	0	0	25000	30000	0	55000	false	false	www.florencesavings.com	
279338																										0	9999	7000	0	18750	true	0	8658	0	41	852	448	1200	1	0	0	false	0	0	0	7000	11750	0	0	0	0	0	0	0	0	0	false	false	www.firstsouthernbank.com	
279673																										0	367	0	0	4000	true	0	0	0	0	0	367	1916	1	0	0	false	0	0	0	1000	3000	0	0	0	0	0	0	0	0	0	true	false	www.holbrookcoop.com	
279842																										1398	1919	4000	0	4000	true	1398	1080	0	729	0	110	20964	5	0	0	true	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.riverbank.biz	
279954																										0	11454	5600	0	17863	true	0	7800	0	1007	0	2647	1653	2	0	0	false	0	160	0	9100	200	300	7819	10319	160	43	77	164	0	160	true	false	http://www.csbcc.com	
280044																										657	14995	5000	609	85000	true	48	2498	0	496	1800	10201	2990	3	609	0	true	0	0	0	10000	75000	0	0	0	0	0	0	0	0	0	true	true	www.baylake.com	
280110	290012	168865	253968	220939	4082278	true	49551	261248	4	334196	19522	true	13775691	731275	253968	27121	17211	129533	0	2098096	1396362	28842	131145	62100	0					4048397			38262	0	9070	225	121308								0										0		true	true	www.key.com	
280138																										0	120	0	0	18	true	0	0	0	120	0	0	1035	0	0	0	false	0	0	0	0	0	0	0	0	18	0	0	0	0	18	true	false	http://www.wcgb.com	
280352																										0	0	0	0	0	true	0	0	0	0	0	0	65	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.faberick.com	
280558																										0	0	0	0	0	true	0	0	0	0	0	0	200	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbcokato.com	
280950																										0	193	0	0	0	true	0	0	0	193	0	0	421	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://theunionsavings.com	
281144																										267	0	17000	0	17000	true	267	0	0	0	0	0	2585	1	0	0	true	0	0	0	17000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.edensbank.com	
281210																										2321	0	0	0	5042	true	2321	0	0	0	0	0	1135	0	0	0	false	0	0	0	5042	0	0	0	0	0	0	0	0	0	0	true	false	www.natbkdelco.com	
282048																										0	16	13000	0	18800	true	0	0	0	16	0	0	282	0	0	0	false	0	0	0	13000	5800	0	0	0	0	0	0	0	0	0	true	true	www.peoplesowenton.com	
282075																										419	1266	13600	419	40266	true	0	887	0	259	0	120	1806	0	419	0	true	0	0	0	13600	23600	3066	0	10000	0	0	0	0	0	0	true	false	http://www.mywashingtonfinancial.com	
282226																										392	1166	0	0	0	true	392	145	0	221	0	800	2048	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fmbsc.com	
282329																										8105	14345	7000	1918	40465	true	6187	6257	0	2165	2149	3774	21593	5	1918	0	true	0	1420	0	7000	16000	10000	6045	0	1420	0	0	0	0	1420	false	false	http://www.yadkinvalleybank.com	
282824																										0	0	1500	0	3000	true	0	0	0	0	0	0	86	0	0	0	false	0	0	0	1500	0	1500	0	0	0	0	0	0	0	0	false	false	http://www.eldertonbank.com	
283157																										0	205	0	0	1243	true	0	0	0	0	0	205	25	0	0	0	false	0	1243	0	0	0	0	0	0	1243	0	0	0	0	0	true	false	http://www.sbdanvers.com	
283438																										0	2775	0	0	3000	true	0	153	0	2277	0	345	1082	0	0	0	false	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	false	false	www.libertybank.net	
283652																										445	0	868	445	8845	true	0	0	0	0	0	0	3476	3	445	0	false	0	0	0	868	1188	2085	4704	0	0	0	0	0	0	0	false	false	Triadbank.com	
283737																										0	749	0	0	189	true	0	138	0	321	0	290	12783	4	0	0	false	0	0	0	0	0	0	189	0	0	0	0	0	0	0	true	false	http://www.fnbotn.com	
283858																										0	5908	6000	0	8000	true	0	2791	1195	902	0	1020	0	0	0	0	true	0	0	0	6000	2000	0	0	0	0	0	0	0	0	0	false	false	http://WWW.DELANOBANK.COM	
283867																										22	290	27573	0	53921	true	22	185	0	105	0	0	890	1	0	0	false	0	0	0	27573	4588	18734	3026	0	0	0	0	0	0	0	true	true	http://wallisbank.com	
284154																										0	1534	0	0	0	true	0	984	0	550	0	0	334	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.freedombankok.com	
284239																										0	978	0	0	8275	true	0	299	0	0	0	455	1781	1	0	0	false	0	0	224	1167	1741	1504	3863	0	0	0	0	0	0	0	false	false	http://www.thebankonthego.com	
284248																										233	0	0	233	0	true	0	0	0	0	0	0	5934	3	233	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	WWW.FBTOMAH.COM	
284332																										23	823	14000	0	14000	true	23	352	127	344	0	0	11103	6	0	0	true	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	false	false	www.fcbtifton.com	
284408																										140	0	0	0	0	true	140	0	0	0	0	0	141	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.fsbcanisteo.com	
284556																										0	213	0	0	3500	true	0	0	0	0	0	213	884	1	0	0	false	0	0	0	0	2500	1000	0	0	0	0	0	0	0	0	true	false	http://www.stockmansbankok.com	
284819																										21752	2286	72175	2258	466625	true	19494	0	677	1259	0	350	10887	2	2331	0	true	0	1390	0	383175	49500	15435	12914	0	1390	0	0	4211	0	5601	true	true	www.harleysvillebank.com	
284958																										0	0	0	0	0	false	0	0	0	0	0	0	1059	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	fsbhordville.com	
285151																										0	715	0	0	0	true	0	100	0	57	0	558	1195	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.colobank.com	
285348																										0	708	1000	0	1000	true	0	320	0	388	0	0	2851	2	0	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	true	false	http://www.thestatebankgroup.com	
285544																										0	2107	3500	0	3500	true	0	1217	0	250	0	640	14735	11	0	0	true	0	0	0	3500	0	0	0	3500	0	0	0	0	0	0	true	false	http://www.capitolnational.com	
285553																										0	0	0	0	0	false	0	0	0	0	0	0	21	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
285740																										0	626	8119	0	33047	true	0	57	0	569	0	0	1677	1	0	0	true	0	0	0	8119	14277	9462	1189	0	0	0	0	0	0	0	true	false	http://www.paducahbank.com	
285759																										0	1529	2250	0	2250	true	0	578	496	455	0	0	94	0	0	0	true	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	true	false	http://www.okstatebank.com	
285777																										0	0	2000	0	6000	false	0	0	0	0	0	0	9	0	0	0	false	0	0	0	2000	3000	1000	0	0	0	0	0	0	0	0	false	false		
285852																										215	0	0	0	3750	true	215	0	0	0	0	0	1601	1	0	0	false	0	0	0	1750	1500	500	0	0	0	0	0	0	0	0	false	false	http://www.firstoptionbank.com	
285928																										0	6030	1000	0	26100	true	0	1111	0	4791	0	128	4099	3	0	0	true	0	0	0	1000	3500	9600	12000	17000	0	0	0	0	0	0	false	false	PEOPLESBANKSC.COM	
286251																										0	0	0	0	0	false	0	0	0	0	0	0	160	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
286457																										0	309	0	0	0	true	0	166	0	143	0	0	772	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	235	0	true	false	http://www.parkstatebank.com	
286840																										0	0	0	0	0	false	0	0	0	0	0	0	1113	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
287007																										0	748	0	0	0	false	0	357	0	0	0	391	122	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.pcnb.biz	
287342																										0	124	0	0	9100	true	0	0	0	0	124	0	616	0	0	0	false	0	0	0	0	1350	200	7550	3228	0	0	0	0	0	0	true	false	http://www.readlynsavingsbank.com	
287539																										8351	998	9000	0	9000	true	8351	163	0	604	0	231	10469	1	0	0	false	0	0	0	9000	0	0	0	0	0	0	0	0	0	0	false	false	http://www.chicagocommunitybank.com	
287650																										0	79	0	0	0	false	0	79	0	0	0	0	226	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
287856																										0	0	0	0	0	false	0	0	0	0	0	0	392	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
287922																										0	0	0	0	0	false	0	0	0	0	0	0	225	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		
287959																										0	0	0	0	0	true	0	0	0	0	0	0	1933	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.ksb-ottawa.com	
288152																										0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
288358																										0	537	0	0	14830	true	0	0	0	35	0	502	298	0	0	0	false	0	0	0	14050	0	0	0	13500	780	0	0	0	0	780	false	false	http://www.fnbvinita.com	
288376																										0	374	0	0	0	true	0	240	0	18	31	85	750	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.pinnaclebanc.com	
288853																										0	3325	0	0	18001	true	0	0	0	3325	0	0	8174	3	0	0	false	0	18001	0	0	0	0	0	0	18001	0	0	0	0	0	false	false	http://www.efirstbank.com	
289056																										0	458	0	0	510	true	0	0	0	50	0	408	1778	1	0	0	true	0	0	0	11	25	30	444	0	0	0	0	0	0	0	false	false	http://www.norwaybank.com	
289225																										0	357	10500	0	26500	false	0	0	0	357	0	0	491	1	0	0	false	0	0	0	12500	6000	0	8000	24500	0	0	0	0	30	0	true	false		
289449																										0	0	0	0	0	false	0	0	0	0	0	0	1112	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true		
289515																										3175	642	22000	714	94688	true	2461	0	138	504	0	0	7921	3	714	0	true	0	0	0	22000	45883	16374	10431	0	0	0	0	0	0	0	true	true	fmtrustonline.com	
289702																										0	388	18500	0	150083	true	0	0	0	188	0	200	4721	3	0	0	false	0	47	0	18500	39500	63498	27592	35000	47	138	159	649	0	993	true	false	http://www.norwaysavingsbank.com	
289739																										0	0	3011	0	6709	true	0	0	0	0	0	0	2224	2	0	0	false	0	0	0	3011	1002	2696	0	0	0	0	0	0	0	0	true	false	http://www.guaranty-bnk.com	
289757																										0	1159	4000	0	6500	true	0	0	0	0	0	1159	2841	3	0	0	false	0	0	0	4000	1000	0	1500	1500	0	0	0	0	0	0	true	false	www.msb-sd.com	
290052																										2362	1968	1080	1898	12203	true	464	0	0	995	0	973	6392	2	2191	0	true	0	44	0	1080	0	0	11000	0	44	79	0	0	0	0	false	false	EmpireBank.com	
290230																										0	385	0	0	0	true	0	9	0	376	0	0	269	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	www.fnbmanchester.com	
290249																										0	7160	0	0	15798	true	0	4946	0	489	0	1725	13270	8	0	0	true	0	0	0	0	6798	6000	3000	0	0	0	0	0	0	0	false	false	www.waukeshabank.com	
290838																										0	147	0	0	0	false	0	0	0	147	0	0	750	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
290922																										0	580	0	0	0	true	0	0	134	341	0	105	698	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://nbaconline.com	
291059																										0	71	0	0	10360	true	0	0	0	71	0	0	378	0	0	0	true	0	0	0	1100	3000	0	6260	5500	0	0	0	0	0	0	false	false	http://www.bankofhydro.com	
291152																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.efirstbank.com	
291273																										0	5094	60500	0	162063	false	0	97	0	3301	1037	659	300	0	0	0	false	0	0	0	120798	25765	2500	13000	40500	0	0	0	0	0	0	true	false	http://geaugasavings.com	
291330																										0	442	0	0	0	true	0	407	0	35	0	0	889	2	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.fbonline.biz	
291611																										0	829	0	0	160	true	0	0	0	569	0	260	300	0	0	0	false	0	2	0	0	0	0	0	0	160	0	0	0	0	158	true	false	www.hamlinbank.com	
291732																										0	0	0	0	0	false	0	0	0	0	0	0	177	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		
292234																										17	12577	0	17	35820	true	0	9562	0	740	2275	0	562	0	17	0	false	0	0	0	18055	1770	6405	9590	0	0	0	0	0	0	0	false	false	WWW.FFBALABAMA.COM	
292467																										0	0	0	0	0	true	0	0	0	0	0	0	638	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.pointwestbank.com	
292524																										406	10708	0	0	112543	true	406	6964	0	1969	0	1775	4968	1	0	0	false	0	0	0	0	543	0	112000	0	0	0	0	0	0	0	false	false	http://www.fouroaksbank.com	
292850																										0	471	0	0	0	true	0	0	0	139	0	332	1015	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnbwakefieldmi.com/	
292908																										617	50	19090	252	46090	true	365	0	0	50	0	0	11055	5	252	0	true	0	0	0	19090	8000	13000	6000	0	0	0	0	0	0	0	true	true	www.evansbank.com	
293053																										205	357	0	0	0	true	205	75	0	282	0	0	8882	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://CNBTX.NET	
293352																										0	423	0	0	0	true	0	0	0	0	0	423	749	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://adrianstatebank.com	
293437																										0	157	0	0	41011	true	0	67	0	81	0	9	480	0	0	0	false	0	236	0	0	0	0	40775	40775	236	0	0	0	0	236	false	false	http://cbwinfield.com	
293651																										0	737	16055	0	33555	false	0	0	0	0	0	737	986	0	0	0	false	0	0	0	16055	17500	0	0	0	0	0	0	0	0	0	false	false	http://www.ccbank.org	
293754																										0	29	0	0	0	true	0	29	0	0	0	0	453	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.statebankonline.net	
294023																										2952	274	1000	146	1134	true	2806	0	0	254	0	20	3831	4	146	0	false	0	0	0	1000	0	0	134	0	0	0	0	0	0	0	true	false	http://www.fsb4me.com	
294153																										0	32	0	0	0	true	0	0	0	32	0	0	178	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.minercountybank.com	
294256																										0	7620	6350	0	40310	true	0	1682	48	1845	0	4045	5501	3	0	0	true	0	0	0	6350	33960	0	0	2000	0	0	0	0	0	0	true	false	http://www.gladwemet.com	
294564																										5550	4015	0	4709	58373	true	841	2949	0	557	0	509	18614	7	4709	0	true	0	0	0	0	0	9000	49373	56000	0	0	0	0	0	0	false	false	www.firstbanklubbock.com	
294751																										0	1634	0	0	0	true	0	626	0	634	0	374	20	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.cnbok.com	
294779																										3398	8099	15000	2691	89367	true	707	3465	0	2958	1060	616	1814	0	2744	0	true	0	10622	0	15000	15000	0	45000	0	10622	0	0	3745	0	14367	true	false	http://www.timberlandbank.com	
294827																										878	244	2000	0	2000	true	878	0	0	127	0	117	1321	1	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false	www.pioneercommunitybank.com	
295011																										0	0	0	0	21458	true	0	0	0	0	0	0	866	0	0	0	false	0	0	0	0	2221	3941	15296	0	0	0	0	0	0	0	false	false	www.greenvillenationalbank.com	
295057																										0	109	0	0	2500	true	0	109	0	0	0	0	504	1	0	0	false	0	0	0	1000	1500	0	0	0	0	0	0	0	0	0	true	false	http://www.securitybankmn.com	
295646																										0	0	0	0	327	false	0	0	0	0	0	0	616	2	0	0	false	0	0	0	0	0	0	0	0	327	0	0	0	0	0	false	false	http://fsbmedora@frontiernet.net	
295758																										0	0	1000	0	1020	false	0	0	0	0	0	0	1415	2	0	0	false	0	20	0	1000	0	0	0	0	20	0	0	0	0	20	true	false		
296438																										0	16564	0	0	0	true	0	7635	0	2775	1037	5117	6960	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://WWW.COASTALCOMMUNITYBANK.COM	
296456																										0	388	4500	0	15000	true	0	0	0	327	0	61	82	0	0	0	false	0	0	0	4500	5500	5000	0	0	0	0	0	0	0	0	false	false	http://www.firstbank-ok.com	
296559																										4	80	0	0	9158	true	4	0	0	0	0	80	6394	1	0	0	false	0	158	0	9000	0	0	0	0	158	0	0	0	0	158	true	true	www.commercialbank.net	
296755																										0	0	0	0	2000	true	0	0	0	0	0	0	553	1	0	0	false	0	2000	0	0	0	0	0	0	2000	0	0	0	0	0	false	false	www.citizensstatebk.com	
296858																										0	206	0	0	0	false	0	0	0	14	0	192	143	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.fnblindsay.com	
297051																										542	956	480	0	3550	true	542	346	0	610	0	0	391	0	0	0	false	0	0	0	480	3070	0	0	0	0	0	0	0	0	0	true	false	http://www.patriotsbank.com	
297257																										0	9	0	0	0	true	0	9	0	0	0	0	47	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.thebankofweatherford.com	
297453																										0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	http://www.efirstbank.com	
297547																										0	0	0	0	0	true	0	0	0	0	0	0	78	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	http://www.rowleysavingsbank.com	
297631																										0	1107	2000	0	7850	true	0	0	0	732	0	375	239	0	0	0	false	0	0	0	5300	2550	0	0	0	0	0	0	0	0	0	true	false	www.fsbarcadia.com	
297761																										50	14333	0	1	39000	false	0	9419	0	4363	0	551	5161	3	9	49	false	0	0	0	5000	18000	5000	1000	0	10000	0	0	0	0	0	false	false	http://montereycountybank.com	
298049																										675	556	0	0	0	true	675	0	0	556	0	0	193	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	http://www.scsbank.com	
298218																										1097	1126	0	0	0	true	1097	0	0	134	0	992	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.watertownsavingsbank.com	
298245																										0	32	0	0	20480	true	0	0	0	32	0	0	2635	3	0	0	true	0	0	0	10653	6643	888	2296	0	0	0	0	0	0	0	true	false	http://www.cnb-metropolis.com	
299046																										2495	4834	0	2495	0	true	0	2939	0	150	0	1745	41015	9	2760	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	www.boonebank.com	
299251																										0	119	0	0	0	true	0	119	0	0	0	0	382	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	www.fsbashby.com	
