"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
23643													771	0	539	0	0	0	0	0	196	36	0	467	0				
23755													403	0	0	0	0	0	0	0	145	258	0	0	0				
23812													16053	0	2321	0	0	2230	0	0	1043	12190	499	0	0	Deferred Gain on Sale of Assets			
24006													8212	0	511	0	0	241	0	0	5	7696	0	140	0	Suspense Payable			
24453													1577	0	552	0	297	0	0	0	402	623	0	0	0				
24659													168	0	56	0	0	56	0	0	44	68	0	0	0	AGBMP			
24668													445	0	66	0	0	0	0	0	88	291	0	64	0				
24855													53	0	0	1	0	0	0	0	36	16	0	0	0				
24949													4827	0	3471	0	0	0	0	0	992	364	0	3471	0				
25357													286	0	229	0	229	0	0	0	47	10	0	0	0	Suspense	Pro Health	Loan Suspense	
25647													279	0	35	0	0	0	0	0	141	103	0	0	0				
26149													1247	0	49	0	0	27	22	0	203	995	0	0	0	deferred loan fees	cardholder in process		
26242													2026	0	0	448	0	0	0	0	403	1175	0	0	0				
26457													104	0	0	0	0	0	0	0	39	65	0	0	0				
26765													1666	0	517	105	0	490	0	0	150	823	71	0	0	Accumulated pension benefits obligations			
26859													1505	0	0	0	0	0	0	0	154	1351	0	0	0				
26916													2303	0	446	0	0	0	0	0	638	1114	105	0	149				
27548													2400	0	916	0	0	0	0	0	597	887	0	652	0				
27614													1886	0	747	566	0	0	0	0	328	245	0	499	0				
27847													1154	0	389	0	26	0	0	0	460	305	0	363	0				
28152													296	0	266	0	0	0	0	0	21	9	0	257	0				
28255													677	0	16	137	0	0	0	0	333	191	0	0	0				
28349													245	0	45	0	43	0	0	0	167	33	0	1	0				
28406													17901	0	0	14000	0	0	0	0	1	3885	15	0	0				
28572													162	0	44	0	0	29	0	0	1	117	0	0	0	Deferred gain on sale of REO			
28732													1692	0	1407	0	65	0	0	0	186	99	0	1329	0				
29104													36874	0	33318	0	666	0	0	31826	513	2991	52	0	0			TRADE DATE ACCOUNTING-DUE TO BROKER	
29636													6284	0	4105	0	0	0	0	0	669	1510	0	4102	0				
29953													226	0	52	0	0	42	0	0	61	113	0	0	0	3921 Deferred Fee CDARS			
30052													208	0	58	112	44	0	0	0	7	31	0	13	0				
30258													2004	0	287	0	0	0	0	0	374	1343	0	276	0				
30418													9156	0	1043	1629	846	178	0	0	6092	392	0	0	0	Escheatment			
30502													4303	0	3101	0	0	2606	0	0	198	952	52	0	0	UnfundednPension Liability			
30650													318	0	60	0	0	0	0	0	192	66	0	0	0				
30810	1736621	0	144226	0	0	134616	0	0	1422263	0	0	0									170132					Merchant settlement			
31134													1839	0	1496	0	0	779	681	0	246	97	0	0	0	Index Liability Plan	Split Dollar Insurance Liability		
31255													6914	0	4892	0	0	1521	2183	0	257	1765	0	0	0	Factored loans - reserves payable	All other liabilities 0 2 securities purchased: trade dates 6/4 & 6/28, settle in July		
31657													190	0	102	0	0	66	28	0	55	33	0	0	0	O D Contra	Mastercard Drafts		
31826													3361	0	3182	0	0	0	0	0	143	36	0	905	0				
31835													3652	0	2157	0	0	670	0	0	116	1379	0	1487	0	Minority in Subsidiary			
32234													225	0	0	0	0	0	0	0	45	180	0	0	0				
32766													76	0	0	0	0	0	0	0	27	49	0	0	0				
33147													1497	0	266	0	0	234	0	0	403	828	0	0	0	Unearned Prepaid Origination Fees			
33259													4618	0	900	0	0	368	0	0	3092	626	0	0	0	Investor Remittance-Participation			
33268													248	0	0	0	0	0	0	0	79	169	0	0	0				
33727													5942	0	5356	0	0	0	0	0	124	429	33	3069	0				
33754													201	0	20	108	6	0	0	0	16	57	0	0	0				
33839													169	0	10	0	10	0	0	0	26	133	0	0	0				
33857													206	0	4	0	0	0	0	0	112	90	0	0	0				
34153													3422	0	120	0	0	0	0	0	624	2551	127	0	0				
34359													512	0	445	8	445	0	0	0	52	7	0	0	0				
34425													1384	0	787	305	0	554	0	0	185	107	0	0	0	Post Retirement Benefit Plan			
34434													1296	0	0	532	0	0	0	0	474	290	0	0	0				
34452													255	0	30	0	0	0	0	0	127	98	0	0	0				
34537													9457	0	1909	0	0	0	0	0	716	6767	65	1831	0				
34555													1766	0	1439	0	0	0	0	0	323	4	0	1271	0				
34742													3066	0	2345	0	0	0	0	0	514	207	0	2178	0				
34836													152	0	2	36	0	0	0	0	108	6	0	0	0				
35057													587	0	160	138	0	0	0	0	185	104	0	0	0				
35301	5399671	0	3423702	0	0	904511	1041804	0	1942715	25002	0	0									8252					Unsettled customer securities transactions	Cash collateral associated with FX transactions		
35570													73342	0	1566	0	1510	0	0	0	595	71181	0	0	0				
35646													460	0	0	0	0	0	0	0	83	377	0	0	0				
35842													949	0	0	387	0	0	0	0	340	222	0	0	0				
36054													4486	0	471	0	252	0	0	0	1669	2346	0	0	0				
36344													1697	0	159	46	0	132	0	0	354	1138	0	0	0	Due to Participants			
36456													386	0	0	0	0	0	0	0	123	263	0	0	0				
36858													1152	0	154	0	0	0	0	0	155	842	1	91	0				
36933													491	0	34	162	32	0	0	0	126	169	0	0	0				
37051													291	0	64	0	0	0	0	0	97	130	0	0	0				
37341													538	0	351	0	0	0	0	0	105	82	0	351	0				
37378													960	0	482	0	0	0	0	0	135	343	0	77	0				
37435													2772	0	200	0	0	0	0	0	1327	1245	0	134	0				
37640													14222	0	3456	3376	0	0	0	0	1869	5521	0	2274	0				
37659													451	0	422	0	0	0	0	0	29	0	0	409	0				
37743													431	0	2	77	0	0	0	0	139	163	50	0	0				
37949													444	0	0	0	0	0	0	0	185	259	0	0	0				
38535													2395	0	1165	143	271	0	0	0	374	713	0	609	0				
38740													1059	0	93	198	0	63	0	0	221	547	0	0	0	Total Clearings			
39327													1873	0	1007	602	0	1000	0	0	165	99	0	0	0	Investment security purchase pending			
39420													7504	0	4302	0	0	2379	0	0	1796	1406	0	0	0	ACCRUED PENSION PAYABLE			
39475													18202	0	10602	0	0	0	0	0	1932	5318	350	7772	0				
39756													3408	0	2536	0	0	0	0	0	357	515	0	2536	0				
40033													609	0	481	0	0	0	0	0	76	52	0	481	0				
40350													125	0	18	9	0	0	0	0	78	20	0	0	0				
40707													652	0	41	0	0	0	0	0	85	526	0	0	0				
40855													412	0	0	0	0	0	0	0	285	127	0	0	0				
41245													156	0	47	0	0	0	0	0	94	15	0	46	0				
41553													33	0	0	0	0	0	0	0	33	0	0	0	0				
41629													1328	0	0	0	0	0	0	0	279	1049	0	0	0				
41647													3785	0	1347	0	948	0	0	0	1380	1058	0	0	0				
41759													93	0	4	0	0	0	0	0	89	0	0	0	0				
41825													149	0	6	0	6	0	0	0	11	60	72	0	0				
41937													502	0	18	361	18	0	0	0	78	45	0	0	0				
41955													177	0	146	0	0	0	0	0	17	14	0	146	0				
42037													291	0	0	29	0	0	0	0	51	211	0	0	0				
42055													267	0	103	0	0	0	0	0	82	82	0	103	0				
42354													342	0	27	0	0	0	0	0	81	234	0	0	0				
42420													46741	0	25690	0	0	0	0	0	4135	16364	552	0	19082				
42448													2328	0	343	0	0	249	0	0	1426	400	159	0	0	Daily ATM/Visa transactions billing			
42457													176	0	0	123	0	0	0	0	14	39	0	0	0				
43052													461	0	1	0	0	0	0	0	110	350	0	0	0				
43351													23	0	14	0	0	0	0	0	9	0	0	0	0				
43454													37	0	0	0	0	0	0	0	18	19	0	0	0				
43511													9440	0	356	0	0	246	0	0	524	8417	143	0	0	ATM Clearing			
43744													553	0	32	0	0	0	0	0	185	336	0	31	0	Accrued propertyu			
43856													516	0	437	1	0	0	0	0	22	56	0	431	0				
43959													901	0	0	668	0	0	0	0	126	107	0	0	0				
44040													1052	0	4	0	0	0	0	0	159	889	0	0	0				
44433													1581	0	660	0	301	152	0	0	152	595	174	0	0	Defferred Rent			
44741													2514	0	1305	0	0	1295	0	0	85	1124	0	0	0	pension benefit liability FAS 158			
44750													393	0	8	0	0	8	0	0	335	50	0	0	0	Deferred income (gain or loss on sale of ORE)			
44929													927	0	52	546	1	46	0	0	130	199	0	0	0	Escrow Taxes & Insurance			
45038													294	0	0	0	0	0	0	0	108	186	0	0	0				
45047													337	0	33	0	0	27	0	0	107	197	0	0	0	280205 accrued rewards bonus points			
45056													756	0	183	296	0	183	0	0	39	238	0	0	0	Underfunded Single-Employer Defined Benefit Plan			
45430													1604	0	1388	0	0	0	0	0	135	81	0	1382	0				
45458													13	0	0	7	0	0	0	0	6	0	0	0	0				
45551													3712	0	1744	0	0	0	0	0	544	1424	0	1183	0				
45560													5285	0	3389	0	0	0	0	0	213	1683	0	3020	0				
45775													1224	0	1131	0	0	0	0	0	33	60	0	747	0				
46053													867	0	248	0	0	0	0	0	508	111	0	246	0				
46941													404	0	0	50	0	0	0	0	176	178	0	0	0				
47153													107	0	0	48	0	0	0	0	38	21	0	0	0				
47247													932	0	292	0	0	0	0	0	413	227	0	273	0				
47256													111	0	48	0	0	0	0	0	56	7	0	0	0				
47452													375	0	249	72	246	0	0	0	53	1	0	0	0				
47500													1315	0	566	0	0	356	0	0	22	477	250	0	0	Deferred Gain on Property Sold			
48057													1372	0	1012	70	0	0	0	0	203	87	0	1012	0				
48150													242	0	0	57	0	0	0	0	142	43	0	0	0				
48374													2268	0	647	0	570	0	0	0	400	1221	0	0	0				
48440													947	0	663	0	0	0	0	0	186	98	0	383	0				
48730													642	0	9	0	6	0	0	0	258	375	0	3	0				
49054													945	0	525	0	0	404	0	0	339	81	0	0	0	ACCRUED SHAREHOLDER TAX DISTRIBUTIONS (NOT PAID)			
49148													1398	180	1092	38	0	0	0	0	113	155	0	912	0				
49241													3619	0	1722	0	0	0	0	0	212	1522	163	1518	0				
49344													1179	0	835	0	0	0	0	0	54	290	0	748	0				
49643													166	0	44	0	0	0	0	0	41	81	0	44	0				
49652													252	0	16	92	0	15	1	0	119	25	0	0	0	Accrued Incentive Pay	Unemployment taxes Payable		
49821													12154	0	1210	0	61	0	0	0	797	10147	0	0	0				
49858													98	0	3	0	0	0	0	0	54	41	0	0	0				
49951													169	0	0	22	0	0	0	0	72	75	0	0	0				
50144													851	0	0	0	0	0	0	0	280	571	0	0	0				
50461													500	0	28	0	0	0	0	0	185	287	0	0	0				
50546													180	0	47	0	0	45	0	0	133	0	0	0	0	accrued employee bonus			
50854													122	0	12	0	0	0	0	0	64	46	0	0	0				
50957													1235	0	710	0	0	30	680	0	123	402	0	0	0	Deferred Taxes on Securities	Secured Liability - Participation		
51253													1576	0	510	555	193	0	0	0	200	311	0	317	0				
51356													105	0	0	0	0	0	0	0	84	21	0	0	0				
51459													916	0	134	233	0	4	7	0	208	341	0	123	0	Deferred Building Repair	CDARS Incoming RBP		
51730													239	0	2	0	0	0	0	0	192	45	0	0	0				
51842													1208	0	68	0	0	49	0	0	883	257	0	0	0	CDARS Rate Bridge Incoming			
52410													172	0	25	4	0	0	0	0	56	87	0	0	0				
52719													3037011	0	2841342	0	0	1723452	1117890	0	0	195669	0	0	0	Participant Fund	Dividend Interest & Other		
52951													107	0	0	24	0	0	0	0	36	47	0	0	0				
53015													121	35	90	0	0	45	0	0	17	14	0	0	0	GROSS N/A INT PD CR (cONTRA)			
53033													15894	0	4929	1792	0	3613	0	0	86	5366	3721	0	0	OTHER LIABILITIES			
53051													89	0	0	0	0	0	0	0	65	24	0	0	0				
53239													469	0	0	50	0	0	0	0	328	91	0	0	0				
53453													72	0	0	0	0	0	0	0	31	41	0	0	0				
53752													290	0	4	219	0	0	0	0	67	0	0	0	0				
54049													295	0	42	0	0	0	0	0	82	171	0	42	0				
54058													1211	0	35	162	0	35	0	0	695	319	0	0	0	ATM Clearing			
54357													70	0	0	0	0	0	0	0	70	0	0	0	0				
54375													3255	0	267	0	0	0	0	0	386	2602	0	263	0				
54441													1375	0	539	0	0	0	0	0	332	504	0	539	0				
54656													2581	0	728	946	485	0	0	0	568	339	0	229	0				
55176													5514	0	0	0	0	0	0	0	22	5492	0	0	0				
55336													4340	1022	2183	1206	146	440	0	0	174	777	0	0	0	Reserve Ad Valorem Taxes			
55635													783	0	100	0	0	67	31	0	173	510	0	0	0	CDARS INCOMING RBP	MISC LOAN FEES		
55653													288	0	142	6	75	0	0	0	69	71	0	44	0				
56258													258	0	0	0	0	0	0	0	127	131	0	0	0				
56351													8351	0	6592	0	0	1649	0	0	846	443	470	0	0	Management incentive accruals			
56427													755	0	56	126	0	49	0	0	181	392	0	0	0	Deferred Interest			
56548													1779	0	0	0	0	0	0	0	871	908	0	0	0				
56557	19846	0	13852	0	0	0	0	0	4605	155	0	8365									1234								
56717													3850	500	849	0	0	0	0	0	908	2093	0	0	0				
57040													273	0	0	22	0	0	0	0	179	72	0	0	0				
57228													574	0	32	0	0	0	0	0	154	388	0	32	0				
57255													253	0	41	20	0	29	0	0	42	150	0	0	0	RESERVE FOR AD VALOREM TAXES			
57451													4057	0	0	2013	0	0	0	0	1344	700	0	0	0				
57572													1225	0	15	0	0	0	0	0	0	1210	0	0	0				
57956													1011	0	823	0	0	412	354	0	95	93	0	0	0	Securities Traded Not Settled	Pension Plan Liability		
58074													1134	0	789	120	0	779	0	0	10	172	43	0	0	Non-Qualified Pension Liabillity			
58207													1885	0	1248	0	0	0	0	0	83	550	4	1189	0				
58225													846	0	336	0	0	0	0	0	251	259	0	191	0				
58243	30152	0	4746	0	1712	0	0	0	11540	300	1612	778									13566								
58355													19	0	0	16	0	0	0	0	3	0	0	0	0				
58551													927	0	804	23	0	0	0	0	100	0	0	709	0				
58636													4169	0	967	0	0	0	0	0	159	3043	0	592	0				
58757													535	0	307	0	0	0	0	0	219	9	0	307	0				
58971													31406	0	18119	0	0	0	0	0	6514	5773	1000	11967	0				
59316													5794	773	1315	0	0	0	0	0	1391	3088	0	387	0				
59352													811	0	70	0	0	59	0	0	223	518	0	0	0	Debit Card Clearing			
59679													41	0	0	12	0	0	0	0	1	28	0	0	0				
59754													20	0	3	0	0	0	0	0	16	1	0	0	0				
60143	637955	0	364969	0	0	178049	0	0	225764	43517	0	0									3705					Pension plan liability			
60330													1968	0	1386	0	0	0	0	0	550	32	0	362	0				
60433													230	0	22	0	0	0	0	0	118	90	0	0	0				
60545													775	0	160	123	0	0	0	0	490	2	0	0	0				
60554													76	0	0	0	0	0	0	0	20	56	0	0	0				
60648													1308	0	426	0	0	0	1	0	259	623	0	0	0		CDARS		
61122													15781	0	13433	0	0	4278	0	0	2255	93	0	4883	0	Low Income Housing Tax Credit Payable			
61355													9476	0	0	5380	0	0	0	0	895	2890	311	0	0				
61476													375	0	142	0	142	0	0	0	0	233	0	0	0	0			
61757													850	0	376	0	0	0	0	0	376	98	0	371	0				
61832													2914	0	2404	0	0	1910	0	0	352	158	0	0	0	non-qualified retirement plan			
61953													180	0	78	0	0	54	0	0	21	81	0	0	0	Accrued employee benefits			
62044													286	0	261	0	63	0	0	0	22	3	0	198	0				
62110													1162	0	26	0	0	0	0	0	0	1136	0	0	0				
62147													166	0	31	0	0	28	0	0	75	60	0	0	0	Accrued Profit Sharing			
63050													1933	0	1553	0	0	0	0	0	87	293	0	1553	0				
63069	292321	0	201699	0	0	0	0	0	69992	19310	55503	0									1320								
63078													16143	0	12519	0	0	11242	0	0	1598	2026	0	745	0	FDIC SETTLEMENT ACCOUNT			
63201													1400	0	1103	162	0	503	0	0	52	23	60	599	0	Prepaid Rxp FAS 158 adj			
63359													419	0	0	0	0	0	0	0	318	101	0	0	0				
63573													4724	0	4026	0	0	0	0	0	30	668	0	997	0				
63733													1715	0	274	632	0	0	0	0	424	385	0	246	0				
63742													1428	0	179	0	177	0	0	0	298	951	0	2	0				
63751													35	0	20	0	0	0	0	0	11	4	0	0	0				
64150													159	0	50	0	0	0	0	0	108	1	0	0	0				
64543													975	0	394	0	210	82	2	100	494	87	0	0	0	escrow posting and distribution	crescent mortgage	interbranch settlement	
64552													1327	0	1042	0	0	0	0	0	116	169	0	433	254				
64619	126378	0	100725	0	0	77918	0	0	24622	183	0	0									848					Due to Factored Clients			
64730													767	0	20	0	0	0	0	0	299	448	0	0	0				
65205													3020	0	142	0	0	71	71	0	39	2839	0	0	0	Electronic Banking Settlement Accounts	ATM Settlement		
65241													452	0	58	0	27	0	0	0	296	98	0	0	0				
65513	3409	0	248	0	213	34	0	0	3111	0	0	0									50					Unearned income			
65559													4800	0	4344	0	0	0	0	0	301	155	0	4337	0				
65746													4615	0	1588	0	0	708	0	0	1259	1768	0	0	0	EQUITY CONTRIBUTION			
65858													5753	0	1630	0	1329	0	0	0	378	3745	0	0	0				
66015	3209	0	571	0	0	503	0	0	2274	0	0	0									364					Unearned Comm			
66154													2258	0	13	0	0	0	0	0	140	2105	0	0	0				
66172													1989	0	83	0	83	0	0	0	15	1891	0	0	0				
66275													270	0	22	0	0	0	0	0	120	128	0	0	0				
66837													1522	0	0	0	0	0	0	0	808	714	0	0	0				
67142													228	0	20	4	0	0	0	0	161	43	0	0	0				
67151													937	0	9	0	0	0	0	0	348	580	0	0	0				
67209													4215	0	2255	0	0	0	0	0	0	1960	0	2214	0				
67254													21	0	0	0	0	0	0	0	0	21	0	0	0				
67311													276022	0	112168	0	0	49391	33907	0	9328	147714	6812	0	0	Back to back swap	Commercial swap derivative		
68345													1130	0	433	0	0	0	0	0	465	232	0	433	0				
68448													202	0	39	0	2	0	0	0	99	64	0	0	0				
68756													906	0	447	0	0	0	0	0	257	202	0	447	0				
68831													188	0	0	0	0	0	0	0	43	145	0	0	0				
68840													949	0	566	14	0	0	0	0	113	256	0	566	0				
