"IDRSSD"	RCFD1773	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCON1773	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG478	RCONG479	RCONG480	RCONG481	RCONG482	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG507	RCONG508	RCONG509	RCONG510	RCONG511	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG521	RCONG522	RCONG523	RCONG524	RCONG525	RCONG526	RCONG527	RCONG528	RCONG529	RCONG530	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	
30052																																																																																																																																																		0																																																																																															
30258																																																																																																																																																		34412																																																																																															
30418																																																																																																																																																		320875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867	0	867	0	0	0	213565	107310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321742	0	867	213565	107310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867	0	867	0	0	0	0	0	0	0	867	0	867	0	0	0	
30502																																																																																																																																																		118208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364	113748	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118208	0	4364	113748	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30650																																																																																																																																																		26955																																																																																															
30810	1822153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715404	1036754	69995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822153	0	715404	1036754	69995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1822153																																																																																															
31134																																																																																																																																																		28144																																																																																															
31255																																																																																																																																																		114983																																																																																															
31657																																																																																																																																																		0																																																																																															
31826																																																																																																																																																		42605																																																																																															
31835																																																																																																																																																		22602																																																																																															
32234																																																																																																																																																		37200																																																																																															
32766																																																																																																																																																		41																																																																																															
33147																																																																																																																																																		24806																																																																																															
33259																																																																																																																																																		67784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	68027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67784	243	68027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33268																																																																																																																																																		71639																																																																																															
33727																																																																																																																																																		65907																																																																																															
33754																																																																																																																																																		14279																																																																																															
33839																																																																																																																																																		5308																																																																																															
33857																																																																																																																																																		11316																																																																																															
34153																																																																																																																																																		83007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83007	0	0	83007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34359																																																																																																																																																		11065		0																																																																																													
34425																																																																																																																																																		33132																																																																																															
34434																																																																																																																																																		36628																																																																																															
34452																																																																																																																																																		25907																																																																																															
34537																																																																																																																																																		384449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20735	0	0	2165	0	0	384449	0	0	0	0	0	0	7372	0	0	7372	0	55824	0	0	8968	46856	0	0	0	0	0	0	0	0	0	468380	0	0	402954	65426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	41	0	19018	
34555																																																																																																																																																		76292																																																																																															
34742																																																																																																																																																		36476																																																																																															
34836																																																																																																																																																		8509																																																																																															
35057																																																																																																																																																		19199																																																																																															
35301	79469215	5731720	5817442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135040	0	0	135040	0	8251407	64695801	6522007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3702573	0	9126919	307374	60130	0	60130	0	0	85396105	3702573	8311537	73957760	6829381	0	0	0	0	0	3702573	0	9244680	275335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6229309	3702573	60130	9587489	284263	0	0	0	0	0	0	0	0	0	0	110044	0	0	110044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292435	0	0	292435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411867	0	60130	342809	8928	70258672	2400687	2552039																																																																																													
35570																																																																																																																																																		481263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481263	0	0	481263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35646																																																																																																																																																		6892																																																																																															
35842																																																																																																																																																		37874																																																																																															
36054																																																																																																																																																		1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36344																																																																																																																																																		106980																																																																																															
36456																																																																																																																																																		17968	0	0																																																																																													
36858																																																																																																																																																		82374																																																																																															
36933																																																																																																																																																		11895																																																																																															
37051																																																																																																																																																		7431	0	0																																																																																													
37341																																																																																																																																																		0																																																																																															
37378																																																																																																																																																		2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2835	0	0	2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37435																																																																																																																																																		221126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307	0	0	0	0	0	221126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223433	0	0	221126	2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307	0	0	0	2307	0	0	0	0	0	0	
37640																																																																																																																																																		295413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295413	0	0	0	0	0	0	10768	0	0	10768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306181	0	0	306181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37659																																																																																																																																																		2224																																																																																															
37743																																																																																																																																																		20990																																																																																															
37949																																																																																																																																																		62376																																																																																															
38535																																																																																																																																																		85426																																																																																															
38740																																																																																																																																																		33836																																																																																															
39327																																																																																																																																																		32669																																																																																															
39420																																																																																																																																																		244111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244111	0	0	244111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39475																																																																																																																																																		42948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	26838	16110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43068	0	26838	16110	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																																																																																																																																																		16675																																																																																															
40033																																																																																																																																																		28010																																																																																															
40350																																																																																																																																																		4830																																																																																															
40707																																																																																																																																																		11181																																																																																															
40855																																																																																																																																																		6887																																																																																															
41245																																																																																																																																																		2370																																																																																															
41553																																																																																																																																																		36127																																																																																															
41629																																																																																																																																																		11584																																																																																															
41647																																																																																																																																																		138053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50700	61790	25563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138053	0	50700	61790	25563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	
41759																																																																																																																																																		11989																																																																																															
41825																																																																																																																																																		47782																																																																																															
41937																																																																																																																																																		22216																																																																																															
41955																																																																																																																																																		10467																																																																																															
42037																																																																																																																																																		7710																																																																																															
42055																																																																																																																																																		17100																																																																																															
42354																																																																																																																																																		42385																																																																																															
42420																																																																																																																																																		976367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70924	0	0	69354	0	1151	932046	43170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047291	0	1151	1001400	44740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19082	0	0	19082	0	0	0	0	0	0	17923	0	0	17923	0	53001	
42448																																																																																																																																																		112921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1619	107944	3358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112921	0	1619	107944	3358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457																																																																																																																																																		0																																																																																															
43052																																																																																																																																																		16736																																																																																															
43351																																																																																																																																																		2475																																																																																															
43454																																																																																																																																																		2999																																																																																															
43511																																																																																																																																																		54699	0	0																																																																																													
43744																																																																																																																																																		10534		0																																																																																													
43856																																																																																																																																																		12160																																																																																															
43959																																																																																																																																																		56950																																																																																															
44040																																																																																																																																																		86757																																																																																															
44433																																																																																																																																																		46026																																																																																															
44741																																																																																																																																																		40002																																																																																															
44750																																																																																																																																																		32507																																																																																															
44929																																																																																																																																																		10173																																																																																															
45038																																																																																																																																																		36275																																																																																															
45047																																																																																																																																																		13208																																																																																															
45056																																																																																																																																																		8572																																																																																															
45430																																																																																																																																																		5554																																																																																															
45458																																																																																																																																																		2312																																																																																															
45551																																																																																																																																																		121022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121022	0	121022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560																																																																																																																																																		91995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91995	0	0	91995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45775																																																																																																																																																		0																																																																																															
46053																																																																																																																																																		54177																																																																																															
46941																																																																																																																																																		33220																																																																																															
47153																																																																																																																																																		0																																																																																															
47247																																																																																																																																																		66732																																																																																															
47256																																																																																																																																																		2086																																																																																															
47452																																																																																																																																																		15883																																																																																															
47500																																																																																																																																																		27842																																																																																															
48057																																																																																																																																																		14998	0	0																																																																																													
48150																																																																																																																																																		1400																																																																																															
48374																																																																																																																																																		17976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8736	0	0	0	0	3092	14884	0	0	0	0	0	0	0	0	0	0	0	15851	0	0	0	15851	0	0	0	0	0	0	0	0	0	42563	0	3092	14884	24587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8736	
48440																																																																																																																																																		16537																																																																																															
48730																																																																																																																																																		9615																																																																																															
49054																																																																																																																																																		5521																																																																																															
49148																																																																																																																																																		49551																																																																																															
49241																																																																																																																																																		56219																																																																																															
49344																																																																																																																																																		9785																																																																																															
49643																																																																																																																																																		0																																																																																															
49652																																																																																																																																																		39126																																																																																															
49821																																																																																																																																																		107845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107845	0	0	107845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858																																																																																																																																																		4147	0	0																																																																																													
49951																																																																																																																																																		12031																																																																																															
50144																																																																																																																																																		0		0																																																																																													
50461																																																																																																																																																		0																																																																																															
50546																																																																																																																																																		13893																																																																																															
50854																																																																																																																																																		19534	0	0																																																																																													
50957																																																																																																																																																		12840																																																																																															
51253																																																																																																																																																		31808																																																																																															
51356																																																																																																																																																		25049																																																																																															
51459																																																																																																																																																		82008	0	0	833	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	833	0	82841	0	0	82841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51730																																																																																																																																																		9026		0																																																																																													
51842																																																																																																																																																		14730																																																																																															
52410																																																																																																																																																		31285																																																																																															
52719																																																																																																																																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																																																																																		20389																																																																																															
53015																																																																																																																																																		0																																																																																															
53033																																																																																																																																																		606776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606776	0	0	606776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53051																																																																																																																																																		0																																																																																															
53239																																																																																																																																																		27438																																																																																															
53453																																																																																																																																																		27114																																																																																															
53752																																																																																																																																																		13653																																																																																															
54049																																																																																																																																																		9219		0																																																																																													
54058																																																																																																																																																		62068																																																																																															
54357																																																																																																																																																		17																																																																																															
54375																																																																																																																																																		148190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3655	0	0	0	0	0	146700	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151845	0	0	146700	5145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	3605	
54441																																																																																																																																																		8914																																																																																															
54656																																																																																																																																																		246355																																																																																															
55176																																																																																																																																																		238																																																																																															
55336																																																																																																																																																		65237	0	0																																																																																													
55635																																																																																																																																																		9523																																																																																															
55653																																																																																																																																																		29617		0																																																																																													
56258																																																																																																																																																		41169																																																																																															
56351																																																																																																																																																		218309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45927	172382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218309	0	45927	172382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56427																																																																																																																																																		25002																																																																																															
56548																																																																																																																																																		17999																																																																																															
56557	532013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8586	0	0	8586	0	32915	496925	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540599	0	32915	505511	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8365	0	0	8365	0	0	0	0	0	0	6281	0	0	6281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8365	0	0	8365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8365	0	0	8365	0	532013																																																																																															
56717																																																																																																																																																		103472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22600	80872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103472	0	22600	80872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57040																																																																																																																																																		26641																																																																																															
57228																																																																																																																																																		13940																																																																																															
57255																																																																																																																																																		15821																																																																																															
57451																																																																																																																																																		180396																																																																																															
57572																																																																																																																																																		13235																																																																																															
57956																																																																																																																																																		35874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	35343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35874	0	531	35343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58074																																																																																																																																																		19627																																																																																															
58207																																																																																																																																																		23012																																																																																															
58225																																																																																																																																																		37849																																																																																															
58243	516882	0	0	0	0	0	0	0	0	778	778	0	0	0	0	0	0	0	27771	0	0	0	0	0	508709	8173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544653	0	0	508709	35944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	778	0	26137	0	0	0	26137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27771	778	0	0	778	0	516882																																																																																															
58355																																																																																																																																																		7																																																																																															
58551																																																																																																																																																		68851	0	0																																																																																													
58636																																																																																																																																																		61291																																																																																															
58757																																																																																																																																																		9864																																																																																															
58971																																																																																																																																																		943719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912395	31324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943719	0	0	912395	31324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	
59316																																																																																																																																																		140832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	140420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140832	0	412	140420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
