"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDF264	RCFDG591	RCFDG592	RCFDG593	RCFDG594	RCFDG595	RCFDG596	RCFDG597	RCFDG598	RCFDG599	RCFDG600	RCFDG601	RCFDG602	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	
443625																																																																																																																																																																																																	5220	0	0	0	30763	66835	0	414	0	13696	66499	0	0	0	0	13629	0	0	0	655	0	0	414	414	699	34655	6582	4131	24585	0	0	0.198725	0.386364	0.374628	0.000000	0.000000	0.000000	13215	414	481	0	0	0	0	0	0	0	0	
443634																																																																																																																																																																																																	5271	0	0	0	25932	72588	0	402	0	11256	71831	334	0	0	0	10996	0	0	0	1071	0	0	402	402	1774	23987	17831	4006	28735	0	0	0.147485	0.255418	0.246080	0.000000	0.000000	0.000000	10594	402	629	0	0	0	0	0	0	0	0	
444051																																																																																																																																																																																																	2477	0	0	0	28734	82966	0	738	0	6982	83164	0	0	0	0	7517	0	0	0	2156	-459	0	650	650	1319	37446	7208	4725	37157	0	0	0.082572	0.144772	0.132254	0.000000	0.000000	0.000000	6867	650	574	0	0	0	0	0	0	0	0	
444350																																																																																																																																																																																																	9407	0	0	122582	18554	313125	0	1031	0	24390	313055	244	0	0	0	25076	0	0	0	11864	0	0	1031	1031	7665	178215	8351	10866	119402	0	0	0.0768	0.1518	0.1455	0.0000	0.0000	0.0000	24045	1031	345	0	0	0	0	0	0	0	0	
444556																																																																																																																																																																																																	7840	0	0	281	31704	120132	0	1245	0	12046	120785	111	0	0	0	10973	0	0	0	1727	0	0	970	970	9464	34605	9623	4019	65642	0	0	0.083650	0.141963	0.129413	0.000000	0.000000	0.000000	10003	970	840	0	0	0	0	0	0	0	0	
444677																																																																																																																																																																																																	7763	0	0	0	0	36196	0	23	0	3845	35852	0	0	0	0	3868	0	0	0	0	0	0	23	23	17	7928	23785	361	4489	0	0	0.107246	0.215272	0.213992	0	0	0	3845	23	0	0	0	0	0	0	0	0	0	
444958																																																																																																																																																																																																	14948	0	0	0	7874	79390	0	676	0	9202	79708	180	0	0	0	9290	0	0	0	0	0	0	655	655	2775	17071	23182	3335	36471	0	0	0.1091	0.1774	0.1649	0.0000	0.0000	0.0000	8635	655	21	0	0	0	0	0	0	0	0	
445852																																																																																																																																																																																																	7752	0	0	0	23234	63749	0	652	0	6486	61815	0	0	0	0	6229	0	0	0	1389	0	0	502	502	396	22331	11960	3619	28957	0	0	0.0926	0.1556	0.1431	0.0000	0.0000	0.0000	5727	502	759	0	0	0	0	0	0	0	0	
445955																																																																																																																																																																																																	14774	0	0	13496	29066	186839	0	1432	0	20927	187437	0	0	0	0	20365	0	0	0	1597	0	0	1432	1432	2703	55294	34241	13617	94039	0	0	0.1018	0.1640	0.1525	0	0	0	18933	1432	602	0	0	0	0	0	0	0	0	
446130																																																																																																																																																																																																	2133	0	0	0	50589	103662	0	693	0	14209	102638	0	0	0	0	14628	0	0	169	0	0	0	693	693	88	17937	44258	5839	41609	0	0	0.1358	0.2170	0.2067	0.0000	0.0000	0.0000	13935	693	274	0	0	0	0	0	0	0	0	
446149																																																																																																																																																																																																	3719	0	0	0	4150	36766	0	299	0	2795	36546	203	0	0	0	3074	0	0	0	1175	0	0	299	299	582	8356	9088	1946	19020	0	0	0.0759	0.1189	0.1073	0.0000	0.0000	0.0000	2775	299	20	0	0	0	0	0	0	0	0	
446336																																																																																																																																																																																																	116785	0	0	0	97635	689736	0	10851	0	14322	730193	0	0	0	0	18621	0	0	0	963	0	0	5654	5654	160792	52187	91986	48076	393554	0	0	0.0178	0.0416	0.0290	0.0000	0.0000	0.0000	12967	5654	1355	0	0	0	0	0	0	0	0	
446877																																																																																																																																																																																																	10013	0	0	20965	16	268283	0	4885	0	14459	281860	703	0	0	0	16825	0	0	25	8362	0	0	2411	2411	11201	33277	106301	16312	122821	0	0	0.051146	0.088403	0.075735	0	0	0	14414	2411	-432	0	0	0	0	0	0	0	0	
447034																																																																																																																																																																																																	12150	0	0	91899	6354	167079	0	1228	0	25727	167042	0	0	0	0	26486	0	0	0	0	0	0	868	868	1028	99421	37026	2295	30650	0	0	0.1534	0.3833	0.3707	0.0000	0.0000	0.0000	25618	868	109	0	0	0	0	0	0	0	0	
447070																																																																																																																																																																																																	4649	0	0	45050	4214	307102	0	1004	0	55612	307948	0	0	0	0	56475	0	0	0	0	0	0	1004	1004	45169	40153	201775	9286	20796	0	0	0.180132	0.434330	0.426608	0.000000	0.000000	0.000000	55471	1004	139	0	0	0	0	0	0	0	0	
447100																																																																																																																																																																																																	28658	0	0	55734	2255	401671	0	2532	0	47191	402103	0	0	0	0	49741	0	0	0	0	0	0	2532	2532	2514	81587	177857	7645	142245	750	0	0.117405	0.199815	0.189644	0.000000	0.000000	0.000000	47209	2532	-71	0	0	0	0	0	0	0	0	
447342																																																																																																																																																																																																	7464	0	0	31942	0	80880	0	856	0	24702	80347	0	0	0	0	25900	0	0	0	35	-746	0	452	452	29472	4225	25446	1680	22593	0	0	0.3167	0.7240	0.7113	0.0000	0.0000	0.0000	25448	452	0	0	0	0	0	0	0	0	0	
447351																																																																																																																																																																																																	6279	0	0	0	12500	95289	0	2804	0	5700	95817	0	0	0	0	6371	0	0	0	574	0	0	898	898	1654	27045	6040	7288	63127	0	0	0.057119	0.091052	0.078218	0	0	0	5473	898	227	0	0	0	0	0	0	0	0	
447557																																																																																																																																																																																																	1802	0	0	0	0	86266	0	653	0	6584	85252	0	0	0	0	7237	0	0	0	341	0	0	653	653	397	7005	26127	1636	53390	344	0	0.0772	0.1061	0.0965	0.0000	0.0000	0.0000	6584	653	0	0	0	0	0	0	0	0	0	
447874																																																																																																																																																																																																	25105	0	0	0	0	235627	0	2105	0	28105	219382	0	0	0	1745	28046	0	0	0	26095	0	0	2104	2104	1810	26456	41341	11520	165961	0	0	0.1194	0.1368	0.1266	0.0000	0.0000	0.0000	25942	2104	0	0	0	0	0	0	0	0	0	
448040																																																																																																																																																																																																	45723	0	0	5349	34540	305279	0	11756	0	8366	319752	0	0	0	0	11199	0	0	787	20193	0	0	2864	2864	29373	56788	47089	24120	183738	0	0	0.0261	0.0508	0.0378	0.0000	0.0000	0.0000	8335	2864	31	0	0	0	0	0	0	0	0	
448554																																																																																																																																																																																																	10749	0	0	0	48233	227705	0	1450	0	24570	227479	0	0	0	0	21911	0	0	1340	5411	0	0	1621	1621	6243	81445	17014	15762	119568	0	0	0.0904	0.1483	0.1373	0.0000	0.0000	0.0000	20290	1621	1175	0	0	0	0	0	0	0	0	
449038																																																																																																																																																																																																	231	0	0	0	49769	50120	0	0	0	47890	49428	0	0	0	0	47668	0	0	0	0	0	0	0	0	3655	46170	0	10	10	0	0	0.9644	5.1566	5.1566	0.0000	0.0000	0.0000	47668	0	222	0	0	0	0	0	0	0	0	
449430																																																																																																																																																																																																	10904	0	0	0	23024	205524	0	3942	0	12679	202481	0	0	0	0	14345	0	0	0	937	0	0	1972	1972	5370	35861	35528	6214	132380	0	0	0.061107	0.092064	0.079408	0.000000	0.000000	0.000000	12373	1972	306	0	0	0	0	0	0	0	0	
449832																																																																																																																																																																																																	3493	0	0	0	57684	225510	0	715	0	21582	216210	406	0	0	0	21725	0	0	0	0	0	0	715	715	5034	58060	54479	4193	107985	0	0	0.0972	0.1479	0.1430	0.0000	0.0000	0.0000	21010	715	132	0	0	0	0	0	0	0	0	
449841																																																																																																																																																																																																	2536	0	0	749	2802	47344	0	447	0	5928	47433	0	0	0	0	4735	0	0	0	1678	0	0	423	423	1451	8431	10002	2968	26292	0	0	0.094077	0.140114	0.127597	0.000000	0.000000	0.000000	4312	423	18	0	0	0	0	0	0	0	0	
449850																																																																																																																																																																																																	896	0	0	0	1417	13061	0	91	0	1023	12088	0	0	0	0	1104	0	0	0	0	0	0	88	88	819	3904	5873	432	2550	0	0	0.0841	0.1762	0.1622	0.0000	0.0000	0.0000	1016	88	7	0	0	0	0	0	0	0	0	
450034																																																																																																																																																																																																	10699	0	0	0	30165	333272	0	2947	0	38664	323358	0	0	0	0	34969	0	0	0	0	0	0	2947	2947	4644	39721	61140	25550	223914	1725	0	0.1010	0.1322	0.1211	0.0000	0.0000	0.0000	32022	2947	279	0	0	0	0	0	0	0	0	
450632																																																																																																																																																																																																	7394	0	0	5015	12426	130698	0	2614	0	9170	132645	0	0	0	0	7578	0	0	130	0	0	0	1181	1181	7316	24914	23470	14278	77514	1380	2708	0.049232	0.081603	0.068886	0.000000	0.000000	0.000000	6397	1181	65	0	0	0	0	0	0	0	0	
450641																																																																																																																																																																																																	36888	0	0	0	63989	271565	0	3572	0	21335	271882	0	0	0	0	21897	2620	0	134	2292	0	0	1934	1934	38071	77104	40492	4898	117854	78	0	0.073669	0.143010	0.130379	0.000000	0.000000	0.000000	19963	1934	474	8	0	0	0	0	0	0	0	
450650																																																																																																																																																																																																	8464	0	0	937	1075	30154	0	159	0	5112	27238	0	0	0	0	3810	0	0	0	14	0	0	159	159	1064	10096	2482	1902	15223	0	398	0.141545	0.206068	0.197469	0.000000	0.000000	0.000000	3651	159	17	0	0	0	0	0	0	0	0	
450669																																																																																																																																																																																																	1467	0	0	0	41971	70724	0	389	0	7312	70215	0	0	0	0	6804	0	0	0	0	0	0	389	389	13554	31547	0	2606	25115	0	0	0.0914	0.2165	0.2041	0.0000	0.0000	0.0000	6415	389	897	0	0	0	0	0	0	0	0	
450753																																																																																																																																																																																																	10684	0	0	0	134805	211889	0	972	0	16866	205599	0	0	0	0	16276	0	0	0	335	0	0	972	972	16442	122339	24998	5518	47175	0	0	0.0748	0.1930	0.1815	0	0	0	15304	972	671	0	0	0	0	0	0	0	0	
450856																																																																																																																																																																																																	79061	0	0	7345	191467	2417740	50	23231	0	216362	2461846	0	0	0	0	235771	2355	0	0	89867	0	8700	22438	31188	38057	784346	92933	93188	1507816	8782	0	0.0834	0.1314	0.1140	0.0000	0.0000	0.0000	204583	31188	1848	2878	187151	17222	0	0	0	0	0	
450959																																																																																																																																																																																																	3192	0	0	0	107119	303316	0	3540	0	24384	312038	0	0	0	0	31730	0	0	532	5935	0	0	2755	2755	18324	94021	36959	10828	179842	0	0	0.0929	0.1442	0.1317	0.0000	0.0000	0.0000	28975	2755	-4752	180	0	7036	0	0	0	0	0	
451068																																																																																																																																																																																																	28219	0	0	0	160518	448929	0	3404	0	40849	437360	0	0	0	0	40354	5592	0	0	19861	0	0	3431	3431	67054	118098	44928	33354	218329	5585	0	0.0844	0.1471	0.1346	0.0000	0.0000	0.0000	36923	3431	3805	0	0	0	0	0	0	0	0	
451246																																																																																																																																																																																																	15752	0	0	8801	0	155354	0	1481	0	16259	155468	0	0	0	0	17710	0	0	0	3844	0	0	1451	1451	2577	23349	27498	6608	103411	251	0	0.1046	0.1384	0.1271	0.0000	0.0000	0.0000	16259	1451	0	0	0	0	0	0	0	0	0	
451853																																																																																																																																																																																																	3649	0	0	855	17719	36732	0	194	0	6269	36415	0	0	0	0	5931	0	0	0	0	0	0	194	194	68	19086	7121	768	10083	0	0	0.1575	0.3396	0.3285	0.0000	0.0000	0.0000	5737	194	532	0	0	0	0	0	0	0	0	
451965	78085000	0	10197000	0	136426000	1073280000	21000	20992000	0	123885000	1059639000	1823000	0	11463000	32627000	119218000	1000186000	60710000	6426000	158062000	871000	16883000	11361000	28265000	69465000	171721000	188384000	73172000	592149000	26936000	0	0.0882	0.1343	0.1025	0.0881	0.1024	0.1342	90953000	28265000	4616000	31525000	621395000	402742000	19061000	8311000	0	0	0	0	0	0	6685000	12433000	1826000	9856000	12281000	3776000	73527000	0	10127000	887488600	1031282000	0	104000	17000	42000	97000	697216000	2242000	16688000	16688000	42834000	42834000	0	4590000	2420000	35824000	0	908000	27310000	1043000	0	0	0	0	4000	57999000	20086000	0	0	0	0	0	0	8809000	2512000	77633000	10674000	36798000	0	0	12789000	12499000	1648000	-127000	2607000	49545000	164757000	480434000	32627000	0	0	0	0	117209000	31244000	6064000	6275000	454000	51561000	3213000	0	118000	1000	3094000	364600	0	149000	0	215600	0	0	0	0	11463000	11382000	81000	0	0	0	0	0	0	0	8012000	8012000	0	0	0	8012000	197000	197000	0	0	0	197000	79031000	0	49000	528000	78454000	2839000	45520000	25168000	83686000	222228000	216501000	734722500	0	44445600	108250500	734722500	897615600	283000	5393000	5773000	91996000	52000	0	0	889000	88900	0	0	0	88900	6117000	18494000	7211000	4747000	16339000	10737000	73012000			0	135144000	1048840000									32361000																																		
452104																																																																																																																																																																																																	17267	0	0	6520	27953	199003	352	2626	0	21667	192658	523	0	0	0	23192	0	0	0	21984	0	0	1805	2157	2613	48605	44887	12694	104612	0	0	0.1092	0.1615	0.1465	0.0000	0.0000	0.0000	21035	2157	632	0	0	0	0	0	0	0	0	
452159																																																																																																																																																																																																	36593	0	0	0	62989	177712	0	505	0	19120	174664	0	0	0	0	19158	0	0	1492	1444	0	0	505	505	33939	69696	9017	3458	64857	0	0	0.106794	0.218022	0.212275	0.000000	0.000000	0.000000	18653	505	467	0	0	0	0	0	0	0	0	
452739																																																																																																																																																																																																	20285	0	0	4	19716	106630	0	1775	0	9580	104499	624	0	0	0	10253	0	0	0	369	0	0	869	869	1672	38315	13351	2887	54871	0	0	0.0898	0.1494	0.1368	0.0000	0.0000	0.0000	9384	869	196	0	0	0	0	0	0	0	0	
452841																																																																																																																																																																																																	11908	0	0	15787	41374	178704	0	1461	0	23468	177887	0	0	0	0	23773	0	0	0	245	0	0	1219	1219	1316	65817	55106	4518	56540	0	0	0.1268	0.2444	0.2319	0.0000	0.0000	0.0000	22554	1219	914	0	0	0	0	0	0	0	0	
452850																																																																																																																																																																																																	12540	0	0	440	190458	391361	0	2897	0	36935	384954	0	0	0	0	35051	0	0	937	4882	0	0	2654	2654	8716	203272	19461	16879	158271	1345	0	0.084158	0.165865	0.153306	0	0	0	32397	2654	4538	0	0	0	0	0	0	0	0	
453026																																																																																																																																																																																																	8004	0	0	100	18260	121433	0	1468	0	11857	120285	350	0	0	0	12565	0	0	0	462	0	0	1115	1115	8224	12703	30376	3215	71191	0	0	0.0952	0.1414	0.1288	0.0000	0.0000	0.0000	11450	1115	407	0	0	0	0	0	0	0	0	
453147																																																																																																																																																																																																	8006	0	0	0	25850	91309	0	803	0	10571	90461	253	0	0	0	10729	0	0	0	0	0	0	765	765	3147	22884	17646	1632	47828	0	0	0.1101	0.1753	0.1628	0.0000	0.0000	0.0000	9964	765	607	0	0	0	0	0	0	0	0	
453446																																																																																																																																																																																																	5414	0	0	0	86877	184713	0	739	0	20693	183968	0	0	0	0	19771	0	0	0	2742	0	0	739	739	9950	84885	18526	10729	69575	0	0	0.1035	0.2024	0.1949	0.0000	0.0000	0.0000	19032	739	1661	0	0	0	0	0	0	0	0	
453839																																																																																																																																																																																																	5680	0	0	0	23667	93416	0	631	0	9494	97080	0	0	0	0	8699	0	0	231	2846	0	0	631	631	6085	23141	15038	4238	48255	0	0	0.0831	0.1404	0.1303	0.0000	0.0000	0.0000	8068	631	1416	0	0	0	0	0	0	0	0	
454340																																																																																																																																																																																																	1409	0	0	12099	0	35737	0	503	0	2990	37178	0	0	0	0	3246	0	0	0	0	0	0	256	256	785	14377	6891	3609	14187	0	0	0.0804	0.1602	0.1476	0.0000	0.0000	0.0000	2990	256	0	0	0	0	0	0	0	0	0	
454434																																																																																																																																																																																																	45103	0	0	0	99558	447185	0	10213	0	6714	468285	85	0	0	0	8410	0	0	512	11455	0	0	3603	3603	102053	50596	61384	48525	241457	0	0	0.010289	0.029859	0.017067	0.000000	0.000000	0.000000	4807	3603	804	0	0	0	0	0	0	0	0	
454546																																																																																																																																																																																																	11622	0	0	0	62478	192180	0	3363	0	15457	210266	0	0	0	0	19467	0	0	591	12423	0	0	1949	1949	11314	58080	39595	10797	107855	1787	0	0.0836	0.1259	0.1133	0.0000	0.0000	0.0000	17518	1949	-2842	0	0	0	0	0	0	0	0	
454658																																																																																																																																																																																																	9513	0	0	0	53868	160575	0	1088	0	18658	163203	0	0	0	0	18816	0	0	855	1357	0	0	1103	1103	4643	38357	36521	10015	80563	0	0	0.108534	0.174867	0.164616	0	0	0	17713	1103	945	0	0	0	0	0	0	0	0	
454742																																																																																																																																																																																																	511	0	0	4032	0	28017	0	304	0	3721	28309	0	0	0	0	3923	0	0	0	0	0	0	202	202	3205	9401	2807	274	12908	0	0	0.131442	0.243816	0.231262	0	0	0	3721	202	0	0	0	0	0	0	0	0	0	
455150																																																																																																																																																																																																	6165	0	0	0	31967	115694	0	1073	0	20860	115194	0	0	0	0	20572	0	0	0	5327	0	0	968	968	6973	25611	27282	5165	55645	0	0	0.170182	0.265915	0.253403	0.000000	0.000000	0.000000	19604	968	1256	0	0	0	0	0	0	0	0	
455253																																																																																																																																																																																																	1826	0	0	0	106443	187266	0	1156	0	39502	191776	0	0	0	0	39577	0	0	124	831	0	0	1116	1116	989	114245	10967	7968	60585	0	29	0.2006	0.4435	0.4310	0.0000	0.0000	0.0000	38461	1116	995	0	0	0	0	0	0	0	0	
455459																																																																																																																																																																																																	8438	0	0	86	13115	77019	0	664	0	6913	77167	205	0	0	0	7324	0	0	0	580	0	0	587	587	5725	24977	10669	5129	36135	174	0	0.0873	0.1567	0.1441	0.0000	0.0000	0.0000	6737	587	176	0	0	0	0	0	0	0	0	
455552																																																																																																																																																																																																	17407	0	0	0	84832	427526	0	1918	0	50546	437914	0	0	0	0	42963	518	0	0	1194	-680	0	1918	1918	30949	55455	58603	13348	275474	1863	0	0.096739	0.126550	0.120901	0.000000	0.000000	0.000000	41045	1918	-3446	17	10000	25000	0	0	0	0	0	
455945																																																																																																																																																																																																	3904	0	0	16236	1227	80693	0	937	0	16043	81823	0	0	0	0	16677	0	0	0	0	0	0	675	675	596	22642	18267	1663	40057	0	0	0.1956	0.3108	0.2982	0.0000	0.0000	0.0000	16002	675	41	0	0	0	0	0	0	0	0	
455972																																																																																																																																																																																																	137285	0	0	11317	8043	1128956	0	13892	0	115272	1109409	0	0	0	0	126634	0	0	0	30512	0	0	11456	11456	128730	41140	164767	52745	808109	17509	0	0.1038	0.1385	0.1260	0.0000	0.0000	0.0000	115178	11456	12	0	0	0	0	0	0	0	0	
456045																																																																																																																																																																																																	191635	0	0	0	343721	3025842	0	43614	0	386022	3058730	0	0	0	0	353878	0	0	0	221297	0	0	29561	29561	156848	509608	430212	224820	1908795	5506	0	0.1081	0.1505	0.1380	0.0000	0.0000	0.0000	324317	29561	3543	0	0	20060	0	0	0	0	0	
456054																																																																																																																																																																																																	5136	0	0	0	53253	127780	0	1772	0	18609	131802	0	0	0	0	17952	0	0	0	0	0	0	943	943	682	56857	4332	5909	66831	0	1039	0.130075	0.225502	0.213657	0.000000	0.000000	0.000000	17009	943	561	0	0	0	0	0	0	0	0	
456157																																																																																																																																																																																																	4862	0	0	0	59860	318749	0	4621	0	40788	324327	0	0	0	0	42621	0	0	5327	10341	0	0	3267	3267	1369	46014	60420	15270	214133	922	0	0.121340	0.163952	0.151384	0.000000	0.000000	0.000000	39354	3267	1434	0	0	0	0	0	0	0	0	
456250																																																																																																																																																																																																	13258	0	0	0	4123	98257	0	621	0	10277	97396	0	0	0	0	7485	0	0	0	0	0	0	621	621	1033	16661	31852	5633	49293	0	0	0.0730	0.1092	0.1001	0.0000	0.0000	0.0000	6864	621	39	0	0	0	0	0	0	0	0	
456344																																																																																																																																																																																																	10885	0	0	7537	684	28169	0	806	0	4372	27395	0	0	0	0	4230	0	0	19	0	0	0	197	197	511	11340	7161	1142	9918	0	294	0.1488	0.2790	0.2660	0.0000	0.0000	0.0000	4033	197	41	0	0	0	0	0	0	0	0	
456447																																																																																																																																																																																																	4906	0	0	17515	0	203397	0	2538	0	23435	206036	20	0	0	0	25512	0	0	0	788	0	0	2077	2077	1877	25927	38765	11578	139366	0	0	0.1137	0.1547	0.1421	0.0000	0.0000	0.0000	23435	2077	0	0	0	0	0	0	0	0	0	
456456																																																																																																																																																																																																	109667	0	0	0	67875	871736	0	37091	0	30952	886731	0	0	0	0	40024	0	0	419	5048	0	0	8976	8976	139080	38580	51297	103012	679966	0	0	0.035014	0.058082	0.045056	0.000000	0.000000	0.000000	31048	8976	-96	0	0	0	0	0	0	0	0	
456755																																																																																																																																																																																																	1981	0	0	0	51698	177655	0	1246	0	15285	175323	0	0	0	0	15000	0	0	1017	4169	0	0	1246	1246	6070	44485	43713	9879	83102	2485	0	0.078513	0.128811	0.118111	0.000000	0.000000	0.000000	13754	1246	1390	0	0	0	0	0	0	0	0	
456960																																																																																																																																																																																																	1022968	0	0	31225	323088	4035719	0	270118	0	609057	4093977	89	0	0	3765	542444	28369	0	3348	118206	-533	0	33624	33624	1080827	425705	489716	216309	2263001	1343	94763	0.1275	0.2221	0.2084	0.0000	0.0000	0.0000	508820	33624	-2046	14001	159941	69350	0	0	0	0	0	
457060																																																																																																																																																																																																	21018	0	0	0	4078	163822	0	1742	0	11849	164448	0	0	0	0	13174	0	0	0	1015	0	0	1325	1325	1530	32367	64580	3881	67087	0	0	0.0721	0.1243	0.1118	0.0000	0.0000	0.0000	11849	1325	0	0	0	0	0	0	0	0	0	
457220																																																																																																																																																																																																	7623	0	0	0	129080	247653	0	1658	0	55438	245676	0	0	0	0	53934	0	0	0	1909	0	0	1330	1330	1162	138033	59525	2786	47757	0	0	0.214119	0.508408	0.495871	0.000000	0.000000	0.000000	52604	1330	2834	0	0	0	0	0	0	0	0	
457426																																																																																																																																																																																																	47665	0	0	0	43257	440674	0	7291	0	76589	446529	0	0	0	0	77142	0	0	0	0	0	0	2941	2941	44558	46253	42053	47244	314890	0	0	0.1670	0.2245	0.2159	0.0000	0.0000	0.0000	74201	2941	139	0	0	0	0	0	0	0	0	
457547																																																																																																																																																																																																	34651	0	0	0	294374	1221632	0	42378	0	129392	1279815	1179	0	0	0	96041	5218	0	0	31215	0	0	11187	11187	76366	250738	192431	86805	715432	705	20316	0.0686	0.1112	0.0982	0.0000	0.0000	0.0000	84854	11187	1196	0	0	0	0	0	0	0	0	
457659																																																																																																																																																																																																	8586	0	0	0	15965	42267	0	159	0	4396	41195	0	0	0	0	3863	0	0	0	0	0	0	0	0	0	28283	4301	786	9309	0	0	0.093774	0.227798	0.227798	0.000000	0.000000	0.000000	3863	0	533	0	0	0	0	0	0	0	0	
457752																																																																																																																																																																																																	9211	0	0	0	77156	260340	0	1734	0	24779	254254	0	0	0	0	24908	0	0	0	0	0	0	1734	1734	6196	82277	38388	7891	133608	0	0	0.0911	0.1460	0.1358	0.0000	0.0000	0.0000	23174	1734	1605	0	0	0	0	0	0	0	0	
458049																																																																																																																																																																																																	3579	0	0	0	28227	63222	0	426	0	4256	62053	33	0	0	0	4093	0	0	0	0	0	0	417	417	3543	30740	4593	2547	24191	0	0	0.0592	0.1254	0.1127	0.0000	0.0000	0.0000	3676	417	580	0	0	0	0	0	0	0	0	
458142																																																																																																																																																																																																	11890	0	0	2971	15413	109964	0	1168	0	11282	109643	0	0	0	0	12062	0	0	0	407	0	0	835	835	773	34297	32801	2020	43171	0	0	0.1024	0.1815	0.1690	0.0000	0.0000	0.0000	11227	835	55	0	0	0	0	0	0	0	0	
458544																																																																																																																																																																																																	7375	0	0	1766	9470	221773	0	3070	0	19052	216831	0	0	0	0	21102	0	0	0	0	0	0	2144	2144	4742	32356	43648	15639	144003	755	0	0.0874	0.1230	0.1105	0.0000	0.0000	0.0000	18958	2144	94	0	0	0	0	0	0	0	0	
458553																																																																																																																																																																																																	7748	0	0	230	10859	45152	0	432	0	5130	43344	0	0	0	0	5220	0	0	0	110	0	0	362	362	428	16326	5500	1116	23045	0	0	0.1121	0.1797	0.1673	0.0000	0.0000	0.0000	4858	362	272	0	0	0	0	0	0	0	0	
458665																																																																																																																																																																																																	2450	0	0	0	49222	75250	0	387	0	9516	75689	0	0	0	0	9593	0	0	131	1983	0	0	410	410	1935	49871	2763	1521	20563	0	0	0.121325	0.292684	0.280175	0.000000	0.000000	0.000000	9183	410	333	0	0	0	0	0	0	0	0	
458946																																																																																																																																																																																																	2506	0	0	0	12861	55694	0	536	0	5598	55826	0	0	0	0	5866	0	0	0	1511	0	0	503	503	554	14139	6837	3170	34466	0	0	0.096066	0.137599	0.125800	0	0	0	5363	503	235	0	0	0	0	0	0	0	0	
459046																																																																																																																																																																																																	7426	0	0	29032	10745	186778	0	1975	0	35885	190097	0	0	0	0	26387	1170	0	0	0	0	0	1484	1484	3571	51640	29742	14807	92765	1170	0	0.1390	0.2234	0.2109	0.0000	0.0000	0.0000	24903	1484	82	0	0	0	0	0	0	0	0	
