"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
199940																																																																																																																									true	true	true																																																																																																																		83				
200042																																																																																																																									true	false	false																																																																																																																		0				
200435																																																																																																																									false	false	false																																																																																																																		0				
200640																																																																																																																									false	false	false																																																																																																																		0				
201049																																																																																																																									false	false	false																																																																																																																		0				
201254																																																																																																																									false	false	false																																																																																																																		0				
201441																																																																																																																									true	true	true																																																																																																																		0				
201638																																																																																																																									false	false	false																																																																																																																		0				
201647																																																																																																																									true	true	true																																																																																																																		2				
201834																																																																																																																									true	true	true																																																																																																																		5				
202251																																																																																																																									false	false	false																																																																																																																		0				
202514																																																																																																																									true	true	true																																																																																																																		109				
202541																																																																																																																									true	true	true																																																																																																																		20				
202550																																																																																																																									false	false	false																																																																																																																		0				
202907																																																																																																																									true	true	true	105594	231	249	1	12010	3068	16	9	85858	165907	2	12	26598	11401	124	382	12619	21842	83984	194	0	0	0	0	351733	218036	641	447	82320	63																				5	34	15587	9	25070	0	51	0	15377	11401	120	381																																																					992	28	0		
203052																																																																																																																									false	false	false																																																																																																																		0				
203418																																																																																																																									false	false	false																																																																																																																		0				
203575																																																																																																																									false	false	false																																																																																																																		0				
204004																																																																																																																									true	true	true																																																																																																																		975				
204237																																																																																																																									false	false	false																																																																																																																		0				
204826																																																																																																																									false	false	false																																																																																																																		0				
205159																																																																																																																									false	false	false																																																																																																																		0				
205243																																																																																																																									false	false	false																																																																																																																		0				
205346																																																																																																																									false	false	false																																																																																																																		0				
205458																																																																																																																									false	false	false																																																																																																																		0				
205542																																																																																																																									true	true	true																																																																																																																		43				
205654																																																																																																																									true	true	true																																																																																																																		811				
206156																																																																																																																									false	false	false																																																																																																																		0				
206174																																																																																																																									false	false	false																																																																																																																		0				
206772																																																																																																																									false	false	false																																																																																																																		0				
206950																																																																																																																									false	false	false																																																																																																																		0				
207041																																																																																																																									false	false	false																																																																																																																		0				
207050																																																																																																																									false	false	false																																																																																																																		0				
207452																																																																																																																									true	true	true																																																																																																																		205				
207555																																																																																																																									false	false	false																																																																																																																		0				
207845																																																																																																																									true	true	true	44287	8479	128	4	1656	710	2	2	0	0	0	0	25208	6925	83	42	0	0	0	0	168183	15933	104	11	246004	32047	327	59	15909	17																				0	0	0	0	6670	0	10	0	25208	6925	83	42																																																					796	0	307		
207872																																																																																																																									false	false	false																																																																																																																		0				
207957																																																																																																																									false	false	false																																																																																																																		0				
208057																																																																																																																									false	false	false																																																																																																																		0				
208169																																																																																																																									true	true	true	579178	20815	484	7	3257	0	4	0	444	0	2	0	21104	28229	103	32	0	0	123050	171	0	0	0	0	746765	63284	765	43	78456	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19732	14240	1	4	21104	28229	103	32	623	1	2	58587	878	1267	9576	202	844	30599	0	0	18054	1	0	88387	10108	7170	74098	9971	3469	0	0	0	0	0	0	24894	448	1748	0	0	0	86069	2237	5157	28159	546	0	248705	0	0	34477	413	75	702228	24805	19732	0	0	0	0	3629	0	0	-3	
208244	true	false	false																																																																																																																																																																																																																																										0				
208347																																																																																																																									false	false	false																																																																																																																		0				
208440																																																																																																																									true	true	true																																																																																																																		0				
208459																																																																																																																									false	false	false																																																																																																																		0				
208655																																																																																																																									true	false	false																																																																																																																		0				
208972																																																																																																																									false	false	false																																																																																																																		0				
209148																																																																																																																									true	true	true																																																																																																																		0				
209335																																																																																																																									true	true	true																																																																																																																		54				
209362																																																																																																																									false	false	false																																																																																																																		0				
209447																																																																																																																									false	false	false																																																																																																																		0				
209559																																																																																																																									true	true	true																																																																																																																		1				
209830																																																																																																																									false	false	false																																																																																																																		0				
209858																																																																																																																									true	false	false																																																																																																																		0				
210238																																																																																																																									false	false	false																																																																																																																		0				
210256																																																																																																																									false	false	false																																																																																																																		0				
210434	true	true	true	19150040	14940971	7214	781	148225	116982913	51	1611	680850	400342111	54	5791	2686557	269353687	3042	3002	0	0	21233534	9128	750	534532528	1	2596	44880961	1343904743	19622	14107	2005746067	34791																				0	0	0	0	981005	7752533	132	326	2219860	350147	2574	327																																																					0	1264395195	0	6996																																																																																																																					838117	0	107895		
210452																																																																																																																									false	false	false																																																																																																																		0				
210555																																																																																																																									false	false	false																																																																																																																		0				
211114																																																																																																																									false	false	false																																																																																																																		0				
211338																																																																																																																									true	true	true																																																																																																																		0				
211851																																																																																																																									false	false	false																																																																																																																		0				
211954																																																																																																																									false	false	false																																																																																																																		0				
212018																																																																																																																									true	true	true																																																																																																																		270				
212335																																																																																																																									false	false	false																																																																																																																		0				
212344																																																																																																																									true	true	true																																																																																																																		19				
212465	true	true	true	4223600	530179	3274	267	736950	2392155	114	2169	631281	26474006	59	1340	574838	2283835	288	1055	73100	68505326	2208840	397	27823	396250	6	195	8485919	100581781	4169	6837	133295720	4697																				19	1810	0	0	9487	30	12	1	116096	458606	242	684																																																					0	0	0	0																																																																																																																					38904	5038	633		
212522																																																																																																																									true	true	true	121165	4803	531	18	15922	879	10	13	31231	0	9	0	35060	5740	216	57	3258	18	10332	899	15521	10116	24	38	271892	22246	1741	132	47446	10																				9	1	0	0	39403	690	43	5	32607	5476	211	55																																																					775	4	34		
213538																																																																																																																									true	false	false																																																																																																																		0				
213912																																																																																																																									false	false	false																																																																																																																		0				
213958																																																																																																																									false	false	false																																																																																																																		0				
214414																																																																																																																									true	false	false																																																																																																																		0				
214722																																																																																																																									true	true	true																																																																																																																		183				
214807	true	true	true	278000	134000	13	8	23240000	110000	38	43	2194000	12000	14	11	126000	363000	161	782	4874000	103721000	14366000	1752	21000	0	5	0	45099000	104459000	2004	25885	24151000	4801																				21	24995	119000	46	0	0	0	0	0	0	0	0																																																					0	0	0	0																																																																																																																					169000	73000	0		
214843																																																																																																																									true	false	false																																																																																																																		0				
215130																																																																																																																									false	false	false																																																																																																																		0				
215251																																																																																																																									false	false	false																																																																																																																		0				
215345																																																																																																																									true	true	true																																																																																																																		0				
215354																																																																																																																									false	false	false																																																																																																																		0				
215653																																																																																																																									false	false	false																																																																																																																		0				
215662																																																																																																																									false	false	false																																																																																																																		0				
215710																																																																																																																									true	true	true																																																																																																																		210				
216164																																																																																																																									false	false	false																																																																																																																		0				
216230																																																																																																																									false	false	false																																																																																																																		0				
216445																																																																																																																									false	false	false																																																																																																																		0				
216632																																																																																																																									false	false	false																																																																																																																		0				
216922																																																																																																																									true	true	true																																																																																																																		2				
217059																																																																																																																									false	false	false																																																																																																																		0				
217620																																																																																																																									false	false	false																																																																																																																		0				
218131																																																																																																																									true	false	false																																																																																																																		0				
218261																																																																																																																									false	false	false																																																																																																																		0				
218757																																																																																																																									false	false	false																																																																																																																		0				
218775																																																																																																																									false	false	false																																																																																																																		0				
218850																																																																																																																									false	false	false																																																																																																																		0				
218878																																																																																																																									false	false	false																																																																																																																		0				
219044																																																																																																																									false	false	false																																																																																																																		0				
219138																																																																																																																									false	false	false																																																																																																																		0				
219259																																																																																																																									false	false	false																																																																																																																		0				
219343																																																																																																																									true	true	true	104121	1740	249	5	71137	29659	9	8	105686	49099	15	9	53003	24438	253	99	0	2	145251	274	0	0	0	0	533320	104938	809	134	133669	255																				0	13	0	0	54122	0	9	0	53003	24438	253	99																																																					1330	4	0		
219651																																																																																																																									true	true	true																																																																																																																		223				
219857																																																																																																																									false	false	false																																																																																																																		0				
220059																																																																																																																									true	true	true																																																																																																																		435				
220527																																																																																																																									false	false	false																																																																																																																		0				
220545																																																																																																																									true	true	true	142140	9853	418	27	40980	3	14	1	9396	3102	3	1	60574	4749	331	46	3632	0	58437	128	3343	0	11	0	318502	17707	921	75	0	0																				16	0	0	0	0	0	0	0	60573	4749	331	46																																																					1225	12	5		
220844																																																																																																																									true	true	true																																																																																																																		19				
221476																																																																																																																									true	true	true																																																																																																																		7				
222147																																																																																																																									true	false	false																																																																																																																		0				
222156																																																																																																																									false	false	false																																																																																																																		0				
222446																																																																																																																									false	false	false																																																																																																																		0				
222558																																																																																																																									false	false	false																																																																																																																		0				
222754																																																																																																																									false	false	false																																																																																																																		0				
223322																																																																																																																									true	true	true																																																																																																																		533				
223331																																																																																																																									false	false	false																																																																																																																		0				
223452																																																																																																																									false	false	false																																																																																																																		0				
223751																																																																																																																									false	false	false																																																																																																																		0				
223845																																																																																																																									true	true	true																																																																																																																		3				
224178																																																																																																																									false	false	false																																																																																																																		0				
224552																																																																																																																									false	false	false																																																																																																																		0				
224637																																																																																																																									false	false	false																																																																																																																		0				
224655																																																																																																																									true	false	false																																																																																																																		0				
224954																																																																																																																									false	false	false																																																																																																																		0				
225054																																																																																																																									false	false	false																																																																																																																		0				
225157																																																																																																																									false	false	false																																																																																																																		0				
225241																																																																																																																									true	true	true																																																																																																																		0				
225250																																																																																																																									false	false	false																																																																																																																		0				
225335																																																																																																																									true	true	false																																																																																																																		43				
225559																																																																																																																									false	false	false																																																																																																																		0				
225942																																																																																																																									true	true	true																																																																																																																		2				
226659																																																																																																																									false	false	false																																																																																																																		0				
226734																																																																																																																									false	false	false																																																																																																																		0				
226752																																																																																																																									false	false	false																																																																																																																		0				
226949																																																																																																																									false	false	false																																																																																																																		0				
227151																																																																																																																									false	false	false																																																																																																																		0				
227179																																																																																																																									false	false	false																																																																																																																		0				
227357																																																																																																																									false	false	false																																																																																																																		0				
227656																																																																																																																									false	false	false																																																																																																																		0				
228000																																																																																																																									false	false	false																																																																																																																		0				
228055																																																																																																																									false	false	false																																																																																																																		0				
228158																																																																																																																									false	false	false																																																																																																																		0				
228345																																																																																																																									false	false	false																																																																																																																		0				
229342																																																																																																																									true	true	true																																																																																																																		57				
229454																																																																																																																									false	false	false																																																																																																																		0				
229801																																																																																																																									true	true	true																																																																																																																		555				
229913	true	true	true																																																																																																																																																																																																																																										0				
229940																																																																																																																									false	false	false																																																																																																																		0				
229959																																																																																																																									false	false	false																																																																																																																		0				
230254																																																																																																																									false	false	false																																																																																																																		0				
230357																																																																																																																									false	false	false																																																																																																																		0				
230423																																																																																																																									false	false	false																																																																																																																		0				
230535																																																																																																																									false	false	false																																																																																																																		0				
230610																																																																																																																									false	false	false																																																																																																																		0				
230740																																																																																																																									false	false	false																																																																																																																		0				
230759																																																																																																																									false	false	false																																																																																																																		0				
231149																																																																																																																									true	true	true																																																																																																																		0				
231242																																																																																																																									false	false	false																																																																																																																		0				
231279																																																																																																																									false	false	false																																																																																																																		0				
231336																																																																																																																									false	false	false																																																																																																																		0				
232258																																																																																																																									false	false	false																																																																																																																		0				
232847																																																																																																																									true	true	true																																																																																																																		22				
232856																																																																																																																									true	false	false																																																																																																																		0				
233031	true	true	true	11225133	1050631	13706	390	916388	3480998	523	1337	1424245	2527573	104	209	4991307	3454340	2214	1608	2496	14807436	4747637	3227	36713	260591	13	122	25078927	25880268	20748	9516	19726676	2105																				11	5588	0	0	1735008	298699	950	262	666001	283025	1661	1458																																																					0	0	0	0																																																																																																																					91032	4017	0		
233246																																																																																																																									true	false	false																																																																																																																		0				
233358																																																																																																																									true	false	false																																																																																																																		0				
233442																																																																																																																									false	false	false																																																																																																																		0				
233451																																																																																																																									false	false	false																																																																																																																		0				
233527																																																																																																																									false	false	false																																																																																																																		0				
