"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
233358	0	0	0	0	0	0	0	0	0	0	0	0	125301	173197	0	0	0	0	0	111217	0	0	0	1163	1163	0	0	0	1163	0	0	0	40	0	0	0	0	0	2634	8961	0	0	0	4981	0	0	1206	0	18969	0	40	0	0	0	0	442	0	0	3210	7709	100298	0	0	0	0	0	7799	0	0	0	0	-97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2634	58521	7709	109742	0	11704	3855	109742	125301	0	22400	22400	21519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233442	0	0	0	0	0	0	0	0	0	0	0	115	11923	20168	0	0	0	0	0	12709	0	0	0	263	263	0	253	0	10	0	0	0	0	0	0	0	0	0	64	1001	0	0	0	0	0	0	103	0	1997	3226	0	0	0	0	0	0	0	0	0	6744	5965	0	0	0	0	0	334	0	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	3722	9970	6309	0	744	4985	6309	12038	0	471	471	2778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233451	0	0	0	0	0	0	0	0	0	0	0	0	27446	34776	0	0	0	0	0	26380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	6771	0	0	0	0	0	0	9	0	709	449	0	0	0	0	0	0	0	0	0	3506	22874	0	0	0	0	0	726	0	0	27	43	-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	417	0	0	0	205	7507	3998	23947	0	1501	1999	23947	27447	0	0	0	4291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233527	0	0	0	0	0	0	0	0	0	0	0	0	94321	141735	0	0	0	0	0	93503	0	0	0	0	0	0	0	0	0	0	0	0	0	-20	0	0	0	0	1371	2759	0	0	0	8314	0	0	177	0	12940	0	0	0	0	0	13899	0	0	338	0	39304	53861	0	0	0	0	0	7496	0	508	1233	0	-823	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3484	0	0	1784	1700	0	0	0	2217	27410	54987	61345	0	5482	27494	61345	94321	0	2164	2164	10322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233554	0	0	0	0	0	0	0	0	0	0	0	2721	331094	411452	0	0	0	0	0	326874	0	0	0	431	431	0	0	0	431	0	0	742	0	0	0	0	0	0	1925	8943	0	0	0	0	0	0	530	4	42165	0	0	0	0	0	2469	0	0	0	8857	41446	276571	0	0	0	0	0	17200	742	1840	638	0	-5622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5414	0	0	0	5414	0	0	0	3769	77303	43915	296396	0	15461	21958	296396	333815	0	16700	16700	37564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234056	0	0	0	0	0	0	0	0	0	0	0	583	46380	66689	0	0	0	0	0	44682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627	596	0	0	0	7043	2373	0	315	1224	7448	0	0	0	0	0	0	0	0	0	0	10710	33972	0	0	0	0	0	2612	0	2	77	0	-855	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	220	0	0	0	1853	18364	13083	36748	0	3673	6542	36748	46963	0	3200	3200	5364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234355	0	0	0	0	0	0	0	0	0	0	0	3161	547442	809153	0	0	0	0	0	458817	0	0	0	2020	2020	0	0	0	2020	0	0	3369	1123	0	0	0	0	0	62217	11026	0	0	0	0	0	0	1798	2859	170780	0	1027	0	0	5966	16799	0	0	0	11497	67258	380062	0	0	0	0	0	86443	8105	1511	3106	45	-141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11292	0	0	0	11292	0	0	0	66587	202375	84102	468077	0	40475	42051	468077	550603	0	0	0	85433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234506	0	0	0	0	0	0	0	0	0	0	0	254	113680	200082	0	0	0	0	0	100838	0	0	0	1293	1293	0	0	0	1293	0	0	0	0	0	0	0	0	0	3064	13964	0	0	0	0	7055	0	1775	964	22859	31938	5051	0	0	0	0	0	0	0	0	51286	49552	0	0	0	0	0	5874	0	341	202	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4369	37836	90279	61227	0	7567	45140	61227	113934	0	811	811	21525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234739	0	0	0	0	0	0	0	0	0	0	0	0	508831	655819	0	0	0	0	0	488362	0	0	0	4070	4070	0	0	0	4070	0	0	4170	0	0	0	0	0	0	53056	9554	0	0	0	0	0	0	2020	5113	27643	101	19023	0	0	0	0	4833	0	0	3026	116748	368588	0	0	0	0	0	52481	6769	20	191	0	2736	208	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58189	40914	116849	442223	0	8183	58425	442223	508831	0	500	500	60048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234841	0	0	0	0	0	0	0	0	0	0	0	0	70881	180963	0	0	0	0	0	56049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	1516	0	0	0	0	0	0	4811	26138	84767	5733	0	0	0	0	0	0	0	0	0	13734	42315	0	0	0	0	0	3597	0	568	1881	122	4155	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27041	88664	19589	43353	0	17733	9795	43353	70881	0	500	500	23075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235017	0	0	0	0	0	0	0	0	0	0	0	40	74228	109261	0	0	0	0	0	85479	0	0	0	153	153	0	153	0	0	0	0	910	0	0	0	0	0	0	2052	1979	0	0	0	1000	0	0	234	0	10563	1279	0	0	0	0	0	0	0	0	0	41003	44475	0	0	0	0	0	6553	910	0	67	85	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2052	15587	42367	49967	0	3117	21184	49967	74268	0	1825	1825	9257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235231	0	0	0	0	0	0	0	0	0	0	0	0	119756	170566	0	0	0	0	0	109274	0	0	0	112	112	0	0	0	112	0	0	0	0	0	0	0	0	0	1417	4653	0	0	0	0	0	0	680	0	26860	4400	0	0	0	0	0	0	0	0	0	36521	72753	0	0	0	0	0	18929	0	0	483	0	-476	98	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1417	39431	40921	91409	0	7886	20461	91409	119756	0	7435	7435	19994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235316	0	0	0	0	0	0	0	0	0	0	0	86	27831	43521	0	0	0	0	0	29130	0	0	0	3	3	0	0	0	3	0	0	0	4	0	0	0	0	0	1061	4517	0	0	0	0	0	0	48	0	4506	0	0	0	0	0	0	0	0	0	0	12017	17113	0	0	0	0	0	2373	0	0	287	69	-387	65	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	0	0	0	476	0	0	0	1061	11010	12086	19672	0	2202	6043	19672	27917	0	1700	1700	3447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235446	0	0	0	0	0	0	0	0	0	0	0	0	107611	175673	0	0	0	0	0	104102	213	2663	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	3905	2115	0	0	0	100	0	0	1714	15443	43178	1632	500	0	0	0	0	0	0	0	730	26111	77261	0	0	0	0	0	4492	0	114	548	0	953	0	0	0	0	0	151	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19462	46671	27743	84405	0	9334	13872	84405	107611	0	0	0	18143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235530	0	0	0	0	0	0	0	0	0	0	0	2214	217566	303159	0	0	0	0	0	191052	0	0	0	1280	1280	0	0	0	1280	0	0	0	0	0	0	0	0	0	2829	3973	0	0	0	0	0	0	1003	163	71001	5618	0	0	0	0	1038	0	0	0	2093	18318	170641	0	0	0	0	0	11459	0	1447	1291	0	-3958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6983	0	0	0	6983	0	0	0	4439	98338	24974	187625	0	19668	12487	187625	219780	0	19980	19980	30696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235558	0	0	0	0	0	0	0	0	0	0	0	0	9060	14709	0	0	0	0	0	12100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	2366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4656	1084	6360	0	0	0	0	0	754	0	0	0	0	-83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	7022	1084	7114	0	1404	542	7114	9060	0	0	0	1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
235950	0	0	0	0	0	0	0	0	0	0	0	18	52273	67926	0	0	0	0	0	29540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8773	0	0	0	0	0	736	8843	10535	0	8431	0	0	0	0	0	0	0	0	2195	27345	0	0	0	0	0	1801	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	0	0	0	696	0	0	0	8843	20735	2195	47046	0	4147	1098	47046	52291	0	10200	10200	9508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236050	0	0	0	0	0	0	0	0	0	0	0	0	28673	45348	0	0	0	0	0	25151	0	0	0	969	969	969	0	0	0	0	0	0	0	0	0	0	0	0	6150	504	0	0	0	57	0	0	125	0	10444	1186	671	0	0	0	0	0	0	0	0	2197	22954	0	0	0	0	0	1428	0	140	164	35	-226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	7259	11244	3418	24715	0	2249	1709	24715	28673	0	75	75	4885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236153	0	0	0	0	0	0	0	0	0	0	12	2462	729731	950209	0	0	0	0	0	682327	210	2625	2625	2548	2548	0	0	0	2548	0	0	2796	0	0	0	0	0	0	16326	18331	0	0	0	23862	6214	0	1685	5941	98619	6871	2033	0	0	3928	0	0	0	0	19612	106935	555780	0	0	0	0	0	88059	2796	3677	7255	0	-7133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1929	1929	0	1399	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25944	173006	120550	637317	0	34601	60275	637317	732193	0	0	0	79631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236256	0	0	0	0	0	0	0	0	0	0	0	0	32374	74455	0	0	0	0	0	25064	0	0	0	250	250	0	0	0	250	0	0	0	0	0	0	0	0	0	711	5219	0	0	0	0	0	0	665	6146	26727	3839	0	0	0	0	0	0	0	630	360	7147	16927	0	0	0	0	0	2017	0	56	215	76	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	0	0	0	834	0	0	0	7543	35812	11062	19681	0	7162	5531	19681	32374	0	3291	3291	8953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236452	0	0	0	0	0	0	0	0	0	0	0	2946	111752	152681	0	0	0	0	0	114805	0	0	0	500	500	0	0	0	500	0	0	414	0	0	0	0	0	0	23063	4723	0	0	0	0	0	0	5	0	126	0	0	0	0	0	0	0	0	0	3763	21816	89226	0	0	0	0	0	13043	3517	0	2603	70	-858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4947	0	0	598	4349	0	0	0	23063	12641	22484	100928	0	2528	11242	100928	114698	0	1426	1426	14137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236603	0	0	0	0	0	0	0	0	0	0	0	0	85172	190010	0	0	0	0	0	76652	0	0	0	34	34	0	0	0	34	0	0	0	0	0	0	0	0	0	4641	3966	0	0	130	9904	0	0	2438	6848	73419	0	1646	0	0	0	0	0	0	3492	0	35458	37702	0	0	0	0	0	11378	0	103	884	96	1657	83	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15214	88173	35554	49760	0	17635	17777	49760	85172	0	0	0	18712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236706	0	0	0	0	0	0	0	0	0	0	0	2006	954323	1480697	0	0	0	0	0	955627	119	1488	1488	771	771	0	0	0	771	0	0	563	0	0	0	0	0	0	62574	7516	0	-47928	360	90862	2125	56184	4839	26521	197259	7014	15071	0	0	0	3629	0	0	0	0	509802	445825	0	0	0	0	0	106692	0	19162	19591	1671	-56945	1432	0	0	1432	0	818	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44636	0	0	0	44636	0	0	0	108617	316247	525673	630243	0	63249	262837	630243	956329	0	201	201	109565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236751	0	0	0	0	0	0	0	0	0	0	0	100639	1718556	2727507	0	0	0	0	0	1749925	0	0	0	11349	11349	1366	0	0	9983	0	0	4879	0	0	0	0	0	0	175123	17466	0	0	0	0	0	0	8951	563441	44112	10835	20961	0	0	0	12178	258	0	31755	27918	116663	1573589	0	0	0	0	0	143567	4879	6143	32677	610	-108736	2063	525	0	0	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	574	0	0	574	0	0	0	0	0	0	0	19056	44	0	541	18472	0	0	0	778397	122173	141401	1724059	0	24435	70701	1724059	1819195	0	0	0	65358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236957	0	0	0	0	0	0	0	0	0	0	201	964	122899	180134	0	0	0	0	0	106146	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	7593	2669	0	0	0	0	0	0	811	5732	31081	10777	5753	0	0	0	0	0	0	0	0	25308	80838	0	0	0	0	0	12123	60	0	294	0	-1641	651	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13325	34044	36085	99011	0	6809	18043	99011	123863	0	0	0	26733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066	0	0	0	0	0	0	0	0	0	0	0	1516	373474	515054	0	0	0	0	0	317737	0	0	0	50	50	0	0	0	50	0	0	8842	0	0	0	0	0	0	86188	6922	0	0	0	0	0	0	-638	0	77756	1646	0	0	0	0	0	0	0	0	7235	21878	288624	0	0	0	0	0	45844	8842	1345	331	0	2001	0	0	0	0	0	1720	0	0	0	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19059	0	0	0	19059	0	0	0	87533	92244	23524	344779	0	18449	11762	344779	374990	0	0	0	49700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237150	0	0	0	0	0	0	0	0	0	0	0	690	102487	167714	0	0	0	0	0	106742	0	0	0	0	0	0	0	0	0	0	0	6892	0	0	0	0	0	0	4327	4012	0	0	0	0	0	0	2865	0	44526	3584	3024	0	0	0	0	0	0	0	907	45052	60784	0	0	0	0	0	11811	6892	981	261	0	7778	279	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154	0	0	0	1154	0	0	0	5308	49706	48636	68918	0	9941	24318	68918	103177	0	0	0	12662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237619	0	0	0	0	0	0	0	0	0	0	287	143	564948	749243	0	0	0	0	0	524394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93809	9557	0	0	5	17049	0	0	-73041	2022	53047	0	82814	0	0	714	0	0	0	0	16774	206479	301141	0	0	0	0	0	55138	-12258	2530	18379	927	-92506	2657	0	0	0	2657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11180	0	0	10594	586	0	0	0	98366	116665	218000	432758	0	23333	109000	432758	565091	0	1145	1145	83432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237954	0	0	0	0	0	0	0	0	0	0	0	0	57368	102848	0	0	0	0	0	49436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1762	1679	0	0	0	0	0	0	1186	1852	35084	9001	4	0	0	0	0	0	0	0	387	12400	36649	0	0	0	0	0	3749	0	37	1478	164	691	0	0	0	0	0	136	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3651	38628	21565	38859	0	7726	10783	38859	57368	0	0	0	9274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238045	0	0	0	0	0	0	0	0	0	0	0	28	10784	24647	0	0	0	0	0	8392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	8192	0	0	0	0	0	0	48	8499	640	0	0	0	0	0	0	0	0	0	0	0	8392	0	0	0	0	0	567	0	0	0	0	-114	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	86	0	0	0	8790	8837	0	9045	0	1767	0	9045	10812	0	0	0	2334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238139	0	0	0	0	0	0	0	0	0	0	0	1221	79957	130743	0	0	0	0	0	83567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19846	1560	0	0	12	3941	0	0	580	0	21067	0	0	0	0	0	0	0	0	0	3423	25544	54600	0	0	0	0	0	6221	0	75	401	0	-1656	397	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3031	1381	0	129	1521	0	0	0	21314	30392	25673	62263	0	6078	12837	62263	81178	0	0	0	13459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238241	0	0	0	0	0	0	0	0	0	0	0	3069	125218	198961	0	0	0	0	0	132248	0	0	0	0	0	0	0	0	0	0	551	16759	0	0	0	0	0	0	10815	1051	0	0	0	0	0	0	513	3038	34706	849	0	0	0	0	0	0	0	0	6111	49441	76696	0	0	0	0	0	36103	16759	1050	1824	94	12599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278	0	0	0	1278	0	0	0	14903	43727	50384	94350	0	8745	25192	94350	128287	0	35	35	15885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238250	0	0	0	0	0	0	0	0	0	0	0	135	37960	57110	0	0	0	0	1700	33448	0	0	0	80	80	0	0	80	0	0	0	0	0	0	0	0	0	0	278	1016	0	0	0	0	0	0	396	2213	17630	0	0	0	0	0	0	0	0	0	2033	2752	28663	0	0	0	0	0	2279	0	0	124	0	-215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2491	20803	2832	32518	0	4161	1416	32518	38095	0	0	1700	5555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238737	0	0	0	0	0	0	0	0	0	0	1014	402	143517	255224	0	0	0	0	0	130589	0	0	0	599	599	599	0	0	0	0	0	0	0	0	0	0	0	0	11629	6387	0	0	0	0	0	0	2216	5365	87665	476	2986	0	0	0	0	0	0	0	1618	26927	102044	0	0	0	0	0	7192	0	528	979	91	34	136	105	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	11	206	0	0	0	18226	96680	27505	110830	0	19336	13753	110830	143919	0	0	0	23790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238755	0	0	0	0	0	0	0	0	0	0	0	35	53809	79991	0	0	0	0	0	50112	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	11831	4315	0	0	0	0	0	0	186	0	3133	0	4853	0	0	0	0	0	0	0	0	15669	34443	0	0	0	0	0	5101	0	150	48	0	-522	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	289	0	0	0	11981	7496	15669	44510	0	1499	7835	44510	53844	0	0	0	9511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238812	0	0	0	0	0	0	0	0	0	0	0	731	66794	84695	0	0	0	0	0	68998	0	0	0	0	0	0	0	0	0	0	0	2774	0	0	0	0	0	0	1003	2091	0	0	0	0	0	0	115	134	2182	0	0	0	0	0	0	0	0	0	0	16806	52192	0	0	0	0	0	7059	2774	0	708	32	1380	706	0	0	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	47	387	0	0	0	1137	11258	16885	56830	0	2252	8443	56830	67525	0	6277	6277	7948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239015	0	0	0	0	0	0	0	0	0	0	0	111	152821	378195	0	0	0	0	0	136696	0	0	0	6303	6303	0	0	0	6303	0	0	0	0	0	0	0	0	0	16568	5816	0	0	37999	20000	0	0	2635	132683	26005	0	0	0	0	0	0	0	0	0	0	7516	129180	0	0	0	0	0	5610	0	1369	2026	0	570	0	0	0	0	0	168	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	0	0	539	0	0	0	188619	53847	7516	138405	0	10769	3758	138405	152932	0	0	0	28195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239042	0	0	0	0	0	0	0	0	0	0	0	153	17956	26678	0	0	0	0	0	19802	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	737	2257	0	0	0	0	0	0	35	0	1305	95	0	0	0	0	0	0	0	0	0	8859	10943	0	0	0	0	0	1761	0	0	0	0	-345	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737	4522	8954	12728	0	904	4477	12728	18109	0	960	960	2306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239275	0	0	0	0	0	0	0	0	0	0	0	10142	756277	1063593	0	0	0	0	0	746038	0	0	0	987	987	0	0	0	987	0	0	0	273	0	0	0	0	0	4167	25766	0	0	0	0	0	0	3748	16740	197668	5708	1026	0	0	0	0	0	0	0	1141	254273	490624	0	0	0	0	0	97835	283	3899	25382	0	-15691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32560	0	0	14061	18499	0	0	0	24806	249957	274042	579407	0	49991	137021	579407	766419	0	0	0	92574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239556	0	0	0	0	0	0	0	0	0	0	0	2286	122299	166966	0	0	0	0	0	127373	0	0	0	1713	1713	0	0	0	1713	0	0	155	0	0	0	0	0	0	1875	1885	0	0	0	0	0	0	716	84	27261	950	3699	0	0	0	0	300	0	0	0	41924	85449	0	0	0	0	0	6001	155	1	1080	6	-2974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1180	0	0	0	1180	0	0	0	1960	30226	42880	97100	0	6045	21440	97100	124585	0	0	0	24841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239613	0	0	0	0	0	0	0	0	0	0	0	15319	1071811	1327445	0	0	0	0	0	889779	0	0	0	14846	14846	0	0	0	14846	0	0	961	0	0	0	0	0	0	13461	8334	0	0	0	1946	0	0	-106593	48109	186646	8728	116105	0	0	0	119	0	0	86914	4064	66353	732449	0	0	0	0	0	105680	10847	1261	10854	0	-123124	26588	0	0	0	26588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22269	0	0	0	22269	0	0	0	149745	272769	75200	994976	0	54554	37600	994976	1087130	0	60925	60925	99541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
