"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
355821	0	0	0	0	0	0	0	0	0	0	0	0	5807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8833	0	0										
355858	0	14475	0	0	0	0	0	0	0	0	0	2732	3573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														19954	240	20409	0	24445										
356145	0	0	0	0	0	0	0	0	0	0	0	249	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2	0	871										
356239	0	0	0	0	0	0	0	0	0	0	0	185	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6417	0	17003										
356659	0	0	0	0	0	0	0	0	0	0	0	1904	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																48	0	3709										
356752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
356949	0	0	0	0	0	0	0	0	0	0	0	112	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1405	0	184										
357049	0	0	0	0	0	0	0	0	0	0	0	2146	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4292	0	19364										
357151	1933	0	0	0	0	0	0	0	0	0	0	0	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5024	0	243										
357375	0	0	0	0	0	0	0	0	0	0	0	18223	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	22396	0	1399										
357526	0	0	0	0	0	0	0	0	0	0	2500	309	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4183	0	4044										
357553	0	912	0	0	0	0	0	0	0	0	0	291	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4691	0	15269										
357777	0	0	0	0	0	0	0	0	0	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	7274										
357834	0	0	0	0	0	0	0	0	0	0	0	49	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																984	0	1228										
357937	0	0	0	0	0	0	0	0	0	0	27000	2696	2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6025	0	2881										
358112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1320										
358149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																605	0	1617										
358233	0	0	0	0	0	0	0	0	0	0	0	701	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3375										
358448	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																191	0	1279										
358756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3638	0	0										
359324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																283	0	138										
359360	0	0	0	0	0	0	0	0	0	0	0	144	7746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	22921	0	3914										
359650	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																238	0	676										
359744	0	0	0	0	0	0	0	0	0	0	0	258	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																369	0	802										
359838	0	0	0	0	0	0	0	0	0	0	0	272	1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																393	0	114										
359856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	339										
360777	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	74										
360843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	735										
360955	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	166										
361055	0	0	0	0	0	0	0	0	0	0	0	2055	26875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														33414	10722	34146	0	23298										
361167	0	0	0	0	0	0	0	0	0	0	0	13406	19766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5503	3790	64595	0	10509										
361279	0	0	0	0	0	0	0	0	0	0	0	254	3922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																547	0	346										
361354	0	0	0	0	0	0	0	0	0	0	0	163	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1089	0	627										
361439	0	0	0	0	0	0	0	0	0	0	0	745	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9565	0	0										
361653	0	0	0	0	0	0	0	0	0	0	0	3935	4091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	25147	0	0										
362007	11148	552853	0	0	0	0	0	0	0	0	0	22816	93128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	312572	0	159580										
362043	0	0	0	0	0	0	0	0	0	0	0	67	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																600	0	5083										
362052	0	0	0	0	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																581	0	450										
362155	0	0	0	0	0	0	0	0	0	0	0	882	2968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																932	0	3520										
362717	0	0	0	0	0	0	0	0	0	0	0	768	10087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														8393	2098	32566	0	0										
362753	0	0	0	0	0	0	0	0	0	0	0	239	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1454	0	53										
362856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1461										
362940	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																303	0	564										
363264	0	0	0	0	0	0	0	0	0	0	0	186	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1	0	1100										
363442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
363648	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4935										
363657	0	2361	0	0	0	0	0	0	0	0	0	2036	7034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	1993										
364131	0	0	0	0	0	0	0	0	0	0	0	1398	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																892	0	1509										
364337	0	0	0	0	0	0	0	0	0	0	0	2	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																413	0	3854										
364430	0	0	0	0	0	0	0	0	0	0	0	465	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1162	0	208										
364449	0	0	0	0	0	0	0	0	0	0	0	571	8627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	5417	25876	0	21475										
364850	0	531	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																176	0	665										
365325	0	0	0	0	0	0	0	0	0	0	0	22891	128366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	374228	0	22219										
365455	0	0	0	0	0	0	0	0	0	0	0	3523	18644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	34416	0	7513										
365651	0	0	0	0	0	0	0	0	0	0	0	1002	1293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	968	0	11199										
365745	0	0	0	0	0	0	0	0	0	0	0	117	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																424	0	241										
365848	0	0	0	0	0	0	0	0	0	0	0	83	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																298	0	573										
365875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
365950	0	0	0	0	0	0	0	0	0	0	0	399	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																116	0	1817										
366078	0	0	0	0	0	0	0	0	0	0	0	80	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8432	0	1106										
366238	0	0	0	0	0	0	0	0	0	0	0	769	2670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	18894	0	18855										
366247	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1128	0	9504										
366359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1330										
366658	0	0	0	0	0	0	0	0	0	0	0	312	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																886	0	932										
366854	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																501	0	289										
367150	0	0	0	0	0	0	0	0	0	0	0	6	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1638	0	738										
367244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2090	0	389										
367431	1951	0	0	0	0	0	0	0	0	0	0	587	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5134	0	5653										
367543	0	0	0	0	0	0	0	0	0	0	0	0	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	11382	12738										
367851	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	102										
367954	0	0	0	0	0	0	0	0	0	0	0	1627	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																167	0	368										
368054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																627	0	4425										
368175	0	0	0	0	0	0	0	0	0	0	100650	709	61487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	1522	0	0	0										
368344	547	0	0	0	0	0	0	0	0	0	0	378	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2402	0	6857										
368429	0	0	0	0	0	0	0	0	0	0	0	2289	3561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5892	0	335										
368522	0	0	0	0	0	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5234	0	211										
368755	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
368933	0	0	0	0	0	0	0	0	0	0	0	125	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1268	0	4387										
368951	0	0	0	0	0	0	0	0	0	0	0	1333	1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	10137										
369453	0	0	0	0	0	0	0	0	0	0	6600	144	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1673	0	5604										
369659	0	0	0	0	0	0	0	0	0	0	0	4495	10755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	41196										
370020	0	0	0	0	0	0	0	0	0	0	0	1550	1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4073	0	10897										
370150	0	0	0	0	0	0	0	0	0	0	0	41	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																911	0	1301										
370347	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																157	0	8717										
370721	0	0	0	0	0	0	0	0	0	0	0	18	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1902	0	2042										
370758	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																323	0	1605										
370833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																155	0	160										
370954	0	0	0	0	0	0	0	0	0	0	0	1718	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	747										
371223	0	0	0	0	0	0	0	0	0	0	0	387	1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3148	0	1099										
371232	0	0	0	0	0	0	0	0	0	0	0	1351	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6468										
371362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																902	0	11459										
371559	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1043	0	4695										
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	298										
371849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																739	0	0										
371858	0	511	0	0	0	0	0	0	0	0	0	179	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1681	0	975										
371924	0	24708	0	0	0	0	0	0	0	0	0	5576	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	34241	0	16216										
371942	0	0	0	0	0	0	0	0	0	0	0	497	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																590	0	644										
372248	514	0	0	0	0	0	0	0	0	0	0	865	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	430										
372257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
372444	0	0	0	0	0	0	0	0	0	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	5200										
372538	3169	0	0	0	0	0	0	0	0	0	0	4603	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4874	967	5932	0	13029										
372556	0	0	0	0	0	0	0	0	0	0	0	678	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3131	0	7091										
372640	0	0	0	0	0	0	0	0	0	0	0	407	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1966	0	487										
372855	0	0	0	0	0	0	0	0	0	0	0	3807	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																319	0	1730										
373058	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																145	0	3793										
373115	0	4138	0	0	0	0	0	0	0	0	0	2	11206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5541	2371	14893	0	16190										
373272	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
373553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																28	0	3317										
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	18600										
374130	0	0	0	0	0	0	0	0	0	0	0	996	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2218	0	8138										
374354	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	390										
374653	0	0	0	0	0	0	0	0	0	0	0	4928	5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	56706										
374774	0	0	0	0	0	0	0	0	0	0	0	0	1453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	76										
375034	0	0	0	0	0	0	0	0	0	0	0	18591	24044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														35984	2401	121602	0	0										
375043	0	0	0	0	0	0	0	0	0	0	0	0	2781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	24055	0	40508										
375155	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2387	0	587										
375502	0	0	0	0	0	0	0	0	0	0	0	0	26503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	305	23123	0	5630										
375566	0	2525	0	0	0	0	0	0	0	0	0	575	7486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9835	0	1426										
375650	0	0	0	0	0	0	0	0	0	0	0	551	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	649										
376068	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
376125	0	0	0	0	0	0	0	0	0	0	0	1003	4993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3599	0	3880										
376237	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																590	0	561										
376433	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																411	0	982										
376442	1906	0	0	0	0	0	0	0	0	0	0	1205	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																13912	0	15267										
376657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
376947	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																346	0	10046										
377663	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1257	0	1571										
377850	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2392	0	214										
377908	0	0	0	0	0	0	0	0	0	0	0	499	55295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	52940	0	23348										
378026	0	0	0	0	0	0	0	0	0	0	0	0	1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3668	0	364										
378044	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																295	0	141										
378110	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																842	0	211										
378549	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5624	0	197										
378558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3695	0	249										
378642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																109	0	258										
378651	0	0	0	0	0	0	0	0	0	0	0	2038	9104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7989	0	3683										
378950	0	0	0	0	0	0	0	0	0	0	0	46	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																800	0	3327										
379050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	324										
379153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																360	0	1976										
379359	0	0	0	0	0	0	0	0	0	0	20000	1336	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13089	293	27115										
379470	0	0	0	0	0	0	0	0	0	0	0	1311	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
379649	0	0	0	0	0	0	0	0	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2093	0	0										
379920	0	59026	0	0	0	0	0	0	0	0	0	286	324232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	676414	109061	344815										
380346	0	0	0	0	0	0	0	0	0	0	0	1327	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																964	0	2331										
380458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																359	0	0										
380533	0	0	0	0	0	0	0	0	0	0	0	264	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1259	0	3405										
380654	342	0	0	0	0	0	0	0	0	0	0	290	5757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1085	0	789										
380841	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																601	0	115										
380944	0	0	0	0	0	0	0	0	0	0	0	725	1768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11965	0	177										
381026	263	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	650										
381343	0	0	0	0	0	0	0	0	0	0	0	0	11308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	23895	0	15481										
381754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11	0	994										
381839	0	0	0	0	0	0	0	0	0	0	0	2179	2560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																595	0	4744										
381950	0	0	0	0	0	0	0	0	0	0	0	957	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4418	0	1791										
382050	0	5557	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7029	0	0										
382069	0	0	0	0	0	0	0	0	0	0	0	79	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4832	0	12317										
382256	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																876	0	3920										
382443	100	0	0	0	0	0	0	0	0	0	0	1175	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10864	0	364										
382537	244	0	0	0	0	0	0	0	0	0	0	142	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4873	0	195										
382649	0	0	0	0	0	0	0	0	0	0	0	468	1252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9443	0	0										
382658	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4249	0	9164										
382667	0	0	0	0	0	0	0	0	0	0	0	0	160606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	96890	0	96890										
382742	0	0	0	0	0	0	0	0	0	0	0	1312	2672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
382854	0	0	0	0	0	0	0	0	0	0	0	1224	1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6154	0	99										
383534	0	0	0	0	0	0	0	0	0	0	0	696	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	5508										
384018	0	0	0	0	0	0	0	0	0	0	0	0	2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3996	0	186	0	0										
384335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
384353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1103										
384652	0	0	0	0	0	0	0	0	0	0	0	350	6845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														13282	1800	12223	0	66										
384830	0	0	0	0	0	0	0	0	0	0	0	17	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																811	0	619										
385350	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1771	0	2401										
385547	0	0	0	0	0	0	0	0	0	0	0	417	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1633										
386049	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																174	228	76										
386142	0	0	0	0	0	0	0	0	0	0	0	1506	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																679	0	38										
386357	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
386432	0	0	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	224										
386450	0	0	0	0	0	0	0	0	0	0	1000	304	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																74	0	15929										
386731	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	571										
386825	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																52	0	1938										
386852	0	0	0	0	0	0	0	0	0	0	0	719	3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1399	0	9051										
