"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	
4437	1393	240	21	0	1253	121	0	0	0	0	
4745	51	2	1	0	49	1	0	0	0	0	
4839	1824	100	39	0	1743	58	0	0	0	0	
5005	1616	140	0	0	1476	0	0	0	0	0	
5050	554	10	17	0	545	18	0	0	0	0	
5069	6684	30	0	0	6654	0	0	0	0	0	
5135	1812	200	48	0	1600	36	0	0	0	0	
5210	4096	150	32	0	3977	63	0	0	0	0	
5247	2730	275	1	0	2378	6	82	0	0	0	
5274	714	0	12	0	725	23	0	0	0	0	
5331	779	0	0	0	778	0	1	0	0	0	
5461	2074	0	12	0	2086	4	-20	0	0	0	
5751	775	0	0	0	793	18	0	0	0	0	
6039	1189	138	25	0	1038	12	0	0	0	0	
6057	167	23	4	0	141	1	0	0	0	0	
6141	251	30	27	0	237	43	0	0	0	0	
6329	2459	550	92	0	2412	595	0	0	0	0	
6972	6411	600	205	0	5667	61	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	
7045	706	40	30	0	714	78	0	0	0	0	
7157	227	0	13	0	238	24	0	0	0	0	
7166	5586	735	2	0	5024	175	0	0	0	0	
7456	402	0	2	0	406	6	0	0	0	0	
7634	598	100	6	0	607	115	0	0	0	0	
8033	622	0	23	0	608	9	0	0	0	0	
8417	383	-38	0	0	421	0	0	0	0	0	
8462	336	20	9	0	319	12	0	0	0	0	
8547	3433	125	325	0	3764	781	0	0	0	0	
8631	310	11	26	0	298	25	0			0	
9357	3565	150	7	0	3418	10	0	0	0	0	
9553	534	0	4	0	530	0	0	0	0	0	
9807	42539	1750	203	0	40587	1	0	0	0	0	
9955	421	0	6	0	422	7	0	0	0	0	
10157	1242	700	109	0	796	363	0	0	0	0	
10250	2423	300	33	0	2201	111	0	0	0	0	
10849	2073	214	1	0	1858	0	0	0	0	0	
10858	6175	3014	63	0	7428	4330	0	0	0	0	
11145	1535	180	7	0	1510	162	0	0	0	0	
11640	1365	184	183	0	1216	218	0	0	0	0	
11837	1086	0	14	0	1205	133	0	0	0	0	
12030	5255	750	753	0	4022	270	0	0	0	0	
12058	775	199	37	0	764	225	0	0	0	0	
12142	1588	90	57	0	1610	169	0	0	0	0	
12245	729	17	4	0	715	7	0	0	0	0	
12311	278026	28167	26870	0	287916	66012	1085	0	0	0	
12647	480	25	0	0	478	23	0	0	0	0	
12656	230	0	8	0	271	49	0	0	0	0	
12937	931	36	0	0	895	0	0	0	0	0	
12946	3138	464	108	0	3384	818	0	0	0	0	
12955	855	15	19	0	831	10	0	0	0	0	
13037	2462	520	2	0	2103	163	0	0	0	0	
13103	5465	529	4	0	4935	3	0	0	0	0	
13251	334	0	40	0	301	7	0	0	0	0	
13309	50039	3240	4710	0	47421	5332	0	0	0	0	
13457	173	-170	8	0	338	3	0	0	0	0	
14052	711	0	4	37	779	35	0	0	0	0	
14155	987	80	33	0	1127	253	0	0	0	0	
14258	6404	420	50	0	5964	30	0			0	
14409	279269	20826	9717	0	219912	19058	47872	0	3900	0	
14454	804	60	44	0	710	10	0	0	0	0	
14650	359	0	16	0	378	35	0			0	
14753	524	0	4	0	539	19	0	0	0	0	
14865	1128	128	16	0	1016	32	0	0	0	0	
14940	1509	75	99	0	1453	118	0	0	0	0	
15536	14984	2775	76	0	12169	36	0	0	0	0	
16337	2001	375	56	0	1826	256	0	0	0	0	
16458	1868	165	39	0	1780	116	0	0	0	0	
16551	1890	250	28	0	1538	83	157	0	0	0	
16748	293	40	43	0	354	144	0	0	0	0	
16944	287	0	10	0	277	0	0	0	0	0	
16953	116	0	2	0	114	0	0	0	0	0	
17110	856	0	0	0	856	0	0	0	0	0	
17147	8210	880	129	0	7567	366	0	0	0	0	
17259	125	0	10	0	127	12	0	0	0	0	
17464	9135	905	219	0	8260	603	354	0	0	0	
17549	2004	0	42	0	2011	49	0	0	0	0	
17839	1789	90	33	0	1757	91	0	0	0	0	
17950	954	46	11	0	561	31	367	0	0	0	
18050	2262	120	15	0	2188	61	0	0	0	0	
18135	939	180	124	0	677	42	0	0	0	0	
18368	7655	825	177	0	6692	39	0	0	0	0	
18377	105	0	0	0	105	0	0	0	0	0	
18827	1112	42	37	0	1049	46	30	0	0	0	
18836	1097	165	91	0	1124	283	0	0	0	0	
18854	144	6	1	0	146	9	0	0	0	0	
18957	434	30	21	0	445	62	0	0	0	0	
19356	1077	0	8	0	1082	13	0	0	0	0	
19730	15697	900	8	0	14832	43	0	0	0	0	
19936	1393	150	28	0	1263	48	0	0	0	0	
19972	85	0	0	0	85	0	0	0	0	0	
20053	171	12	8	0	157	6	0	0	0	0	
20147	486	10	22	0	462	8	0	0	0	0	
20259	282	39	26	0	256	39	0	0	0	0	
20370	1202	210	35	0	1104	147	0	0	0	0	
20512	599	4	42	0	574	21	0	0	0	0	
20633	1747	90	36	0	1800	179	0	0	0	0	
20754	60	0	0	0	60	0	0	0	0	0	
20839	1165	141	1	0	1030	7	0	0	0	0	
20857	176	-1	1	0	176	0	0	0	0	0	
20866	737	100	7	0	673	43	0	0	0	0	
21256	82	56	7	0	34	15	0	0	0	0	
21359	121	0	0	0	121	0	0	0	0	0	
21630	353	5	0	0	348	0	0	0	0	0	
21658	1548	72	37	0	1471	32	0	0	0	0	
22048	1776	1964	26	0	2264	2478	0	0	0	0	
22235	3026	675	8	0	2707	364	0	0	0	0	
22356	1623	115	38	0	1756	286	0	0	0	0	
22459	894	42	10	0	877	35	0	0	0	0	
22543	499	43	4	0	454	2	0	0	0	0	
22552	496	17	0	0	520	41	0	0	0	0	
22730	748	0	44	0	801	97	0	0	0	0	
22936	2025	330	43	0	1758	106	0	0	0	0	
22954	637	50	20	0	595	28	0	0	0	0	
23036	3967	1155	51	0	3662	901	0	0	0	0	
23045	230	0	2	0	228	0	0	0	0	0	
23241	25007	805	1550	0	25403	2452	-299	0	0	0	
23456	583	60	3	0	536	16	0	0	0	0	
23504	2172	50	56	0	2144	78	0	0	0	0	
23540	369	8	3	0	382	24	0	0	0	0	
23643	1296	280	46	0	1094	124	0	0	0	0	
23755	687	60	25	0	606	4	0	0	0	0	
23812	6626	356	897	0	5864	491	0	0	0	0	
24006	2345	180	21	0	2153	9	0	0	0	0	
24266	13895	-2700	1079	0	16063	547	0	0	0	0	
24453	318	0	10	0	353	45	0	0	0	0	
24659	222	65	17	0	222	82	0	0	0	0	
24668	1240	30	50	0	1241	81	0	0	0	0	
24855	26	0	1	0	27	2	0	0	0	0	
24949	4874	182	23	0	4772	103	0	0	0	0	
25357	278	25	1	0	256	4	0	0	0	0	
25647	1471	0	16	0	1478	23	0	0	0	0	
25852	4708	300	2	0	4877	471	0	0	0	0	
26149	276	15	21	0	245	5	0	0	0	0	
26233	5001	984	56	0	4321	360	0	0	0	0	
26242	1272	67	49	0	1288	132	0	0	0	0	
26457	204	0	0	0	207	3	0	0	0	0	
26756	815	0	91	0	822	98	0	0	0	0	
26765	202	20	2	0	204	24	0	0	0	0	
26859	2991	323	41	0	2845	218	0	0	0	0	
26916	2271	100	101	0	2286	216	0	0	0	0	
27548	2508	207	100	0	3302	1101	0	0	0	0	
27614	1511	30	12	0	1525	56	0			0	
27838	1774	51	4	0	1719	0	0	0	0	0	
27847	1555	121	22	0	1475	63	0	0	0	0	
28013	2875	120	0	0	2755	0	0	0	0	0	
28152	262	21	0	0	242	1	0	0	0	0	
28255	392	0	23	0	389	20	0	0	0	0	
28349	691	10	62	0	698	79	0	0	0	0	
28406	1512	79	0	0	1446	13	0	0	0	0	
28572	340	24	72	0	358	114	0	0	0	0	
28732	313	18	3	0	296	4	0	0	0	0	
29104	3436	410	33	0	3002	9	0	0	0	0	
29159	143	0	5	0	145	7	0	0	0	0	
29252	1028	50	0	0	1000	22	0	0	0	0	
29636	5755	900	106	0	5127	378	0	0	0	0	
29850	278	30	7	0	265	24	0	0	0	0	
29944	148	0	7	0	212	71	0	0	0	0	
29953	722	0	42	0	769	89	0	0	0	0	
30025	4309	0	30	0	4323	44	0	0	0	0	
30052	279	3	3	0	282	9	0	0	0	0	
30146	221	45	4	0	286	114	0	0	0	0	
30155	1759	60	16	0	1690	7	0	0	0	0	
30258	2712	228	14	0	2503	33	0	0	0	0	
30418	0	0	0	0	0	0	0	0	0	0	
30502	3372	60	72	0	3464	224	0	0	0	0	
30650	1351	247	49	0	1110	55	0	0	0	0	
30810	913225	434540	53945	0	962669	537929	0	0	230795	0	
30856	1309	85	4	0	1236	16	0	0	0	0	
31134	662	144	31	0	570	83	0	0	0	0	
31152	1645	406	2	0	1249	12	0	0	0	0	
31255	3488	1150	83	0	2404	149	0	0	0	0	
31657	370	190	13	0	398	231	0	0	0	0	
31826	1780	155	246	0	1507	128	0	0	0	0	
31835	1910	150	60	0	1954	254	0	0	0	0	
32159	701	165	14	0	721	199	0	0	0	0	
32234	275	0	5	0	272	2	0	0	0	0	
32766	207	0	1	0	213	7	0	0	0	0	
33147	1729	355	5	0	1464	95	0			0	
33259	4346	334	10	0	4003	1	0	0	0	0	
33268	560	25	8	0	556	29	0	0	0	0	
33549	272	4	1	0	267	0	0	0	0	0	
33727	2148	60	232	0	1970	114	0	0	0	0	
33754	50	0	0	0	50	0	0	0	0	0	
33772	7844	560	572	0	8030	1318	0	0	0	0	
33839	147	0	7	0	140	0	0	0	0	0	
33857	1083	-150	110	0	1153	30	0	0	0	0	
34153	5914	500	71	0	5359	16	0			0	
34359	364	105	52	0	386	179	0	0	0	0	
34425	1954	150	13	0	1902	111	0	0	0	0	
34434	764	50	4	0	741	31	0	0	0	0	
34452	408	0	0	0	408	0	0	0	0	0	
34537	6443	300	105	0	6160	122	0	0	0	0	
34555	929	10	14	0	948	43	0	0	0	0	
34742	1603	219	31	0	1395	42	0	0	0	0	
34836	128	0	1	0	131	4	0	0	0	0	
34863	216	30	5	0	194	13	0	0	0	0	
35057	813	30	34	0	768	19	0	0	0	0	
35244	9363	300	573	0	8666	176	0	0	0	0	
35301	36065	0	0	0	60702	0	-24637	0	0	0	
35570	5193	400	137	0	4664	8	0	0	0	0	
35646	346	0	6	0	340	0	0	0	0	0	
35842	307	15	1	0	340	49	0	0	0	0	
35936	32	0	0	0	32	0	0	0	0	0	
36054	7522	1300	85	0	7010	873	0	0	0	0	
36344	1965	0	24	0	2181	240	0	0	0	0	
36456	473	100	198	0	329	298	144	0	0	0	
36858	2341	-7	0	0	2350	2	0	0	0	0	
36933	978	220	66	0	871	179	0	0	0	0	
37051	478	36	8	0	441	7	0	0	0	0	
37341	300	12	6	0	287	5	0	0	0	0	
37350	283	0	11	0	272	0	0	0	0	0	
37378	779	60	0	0	729	10	0	0	0	0	
37435	6789	734	173	0	6336	454	0	0	0	0	
37640	3647	275	47	0	3405	80	0	0	0	0	
37659	413	25	8	0	392	12	0	0	0	0	
37743	512	30	4	0	594	116	0	0	0	0	
37949	2286	300	0	0	2037	51	0	0	0	0	
38478	1305	60	30	0	1317	102	0	0	0	0	
38526	2061	440	33	0	1888	300	0			0	
38535	3046	0	33	0	3031	18	0	0	0	0	
38740	1246	45	219	0	1245	263	0	0	0	0	
39327	2191	0	5	0	2187	1	0	0	0	0	
39420	7989	950	113	0	7730	804	0	0	0	0	
39475	14011	6710	591	0	12453	5743	0	0	0	0	
39756	1121	300	78	0	1236	493	0	0	0	0	
39934	1482	161	49	0	1355	83	0	0	0	0	
40033	1012	8	312	0	1029	337	0	0	0	0	
40305	28331	1700	1213	0	27527	2109	0	0	0	0	
40350	256	0	0	0	256	0	0	0	0	0	
40707	1791	85	54	0	1676	24	0	0	0	0	
40855	373	20	4	0	460	111	0	0	0	0	
41245	279	45	2	0	255	23	0	0	0	0	
41553	614	0	27	0	624	37	0	0	0	0	
41629	1399	46	205	0	1433	285	0	0	0	0	
41647	4696	100	34	0	4617	55	0			0	
41759	323	6	1	0	330	14	0	0	0	0	
41825	2486	0	3	0	2487	4	0	0	0	0	
41937	430	9	0	0	423	2	0	0	0	0	
41955	413	0	1	0	412	0	0	0	0	0	
42037	479	102	36	0	357	16	0	0	0	0	
42055	350	175	14	0	251	90	0			0	
42354	617	30	38	0	565	16	0	0	0	0	
42420	42664	4620	651	0	37385	4975	4983	0	0	0	
42448	3353	682	75	0	3223	620	-7	0	0	0	
42457	772	0	55	0	725	8	0	0	0	0	
42541	149736	3754	14081	0	149405	17835	331	0	0	0	
43052	1582	717	15	0	866	16	0	0	0	0	
43155	2446	289	93	0	2303	239	0	0	0	0	
43173	59469	3183	77	0	60863	1511	-3143	0	0	0	
43324	1140	454	64	0	1395	707	-66			0	
43351	18	0	0	0	18	0	0	0	0	0	
43454	228	5	0	0	223	0	0	0	0	0	
43511	2131	156	7	0	1985	17	0	0	0	0	
43641	427	15	1	0	419	8	0	0	0	0	
43744	560	58	1	0	567	66	0	0	0	0	
43856	398	0	10	0	413	25	0	0	0	0	
43959	1523	0	104	0	1601	182	0	0	0	0	
44040	1468	120	46	0	1437	135	0	0	0	0	
44134	16469	1799	74	0	15681	1085	0	0	0	0	
44433	3033	240	163	0	2844	214	0	0	0	240	
44451	675	72	2	0	747	146	0	0	0	0	
44602	4954	1694	50	0	3280	70	0	0	0	0	
44741	1999	332	53	0	2108	494	0	0	0	0	
44750	558	30	25	0	537	34	0	0	0	0	
44929	616	32	39	0	637	92	0	0	0	0	
45038	677	33	6	0	640	2	0	0	0	0	
45047	762	102	167	0	611	118	0	0	0	0	
45056	623	0	11	0	612	0	0	0	0	0	
45270	1749	10	7	0	1750	18	0	0	0	0	
45430	1152	60	8	0	1100	16	0	0	0	0	
45458	122	0	0	0	132	10	0	0	0	0	
45551	2607	180	43	0	2444	60	0	0	0	0	
45560	3583	45	17	0	3529	8	0	0	0	0	
45627	26052	5000	1048	0	25607	5054	-549	0	0	0	
45775	289	93	0	0	196	0	0	0	0	0	
46053	1244	120	25	0	1144	45	0	0	0	0	
46941	857	90	62	0	750	45	0	0	0	0	
47153	174	6	0	0	183	15	0	0	0	0	
47247	1111	313	13	0	2900	2115	0	0	0	0	
47256	327	18	0	0	312	3	0	0	0	0	
47452	494	0	29	0	496	31	0	0	0	0	
47500	1640	0	3	0	1660	23	0	0	0	0	
48057	233	0	1	0	334	102	0	0	0	0	
48150	131	3	0	0	128	0	0	0	0	0	
48374	3618	465	4	0	3253	104	0	0	0	0	
48440	290	0	8	0	290	8	0	0	0	0	
48552	778	60	0	0	723	5	0	0	0	0	
48673	44	6	0	0	38	0	0	0	0	0	
48730	1891	300	43	0	1549	1	0	0	0	0	
49054	992	214	0	0	778	0	0	0	0	0	
49148	427	0	3	0	429	5	0	0	0	0	
49241	1578	303	71	0	1515	311	0	0	0	0	
49344	1011	0	2	0	1012	3	0	0	0	0	
49540	514	15	71	0	445	17	0	0	0	0	
49643	184	2	1	0	199	18	0	0	0	0	
49652	1397	48	95	0	1421	167	0	0	0	0	
49821	7483	850	376	0	7457	1200	0	0	0	0	
49858	360	5	12	0	419	76	0	0	0	0	
49951	426	0	1	0	430	5	0	0	0	0	
50144	448	42	23	0	437	54	0	0	0	0	
50461	2233	0	60	0	2175	0	-2	0	0	0	
50546	211	10	60	0	145	4	0	0	0	0	
50854	501	60	25	0	476	60	0	0	0	0	
50957	466	36	120	0	704	187	-207	0	0	0	
51253	1239	30	46	0	1221	58	0	0	0	0	
51347	397	48	4	0	404	59	0	0	0	0	
51356	554	60	8	0	608	122	0	0	0	0	
51459	833	0	2	0	974	143	0	0	0	0	
51730	299	103	5	0	202	11	0	0	0	0	
51842	1120	50	5	0	1098	33	0	0	0	0	
51972	1723	60	12	0	1657	6	0	0	0	0	
52410	256	15	2	0	262	23	0	0	0	0	
52456	152	0	12	0	173	33	0	0	3	0	
52719	0	0	0	0	0	0	0	0	0	0	
52951	348	28	43	0	355	78	0	0	0	0	
53015	143	0	8	0	151	16	0	0	0	0	
53033	11099	2115	261	0	9646	923	0	0	0	0	
53051	100	0	1	0	100	1	0	0	0	0	
53239	1103	269	6	0	860	32	0	0	0	0	
53453	150	43	2	0	169	64	0	0	0	0	
53752	208	0	10	0	224	26	0	0	0	0	
54049	428	64	0	0	417	53	0	0	0	0	
54058	1981	150	52	0	1958	179	0	0	0	0	
54357	106	14	2	0	123	33	0	0	0	0	
54375	4630	720	24	0	4034	148	0	0	0	0	
54441	708	54	18	0	669	33	0	0	0	0	
54656	732	60	8	0	692	28	0	0	0	0	
55176	550	60	0	0	569	79	0	0	0	0	
55251	2059	525	86	0	1880	432	0	0	0	0	
55336	2397	240	29	0	2191	63	0	0	0	0	
55635	548	12	49	0	510	23	0	0	0	0	
55653	358	71	67	0	346	126	0	0	0	0	
56230	748	101	3	0	682	38	0	0	0	0	
56258	899	63	3	0	931	98	0	0	0	0	
56351	3257	386	157	0	3176	462	0	0	0	0	
56427	250	12	0	0	245	7	0	0	0	0	
56548	1253	210	46	0	1226	229	0	0	0	0	
56557	13512	1310	168	0	12403	369	0	0	0	0	
56717	3109	865	38	0	3014	808	0	0	0	0	
56726	642	107	6	0	596	67	0	0	0	0	
57040	467	30	4	0	436	3	0	0	0	0	
57134	4121	150	9	0	4137	175	0	0	0	0	
57228	1037	126	10	0	915	14	0	0	0	0	
57255	642	58	116	0	851	383	0	0	0	0	
57451	1510	54	3	0	1456	3	0	0	0	0	
57572	443	9	1	0	441	8	0	0	0	0	
57956	880	18	4	0	867	9	0	0	0	0	
58074	729	215	62	0	696	244	0	0	0	0	
58207	1596	5	19	0	1585	13	0	0	0	0	
58225	1223	197	19	0	1143	136	0	0	0	0	
58243	24878	2545	991	0	23247	1905	0			0	
58355	31	0	0	0	32	1	0	0	0	0	
58551	734	0	8	0	827	101	0	0	0	0	
58636	1793	315	108	0	1719	349	0	0	0	0	
58757	377	95	4	0	299	21	0	0	0	0	
58971	35519	3220	1242	0	34898	3841	0	0	0	0	
59259	581	33	0	0	550	2	0	0	0	0	
59316	3362	290	14	0	3267	209	0	0	0	0	
59352	863	0	2	0	875	14	0	0	0	0	
59679	84	0	0	0	84	0	0	0	0	0	
59754	153	25	5	0	169	46	0	0	0	0	
60143	761788	85000	33620	0	803029	159518	-343			9574	
60219	1009	0	3	0	1006	0	0	0	0	0	
60330	2388	250	50	0	2323	235	0	0	0	0	
60433	1498	15	127	0	1539	183	0	0	0	0	
60545	404	1	1	0	404	0	0	0	0	0	
60554	352	12	2	0	399	61	0	0	0	0	
60648	2032	175	122	0	2070	335	0	0	0	0	
61122	6147	733	246	0	5874	706	0	0	0	0	
61355	8012	4763	988	0	7979	5718	0	0	0	0	
61476	482	9	1	0	472	0	0	0	0	0	
61533	1747	115	3	0	1750	121	0	0	0	0	
61757	1816	70	67	0	1686	7	0	0	0	0	
61832	484	0	4	0	494	14	0	0	0	0	
61953	219	17	20	0	223	41	0	0	0	0	
62044	379	4	33	0	342	0	0	0	0	0	
62101	45638	4446	1841	0	42907	3556	0	0	0	0	
62147	511	52	43	0	443	27	0	0	0	0	
62651	672	30	9	0	674	41	0	0	0	0	
63050	866	0	13	0	879	26	0	0	0	0	
63069	165117	0	13080	0	165986	13949	0	0	0	0	
63078	6926	1600	374	0	6116	1164	0	0	0	0	
63201	305	48	14	0	311	64	-4	0	0	0	
63359	1109	100	25	0	1163	179	0	0	0	0	
63573	5314	0	132	0	5182	0	0	0	0	0	
63733	2053	257	109	0	1909	222	0	0	0	0	
63742	1142	0	5	0	1155	18	0	0	0	0	
63751	85	0	14	0	91	20	0	0	0	0	
64150	532	45	1	0	487	1	0	0	0	0	
64253	29	0	0	0	30	1	0	0	0	0	
64543	3511	375	223	0	3476	563	0	0	0	0	
64552	344	68	3	0	288	15	0	0	0	0	
64619	14774	2947	509	0	14355	3037	0	0	0	0	
64646	1146	180	14	0	1118	166	0	0	0	0	
64730	1563	60	34	0	1494	25	0	0	0	0	
64758	1029	33	2	0	995	1	0	0	0	0	
65205	3534	0	0	0	3534	0	0	0	0	0	
65241	878	178	1	0	926	227	0	0	0	0	
65513	253	0	0	0	253	0	0	0	0	0	
65559	1614	157	15	0	1455	13	0			0	
65746	7468	220	139	0	7273	164	0	0	0	0	
65858	6340	360	110	0	6223	353	0	0	0	0	
66015	2051	0	204	0	2152	305	0	0	0	0	
66154	475	30	16	0	491	62	0	0	0	0	
66172	3598	100	27	0	3473	2	0	0	0	0	
66275	2781	0	126	0	2866	211	0	0	0	0	
66837	1771	99	43	0	1657	28	0	0	0	0	
66846	3229	641	172	0	2979	563	0	0	0	0	
66903	4499	455	149	0	4555	660	0	0	0	0	
67142	261	12	3	0	246	0	0	0	0	0	
67151	2164	330	32	0	1837	35	0	0	0	0	
67209	2802	175	1	0	2638	12	0	0	0	0	
67254	10	3	1	0	11	5	0	0	0	0	
67311	107588	55188	12548	14530	97475	43093	0	0	0	0	
67414	687	90	8	0	626	37	0	0	0	0	
67777	2537	185	2	0	2756	406	0	0	0	0	
68345	1512	0	13	0	1506	7	0	0	0	0	
68448	492	0	28	0	464	0	0	0	0	0	
68756	915	315	13	0	840	240	-13	0	0	0	
68831	1094	486	32	0	1804	1228	0	0	0	0	
68840	1074	100	15	0	981	22	0			0	
68859	3008	120	36	0	2899	47	0	0	0	0	
68943	936	0	8	0	937	9	0	0	0	0	
69333	4163	432	18	0	3825	112	0	0	0	0	
69351	483	85	0	0	456	58	0			0	
69650	84	0	0	0	84	0	0	0	0	0	
69678	3986	620	67	0	3523	224	0	0	0	0	
69847	153	6	6	0	151	10	0	0	0	0	
70049	2355	11	13	0	2350	19	0	0	0	0	
70058	378	45	32	0	332	31	0	0	0	0	
70076	114	0	0	0	114	0	0	0	0	0	
70151	596	0	4	3	595	0	0	0	0	0	
70218	1018	-60	8	0	1170	100	0	0	0	0	
70254	126	0	4	0	122	0	0	0	0	0	
70414	1480	87	12	0	1414	33	0	0	0	0	
70638	1743	0	165	0	1732	154	0	0	0	0	
70955	107	25	2	0	111	31	0	0	0	0	
71318	4479	0	51	0	4559	131	0	0	0	0	
71457	1252	60	2	0	1615	0	-425	0	0	0	
71671	870	109	0	0	761	0	0	0	0	0	
71859	62	0	3	0	60	1	0	0	0	0	
72258	1255	115	0	0	1150	10	0	0	0	0	
72351	739	90	19	0	874	244	0	0	0	0	
72418	1188	20	201	0	1390	423	0	0	0	0	
72454	412	111	4	0	408	111	0	0	0	0	
72614	4418	74	84	0	4276	16	0	0	0	0	
72678	361	265	17	0	208	129	0	0	0	0	
73031	645	0	25	0	624	4	0	0	0	0	
73116	4967	901	139	0	4560	633	0	0	0	0	
73152	471	15	9	0	452	5	0	0	0	0	
73554	1894	375	445	0	1421	347	0	0	0	0	
73956	653	150	38	0	929	464	0	0	0	0	
74056	581	60	2	0	528	9	0	0	0	0	
74140	4394	300	180	0	3993	79	0	0	0	0	
74159	203	5	0	0	198	0	0	0	0	0	
74337	307	0	0	0	307	0	0	0	0	0	
74403	2292	219	10	0	2101	38	0	0	0	0	
74449	66	0	0	0	66	0	0	0	0	0	
74458	419	27	1	0	396	5	0	0	0	0	
75053	3015	250	22	0	2887	144	0	0	0	0	
75259	21	20	7	0	6	12	0	0	0	0	
75446	1943	30	48	0	1878	13	0	0	0	0	
75455	726	39	72	0	674	59	0	0	0	0	
75558	821	93	11	0	768	51	0	0	0	0	
75633	234059	17325	16799	0	234798	36089	1226	0	0	0	
75651	733	25	16	0	699	7	0	0	0	0	
75857	2003	45	117	0	2098	257	0	0	0	0	
76050	1129	302	251	0	818	242	0	0	0	0	
76135	1872	0	103	0	1785	16	0	0	0	0	
76153	707	0	39	0	809	141	0	0	0	0	
76201	2545621	11450	79344	118000	2941000	199508	-168665	0	35000	36200	
76443	677	69	17	0	635	44	0	0	0	0	
76854	958	16	21	0	1033	112	0	0	0	0	
77150	196	80	27	0	175	86	0	0	0	0	
77253	429	60	7	0	447	85	0	0	0	0	
77347	2268	203	39	0	2107	81	0	0	0	0	
77374	6421	353	67	0	6597	596	0	0	0	0	
77422	421	112	8	0	314	13	0	0	0	0	
77758	9522	5032	12	0	9985	5507	0	0	0	0	
77851	5472	585	334	0	6179	1626	0	0	0	0	
78036	1307	0	3	0	1307	3	0	0	0	0	
78054	764	4	12	0	863	115	0	0	0	0	
78157	313	33	27	0	283	30	0	0	0	0	
78241	298	0	13	0	305	20	0	0	0	0	
78559	215	20	1	0	194	0	0	0	0	0	
78643	768	42	7	0	747	28	0	0	0	0	
78858	62	0	6	0	56	0	0	0	0	0	
79042	78	0	0	0	78	0	0	0	0	0	
79127	805	50	33	0	930	208	0	0	0	0	
79145	1220	95	29	0	1133	37	0	0	0	0	
79257	234	0	21	0	215	2	0	0	0	0	
79855	1192	40	5	0	1148	1	0	0	0	0	
80020	10	0	0	0	10	0	0	0	0	0	
80150	1649	0	98	0	1789	238	0	0	0	0	
80431	630	0	60	0	629	59	0	0	0	0	
80552	263	2	10	0	261	10	0	0	0	0	
80936	1302	338	21	0	997	54	0	0	0	0	
81054	890	105	4	0	936	155	0	0	0	0	
81429	498	56	1	0	450	9	0	0	0	0	
82033	667	60	0	0	607	0	0	0	0	0	
82257	312	0	3	0	309	0	0	0	0	0	
82350	314	30	49	0	251	16	0	0	0	0	
82659	351	6	1	0	346	2	0	0	0	0	
83151	919	187	2	0	739	9	0	0	0	0	
83236	90	5	0	0	85	0	0	0	0	0	
83311	23073	615	534	0	25293	3467	98	0	0	0	
83357	238	18	31	0	199	10	0	0	0	0	
83450	7236	1000	317	0	7653	1734	0	0	0	0	
