"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
5005																								0	0	0	500	0	22644	true	0	0	0	0	0	0	0	0	0	152	0	0	0	3024	19120	0	0	true	0	0		
5050																								0	0	280	6450	0	6450	true	0	0	0	0	0	280	0	0	0	4364	5	0	0	0	0	0	0	false	0	0		
5069																								0	0	55	0	0	20000	false	0	0	0	0	55	0	0	0	0	300	0	0	0	0	0	0	0	false	0	20000		
5135																								0	0	342	0	0	12000	false	0	0	0	0	0	0	267	0	75	10562	4	0	0	0	12000	0	0	false	0	0		
5210																								239	0	513	75710	0	131160	true	0	0	0	239	0	0	118	0	395	1644	0	0	0	35000	20000	0	0	false	0	450		
5247																								0	0	0	0	0	2657	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	false	0	657		
5274																								0	0	97	7500	0	8605	true	0	0	0	0	0	0	97	0	0	2283	3	0	0	0	955	0	150	false	0	0		
5331																								0	0	196	9250	0	34346	true	196	0	0	0	0	0	0	0	0	2894	2	0	0	10250	14750	0	0	false	0	96		
5461																								1228	827	0	0	0	435	true	0	827	0	1228	0	0	0	0	0	986	1	0	0	0	0	0	0	false	0	435		
5751																								0	0	42	0	0	0	false	0	0	0	0	0	0	42	0	0	254	0	0	0	0	0	0	0	true	0	0		
6039																								0	0	20	0	0	8	false	0	0	0	0	0	0	20	0	0	423	0	0	0	0	0	0	0	true	0	8		
6057																								0	0	65	400	0	900	false	0	0	0	0	0	0	52	0	13	15	0	0	0	0	500	0	0	false	0	0		
6141																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	false	0	0		
6329																								0	0	205	10000	0	10000	true	0	0	0	0	0	0	145	0	60	3485	1	0	0	0	0	0	0	false	0	0		
6972																								0	6056	0	0	0	2853	true	0	0	6056	0	0	0	0	0	0	2149	1	0	0	0	0	0	2853	false	0	0		
7009																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	5000	1	0	0	0	0	0	0	false	0	0		
7045																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1750	0	0	0	0	0	0	0	false	0	0		
7157																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	false	0	0		
7166																								98	0	0	16000	0	17000	true	0	0	0	98	0	0	0	0	0	2324	2	0	0	1000	0	0	0	true	0	0		
7456																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	false	0	0		
7634																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	377	1	0	0	0	0	0	0	false	0	0		
8033																								0	0	0	1500	0	6943	false	0	0	0	0	0	0	0	0	0	1595	1	0	0	2659	2784	0	0	true	0	0		
8417																								178622	0	0	0	0	0	false	0	0	0	178622	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0		
8462																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	false	0	0		
8547																								1391	0	399	6000	380	25000	true	0	0	0	1011	0	0	289	0	110	406	0	449	0	4000	15000	0	0	true	0	0		
8631																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	670	2	0	0	0	0	0	0	false	0	0		
9357																								0	0	0	35000	0	35000	true	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	false	0	0		
9553																								0	0	0	6700	0	8917	false	0	0	0	0	0	0	0	0	0	609	0	0	0	154	2063	0	0	false	0	0		
9807																								0	30	2768	2855	0	345232	true	0	0	30	0	0	0	0	0	2768	50730	2	0	0	25000	317377	0	0	true	0	0		
9955																								1879	0	0	525	0	2599	true	0	0	0	1879	0	0	0	0	0	1387	1	0	0	286	1788	0	0	true	0	0		
10157																								0	0	61	0	0	3000	false	0	0	0	0	0	0	61	0	0	1092	1	0	0	0	3000	0	0	false	0	0		
10250																								0	0	0	12000	0	12000	true	0	0	0	0	0	0	0	0	0	668	0	0	0	0	0	0	0	false	0	0		
10849																								0	0	0	1717	0	15717	true	0	0	0	0	0	0	0	0	0	2793	2	0	0	5000	9000	0	0	true	0	0		
10858																								273	0	0	0	0	6603	true	0	0	0	273	0	0	0	0	0	2492	1	0	0	0	5980	0	0	true	0	623		
11145																								114	0	269	0	0	13450	false	0	0	0	114	0	0	219	0	50	1507	0	0	0	2000	11450	0	0	false	0	0		
11640																								0	0	0	8000	0	27576	true	0	0	0	0	0	0	0	0	0	6776	2	0	0	12700	6876	0	0	false	0	0		
11837																								0	0	295	0	0	6500	false	0	0	0	0	0	0	0	0	295	35	0	0	0	0	6500	0	0	false	0	0		
12030																								0	0	0	2000	0	8000	false	0	0	0	0	0	0	0	0	0	3390	3	0	0	6000	0	0	0	false	0	0		
12058																								0	0	181	0	0	2036	false	0	0	0	0	0	0	181	0	0	424	0	0	0	0	2000	0	0	false	0	36		
12142																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	false	0	0		
12245																								0	0	166	0	0	3000	true	0	0	0	0	0	0	66	0	100	1397	1	0	0	2000	1000	0	0	false	0	0		
12311	105505	10431	12918	0	79582	5177738	true	0	10403	28	0	114702	8	85443	25923	300455	970000	1726010	809635	true	1350142	1371638	0						5177738						69	0	8664	0	4185													
12647																								0	0	152	0	0	0	false	0	0	0	0	0	152	0	0	0	764	1	0	0	0	0	0	0	false	0	0		
12656																								0	0	33	0	0	0	true	0	0	0	0	0	0	33	0	0	218	2	0	0	0	0	0	0	false	0	0		
12937																								0	0	0	3100	0	3357	false	0	0	0	0	0	0	0	0	0	3831	3	0	0	0	0	0	0	false	0	257		
12946																								2232	947	508	12500	0	19338	true	0	918	29	2232	0	0	308	0	200	3894	1	0	0	0	6027	0	0	false	0	811		
12955																								0	0	0	0	0	6500	true	0	0	0	0	0	0	0	0	0	3118	2	0	0	4000	2500	0	0	false	0	0		
13037																								0	0	749	0	0	0	true	0	0	0	0	0	0	520	0	229	4597	3	0	0	0	0	0	0	false	0	0		
13103																								0	0	0	5000	0	8225	true	0	0	0	0	0	0	0	0	0	1954	7	0	0	0	3225	0	0	false	0	0		
13251																								0	0	132	0	0	0	false	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	false	0	0		
13309																								982	0	936	105000	982	391895	true	0	0	0	0	0	0	18	0	918	8549	2	982	0	130322	155475	0	0	true	0	1098		
13457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	false	0	0		
14052																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3472	1	0	0	0	0	0	0	false	0	0		
14155																								0	0	177	3085	0	6830	false	0	0	0	0	0	0	177	0	0	417	0	0	0	2345	1400	0	0	false	0	0		
14258																								0	0	0	12000	0	25000	true	0	0	0	0	0	0	0	0	0	33569	5	0	0	13000	0	0	0	true	0	0		
14409	138899	0	28472	950729	654	1138497	true	28200	0	0	138245	26303	4	654	0	25000	162486	37	245	true	0	0	0						1138497						0	0	0	0	272													
14454																								0	0	0	0	0	11	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	11		
14650																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	124	1	0	0	0	0	0	0	false	0	0		
14753																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	0	0	false	0	0		
14865																								1941	0	0	11600	0	14367	true	0	0	0	1941	0	0	0	0	0	1193	1	0	0	0	0	0	0	true	0	2767		
14940																								0	0	131	0	0	0	true	131	0	0	0	0	0	0	0	0	923	1	0	0	0	0	0	0	true	0	0		
15536																								0	0	5163	0	0	0	true	0	0	0	0	0	0	0	0	5163	1358	1	0	0	0	0	0	0	false	0	0		
16337																								0	0	593	0	0	17071	true	0	0	0	0	0	0	30	0	563	1605	1	0	0	0	17071	0	0	false	0	0		
16458																								0	0	0	0	0	7151	true	0	0	0	0	0	0	0	0	0	4865	2	0	0	3926	3225	0	0	true	0	0		
16551																								0	0	5	11000	0	20371	true	0	0	0	0	0	0	5	0	0	249	0	0	0	0	9371	0	0	false	0	0		
16748																								295	0	235	0	295	2000	false	0	0	0	0	153	0	82	0	0	1337	2	382	0	0	2000	0	0	false	0	0		
16944																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	813	2	0	0	0	0	0	0	false	0	0		
16953																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	false	0	0		
17110																								607	0	0	0	0	0	false	0	0	0	607	0	0	0	0	0	2920	2	0	0	0	0	0	0	false	0	0		
17147																								541	0	190	9000	541	65467	true	0	0	0	0	0	0	15	0	175	20799	9	541	0	16000	40442	0	0	true	0	25		
17259																								0	0	23	0	0	1750	false	0	0	0	0	0	0	23	0	0	1283	1	0	0	1000	750	0	0	false	0	0		
17464																								5497	54	0	0	4844	22942	true	0	54	0	653	0	0	0	0	0	2255	1	4844	0	6000	7767	0	0	true	0	9175		
17549																								0	0	2422	0	0	0	true	0	0	0	0	0	0	0	0	2422	0	0	0	0	0	0	0	0	false	0	0		
17839																								0	0	311	0	0	5000	true	0	0	0	0	296	0	0	0	15	7160	3	0	0	0	5000	0	0	true	28	0		
17950																								0	0	12	3065	0	10289	false	0	0	0	0	0	0	0	0	12	721	1	0	0	6000	1224	0	0	false	0	0		
18050																								1274	0	214	0	0	4359	true	0	0	0	1274	0	0	0	0	214	2302	2	0	0	388	3971	0	0	true	0	0		
18135																								0	0	0	6750	0	13323	false	0	0	0	0	0	0	0	0	0	481	0	0	0	6573	0	0	0	true	8305	0		
18368																								0	0	0	0	0	31927	true	0	0	0	0	0	0	0	0	0	0	0	0	0	5083	26844	0	0	false	0	0		
18377																								0	0	0	700	0	700	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
18827																								0	0	170	0	0	757	false	0	0	0	0	0	0	50	120	0	2355	1	0	0	0	0	0	757	false	0	0		
18836																								0	0	182	287	0	2772	false	0	0	0	0	0	0	182	0	0	1289	1	0	0	0	2485	0	0	false	0	0		
18854																								0	0	19	0	0	0	false	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	false	0	0		
18957																								0	0	50	250	0	4018	false	0	0	0	0	0	0	0	0	50	551	1	0	0	712	3056	0	0	false	0	0		
19356																								0	0	698	0	0	0	false	0	0	0	0	0	0	0	0	698	3	0	0	0	0	0	0	0	false	0	0		
19730																								10991	0	538	26859	1264	41093	true	0	0	0	9727	0	0	136	0	402	43994	3	1264	0	0	14234	0	0	true	0	0		
19936																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2419	10	0	0	0	0	0	0	false	0	0		
19972																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	false	0	0		
20053																								0	0	103	6100	0	6283	false	0	0	0	0	0	100	3	0	0	60	0	0	0	0	183	0	0	false	0	0		
20147																								0	0	0	0	0	3552	false	0	0	0	0	0	0	0	0	0	555	7	0	0	0	452	0	3100	false	0	0		
20259																								0	0	348	0	0	0	false	0	0	0	0	0	0	253	0	95	188	0	0	0	0	0	0	0	false	0	0		
20370																								0	0	960	0	0	0	true	0	0	0	0	40	0	489	0	431	0	0	0	0	0	0	0	0	false	0	0		
20512																								0	0	25	0	0	10000	false	0	0	0	0	0	0	0	0	25	483	0	0	0	0	10000	0	0	false	0	0		
20633																								0	0	3	0	0	2240	true	0	0	0	0	0	0	3	0	0	3531	2	0	0	2240	0	0	0	false	0	0		
20754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	false	0	0		
20839																								0	0	0	0	0	9000	true	0	0	0	0	0	0	0	0	0	893	0	0	0	0	9000	0	0	false	0	0		
20857																								0	0	0	391	0	3774	true	0	0	0	0	0	0	0	0	0	419	1	0	0	1237	2026	0	0	false	0	120		
20866																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	846	0	0	0	0	0	0	0	false	0	0		
21256																								0	0	0	604	0	604	false	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	false	0	0		
21359																								0	0	0	0	0	387	false	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	387	false	0	0		
21630																								0	0	116	0	0	6885	false	0	0	0	0	0	0	0	0	116	2068	3	0	0	0	6885	0	0	false	0	0		
21658																								0	0	180	2200	0	2700	false	0	0	0	0	0	0	180	0	0	1357	1	0	0	500	0	0	0	true	0	0		
22048																								0	325	110	0	0	3764	true	0	0	325	0	3	0	76	0	31	7142	3	0	0	0	3163	0	0	false	0	601		
22235																								527	0	1322	0	0	10000	true	0	0	0	527	0	527	26	0	769	1248	0	0	0	0	10000	0	0	false	0	0		
22356																								0	0	319	0	0	472	true	0	0	0	0	0	319	0	0	0	3493	3	0	0	0	0	0	0	true	0	472		
22459																								0	0	0	1000	0	1281	true	0	0	0	0	0	0	0	0	0	4079	3	0	0	0	0	0	0	false	0	281		
22543																								0	11	0	62	0	62	true	0	0	11	0	0	0	0	0	0	468	0	0	0	0	0	0	0	false	0	0		
22552																								0	0	0	0	0	500	false	0	0	0	0	0	0	0	0	0	633	2	0	0	500	0	0	0	true	0	0		
22730																								0	0	25	69	0	2176	false	0	0	0	0	20	0	5	0	0	585	0	0	0	149	1958	0	0	false	0	0		
22936																								0	0	0	2000	0	8433	true	0	0	0	0	0	0	0	0	0	3331	1	0	0	6000	417	0	16	false	0	0		
22954																								0	0	99	141	0	5181	true	0	0	0	0	0	0	99	0	0	668	1	0	0	1206	3834	0	0	false	0	0		
23036																								0	0	771	0	0	227	true	0	0	0	0	0	53	10	0	708	11667	7	0	0	0	0	0	0	true	0	227		
23045																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	false	0	0		
23241																								12348	17382	823	43603	2848	276064	true	0	0	17382	9500	0	0	366	0	457	3073	2	2848	0	217785	6693	0	7983	true	0	0		
23456																								0	0	146	2000	0	2610	true	0	0	0	0	0	26	120	0	0	630	0	0	0	0	581	0	29	true	0	0		
23504																								0	0	0	3100	0	3100	true	0	0	0	0	0	0	0	0	0	1696	2	0	0	0	0	0	0	false	0	0		
23540																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	false	0	0		
23643																								0	0	272	2896	0	3359	false	0	0	0	0	0	0	47	0	225	858	1	0	0	101	362	0	0	false	0	0		
23755																								1065	0	91	1000	1065	1000	true	0	0	0	0	0	0	0	0	91	2116	2	1408	0	0	0	0	0	true	0	0		
23812																								0	0	0	30587	0	87172	true	0	0	0	0	0	0	0	0	0	13336	3	0	0	10930	45655	0	0	true	0	0		
24006																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
24266																								10691	0	0	0	2272	4964	true	0	0	0	8419	0	0	0	0	0	12627	3	2272	0	11	2000	0	0	false	0	2953		
24453																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4360	2	0	0	0	0	0	0	false	0	0		
24659																								0	0	400	0	0	0	false	0	0	0	0	0	400	0	0	0	220	1	0	0	0	0	0	0	false	0	0		
24668																								693	0	0	2600	142	3061	true	0	0	0	551	0	0	0	0	0	658	0	142	0	0	461	0	0	false	0	0		
24855																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	247	2	0	0	0	0	0	0	false	0	0		
24949																								125	0	473	19160	0	30160	true	0	0	0	125	0	0	23	0	450	1431	2	0	0	11000	0	0	0	true	0	0		
25357																								0	0	0	2782	0	4413	false	0	0	0	0	0	0	0	0	0	21	0	0	0	1631	0	0	0	false	0	0		
25647																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	683	0	0	0	0	0	0	0	false	0	0		
25852																								1509	0	1223	6000	1405	17000	true	0	0	0	104	106	0	0	0	1117	416	0	1405	0	11000	0	0	0	true	0	0		
26149																								0	1214	405	0	0	0	true	0	0	1214	0	0	0	0	0	405	713	1	0	0	0	0	0	0	false	0	0		
26233																								0	0	0	0	0	607	true	0	0	0	0	0	0	0	0	0	1890	2	0	0	0	0	0	0	true	0	607		
26242																								0	0	55	9250	0	17250	true	0	0	0	0	0	0	55	0	0	3631	1	0	0	2000	6000	0	0	true	0	0		
26457																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
26756																								0	0	24	200	0	900	false	0	0	0	0	0	0	20	0	4	250	1	0	0	300	400	0	0	true	0	0		
26765																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	false	0	0		
26859																								0	0	2560	25000	0	26321	true	0	0	0	0	1561	0	145	0	854	415	0	0	0	0	1105	0	0	false	0	216		
26916																								2217	39	0	0	181	4128	true	0	39	0	2036	0	0	0	0	0	7131	3	181	0	0	4000	0	0	true	0	128		
27548																								2324	0	369	16504	40	49732	true	0	0	0	2284	45	0	24	0	300	5740	2	40	0	10978	22250	0	0	true	0	0		
27614																								0	0	0	0	0	3000	true	0	0	0	0	0	0	0	0	0	764	0	0	0	3000	0	0	0	false	0	0		
27838																								0	0	0	5000	0	5200	true	0	0	0	0	0	0	0	0	0	878	1	0	0	0	0	0	0	true	0	200		
27847																								56	0	143	0	0	7292	false	0	0	0	56	0	125	18	0	0	239	0	0	0	0	7292	0	0	false	0	0		
28013																								2455	0	0	39100	0	66841	true	0	0	0	2455	0	0	0	0	0	1534	0	0	0	5000	20000	0	2741	true	0	0		
28152																								0	0	0	1461	0	3223	false	0	0	0	0	0	0	0	0	0	2	0	0	0	467	1295	0	0	false	0	0		
28255																								0	0	84	10000	0	10000	true	0	0	0	0	0	0	0	0	84	555	0	0	0	0	0	0	0	true	0	0		
28349																								0	0	45	0	0	0	true	0	0	0	0	40	5	0	0	0	1180	0	0	0	0	0	0	0	false	0	0		
28406																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
28572																								116	0	130	7098	116	15293	false	0	0	0	0	0	0	124	0	6	15	0	116	0	615	7580	0	0	false	0	0		
28732																								147	0	0	0	0	0	false	0	0	0	147	0	0	0	0	0	1273	1	0	0	0	0	0	0	true	0	0		
29104																								3	0	0	60000	3	100000	true	0	0	0	0	0	0	0	0	0	4576	3	3	0	35000	5000	0	0	false	0	0		
29159																								0	0	71	500	0	722	false	0	0	0	0	71	0	0	0	0	677	1	0	0	222	0	0	0	false	0	0		
29252																								0	0	0	0	0	7500	true	0	0	0	0	0	0	0	0	0	2596	2	0	0	0	7500	0	0	false	0	0		
29636																								2972	1653	671	11044	0	44868	true	0	0	1653	2972	42	117	176	0	336	345	0	0	0	1190	30900	65	1660	false	0	9		
29850																								0	0	0	0	0	103	false	0	0	0	0	0	0	0	0	0	641	1	0	0	0	0	0	0	false	0	103		
29944																								0	0	99	0	0	0	false	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	false	0	0		
29953																								0	0	0	500	0	7587	true	0	0	0	0	0	0	0	0	0	546	0	0	0	1842	5245	0	0	false	0	0		
30025																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3661	1	0	0	0	0	0	0	true	0	0		
30052																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	false	0	0		
