"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	
75455																														0	0	1688	0	261		21		2275	0			1989	0	3255	0	13	11052	1	0			0	1503	15	0	4348	66	99	852	408	13	0	1912	2271	2585	1832	263	0								0	33		
75558																														0	1578	2409	507	2816		60		5857	0			21400	0	9168	0	289	48531	764	0			0	5168	43	936	23309	916	1102	2046	328	623	86	25990	7094	6625	3739	124	190								0	0		
75576																														0	281281	9174	216077	362578	0	9698	9698	5114	0	112256	0	112256	0	50186	0	0	2013289	0	0	0	0	0	953685	13003	630340	464667	244279	323682	82361	43351	69448	173605	853112	31497	68537	59769	39569	2888	0	0	0	0	0	0	0	0	237	0	
75633	2605531	1284894	158729	2339	5541660	36031	1168109	0	828	10889584	0	0	0	55551	8156649	8034384	134452	216459	670071	80742	10358	0	59230	0	0	2370	830	31372	0	59506	99907	31417	83650	599570	183743	1284894	1101151	158729		5411278	36031	5447309	118652	1168109	0	828	10757108	0	0				1639831	32504	967177		57520	137188	347412	351807	534052	211852							59230			0	276			830	31372		
75651																														0	0	2180	229	1562		15		4445	0			5296	0	2767	0	0	22937	0	0			0	6443	0	0	7170	279	302	1599	3437	777	0	1817	4829	3156	5312	1214	121								0	0		
75857																														10	12047	5948	690	10609		491		647	0			14401	1122	14490	0	485	82612	8	0			0	20480	1200	2833	35505	2674	4819	8121	2712	1401	350	20573	17182	14309	7290	1369	791								0	0		
76050																														0	1344	428	184	16382		52		101	0			9281	0	15752	0	71	59970	50	563			0	14290	1468	10	19019	1301	1547	5364	1389	2944	1720	14855	6283	13214	8740	2018	461								0	104		
76117																														0	3908	0	30719	91245	0	0	0	0	179	47288	0	47288	5561	41389	0	0	606591	522	0	0	0	0	375707	9936	157245	155782	22756	82018	113846	63167	92594	0	53544	40998	79884	28970	24235	0	0	0	0	0	0	0	0	0	1360	0	
76135																														0	3107	0	2390	10500		236		0	0			12960	295	1861	0	0	66792	199	22760			0	11954	928	0	28825	517	288	827	850	3954	5129	10938	20589	16955	1221	3658	338								0	0		
76153																														0	358	2434	113	524		15		5521	20			723	0	829	0	4	11762	0	0			0	1208	33	0	5236	179	467	103	301	158	0	3785	2402	1896	1926	251	220								0	0		
76201	42932000	3796000	129000	0	45589000	13996000	5344000	114000	160000	132106000	0	13234000	871000	1768000	43941000	75494000	11196000	10071000	8250000	9743000	370000	0	97000	1000	0	473000	4969000	401000	1797000	262000	2023000	6000	1162000	10462000	197000	3697000	3500000	5000		44902000	2281000	47183000	6422000	4329000	0	160000	114891000	0	13236000				15690000	5247000	3771000		4315000	1368000	784000	1152000	2759000	5242000							95000			1000	166000			4606000	401000		
76443																														0	4244	4338	174	13442		32		1297	0			6977	1269	6241	0	80	60335	177	0			0	18551	3867	2590	16630	2569	1385	2497	3368	4695	4037	18991	5374	6204	6977	2720	1300								0	0		
76742																														0	855	1269	92	8162		8		880	0			6618	380	17583	0	1905	79228	43	0			8	40158	1361	26816	6873	1768	4461	16051	5237	2817	9749	5492	3595	9566	13889	4830	1358								0	0		
76854																														0	16538	1051	4416	13314		491		378	0			23396	605	12052	0	0	107007	0	0			0	32285	2465	23046	37254	4276	13516	4969	7695	421	822	36057	19282	10039	7225	856	1017								16	0		
77150																														0	610	2636	0	1181		0		2750	0			2206	0	688	0	5	11758	0	0			0	1501	181	0	3893	335	506	580	80	0	0	5262	1778	2549	466	202	0								0	0		
77253																														0	491	605	69	4775		0		5403	0			4471	54	1885	0	0	23092	45	619			0	4634	131	0	10045	150	360	1192	2279	471	57	8330	4079	2560	3273	107	70								0	0		
77347																														0	0	56	0	2595		0		26	0			11070	550	5072	0	542	44142	2	0			0	23961	272	2775	4041	476	1766	813	448	9172	11015	5308	2149	4732	3065	3487	931								0	0		
77374																														16	8305	14902	7233	31081		0		11000	0			30791	4670	9387	0	7664	220832	420	0			0	84362	10238	29270	43530	2474	28058	460	1058	22545	29355	47582	55391	7597	9740	15275	556								1024	579		
77422																														0	6456	239	811	22795		3940		0	0			1415	195	31	0	0	35882	0	0			0	0	0	0	9457	0	0	0	0	0	0	13091	7852	7558	7381	0	0								0	0		
77758																														15690	3817	24330	1268	21191	0	803	803	57162	77	27357	0	27357	2472	20429	0	224	338350	0	0	0	0	252	17218	3783	10573	208115	446	1237	2326	2473	5945	4791	199978	44819	33267	20023	19005	2122	15000	0	15000	690	0	0	0	142000	606	0	
77851																														0	1868	6640	964	16295	0	293	293	38901	657	79156	0	79156	337	40594	0	1409	297926	0	3824	3824	0	0	66395	11476	1025	58757	6003	2088	19158	16044	20648	2454	73907	20186	69658	46626	20126	416	0	0	0	0	0	0	0	29506	268	0	
78036																														0	1133	1088	0	6185		0		753	0			7299	49	3023	0	0	33467	32	0			0	13439	510	0	14685	1116	3283	8816	120	16	0	5033	5253	6939	2308	503	5								20	0		
78054																														0	202	2918	284	541		40		14866	0			17183	0	5830	0	0	60969	0	9951			0	6791	2192	0	24488	545	1026	4422	798	0	0	19316	3601	15657	12862	2128	235								0	171		
78157																														0	871	671	0	3450		4		44	0			962	0	2890	0	0	13018	19	0			0	4086	59	0	2934	270	352	790	2482	139	53	3010	1156	2142	1961	682	0								0	0		
78241																														0	198	381	0	2343		407		2870	0			5521	0	3547	0	0	17417	0	0			0	2058	92	0	7893	1	9	532	440	875	96	3782	6112	4042	1072	245	0								0	0		
78559																														0	0	241	0	58		0		2590	0			1239	0	681	0	0	5994	0	0			0	1185	0	828	1600	90	921	36	0	138	0	412	3004	721	560	109	3								0	0		
78643																														0	543	2719	0	8119		0		3073	17			20352	0	4867	0	2783	52916	0	0			0	9139	714	0	32382	738	2957	3892	955	558	0	16969	11384	7489	3993	2888	135								491	116		
78858																														0	21	788	0	1232		247		353	0			2287	0	750	0	0	6043	1	0			0	366	0	124	1442	0	0	36	18	230	82	1859	1457	933	857	91	481								0	0		
78951																														0	639	422	0	5567		31		1305	0			4747	0	4444	0	0	29187	1	0			0	11897	136	0	7748	1338	1804	7687	841	53	0	5503	2972	5026	2777	410	0								0	0		
79042																														0	223	658	1448	4367		11		5	0			330	95	2479	0	0	28557	139	0			330	17777	1303	12905	4867	3139	9845	853	932	327	2681	1901	7711	417	301	1	588								0	0		
79127																														0	726	2093	65	2770		44		1796	8			4234	0	12712	0	235	42400	3	0			0	17287	292	0	9053	432	826	4745	8702	1085	331	2468	5439	5838	7347	1756	330								149	0		
79145																														0	2532	4352	467	13504		283		2604	0			3664	101	3855	0	2918	49944	0	0			0	11248	4091	1078	22007	1670	3961	4643	248	0	726	4418	13909	14431	2334	3301	35								325	0		
79257																														0	0	1543	0	77		15		3685	0			1930	0	1221	0	97	9360	0	0			0	628	164	0	4457	160	25	227	216	0	0	4072	1730	1109	1784	37	0								0	0		
79855																														0	11635	3470	5831	38044		76		4843	101			17723	0	2538	0	0	98294	0	122			100	13472	486	2453	28557	1049	1877	5765	3810	696	275	18455	20535	30932	11250	3572	78								0	54		
80020																														0	0	0	0	185		0		0	0			30	0	199	0	0	7861	0	0			0	7036	411	0	24	0	2	98	128	2471	4337	2	20	135	163	505	0								0	0		
80150																														0	356	20070	0	9816		467		31311	0			7841	177	6779	0	342	79999	165	0			279	2850	39	359	42950	508	287	451	1052	484	0	63845	2927	4564	3602	1938	193								0	116		
80431																														0	295	983	0	4533		80		589	0			1631	8	10026	0	0	28785	59	0			0	8992	1701	7618	6381	7662	889	15	0	21	204	6320	3665	5051	4109	495	0								0	6		
80552																														0	721	1264	0	148		50		2225	0			885	164	1335	0	0	9444	0	109			0	2543	0	0	4160	0	137	1622	139	645	0	2077	2082	1073	1070	382	151								0	0		
80936																														0	10409	0	555	8306		78		0	0			8519	382	3662	0	0	58023	98	0			0	26080	130	21594	14040	3476	8242	11394	1501	1382	0	11897	5663	9509	3295	1427	191								0	0		
81054																														0	4795	361	1279	13954		27		1535	0			17928	5063	5825	0	0	66101	0	0			0	7793	7075	0	14831	939	273	2891	2515	994	0	23839	4621	8463	13146	2990	4964								0	466		
81223																														0	438	450	1307	4820		148		0	0			12490	1531	2973	0	3610	117696	0	0			0	68912	5688	6964	17262	2210	597	2047	4787	43467	15719	15923	3118	7849	12033	9273	478								297	15032		
81429																														0	4199	107	0	3144		20		22	0			10345	2136	3758	0	0	31740	17	0			0	7240	462	15	10075	297	420	1925	2608	1432	558	13753	1448	2722	4737	1620	237								253	71		
82024																														0	5965	1103	578	16969		96		40	30			6959	6877	78933	0	99	143487	73	0			185	24809	773	3703	0	1601	3123	9212	504	7950	2200	14799	5390	36064	56397	6028	68								0	359		
82033																														0	1913	3714	2524	7802		64		214	0			1400	0	6018	0	0	45046	79	0			0	21278	198	12346	3185	231	12269	265	100	5641	2515	3658	4707	4991	3633	2733	2320								0	0		
82257																														0	0	1828	0	568		2		2973	0			1049	0	430	0	0	7815	0	90			0	875	0	16	2417	16	33	186	220	420	0	4755	235	430	792	728	0								0	0		
82350																														0	599	2106	0	1503		21		2143	57			5596	546	3767	0	0	22299	409	0			0	6238	189	3561	10885	3458	673	233	150	853	871	4353	6897	1795	2022	1094	291								0	0		
82659																														0	1731	6188	232	4007		9		4760	11			4909	361	2425	0	150	29930	0	0			0	4414	673	411	9626	314	727	639	2590	69	0	5977	4768	6947	6672	848	70								0	71		
82873																														0	1291	0	2726	15130		0		0	0			8990	8366	10090	0	0	174031	133	0			0	119874	7697	64929	6548	8694	14169	18148	22110	39832	16902	15020	6715	11411	10886	9205	1010								0	0		
83151																														0	2340	1358	10	1670		138		1536	0			11588	738	6446	0	420	32558	0	0			0	4969	1243	232	9697	360	639	1847	1086	153	884	7300	3459	6290	8459	2054	27								0	102		
83236																														0	0	0	0	473		5		0	0			0	3906	250	0	0	6497	4	0			0	1492	105	1492	618	0	5	0	32	1455	0	13	4316	407	58	213	2								237	33		
83311																														0	75074	1169	22270	207411	1200	58088	56888	2472	0	439474	0	439474	95684	111344	0	17486	1773118	0	0	0	0	29338	608449	122752	502109	312142	26710	16835	97036	392221	57018	18399	758229	26960	100134	84370	185450	8254	0	0	0	0	0	0	0	65	11380	0	
83357																														0	298	27	0	894		103		301	0			1890	0	2221	0	112	7327	0	294			0	519	598	11	2325	11	0	221	259	28	0	1162	1462	2082	1844	158	0								0	70		
83450																														0	124655	20903	4783	55081	50	794	744	64417	0	103165	0	103165	4965	39959	0	59	447681	1461	0	0	0	0	20050	9009	0	246811	6059	4078	4633	4147	558	73	253733	24721	62692	72595	11077	479	0	0	0	0	0	0	0	411	891	0	
83638	364853	11102	0	0	150717	124668	17446	0	0	904532	0	0	10658	0	538511	534895	160526	72123	84163	15788	4496	0	0	0	0	224114	974	0	8493	150000	145280	0	35759	156633	0	11102	11102	0		150717	123842	274559	3272	0	0	0	812145	0	10658				19233	4675	13113		2250	4034	3000	8896	600	337							0			0	150000			974	0		
83834																														0	914	181	88	7035		98		186	3			6661	154	4468	0	0	33981	0	0			0	12830	622	1977	8227	1676	1129	2295	7164	434	132	5666	4240	4701	6446	98	0								744	0		
83852																														0	0	1467	0	479		4		2582	0			248	0	6364	0	0	12060	0	0			0	916	0	0	1847	0	0	69	267	580	0	6789	1454	973	1170	558	200								0	0		
83955																														0	672	739	0	35		0		3779	0			4448	0	6994	0	363	25734	0	0			0	8704	0	0	14799	1331	3026	1772	2117	382	59	3041	7401	2371	2097	1809	110								0	0		
84046																														0	164	1490	0	1793		5		1410	0			2933	38	720	0	103	12178	0	0			287	2543	908	181	4028	71	433	1249	476	314	0	4103	360	2430	2382	360	0								0	71		
84055																														0	0	1535	0	157		0		2390	0			1276	354	723	0	0	7291	0	21			0	822	0	595	2089	242	66	232	72	90	120	4021	367	686	473	747	13								0	13		
84251																														0	0	1314	0	172		0		2988	0			1620	0	581	14	0	6859	0	36			0	126	8	0	2780	2	9	15	94	6	0	2769	746	1835	1378	5	0								0	0		
84345																														0	1498	0	688	13310		53		0	0			12523	3963	3467	0	19	62313	0	0			0	24009	2714	0	15424	130	300	1308	739	4511	16997	8017	7021	10050	9238	3863	112								48	21		
84541																														0	713	4252	115	2738		43		40794	0			59190	18	16268	0	772	145503	1618	1254			0	17354	2879	880	83282	2480	1205	5410	5541	2238	0	65176	15170	21695	23818	2205	0								395	336		
84804																														0	0	280	0	1265		0		23	0			163	0	1050	0	237	7980	138	0			0	5100	0	0	889	82	396	2025	2527	70	0	276	293	907	1461	81	0								0	0		
84970																														0	9230	0	331	24156	0	6	6	0	0	20216	0	20216	4282	11771	0	0	263766	391	0	0	0	0	184785	8571	79534	15303	7164	19768	13991	12000	70573	61288	29831	4769	14505	14340	15433	93	0	0	0	0	0	0	0	0	809	0	
85043																														0	0	1939	0	482		12		14771	0			1741	0	3031	0	12	23493	0	0			0	1493	12	0	9025	156	283	460	564	30	0	6063	2536	10563	2550	146	142								0	0		
85052																														0	0	0	0	0		0		3	0			22	0	78	0	0	103	0	0			0	0	0	0	97	0	0	0	0	0	0	64	33	6	0	0	0								0	0		
85258																														0	0	4853	0	2572		3		7190	0			2122	0	1164	0	0	20403	0	0			0	2499	0	0	10759	140	630	1169	482	78	0	3714	6275	3756	2279	1593	287								0	0		
85454																														0	150	996	0	193		1		7378	0			2220	0	2842	0	31	14287	5	0			35	465	16	0	8978	0	137	28	35	265	0	3592	5249	2278	1180	1528	0								0	0		
85856																														0	0	1300	0	254		0		1813	0			84	132	1069	0	13	5615	0	79			0	868	0	0	1561	0	108	194	226	340	0	494	1314	1042	1071	706	120								0	3		
85931																														0	358	0	509	6596		6		0	0			8561	0	8295	0	0	56123	0	0			0	30326	467	6286	12955	953	1232	1421	4097	21752	664	7984	2786	4669	6628	3478	49								0	1005		
86349																														0	846	8172	876	10982		0		1937	0			6530	110	20420	0	0	89691	0	0			0	37801	1175	11332	25413	2974	11145	2102	10302	9492	1671	7485	14931	16060	9195	2208	828								842	0		
86358																														0	0	3701	0	633		40		5641	0			1203	0	1532	0	50	14118	0	0			0	1318	0	0	6939	4	42	40	110	983	136	4084	2809	1885	1226	2394	185								0	0		
86527																														0	21983	1669	6364	71767	0	3897	3897	499	0	39991	0	39991	14783	27113	0	551	251186	92	0	0	0	968	56414	5625	26787	75726	30243	3342	8976	11791	1621	173	110471	7600	27987	39095	7155	477	0	0	0	0	0	0	0	0	622	0	
86554																														0	570	304	0	5527		48		554	0			3181	258	5716	0	0	24616	9	0			0	8397	70	5240	11680	2074	5912	57	27	157	0	3899	8220	2326	1249	514	0								0	0		
87047																														0	3907	0	1195	9735		16		0	0			3335	785	1337	0	200	41642	1	170			0	20378	585	10130	8911	5444	3431	2001	1114	2608	5395	3735	4316	6045	2779	2730	1265								0	0		
87159																														0	340	658	106	1424		168		3634	0			6223	0	4421	0	0	24570	0	1926			0	4763	145	0	8521	306	1206	3111	101	39	0	9623	2004	4153	3709	33	0								762	0		
87234																														0	2779	3269	5383	18010		1511		1779	0			33565	0	2613	0	209	134276	0	0			0	63044	1824	0	44651	3461	8417	18106	24736	8324	0	18789	13984	23425	14072	962	0								290	0		
87476																														0	4267	1149	2208	17065		0		0	0			2756	7772	4111	0	0	127562	0	0			376	88218	16	16962	17662	851	2855	11019	2815	19980	50698	10220	3736	12060	4014	4078	5236								0	0		
87533																														0	16097	2339	3054	28654		5685		35	43			29843	2761	11558	0	827	127264	0	0			8733	22595	3816	2711	56541	3885	4950	3125	2365	4532	3738	34063	33366	17075	9703	8237	2110								0	0		
87944																														0	22189	8214	3631	87205	1396	2423	1027	18249	0	50311	0	50311	0	39165	0	0	293224	0	0	0	0	0	53934	6974	2425	149041	7817	14853	23730	4416	0	1930	39992	89683	74953	27991	3819	0	0	0	0	0	0	0	0	929	0	0	
88240																														0	896	2623	289	2973		0		1540	0			2316	18	3767	0	0	29523	0	0			281	15101	0	3340	8319	1910	2201	7969	1941	1008	72	3311	3533	4288	1860	1401	0								0	0		
88259																														0	327	2437	0	215		10		7845	0			4190	250	2396	0	659	25287	0	111			0	5952	874	1561	6204	133	273	2175	436	1591	1344	2744	3970	6700	3329	2171	421								0	21		
88352																														0	619	1779	0	896		97		4855	0			3060	0	4584	0	0	19140	11	0			0	3261	0	0	9125	126	640	974	1460	61	0	3076	5283	4454	2887	190	0								0	0		
88455																														0	1866	27948	0	6122		32		19669	0			3473	233	1444	0	1668	70536	0	776			122	6672	626	53	26671	233	455	902	576	4240	266	31606	7219	6170	6875	11426	229								0	7		
88530																														0	13034	302	1082	31407		47		1962	0			8125	0	10310	0	70	108114	0	0			0	38622	2387	0	28016	3594	9005	7819	3954	11239	1838	20691	22354	15486	6922	2240	0								766	0		
88802																														0	28579	2629	50543	566089	0	1818	1818	607	3184	316876	0	316876	232567	738918	0	32908	2326241	0	15769	15769	0	21656	270503	61748	111742	478108	26488	72246	67724	18156	38460	45790	463834	459915	401866	453131	223642	39630	0	0	0	0	0	0	0	0	6687	236	
88950																														0	2	4025	80	417		24		2696	0			1146	64	605	0	734	11003	0	0			0	1170	40	498	3485	158	293	552	167	0	0	3463	2542	2626	944	51	126								0	0		
89032																														0	2020	0	0	11452		24		1419	0			6990	0	8394	0	1246	43502	0	0			0	11498	459	234	18381	899	1997	5318	1148	1276	501	10161	5326	11141	4246	713	128								0	0		
89135																														0	849	8010	1503	6744		350		4110	0			12742	152	3387	0	0	58467	0	0			0	19800	820	99	27178	1160	4370	2305	11830	135	0	8346	13652	6491	9983	195	0								0	0		
89162																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
89452																														0	2741	1371	750	4887		0		2256	0			4818	828	5009	0	0	34879	0	0			0	9468	2453	208	10006	858	2121	4040	702	1745	0	8654	3772	6696	3597	2032	56								0	298		
89751																														0	28902	1656	2103	30583		287		1506	0			25335	3221	6612	0	0	144046	335	0			0	33793	8929	2177	51014	4429	975	3146	7862	16340	1040	49324	6842	21273	25999	5462	1664								913	541		
89854																														0	1470	5615	629	3470		1046		10150	46			8911	126	7041	0	82	55662	0	2907			0	12222	1863	0	17624	760	747	7334	2771	610	0	12623	4980	12087	12202	1418	0								0	130		
89957																														0	791	392	370	1871		34		866	0			4929	0	5929	0	16	23751	93	0			0	8600	46	14	5291	181	556	2149	4252	1462	0	4845	1775	4464	3900	256	0								0	0		
90047																														0	591	1145	0	1055		12		1868	0			1699	0	1262	0	0	15590	0	0			0	7776	176	0	4622	275	1851	5419	216	15	0	2437	1963	2659	702	0	6								0	6		
90159																														0	6312	804	1045	18204		151		0	0			2537	0	1991	0	0	34661	109	0			0	3358	368	0	19653	449	818	758	1244	89	0	12584	5807	2953	9029	1037	0								0	0		
90234																														0	26456	0	5123	50229	0	5677	5677	0	0	85573	0	85573	3540	1017	0	686	188496	1228	0	0	0	0	10145	1278	4237	59410	4447	1244	1994	2364	96	0	46902	17374	74246	36382	4474	0	0	0	0	0	0	0	0	0	0	0	
90252																														0	0	2627	0	211		18		3849	0			1624	0	389	0	0	8846	0	0			0	117	11	0	4711	16	61	0	40	0	0	3633	2277	681	1508	484	146								0	0		
90328																														0	2801	4550	29	27286		284		4967	0			9629	0	18331	0	0	137378	90	0			0	66925	2666	0	57704	3621	16956	45142	905	301	0	17440	19687	26432	6406	141	0								0	0		
90337																														0	5977	157	4055	23750		192		387	388			28419	785	8789	0	0	107183	2	0			0	34138	536	7387	45334	2939	4448	8863	5772	11859	51	21213	20734	13493	11148	4501	205								0	0		
90403																														0	521	0	111883	314440	0	16490	16490	0	0	417682	1130	418812	12612	11203	0	0	1005001	4823	69779	69779	0	0	48978	3521	30991	388506	1718	15356	10908	7320	8338	5148	238603	247870	156960	139661	157418	2329	0	0	0	0	0	0	0	0	1585	0	
90467																														0	816	3095	184	11213		32		0	0			5524	81	2139	0	200	35971	240	0			0	12185	742	0	6158	458	9	869	238	10494	117	7139	2213	1842	1980	10852	0								0	0		
90627																														0	5218	2084	518	8099		11		2662	0			8707	2305	15423	0	144	95279	0	0			0	49556	457	5780	12138	2074	3803	1389	1387	28291	12612	14211	8252	8676	10618	3512	453								0	95		
90645																														0	1510	1183	1665	6342		37		229	0			1407	0	2677	0	920	40057	0	0			0	21691	2357	616	15088	1843	4976	13871	813	188	0	3255	5951	6531	2629	0	0								0	39		
90739																														0	12829	4064	3	10902		540		458	0			12003	22	8261	0	0	61653	9	0			0	12257	251	582	25940	1824	2802	6465	1062	104	0	23228	9919	11491	3416	1084	0								0	72		
91129																														0	70	2227	0	7508		0		178	0			1853	848	1109	0	0	27342	0	0			0	13491	58	13221	1213	312	1044	7692	3525	350	559	2084	1853	4552	3340	1138	647								0	0		
91147																														0	204	10334	29	2781		455		10583	0			7824	0	3933	0	1127	50751	29	0			0	13335	0	4021	3888	155	312	501	6526	5085	638	15036	9609	3501	4444	3310	546								118	57		
91156																														0	2299	12832	287	20652		52		16260	0			22892	2070	7228	0	6	113066	0	2593			0	22897	2016	14113	32205	1308	11133	1471	1965	4370	2622	31334	27849	12289	11668	6817	118								982	0		
91259																														0	1656	4126	156	1492		25		4013	0			6231	876	3139	0	0	32145	0	151			0	8003	2163	340	15660	380	1132	3982	964	1545	0	13079	1069	4755	3163	1824	0								0	114		
91521																														0	4675	7951	2962	20386		290		1193	0			21060	1743	82156	0	63	221209	123	0			5449	67269	11388	0	39408	4836	5115	20801	9391	26448	379	22428	6970	43430	58807	21211	0								0	196		
91615																														0	229	2304	107	3887		115		1487	0			1818	125	5516	0	613	31705	0	0			0	15472	20	12710	4011	270	2165	689	8	11658	682	4582	2988	3427	3137	1738	0								0	12		
91651																														6	961	11267	88	3075		32		14962	0			8452	62	7796	0	0	53668	0	0			0	6236	684	0	22835	438	674	1720	2341	716	282	16979	9381	9606	6806	3845	574								0	47		
91754																														0	2800	8582	455	4564		0		3539	0			4178	0	6866	0	137	50869	14	0			0	19050	629	42	11125	145	892	6159	11826	28	0	6756	4660	8050	11895	265	200								0	83		
91866																														0	19041	4821	2917	67858		45		0	0			24574	20064	2785	0	0	154173	797	0			1653	9483	3025	4017	33711	1082	3156	603	2115	1880	647	67223	9346	11427	15780	40574	1137								0	357		
91950																														0	0	3019	0	1652		9		4607	0			1775	0	3037	0	0	19054	0	579			0	4376	0	334	5799	397	559	1122	2046	25	227	1916	3299	2193	2624	3589	1053								0	0		
91969																														0	18417	5617	175	61443		410		31619	46			68832	2330	1201	0	0	191879	330	0			0	650	1232	599	70933	571	0	0	0	29	43	111559	15255	9945	6837	41692	4635								194	89		
92050																														0	1344	6588	0	3659		0		3126	9			1881	0	932	0	245	20903	44	0			0	2886	286	134	5651	275	435	736	1033	407	0	8869	1239	2119	3444	2273	0								0	0		
92144																														0	69	3063	0	0		0		7744	0			354	0	624	0	0	13714	0	0			0	1860	0	0	7085	172	155	494	1039	0	0	7415	1634	1368	876	247	0								0	0		
92162																														0	16382	1264	4430	31990		1		735	0			1973	369	89	0	0	68100	173	0			0	8406	135	4042	18621	0	3838	462	373	664	3069	10183	8166	9183	10318	21528	185								2476	23		
92630																														0	75934	10983	3835	72397		121		3780	0			30444	1296	6217	0	64	237601	23	0			0	31629	924	12670	62060	11333	3207	12301	1981	1059	1511	108176	26860	43544	24446	748	269								0	0		
92658																														0	18965	44638	1128	213390	0	1595	1595	45513	479	157947	0	157947	3862	154092	0	0	741669	0	7164	7164	0	0	46258	44768	772	219548	16536	4556	8885	8968	4837	1722	307802	110193	157561	78181	35476	3370	0	0	0	0	0	0	0	0	2349	0	
92706																														0	4895	0	1737	6523		0		0	0			626	4464	7003	0	0	124469	18	0			126	93569	4567	93569	4816	5567	18969	27947	28016	8826	3291	3542	5814	17878	3093	459	0								0	1103		
92854																														0	0	2378	0	412		32		6826	262			1879	0	1096	0	63	14276	0	0			0	1456	134	6	7375	81	208	1114	41	12	0	2743	5305	4089	521	109	0								0	0		
92902																														0	0	0	0	0		0		0	0			843	0	927	0	0	7051	0	0			0	5281	0	0	268	0	15	142	305	1661	3158	126	127	325	245	194	740								0	0		
93039																														0	24761	251	976	6132		1824		0	0			6856	8388	8836	0	0	117706	0	0			0	50431	8877	36390	27044	1430	4615	14839	11221	10743	7583	33815	9550	5619	2859	7317	8115								0	374		
93244																														0	2008	5228	147	6472		0		4247	0			7330	0	6899	0	114	54970	0	0			311	19746	2604	3500	26246	2872	5798	10542	221	0	313	5254	12322	14241	3234	0	147								175	0		
93329																														0	360	268	0	8761		38		19	0			4700	2426	7924	0	329	39781	62	0			0	14211	685	391	6911	931	463	1712	3699	7286	120	9604	1957	6089	6189	1453	122								0	122		
93413																														0	591	707	150	40767		216		83	0			17431	1353	18690	0	1289	115884	4493	0			0	31740	5457	12375	2619	821	4473	2104	8729	14364	1042	14625	3100	24533	32355	10210	1582								981	922		
93543																														0	17323	3645	3245	10299		61		2190	0			41850	1836	38600	0	291	207155	119	718			0	82949	3486	44927	60448	758	41898	3160	1357	15691	19679	47936	14587	25699	19257	10256	3259								781	0		
93619																														0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		
93628																														0	2432	1354	6455	60881		0		301	0			4321	0	5674	0	3708	105796	537	0			0	20877	330	4989	9541	228	4594	320	860	7460	7415	6522	57477	6685	6677	6858	1093								0	0		
93721																														0	49091	8669	12911	374369	361	50172	49811	10712	437	155358	0	155358	220701	429305	0	25601	2026132	0	0	0	0	0	637987	15701	14844	321661	97553	41326	192484	212404	91913	1077	229062	97604	373044	547851	133360	3593	0	0	0	0	0	0	0	14448	21107	0	
93758																														0	71	632	366	1729		56		3069	0			7438	0	4198	0	0	22105	0	0			0	4332	190	37	7559	226	6	1499	1790	801	10	3934	3393	4285	3805	1801	457								0	24		
94139																														75	2290	174	53	2169		600		0	0			80816	172	55316	0	2608	149064	113	0			140	4757	147	790	53411	435	1215	1257	1850	0	0	24043	27718	32306	51290	8210	0								0	0		
94447																														1185	661	2066	638	7874		79		393	0			13633	476	8192	0	3	47875	16	0			0	12525	166	0	23274	1178	3017	3534	1084	2993	706	6581	12514	10904	2877	1178	898								0	0		
94456																														0	0	2226	0	267		0		4257	0			2199	0	2346	0	0	12247	0	0			0	952	0	76	4414	0	117	170	282	337	46	2423	3951	2151	1640	937	0								0	0		
94522																														0	1622	5028	584	37595		40		1648	0			28259	4342	20370	0	2542	170228	5	0			3059	64826	3377	7845	51104	3007	4838	20576	28709	7696	0	17130	26203	29478	27862	3839	0								0	0		
94661																														1606	33889	17631	111	40927		20		19703	0			22904	0	4565	0	0	176312	625	17451			0	15691	2085	156	44823	263	0	525	526	2294	12083	96112	9698	15903	12213	16200	5737								0	354		
94755																														0	15	2509	0	2487		32		14838	0			8680	0	4614	0	0	34673	0	0			0	1241	0	0	16671	0	8	56	37	705	435	13025	3643	2405	5104	8083	1168								257	0		
