"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
326979																																																																																																																																																																																											6738	0	0	3932	60121	242271	0	1173	0	29501	242477	70	0	0	0	30616	333	0	0	0	0	0	1173	1173	7064	71260	96447	7787	68588	67	0	0.1214	0.2336	0.2246	0	0	0	29443	1173	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327015																																																																																																																																																																																											1079	0	0	581	19312	76034	0	867	0	6636	72263	0	0	0	0	6433	0	0	43	403	0	0	508	508	843	31395	19560	4555	24382	0	0	0.082784	0.159604	0.147	0	0	0	5925	508	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327220																																																																																																																																																																																											2510	0	0	0	5544	63547	0	514	0	6610	64197	0	0	0	0	7146	0	0	0	4753	0	0	514	514	1005	8397	30919	1900	23772	0	0	0.1033	0.1635	0.1517	0	0	0	6632	514	-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327305																																																																																																																																																																																											11497	0	0	770	78088	472999	0	3994	0	42450	455575	0	0	0	0	40470	0	0	0	0	0	0	3994	3994	4741	82317	98862	20982	285306	0	0	0.0812	0.1147	0.1034	0	0	0	36476	3994	-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327435																																																																																																																																																																																											14517	0	0	0	33145	374866	0	4767	0	39119	370818	137	0	0	0	42797	0	0	1663	22346	0	0	3843	3843	13486	32309	99493	18481	234080	0	0	0.105049	0.139386	0.126869	0	0	0	38954	3843	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327453																																																																																																																																																																																											9336	0	0	165	73278	396460	0	3344	0	39638	404703	0	0	0	0	36518	1486	0	0	0	0	0	3344	3344	2474	97160	52983	20025	240723	805	0	0.083535	0.127116	0.115476	0	0	0	33174	3344	-1110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327556																																																																																																																																																																																											5943	0	0	0	40013	103914	0	626	0	10753	106600	0	0	0	0	11416	0	0	0	4720	0	0	626	626	4218	44459	4705	6438	51195	0	0	0.10122	0.175159	0.165554	0	0	0	10790	626	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327855																																																																																																																																																																																											7478	0	0	0	34530	205537	0	1470	0	16262	199904	0	0	0	0	17851	0	0	0	5812	0	0	1470	1470	2225	48507	15449	11596	140945	0	0	0.0820	0.1076	0.0987	0	0	0	16381	1470	-247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327949																																																																																																																																																																																											5371	0	0	90	23981	363814	0	2219	0	29230	366681	0	0	0	0	30661	105	0	1020	0	0	0	2219	2219	1603	28563	213807	9733	121282	105	0	0.0777	0.1308	0.1213	0	0	0	28442	2219	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328058																																																																																																																																																																																											1290	0	0	0	14709	36036	0	573	0	5614	36732	124	0	0	0	5930	0	0	0	0	0	0	263	263	727	16917	2834	1091	16184	0	0	0.1543	0.2865	0.2738	0	0	0	5667	263	-206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328151																																																																																																																																																																																											1056	0	0	0	14742	30014	0	132	0	2713	30639	0	0	0	0	3029	0	0	0	0	0	0	132	132	38	15359	3210	1248	11730	0	0	0.0946	0.1846	0.1766	0	0	0	2897	132	-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357																																																																																																																																																																																											2809	0	0	178	18603	44528	0	383	0	3969	43658	0	0	0	0	4341	0	0	0	7	0	0	260	260	1570	23459	8049	1542	12007	0	0	0.0935	0.2097	0.1971	0	0	0	4081	260	-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328423																																																																																																																																																																																											41181	0	0	0	90906	526139	0	3534	0	62492	528097	2806	0	0	0	60911	0	0	0	23780	0	0	3534	3534	7959	124797	131807	34536	259841	313	0	0.1096	0.1677	0.158	0	0	0	57377	3534	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328450																																																																																																																																																																																											10042	0	0	0	5804	177360	0	2022	0	14031	179166	0	0	0	0	15870	0	0	0	4457	0	0	1830	1830	6884	24565	20456	12533	127487	383	0	0.0784	0.1085	0.096	0	0	0	14040	1830	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328553																																																																																																																																																																																											10375	0	0	188135	183765	600728	0	1966	0	35910	594735	0	0	0	0	36881	0	0	2079	13681	0	0	2020	2020	2022	366598	101612	11981	130768	0	0	0.0586	0.1401	0.1324	0	0	0	34861	2020	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328656																																																																																																																																																																																											2227	0	0	0	13336	70605	0	723	0	7774	70123	0	0	0	0	8374	0	0	0	0	0	0	662	662	240	20024	4123	2759	46879	0	0	0.11	0.1583	0.1458	0	0	0	7712	662	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328777																																																																																																																																																																																											63882	0	0	0	301958	1079525	0	6609	0	139439	1071719	0	0	0	0	144288	0	0	4810	0	0	0	6609	6609	5060	348045	361192	49771	370994	1759	0	0.128565	0.231320	0.220725	0	0	0	137679	6609	-133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329149																																																																																																																																																																																											1307	0	0	0	8596	77788	0	818	0	7963	79013	0	0	0	0	8794	0	0	0	5755	0	0	810	810	480	10429	10233	2945	57504	0	0	0.101047	0.130133	0.118147	0	0	0	7984	810	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329345																																																																																																																																																																																											4649	0	0	1984	40790	159603	0	1290	0	14790	154970	0	0	0	0	15650	0	0	0	0	0	0	1286	1286	66	53968	29694	7471	76878	0	0	0.0931	0.1522	0.1397	0	0	0	14364	1286	-234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329550																																																																																																																																																																																											16992	0	0	0	66307	559603	0	5126	0	43715	560274	0	0	0	0	48585	0	0	0	44896	0	0	5126	5126	6825	85956	187489	41472	285209	86463	0	0.078919	0.115715	0.105179	0	0	0	44161	5126	-446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329578																																																																																																																																																																																											1613	0	0	0	18479	86961	0	221	0	7829	87671	0	0	0	0	7598	0	0	0	0	0	0	221	221	899	15987	31203	6244	39697	0	688	0.0848	0.1299	0.1261	0	0	0	7377	221	-619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329756																																																																																																																																																																																											6144	0	0	0	11880	61832	0	392	0	5345	62647	0	0	0	0	5722	0	0	0	3740	0	0	392	392	54	20564	4905	4489	36668	0	0	0.08508	0.124717	0.116173	0	0	0	5330	392	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329952																																																																																																																																																																																											16052	0	0	17636	125837	349164	0	1270	0	34167	343799	0	0	0	0	35146	901	0	754	0	0	0	1413	1413	7539	175304	55609	9284	111323	1193	0	0.098118	0.195912	0.188035	0	0	0	33733	1413	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330239																																																																																																																																																																																											7142	0	0	0	98307	259553	0	1470	0	29855	262431	0	0	0	0	31427	0	0	0	15895	0	0	1470	1470	4192	98816	48033	10399	110708	0	0	0.1143	0.1936	0.1845	0	0	0	29957	1470	-479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330248																																																																																																																																																																																											13573	0	0	0	40653	126542	0	623	0	14721	127183	194	0	0	0	13536	0	0	0	0	0	0	629	629	1945	57052	20268	4360	46086	0	0	0.1028	0.2	0.1907	0	0	0	12907	629	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330453																																																																																																																																																																																											3395	0	0	0	8081	42976	0	253	0	5532	43063	0	0	0	0	5805	0	0	0	199	0	0	253	253	171	12919	7695	1723	22464	0	0	0.1289	0.2002	0.1915	0	0	0	5552	253	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330855																																																																																																																																																																																											7146	0	0	0	107794	594779	0	5599	0	43300	588004	0	0	0	0	51471	3827	0	0	43173	0	0	5599	5599	1555	98276	116064	30073	388451	640	0	0.0780	0.1041	0.0928	0	0	0	45872	5599	-2711	0	0	4351	0	0	0	0	0	0	0	0	0	0	0	
330873																																																																																																																																																																																											5428	0	0	20386	9488	110702	0	389	0	9554	109635	0	0	0	0	10083	0	0	0	1688	0	0	389	389	479	42351	43531	1736	24964	3998	0	0.0884	0.1795	0.1726	0	0	0	9694	389	-144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																																																																											2670	0	0	16570	18156	134617	0	976	0	13783	137109	0	0	0	0	14664	0	0	858	0	0	0	976	976	1031	20454	62996	5036	50980	0	0	0.0998	0.1683	0.1571	0	0	0	13688	976	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331375																																																																																																																																																																																											3140	0	0	0	27078	148063	0	884	0	13072	144261	0	0	0	0	13912	0	0	0	0	0	0	884	884	624	30831	58859	5123	58641	0	0	0.0903	0.1476	0.1382	0	0	0	13028	884	-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331544																																																																																																																																																																																											3573	0	0	0	44996	105856	0	466	0	20558	106571	0	0	0	0	21179	0	0	148	0	0	0	466	466	16066	29631	19302	3591	41558	0	0	0.1944	0.3702	0.3621	0	0	0	20713	466	-155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331553																																																																																																																																																																																											1545	0	0	0	14696	27674	0	281	0	2314	26900	0	0	0	0	2550	0	0	6	1194	0	0	174	174	535	15613	3381	705	8527	0	0	0.0883	0.1843	0.1718	0	0	0	2376	174	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
331713																																																																																																																																																																																											3670	0	0	0	93317	260045	0	1123	0	30022	260592	0	0	0	0	31843	0	0	2244	11107	0	0	1123	1123	1747	76461	86182	13820	97836	0	0	0.1179	0.1903	0.1836	0	0	0	30720	1123	-698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332055																																																																																																																																																																																											5864	0	0	20614	0	135937	0	719	0	9349	133222	0	0	0	0	10068	0	0	672	2929	0	0	719	719	1350	31216	36054	2062	68036	0	0	0.0702	0.1029	0.0956	0	0	0	9349	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332224																																																																																																																																																																																											8161	0	0	0	38698	272486	0	2618	0	25357	277130	0	0	0	0	26613	0	0	0	0	-514	0	2618	2618	6097	40698	10503	20436	217816	0	1882	0.0872	0.1149	0.1036	0	0	0	23995	2618	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332345																																																																																																																																																																																											468	0	0	0	5422	16695	0	95	0	1304	17000	0	0	0	0	1444	0	0	0	0	0	0	95	95	0	4821	4442	572	7580	0	0	0.0794	0.1341	0.1253	0	0	0	1349	95	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332402																																																																																																																																																																																											6787	0	0	12538	71195	362483	0	2239	0	34655	362456	0	0	0	0	38344	0	0	0	0	0	0	2239	2239	4072	90768	120687	21614	150638	0	0	0.099614	0.167342	0.15757	0	0	0	36105	2239	-1958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332756																																																																																																																																																																																											1899	0	0	0	10319	32996	0	176	0	6607	32617	0	0	0	0	6961	0	0	0	0	0	0	176	176	0	6659	6863	1768	19829	0	0	0.208020	0.283048	0.275892	0	0	0	6785	176	-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333034																																																																																																																																																																																											5304	0	0	0	18426	186290	0	5808	0	18935	188002	0	0	0	0	20920	0	0	0	0	0	0	1871	1871	1272	23615	45554	5557	121771	0	0	0.101323	0.143514	0.130678	0	0	0	19049	1871	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333052																																																																																																																																																																																											686	0	0	0	14963	51345	0	320	0	5802	51385	0	0	0	0	6375	0	0	0	1152	0	0	320	320	1007	13282	11858	1864	25771	0	0	0.117836	0.182497	0.173337	0	0	0	6055	320	-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333203																																																																																																																																																																																											20354	0	0	0	27431	394836	0	3424	0	41517	395152	80	0	0	0	45875	0	0	590	5998	-812	0	3424	3424	2796	54801	155179	17571	185656	2486	0	0.1075	0.165	0.1527	0	0	0	42451	3424	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650																																																																																																																																																																																											8563	0	0	0	38436	161974	0	1483	0	16678	160772	0	0	0	0	16489	0	0	0	2704	0	0	1293	1293	6747	62989	7577	3028	84657	0	0	0.0956	0.1605	0.1479	0	0	0	15196	1293	-278	89	0	0	0	0	0	0	0	0	0	0	0	0	0	
333856																																																																																																																																																																																											2464	0	0	29	15866	83293	0	502	0	7519	82363	0	0	0	0	7463	0	0	0	989	0	0	502	502	1118	25382	9328	4514	48139	0	0	0.0852	0.1276	0.1190	0	0	0	6961	502	-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																																																																											1802	0	0	4261	10273	41489	0	272	0	5899	42028	0	0	0	0	6223	0	0	0	0	0	0	276	276	413	13253	9034	1060	19139	0	0	0.1415	0.2361	0.2257	0	0	0	5947	276	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334255																																																																																																																																																																																											1452	0	0	1338	0	28310	0	113	0	6817	28289	0	0	0	0	3298	0	0	0	0	0	0	113	113	326	2774	7359	5441	17964	0	0	0.1292	0.1486	0.1435	0	0	0	3185	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																																																																											5744	0	0	0	32035	156529	0	1153	0	11629	156491	381	0	0	0	13184	0	0	0	0	0	0	1153	1153	20617	20405	12934	8848	104128	0	0	0.076880	0.114891	0.104843	0	0	0	12031	1153	-402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334648																																																																																																																																																																																											2109	0	0	0	47978	118735	0	524	0	10979	120911	0	0	0	0	11137	0	0	297	450	0	0	524	524	9729	44742	10213	6482	54455	0	0	0.0883	0.1617	0.1541	0	0	0	10613	524	-370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334657																																																																																																																																																																																											2332	0	0	2000	0	61364	0	394	0	4868	61719	618	0	0	0	5262	0	0	0	0	0	0	394	394	536	8440	8992	2892	43790	0	0	0.0789	0.105	0.0972	0	0	0	4868	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																																																																											14202	0	0	0	40384	150195	0	718	0	19608	145268	0	0	0	0	20744	0	0	0	0	0	0	718	718	1666	42395	23867	9449	83618	0	0	0.1379	0.1986	0.1917	0	0	0	20026	718	-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335355																																																																																																																																																																																											2249	0	0	0	37894	119745	0	724	0	10695	119464	0	0	0	0	12336	0	0	0	8363	0	0	724	724	666	32497	19815	9128	68408	364	0	0.0972	0.1385	0.1303	0	0	0	11612	724	-917	130	0	0	0	0	0	0	0	0	0	0	0	0	0	
335757																																																																																																																																																																																											2244	0	0	16366	0	30027	0	92	0	2359	30557	0	0	0	0	2449	0	0	0	0	0	0	90	90	16366	4444	5951	581	3358	0	0	0.0772	0.3391	0.3267	0	0	0	2359	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336147																																																																																																																																																																																											1884	0	0	9256	19199	78587	0	585	0	10374	79618	0	0	0	0	10886	0	0	280	2932	0	0	557	557	513	32841	18760	2120	26990	0	0	0.1297	0.2445	0.232	0	0	0	10329	557	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336361																																																																																																																																																																																											4870	0	0	17952	1788	92459	0	311	0	9094	91092	0	0	0	0	9411	0	0	200	1	0	0	311	311	1567	23577	13061	3363	54565	0	0	0.0999	0.1428	0.1381	0	0	0	9100	311	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336576																																																																																																																																																																																											5154	0	0	0	35479	552550	0	3225	0	50420	541305	0	0	0	0	55434	2472	0	0	0	-1635	0	3225	3225	1224	43976	226524	22953	284276	5802	0	0.09645	0.136408	0.128472	0	0	0	52209	3225	-154	247	0	0	0	0	0	0	0	0	0	0	0	0	0	
336950																																																																																																																																																																																											2137	0	0	1500	0	10950	0	155	0	1452	10831	0	0	0	0	1548	0	0	0	0	0	0	96	96	0	4137	172	290	6795	0	0	0.1341	0.2024	0.1898	0	0	0	1452	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337247																																																																																																																																																																																											1192	0	0	0	14594	40880	0	268	0	6588	41099	0	0	0	0	6909	0	0	0	0	0	0	268	268	2395	9975	10999	1002	17835	0	0	0.1616	0.2728	0.2622	0	0	0	6641	268	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337340																																																																																																																																																																																											4716	0	0	0	7649	109307	0	709	0	16545	104544	0	0	0	0	8772	0	0	1313	9567	0	0	712	712	460	15015	26276	2307	59780	0	0	0.083866	0.107801	0.099051	0	0	0	8060	712	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
337733																																																																																																																																																																																											12299	0	0	0	7309	239877	0	3920	0	13774	234276	0	0	0	0	16045	0	0	4018	3718	0	0	2175	2175	766	60790	47477	10260	134860	0	0	0.0592	0.0928	0.0802	0	0	0	13870	2175	-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338178																																																																																																																																																																																											4633	0	0	0	19725	121132	110	340	0	15730	119525	0	0	0	0	16134	0	0	0	0	0	0	340	450	1015	17121	69189	7776	34337	0	0	0.131219	0.222981	0.216762	0	0	0	15684	450	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338646																																																																																																																																																																																											6198	0	0	0	38017	149361	0	1333	0	17060	144151	0	0	0	0	16719	0	0	325	6592	0	0	1304	1304	5897	40612	19750	3698	82791	150	0	0.1083	0.1604	0.1479	0	0	0	15415	1304	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338758																																																																																																																																																																																											13687	0	0	0	135224	420660	0	967	0	35049	420602	419	0	0	9179	37225	0	0	2088	25693	0	0	967	967	21794	139789	21334	29174	241924	0	0	0.0867	0.1263	0.123	0	0	0	36258	967	-3892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338851																																																																																																																																																																																											3266	0	0	0	15553	98568	0	734	0	8739	97355	0	0	0	0	9520	0	0	0	6097	0	0	734	734	2036	18364	19022	2251	59927	0	0	0.0902	0.1245	0.1149	0	0	0	8786	734	-47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338945																																																																																																																																																																																											2339	0	0	189	8473	50404	0	338	0	4596	50768	0	0	0	0	5009	0	0	0	564	0	0	338	338	277	11255	7333	882	31952	0	0	0.092	0.1313	0.1224	0	0	0	4671	338	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339054																																																																																																																																																																																											5639	0	0	2926	13749	48877	0	216	0	5853	45475	50	0	0	0	6294	0	0	0	978	0	0	216	216	2573	19653	1316	1965	25776	0	0	0.1337	0.2039	0.1969	0	0	0	6078	216	-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339353																																																																																																																																																																																											8253	0	0	0	4420	31701	0	329	0	4180	31446	0	0	0	0	2705	0	0	0	123	0	0	250	250	201	12452	773	0	16286	0	0	0.0821	0.1413	0.1282	0	0	0	2455	250	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339456																																																																																																																																																																																											7660	0	0	0	11552	202994	0	1609	0	15218	196752	0	0	0	0	17014	0	0	259	6631	0	0	1609	1609	5111	33166	43695	11927	122819	5679	0	0.0783	0.1097	0.0994	0	0	0	15405	1609	-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607																																																																																																																																																																																											6865	0	0	0	102326	723090	0	2747	0	68652	714854	0	0	0	0	73809	0	0	1144	19194	-1738	0	2751	2751	30384	55278	398172	28556	243140	198	0	0.099402	0.15912	0.153189	0	0	0	71058	2751	-909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339773																																																																																																																																																																																											5616	0	0	0	115320	802825	0	8965	0	176429	776757	0	0	0	0	184847	0	0	0	0	-1028	0	6789	6789	5784	85810	391746	26767	329678	0	0	0.2292	0.3417	0.3291	0	0	0	178058	6789	-1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339858	545424	0	101376	229326	4515259	16092004	0	98666	0	903809	15391759	6735	0	934401	1508918	1453149	11047398	35616	48702	2540435	-8275	397148	115151	512299	283445	4404308	2289360	718096	7911149	120474	0	0.061207	0.108463	0.070225	0	0	0	940850	512299	-49025	1364041	1864989	799051	0	0	0	0	0	0	0	0	1077914	6486884	70904	0	35951	0	2285437	0	0	13397668	15371500	0	0	0	0	0	8131483	0	0	0	645533	645533	0	234433	0	411100	0	0	13049	7210	0	0	0	0	0	111134	434290	0	0	0	214564	10172	4590	-79993	69422	3212147	1267940	45743	0	0	0	120474	0	0	80758	38114	869891	7142720	1362142	13044	121237	12495	0	871519	20259	9087	115689	8388	1203742	24351	0	1476	0	22875	1347	0	0	0	1347	0	0	0	0	934401	0	934401	0	0	0	0	0	0	0	399652	399652	0	0	399652	0	282160	282160	0	255505	0	26655	1270218	0	0	0	1270218	0	1004	2284433	283445	5831127	4973445	9643344	0	1166225	2486723	9643344	13397668	0	268267	268267	948060	0	0	0	0	0	0	0	0	0	545424					16092004									1508918																																								
339951																																																																																																																																																																																											11133	0	0	51224	120330	695925	0	8560	0	100614	705376	0	0	0	0	107731	0	0	0	63851	0	0	6846	6846	5991	158441	62074	23344	478572	1349	0	0.1431	0.1864	0.1746	0	0	0	100885	6846	-524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340135																																																																																																																																																																																											17427	0	0	0	115482	680778	0	6149	0	47826	661815	0	0	0	0	56059	4040	0	0	51152	0	0	6236	6236	7756	127702	155760	49790	397843	2572	0	0.0753	0.1068	0.0949	0	0	0	49823	6236	-1997	34	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																																																																																																																																																											14669	0	0	0	99244	544757	0	5047	0	44141	539900	0	0	0	0	49349	0	0	0	12389	0	0	5047	5047	2193	75017	126160	26393	346837	0	0	0.0821	0.1061	0.0953	0	0	0	44302	5047	-389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340256																																																																																																																																																																																											12333	0	0	1155	25630	388470	0	3773	0	42744	384613	0	0	0	0	46678	0	0	4194	27670	0	0	3773	3773	2022	44552	27795	27578	318142	0	0	0.1116	0.1307	0.1201	0	0	0	42905	3773	-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340443																																																																																																																																																																																											1099	0	0	0	38666	77911	0	233	0	9824	79451	6	0	0	0	9984	0	0	0	335	0	0	233	233	4022	35748	21658	2953	16821	0	0	0.1234	0.2835	0.2768	0	0	0	9751	233	-346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340555																																																																																																																																																																																											2866	0	0	0	290	41765	0	457	0	4377	41311	0	0	0	0	4818	0	0	94	0	0	0	441	441	1461	4641	3509	2033	32611	0	0	0.106	0.1364	0.1239	0	0	0	4377	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340649																																																																																																																																																																																											2891	0	0	0	22370	103588	0	1118	0	9739	103275	0	0	0	0	10767	0	0	0	2586	0	0	984	984	3281	22048	14081	4148	65366	0	0	0.0947	0.1370	0.1245	0	0	0	9783	984	-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340742																																																																																																																																																																																											8081	0	0	0	169081	500611	0	7644	0	54244	497973	0	0	0	0	59647	0	0	301	38222	0	0	4294	4294	33180	188319	4009	8209	283855	0	0	0.1112	0.1754	0.1627	0	0	0	55353	4294	-1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340751																																																																																																																																																																																											28599	0	0	9186	77028	320761	0	1915	0	26471	309976	0	0	0	0	28961	0	0	5647	2028	0	0	1915	1915	6624	123505	53920	5025	139202	0	0	0.0873	0.1487	0.1389	0	0	0	27046	1915	-623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341178																																																																																																																																																																																											18757	0	0	0	0	299798	0	5000	0	30008	304760	0	0	0	0	33657	0	0	0	54963	0	0	3649	3649	395	19446	50158	11738	234799	0	0	0.0985	0.1158	0.1033	0	0	0	30008	3649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341851																																																																																																																																																																																											1956	0	0	0	15798	60807	0	471	0	7127	60229	0	0	0	0	7769	0	0	142	0	0	0	471	471	329	14431	5169	1247	41520	0	0	0.1212	0.1651	0.1551	0	0	0	7298	471	-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341918																																																																																																																																																																																											5408	0	0	0	59180	246278	0	1436	0	30474	246895	0	0	0	0	31957	0	0	934	4114	0	0	1445	1445	3255	68321	69362	14014	106834	264	0	0.1236	0.2014	0.1923	0	0	0	30512	1445	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
