"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
8033																														0	0	0	7632	0	19898	true	0	0	0	0	0	0	0	0	0	5956	2	0	0	true	0	0	0	7632	9316	2950	0	0	0	0	0	0	0	0	www.thefriendlybank.com	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1364	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.perrytonbank.com	
8631																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	604	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.pcbsm.com	
9357																														3849	0	1225	16500	0	16500	true	0	0	0	3849	0	0	0	0	1225	34	0	0	0	true	0	0	0	16500	0	0	0	0	0	0	0	0	0	0	www.fidelitybankmn.com	
9553																														0	0	40	85	0	3290	true	0	0	0	0	0	0	0	0	40	2669	1	0	0	false	0	0	0	85	363	951	1891	0	0	0	0	0	0	0	http://adamscountybankonline.com	
9807																														0	14	50121	22377	0	282377	true	0	0	14	0	47768	0	1803	0	550	113827	4	0	0	true	0	0	0	22377	20000	0	240000	0	0	0	0	0	0	0	www.amboybank.com	
9955																														1002	0	0	143	0	2191	true	0	0	0	1002	0	0	0	0	0	5773	2	0	0	true	0	0	0	143	0	48	2000	0	0	0	0	0	0	0	http://www.bankkansas.com	
10157																														0	0	0	0	0	2175	true	0	0	0	0	0	0	0	0	0	442	0	0	0	false	0	2175	0	0	0	0	0	0	2175	0	0	0	0	0	www.fnblarned.com	
10250																														0	0	3902	6500	0	23000	true	0	0	0	0	0	0	0	457	3445	335	0	0	0	true	0	0	0	6500	12500	3000	1000	0	0	0	0	0	0	0	http://www.thebankofelkriver.com	
10849																														0	0	1742	17000	0	33385	true	0	0	0	0	1060	0	207	0	475	5864	2	0	0	true	0	0	0	17351	10255	5779	0	0	0	0	0	0	0	0	http://www.firststatebk.com	
10858																														0	0	103	0	0	14641	true	0	0	0	0	0	0	103	0	0	4583	3	0	0	true	0	0	0	180	891	5595	6822	5000	1153	0	0	0	0	0	www.pvsb.com	
11145																														8	247	960	777	0	13213	false	0	0	247	8	0	0	695	0	265	1514	0	0	0	false	0	0	0	777	4201	1655	6580	0	0	0	0	0	0	0		
11640																														0	0	0	0	0	46017	true	0	0	0	0	0	0	0	0	0	6914	1	0	0	false	0	0	0	16000	10017	0	20000	0	0	0	0	0	0	0	http://fnbclarksdale.com	
11837																														0	0	371	7000	0	7000	true	0	0	0	0	0	0	371	0	0	0	0	0	0	false	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	www.farmbk.com	
12030																														0	0	971	0	0	0	true	0	0	0	0	971	0	0	0	0	3310	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.fnbalma.com	
12058																														0	0	157	0	0	5123	true	0	0	0	0	0	0	117	0	40	166	0	0	0	false	0	0	0	5000	0	0	0	0	123	0	0	0	0	0	www.bankofholden.com	
12142																														0	0	30	2000	0	2000	true	0	0	0	0	0	0	30	0	0	717	0	0	0	false	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	www.clevelandstatebank.com	
12245																														0	0	0	4900	0	7900	true	0	0	0	0	0	0	0	0	0	3916	3	0	0	false	0	0	0	4900	3000	0	0	0	0	0	0	0	0	0	www.banknorthwis.com	
12311	599716	120137	72378	0	240024	6231424	true	0	120137	0	357048	193743	8	240024	2644	true	4175135	0	376155	2304655	370187	8707	0	1035844	933440	118635	1083801	2000154	0						6231424						3296	1375	49131	932	8556								9088										0		www.huntington.com	
12647																														0	0	695	0	0	6200	true	0	0	0	0	695	0	0	0	0	947	1	0	0	false	0	0	0	0	3550	2650	0	0	0	0	0	0	0	0	http://PORTAGECOUNTYBANK.COM	
12656																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	337	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.mybankathome.com	
12937																														0	0	0	0	0	3	true	0	0	0	0	0	0	0	0	0	3997	2	0	0	false	0	0	0	0	0	0	0	0	3	0	0	0	0	0	www.oakbank.com	
12946																														3304	1119	1351	23521	0	54509	true	0	1086	33	3304	997	0	26	0	328	3478	2	0	0	true	0	1429	0	33521	7191	10948	1420	0	1429	0	0	0	0	0	WWW.FBTMAGNOLIA.COM	
12955																														0	0	675	0	0	3775	true	0	0	0	0	675	0	0	0	0	1866	1	0	0	false	0	0	0	675	0	0	3100	0	0	0	0	0	0	0	http://www.bankofnebraska.com	
13037																														1923	0	490	0	0	0	true	0	0	0	1923	445	0	0	0	45	2682	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.tradersbanking.com	
13103																														1227	0	0	48750	0	189227	true	0	0	0	1227	0	0	0	0	0	1414	0	0	0	false	0	0	0	48750	129700	10000	777	0	0	0	0	0	0	0	www.bristolcountysavingsbank.com	
13251																														0	0	163	0	0	0	false	0	0	0	0	0	0	163	0	0	56	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://elysianbank.com	
13457																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	10	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14052																														0	0	36	0	0	1000	true	0	0	0	0	0	0	36	0	0	3600	3	0	0	false	0	0	0	0	1000	0	0	0	0	0	0	0	1270	0	www.lcbwi.com	
14155																														0	0	600	5540	0	13590	true	0	0	0	0	544	0	56	0	0	492	0	0	0	false	0	0	0	5540	4325	725	3000	3000	0	0	0	0	2950	0	http://www.fandcbank.com	
14258																														0	0	0	0	0	25000	true	0	0	0	0	0	0	0	0	0	20961	9	0	0	true	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	Jacksonstatebank.com	
14454																														0	0	39	900	0	900	true	0	0	0	0	39	0	0	0	0	0	0	0	0	false	0	0	0	900	0	0	0	0	0	0	0	0	0	0	www.fsevansville.com	
14650																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	66	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	625	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	650	0		
14865																														914	0	0	3200	0	19333	true	0	0	0	914	0	0	0	0	0	1893	0	0	0	true	0	6133	0	3200	0	0	0	0	6133	0	10000	0	3200	16133	http://beobank.com	
14977																														0	0	0	7	0	271	false	0	0	0	0	0	0	0	0	0	519	1	0	0	false	0	0	0	7	16	184	64	0	0	0	0	0	0	0		
15536																														2558	0	32072	436521	100	710521	true	0	0	0	2458	0	0	3081	12705	16286	168	0	100	0	false	0	218000	0	436521	56000	0	0	0	218000	0	0	0	0	218000	http://www.parknatl.com	
16337																														0	0	3493	6000	0	29000	true	0	0	0	0	2143	0	1350	0	0	1260	1	0	0	true	0	0	0	6000	23000	0	0	29000	0	0	0	0	0	0	www.wakullabank.com	
16458																														0	0	0	1317	0	1387	true	0	0	0	0	0	0	0	0	0	7458	3	0	0	true	0	0	0	1317	0	0	0	0	70	0	0	0	0	0	www.douglascountybank.com	
16551																														0	1050	1047	8000	0	27778	true	0	0	1050	0	690	0	0	0	357	168	0	0	0	false	0	0	0	8000	11500	3000	5278	12278	0	0	0	0	0	0	http://www.northviewbank.com	
16748																														362	0	89	0	335	2000	true	0	0	0	27	89	0	0	0	0	791	2	335	0	false	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	http://www.esbanc.com	
16944																														0	0	38	0	0	0	true	0	0	0	0	0	0	38	0	0	936	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.wmsbank.com	
16953																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	46	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fertilebeltrami.k12.mn.us	
17110																														100	0	0	0	0	0	false	0	0	0	100	0	0	0	0	0	4659	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.haverfordtrust.com	
17147																														2201	0	14319	31680	533	127176	true	0	0	0	1668	4398	0	1230	214	8477	58530	15	533	0	true	0	0	0	31680	40268	43100	12128	0	0	0	0	0	0	0	http://www.firstmerchants.com	
17259																														0	0	137	0	0	4250	true	0	0	0	0	0	0	137	0	0	966	1	0	0	false	0	0	0	750	3000	500	0	0	0	0	0	0	0	0	http://www.fnbmarlow.com	
17464																														12521	1603	33943	27000	3810	395986	true	0	1603	0	8711	33943	0	0	0	0	2832	2	3810	0	true	0	101071	0	205950	29114	984	58867	0	101071	0	0	0	0	101071	http://www.botc.com	
17839																														0	0	21	0	0	0	true	0	0	0	0	21	0	0	0	0	12851	5	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.sumterbank.com	
17950																														0	0	148	0	0	12269	true	0	0	0	0	0	0	148	0	0	691	1	0	0	false	0	0	0	0	12000	269	0	0	0	0	0	0	0	0	www.bankofbridger.com	
18050																														885	0	50	0	0	752	true	0	0	0	885	50	0	0	0	0	4575	3	0	0	true	0	0	0	0	37	275	440	0	0	0	0	0	0	0	http://www.fnbbastrop.com	
18135																														0	0	0	0	0	24370	false	0	0	0	0	0	0	0	0	0	325	0	0	0	true	7031	0	0	0	4000	3970	16400	16400	0	0	0	0	0	0	http://banksouthcentral.com	
18377																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	201	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ballysavingsbank.com	
18827																														0	0	269	0	0	757	false	0	0	0	0	0	0	42	0	227	2385	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	757	0	0	www.fmbwpa.com	
18836																														0	0	0	0	0	4414	true	0	0	0	0	0	0	0	0	0	1859	1	0	0	false	0	0	0	0	1792	1135	1487	0	0	0	0	0	0	0	http://www.caponvalleybank.com	
18854																														0	0	0	4000	0	4000	true	0	0	0	0	0	0	0	0	0	66	0	0	0	false	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	http://www.bank7.com	
18957																														0	0	178	268	0	4559	false	0	0	0	0	0	0	152	0	26	127	0	0	0	false	0	0	0	768	191	1164	2436	744	0	0	0	0	0	0		
19356																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.sbtmiami.com	
19730																														7287	0	1872	96887	0	109967	true	0	0	0	7287	0	0	1872	0	0	89716	6	0	0	true	0	0	0	96887	13080	0	0	0	0	0	0	0	0	0	www.standardbanks.com	
19936																														0	0	1946	10000	0	10000	true	0	0	0	0	535	0	32	0	1379	4013	2	0	0	false	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	www.cbkamericus.com	
19972																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	381	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																														514	0	570	0	0	6947	true	0	0	0	514	370	0	0	0	200	84	0	0	0	false	0	0	0	6290	500	157	0	0	0	0	0	0	0	0	http://www.securityonlinebank.com	
20147																														96	0	310	0	96	1719	true	0	0	0	0	0	0	310	0	0	1632	2	96	0	false	0	0	0	1500	0	219	0	0	0	0	0	0	0	0	http://farmersstatebank-in.com	
20259																														757	0	0	0	0	9	true	0	0	0	757	0	0	0	0	0	217	0	0	0	false	0	0	0	0	0	0	0	0	0	9	0	0	0	0	Pinedalebank.com	
20370																														0	0	1155	0	0	11700	true	0	0	0	0	392	0	640	0	123	621	1	0	0	false	0	0	0	6700	5000	0	0	0	0	0	0	0	0	0	www.firstheritage.net	
20512																														0	0	212	11649	0	21649	false	0	0	0	0	0	0	0	0	212	596	0	0	0	false	0	0	0	11649	0	10000	0	0	0	0	0	0	0	0	http://www.fnbpa.com	
20633																														0	0	396	0	0	7000	true	0	0	0	0	0	0	0	0	396	4427	2	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	5000	0	0	www.mcnbbanks.com	
20839																														0	0	933	300	0	9000	true	0	0	0	0	933	0	0	0	0	539	0	0	0	false	0	0	0	3000	1000	5000	0	5000	0	0	0	0	0	0	http://www.colonybank.com	
20857																														0	0	0	50	0	831	true	0	0	0	0	0	0	0	0	0	295	0	0	0	false	0	0	0	50	207	218	356	0	0	0	0	0	0	0	http://granitefallsbank.com/site	
20866																														0	0	0	11800	0	30156	false	0	0	0	0	0	0	0	0	0	5289	3	0	0	false	0	0	0	11800	18000	0	0	0	0	0	0	356	0	0	http://homevalleybank.com	
21256																														0	0	0	250	0	500	false	0	0	0	0	0	0	0	0	0	29	0	0	0	false	0	0	0	250	250	0	0	0	0	0	0	0	0	0		
21359																														0	0	32	0	0	368	true	0	0	0	0	0	0	0	0	32	365	1	0	0	false	0	48	0	0	0	0	0	0	48	59	73	188	0	0	http://www.asbgrygla.com	
21630																														0	0	0	0	0	5115	true	0	0	0	0	0	0	0	0	0	1289	2	0	0	false	0	0	0	344	0	0	4771	0	0	0	0	0	0	0	http://www.thetechebank.com	
21658																														0	0	153	300	0	1702	true	0	0	0	0	0	0	70	0	83	1404	1	0	0	true	0	0	0	300	1000	402	0	0	0	0	0	0	0	0	www.alliancebank.us	
22048																														0	158	0	0	0	4126	true	0	0	158	0	0	0	0	0	0	6614	3	0	0	false	0	0	0	0	272	233	2959	0	662	0	0	0	0	662	www.unionbnk.com	
22235																														384	0	155	6000	0	23000	true	0	0	0	384	0	0	0	25	130	587	0	0	0	false	0	0	0	9000	0	14000	0	17000	0	0	0	0	0	0	http://www.colonybank.com	
22356																														0	375	0	0	0	4538	true	0	171	204	0	0	0	0	0	0	5015	1	0	0	false	0	0	0	0	0	0	0	0	4538	0	0	0	0	4538	http://www.myfnbt.com	
22459																														0	0	249	0	0	5573	true	0	0	0	0	0	0	0	0	249	5226	4	0	0	false	0	323	0	0	0	0	5250	0	323	0	0	0	0	323	http://WWW.1STBANKONLINE.COM	
22543																														0	11	0	0	0	0	true	0	0	11	0	0	0	0	0	0	815	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.istatesavingsbank.com	
22552																														0	0	89	2500	0	2500	true	0	0	0	0	0	0	45	0	44	1717	2	0	0	true	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	http://www.firstsoutheastbank.com	
22730																														0	0	0	4900	0	6089	true	0	0	0	0	0	0	0	0	0	1180	1	0	0	false	0	0	0	4900	0	0	1189	0	0	0	0	0	0	0	http://www.westunionbank.com	
22936																														0	0	895	8345	0	19483	true	0	0	0	0	228	0	667	0	0	10814	3	0	0	false	0	0	0	8345	7000	2000	2138	0	0	0	0	0	0	0	http://fmbnk.com	
