"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
5751	959	0	0	0	973	14	0			0	0	
6039	953	0	4	0	985	36	0			0	0	
6141	390	30	20	0	388	48	0			0	0	
6329	3798	1100	241	0	3756	1299	0			0	0	
6972	9671	2617	88	0	10057	3091	0			0	0	
7009	0	0	0	0	0	0	0			0	0	
7045	754	60	12	0	740	58	0			0	0	
7157	231	0	0	0	231	0	0			0	0	
7456	215	25	0	0	190	0	0	0	0	0	0	
7634	710	122	16	0	674	102	0			0	0	
8033	923	0	58	0	894	29	0			0	0	
8462	374	0	52	0	342	20	0			0	0	
8631	386	30	4	0	362	10	0			0	0	
9357	5736	1000	19	0	5937	1220	0			0	0	
9553	617	0	0	0	617	0	0			0	0	
9807	63435	9000	0	0	68353	13918	0			0	0	
9955	472	0	6	0	469	3	0			0	0	
10157	1003	536	0	0	832	365	0			0	0	
10250	3662	360	64	0	3741	503	0			0	0	
10849	4422	930	50	0	3564	122	0			0	0	
10858	3905	1995	249	0	3236	1575	0			0	0	
11145	1464	240	10	0	1478	264	0			0	0	
11640	1397	199	120	0	1510	432	0			0	0	
11837	1014	0	11	0	1003	0	0			0	0	
12030	8882	1650	1862	0	6920	1550	0			0	0	
12058	933	262	48	0	731	108	0	0	0	0	0	
12142	1322	70	81	0	1298	127	0			0	0	
12245	849	11	2	0	836	0	0			0	0	
12311	605089	203366	30618	0	563154	192049	0			0	0	
12647	600	42	0	0	558	0	0			0	0	
12656	173	6	1	0	171	5	0			0	0	
12937	1177	36	0	0	1141	0	0			0	0	
12946	5236	547	280	0	3972	461	898			0	0	
12955	895	210	2	0	911	228	0			0	0	
13037	1839	0	37	0	2191	389	0			0	0	
13103	8038	603	9	0	7865	439	0			0	0	
13251	437	0	13	0	424	0	0			0	0	
13457	85	0	0	0	85	0	0			0	0	
14052	757	168	2	0	648	61	0			0	0	
14155	1179	276	68	0	1117	282	0			0	0	
14258	9667	150	12	0	9903	398	0			0	0	
14454	307	0	0	0	359	52	0			0	0	
14650	118	0	13	0	254	149	0			0	0	
14753	522	0	0	0	522	0	0			0	0	
14865	2001	340	0	0	1665	4	0			0	0	
14977	307	0	0	0	332	25	0	0	0	0	0	
15536	38887	0	162	0	42091	3366	0			0	0	
16337	3678	575	99	0	4543	1539	0			0	0	
16458	2030	2	14	0	2029	15	0			0	0	
16551	2172	0	29	0	2356	213	0			0	0	
16748	410	30	12	0	425	45	-12			0	0	
16944	247	0	1	0	247	1	0			0	0	
16953	202	27	2	0	182	9	0			0	0	
17110	559	0	150	0	409	0	0			0	0	
17147	17763	7404	1845	0	15114	6600	0			0	0	
17259	124	0	10	0	123	9	0			0	0	
17464	42638	22864	853	0	33875	14954	0			0	0	
17839	1919	-175	74	0	2063	43	0			0	0	
17950	1507	120	1	0	1388	2	0			0	0	
18050	2339	60	103	0	2307	131	0			0	0	
18135	1194	30	0	0	1170	6	0			0	0	
18377	102	0	0	0	102	0	0			0	0	
18827	1942	40	13	0	1304	471	1056			0	0	
18836	1542	145	48	0	1516	167	0			0	0	
18854	346	215	28	0	197	94	0			0	0	
18957	410	670	24	0	438	722	0			0	0	
19356	877	0	5	0	874	2	0			0	0	
19730	23998	2200	55	0	22231	488	0			0	0	
19936	2466	300	40	0	2169	43	0			0	0	
19972	100	0	0	0	95	11	16	0	0	0	0	
20053	840	60	283	0	688	191	0			0	0	
20147	414	50	31	0	403	70	0			0	0	
20259	141	150	17	0	677	703	0			0	0	
20370	1874	365	11	0	1691	193	0			0	0	
20512	497	0	22	0	482	7	0			0	0	
20633	2352	90	37	0	2251	26	0			0	0	
20839	3330	1518	55	0	3200	1443	0			0	0	
20857	278	0	0	0	278	0	0			0	0	
20866	1563	961	85	0	1143	626	0			0	0	
21256	70	5	1	0	64	0	0			0	0	
21359	141	0	0	0	141	0	0			0	0	
21630	263	0	0	0	263	0	0			0	0	
21658	1120	0	24	0	1099	3	0			0	0	
22048	2578	260	73	0	2529	284	0			0	0	
22235	6141	2489	40	0	4933	1321	0			0	0	
22356	4333	6605	30	0	2303	4605	0			0	0	
22459	802	32	5	0	928	163	0			0	0	
22543	548	160	2	0	563	177	0			0	0	
22552	859	28	235	0	635	39	0			0	0	
22730	659	5	26	0	685	57	0			0	0	
22936	3677	362	20	0	3382	87	0			0	0	
22954	857	75	104	0	806	128	0	0	0	0	0	
23036	7599	1110	103	0	7448	1062	0			0	0	
23045	231	0	0	0	231	0	0			0	0	
23241	31780	9637	763	0	27261	5881	0			0	0	
23456	1035	80	10	0	1070	125	0			0	0	
23504	3324	525	63	0	2954	218	0			0	0	
23540	394	24	4	0	409	43	0			0	0	
23643	2079	650	283	0	1754	608	0			0	0	
23755	1192	487	19	0	866	180	0			0	0	
23812	8433	660	197	0	7817	276	35			0	0	
24006	3077	291	7	0	3124	345	0			0	0	
24453	2425	923	12	0	1494	4	0			0	0	
24659	324	26	17	0	294	13	0			0	0	
24668	1362	0	12	0	1363	13	0			0	0	
24855	76	0	74	0	33	0	-31			0	0	
24949	7007	332	32	0	6396	521	768			0	0	
25357	419	78	14	0	360	33	0			0	0	
25647	1034	2545	0	0	605	2116	0			0	0	
26149	321	0	0	0	321	0	0			0	0	
26242	3002	0	190	0	3012	200	0			0	0	
26457	196	0	0	0	203	7	0			0	0	
26765	214	8	4	0	228	26	0			0	0	
26859	4878	120	50	0	4748	40	0			0	0	
26916	3394	1924	33	0	2172	854	119			0	0	
27548	2623	456	91	0	2412	336	0			0	0	
27614	1240	60	12	0	1209	41	0			0	0	
27847	2706	481	208	0	2824	807	0			0	0	
28152	471	111	0	0	360	0	0			0	0	
28255	641	108	18	0	545	30	0			0	0	
28349	918	100	13	0	892	87	0			0	0	
28406	1834	465	6	0	1560	197	0			0	0	
28572	668	145	0	0	863	340	0	0	0	0	0	
28732	598	50	1	0	569	22	0			0	0	
29104	5660	671	8	0	5163	182	0			42	0	
29252	1163	127	1	0	1143	108	0			0	0	
29636	4240	657	102	0	3968	487	0			0	0	
29850	258	26	2	0	241	11	0			0	0	
29944	3208	391	11	0	2328	575	1053			0	222	
29953	967	60	13	0	902	8	0			0	0	
30052	285	2	5	0	279	1	0			0	0	
30155	1546	60	36	0	1493	43	0			0	0	
30258	6874	1042	6	0	6138	312	0			0	0	
30418	30	15	0	0	15	0	0			0	0	
30502	6703	630	63	0	6240	230	0			0	0	
30650	2653	244	72	0	2829	492	0			0	0	
30810	818289	474511	85944	0	786750	528916	0	0	214864	0	0	
30856	1572	120	4	0	1498	50	0			0	0	
31134	662	120	30	0	570	58	0			0	0	
31255	2624	702	22	0	1927	27	0			0	0	
31657	406	90	58	0	344	86	0			0	0	
31826	1704	140	28	0	1720	184	0			0	0	
31835	1419	150	42	0	1302	75	0			0	0	
32234	255	0	0	0	272	17	0			0	0	
32766	167	0	1	0	170	4	0			0	0	
33147	3855	342	477	0	3506	470	0			0	0	
33259	9045	3343	0	0	7509	1807	0			0	0	
33268	710	0	131	0	582	3	0			0	0	
33549	316	51	8	0	350	93	0			0	0	
33727	2615	90	89	0	2612	176	0			0	0	
33754	39	0	0	0	41	2	0			0	0	
33839	108	0	0	15	123	0	0			0	0	
33857	894	0	5	0	895	6	0			0	0	
34153	15011	3693	165	0	12264	1177	66			0	0	
34359	428	0	38	0	475	85	0	0	0	0	0	
34425	2353	77	9	0	2347	80	0			0	0	
34434	916	60	18	0	857	19	0			0	0	
34452	303	10	0	0	293	0	0			0	0	
34537	31696	47735	149	0	21902	38090	0			0	0	
34555	878	90	11	0	812	35	0			0	0	
34742	2601	677	8	0	3051	1135	0			0	0	
34836	133	0	0	0	213	80	0			0	0	
34863	142	115	66	0	231	270	0			0	0	
35057	1249	360	166	0	1095	372	0			0	0	
35244	8176	500	1201	0	6540	65	0			0	0	
35301	18225	0	9	0	18216	0	0			0	0	
35570	13565	4700	1	0	8858	24	30			0	0	
35646	312	0	2	0	316	6	0			0	0	
35842	661	245	4	0	484	72	0			0	0	
35936	37	0	0	0	37	0	0			0	0	
36054	11404	1379	130	0	10495	600	0			0	0	
36344	1763	590	27	0	2044	898	0			0	0	
36456	513	54	57	0	432	30	0			0	0	
36858	1406	630	61	0	1430	715	0			0	0	
36933	1096	270	127	0	1050	351	0			0	0	
37051	609	12	27	0	576	6	0			0	0	
37341	445	42	1	0	411	9	0			0	0	
37350	610	521	12	0	229	152	0			0	0	
37378	1298	120	0	0	1209	31	0			0	0	
37435	8941	917	84	0	8395	455	0			0	0	
37640	9853	2278	248	0	8044	717	0			0	0	
37659	363	28	2	0	372	39	0			0	0	
37743	484	45	7	0	433	1	0			0	0	
37949	2844	155	4	0	3340	655	0			0	0	
38526	1613	120	28	0	1850	385	0			0	0	
38535	6987	3190	144	0	3953	300	0			0	0	
38740	1173	90	34	0	1107	58	0			0	0	
39327	203	76	0	0	196	69	0			0	0	
39420	11874	5138	163	0	7820	1247	0			0	0	
39475	31768	29200	599	0	25258	23289	0			0	0	
39756	1376	123	33	0	1261	41	0			0	0	
40033	1228	0	117	0	1211	100	0			0	0	
40350	259	0	0	0	259	0	0			0	0	
40707	2307	90	18	0	2271	72	0			0	0	
40855	440	45	6	0	394	5	0			0	0	
41245	323	0	39	0	326	42	0			0	0	
41553	652	0	40	0	621	9	0			0	0	
41629	1667	196	92	0	1573	194	0			0	0	
41647	8671	801	212	0	7956	298	0			0	0	
41759	254	12	12	0	520	290	0			0	0	
41825	1934	-385	1	0	2328	10	0			0	0	
41937	370	2	1	0	442	75	0			0	0	
41955	281	0	3	0	278	0	0			0	0	
42037	363	30	7	0	332	6	0			0	0	
42055	1405	386	19	0	1168	168	0			0	0	
42354	617	0	12	0	610	5	0			0	0	
42420	44505	8540	710	0	42396	7141	0			0	0	
42448	5444	1020	149	0	4991	718	2			0	0	
42457	371	0	6	0	389	24	0			0	0	
43052	1283	212	5	0	1601	535	0			0	0	
43155	3297	505	351	0	3169	727	-1			0	0	
43173	109132	67088	138	0	80584	38678	0			0	0	
43351	13	0	0	0	13	0	0			0	0	
43454	211	3	1	0	207	0	0			0	0	
43511	3831	279	11	0	3675	134	0			0	0	
43744	1041	84	0	0	1028	71	0			0	0	
43856	269	0	0	0	275	6	0			0	0	
43959	750	0	68	0	697	15	0			0	0	
44040	1926	30	29	0	1965	98	0			0	0	
44134	24987	3364	3787	0	21575	3739	0			0	0	
44433	2794	400	53	0	2807	466	0			0	0	
44602	13586	6174	796	0	6634	18	0			0	0	
44741	2396	150	59	0	2402	215	0			0	0	
44750	1297	700	36	0	997	436	0			0	0	
44929	566	30	19	0	531	14	0			0	0	
45038	801	12	5	0	784	0	0			0	0	
45047	972	55	26	0	963	72	0			0	0	
45056	743	0	0	0	743	0	0			0	0	
45430	1207	70	10	0	1147	20	0			0	0	
45458	117	0	0	0	117	0	0			0	0	
45551	2743	120	72	0	2736	185	0			0	0	
45560	4305	150	23	0	4251	119	0			0	0	
45775	416	46	0	0	370	0	0			0	0	
46053	1819	263	160	0	1487	91	0			0	0	
46941	775	120	23	0	750	118	0			0	0	
47153	239	0	1	0	242	4	0			0	0	
47247	2172	469	47	0	1800	144	0			0	0	
47256	356	13	2	0	371	30	0			0	0	
47452	569	0	34	0	537	2	0			0	0	
47500	1583	630	23	0	1343	413	0			0	0	
48057	191	37	3	0	151	0	0			0	0	
48150	136	3	0	0	135	2	0			0	0	
48374	6774	401	90	0	6494	211	0			0	0	
48440	368	30	0	0	338	0	0			0	0	
48730	3253	748	1	0	2700	196	0			0	0	
49054	2564	767	0	0	2069	272	0			0	0	
49148	425	24	5	0	399	3	0			0	0	
49241	2282	420	89	0	2829	1056	0			0	0	
49344	294	0	1	0	367	74	0			0	0	
49643	194	7	1	0	186	0	0			0	0	
49652	1499	0	71	0	1547	119	0			0	0	
49821	6276	1045	191	0	5952	912	0			0	0	
49858	346	5	16	0	387	62	0			0	0	
49951	629	0	0	0	629	0	0			0	0	
50144	451	48	21	0	420	38	0	0	0	0	0	
50461	3221	0	332	0	2895	6	0			0	0	
50546	251	21	11	0	224	5	0			0	0	
50854	564	24	30	0	562	52	0			0	0	
50957	2004	2428	3	0	982	1409	0			0	0	
51253	999	270	53	0	816	140	0			0	0	
51356	612	55	2	0	593	38	0			0	0	
51459	767	592	6	0	1008	839	0			0	0	
51730	386	42	13	0	362	31	0	0	0	0	0	
51842	1780	500	1	0	2002	723	0			0	0	
52410	224	0	3	0	223	2	0			0	0	
52719	0	0	0	0	0	0	0			0	0	
52951	896	66	38	0	872	80	0			0	0	
53015	167	0	22	0	191	46	0			0	0	
53033	29946	29785	63	0	13588	13490	0			0	0	
53051	254	0	4	0	250	0	0			0	0	
53239	1280	0	173	0	1279	172	0			0	0	
53453	183	30	1	0	194	42	0			0	0	
53752	273	0	0	0	281	8	0			0	0	
54049	839	71	1	0	770	3	0			0	0	
54058	2397	120	30	0	2298	51	0			0	0	
54357	230	125	5	0	100	0	0			0	0	
54375	6231	2680	58	0	5641	2148	0			0	0	
54441	867	57	0	0	897	87	0			0	0	
54656	784	160	55	0	681	112	0			0	0	
55176	943	50	0	0	942	49	0			0	0	
55336	2308	-300	27	0	2597	16	0			0	0	
55635	584	34	1	0	613	64	0			0	0	
55653	314	0	25	0	310	21	0	0	0	0	0	
56230	1049	50	28	0	998	27	0			0	0	
56258	1257	87	7	0	1165	2	0			0	0	
56351	5254	876	622	0	4352	596	0			0	0	
56427	298	14	2	0	299	17	0			0	0	
56548	2725	150	6	0	3004	435	0			0	0	
56557	25727	11018	28	0	20044	5363	0			0	0	
56717	5024	350	42	0	5392	760	0			0	0	
57040	656	36	10	0	624	14	0			0	0	
57228	1474	300	18	0	1534	378	0			0	0	
57255	775	0	119	0	803	147	0			0	0	
57451	2840	96	45	0	1875	3	827			0	0	
57572	381	0	12	0	386	17	0			0	0	
57956	1111	107	3	0	1034	33	0			0	0	
58074	1574	474	103	0	1479	482	0			0	0	
58207	2301	240	6	0	2202	147	0			0	0	
58225	1837	305	25	0	1602	95	0			0	0	
58243	48564	6264	425	0	44494	2619	0			0	0	
58355	36	0	0	0	36	0	0			0	0	
58551	998	30	4	0	972	8	0			0	0	
58636	2625	212	85	0	2564	236	0			0	0	
58757	1359	0	139	0	1413	193	0			0	0	
58971	41634	4008	2210	0	46270	10854	0			0	0	
59316	4237	185	42	0	4081	71	0			0	0	
59352	1093	23	2	0	1069	1	0			0	0	
59679	84	0	0	0	84	0	0			0	0	
59754	179	30	2	0	170	23	0			0	0	
60143	662519	329000	12042	0	556671	234583	-611			0	0	
60330	3627	1001	74	0	3155	603	0			0	0	
60433	181	92	0	0	89	0	0			0	0	
60545	409	0	0	0	409	0	0			0	0	
60554	332	12	0	0	349	29	0			0	0	
60648	2313	220	33	0	2350	290	0			0	0	
61122	8703	2284	438	0	7123	1141	-1			0	0	
61355	15835	21999	2523	0	15679	24366	0			0	0	
61476	538	9	0	0	529	0	0			0	0	
61533	10203	5798	2	0	4426	23	0			0	0	
61757	1476	0	5	0	1803	332	0			0	0	
61832	1470	195	5	0	1320	50	0			0	0	
61953	284	15	5	0	303	39	0			0	0	
62044	323	0	7	0	316	0	0			0	0	
62147	522	32	3	0	491	4	0			0	0	
63050	893	0	10	0	908	25	0			0	0	
63069	185070	47550	1182	0	168523	32185	0			0	0	
63078	11585	2075	510	0	11126	2126	0			0	0	
63201	345	0	0	0	353	8	0			0	0	
63359	5466	7150	6	0	1155	2845	0			0	0	
63573	5741	0	16	0	5725	0	0			0	0	
63733	2018	274	102	0	1954	312	0			0	0	
63742	2249	300	29	0	1921	1	0			0	0	
63751	88	0	10	0	79	1	0			0	0	
64150	579	45	1	0	584	51	0			0	0	
64543	4072	600	12	0	4276	816	0			0	0	
64552	494	5	3	0	513	27	0			0	0	
64619	15480	4150	356	646	15085	3465	0			0	0	
64730	2010	60	12	0	2022	84	0			0	0	
65205	3496	0	0	0	3496	0	0			0	0	
65241	1575	129	0	0	1462	16	0			0	0	
65513	89	-48	0	0	137	0	0			0	0	
65559	1596	75	3	0	1548	30	0			0	0	
65746	4187	600	163	0	4340	916	0			0	0	
65858	9888	0	199	0	10103	414	0			0	0	
66015	3347	1613	199	0	1901	366	0			0	0	
66154	502	24	20	0	466	8	0			0	0	
66172	3809	430	9	0	3379	9	0			0	0	
66275	1780	0	63	0	2036	319	0			0	0	
66837	3352	270	21	0	3127	66	0			0	0	
66846	7355	1901	333	0	7482	2361	0			0	35	
67142	430	-65	14	0	496	15	0			0	0	
67151	3148	489	5	0	2718	64	0			0	0	
67209	3720	641	4	0	3597	522	0			0	0	
67254	7	-15	0	0	23	1	0			0	0	
67311	99015	26909	7447	0	94158	29499	0			0	0	
68345	1502	0	1	0	1519	18	0			0	0	
68448	536	0	45	0	499	8	0			0	0	
68756	1618	515	195	0	2219	1311	0			0	0	
68831	992	0	62	0	963	33	0			0	0	
68840	1226	25	178	0	1117	94	0			0	0	
68859	3615	240	45	0	3383	53	0			0	0	
68943	1890	730	6	0	1155	1	0			0	0	
69333	8089	822	15	0	7418	166	0			0	0	
69678	3748	137	200	0	3815	404	0			0	0	
69847	151	6	0	0	145	0	0			0	0	
70049	2154	30	158	0	1982	16	0			0	0	
70058	300	92	13	0	236	41	0			0	0	
70218	933	13	0	0	920	0	0			0	0	
70254	116	6	0	0	110	0	0			0	0	
70414	1913	80	22	0	1999	188	0			0	0	
70638	1117	240	91	0	1095	309	0			0	0	
70955	135	0	0	0	135	0	0			0	0	
71318	4222	514	46	0	3891	229	0			0	0	
71457	1881	90	0	0	1791	0	0			0	0	
71859	189	0	23	0	189	23	0			0	0	
72258	1620	75	2	0	1580	37	0			0	0	
72351	1453	60	184	0	1280	71	0			0	0	
72454	514	52	4	0	490	32	0	0	0	0	0	
72678	425	435	109	0	309	428	0			0	0	
73031	1567	421	0	0	1146	0	0			0	0	
73116	7308	23	17	0	7405	137	0			0	0	
73152	658	0	53	0	605	0	0			0	0	
73554	1700	0	111	0	1630	41	0			0	0	
73956	469	0	31	0	444	6	0			0	0	
74056	510	30	44	0	467	31	0			0	0	
74140	8288	2800	287	0	7301	2921	821			0	0	
74159	203	0	0	0	203	0	0			0	0	
74403	4499	393	55	0	4758	706	-1			0	0	
74449	66	0	0	0	66	0	0			0	0	
74458	1036	277	11	0	939	191	0			0	0	
75053	2707	300	32	0	2956	581	0			0	0	
75259	71	0	1	0	70	0	0			0	0	
75446	1847	505	85	0	1786	529	0			0	0	
75455	768	0	25	0	746	3	0			0	0	
75558	1471	289	25	0	1392	235	0			0	0	
75633	439273	151723	26225	0	367525	105882	-318			0	0	
75651	889	0	17	0	880	8	0			0	0	
76050	825	20	11	0	914	120	0			0	0	
76135	957	120	0	0	839	2	0			0	0	
76153	825	0	39	0	786	0	0			0	0	
76443	1220	54	8	0	1216	58	0			0	0	
76854	2400	74	106	0	2300	80	0			0	0	
77150	528	18	6	0	506	2	0			0	0	
77253	854	33	13	0	815	7	0			0	0	
77347	2624	147	37	0	2553	113	0			0	0	
77422	1295	345	8	0	942	0	0			0	0	
77758	4287	3243	47	0	3662	2665	0	0	0	0	0	
77851	4270	495	180	0	4000	405	0			0	0	
78036	1122	125	1	0	1000	4	0			0	0	
78157	274	0	2	0	326	54	0			0	0	
78241	261	30	6	0	250	25	0			0	0	
78559	262	4	0	0	261	3	0			0	0	
78643	631	72	2	0	761	204	0			0	0	
78858	4189	1252	64	0	3194	321	0			0	0	
79042	241	9	15	0	292	75	0			0	0	
79127	676	0	57	0	671	52	0			0	0	
79145	1380	100	41	0	1434	195	0			0	0	
79257	229	0	0	0	230	1	0			0	0	
79855	1583	600	3	0	1378	398	0	0	0	0	0	
80020	14	0	0	0	14	0	0			0	0	
80150	109	0	8	0	116	15	0			0	0	
80431	550	98	16	0	501	65	0			0	0	
80552	332	0	8	0	325	1	0			0	0	
80936	1256	1035	59	0	1387	1225	0			0	0	
81429	915	101	35	0	913	134	0			0	0	
82033	970	50	0	0	968	48	0			0	0	
82257	177	60	3	0	189	75	0	0	0	0	0	
82350	297	5	27	0	268	3	0			0	0	
82659	369	43	3	0	348	25	0			0	0	
83151	1640	261	13	0	1425	59	0			0	0	
83236	105	0	1	0	104	0	0			0	0	
83311	40765	12775	1232	110	36377	9564	55			0	0	
83357	299	26	2	0	301	30	0			0	0	
83375	4074	173	237	0	4204	540	0			0	0	
83638	64291	31200	184	0	36039	3132	0			0	0	
83834	812	30	6	0	784	8	0			0	0	
83852	80	0	7	0	73	0	0			0	0	
83955	301	69	19	0	330	117	0	0	0	0	0	
84046	269	310	0	0	285	326	0			0	0	
84055	94	0	0	0	94	0	0			0	0	
84251	122	0	0	0	122	0	0			0	0	
84345	2106	685	31	0	2608	1218	0			0	0	
84541	5870	1737	461	0	4418	746	0			0	0	
84804	69	12	0	0	57	0	0			0	0	
85043	586	552	8	0	558	532	0			0	0	
85052	60	15	0	0	45	0	0			0	0	
85258	554	30	10	0	521	7	0			0	0	
85454	374	79	41	0	315	61	0			0	0	
85856	64	3	0	0	67	6	0			0	0	
85931	1239	594	36	0	1068	459	0			0	0	
86349	1387	104	15	0	1337	69	0			0	0	
86358	357	0	7	0	350	0	0			0	0	
86527	6692	699	67	0	6687	761	0			0	0	
86554	588	0	12	0	597	21	0			0	0	
87047	958	321	0	0	736	99	0			0	0	
87159	347	0	71	0	277	1	0			0	0	
87234	1604	114	19	0	1497	15	-11			0	0	
87476	1663	40	2	0	1677	56	0			0	0	
87533	3604	35	77	0	3707	215	0			0	0	
88240	253	0	0	0	253	0	0	0	0	0	0	
88259	562	0	0	0	565	3	0			0	0	
88352	359	0	21	0	426	88	0			0	0	
88455	2174	360	50	0	1790	26	0			0	0	
88530	1301	179	153	0	1019	50	0			0	0	
88950	276	30	17	0	230	1	0			0	0	
89032	617	12	12	0	621	28	0			0	0	
89135	550	-6	10	0	550	4	0			0	0	
89162	0	0	0	0	0	0	0			0	0	
89452	1517	320	16	0	1521	340	0			0	0	
89751	5430	1175	55	0	4596	396	0			0	0	
89854	1176	278	56	0	896	54	0			0	0	
89957	170	-6	12	0	170	6	0			0	0	
90047	181	45	0	0	199	63	0	0	0	0	0	
90328	2790	200	163	0	2758	331	0			0	0	
90337	2357	15	22	0	2485	165	0			0	0	
90467	1194	60	0	0	1134	0	0			0	0	
90645	452	0	0	0	452	0	0			0	0	
90739	1107	0	27	0	1213	133	0			0	0	
91147	636	12	2	0	633	11	0	0	0	0	0	
91156	2384	32	81	0	2434	163	0			0	0	
91259	869	12	16	0	871	30	0			0	0	
91615	387	31	1	0	379	24	0			0	0	
91651	1279	440	4	0	999	164	0			0	0	
91754	776	27	18	0	762	31	0			0	0	
91950	206	0	1	0	240	35	0			0	0	
91969	9694	328	98	0	9268	0	0			0	0	
92050	634	190	0	0	554	110	0			0	0	
92144	262	0	0	0	283	21	0			0	0	
92630	16921	10512	137	0	18169	11897	0			0	0	
92706	1181	70	37	0	1234	160	0			0	0	
92854	222	3	1	0	223	5	0	0	0	0	0	
92902	102	0	2	0	100	0	0			0	0	
93244	941	103	15	0	951	128	0			0	0	
93413	1018	190	12	0	885	69	0			0	0	
93543	2210	163	33	0	2141	127	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	55272	8252	554	0	51787	5321	0			0	0	
93758	487	170	13	0	407	103	0			0	0	
94139	3100	72	303	0	3100	375	0			0	0	
94456	768	30	12	0	730	4	0			0	0	
94522	2219	82	42	0	2248	153	0			0	0	
94755	846	150	24	0	726	54	0			0	0	
94858	773	98	9	0	720	54	0			0	0	
95051	1160	224	41	0	1100	205	0			0	0	
95659	584	35	6	0	572	29	0			0	0	
96553	917	60	40	0	841	24	0			0	0	
97055	979	240	0	0	752	13	0			0	0	
97279	90	41	4	0	114	69	0			0	0	
97457	322	3	2	0	318	2	1			0	0	
97804	2220	3	2	0	2250	35	0			0	0	
97943	1280	0	114	0	1239	73	0			0	0	
98351	321	0	6	0	326	11	0			0	0	
98454	1025	-69	9	0	1405	320	0			0	0	
98463	2969	150	1	0	2823	5	0			0	0	
98548	1304	509	1	0	794	0	0			0	0	
98641	1438	913	28	0	1182	685	0			0	0	
98717	1840	20	0	0	1908	0	-88			0	0	
99004	1127	771	63	0	1260	967	0			0	0	
99059	1591	1102	0	0	1100	611	0			0	0	
99143	1132	155	108	0	1153	284	0			0	0	
99255	268	0	0	0	268	0	0			0	0	
99442	984	0	1	0	1023	40	0			0	0	
99536	1271	179	43	0	1193	144	0			0	0	
99853	303	69	18	0	296	80	0			0	0	
99974	2407	120	223	0	2497	433	0	0	0	0	0	
100236	2368	0	6	0	2519	157	0			0	0	
100357	3463	222	116	0	3386	261	0			0	0	
100553	339	0	10	0	332	3	0			0	0	
100562	24281	12900	611	0	17331	6561	0			0	0	
100843	2988	469	449	0	2727	657	0			0	0	
101019	62663	1600	382	0	63034	1908	-445			0	0	
101037	5798	1300	1048	0	6275	2825	0			0	0	
101233	40354	28503	2508	0	26902	17140	-419			0	0	
101345	840	24	31	0	835	50	0			0	0	
101439	2594	600	239	0	2261	506	0			0	0	
101671	2550	361	115	0	3754	1680	0			0	0	
101738	1575	87	133	0	1606	251	0			0	0	
101952	636	0	5	0	634	3	0			0	0	
102155	125	0	2	0	141	18	0			0	0	
102333	184	0	0	0	187	3	0			0	0	
102342	1535	65	1	0	1599	130	0	0	0	0	0	
