"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
255350																																																																	0	0	0										41	122	0	0	0	0	0	0	0	0	0	0	0	0	0	61	220	208	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0	0	581	378	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	61	0	97	123	208	0	
255547																																																																	0	0	0										25	0	0	0	0	0	0	175	0	409	0	0	0	0	0	0	0	0	0	0	0						0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	4	0	0	0	0	0	0	0	582	190	0	0	0	0	0	0	0	0	0																
255556																																																																	0	0	0										0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	110	0	0	0	0	0	14	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
255574																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	207	0	787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255659																																																																	0	0	0	0	0	0	0	0	0	109	9192	0	639	0	1008	0	0	0	9666	0	1005	387	0	180	0	0	0	4281	0	699	0	0	0	0	0	0	0	0	0	0	0	613	99	0	9353	729	109	0	0	0	0	0	0	0	0	0	0	0	0	451	17	37	0	0	0	0	47	25	194	0	255	0	0	0	2600	0	0	0	0	0	0	0	3451	6215	0	0	959	46	3817	464	0	0	246	453	
255873																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0						0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	6	0	0	0	0	0	0	0	16	552	56	0	0	0	0	10	0	0	0	0				0	0	0	0	0	0	0	94	0	0	0	0	
256049																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0																
256058																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	154	0	0	0	0	0	0	0	0	19	30	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
256179																																																																	0	0	0							0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
256553																																																																	0	0	0	0	0	0	0	0	0	254	836	183	4006	884	1455	0	0	0	3791	95	0	481	102	210	194	0	0	1299	0	812	0	0	0	0	0	0	0	0	0	0	0	181	0	95	1222	768	254	436	0	0	363	0	0	1045	500	0	0	0	0	1327	244	120	0	0	0	0	415	75	743	356	165	0	0	0	1000	0	0	0	0	0	0	0	241	3550	95	0	0	0	196	1103	0	0	367	445	
256964																																																																	0	0	0										607	13	412	0	0	0	336	215	0	22	0	0	0	0	0	311	357	0	0	0	0						0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	65	36	0	0	0	0	156	0	570	380	0	0	0	0	0	0	0	0	0				0	336	0	215	0	0	0	311	320	37	0	0	
257233																																																																	0	0	0										103	0	0	0	0	0	0	0	508	0	0	0	0	0	0	169	0	113	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	227	0	16	0	0	0	0	167	0	529	0	0	0	0	0	247	0	0	0	0																
257345																																																																	0	0	0							0	0	0	85	0	91	0	0	0	0	0	0	38	0	0	0	0	0	168	0	0	0	0	0						0	0	0	33	0	0	18	0	0	0	0	0	0	0	0	0	0	0	3	0	0	109	0	61	0	0	0	0	0	0	281	75	29	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	168	0	0	0	0	
257466																																																																	0	0	0							0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	118	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
257653																																																																	0	0	0							0	453	0	142	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	453	0	0	446	0	0	401	0	0	0	0	0	0	0	0	71	0	5	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0																
257756																																																																	0	0	0							0	0	14	22	2	0	0	0	0	0	40	0	0	0	0	0	0	0	303	0	185	0	0	0						0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0				0	0	40	0	0	0	303	0	0	0	185	0	
257868																																																																	0	0	0	0	0	0	0	0	0	0	0	0	279	20	186	0	0	0	8398	12	798	122	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	180	0	0	117	0	0	0	0	0	0	0	0	160	62	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	7114	1284	12	0	798	0	568	0	0	0	0	0	
258146																																																																	0	0	0							0	16	27	10	80	0	0	0	0	0	0	0	126	0	0	0	0	0	0	47	0	0	0	0						0	0	0	0	0	0	16	27	0	0	0	0	0	0	0	0	0	0	0	0	0	31	37	0	0	0	0	0	170	0	65	45	0	0	0	0	0	0	0	0	0																
258306																																																																	0	0	0	0	0	0	0	0	0	0	0	0	120	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	380	0	370	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258351																																																																	0	0	0										54	32	277	0	0	0	0	0	0	0	0	0	0	0	0	232	168	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	0	115	61	15	0	0	0	0	0	0	673	400	16	11	0	0	0	0	0	0	0				0	0	0	0	0	0	103	129	168	0	0	0	
258379																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0						0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	29	0	0	0	0	104	0	371	0	0	0	0	0	76	0	0	0	0				0	0	0	0	0	0	0	200	0	0	0	0	
258445																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6817	0	0	0	0	0	0	0	0	0	0	0	0	2976	0	5735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	17	60	0	0	0	0	1241	127	608	0	52	32	0	0	1419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2976	0	0	0	5735	
258539																																																																	0	0	0							0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
258632																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	65	17	0	0	0	0	0	0	221	199	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
258771																																																																	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	5784	0	2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	61	0	0	0	2508	0	2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3623	14	5210	0	348	0	0	0	4659	0	2508	0	2853	0	0	0	5784	0	0	0	692	1686	0	0	0	0	0	0	
259031																																																																	0	0	0	0	0	0	0	0	0	0	0	0	21	238	29	0	0	63142	0	0	24493	0	0	0	0	0	174518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	57	0	0	0	0	83	139	0	83	139	0	0	0	0	0	0	0	83	140	0	0	0	0	0	0	0	381	406	171	36	0	0	24522	0	0	0	0	0	0	0	0	0	0	0	0	24493	0	0	0	0	0	0	
259059																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	38	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0																
259330																																																																	0	0	0	0	0	0	0	0	0	0	0	0	1030	74	126	0	0	0	5685	109	68	0	0	0	0	0	0	2462	2718	1723	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	3	0	5316	3297	1727	0	0	0	0	1013	138	4559	1866	132	30	0	0	741	0	0	0	0	0	0	0	114	5571	0	109	0	68	803	1659	147	2571	1398	325	
259442																																																																	0	0	0							0	0	0	56	0	55	0	0	0	0	0	916	0	0	0	0	0	0	57	0	0	0	0	0						0	0	0	10	0	0	0	0	148	0	0	0	0	0	0	0	0	0	10	0	0	166	0	92	0	0	0	0	173	0	624	0	6	0	0	0	1183	12	0	0	0				0	0	0	0	0	916	0	57	0	0	0	0	
259518	1300	0	0	72321	32763	120775	19660	4032	0	2225	9592	1200	0	0	0	0	0	1635	0	0	0	0	0	446	3188	0	0	0	0	37234	157	16694	117446	557016	6586	1676	33	4906	837	0	17	43270	21178	0	109059	23340	349	25682	181506	43020	453133	8711	115405	556977	0	0	0	0	15587	111	10370	0	0	0																			261126	65955	230657	3629	2128	1714	4014	609	46667	126406	55899	151920												150047	51968	3663																							249457	6109	1850161	1677400	79452	27051											82494	178632	24119	41836	133572	97085	46583	79823	8710	47189	47583	104337	
259657																																																																	0	0	0	0	0	0	0	0	0	0	0	0	48	9	492	0	0	0	0	0	0	0	0	0	0	0	0	851	1362	1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	1192	1239	91	908	963	0	0	0	0	0	0	8	0	0	0	0	0	454	0	63	0	0	37	0	0	983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851	0	1362	0	1525	
259853																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
259956																																																																	0	0	0										173	0	68	543	0	0	0	0	0	0	0	0	0	0	0	1373	803	1208	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	37	0	0	0	0	0	59	0	371	73	0	0	0	0	508	30	0	0	0																
260055																																																																	0	0	0	0	0	0	0	0	0	0	0	0	430	38	20	0	0	0	3422	140	787	0	0	0	0	0	0	1100	0	960	0	0	655	0	0	0	0	0	0	0	0	713	0	0	0	0	0	0	22	0	0	19	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	202	2256	0	360	95	0	0	126	0	0	0	0	0	0	0	2272	1150	0	140	787	0	1100	0	0	0	300	660	
260149																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
260354																																																																	0	0	0							0	0	0	464	13	0	0	0	0	50	0	0	75	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	3	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0																
260831																																																																	0	0	0										32	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	54	0	16	0	0	0	0	30	0	96	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	3	0	0	0	0	0	0	
260868																																																																	0	0	0										200	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0						0	0	0	0	0	0	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	160	0	0	0	0	476	3	0	0	0	0	0	0	376	0	0	0	0				0	0	0	0	0	0	0	0	0	0	80	0	
261070																																																																	0	0	0										655	460	1018	0	0	0	55	0	77	0	0	0	0	0	0	0	0	1699	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	83	0	0	0	0	0	220	0	0	0	0	0	0	2639	0	0	0	0				23	32	0	0	57	20	0	0	0	0	0	1699	
261146																																																																	0	0	0										0	0	0	0	0	0	0	0	178	35	0	8	0	0	0	343	0	0	0	0	0						0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	12	0	0	0	0	29	0	48	112	0	0	0	0	0	0	0	0	0				0	0	0	0	178	0	0	343	0	0	0	0	
261258																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
261360																																																																	0	0	0							8	95	0	360	22	124	0	0	0	57	0	0	341	0	0	0	0	0	694	27	0	0	0	0						0	0	0	0	0	0	173	24	8	0	0	0	0	0	0	0	0	0	0	0	0	1231	115	102	0	0	0	0	289	0	813	187	65	0	0	0	0	0	0	0	0																
261940																																																																	0	0	0	0	0	0	0	0	0	19	278	0	189	7	0	0	0	0	1758	0	2250	906	29	1063	0	2503	0	328	0	550	0	0	100	0	0	0	0	0	0	0	0	0	0	0	295	52	20	101	0	244	91	0	220	0	0	0	39	0	0	454	37	0	0	0	0	0	34	15	1076	52	60	0	0	0	488	0	0	0	0	0	0	0	1758	0	0	0	2250	0	328	0	0	0	550	0	
262059																																																																	0	0	0										3767	80	116	0	0	0	19	0	980	0	0	0	0	0	0	3985	0	3336	0	0	0						0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	72	0	0	0	0	230	182	446	24	140	0	0	0	3519	0	0	0	0				0	19	0	0	0	980	3348	637	0	0	0	3336	
262237																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	94	0	1	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	173	0	0	0	0	
262358																																																																	0	0	0										112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	90	0	0	0	0	0	23	0	0	0	0																
262451																																																																	0	0	0										108	0	53	0	0	0	0	0	0	25	0	0	0	0	0	954	1292	850	0	0	0						0	0	0	0	0	0	3	0	0	893	0	0	618	0	0	0	0	0	14	2	0	67	0	12	0	0	0	0	0	0	32	48	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	41	913	0	1292	850	0	
262741																																																																	0	0	0										96	0	41	62	0	0	0	0	47	182	0	25	0	0	0	121	0	38	0	0	0						0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	47	0	0	0	0	0	475	52	1425	101	170	0	0	0	0	0	0	0	0																
262844																																																																	0	0	0							732	605	0	397	0	740	0	0	0	273	0	204	192	0	633	0	0	0	0	0	119	0	0	140						0	0	0	0	0	0	617	0	732	40	0	118	36	0	103	0	0	0	2	0	0	202	0	97	0	0	0	0	538	6	702	0	0	0	0	0	1360	0	0	0	0				150	123	0	0	0	204	0	0	0	0	119	0	
262956																																																																	0	0	0										276	101	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	311	71	0	0	0	0	0	360	0	1112	97	0	0	0	0	0	0	0	0	0																
263243																																																																	0	0	0	0	0	0	0	0	0	0	0	0	176	73	160	0	0	0	137	0	27	0	0	208	0	0	0	1226	175	5	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	76	66	0	0	0	0	382	0	2138	217	0	0	0	0	175	0	0	0	0	0	0	0	131	6	0	0	19	8	102	1124	175	0	0	5	
263551																																																																	0	0	0										12	0	0	0	0	0	48	0	0	0	0	0	0	0	0	300	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	26	0	387	0	0	7	0	0	0	0	0	0	0				0	48	0	0	0	0	0	300	0	0	0	0	
263627																																																																	0	0	0										188	0	0	0	0	0	0	0	36	164	0	0	0	0	0	782	0	786	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	34	0	14	0	0	0	0	138	0	139	0	0	0	0	0	0	0	0	0	0				0	0	0	0	36	0	782	0	0	0	610	176	
264156																																																																	0	0	0							0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	16	0	0	0	0	0	0	0	31	10	0	0	0	0	0	0	0	0	0																
264455																																																																	0	0	0	0	0	0	0	0	0	0	0	0	592	2	574	0	0	0	22	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	42	7	0	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	113	0	1746	0	82	0	0	0	0	0	0	0	0	0	0	0													
264558																																																																	0	0	0	0	0	0	0	0	0	0	0	0	353	101	141	0	0	0	0	0	0	0	0	0	514	0	0	270	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	162	0	0	0	0	0	565	146	566	25	0	0	0	0	0	0	0	0	472	0	5	102	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	338	0	
264941																																																																	0	0	0	0	0	0	0	0	0	0	0	0	10	0	35	0	0	0	763	0	1776	0	0	0	0	0	0	23	0	588	0	0	0	0	0	0	0	0	0	0	0	179	0	405	0	0	0	0	0	0	0	0	0	0	0	0	44	26	0	72	0	131	0	0	0	0	3384	222	4131	0	104	0	0	0	2329	0	0	0	0	0	0	0	763	0	0	0	779	997	23	0	0	0	0	588	
265340																																																																	0	0	0							0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0																
265407																																																																	0	0	0	0	0	0	0	0	0	0	0	0	139	0	48	0	0	0	378	0	0	0	0	0	200	0	136	2192	0	672	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	22	0	0	11	0	0	0	0	0	0	0	0	856	5	79	0	0	0	0	786	108	1936	0	0	0	0	0	1393	0	0	0	0	0	0	0	0	378	0	0	0	0	2170	22	0	0	672	0	
265452																																																																	0	0	0							0	0	0	123	0	8	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	1	0	0	0	0	0	0	281	54	0	0	0	0	0	0	0	0	0																
265676																																																																	0	0	0										0	0	51	0	0	0	152	0	0	0	0	0	0	0	0	0	0	109	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	41	0	0	0	0	0	0	0	307	0	50	15	0	0	0	0	0	0	0				11	141	0	0	0	0	0	0	0	0	109	0	
266066																																																																	0	0	0							584	0	111	115	54	0	0	0	352	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	111	584	34	54	0	27	46	0	0	0	0	0	0	0	34	1	4	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
266244																																																																	0	0	0										74	9	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	6	0	0	0	0	0	0	0	972	49	22	2	0	0	0	0	0	0	0				0	0	146	0	0	0	0	0	0	0	0	0	
266253																																																																	0	0	0							245	0	0	0	0	0	0	0	0	0	0	250	0	0	294	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	15	0	14	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0																
266271																																																																	10552	187	7381	0	0	0	74	0	0	0	0	0	7534	0	4484	0	0	8474	5111	0	3350	0	0	0	30	0	0	526	0	10133	403	0	404	0	0	0	0	0	0	0	0	5648	2525	2985	5488	5	0	1581	539	1105	1581	539	1105	0	0	985	0	0	0	377	37	11	0	0	0	0	16529	2335	25348	10503	5373	621	0	0	18774	1568	0	0	0	0	0	0	2717	2394	0	0	91	3259	0	526	0	0	1752	8381	
266655																																																																	0	0	0							0	53	193	0	15	22	0	0	0	0	0	0	0	0	392	0	0	0	0	8	0	0	0	0						0	0	0	0	0	0	53	193	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0																
266851																																																																	0	0	0										35	0	33	0	0	0	80	0	0	0	0	0	0	0	0	2079	0	190	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	23	0	0	0	0	133	0	560	0	0	0	0	0	0	0	0	0	0				80	0	0	0	0	0	2079	0	0	0	190	0	
266879																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	65	240	0	294	284	191	0	0	0						0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	16	0	0	0	0	0	546	0	859	214	29	28	0	0	546	0	0	0	0																
266945																																																																	0	0	0	0	0	0	0	0	0	25	72	100	176	0	3810	0	0	24	454	5	0	0	0	0	0	0	0	2493	400	299	0	0	0	0	0	0	0	0	0	0	0	299	0	0	154	107	25	0	0	0	0	0	0	0	0	0	0	0	0	305	43	13	0	0	0	0	1	0	1407	238	8	36	0	0	3553	0	0	0	0	0	0	0	454	0	0	5	0	0	2321	172	400	0	299	0	
267652																																																																	0	0	0										54	0	10	0	0	0	0	0	0	0	0	0	0	0	0	820	0	1063	0	0	0						0	0	0	103	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	251	0	366	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	820	0	0	0	1063	0	
267737																																																																	0	0	0	0	0	0	0	0	0	0	0	0	110	0	1695	0	0	0	0	0	3921	0	0	0	1789	0	0	1802	0	2062	0	0	0	0	0	0	0	0	0	0	0	10	0	754	45	0	0	0	0	1641	0	0	1641	0	0	0	0	0	0	4272	0	1733	0	0	0	0	5816	205	1499	0	8	0	0	0	15021	0	0	0	0	0	0	0	0	0	0	0	0	3921	478	1324	0	0	2062	0	
268042																																																																	0	0	0										925	0	3388	0	0	0	2419	0	0	613	0	398	0	0	0	403	0	1572	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	155	0	0	0	15	0	0	0	0	0	0	0	0				0	2419	0	0	0	0	0	403	0	0	0	1572	
268136																																																																	0	0	0										218	4	23	0	0	0	0	0	0	0	0	0	0	0	0	121	37	39	0	0	0						0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	433	63	92	0	0	0	0	25	0	482	36	15	36	0	0	0	0	0	0	0				0	0	0	0	0	0	121	0	37	0	39	0	
268257																																																																	0	0	0	0	0	0	0	0	0	0	0	0	116	0	349	0	0	0	184	0	239	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	349	0	0	301	0	0	0	0	0	0	44	0	0	0	0	0	0	6	0	320	0	0	0	0	0	419	0	0	0	0	0	0	0	0	184	0	0	239	0	1	0	0	0	0	0	
268341																																																																	0	0	0										86	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	19	0	38	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	7	13	0	0	0	0	514	0	888	96	0	0	0	0	0	0	0	0	0																
268556																																																																	0	0	0	0	0	0	0	0	0	0	12	0	464	261	3064	0	0	0	0	0	229	154	0	0	0	0	0	467	183	1364	0	0	0	0	0	0	0	0	0	0	0	306	0	198	12	0	0	0	0	63	0	0	47	0	0	0	28	21	0	451	22	12	0	0	0	0	143	199	689	0	149	0	0	0	3838	0	0	0	0	0	0	0	0	0	0	0	229	0	0	467	0	183	1087	277	
