"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
170976																																																																																																																																																																																											1032	0	0	3596	577	42370	0	216	0	4662	44694	0	0	0	0	4841	0	0	501	0	0	0	216	216	4140	1396	20632	2400	16381	0	0	0.103567	0.177801	0.169868	0	0	0	4625	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171133	24847	0	0	55	41129	436643	0	2809	0	46388	423341	5029	0	0	0	49296	0	0	1066	41863	0	0	2879	2879	11353	171920	71038	17387	185202	0	0	0.109644	0.174204	0.16403	0	0	0	46417	2879	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	282979	423341	0	0	0	0	0	318700	0	0	0	5403	5403	0	0	0	5403	0	0	0	0	0	0	0	0	0	3717	21130	0	0	0	0	55	0	-61	684	40482	0	24	0	0	0	0	0	0	6574	73352	70983	167791	0	0	0	0	0	18921	0	378	1156	0	-2870	533	0	0	0	533	1006	0	0	0	1006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20932	0	0	0	20932	0	0	0	11353	171920	71038	213076	0	34384	35519	213076	282979	0	35800	35800	46417	0	0	0	0	0	0	0	0	0	24847					425173																																																	
171348																																																																																																																																																																																											2308	0	0	0	5054	118712	0	1059	0	9888	119999	0	0	0	0	10364	0	0	0	4172	0	0	1059	1059	1303	9739	34790	3923	73348	0	0	0.077911	0.10777	0.096758	0	0	0	9305	1059	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171656																																																																																																																																																																																											3076	0	0	0	15453	77462	0	615	0	8651	77469	0	0	0	0	9359	0	0	0	0	0	0	615	615	745	18465	14637	3163	44317	0	0	0.112871	0.169152	0.158036	0	0	0	8744	615	-93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																																																																																																																																																																																											1913	0	0	0	17926	82566	0	491	0	8616	80559	0	0	0	0	9167	0	0	0	4462	0	0	491	491	869	21452	10502	2752	50294	426	0	0.1077	0.1421	0.1345	0	0	0	8676	491	-60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171768																																																																																																																																																																																											5463	0	0	0	13802	130449	0	910	0	10127	128699	0	0	0	0	11091	0	0	50	0	0	0	910	910	1742	29964	22600	4651	77134	8460	0	0.0791	0.1173	0.1077	0	0	0	10181	910	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172158																																																																																																																																																																																											1481	0	0	10250	0	54364	0	380	0	4237	55813	10	0	0	0	4617	0	0	0	31	0	0	380	380	2350	13822	9000	1310	29572	0	0	0.0759	0.1253	0.115	0	0	0	4237	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172251																																																																																																																																																																																											668	0	0	200	1546	34339	0	441	0	4208	34708	0	0	0	0	4558	0	0	0	558	0	0	349	349	249	3605	8111	1010	22815	0	0	0.1213	0.1639	0.1514	0	0	0	4209	349	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172457																																																																																																																																																																																											7531	0	0	10842	45986	291492	0	2098	0	25349	289407	0	0	0	0	28026	0	0	186	33017	0	0	2098	2098	5302	69342	37260	16758	182264	0	0	0.0896	0.1206	0.1116	0	0	0	25928	2098	-579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172747																																																																																																																																																																																											4260	0	0	0	28650	194623	0	1779	0	16588	195404	0	0	0	0	18646	0	0	534	0	0	0	1779	1779	3780	37623	26572	8245	128849	0	0	0.0863	0.1233	0.1115	0	0	0	16867	1779	-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172840																																																																																																																																																																																											2917	0	0	1714	29860	120894	0	1347	0	13223	120864	0	0	0	0	14497	0	0	0	0	0	0	1062	1062	2143	35158	14873	7688	70279	0	0	0.1112	0.1711	0.1586	0	0	0	13435	1062	-212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172859																																																																																																																																																																																											2196	0	0	14283	0	74891	0	521	0	7488	75165	45	0	0	0	6318	0	0	0	232	0	0	521	521	289	14916	5754	2436	52762	0	69	0.0789	0.1075	0.0987	0	0	0	5797	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173306																																																																																																																																																																																											4863	0	0	3367	36307	217475	0	1501	0	19202	220412	0	0	0	0	21052	0	0	115	15825	0	0	1621	1621	1382	44219	89572	14170	84163	0	0	0.0882	0.1342	0.1239	0	0	0	19431	1621	-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173342																																																																																																																																																																																											4064	0	0	0	23280	65466	0	576	0	6395	62644	0	0	0	0	7049	0	0	0	163	0	0	488	488	1799	24262	12718	1207	27766	0	0	0.1047	0.1808	0.1683	0	0	0	6561	488	-405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173548																																																																																																																																																																																											2379	0	0	0	26492	74077	0	448	0	7033	73181	248	0	0	0	7686	0	0	0	0	0	0	448	448	726	19590	22479	4089	31935	0	0	0.0989	0.163	0.1535	0	0	0	7238	448	-205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173557																																																																																																																																																																																											13087	0	0	13390	45550	355571	0	1853	0	31718	353295	0	0	0	0	33652	0	0	2418	11641	0	0	1853	1853	3868	78618	38204	16559	236858	0	0	0.09	0.1208	0.1141	0	0	0	31799	1853	-81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173575																																																																																																																																																																																											10243	0	0	96641	6168	591267	0	2888	0	64787	577988	0	0	0	0	67675	0	0	0	0	0	0	2888	2888	3444	106671	301600	32989	182439	0	0	0.1121	0.1901	0.182	0	0	0	64787	2888	-58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173641																																																																																																																																																																																											4032	0	0	0	51493	151338	0	1052	0	19795	149306	0	0	0	0	20670	0	0	0	0	0	0	1057	1057	2155	50100	31703	3184	68156	0	0	0.131361	0.217843	0.206703	0	0	0	19613	1057	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173959																																																																																																																																																																																											2384	0	0	0	69739	97384	0	171	0	12948	97597	20	0	0	0	13733	0	0	0	1652	0	0	171	171	1875	70536	3420	4599	22715	0	0	0.138959	0.34889	0.344546	0	0	0	13562	171	-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174321																																																																																																																																																																																											2920	0	0	0	29007	61542	0	172	0	7837	61948	0	0	0	0	8219	0	0	0	0	0	0	172	172	0	29813	20757	1009	11478	0	0	0.129899	0.295435	0.289252	0	0	0	8047	172	-210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174367																																																																																																																																																																																											1206	0	0	0	10930	25850	0	341	0	3879	25036	0	0	0	0	4110	0	0	186	0	0	0	176	176	108	12662	4024	2252	9478	0	0	0.1571	0.2946	0.282	0	0	0	3934	176	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175056																																																																																																																																																																																											3249	0	0	0	44052	164264	0	787	0	14841	165373	0	0	0	0	13134	0	0	0	53	0	0	787	787	11752	40592	15251	10340	94962	0	0	0.0758	0.1184	0.1113	0	0	0	12347	787	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175140																																																																																																																																																																																											2919	0	0	0	30528	208194	0	1453	0	15620	204716	0	0	0	0	16813	0	0	0	13381	0	0	1453	1453	691	39443	31471	7883	137781	107	0	0.075	0.1018	0.093	0	0	0	15360	1453	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175458																																																																																																																																																																																											668	0	0	2802	2889	18687	0	159	0	2016	18887	0	0	0	0	2195	0	0	0	0	0	0	159	159	225	3592	6292	561	8769	0	0	0.1078	0.1738	0.1612	0	0	0	2036	159	-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175609																																																																																																																																																																																											7577	0	0	17268	5024	128876	0	1792	0	19098	127355	4942	0	0	0	20039	0	0	118	0	0	0	970	970	20153	7502	55974	4351	47058	0	0	0.1497	0.261	0.2484	0	0	0	19069	970	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175672																																																																																																																																																																																											6155	0	0	0	30055	185465	0	1470	0	16129	183344	0	0	0	0	16633	0	0	0	0	0	0	1450	1450	1764	7341	123446	10990	53777	0	0	0.082812	0.142226	0.129827	0	0	0	15183	1450	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176053																																																																																																																																																																																											1510	0	0	0	33020	58573	0	278	0	5494	58961	0	0	0	0	5719	0	0	135	892	0	0	278	278	817	11809	24237	762	21910	0	0	0.0923	0.155	0.1474	0	0	0	5441	278	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176101																																																																																																																																																																																											6735	0	0	0	205063	474390	0	2910	0	71601	470676	0	0	0	0	74811	0	0	0	5271	0	0	2910	2910	6737	212554	50071	31278	209904	0	0	0.1528	0.2655	0.2551	0	0	0	71901	2910	-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176325																																																																																																																																																																																											3700	0	0	0	22590	74660	0	308	0	7184	75633	0	0	0	0	7529	0	0	153	1993	0	0	308	308	3325	22299	23178	4221	26223	0	0	0.0955	0.1737	0.1666	0	0	0	7221	308	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176437																																																																																																																																																																																											14536	0	0	0	4467	70277	0	1032	0	9616	70292	0	0	0	0	10208	0	0	0	0	0	0	612	612	759	22238	7986	4678	40305	0	0	0.136516	0.210283	0.197676	0	0	0	9596	612	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176464																																																																																																																																																																																											12234	0	0	1272	93870	481370	0	1748	0	44276	473679	0	0	0	0	40877	0	0	0	9869	0	0	1748	1748	4904	100024	104906	29530	267962	0	0	0.08363	0.117888	0.112847	0	0	0	39129	1748	-992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176642																																																																																																																																																																																											2367	0	0	0	15415	103340	0	983	0	8516	103695	3	0	0	0	9366	0	0	344	0	0	0	866	866	1300	19058	37248	4728	46701	0	0	0.082	0.1354	0.1228	0	0	0	8500	866	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177135																																																																																																																																																																																											1214	0	0	16625	0	30783	0	172	0	7521	30264	0	0	0	0	7665	0	0	0	198	0	0	144	144	314	22049	3089	309	5503	0	0	0.2485	0.6648	0.6524	0	0	0	7521	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177443																																																																																																																																																																																											2331	0	0	0	62678	126840	0	708	0	14244	123370	101	0	0	0	15514	0	0	0	1777	0	0	708	708	1670	37847	13449	3244	75534	0	0	0.120013	0.170978	0.163175	0	0	0	14806	708	-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177500																																																																																																																																																																																											1203	0	0	0	0	32027	0	249	0	2850	31161	0	0	0	0	3099	0	0	150	461	0	0	249	249	748	4084	14998	1500	12446	0	0	0.0915	0.1479	0.136	0	0	0	2850	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177546																																																																																																																																																																																											1910	0	0	0	22718	158217	0	1764	0	15304	168383	0	0	0	0	16989	0	0	0	3520	0	0	1683	1683	1225	17103	25126	12236	116528	255	0	0.0909	0.1262	0.1137	0	0	0	15306	1683	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177555																																																																																																																																																																																											412	0	0	0	5950	15414	0	115	0	1393	15731	1	0	0	0	1501	0	0	0	0	0	0	99	99	65	8153	2137	526	5199	0	0	0.0891	0.1904	0.1779	0	0	0	1402	99	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177751																																																																																																																																																																																											9371	0	0	0	1502	319639	0	4499	0	38319	326888	4310	0	0	0	41723	0	0	0	17210	0	0	3540	3540	627	67809	3349	7898	252353	0	0	0.116856	0.147834	0.135291	0	0	0	38183	3540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177920																																																																																																																																																																																											7397	0	0	120	80288	370345	0	2652	0	29964	363725	0	0	0	0	31217	0	0	0	15854	0	0	2652	2652	2742	42342	182260	15795	144637	0	0	0.079	0.1236	0.1131	0	0	0	28565	2652	-722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177957																																																																																																																																																																																											10163	0	0	0	15245	337621	0	3749	0	27495	329218	0	0	0	0	31050	31189	0	0	17492	0	0	3473	3473	4711	43014	69269	11525	224462	11766	0	0.0838	0.1117	0.0992	0	0	0	27577	3473	-91	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
178057																																																																																																																																																																																											613	0	0	170	0	13132	0	112	0	2110	12860	0	0	0	0	2222	0	0	0	0	0	0	112	112	0	983	5833	356	6428	0	0	0.1641	0.2329	0.2211	0	0	0	2110	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178150																																																																																																																																																																																											4358	0	0	0	32564	138475	0	967	0	12172	137551	0	0	0	0	11665	0	0	1592	1648	0	0	967	967	1439	29530	51151	3490	55892	0	0	0.0787	0.1301	0.1193	0	0	0	10698	967	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178244																																																																																																																																																																																											1691	0	0	0	8161	56831	0	503	0	5917	57071	0	0	0	0	6474	0	0	295	0	0	0	503	503	582	11041	11071	2057	34697	0	0	0.1046	0.149	0.1375	0	0	0	5971	503	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178271																																																																																																																																																																																											1601	0	0	349	22654	57033	0	200	0	6963	56388	0	0	0	0	7329	0	0	0	1439	0	0	200	200	2221	25698	22631	2211	6964	0	0	0.1264	0.3082	0.2998	0	0	0	7129	200	-166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178356																																																																																																																																																																																											1680	0	0	500	17429	64837	0	391	0	5793	64093	5	0	0	0	6329	179	0	0	0	0	0	391	391	1053	19374	19931	3581	25015	0	0	0.0926	0.1629	0.1528	0	0	0	5938	391	-145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178851																																																																																																																																																																																											6585	0	0	102766	0	248624	0	1871	0	17633	245092	0	0	0	0	19504	0	0	1441	6363	0	0	1871	1871	7621	83970	31331	7420	128573	324	0	0.071944	0.118756	0.107364	0	0	0	17633	1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179148																																																																																																																																																																																											1865	0	0	2365	5153	85916	0	825	0	8942	84415	165	0	0	0	9785	0	0	0	0	0	0	825	825	1109	9505	8581	5764	67565	0	0	0.1061	0.1326	0.1214	0	0	0	8960	825	-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179335																																																																																																																																																																																											5236	0	0	4370	35592	168232	0	1625	0	17249	169552	0	0	0	0	18941	0	0	194	3776	0	0	1558	1558	2248	31951	36178	6723	99722	0	0	0.102538	0.149808	0.137486	0	0	0	17383	1558	-159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179700																																																																																																																																																																																											8414	0	0	42345	44228	455596	0	3342	0	38474	458757	0	0	0	0	41534	0	0	0	16541	0	0	3342	3342	1605	58323	229336	0	169237	0	0	0.083251	0.136583	0.125593	0	0	0	38192	3342	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179755																																																																																																																																																																																											2672	0	0	0	18095	91826	0	856	0	8502	91754	0	0	0	0	9542	0	0	818	3864	0	0	856	856	2203	20115	13662	3193	56981	72	0	0.0947	0.136	0.1238	0	0	0	8686	856	-184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180041																																																																																																																																																																																											3689	0	0	2630	5059	90231	0	624	0	7551	90216	0	0	0	0	7936	0	0	0	0	0	0	624	624	993	8024	13379	7353	68477	0	0	0.0813	0.1031	0.095	0	0	0	7312	624	-17	75	0	0	0	0	0	0	0	0	0	0	0	0	0	
180078																																																																																																																																																																																											5901	0	0	0	30791	373792	0	3746	0	26899	372800	0	0	0	0	29348	0	0	1377	0	0	0	3222	3222	1648	40932	170416	15953	163698	0	0	0.0702	0.1141	0.1016	0	0	0	26126	3222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144																																																																																																																																																																																											1414	0	0	14267	0	56213	0	372	0	9289	55549	0	0	0	0	9661	0	0	0	0	0	0	372	372	347	20260	13331	1620	22647	0	0	0.1672	0.2895	0.2784	0	0	0	9289	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180201																																																																																																																																																																																											3085	0	0	0	13708	55033	0	450	0	6289	55721	0	0	0	0	6673	0	0	0	868	0	0	373	373	1905	15329	23850	2648	14418	0	0	0.1131	0.2242	0.2117	0	0	0	6300	373	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180416																																																																																																																																																																																											4586	0	0	0	42122	214702	0	1885	0	33430	213931	0	0	0	0	35363	0	0	1481	0	0	0	1885	1885	1880	8421	96693	10648	109775	0	0	0.1566	0.2176	0.206	0	0	0	33478	1885	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180443																																																																																																																																																																																											98	0	0	0	13895	48781	0	606	0	4158	52738	0	0	0	0	4654	0	0	0	0	0	0	457	457	148	14099	5745	1068	29458	0	0	0.0796	0.1279	0.1153	0	0	0	4197	457	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180537																																																																																																																																																																																											3492	0	0	8815	10297	80525	0	1211	0	9803	79120	0	0	0	0	10615	0	0	0	259	0	0	749	749	1155	19087	13229	6369	48366	0	0	0.1247	0.1785	0.1659	0	0	0	9866	749	-63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180649																																																																																																																																																																																											9969	0	0	0	119531	681813	0	7552	0	53573	691680	0	0	0	0	59863	2744	0	0	44945	157	0	6566	6566	2026	141452	159132	26727	386702	4349	0	0.0771	0.1142	0.1017	0	0	0	53297	6566	-128	258	25000	0	0	0	0	0	0	0	0	0	0	0	0	
180845																																																																																																																																																																																											2118	0	0	0	22768	68770	0	420	0	8496	68625	0	0	0	0	9280	0	0	0	0	0	0	420	420	2477	24154	10926	2446	32000	0	0	0.1291	0.2177	0.2078	0	0	0	8860	420	-364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181347																																																																																																																																																																																											12004	0	0	0	106808	376811	0	4108	0	27138	367845	0	0	0	0	30219	0	0	3850	0	0	0	3246	3246	16061	111840	43834	10962	209790	2555	0	0.0737	0.1167	0.1042	0	0	0	26973	3246	-1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181459																																																																																																																																																																																											10043	0	0	58898	0	443857	0	4302	0	35362	451520	0	0	0	0	38841	0	0	15	18640	0	0	4326	4326	21284	73986	31409	11972	320633	514	0	0.076585	0.107652	0.095662	0	0	0	34515	4326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181758																																																																																																																																																																																											4858	0	0	0	14666	52788	0	165	0	5018	55296	0	0	0	0	5361	0	0	0	55	0	0	165	165	1280	20106	9927	3491	21818	0	0	0.094	0.1726	0.1673	0	0	0	5196	165	-178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181851																																																																																																																																																																																											13356	0	0	0	139621	645221	0	5012	0	57939	641545	0	0	0	0	57142	62	0	6165	44412	0	0	5012	5012	17144	133134	67524	38372	426774	624	0	0.0821	0.1115	0.1017	0	0	0	52130	5012	-856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181963																																																																																																																																																																																											4113	0	0	204	130813	216880	0	654	0	13213	216453	0	0	0	0	16764	0	0	0	1974	0	0	654	654	10668	148346	16306	4849	45111	0	0	0.074427	0.199488	0.191706	0	0	0	16110	654	-2897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182054																																																																																																																																																																																											4599	0	0	0	43713	137277	0	907	0	10850	129287	210	0	0	0	11751	0	0	0	2183	0	0	907	907	638	57287	28338	4964	51903	0	0	0.083875	0.149384	0.137854	0	0	0	10844	907	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182157																																																																																																																																																																																											1735	0	0	460	6681	45376	0	754	0	4243	46019	0	0	0	0	3498	0	0	0	357	0	0	331	331	573	11472	18901	3338	14915	0	783	0.070539	0.13243	0.119899	0	0	0	3167	331	-46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182175																																																																																																																																																																																											3659	0	0	2217	0	166774	0	637	0	12799	164153	0	0	0	0	13465	0	0	0	0	0	0	666	666	3417	7590	102312	5545	54092	0	0	0.078	0.1261	0.1199	0	0	0	12799	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182353																																																																																																																																																																																											618	0	0	0	7057	25836	0	232	0	2246	26038	0	0	0	0	2550	0	0	0	0	0	0	224	224	233	7861	3492	583	14588	0	0	0.0893	0.1425	0.13	0	0	0	2326	224	-80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182401																																																																																																																																																																																											2180	0	0	71012	12200	123526	0	416	0	12385	124036	0	0	0	0	12825	0	0	0	0	0	0	416	416	6973	84324	21995	4640	10691	0	0	0.1	0.3327	0.3219	0	0	0	12409	416	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182652																																																																																																																																																																																											808	0	0	4	1484	9803	0	31	0	1147	9909	0	0	0	0	945	0	0	0	0	0	0	31	31	1474	1262	2262	534	4602	0	0	0.0944	0.1579	0.1527	0	0	0	914	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182951																																																																																																																																																																																											5495	0	0	0	96038	204749	0	1174	0	14809	186191	279	0	0	0	16337	0	0	0	968	0	0	1173	1173	5492	100639	24453	9377	75693	0	0	0.081443	0.150449	0.139647	0	0	0	15164	1173	-407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183042																																																																																																																																																																																											2094	0	0	10	10844	106471	0	669	0	8036	105641	0	0	0	0	8745	0	0	60	84	0	0	669	669	928	19363	20895	3760	66019	0	0	0.0764	0.1088	0.1004	0	0	0	8076	669	-40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183051																																																																																																																																																																																											1328	0	0	10598	4469	31425	0	167	0	3017	31524	0	0	0	0	3225	0	0	0	100	0	0	167	167	1433	7968	11568	578	10663	0	0	0.097	0.1781	0.1689	0	0	0	3058	167	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183154																																																																																																																																																																																											1939	0	0	0	17261	38642	0	435	0	5612	38619	0	0	0	0	5974	0	0	0	175	0	0	234	234	2446	21022	2909	1325	12901	0	0	0.1486	0.3233	0.3106	0	0	0	5740	234	-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183668																																																																																																																																																																																											5650	0	0	0	14202	389374	0	3734	0	35369	395141	300	0	0	0	39196	0	0	1837	2693	0	0	3734	3734	4011	25216	2281	4248	361710	0	0	0.0897	0.1058	0.0958	0	0	0	35462	3734	-106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183770																																																																																																																																																																																											3321	0	0	0	54690	169314	0	994	0	14131	167319	0	0	0	0	15132	0	0	0	0	0	0	994	994	16074	48582	21947	6778	83730	150	0	0.084501	0.141129	0.131858	0	0	0	14138	994	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183846																																																																																																																																																																																											4727	0	0	0	70328	208029	0	1428	0	32890	206370	0	0	0	0	34161	0	0	0	11013	0	0	1428	1428	5794	60555	60481	11359	82411	0	0	0.158727	0.261026	0.250115	0	0	0	32733	1428	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183958																																																																																																																																																																																											1234	0	0	0	56819	160249	0	2897	0	19939	154890	0	0	0	0	21655	0	0	301	5553	0	0	1275	1275	16831	47556	19340	7750	79860	0	0	0.1316	0.2158	0.2031	0	0	0	20380	1275	-441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184142																																																																																																																																																																																											6852	0	0	21445	42366	267167	1561	1711	0	32443	270393	0	0	0	0	33696	0	0	395	0	0	0	1711	3272	5735	62115	42484	9493	157046	0	0	0.112518	0.176503	0.159364	0	0	0	30424	3272	2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184245																																																																																																																																																																																											5203	0	0	0	75837	233186	0	1363	0	17511	232378	0	0	0	0	21279	1250	0	0	12398	0	0	1363	1363	5489	49262	31464	9064	150866	0	0	0.0857	0.1165	0.109	0	0	0	19916	1363	-2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184656																																																																																																																																																																																											2182	0	0	11085	42997	90485	0	435	0	16055	89584	0	0	0	0	16496	0	0	0	0	0	0	435	435	1040	48269	15568	3313	26049	0	0	0.1796	0.3757	0.3658	0	0	0	16061	435	-153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184759																																																																																																																																																																																											1282	0	0	11577	384	31171	0	139	0	5319	30601	6	0	0	0	5458	0	0	0	0	0	0	139	139	296	11779	5699	972	13536	0	0	0.1738	0.2912	0.2838	0	0	0	5319	139	-116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
