"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
276551																																																																																																						0	0	8522	0	0	0	0	0	0	0	0	3354	3333	0	0	0	0	0	0	887	876	0	0	0	0	187	184	721	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4986	5005	4962	4926	0	4799	4821	0	0	999	984	298	0	0	585	298	1182	3104	2502	461	0	0	211	399	266	0	904	0																									0	0	0	0	
276579	0	0	628992	0	0	0	0	196492	195557	0	0	22689	21700	0	0	366	358	0	0	322851	316350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7100	7146	0	0	316202	311053	0	0	0	0	383155	381340	927417	913881	0	383155	381340	1595	1595	0	0	38779	60122	60122	472471	52406	84489	145014	157709	971	1396	394	146006	114722	53290	900	7146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																										60122																																												
276645																																																																																																						0	0	18090	0	0	0	0	0	0	0	0	9550	9476	0	0	0	0	0	0	297	288	0	0	0	0	0	0	783	777	0	0	0	0	0	0	0	0	0	0	250	251	0	0	0	0	0	0	23350	23162	0	0	0	12470	12370	600	596	4057	0	0	999	3058	8123	5143	4774	0	0	0	0	288	0	0	777	0																									0	0	0	0	
276654																																																																																																						0	0	6895	0	0	0	0	0	0	0	0	10036	9870	0	0	0	0	0	0	141	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2581	2581	0	0	0	0	0	0	13886	13734	0	0	0	1128	1141	0	0	3609	0	0	1960	1637	3046	4060	2483	406	32	0	110	0	0	0	0	0																									0	0	0	0	
276711																																																																																																						0	0	6215	0	0	0	0	34	34	0	0	6390	6215	37	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	799	789	0	0	0	0	37	37	15995	15832	0	0	0	8772	8794	0	0	0	0	0	34	0	849	455	13696	798	18	18	0	0	0	0	0	0																									0	0	0	0	
276775																																																																																																						0	0	0	0	0	0	0	0	0	0	0	1069	1045	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	88	0	0	0	0	30	30	1585	1547	0	0	0	416	414	1195	1170	90	0	0	90	0	196	299	962	0	0	0	0	0	30	0	0	0																									0	0	0	0	
276850																																																																																																						0	0	44056	0	0	0	0	0	0	0	0	52631	52536	0	0	0	0	0	0	1006	1021	0	0	0	0	0	0	70	69	0	0	0	0	0	0	1549	1543	0	0	3000	3010	0	0	0	0	135	135	67544	67191	0	135	135	7288	7272	0	0	24946	2000	1740	9072	15873	23065	9364	2662	2917	0	0	0	0	1021	0	69	1543																									0	0	0	0	
276953																																																																																																						1201	1183	7537	0	0	0	0	0	0	20341	19899	795	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22208	21752	895	867	0	666	670	0	0	998	970	1611	100	86	655	956	5758	2500	13120	0	0	0	0	0	0	0	0	0																									0	0	0	0	
277053																																																																																																						996	995	7787	0	0	0	0	0	0	0	0	11281	11150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996	995	11901	11772	0	0	0	620	622	6290	6154	596	0	0	692	1067	1244	2187	7156	422	0	0	0	0	0	0	0	0																									0	0	0	0	
277240																																																																																																						0	0	2518	0	0	0	0	0	0	0	0	1000	980	0	0	0	0	0	0	4622	4401	0	0	0	0	14	14	267	258	0	0	0	0	0	0	184	182	0	0	196	192	0	0	0	0	14	14	8100	7798	0	0	0	1831	1785	0	0	1378	0	0	105	1274	1137	328	114	0	0	0	0	0	4328	73	0	455																									0	0	0	0	
277277																																																																																																						0	0	0	0	0	5675	5611	0	0	0	0	0	0	119	121	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5801	5739	0	0	0	0	0	0	0	0	0	0	0	0	0	500	1186	3989	0	0	0	0	28	0	91	7	0	0																									0	0	0	0	
277558																																																																																																						0	0	6661	0	0	0	0	0	0	0	0	6471	6472	0	0	57	57	0	0	240	239	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1017	1000	0	0	0	0	0	0	12007	11971	0	0	0	4220	4201	0	0	2675	0	0	1797	1129	3572	2964	1711	500	91	57	11	0	139	0	0	2																									0	0	0	0	
277567																																																																																																						0	0	994	2002	2000	0	0	0	0	0	0	5530	5506	0	0	791	783	0	0	5324	5160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16067	15859	0	0	0	2420	2410	0	0	6500	0	0	996	5504	1006	763	1646	0	0	985	1906	1025	2027	0	0	0																									0	0	0	0	
277736																																																																																																						0	0	7758	0	0	0	0	0	0	0	0	5990	5934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17592	17593	0	0	0	11602	11659	0	0	3781	0	0	355	3425	2925	2456	8432	0	0	0	0	0	0	0	0	0																									0	0	0	0	
277820																																																																																																						0	0	57403	0	0	0	0	0	0	8597	8547	44832	44398	364	369	0	0	14357	13973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31387	30179	44832	44398	0	8069	7290	0	0	14947	14856	10568	0	0	250	10318	22627	17665	9728	475	29	64	4597	6607	3143	282	0	0																									0	0	0	0	
277950																																																																																																						0	0	8371	0	0	0	0	0	0	0	0	16944	16582	0	0	86	84	0	0	3614	3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	21144	20650	0	0	0	0	0	0	0	1490	0	0	250	1240	14116	1476	0	0	0	0	130	573	2263	602	0	0																									0	0	0	0	
278078																																																																																																						0	0	8083	0	0	0	0	0	0	0	0	8422	8311	0	0	0	0	0	0	7725	7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21386	21054	0	0	0	4405	4352	6185	6111	0	834	780	0	0	969	596	9959	1139	0	535	879	3404	781	2012	0	0																									0	0	0	0	
278153																																																																																																						0	0	5838	0	0	0	0	0	0	0	0	1756	1728	0	0	0	0	0	0	3929	3871	0	0	0	0	0	0	1640	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7325	7110	0	0	0	0	0	0	0	494	0	0	0	494	980	254	0	0	0	0	767	928	2176	0	242	1269																									0	0	0	0	
278256																																																																																																						0	0	14432	0	0	0	0	0	0	0	0	4487	4451	0	0	367	382	0	0	9193	9137	0	0	0	0	0	0	2945	2951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24695	24947	0	0	0	7703	8026	500	497	2796	0	0	2178	593	2584	1570	4666	885	0	336	280	1309	6947	646	2464	482																									0	0	0	0	
278555																																																																																																						0	0	31623	3968	3959	0	0	315	316	0	0	14172	14070	0	0	1344	1333	0	0	22195	21609	0	0	0	0	0	0	2875	2831	0	0	0	0	0	0	4400	4337	0	0	0	0	0	0	0	0	750	743	61770	60769	0	750	743	5504	5438	0	0	5545	6997	6876	814	5047	9892	3810	4970	0	1144	1414	7861	4692	7831	0	2690	4478																									0	0	0	0	
278733																																																																																																						0	0	14557	0	0	0	0	0	0	0	0	16974	16732	0	0	19	19	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18215	17997	0	0	0	1214	1238	1500	1473	225	0	0	0	225	12500	2237	1996	1012	0	27	0	0	0	0	0	0																									0	0	0	0	
278751																																																																																																						0	0	5020	0	0	0	0	0	0	0	0	6078	6054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6078	6054	0	0	0	0	0	0	0	1484	0	0	500	984	3572	998	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
278818																																																																																																						0	0	32455	0	0	0	0	110	112	0	0	11000	11006	0	0	1432	1428	0	0	53857	53293	0	0	310	311	0	0	2939	2815	0	0	0	0	0	0	0	0	0	0	3404	3256	0	0	0	0	0	0	105849	105092	0	0	0	30430	30338	1000	931	6005	2367	2533	6043	1000	5325	2006	22471	9000	160	4782	165	4663	22226	21903	140	2675																									0	0	0	0	
278957																																																																																																						0	0	11253	0	0	0	0	0	0	0	0	11213	11100	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17486	17366	0	0	0	5181	5170	0	0	3397	1090	1094	613	2784	6316	3269	3287	0	0	0	1	2	0	0	0	0																									0	0	0	0	
279105																																																																																																						0	0	5732	0	0	0	0	0	0	0	0	23282	23115	103	106	6911	6842	82	83	182294	178029	0	0	8584	8476	0	0	4831	4824	0	0	0	0	0	0	2510	2471	1002	1148	10735	10735	0	0	0	0	8067	8205	255536	250862	0	6880	6868	8453	8418	2000	1993	12323	7936	7952	8351	3972	12133	8271	12483	4940	8669	1438	7707	11179	134500	30039	7295	0																									0	0	0	0	
279338																																																																																																						0	0	8230	0	0	0	0	0	0	0	0	2500	2455	0	0	2605	2492	0	0	13527	12979	0	0	0	0	0	0	1929	1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	99	0	0	20661	19915	0	0	0	0	0	0	0	198	0	0	0	50	2455	49	0	0	0	148	1241	3585	5298	5199	1890	0																									0	0	0	0	
279673																																																																																																						0	0	243	0	0	0	0	0	0	0	0	8635	8580	0	0	971	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10676	10577	0	0	0	1070	1043	500	491	2786	0	0	748	2038	5373	736	728	0	0	789	0	0	165	0	0	0																									0	0	0	0	
279842																																																																																																						0	0	8930	0	0	0	0	0	0	0	0	2168	2149	0	0	0	0	0	0	12	12	0	0	0	0	0	0	10593	10425	0	0	0	0	0	0	878	863	0	0	1298	1302	0	0	0	0	0	0	40471	40630	0	0	0	25522	25879	1320	1310	4429	0	0	1575	3040	8163	6603	8295	1654	12	0	0	0	0	0	11288	0																									0	0	0	0	
279954																																																																																																						0	0	33827	1000	983	0	0	0	0	0	0	33142	32733	0	0	338	341	0	0	9077	8900	0	0	0	0	0	0	362	357	0	0	0	0	0	0	0	0	0	0	1308	1307	0	0	0	0	0	0	60513	59705	0	0	0	15286	15084	2517	2520	23233	0	0	6008	17692	12482	4846	8324	755	0	573	7925	743	0	0	0	357																									0	0	0	0	
280044																																																																																																						0	0	124469	0	0	0	0	0	0	0	0	58412	57527	0	0	992	958	0	0	12219	12087	0	0	0	0	0	0	66444	65182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187802	185853	0	0	0	49695	50059	0	0	6902	40	40	2130	4737	31559	25883	43278	0	0	2	3	0	7715	5324	61071	4111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
280110	0	0	6853301	4448	4503	0	0	1670	1664	0	0	76742	76736	0	0	137811	136436	0	0	187717	187785	0	0	0	0	0	0	7097948	7000310	0	0	0	0	0	0	815	1362	7343	7343	7896	7949	13000	13000	0	0	40670	41118	7696029	7656227	0	20327	20775	14138	14578	0	0	106007	16290	17265	93094	23306	31693	43495	154263	7887	14046	5793	13877	7817	190310	92379	4394952	2603533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150554	207639	0	0	0	0	0	0	0	0	0	207639	0	150554																																																										16290																																												
280138																																																																																																						0	0	16490	0	0	0	0	0	0	0	0	8144	8060	0	0	110	111	0	0	1092	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25042	24957	0	0	0	15696	15723	1800	1783	1879	0	0	352	1400	3465	2297	11746	4523	75	63	186	713	102	35	0	0																									0	0	0	0	
280352																																																																																																						0	0	3978	0	0	0	0	0	0	14486	14391	0	0	1	1	0	0	132	130	0	0	0	0	0	0	946	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15745	15646	0	0	0	180	181	0	0	0	0	4039	0	0	1000	3040	8566	2060	0	0	0	0	133	0	0	0	0	946																									0	0	0	0	
280558																																																																																																						0	0	2200	0	0	0	0	221	222	0	0	10329	10317	0	0	1	1	0	0	952	937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11679	11653	0	0	0	176	176	0	0	4590	0	0	1298	3304	6114	0	0	0	0	0	170	119	647	1	0	0																									0	0	0	0	
280950																																																																																																						0	0	5710	100	100	0	0	0	0	0	0	29519	29446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37674	37914	0	0	0	8055	8368	0	0	22684	0	0	5701	16983	7185	735	5751	1559	0	0	0	0	0	0	0	0																									0	0	0	0	
281144																																																																																																						0	0	2797	0	0	0	0	0	0	32225	31470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35383	34694	0	0	0	3158	3224	0	0	0	0	0	0	0	0	0	1274	140	33704	265	0	0	0	0	0	0	0	0																									0	0	0	0	
281210																																																																																																						0	0	36914	0	0	15	14	0	0	2200	2164	21730	21454	192	187	465	462	58	60	2230	2170	0	0	0	0	0	0	11848	11725	0	0	0	0	0	0	0	0	0	0	3104	3031	0	0	0	0	12551	12547	59072	58945	0	10086	10122	19695	20103	0	0	20018	0	0	3113	16324	16478	2565	18034	375	5	46	372	926	781	752	10447	1278																									0	0	0	0	
282048																																																																																																						0	0	3439	0	0	0	0	212	219	0	0	0	0	0	0	0	0	0	0	64	63	0	0	0	0	0	0	77	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3561	3807	0	0	0	3208	3439	0	0	0	0	0	219	0	291	0	3148	0	0	0	0	0	63	0	86	0																									0	0	0	0	
282226																																																																																																						0	0	27884	1996	1996	0	0	0	0	0	0	35842	35634	0	0	0	0	0	0	445	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	75	42102	41955	0	75	75	3819	3877	0	0	13647	0	0	4087	9560	8930	10382	8623	0	0	0	0	214	234	0	0	0																									0	0	0	0	
282329																																																																																																						0	0	68478	2992	2992	0	0	267	265	0	0	50943	50631	0	0	5	5	0	0	36439	36194	0	0	0	0	0	0	3606	3522	0	0	907	907	0	0	0	0	0	0	910	890	0	0	0	0	0	0	128279	127520	0	0	0	31153	31062	0	0	6419	1057	1052	2363	4320	38456	22785	17126	789	11	54	2698	1668	19495	12274	441	3988																									0	0	0	0	
282824																																																																																																						0	0	1985	0	0	0	0	0	0	0	0	17239	17227	0	0	0	0	0	0	8091	7868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	300	0	0	0	0	0	0	27884	27862	0	0	0	2047	2063	0	0	10354	206	404	2726	7350	8441	0	458	616	0	277	4231	3100	259	0	0	0																									0	0	0	0	
283054																																																																																																						0	0	42983	0	0	0	0	0	0	0	0	12984	12950	0	0	7289	6961	0	0	21084	20422	0	0	0	0	0	0	5634	5467	0	0	205	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70180	68823	0	0	0	21805	21788	999	987	101	1179	1038	0	51	2447	4973	27267	0	50	0	2859	3039	19335	2100	1671	3993																									0	0	0	0	
283157																																																																																																						0	0	3401	0	0	0	0	0	0	0	0	1496	1470	0	0	0	0	0	0	545	539	0	0	0	0	126	125	794	780	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	356	356	9157	9063	0	230	231	5822	5774	0	0	2620	0	0	1334	1047	3333	1215	1045	0	36	203	300	0	0	0	0	906																									0	0	0	0	
283438																																																																																																						0	0	99450	0	0	0	0	5061	4999	0	0	18714	18346	0	0	598	586	0	0	26294	25539	0	0	124	124	0	0	40894	40292	0	0	10354	10022	0	0	3323	3200	0	0	250	250	0	0	0	0	0	0	130368	128328	0	0	0	24756	24970	0	0	403	0	0	0	403	6336	19784	33198	14507	0	0	0	0	272	314	4382	49132																									0	0	0	0	
283652																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
283737																																																																																																						0	0	21375	0	0	0	0	0	0	26888	26740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4542	4542	0	0	0	0	0	0	31430	31282	0	0	0	0	0	0	0	0	0	12552	0	0	7547	5005	18878	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
283858																																																																																																						0	0	6843	0	0	0	0	0	0	0	0	5017	4979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10997	10887	0	0	0	5980	5908	0	0	4282	0	0	2234	2049	3286	1490	1828	0	0	0	0	0	0	0	0	0																									0	0	0	0	
283867																																																																																																						0	0	6926	0	0	0	0	0	0	0	0	4913	4834	0	0	0	0	0	0	14395	14232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	455	19308	19066	0	442	455	0	0	0	0	1327	0	0	1297	30	3607	70	272	0	0	0	0	0	14232	0	0	0																									0	0	0	0	
284154																																																																																																						0	0	3469	0	0	0	0	0	0	3983	3951	0	0	1041	1051	0	0	776	759	84	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5800	5761	84	86	0	0	0	0	0	250	249	1497	0	0	500	997	1987	250	250	0	0	0	27	16	1074	787	0	0																									0	0	0	0	
284239																																																																																																						0	0	5589	0	0	0	0	0	0	8221	8201	400	396	0	0	0	0	1557	1521	848	828	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9802	9746	1248	1224	0	0	0	0	0	0	0	3719	0	0	1300	2396	1798	2000	1123	0	0	0	1214	574	598	0	24	0																									0	0	0	0	
284248																																																																																																						0	0	1899	499	485	0	0	0	0	0	0	5748	5675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	1600	0	0	0	0	0	0	7847	7760	0	0	0	0	0	250	247	1236	0	0	1249	986	5225	0	300	0	0	0	0	0	0	0	0	0																									0	0	0	0	
284332																																																																																																						0	0	50964	0	0	0	0	0	0	0	0	44985	44638	0	0	0	0	0	0	5451	5384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52862	52513	0	0	0	2426	2491	0	0	11664	0	0	3503	8162	17368	10582	7515	0	12	0	1779	681	611	2300	0	0																									0	0	0	0	
284408																																																																																																						0	0	6875	0	0	0	0	0	0	0	0	2000	1986	0	0	0	0	0	0	1772	1744	0	0	0	0	0	0	190	187	0	0	0	0	0	0	917	918	0	0	511	498	0	0	0	0	0	0	7698	7618	0	0	0	2295	2271	0	0	2971	13	14	1270	1702	709	83	991	0	0	122	787	307	528	0	120	985																									0	0	0	0	
284556																																																																																																						0	0	0	0	0	0	0	0	0	0	0	500	490	0	0	7	8	0	0	113	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	820	807	0	0	0	200	199	0	0	0	0	0	0	0	0	590	99	0	15	0	0	0	88	15	0	0																									0	0	0	0	
284819																																																																																																						0	0	617421	0	0	0	0	0	0	3856	3794	121639	119461	0	0	38760	38439	0	0	289657	286927	0	0	0	0	0	0	87376	86297	0	0	0	0	0	0	65333	64444	0	0	21405	21161	0	0	0	0	58879	59297	814205	806724	0	55023	55503	178535	178842	17429	17182	9949	11500	11153	23719	2481	31767	22973	229187	68216	12559	60605	60327	13147	157835	20893	21203	129538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
284958																																																																																																						400	397	1150	0	0	0	0	0	0	5600	5514	1700	1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6090	6001	1700	1698	0	90	90	0	0	0	0	2425	0	0	525	1900	3565	1500	300	0	0	0	0	0	0	0	0	0																									0	0	0	0	
285151																																																																																																						2508	2529	16010	4102	3999	0	0	0	0	502	512	13709	13413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8069	8026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3010	3041	26163	25714	0	0	0	283	276	0	0	6449	0	0	1002	5447	13243	1006	0	0	0	0	0	0	0	0	5876	2150																									0	0	0	0	
285348																																																																																																						0	0	19129	0	0	0	0	0	0	0	0	23806	23726	0	0	0	0	0	0	913	940	0	0	0	0	0	0	1665	1667	0	0	4972	4978	0	0	0	0	0	0	0	0	0	0	0	0	7129	7048	31356	31311	0	7129	7048	0	0	988	987	0	0	0	0	0	16047	5260	8339	1208	0	0	0	0	0	940	0	6645																									0	0	0	0	
285544																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
285553																																																																																																						0	0	2682	0	0	0	0	0	0	0	0	3245	3245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2684	2688	0	0	0	0	705	705	6264	6265	0	705	705	335	332	0	0	4256	0	0	1661	2595	1911	302	501	0	0	0	0	0	0	0	0	0																									0	0	0	0	
285740																																																																																																						0	0	61686	0	0	322	323	2758	2762	14998	14724	16252	15973	0	0	0	0	4000	3893	7546	7444	0	0	0	0	942	923	7856	7833	0	0	0	0	1397	1350	510	492	0	0	0	0	0	0	0	0	28009	27678	44410	44085	0	6350	6465	9488	9581	3662	3590	8435	0	0	427	6626	12426	14781	15370	356	0	0	3	2129	5008	4303	5754	4911																									0	0	0	0	
285759																																																																																																						0	0	5208	0	0	0	0	0	0	0	0	5523	5458	0	0	0	0	0	0	8959	8783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15351	15119	0	0	0	791	800	507	495	1275	0	0	100	622	2253	2038	1323	0	0	553	1000	1555	4173	1503	0	0																									0	78	0	78	
285777																																																																																																						0	0	7813	0	0	0	0	187	198	0	0	0	0	0	0	3416	3395	1220	1184	4360	4279	0	0	0	0	1680	1670	241	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2900	2854	8935	8765	0	0	0	214	223	0	0	0	517	440	0	0	0	0	338	83	279	570	1593	504	1343	4605	1147	763																									0	0	0	0	
285852																																																																																																						0	0	13140	0	0	0	0	0	0	0	0	2763	2742	0	0	1594	1578	0	0	5955	5903	0	0	0	0	0	0	2993	2943	0	0	0	0	0	0	5186	5144	0	0	0	0	0	0	0	0	0	0	26496	26426	0	0	0	8005	8116	516	506	569	0	0	0	569	1988	820	4174	3306	0	0	1107	3089	1112	2173	1868	6218																									0	0	0	0	
285928																																																																																																						0	0	16685	0	0	0	0	119	120	0	0	6091	6052	0	0	1614	1609	0	0	17812	17549	0	0	0	0	0	0	1223	1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38066	37796	0	0	0	10707	10767	3493	3466	760	500	500	346	534	484	2505	11152	1918	109	3633	3229	6466	3109	2612	476	723																									0	0	0	0	
286251																																																																																																						0	0	1325	503	494	0	0	0	0	0	0	636	641	0	0	219	217	0	0	476	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2384	2370	0	0	0	550	543	0	0	741	0	0	3	669	246	122	641	0	21	24	190	210	237	7	0	0																									0	0	0	0	
286457																																																																																																						0	0	0	0	0	0	0	0	0	0	0	1389	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	1362	0	0	0	0	0	0	0	0	0	0	0	0	1362	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
286840																																																																																																						0	0	0	0	0	0	0	0	0	0	0	699	694	0	0	53	54	0	0	42	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1338	1325	794	791	0	1338	1325	0	0	0	0	181	0	0	50	328	752	429	473	0	21	63	13	0	0	0	0	0																									0	0	0	0	
