"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	
30052	264	6	5	0	272	19	0			0	0	
30155	1599	120	6	0	1498	25	0			0	0	
30258	4068	743	5	0	3500	180	0			0	0	
30418	0	0	0	0	0	0	0			0	0	
30502	5581	465	298	0	5150	332	0			0	0	
30650	1874	681	16	0	1518	341	0			0	0	
30810	711886	528094	147919	0	794788	758915	0	0	220931	0	0	
30856	1485	20	6	0	1485	26	0			0	0	
31134	570	148	57	0	570	205	0			0	0	
31255	3119	50	100	0	3910	941	0			0	0	
31657	612	180	20	0	581	169	0			0	0	
31826	1911	94	163	0	1904	290	40			0	0	
31835	1347	300	75	0	1161	189	0			0	0	
32159	1409	4135	42	0	1003	3771	0			0	0	
32234	272	0	12	0	263	3	0			0	0	
32766	196	0	20	0	189	13	0			0	0	
33147	3049	750	14	0	2392	107	0			0	0	
33259	5659	929	1	0	4730	1	0			0	0	
33268	598	0	20	0	601	23	0			0	0	
33549	307	42	0	0	298	33	0			0	0	
33727	2568	30	395	0	2377	234	0			0	0	
33754	50	0	0	0	50	0	0			0	0	
33772	22328	0	2225	0	16714	1586	4975			0	0	
33839	133	0	2	0	135	4	0			0	0	
33857	887	1	43	0	900	57	0			0	0	
34153	8628	6380	59	0	8401	5875	-337			0	0	
34359	414	0	51	0	369	9	3	0	0	0	0	
34425	2235	125	37	0	2158	85	0			0	0	
34434	839	0	47	0	798	6	0			0	0	
34452	339	23	1	0	353	38	0			0	0	
34537	14915	3285	417	0	7701	311	3823			0	0	
34555	709	440	26	0	770	527	0			0	0	
34742	2318	282	24	0	2062	50	0			0	0	
34836	206	73	5	0	134	6	0			20	0	
34863	235	108	54	0	245	172	0			0	0	
35057	951	448	18	0	742	257	0			0	0	
35244	7667	0	365	0	7810	508	0			0	0	
35301	17603	0	0	0	17591	0	12			0	0	
35570	6526	725	42	0	6019	260	0			0	0	
35646	317	0	11	0	354	48	0			0	0	
35842	467	150	15	0	370	68	0			0	0	
35936	37	1	1	0	36	1	0			0	0	
36054	9571	1473	314	0	9148	1364	0			0	0	
36344	2029	220	145	0	2129	465	0			0	0	
36456	521	25	85	0	329	1	83			0	0	
36858	1879	-133	115	0	1900	3	0			0	0	
36933	1127	251	209	0	1040	373	0			0	0	
37051	508	24	13	0	479	8	0			0	0	
37341	355	52	6	0	327	30	0			0	0	
37350	298	170	12	0	252	136	0			0	0	
37378	989	240	0	0	818	69	0			0	0	
37435	7720	1164	275	0	7091	807	-3			0	0	
37640	7129	1382	403	0	4021	3554	4877			0	0	
37659	351	340	10	0	412	411	0			0	0	
37743	501	60	12	0	446	17	0			0	0	
37949	3188	604	150	0	2435	1	0			0	0	
38526	1766	325	41	0	1785	385	0			0	0	
38535	3750	515	137	0	3275	177	0			0	0	
38740	1144	138	103	0	1090	187	0			0	0	
39327	2175	0	0	0	2191	16	0			0	0	
39420	7300	2280	426	0	6622	2028	0			0	0	
39475	15136	5791	818	0	14361	7021	1187			0	0	
39756	1329	125	110	0	1317	223	0			0	0	
39934	1709	187	208	0	1694	380	0			0	0	
40033	1470	1313	377	0	1030	1250	0			0	0	
40305	29454	4138	2307	0	29894	6885	0			0	0	
40350	258	0	1	0	258	1	0			0	0	
40707	2144	180	29	0	2027	92	0			0	0	
40855	517	60	7	0	451	1	0			0	0	
41245	316	60	20	0	288	52	0			0	0	
41553	587	40	45	0	639	137	0			0	0	
41629	1476	233	335	0	1332	424	0			0	0	
41647	7604	1263	119	0	6403	181	0			0	0	
41759	402	30	2	0	371	1	0			0	0	
41825	2450	0	10	0	2470	30	0			0	0	
41937	445	0	1	0	448	4	0			0	0	
41955	267	0	67	0	200	0	0			0	0	
42037	412	-210	348	0	332	58	0			0	0	
42055	1105	2386	133	0	464	1878	0			0	0	
42354	610	35	35	0	592	52	0			0	0	
42420	42648	11544	1483	1387	39492	10463	1979			0	0	
42448	4776	1354	196	0	4215	977	-12			0	0	
42457	396	0	80	0	492	176	0			0	0	
43052	1072	108	51	0	964	51	0			0	0	
43155	3031	639	187	0	2931	726	0			0	0	
43173	62015	412	477	0	64541	10694	7279			0	0	
43324	831	3	75	0	1355	157	-445			0	0	
43351	16	5	0	0	16	5	0			0	0	
43454	238	9	1	0	228	0	0			0	0	
43511	3065	671	58	0	2675	339	0			0	0	
43641	432	0	11	0	455	34	0			0	0	
43744	885	290	26	0	636	67	0			0	0	
43856	296	0	0	0	314	18	0			0	0	
43959	1147	-200	158	0	1205	16	0			0	0	
44040	1938	240	80	0	1753	135	0			0	0	
44134	16292	9350	710	0	21948	15716	0			0	0	
44433	3590	-210	130	0	3726	56	0			0	0	
44451	831	20	2	0	814	5	0			0	0	
44602	985	-245	110	0	1175	55	0			0	0	
44741	2204	262	111	0	2103	272	0			0	0	
44750	720	97	5	0	618	0	0			0	0	
44929	547	60	43	0	482	38	0			0	0	
45038	767	26	12	0	757	28	0			0	0	
45047	859	252	23	0	695	111	0			0	0	
45056	744	145	0	0	630	31	0			0	0	
45430	1155	147	14	0	1093	99	0			0	0	
45458	124	0	0	0	124	0	0			0	0	
45551	2795	0	294	0	2914	413	0			0	0	
45560	4292	155	220	0	4161	244	0			0	0	
45627	30695	5230	1318	0	28725	4578	0			0	0	
45775	336	23	0	0	313	0	0			0	0	
46053	1255	581	124	0	1377	827	0			0	0	
46941	750	50	46	0	750	96	0			0	0	
47153	247	0	7	0	243	3	0			0	0	
47247	1700	-477	634	0	1985	442	0			0	0	
47256	352	5	0	0	349	2	0			0	0	
47452	516	0	13	0	505	2	0			0	0	
47500	1403	0	11	0	1489	97	0			0	0	
48057	146	16	1	0	192	63	0			0	0	
48150	124	0	1	0	126	3	0			0	0	
48374	6063	1270	114	0	4565	661	775			0	0	
48440	314	24	0	0	290	0	0			0	0	
48552	1031	120	0	0	912	1	0	0	0	0	0	
48730	2661	1350	27	0	3527	2243	0			0	0	
49054	1588	398	0	0	1249	59	0			0	0	
49148	388	26	7	0	439	84	0			0	0	
49241	2163	385	195	0	2299	716	0			0	0	
49344	404	-150	39	0	655	140	0			0	0	
49643	190	9	21	0	184	24	0			0	0	
49652	1563	255	164	0	1297	153	0			0	0	
49821	7554	1125	940	0	7344	1855	0			0	0	
49858	265	20	37	0	249	41	0			0	0	
49951	543	0	0	0	543	0	0			0	0	
50144	428	94	54	0	432	152	0	0	0	0	0	
50461	3300	0	100	0	3216	16	0			0	0	
50546	224	-51	58	0	290	73	0			0	0	
50854	604	50	87	0	540	73	0			0	0	
50957	494	160	0	0	568	234	0			0	0	
51253	940	30	100	0	1073	263	0			0	0	
51356	606	90	8	0	596	88	0			0	0	
51459	869	62	17	0	915	125	0			0	0	
51730	475	60	46	0	452	83	0	0	0	0	0	
51842	1711	375	30	0	1415	109	0			0	0	
52410	227	60	8	0	181	22	0			0	0	
52456	136	0	5	0	144	13	0	0	0	0	4	
52719	0	0	0	0	0	0	0			0	0	
52951	639	349	74	0	481	265	0			0	0	
53015	195	0	51	0	178	34	0			0	0	
53033	12264	2043	500	0	10068	347	0			0	0	
53051	120	0	5	0	120	5	0			0	0	
53239	1286	105	30	0	1271	120	0			0	0	
53453	192	37	12	0	156	13	0			0	0	
53752	329	0	108	0	224	3	0			0	0	
54049	734	250	7	0	532	55	0			0	0	
54058	2153	270	74	0	2016	207	0			0	0	
54357	174	88	11	0	194	119	0			0	0	
54375	4921	253	69	0	5920	1321	0			0	0	
54441	827	96	9	0	850	128	0			0	0	
54656	724	130	72	0	697	175	0			0	0	
55176	782	120	0	0	674	12	0			0	0	
55251	2518	1150	503	0	2065	1200	0			0	0	
55336	2581	0	56	0	2580	55	0			0	0	
55635	685	24	6	0	786	131	0			0	0	
55653	315	20	154	0	327	186	0	0	0	0	0	
56230	1121	289	14	0	1039	221	0			0	0	
56258	1078	126	64	0	899	11	0			0	0	
56351	3910	2205	629	0	3949	2873	0			0	0	
56427	281	35	0	0	264	18	0			0	0	
56548	2133	390	48	0	1731	36	0			0	0	
56557	17871	766	519	0	16906	320	0			0	0	
56717	4469	785	82	0	3973	371	0			0	0	
56726	1391	315	20	0	712	190	534			0	0	
57040	572	60	66	0	522	76	0			0	0	
57228	1457	480	91	0	1340	454	0			0	0	
57255	694	149	171	0	734	360	0			0	0	
57451	1781	131	12	0	1650	12	0			0	0	
57572	403	0	6	0	400	3	0			0	0	
57956	928	137	71	0	865	145	0			0	0	
58074	1237	769	102	0	1040	674	0			0	0	
58207	2106	252	36	0	1863	45	0			0	0	
58225	1424	245	191	0	1295	307	0			0	0	
58243	41181	4417	1442	0	30909	2446	6859			0	0	
58355	36	0	1	0	37	2	0			0	0	
58551	939	20	20	0	946	47	0			0	0	
58636	2303	340	120	0	2082	239	0			0	0	
58757	1921	911	418	0	1308	716	0			0	0	
58971	45710	5844	3534	0	41084	4752	0			0	0	
59259	1807	170	2	0	1638	3	0			0	0	
59316	3828	220	89	0	3669	150	0			0	0	
59352	1053	137	95	0	822	1	0			0	0	
59679	84	0	0	0	84	0	0			0	0	
59754	170	50	3	0	135	18	0			0	0	
60143	493217	37000	38469	8750	516086	89533	-55			0	0	
60219	763	0	61	0	929	18	-209			0	0	
60330	2630	369	65	0	2405	209	0			0	0	
60433	1421	141	130	0	1270	120	0			0	0	
60545	409	3	0	0	409	3	0			0	0	
60554	366	24	0	0	350	8	0			0	0	
60648	2302	660	111	0	1755	224	0			0	0	
61122	6267	1006	471	0	6208	1418	0			0	0	
61355	12967	20399	2670	0	11154	21256	0			0	0	
61476	507	21	0	0	510	24	0			0	0	
61533	3743	1128	5	0	2623	13	0			0	0	
61757	1931	60	47	0	1842	18	0			0	0	
61832	1230	439	4	0	812	25	0			0	0	
61953	272	205	40	0	240	213	0			0	0	
62044	304	-260	185	0	409	30	0			0	0	
62101	32885	2966	4237	0	39118	13122	-314			0	0	
62147	463	27	2	0	445	11	0			0	0	
63050	893	0	38	0	874	19	0			0	0	
63069	155342	-610	10968	0	153983	8171	-828			0	0	
63078	10048	2675	951	0	8810	2388	0			0	0	
63201	352	25	31	0	316	30	10			0	0	
63359	1015	1101	42	0	950	1078	0			0	0	
63573	5611	0	30	0	5581	0	0			0	0	
63733	1927	367	154	0	1868	462	0			0	0	
63742	1393	394	8	0	1067	76	0			0	0	
63751	101	0	3	0	99	1	0			0	0	
64150	552	50	43	0	550	91	0			0	0	
64543	4389	550	201	0	4148	505	-5			0	0	
64552	512	26	14	0	511	39	0			0	0	
64619	16288	4503	1166	0	15689	8886	3816			0	0	
64730	2031	310	29	0	1776	84	0			0	0	
65205	3530	0	0	0	3530	0	0			0	0	
65241	1306	495	4	0	853	46	0			0	0	
65513	41	-60	0	0	102	1	0			0	0	
65559	1542	86	18	0	1535	97	0			0	0	
65746	5520	1100	144	0	6855	2579	0			0	0	
65858	10352	1035	510	0	9000	4017	3824			0	0	
66015	1497	1141	571	0	2055	2270	0			0	0	
66154	498	15	41	0	526	84	0			0	0	
66172	3847	50	60	0	3782	45	0			0	0	
66275	1931	-714	319	0	2400	74	0			0	0	
66837	2625	621	27	0	2189	212	0			0	0	
66846	7927	2763	2436	0	3760	4517	3485			0	0	
67142	467	551	181	0	556	821	0			0	0	
67151	3079	120	12	0	2998	51	0			0	0	
67209	3741	325	11	0	3424	19	0			0	0	
67254	21	6	0	0	18	3	0			0	0	
67311	91391	76155	18361	23089	90687	70723	0			0	0	
68345	1536	100	2	0	1497	63	0			0	0	
68448	508	0	3	0	511	6	0			0	0	
68756	1282	715	79	0	1063	575	0			0	0	
68831	989	67	125	0	1120	323	0			0	0	
68840	1213	42	2	0	1249	80	0			0	0	
68859	2966	0	68	0	3067	169	0			0	0	
68943	1448	390	38	0	1060	40	0			0	0	
69333	6530	1123	134	0	5738	465	0			0	0	
69351	746	0	28	0	878	160	0			0	0	
69678	3591	590	158	0	3134	291	0			0	0	
69847	143	18	4	0	139	18	0			0	0	
70049	2410	450	25	0	1967	32	0			0	0	
70058	366	0	40	0	418	92	0			0	0	
70076	114	0	0	0	114	0	0			0	0	
70151	734	67	0	0	668	1	0			0	0	
70218	899	-63	22	0	1095	155	0			0	0	
70254	90	12	6	0	103	31	0			0	0	
70414	1908	273	12	0	1738	115	0			0	0	
70638	1241	255	179	0	1392	585	0			0	0	
70955	142	6	3	0	133	0	0			0	0	
71318	4226	0	171	0	4420	365	0			0	0	
71457	1612	175	7	0	1431	1	0			0	0	
71859	61	-5	2	0	64	0	0			0	0	
72258	1500	170	18	0	1350	38	0			0	0	
72351	1023	240	42	0	980	239	0			0	0	
72454	474	78	26	0	412	42	0	0	0	0	0	
72614	13574	-2669	689	0	16402	848	0			0	0	
72678	451	-98	77	0	750	278	0			0	0	
73031	1010	421	49	0	717	177	0			0	0	
73116	6452	1037	110	0	5406	101	0			0	0	
73152	605	30	42	0	544	11	0			0	0	
73554	1326	0	168	0	1643	485	0			0	0	
73956	578	120	188	0	750	480	0			0	0	
74056	721	236	4	0	685	204	0			0	0	
74140	4567	531	374	0	4635	973	0			0	0	
74159	205	0	3	0	209	7	0			0	0	
74337	305	0	0	0	307	2	0			0	0	
74403	3202	339	66	0	2929	132	0			0	0	
74449	66	0	0	0	66	0	0			0	0	
74458	682	203	3	0	483	43	36			0	0	
75053	3877	350	73	0	3791	337	0			0	0	
75259	13	5	2	0	20	14	0			0	0	
75446	1740	180	10	0	1882	332	0			0	0	
75455	674	0	82	0	601	9	0			0	0	
75558	1712	656	23	0	1333	300	0			0	0	
75633	322742	21698	26172	0	317777	56496	13591			0	0	
75651	813	0	104	0	886	177	0			0	0	
76050	1007	49	38	0	1199	279	0			0	0	
76135	703	45	12	0	708	62	0			0	0	
76153	772	60	23	0	754	65	0			0	0	
76443	1102	250	27	0	879	54	0			0	0	
76854	2000	373	15	0	1650	38	0			0	0	
77150	437	120	8	0	373	64	0			0	0	
77253	715	237	46	0	549	30	-87			0	0	
77347	2426	277	48	0	2355	254	0			0	0	
77422	676	106	15	0	555	0	0			0	0	
77758	3984	3120	137	0	4786	4059	0	0	0	0	0	
77851	4077	785	331	0	4366	1405	0			0	0	
78036	961	106	0	0	871	16	0			0	0	
78054	381	-60	28	0	411	5	7			0	0	
78157	414	40	15	0	417	58	0			0	0	
78241	231	18	10	0	225	22	0			0	0	
78559	229	6	0	0	223	0	0			0	0	
78643	856	84	12	0	850	90	0			0	0	
78858	1896	1119	39	0	771	643	610			0	0	
79042	138	181	3	0	138	184	0			0	0	
79127	746	220	122	0	638	234	0			0	0	
79145	1384	200	26	0	1475	317	0			0	0	
79257	234	0	1	0	233	0	0			0	0	
79855	1618	530	27	0	1292	231	0	0	0	0	0	
80020	13	3	0	0	10	0	0			0	0	
80150	1721	215	965	0	1758	1217	0			0	0	
80431	643	100	113	0	585	155	0			0	0	
80552	310	0	20	0	290	0	0			0	0	
80936	1385	855	36	0	1646	1152	0			0	0	
81054	830	187	28	0	798	168	-15			0	0	
81429	961	200	17	0	802	58	0			0	0	
82033	927	78	1	0	852	4	0			0	0	
82257	182	-125	6	0	316	15	0	0	0	0	0	
82350	272	105	121	0	362	316	0			0	0	
82659	367	36	1	0	363	33	0			0	0	
83151	1533	464	23	0	1593	547	0			0	0	
83236	112	6	0	0	108	2	0			0	0	
83311	25387	4163	1101	732	23928	2753	-320			0	0	
83357	287	30	13	0	262	18	0			0	0	
83450	13933	5326	1365	0	11613	4201	-170			0	0	
83638	25872	6610	3259	0	23125	7135	13			0	0	
83834	735	56	10	0	735	66	0			0	0	
83852	151	0	5	0	146	0	0			0	0	
83955	322	0	37	0	392	107	0	0	0	0	0	
84046	262	60	3	0	302	103	0			0	0	
84055	112	0	20	0	92	0	0			0	0	
84251	122	0	0	0	123	1	0			0	0	
84345	1889	1826	65	0	1682	1684	0			0	0	
84541	4349	240	491	0	3832	724	510			0	0	
84804	51	0	0	0	51	0	0			0	0	
85043	563	488	9	0	540	474	0			0	0	
85052	16	4	2	0	14	4	0			0	0	
85258	400	60	2	0	338	0	0			0	0	
85454	307	30	29	0	339	91	0			0	0	
85856	68	3	5	0	67	7	0			0	0	
85931	1266	225	34	0	1242	235	0			0	0	
86349	1400	-300	21	0	1747	68	0			0	0	
86358	350	30	1	0	350	31	0			0	0	
86527	6565	2427	190	0	5740	1792	0			0	0	
86554	589	51	69	0	522	53	0			0	0	
87047	743	160	7	0	688	112	0			0	0	
87159	263	0	38	0	304	79	0			0	0	
87234	1812	0	35	0	1816	33	-6			0	0	
87476	1875	246	20	0	1680	71	0			0	0	
87533	2768	540	37	0	2533	342	0			0	0	
88240	250	0	0	0	250	0	0	0	0	0	0	
88259	473	0	5	0	489	21	0			0	0	
88352	393	132	25	0	351	115	0			0	0	
88455	1666	120	282	0	1530	266	0			0	0	
88530	832	436	56	0	761	421	0			0	0	
88950	174	27	2	0	147	2	0			0	0	
89032	581	60	18	0	527	24	0			0	0	
89135	550	10	9	0	550	19	0			0	0	
89162	0	0	0	0	0	0	0			0	0	
89452	916	180	2	0	808	74	0			0	0	
89751	4272	700	109	0	4563	1100	0			0	0	
89854	984	131	18	0	981	146	0			0	0	
89957	132	95	13	0	205	181	0			0	0	
90047	294	30	0	0	264	0	0	0	0	0	0	
90328	2902	520	104	0	2678	400	0			0	0	
90337	2489	380	190	0	2220	301	0			0	0	
90467	1025	0	0	0	1025	0	0			0	0	
90645	452	0	4	0	452	4	0			0	0	
90739	1225	324	60	0	1085	244	0			0	0	
91147	607	24	4	0	603	24	0	0	0	0	0	
91156	2413	323	127	0	2242	279	0			0	0	
91259	945	60	24	0	896	35	0			0	0	
91615	374	0	3	0	419	48	0			0	0	
91651	763	180	29	0	763	209	0			0	0	
91754	772	62	12	0	737	39	0			0	0	
91866	5052	200	13	0	4924	85	0			0	0	
91950	266	76	2	0	349	161	0			0	0	
91969	8409	1730	190	0	7003	514	0			0	0	
92050	437	28	10	0	464	65	0			0	0	
92144	283	0	1	0	282	0	0			0	0	
92630	13500	2206	36	0	11523	265	0			0	0	
92706	1262	270	47	0	1103	158	0			0	0	
92854	225	34	4	0	214	27	0	0	0	0	0	
92902	117	0	12	0	126	21	0			0	0	
93244	970	325	38	0	938	331	0			0	0	
93413	1867	-150	37	0	2036	56	0			0	0	
93543	2319	-188	70	0	2663	226	0			0	0	
93619	0	0	0	0	0	0	0			0	0	
93721	48332	5571	1281	0	46927	5447	0			0	0	
93758	411	180	72	0	360	201	0			0	0	
94139	3100	318	436	0	3000	654	0			0	0	
94456	700	65	44	0	675	84	0			0	0	
94522	2172	216	67	0	2064	175	0			0	0	
94755	732	300	117	0	657	342	0			0	0	
94858	612	222	54	0	381	71	26			0	0	
95051	922	160	84	0	1521	856	13			0	0	
95659	524	160	44	0	457	137	0			0	0	
96254	1536	49	27	0	1499	39	0			0	0	
96357	706	60	21	0	651	26	0			0	0	
