"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
226752	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	28	0	0	0						0				0	0	0	0	0			0	0	28	10	0	0	0	0			0	0	0	0	0	0	0	0				
226949	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0											0	0	0	0			0	0	6	0	0	0	0	0			0	0	0	0	0	0	0	0				
227151	0	0	0	0	0	0	0	9	0	0	0	0	64	37			0	0	84	7	0	0						0				0	0	0	0	0			2	1	69	17	0	0	6	0			0	0	0	0	0	0	0	9				
227179	0	0	101	0	0	0	0	0	0	0	0	0	171	117		0	0	0	331	196	0	0		0	0		0	0	0		0	0	0	0	0	0			7	3	27	23	0	28	0	0			0	0	0	0	0	0	0	0	0	0		
227357	0	0	0	0	0	0	0	0	0	0	0	0	17	10			0	0	0	0	0	0											0	0	0	0			0	0	0	7	0	0	0	0			0	0	0	0	0	0	0	0				
227656	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	2	8	0	0	6											0	0	0	0			0	0	2	6	0	0	0	0			0	0	0	0	0	0	0	0				
228000	0	0	0	0	0	0	37	0	0	0	0	0	35	3			0	0	186	28	0	5											0	0	0	0			0	0	116	32	0	0	0	0														
228055	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	2	0	0	0	0														
228158	9	0	0	0	0	0	0	0	0	0	0	0	40	1			0	0	249	14	0	0											0	0	0	0			0	0	214	39	0	0	12	0			0	0	9	0	0	0	0	0				
228345	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	216	1	0	60											0	0	0	0			0	0	21	2	0	0	134	0														
228952	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	13	0	0	0						0				0	0	0	0	0			0	0	13	0	0	0	0	0														
229342	0	0	0	0	0	0	0	0	0	0	0	0	15	11			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	4	0	0	0	0														
229427	0	0	0	0	0	0	0	0	0	0	0	0	44	17		0	0	9	42	0	0	21		0	0		0	0	0		0	0	0	0	0	0			0	0	21	18	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
229454	0	0	0	0	0	0	0	0	0	0	0	0	23	0			0	0	25	0	0	0											0	0	0	0			0	0	24	22	1	0	1	0			0	0	0	0	0	0	0	0				
229801	0	0	0	0	500	0	0	85	5	0	0	0	1548	459		0	0	0	5788	2626	0	0		0	0		0	0	0		0	0	0	0	0	0			173	73	2484	923	8	0	0	0			0	0	0	0	0	57	0	28	0	0		
229913	0	0	0	0	0	0	0	0	0	0	0	0	22	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
229940	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	17	0	0	0											0	0	0	0			0	0	17	9	0	0	0	0														
229959	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	25	1	0	0						0				0	0	0	0	0			0	0	18	3	0	0	6	0														
230254	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	250	246	0	0											0	0	0	0			0	0	2	1	0	0	2	0			0	0	0	0	0	0	0	0				
230357	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	0	62	47	0	0						0				0	0	0	0	0			0	0	15	5	0	0	0	0														
230423	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	0	28	6	0	0						0				0	0	0	0	0			10	0	2	20	0	0	10	0			0	0	0	0	0	0	0	0				
230508	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0											0	0	0	0			0	0	3	0	0	0	0	0			0	0	0	0	0	0	0	0				
230535	9	1	0	0	8	0	0	1	0	0	0	0	7	4			0	0	73	36	0	20											0	0	0	0			0	0	0	1	0	0	0	0			9	1	0	0	0	0	0	1				
230610	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	0	106	30	0	0											0	0	0	0			13	1	63	9	6	0	0	0			0	0	0	0	0	0	0	0				
230740	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
230759	0	0	0	0	0	0	0	0	0	0	0	0	17	2		0	0	0	117	101	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	16	15	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
231149	0	0	0	0	0	0	0	0	0	0	0	0	26	22			0	0	6	0	0	0						0				0	0	0	0	0			0	0	6	3	1	0	0	0														
231242	0	0	0	0	188	0	65	0	0	0	0	0	208	113		0	0	77	1944	1065	0	184		0	0		0	0	0		0	0	0	0	370	6			0	0	21	11	0	1	0	51			0	0	0	0	65	0	0	0	0	0		
231279	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	7	0	0	0											0	0	0	0			5	5	2	0	0	0	0	0	0													
231336	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0	0													
232258	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
232744	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	1	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
232847	0	0	0	50	0	0	0	1	0	0	0	0	52	0			0	0	49	6	0	0						0				0	0	0	0	0			0	0	1	1	0	0	42	0			0	0	0	0	0	1	0	0				
232856	0	0	0	0	0	0	0	0	0	0	0	0	43	2			0	0	93	0	0	0											0	0	0	0			0	0	68	25	16	0	25	0			0	0	0	0	0	0	0	0				
233022	3	0	0	0	0	0	0	0	0	0	0	0	332	258			0	2	158	51	0	95						0				2	0	0	0	0			0	1	9	11	60	0	0	0			0	0	3	0	0	0	0	0				
233031	16381	975	1319	583	170	701	10963	1908	4790	3241	0	0	53676	12243	12243	0	2	8175	154756	25809	0	31709	25799	10	0	0	0	802	0	0	0	504	13	0	13639	1562	1569	986	0	0	25716	15627	6897	272	20111	1778		3717	2372	610	14009	365	7249	1215	3714	693	1073	344	2897	
233246	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	0	0	0	0	0														
233358	0	0	0	0	0	0	0	61	0	0	0	0	73	0			0	0	32	0	0	0						0				0	0	0	0	0			0	0	32	12	0	0	0	0			0	0	0	0	0	0	0	61				
233442	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	1	0	0	0	0														
233451	0	0	0	0	0	0	0	1	0	0	0	0	3	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	2	0	0	0	0	0													
233527	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	12	0	0	0											0	0	0	0			0	0	12	6	0	0	0	0	0		0	0	0	0	0	0	0	0				
233554	0	5	0	0	0	0	0	5	170	283	0	0	529	80			0	12	551	298	0	18						0				0	0	0	0	0			4	1	43	140	0	3	17	1	0													
234056	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	6	0	0	0						0				0	0	0	0	0			0	0	6	27	0	0	0	0	0													
234355	0	0	0	14	0	0	22	2	0	0	0	0	131	49		0	0	9	446	183	0	97		0	0		0	97	0		0	9	0	0	36	3			0	0	72	32	22	0	36	0			0	0	0	0	0	0	22	2	0	0		
234506	0	0	0	0	0	0	0	0	0	0	0	0	23	0			0	1	1	0	0	1											0	0	0	0			0	0	0	22	0	0	0	0														
234645	566	0	0	0	0	0	0	0	0	0	0	0	8	0		0	0	0	984	321	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	9	2	6	0	88	0			181	0	385	0	0	0	0	0	0	0		
234739	0	4	0	0	13	0	73	3	0	0	0	0	24	0		0	0	0	239	0	0	0		0	0		0	0	0		0	0	0	0	26	0			13	1	55	12	4	0	28	31			0	0	0	4	0	0	73	3	0	0		
234841	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	3	196	160	0	35						35				3	0	0	0	0			0	0	1	0	0	0	0	0														
235017	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	27	49	0	0	15											0	0	0	0			0	0	0	0	0	0	34	0														
235231	0	0	0	0	0	0	0	2	0	0	0	0	20	3			0	4	75	0	0	10											0	0	0	0			0	0	50	11	0	0	15	0														
235316	0	0	0	0	0	0	49	0	0	0	0	0	15	13			0	0	51	0	0	0											0	0	0	0			0	0	2	2	0	0	0	0			0	0	0	0	0	0	49	0				
235446	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	16	10	0	0						0				0	0	0	0	0			5	0	1	1	0	0	0	0														
235521	0	0	0	0	0	0	0	0	0	0	0	0	65	0			0	1	82	0	0	2						0				0	0	0	0	0			5	0	75	64	0	0	0	0			0	0	0	0	0	0	0	0				
235530	0	2	0	0	0	0	0	0	0	0	0	0	105	15			0	60	34	0	0	0						0				60	0	0	15	0			0	0	19	18	0	10	0	0			0	0	0	2	0	0	0	0				
235558	0	0	0	0	0	0	0	1	0	0	0	0	2	0			0	1	1	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0														
235950	0	0	0	0	0	0	0	1	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
236050	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	3	0	0	0	0														
236153	0	0	0	0	0	0	0	0	0	0	0	0	57	10		0	0	8	4981	4890	0	3		0	0		0	3	0		0	8	0	0	0	0			5	11	58	28	0	0	25	0			0	0	0	0	0	0	0	0	0	0		
236256	0	0	0	0	0	0	0	8	0	0	0	0	15	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	7	0	0	0	0														
236452	0	1	0	0	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	0											0	0	0	0			0	0	1	1	0	0	0	0			0	1	0	0	0	0	0	0				
236519	0	0	0	0	0	0	0	0	0	0	0	0	66	1		0	0	0	122	0	0	0		0	0		0	0	0		0	0	0	0	0	0			4	1	118	64	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
236603	0	0	0	0	0	0	0	0	0	0	0	0	21	4			0	1	115	98	0	0											0	0	0	0			0	0	17	16	0	0	0	0														
236706	0	0	0	0	0	0	0	0	0	0	0	0	3	2		0	0	0	2	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
236751	81	49	0	0	3	0	62	5	0	0	0	0	444	123		0	0	0	1422	328	0	3		0	0		0	0	0		0	0	0	0	0	2			68	54	553	201	7	3	281	43			81	49	0	0	62	5	0	0	0	0		
236957	0	0	0	0	0	0	273	0	0	0	0	0	9	0			0	0	330	0	0	0											0	0	0	0			5	1	9	8	0	0	43	0			0	0	0	0	0	0	273	0				
237066	0	0	0	0	0	0	0	0	0	0	0	0	66	23		0	0	0	137	0	0	7		0	0		0	7	0		0	0	0	0	0	0			0	1	130	25	17	0	0	0			0	0	0	0	0	0	0	0	0	0		
237150	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	9	0	0	0											0	0	0	0			0	0	9	3	0	0	0	0														
237619	0	0	0	0	0	1	0	0	0	0	0	0	115	1		0	0	0	129	0	0	0		0	0		0	0	0		0	0	0	0	5	0			0	0	118	100	2	11	0	6			0	0	0	0	0	0	0	0	0	0		
237936	7	9	0	0	0	0	0	3	0	0	0	0	290	60		0	0	106	289	0	0	130		0	0		0	0	0		0	0	0	0	8	2			0	0	92	105	2	3	52	0			0	0	7	9	0	3	0	0	0	0		
237954	0	0	0	0	0	0	0	0	0	0	0	0	35	16			0	2	15	0	0	0											0	0	0	0			1	4	14	10	3	0	0	0														
238045	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	38	0	0	0						0				0	0	0	0	0			0	0	38	7	0	0	0	0	0													
238139	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	5	0	0	3											0	0	0	0			0	0	2	3	0	0	0	0			0	0	0	0	0	0	0	0				
238241	0	0	0	0	0	0	0	0	0	0	0	0	72	1			0	13	181	51	0	16											0	0	0	0			16	10	75	45	3	0	23	0			0	0	0	0	0	0	0	0				
238250	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
238737	0	0	0	0	0	0	0	0	0	0	0	0	25	0		0	0	0	367	257	0	6		0	0		0	0	0		0	0	0	0	0	0			0	0	104	25	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
238755	0	0	0	0	0	0	0	0	0	0	0	0	9	5			0	0	12	0	0	0						0				0	0	0	0	0			0	0	12	4	0	0	0	0	0		0	0	0	0	0	0	0	0				
238812	0	0	0	0	0	0	0	0	0	0	0	0	7	7			0	0	8	0	0	1											0	0	0	0			7	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
239015	0	0	0	0	0	0	0	0	0	0	0	0	10	10			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
239042	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
239275	85	0	0	0	0	0	0	0	0	0	0	0	36	1		0	0	0	196	18	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	93	35	0	0	0	0			85	0	0	0	0	0	0	0	0	0		
239556	0	0	0	0	0	0	0	0	0	0	0	0	35	18			0	0	29	5	0	0											0	0	0	0			0	1	20	16	0	0	4	0			0	0	0	0	0	0	0	0				
239613	0	0	0	0	0	0	0	15	0	0	0	0	191	6		0	0	7	232	11	0	33		0	0		0	0	0		0	0	0	0	1	0			0	0	157	163	0	0	0	30			0	0	0	0	0	12	0	3	0	0		
239640	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	3	0	0	0			0	0	0	0	0	0	0	0				
239659	0	0	0	0	0	0	0	0	0	0	0	0	22	16			0	0	349	267	0	1											0	0	0	0			0	0	16	6	0	0	65	0			0	0	0	0	0	0	0	0				
239752	0	0	0	0	0	0	0	0	0	0	0	0	4	3			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
240356	0	0	0	0	0	0	0	0	0	0	0	0	22	13			0	0	41	16	0	0											0	0	0	0			0	0	0	0	9	0	25	0			0	0	0	0	0	0	0	0				
240459	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	38	0	0	0											0	0	0	0			0	0	8	6	0	0	30	0														
240468	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	16	0	0	0						0				0	0	0	0	0			0	0	1	8	0	0	15	0														
240954	0	0	0	0	0	0	0	0	0	0	0	0	9	3			0	0	18	9	0	0											0	0	0	0			0	0	9	6	0	0	0	0			0	0	0	0	0	0	0	0				
241009	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	42	5	0	0											0	0	0	0			1	0	36	3	0	0	0	0														
241157	0	0	0	0	0	0	0	0	0	23	0	0	86	3		0	0	33	137	0	0	120		0	0		0	0	0		0	0	0	0	0	0			0	0	12	27	0	0	4	1			0	0	0	0	0	0	0	0	0	0		
241559	0	0	0	0	0	0	0	0	0	0	0	0	3	3			0	0	131	121	0	0						0				0	0	0	0	0			1	0	9	0	0	0	0	0			0	0	0	0	0	0	0	0				
241607	0	0	0	0	0	0	0	0	0	0	0	0	5	0		0	0	0	40	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	40	5	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
242248	0	0	0	0	0	0	0	0	0	0	0	0	60	4			0	13	70	10	0	12											10	0	0	0			12	2	36	33	8	0	0	0														
242257	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	2	49	0	0	40											0	0	0	0			0	0	5	7	4	0	4	0			0	0	0	0	0	0	0	0				
242444	0	0	0	0	0	0	0	0	0	0	0	0	57	2		0	0	0	133	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	124	55	0	0	0	9	0		0	0	0	0	0	0	0	0	0	0		
242949	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
242958	0	0	0	0	0	0	0	0	0	0	0	0	18	4			0	0	52	0	0	0											0	0	0	0			0	0	22	13	1	0	30	0			0	0	0	0	0	0	0	0				
243375	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0											0	0	0	0			0	0	0	2	0	0	0	0														
243414	0	0	0	0	0	0	181	121	0	0	0	0	127	5			0	0	283	97	0	0											0	0	0	0			0	0	5	1	0	0	0	0			0	0	0	0	31	0	150	121				
243647	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0													
243955	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	1	0	0	0						0				0	0	0	0	0			1	0	0	9	0	0	0	0														
244037	0	0	0	0	0	0	0	0	0	0	0	0	3	2			0	0	6	3	0	0						0				0	0	0	0	0			0	0	3	1	0	0	0	0			0	0	0	0	0	0	0	0				
244149	0	0	0	0	0	0	160	0	0	0	0	0	7	2			0	0	386	0	0	0						0				0	0	0	0	0			0	0	17	3	2	0	98	111			0	0	0	0	0	0	160	0				
244158	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	0	268	185	0	0						0				0	0	0	0	0			0	0	83	5	0	0	0	0														
244251	0	0	0	0	0	0	0	0	0	0	0	0	178	164			0	4	643	628	0	0						0				4	0	0	0	0			0	1	15	9	0	0	0	0														
245016	0	0	0	0	0	0	0	0	0	0	0	0	73	72	72	0	0	0	20	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
245276	0	0	0	0	0	0	0	0	0	0	0	0	238	22		0	0	80	2272	14	0	255		0	0		0	0	0		0	0	0	0	0	0			59	14	918	122	0	0	1026	0	0		0	0	0	0	0	0	0	0	0	0		
245351	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	0	0	0	0	0														
245557	0	0	0	0	0	0	10	0	0	0	0	0	42	4		0	0	19	203	52	0	29		0	0		0	0	0		0	0	0	0	26	0			0	0	33	19	0	0	53	0			0	0	0	0	10	0	0	0	0	0		
245856	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
246022	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	5	0	0	0											0	0	0	0			0	0	5	0	0	4	0	0			0	0	0	0	0	0	0	0				
246134	0	0	0	0	0	0	0	0	0	0	0	0	50	3			0	0	150	0	0	0											0	0	0	0			0	0	150	47	0	0	0	0			0	0	0	0	0	0	0	0				
246237	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	11	0	0	2	0	0														
246321	0	100	0	0	0	0	0	0	0	0	0	0	146	3		0	0	5	27	0	0	9		0	0		0	0	0		0	0	0	0	0	0			1	0	17	38	0	0	0	0			0	100	0	0	0	0	0	0	0	0		
246451	0	0	0	0	0	0	0	0	0	0	0	0	6	2			0	0	15	1	0	0											0	0	0	0			0	0	14	4	0	0	0	0			0	0	0	0	0	0	0	0				
246657	0	0	0	0	0	0	0	0	0	0	0	0	44	9		0	0	21	201	80	0	81		0	0		0	0	0		0	0	0	0	0	0			9	3	13	9	2	0	18	0			0	0	0	0	0	0	0	0	0	0		
246947	0	0	0	0	0	0	0	0	0	0	0	0	13	2			0	0	38	0	0	0											0	0	0	0			0	2	12	9	0	0	26	0														
246956	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	13	5	0	0	5						0				1	0	0	0	0			0	0	0	1	0	0	0	0														
247140	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
247355	0	0	0	0	0	0	0	0	0	0	0	0	64	17		0	0	0	139	15	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	124	47	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
247449	0	0	0	0	0	0	0	0	0	0	0	0	39	30			0	0	30	30	0	0						0				0	0	0	0	0			0	0	0	5	0	4	0	0														
247476	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	21	0	0	0											0	0	0	0			20	5	1	2	0	0	0	0			0	0	0	0	0	0	0	0				
247551	22	14	0	0	0	0	0	0	0	0	0	0	24	0			0	0	28	0	0	0						0				0	0	0	0	0			0	0	6	10	0	0	0	0	0		0	0	22	14	0	0	0	0				
247645	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0						0				0	0	0	0	0			3	0	3	0	0	0	0	0														
247908	0	0	0	0	0	0	0	37	0	0	0	0	51	8		0	0	0	34	6	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	28	3	3	0	0	0			0	0	0	0	0	37	0	0	0	0		
248147	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
248240	113	0	0	0	0	0	0	0	0	0	0	0	56	16		0	0	0	4480	4294	0	0		1108	0		0	0	0		0	0	0	0	0	0			3	0	38	40	0	0	32	0			0	0	113	0	0	0	0	0	0	0		
248352	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	1	1	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
248455	0	16	0	0	0	0	0	0	0	0	0	0	29	8			0	0	998	998	0	0						0				0	0	0	0	0			0	0	0	5	0	0	0	0			0	0	0	16	0	0	0	0				
248633	0	3	0	0	0	0	0	0	0	0	0	0	36	3			0	0	138	8	0	0											0	0	0	0			0	0	101	27	0	3	29	0			0	3	0	0	0	0	0	0				
248745	64	0	0	0	0	0	0	0	0	0	0	0	43	33			0	0	82	0	0	0											0	0	0	0			5	0	3	0	10	0	10	0	0		64	0	0	0	0	0	0	0				
248950	0	0	0	0	0	0	0	0	0	0	0	0	13	5			0	3	1	0	0	0						0				3	0	0	0	0			1	0	0	5	0	0	0	0														
248969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
249153	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	53	32	0	0						0				0	0	0	0	0			0	0	21	0	0	0	0	0														
249256	160	78	0	0	0	0	265	6	0	0	0	0	85	0			0	0	700	105	0	0											0	0	0	0			17	0	113	1	0	0	40	0			160	78	0	0	265	6	0	0				
249304	0	0	0	0	0	0	12	0	0	0	0	0	41	8			0	0	995	952	0	1											0	0	0	0			0	0	30	33	0	0	0	0			0	0	0	0	0	0	12	0				
249416	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	4	0	0	0											0	0	0	0			0	0	4	4	0	0	0	0														
249546	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	412	412	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
249555	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	5	8	0	0	4											0	0	0	0			0	0	4	0	0	0	0	0														
249564	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
249612	0	0	0	0	0	0	0	0	0	0	0	0	35	0		0	0	0	17	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	17	13	22	0	0	0			0	0	0	0	0	0	0	0	0	0		
249658	0	2	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0											0	0	0	0			0	0	0	0	0	0	0	4			0	0	0	2	0	0	0	0				
249872	0	0	0	0	0	0	0	0	0	0	0	0	54	4		0	0	0	1137	811	0	0		0	0		0	0	0		0	0	0	0	195	25			3	2	52	6	0	17	56	20			0	0	0	0	0	0	0	0	0	0		
249957	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
250047	0	0	0	0	0	0	5	0	0	0	0	0	0	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	3	0	0	0	0	0			0	0	0	0	0	0	5	0				
250430	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	46	0	0	0											0	0	0	0			0	0	46	11	0	0	0	0														
250850	0	0	0	0	0	0	0	0	0	0	0	0	265	249			0	0	3	3	0	0						0				0	0	0	0	0			0	0	0	16	0	0	0	0														
251352	0	0	0	0	0	0	0	0	0	0	0	0	43	35			0	0	4	0	0	0						0				0	0	0	0	0			1	0	3	8	0	0	0	0														
251558	0	0	0	0	0	0	0	0	0	0	0	0	82	61			0	0	273	12	0	0											0	0	0	0			16	7	16	14	0	0	229	0														
251736	1000	0	0	0	0	0	9	0	0	0	0	0	159	13		0	0	0	2285	312	0	0		0	0		0	0	0		0	0	0	0	335	15			0	0	163	128	3	0	466	0			1000	0	0	0	0	0	9	0	0	0		
251745	0	0	0	0	0	0	16	0	0	0	0	0	35	0			0	1	93	0	0	7						6				1	0	0	0	0			6	0	58	32	0	2	6	0														
251857	0	0	0	0	0	0	0	0	0	0	0	2	3	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	1	0	0	0														
252041	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	4	0	0	0	0			0	0	0	0	0	0	0	0				
252256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0											0	0	0	0			0	0	2	0	0	0	0	0														
252452	0	0	0	0	0	0	0	0	0	0	0	0	15	15			0	0	18	0	0	0						0				0	0	8	0	0			0	0	8	0	0	0	10	0	0													
252658	0	0	0	0	0	0	0	0	0	0	0	0	8	2			0	0	18	0	0	0											0	0	0	0			0	0	18	6	0	0	0	0			0	0	0	0	0	0	0	0				
252706	0	0	0	0	0	0	3	3	0	0	0	0	99	54		0	0	33	375	324	0	44		0	0		0	0	0		0	0	0	0	0	0			0	0	4	2	7	0	0	0			0	0	0	0	3	3	0	0	0	0		
252836	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
253262	0	0	0	0	0	0	0	0	0	0	0	0	24	23			0	0	24	18	0	0						0				0	0	0	0	0			0	0	6	1	0	0	0	0														
