"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
249153							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2006	98	0	0	53595	2050	8061	57						
249256																															0	8325	511	0	0	33307	5961	16249	60	58228	0				
249304							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3522	326	0	0	39991	5534	32504	121						
249416							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8477	320	0	0	60812	12786	22044	187						
249546							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1412	209	0	0	31259	3359	12422	35						
249555							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3582	248	0	0	52034	9013	47419	121						
249564							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	954	53	688	2	35241	3516	66176	214						
249612							659	0	0	38281		0	0	13782		0	0	0	0	0		0	0	1550836	0	0	0	0	0	0	0	420093	37769	12297	26	2943808	310685	2548836	9980						
249658							11	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	144	27	0	0	21961	4189	96168	58						
249872							15	0	0	0		0	0	0		0	0	0	0	0		0	0	139309	0	0	0	0	0	0	0	194229	16828	7182	21	1045628	144356	217396	1153						
249957							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1541	171	0	0	14479	1829	4595	15						
250047							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	517	85	0	0	69725	6831	47318	198						
250430							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5263	248	0	0	56955	7507	16513	64						
250850							12	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1462	115	0	0	21593	2829	17241	44						
251352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7185	457	0	0	93709	11872	88008	300						
251558							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9078	1638	0	0	79943	15158	72004	243						
251736							0	0	0	0		0	0	0		0	0	0	0	0		0	0	475914	0	0	0	0	0	0	0	52351	3285	1103	4	661147	69235	549490	1624						
251745							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14412	901	687	2	132738	26297	83713	415						
251857																															0	1202	180	0	0	28776	4292	10993	61	41319	0				
252041							0	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	2492	269	605	2	84638	13665	66566	259						
252256							14	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	664	22	0	0	7755	1807	3270	15						
252452							11	0	0	0		0	0	0		20	0	0	0	0		0	0		0	0	0	0	0	0	0	1807	184	0	0	25337	4740	9451	45						
252658							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1480	95	0	0	27947	2814	31540	97						
252706							0	0	0	0		0	0	0		0	0	0	0	0		149	0	352588	0	0	0	0	0	0	0	43919	3948	2221	4	632752	79984	531866	1811						
252836							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8714	449	1604	4	195063	15498	198848	824						
253262							1	0	0	0		0	0	0		0	0	110	0	0		0	0		0	0	0	0	0	0	0	2735	133	0	0	76558	7779	76214	280						
253356							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19107	598	260	1	230891	21629	408726	1200						
253440																															0	2461	221	0	0	111614	8888	36233	126	150573	0				
253468							0	0	0	1866		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12443	1139	0	0	292272	37827	330831	1120						
253646							36	0	0	0		0	0	0		8	0	0	0	0		0	0		0	0	0	0	0	0	0	3244	366	382	1	46532	5589	43528	161						
253730																															0	2990	210	256	1	32820	4634	18747	90	54994	0				
253776							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1383	124	0	0	6057	963	1623	14						
254317							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	56759	6069	2693	8	352004	23333	187869	1015						
254504																															0	4532	439	570	1	83505	18128	29023	128	117916	0				
254652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1797	102	0	0	44912	7084	32679	151						
254670							0	0	0	0		0	0	11		0	0	0	0	0		0	0		959	0	0	0	0	0	0	717	58	1702	3	6037	440	5917	37						
254849							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	325	84	0	0	32945	5814	161126	180						
255136							0	0	0	128		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12755	776	0	0	143245	21699	91148	362						
255350																															0	4786	218	906	3	43611	5093	20723	101	70250	0				
255547							0	0	0	4		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2639	313	0	0	36202	3945	9053	55						
255556							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4317	257	0	0	57404	11134	38721	173						
255659							0	0	0	0		0	0	0		0	0	0	0	0		51	0	558657	0	0	0	0	0	0	0	45645	2737	2994	6	673525	83168	689838	2610						
255873							0	0	0	0		0	0	272		0	0	0	0	0		22	0		0	0	0	0	0	0	0	4087	374	0	0	79107	12607	26359	126						
256049							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	5266	959	2682	6						
256058							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5637	318	0	0	74392	13424	45703	230						
256179																															0	1880	234	0	0	28472	4928	14761	79	45192	0				
256553							15	0	0	0		0	0	0		85	0	0	0	0		0	0	300830	0	0	0	0	0	0	0	52528	5421	904	3	689799	81068	378348	1723						
256964							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4177	247	0	0	92103	20394	97432	522						
257233							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13151	537	1984	6	116099	12800	102005	378						
257345																															0	6539	311	1207	4	61877	8474	46277	198	116928	0				
257466							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3244	180	0	0	34223	3889	58040	221						
257653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1273	119	0	0	16973	2119	6749	43						
257756							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1533	80	0	0	21386	3315	12249	65						
257868							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14405	1067	515	2	388508	173889	337517	1217						
258146							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1329	141	0	0	19925	2507	2826	15						
258306							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16184	1231	0	0	152356	19857	106319	754						
258351							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3193	236	0	0	53319	10899	47016	180						
258379							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11833	642	584	2	45276	7498	12166	78					N/A	
258445							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	34402	2674	310	1	379436	31068	122962	793						
258539							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9456	507	357	1	41748	4517	15415	88						
258632							11	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1015	52	0	0	27731	4832	9170	46						
258771							0	76	0	0		0	0	0		0	0	0	0	0		0	343	778724	0	0	0	0	0	0	0	40560	2052	1413	5	571479	43590	1020561	2420						
259031							0	0	0	0		0	0	0		0	0	0	0	0		0	6747	1904006	0	0	0	0	0	0	0	206956	8200	16417	41	4237333	199715	3938555	22408						
259059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3268	168	0	0	40851	5618	25614	99						
259330							0	0	0	3429		0	0	856		0	0	0	0	19		0	0		0	0	0	0	0	0	0	30015	1912	1610	5	295732	35708	158194	636						
259442																															0	11215	718	560	2	100155	10562	60778	275	173725	0				
259518							0	0	0	127164	0	2074	0	0	0	0	114	0	195908	0	0	115	85723	20289435	0	0	0	0	0	0	0	2870850	273395	99895	256	45868567	6647866	33535512	110885						
259657							1204	0	0	0		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	6437	579	0	0	177808	10983	363884	1650						
259853							2	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	298	36	0	0	13020	2496	9275	35						
259956							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3700	174	0	0	51251	7984	33811	130						
260055							0	0	0	345		0	0	0		0	0	0	0	0		0	0	1170461	0	0	0	0	0	0	0	14945	1179	2731	7	627604	85186	1278139	2917						
260149																															0	0	0	0	0	2197	689	217	2	2415	0				
260354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4491	365	0	0	42269	5310	20129	102						
260831							39	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	592	28	0	0	22985	3056	16751	71						
260868							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	873	107	0	0	28416	3425	10174	78						
261070							0	0	0	10915		0	0	63		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4554	367	0	0	68223	5661	51386	237						
261146							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7892	414	0	0	45763	6063	31019	106						
261258							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9464	524	0	0	78315	13257	23331	97						
261360							22	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6631	463	586	2	110821	15451	71089	312						
261940							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13681	702	1081	2	164809	17723	116910	416						
262059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12365	776	454	1	111642	10370	137239	395						
262237							62	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	5422	430	291	1	51776	7604	31884	153						
262358							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5339	284	0	0	61779	8329	40291	185						
262451																															0	4203	274	362	1	58566	7075	51507	154	115445	0				
262741							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10036	507	286	1	63234	9002	27253	143						
262844							6	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15216	710	1012	3	118352	15115	122769	330						
262956							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4688	246	1312	3	43946	9872	35874	152						
263243							0	0	0	0		0	0	0		0	0	0	0	0		0	65		0	0	0	0	0	0	0	16975	1414	802	2	185149	25792	86407	365						
263551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	887	81	0	0	13856	2300	5702	30						
263627							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9396	469	1039	2	62572	9534	44449	118						
264156							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1128	155	0	0	12687	1079	1500	8						
264455							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9162	582	545	2	146213	18696	114994	381						
264558							0	0	0	0		0	0	0		0	0	0	15	0		0	0		0	0	0	0	0	0	0	18560	1417	351	1	186851	25152	94798	242						
264941																															0	11215	823	0	0	135439	17840	102774	396	249978	0				
265340							35	0	0	0		0	0	0		11	0	0	0	0		0	0		0	0	0	0	0	0	0	12631	803	591	2	47987	6410	32339	174						
265407							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	55068	5036	3695	8	393114	56275	159668	834						
265452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2843	389	0	0	27230	4652	16724	66						
265676							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5936	647	0	0	66368	10676	20156	99						
265948																															0	5577	603	0	0	57523	6510	21442	54	86245	1703				
266066							62	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	2508	107	0	0	34849	3588	43652	183						
266244							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5032	175	0	0	59043	6083	12824	72						
266253							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	660	31	0	0	27106	2556	42103	57						
266271							0	0	0	7166		0	0	1923		0	0	0	0	0		0	0	1625199	0	0	0	0	0	0	0	230884	27822	7028	17	7429016	2388565	2274349	11171						
266655							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2575	152	486	1	23510	3725	6537	28						
266851							0	17	0	0		0	0	0		0	3	18	0	0		0	0		0	0	0	0	0	0	0	7797	94	0	0	91487	13840	39962	225						
266879							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5840	403	0	0	55809	9539	2709	17						
266945							0	0	0	31		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24883	1098	3460	10	234681	25223	146025	602						
267652							8	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4431	279	0	0	44976	6887	27087	104						
267737							0	0	0	0		0	0	0		686	0	0	0	0		0	0	415049	0	0	0	0	0	0	0	16994	1484	2169	4	451835	41323	520185	1624						
268042							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11139	622	263	1	101704	12089	47705	192						
268136																															0	7938	640	1002	3	68945	9949	32396	162	110642	0				
268257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10917	787	0	0	209275	30281	113218	515						
268341							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3642	189	0	0	93530	11587	30820	140						
268556																															0	15456	1547	833	3	277375	50030	114651	505	411517	0	407736	0		
268734							161	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	4932	183	268	1	758933	691021	98668	324						
268828							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13528	474	662	1	91273	10722	116774	352					+	
268976							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15079	661	1204	4	131755	17210	150212	589						
269049							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2682	133	0	0	31549	4352	40610	64						
269058							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10194	406	1892	5	59619	9855	20823	81						
269478							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4095	361	339	1	43573	5834	18890	107						
269759							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2457	396	299	1	13778	3193	13024	68						
270036																								600658							0	20292	927	1228	4	445763	23217	1223087	2388	1701960	0	1689491	0		
270148							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2379	338	0	0	46569	7504	15237	87						
270335							0	0	0	321		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	31594	1939	3604	12	203624	22997	141404	535						
270353																															0	2603	124	255	1	30228	8588	10245	42	43584	0				
270504																															0	24024	1586	341	1	178764	34140	77453	418	280857	0				
270531							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10257	269	1247	4	74302	3073	89491	511						
270652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7531	569	0	0	26990	4902	12764	81						
271136							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1349	162	0	0	66469	11852	26871	134						
271154							30	0	0	0		0	0	0		48	0	0	0	0		0	0		0	0	0	0	0	0	0	6081	319	0	0	38838	4943	11640	72					NA	
271275							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8056	584	0	0	104595	22595	43684	225						
271341							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	260	0	0	13687	772	997	3	49642	8242	15349	84						
271529							0	0	0	1753		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	86432	12597	89571	301						
271631																															0	12333	616	344	1	163800	18786	152811	579	330070	0				
271743																															0	1726	169	426	1	26676	3082	8661	43	37690	0				
271752							0	14	0	0		0	0	0		0	4	0	0	0		0	0		0	0	0	0	0	0	0	2119	160	0	0	45393	5129	22770	114						
271855																															0	4901	364	361	1	143498	20122	206261	545	355311	0	362464	0		
272030							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	30	5	0	0	8848	1383	6598	25						
272058							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1731	82	0	0	6456	1535	10928	49						
272151																															0	481	31	0	0	14080	1429	4923	27	19534	0				
272218							0	0	0	6364	0	0	0	0	0	0	0	24	157814	0	0	0	0	4430971	0	0	0	0	0	0	0	205657	28632	7798	19	2800296	392562	4772896	5541						
272245																															0	286	26	0	0	8883	1703	2251	10	11443	0				
272272							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17840	969	0	0	149397	18108	104757	418						
272302							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	33303	1925	3478	10	208548	25165	152706	752						
272870							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	186	6	342	1	20003	3285	18863	81						
273149							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11321	406	0	0	90123	10869	57910	229						
273251							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3716	242	0	0	42910	7355	12906	56						
273336							578	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3396	256	259	1	200427	13971	518747	1461						
273523							0	70	14	0		0	0	0		0	229	11	0	0		0	0		0	0	0	0	0	0	0	30352	1759	1390	4	260028	55077	205747	595						
273550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9528	982	264	1	91584	12967	50393	191						
273653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1562	115	0	0	29139	3436	8077	33						
273662							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	4224	0	0	0	7674	609	275	1	170971	17633	203945	647						
273840							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1996	152	423	1	16352	1878	8486	50						
273859							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	7022	1038	5467	23						
274025							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	7911	1975	2599	17						
274052							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1339	61	0	0	17474	2797	10931	54						
274164							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8455	356	400	1	97703	12952	82835	423						
274548																															0	5021	530	0	0	76167	9227	35627	166	117627	0	121552	0		
274641							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3176	141	0	0	22539	2727	11165	85						
274753																															0	812	160	0	0	11404	2374	3538	18	15862	0				
274829																															0	27462	1722	1291	3	183851	24501	171395	592	385219	0				
274856							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4816	654	0	0	42621	5218	16094	82						
275116																															0	33343	2974	0	0	266553	42642	142235	455	443174	0				
275255							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2141	95	0	0	11807	643	12374	66						
275358							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7602	967	0	0	98514	18356	61036	217						
275509							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8847	1067	1352	2	162169	29264	56342	306						
275657							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	528	98	0	0	21100	2242	12510	50						
275750																															0	9037	692	595	2	158554	32480	87193	335	257251	0	250796	0		
275769							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1392	65	0	0	14643	1744	8404	35						
276159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2724	177	386	1	43928	4755	27488	82						
276355							29	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	1186	104	0	0	27485	3229	14760	72						
276551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3355	124	620	2	27214	3748	20608	106						
276579							0	5318	164	5370	0	0	0	0	0	0	568	676	149	0	0	0	0	4446522	0	0	0	0	0	0	0	167087	17245	8778	21	3831567	677268	5950910	15026						
276645							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2633	195	0	0	41689	6247	29098	132						
276654							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2010	255	0	0	38566	6340	10196	60						
276711																															0	8943	605	407	1	46071	6914	11704	73	67371	0				
276775							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2561	137	0	0	11641	2240	2143	17						
276850							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11127	785	386	1	225023	34644	119206	602						
276953							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	839	258	0	0	22545	3001	6611	35						
277053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2936	157	0	0	27425	3822	15265	72						
277240							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7607	395	0	0	81572	5248	79231	432						
277277							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1459	209	0	0	26024	781	5585	51						
277558																															0	4820	307	440	1	37664	6598	21863	127	65035	0				
277567							143	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3470	237	0	0	79416	10661	83934	356						
277736							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7030	326	0	0	70563	8344	38734	185						
277820							0	481	64	0		0	0	0		0	14	5	0	0		0	20		0	0	0	0	0	0	0	23596	565	2905	6	141189	22158	160700	568						
277950							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2718	126	568	2	22261	3367	10117	50						
278078							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6053	362	1256	3	67732	7443	76404	360						
278153							41	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1423	106	0	0	33185	5260	38940	117						
278256							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5807	264	0	0	30717	4242	26229	92						
278555																															0	15309	1132	0	0	215383	30310	123379	424	356407	0				
278733							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2834	236	0	0	35309	3836	19194	61						
278751							1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	107	13	0	0	7737	1388	12886	37						
278818							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19809	1959	728	2	216772	32385	88549	411						
278957							0	7	0	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	9723	383	510	2	102710	9465	64095	362						
279105							0	0	0	141		0	0	93		0	0	0	0	0		0	0		0	0	0	0	0	0	0	51360	4461	4141	9	430081	70611	185013	939						
279338							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	202	5	0	0	107137	4139	237207	649						
279673							0	0	0	0		0	0	112		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7416	345	303	1	53264	9106	29485	156						
279842							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28746	1462	2692	6	154038	17895	77686	408						
279954							2	0	0	0		0	0	0		0	0	0	0	0		0	104		0	0	0	0	0	0	0	21044	875	603	2	114314	14774	156314	261						
280044																								291640							0	36738	3144	1430	4	445939	65103	416010	1246	904605	0				
280110							0	0	0	358646	0	0	0	0	0	0	0	0	0	0	0	0	10969	24025537	0	0	0	0	0	0	0	2873943	206263	110460	284	24765038	3137229	29537156	71627						
280138							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5704	634	419	1	41173	8693	23843	73						
280352																															0	298	34	272	1	14668	1818	14905	73	30330	0				
280558							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	783	157	0	0	16548	3148	5830	27						
280950																															0	4686	497	251	1	55883	8034	15648	84	76636	0				
281144							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12157	772	260	1	141924	9477	103890	593						
281210							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5863	864	0	0	71007	12495	70017	213						
282048							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2703	146	1025	2	25056	4627	5309	33						
282226							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11435	530	1131	2	94934	19731	73898	203						
282329							0	0	0	21427		0	0	0		0	0	0	0	0		0	0	309999	0	0	0	0	0	0	0	67212	3105	5375	14	465890	50166	404427	1947						
282824							13	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	7471	1066	329	1	88484	11681	32905	190						
283157							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3865	189	279	1	21339	2087	5884	28						
283438							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2241	243	0	0	107799	21263	176715	387						
283652							222	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2085	53	1184	1	37348	2583	39355	164						
283737																															0	39069	1480	4022	6	266355	37074	134318	565	446951	0				
283858																															0	4233	578	0	0	50750	8385	27247	114	82805	0				
283867							0	408	56	0		0	0	0		0	997	4	0	0		0	0		0	0	0	0	0	0	0	5840	282	303	1	101265	11031	102956	506						
284154							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1418	73	0	0	24436	3036	11038	66						
284239							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5649	243	0	0	61074	7841	28748	225						
284248																															0	4000	402	0	0	39329	5320	20395	103	63906	0				
284332							0	0	0	0		0	0	0		0	0	0	0	0		42	0		0	0	0	0	0	0	0	12360	452	5289	11	83600	4095	131080	377						
284408							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2597	408	0	0	27220	5191	8552	57						
