"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
87047	0	0	0	0	0	0	0	0	0	0	0	1547	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																169	0	567	0	0								
87159	0	1866	0	0	0	0	0	0	0	0	0	60	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1471	0	983	0	0								
87234	0	4347	0	0	0	0	0	0	0	0	0	7319	8561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	6201	0	66	0	0								
87476	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	439	0	0								
88240	0	0	0	0	0	0	0	0	0	0	0	75	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1645	0	0	0	0								
88259	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																989	0	2743	0	0								
88352	0	0	0	0	0	0	0	0	0	0	0	22	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																881	0	1576	0	0								
88455	0	0	0	0	0	0	0	0	0	0	920	39	5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5087	0	31636	0	0								
88530	0	0	0	0	0	0	0	0	0	0	15500	2550	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																593	0	2902	0	0								
88950	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1288	0	1871	0	0								
89032	0	0	0	0	0	0	0	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4011	0	5017	0	0								
89135	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2978	0	949	0	0								
89162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
89751	123225	0	0	0	0	0	0	0	0	0	0	6591	12529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3725	3724	23986	0	14712	0	0								
89854	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3359	0	8002	0	0								
89957	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																637	0	661	0	0								
90047	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																42	0	665	0	0								
90328	0	0	0	0	0	0	0	0	0	0	0	484	6002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1719	133	332	0	0								
90337	0	0	0	0	0	0	0	0	0	0	6475	1178	11174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	12527	0	4972	0	0								
90645	0	0	0	0	0	0	0	0	0	0	0	810	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1264	0	573	0	0								
90739	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																851	0	1795	0	0								
91156	0	0	0	0	0	0	0	0	0	0	0	17	889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3180	0	21548	0	0								
91259	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2947	0	4761	0	0								
91615	0	0	0	0	0	0	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																995	0	2016	0	0								
91651	0	60	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																686	0	3926	0	0								
91754	0	0	0	0	0	0	0	0	0	0	0	2381	1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	16056	0	0								
91950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4375	0	0								
92050	0	0	0	0	0	0	0	0	0	0	0	1439	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																414	0	1208	0	0								
92144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4974	0	0								
92706	0	0	0	0	0	0	0	0	0	0	0	712	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																392	0	1924	0	0								
92854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																365	0	399	0	0								
92902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
93244	0	0	0	0	0	0	0	0	0	0	0	463	3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4407	0	5187	0	0								
93413	0	0	0	0	0	0	0	0	0	0	0	143	1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																12719	0	5498	0	0								
93543	0	0	0	0	0	0	0	0	0	0	0	410	4631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3336	0	3115	0	0								
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
93721	406088	0	0	0	0	0	0	0	0	0	18019	18219	33474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														128877	0	147280	7798	100829	0	0								
93758	0	835	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2569	0	911	0	0								
94139	0	0	0	0	0	0	0	0	0	0	0	176	8883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	7179	0	13204	0	0								
94456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2118	0	0	0	0								
94522	0	0	0	0	0	0	0	0	0	0	30000	2020	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														842	1183	0	133	0	0	0								
94755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8665	0	0	0	0								
94858	0	0	0	0	0	0	0	0	0	0	0	833	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2469	0	1905	0	0								
95051	0	0	0	0	0	0	0	0	0	0	0	157	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2458	0	5162	0	0								
95659	0	0	0	0	0	0	0	0	0	0	4430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1033	0	0								
96553	0	0	0	0	0	0	0	0	0	0	2300	36	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																403	0	4093	0	0								
97055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8467	0	22473	0	0								
97279	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	38	0	0								
97457	0	0	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	961	0	0								
97804	0	0	0	0	0	0	0	0	0	0	0	22092	2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	17106	0	0	0	212								
97943	0	0	0	0	0	0	0	0	0	0	0	335	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																15606	0	10762	0	0								
98351	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	778	0	0								
98454	0	0	0	0	0	0	0	0	0	0	0	0	4891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11469	0	469	0	0								
98463	0	0	0	0	0	0	0	0	0	0	0	200	11569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	30574	0	22389	0	0								
98548	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4772	0	406	0	0								
98641	0	1289	0	0	0	0	0	0	0	0	0	386	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
98717	0	0	0	0	0	0	0	0	0	0	0	0	1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2019	0	0	0	0								
99059	0	0	0	0	0	0	0	0	0	0	0	16653	8872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	54395	9674	0	0	0								
99143	391	0	0	0	0	0	0	0	0	0	0	311	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4390	0	9025	0	0								
99255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																454	0	10191	0	0								
99442	0	0	0	0	0	0	0	0	0	0	0	282	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1825	0	9860	0	0								
99536	0	0	0	0	0	0	0	0	0	0	0	1917	3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	2828	0	1110	0	0								
99853	0	471	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	60	0	0								
99974	0	0	0	0	0	0	0	0	0	0	0	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2704	0	10965	0	0								
100236	0	0	0	0	0	0	0	0	0	0	0	3057	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1699	0	7340	0	0								
100357	0	6073	0	0	0	0	0	0	0	0	0	704	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8719	0	24916	0	0								
100553	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	732	0	0								
100562	0	0	0	0	0	0	0	0	0	0	0	3586	17791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	266	93125	0	60786	0	0								
100843	0	0	0	0	0	0	0	0	0	0	0	381	2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														416	336	4730	0	3536	0	0								
101019																																																																																	0	0								
101037	0	50	0	0	0	0	0	0	0	0	0	8694	1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5506	1886	5383	0	28236	0	0								
101345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																493	0	1241	0	0								
101439	0	0	0	0	0	0	0	0	0	0	0	110	1705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																943	0	745	0	0								
101671	0	0	0	0	0	0	0	0	0	0	0	370	6769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19540	0	4971	0	0								
101738	0	0	0	0	0	0	0	0	0	0	0	1269	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7643	0	2961	0	0								
101952	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2557	0	1259	0	0								
102155	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																342	0	741	0	0								
102333	0	0	0	0	0	0	0	0	0	0	0	451	1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
102342	1777	1777	0	0	0	0	0	0	0	0	0	179	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10136	0	0	0	0								
102539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1477	0	191	0	0								
102557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	120	0	0								
103134	0	0	0	0	0	0	0	0	0	0	5000	866	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4867	0	0								
103255	0	33998	0	0	0	0	0	0	0	0	163300	13925	21248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	61923	0	71575	0	0								
103554	0	0	0	0	0	0	0	0	0	0	6000	525	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1931	0	0	0	0								
103563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1220	0	602	0	0								
103602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
104038	0	0	0	0	0	0	0	0	0	0	0	1189	4315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														3637	0	24854	0	4937	0	0								
104056	0	0	0	0	0	0	0	0	0	0	6050	61	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1976	0	552	0	0								
104234	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																471	0	407	0	0								
104430	0	0	0	0	0	0	0	0	0	0	0	109	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
104542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
105026	1273	0	0	0	0	0	0	0	0	0	0	4490	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1634	471	10595	0	2221	0	0								
105044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	492	0	0								
105053	0	0	0	0	0	0	0	0	0	0	0	17	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																827	0	20	0	0								
105071	0	0	0	0	0	0	0	0	0	0	0	8638	4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6344	0	1557	0	0								
105222	0	0	0	0	0	0	0	0	0	0	0	4658	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5675	0	2215	0	0								
105530	0	0	0	0	0	0	0	0	0	0	0	87	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	53	0	0								
105633	0	0	0	0	0	0	0	0	0	0	0	46	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																190	0	5186	0	0								
106359	0	0	0	0	0	0	0	0	0	0	0	3238	11912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	24809	0	5249	0	0								
106377	0	0	0	0	0	0	0	0	0	0	0	0	20188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	8147	0	13734	0	0								
106452	0	0	0	0	0	0	0	0	0	0	0	304	3754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4398	0	2154	0	0								
106519	1955	0	0	0	0	0	0	0	0	0	0	0	2773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2190	0	0								
106546	10571	3594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1333	0	459	0	0								
106658	0	0	0	0	0	0	0	0	0	0	5550	1193	621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	14668	0	3758	0	0								
107057	0	0	0	0	0	0	0	0	0	0	0	207	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																484	0	4109	0	0								
107226	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	547	0	0								
107244	0	0	0	0	0	0	0	0	0	0	48000	33909	83275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5136	0	26785	0	30706	0	0								
107431	0	0	0	0	0	0	0	0	0	0	7000	400	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																802	0	8776	0	0								
107459	0	0	0	0	0	0	0	0	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	538	0	0								
107758	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																888	0	5545	0	0								
108269	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																732	0	227	0	0								
108652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
108746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2068	0	0								
108951	0	0	0	0	0	0	0	0	0	0	0	332	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10773	0	18318	0	0								
109136	0	0	0	0	0	0	0	0	0	0	0	1209	2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1031	0	1656	0	0								
109154	0	0	0	0	0	0	0	0	0	0	0	1046	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1201	0	0	0	0								
109453	0	731	0	0	0	0	0	0	0	0	0	416	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																423	0	3964	0	0								
109574	0	0	0	0	0	0	0	0	0	0	0	1439	3777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2740	0	0								
109659	0	0	0	0	0	0	0	0	0	0	0	844	7210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1691	0	2694	0	0								
110413	0	0	0	0	0	0	0	0	0	0	0	161	5542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4166	0	11916	0	12519	0	0								
110655	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																36	0	2364	0	0								
110936	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2069	0	0								
110945	0	0	0	0	0	0	0	0	0	0	0	0	3856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5387	0	9416	0	0								
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8412	0	0	0	0								
111205	0	0	0	0	0	0	0	0	0	0	0	876	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	20366	0	10586	0	0								
111661	0	0	0	0	0	0	0	0	0	0	0	623	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																757	0	1572	0	0								
111942	0	0	0	0	0	0	0	0	0	0	0	543	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																10087	0	2755	0	0								
111979	20387	0	0	0	0	0	0	0	0	0	0	177	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														9986	0	18774	0	9868	0	0								
112163	0	0	0	0	0	0	0	0	0	0	0	5382	6102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	21785	0	8827	0	0								
112332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1429	0	418	0	0								
112444	0	474	0	0	0	0	0	0	0	0	0	1190	1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																542	0	4709	0	0								
112510	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
112556	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2912	0	0	0	0								
112837																																																																																	0	0								
113003	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2667	0	0								
113030	0	0	0	0	0	0	0	0	0	0	0	36	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																497	0	0	0	0								
113441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	1475	21703	0	7988	0	0								
113601	0	0	0	0	0	0	0	0	0	0	0	29118	26747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	377	0	0								
113740	0	0	0	0	0	0	0	0	0	0	0	1895	31546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19662	0	0	0	0								
113937	0	0	0	0	0	0	0	0	0	0	0	1263	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3264	0	1057	0	0								
114149	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5462	0	0	0	0								
114158	0	0	0	0	0	0	0	0	0	0	0	0	2062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3703	0	13537	0	0								
114251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	15690	0	0								
114260	533140	0	0	0	0	0	0	0	0	0	0	11641	51550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														7017	69093	227299	0	11403	0	0								
114457	0	0	0	0	0	0	0	0	0	0	0	665	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																17297	0	2709	0	0								
114756	0	0	0	0	0	0	0	0	0	0	0	1935	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3047	0	2016	0	0								
114774	0	0	0	0	0	0	0	0	0	0	0	13736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	20425	0	0								
114840	0	0	0	0	0	0	0	0	0	0	0	429	2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7168	0	3349	0	0								
114859	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																310	0	5015	0	0								
115100	0	0	0	0	0	0	0	0	0	0	0	712	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																6382	0	525	0	0								
115146	0	0	0	0	0	0	0	0	0	0	0	60	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4208	0	8353	0	0								
115155	0	0	0	0	0	0	0	0	0	0	0	33	1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
115221	9712	0	0	0	0	0	0	0	0	0	0	1187	9330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11970	0	1626	0	0								
115575	0	0	0	0	0	0	0	0	0	0	0	0	1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2663	0	931	0	0								
115641	0	0	0	0	0	0	0	0	0	0	0	1881	5835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	44595	0	9007	0	0								
116077	0	0	0	0	0	0	0	0	0	0	0	323	3492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8436	0	4023	0	0								
116358	0	0	0	0	0	0	0	0	0	0	0	79	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																723	0	1154	0	0								
116554	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																40	0	21	0	0								
116639	0	0	0	0	0	0	0	0	0	0	0	118	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	43	0	0								
116732	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																29	0	658	0	0								
116741	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3	0	15536	0	0								
117038	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																568	0	2709	0	0								
117458	903	0	0	0	0	0	0	0	0	0	0	41	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5844	0	15220	0	0								
117672	0	0	0	0	0	0	0	0	0	0	0	2159	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1546	0	0								
117775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
117841	0	0	0	0	0	0	0	0	0	0	0	68	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2732	0	40	0	0								
118156	0	0	0	0	0	0	0	0	0	0	0	1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1374	0	3516	0	0								
118174	0	0	0	0	0	0	0	0	0	0	0	214	4966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3157	0	1800	0	0								
118660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0	0	0								
118736	4395	0	0	0	0	0	0	0	0	0	0	383	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3874	0	2818	0	0								
119153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19046	0	0	0	0								
119274	0	13287	0	0	0	0	0	0	0	0	0	401	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	2153	7810	0	8081	0	0								
