"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	
307950																																																																							0	0	0							0	9	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	49	0	0	0	0	0	103	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	679	0	0	0	0	0	0	0	0	0	
308256																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	185	0	0	0	0	0	69	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
308340																																																																							0	0	0							1330	117	634	104	0	778	596	0	195	873	12	1234	0	0	0	0	0	0						0	0	0	0	0	0	117	634	1330	402	36	2704	362	32	2492	0	0	0	0	0	0	8	0	3	0	0	0	0	506	0	431	0	356	0	0	0	1390	0	0	0	0				0	0	0	0	0	0	0	596	0	0	400	641	0	0	0	0	0	0	0	0	0	
308443																																																																							0	0	0	0	0	0	0	0	0	0	0	0	469	0	2817	0	0	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	843	75	19	0	18	0	0	0	2726	0	0	0	0	0	0	0	0	34	0	0	0	34	4513	0	0	0	2620	0	0	0	27	0	0	0	0	0	0	
308836																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	265	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
309150																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	5	0	0	0	0	0	130	0	1273	0	12	0	0	0	2965	0	0	0	0				0	481	0	0	0	2965	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	
309570																																																																							0	0	0	0	0	0	0	0	0	0	0	0	376	0	1447	121	0	2766	0	0	0	2964	1440	333	0	0	479	0	0	0	0	0	0	0	0	2081	0	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718	0	0	0	0	0	184	13349	51	18708	776	1530	0	155	0	18248	546	0	0	0	0	0	0	2547	0	0	250	1257	7987	3872	2246	0	511	7975	17765	1891	450	0	0	0	0	0	0	0	
309655																																																																							0	0	0										971	0	379	0	0	0	150	0	80	0	0	0	0	0	0						0	0	0	168	0	0	101	0	0	93	0	1056	84	0	864	0	0	0	0	0	0	23	13	15	0	0	0	0	32	1050	111	295	38	0	0	0	1125	0	0	0	0				0	0	0	0	75	0	0	0	0	104	740	0	0	104	1050	0	0	0	0	0	0	
309851																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	184	0	0	0	0				0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	
310437																																																																							0	0	0										24	0	4046	0	0	5391	0	0	822	0	0	19	0	0	0						0	0	0	0	0	450	0	0	0	0	0	1042	0	0	689	0	0	0	2	0	0	21	1	0	0	0	0	0	1269	267	0	0	0	0	0	0	2391	0	0	0	0				0	0	0	0	0	3500	531	0	0	0	6313	9104	0	0	0	0	0	0	0	0	0	
310754																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	
310875																																																																							0	0	0	0	0	0	0	0	0	0	0	0	382	0	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	563	8	0	171	0	0	0	0	0	0	0	0	0	0	0	0	125	0	613	0	0	0	0	2571	0	2643	0	0	0	0	0	2253	0	0	0	0	0	0	0	0	0	0	0	450	2638	0	0	0	0	242	1666	0	0	0	0	0	0	0	0	0	
310950																																																																							0	0	0							1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
310978																																																																							0	0	0	0	0	0	0	0	0	0	0	0	318	0	1530	0	0	0	0	0	0	3493	0	20587	0	0	0	0	0	0	0	0	0	0	0	293	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56759	94	19110	0	0	0	0	0	14498	0	0	0	0	0	0	0	0	1714	0	0	211	2803	0	320	0	0	0	1577	0	0	0	0	0	0	0	0	0	
311050																																																																							0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	19	0	27	0	0	0	0	0	0	0	0	0	0	0	14	0	0	701	0	0	0	0	0	0	102	0	1486	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	475	0	0	0	0	0	0	0	0	0	0	0	0	0	
311144																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	10	32	0	0	0	0	22	0	407	2	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311256																																																																							0	0	0										0	0	4	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	117	2	45	0	0	0	0	102	0	0	0	77	0	0	0	147	0	0	0	0				0	61	0	0	0	0	0	362	0	0	0	589	0	0	0	0	0	0	0	0	0	
311265																																																																							0	0	0							0	0	0	7	0	191	0	0	0	102	0	0	0	0	0	0	0	0						0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	71	0	0	0	136	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311452																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	107	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	345	0	0	0	0	0	125	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311603																																																																							0	0	0	0	0	0	0	0	0	0	0	0	170	0	162	0	0	1919	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	657	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	15	0	0	0	0	4624	106	7599	0	590	0	0	0	2561	0	0	0	0	0	0	0	489	49	0	0	250	694	244	3588	0	0	908	1486	0	0	230	0	0	0	0	0	0	
311649																																																																							0	0	0										28	0	96	0	0	0	0	0	0	775	0	0	0	0	0						0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	6	0	0	0	0	319	43	212	0	41	0	0	0	0	0	0	0	0				0	0	0	0	0	0	60	268	0	0	0	539	0	0	0	0	0	0	0	0	0	
311658																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	52	0	66	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	247	0	0	0	168	0	0	0	0	0	0	0	0	0	
311845																																																																							145	1559	0	0	0	0	0	0	0	1751	873	0	5401	3396	11882	172	0	68373	1728	0	8206	282	6043	3199	0	0	0	0	0	0	0	0	0	0	0	192	0	4995	1239	2	2638	11192	38189	1264	8953	30551	921	0	0	0	2058	2395	0	22904	29	3744	0	0	0	0	61907	8951	24604	1526	5645	117	0	0	105458	0	0	840	0	0	0	0	2976	26695	0	23882	6096	95505	3368	8782	0	4607	35115	46055	211	0	25700	0	0	0	0	0	0	
311939																																																																							0	0	0										0	0	4487	0	0	329	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	2654	0	0	0	0	0	0	0	199	0	0	0	0				0	0	0	0	0	0	0	18	0	0	329	173	0	0	2654	0	0	0	0	0	0	
312244																																																																							0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	539	0	0	1175	68	264	0	488	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	16	19	0	0	0	0	459	7	1534	363	54	15	0	0	48	0	0	0	0	0	0	0	108	0	0	0	0	0	186	0	247	0	0	0	0	0	0	0	0	0	0	0	0	
312356																																																																							0	0	0							117	68	0	280	163	405	0	0	0	446	72	769	0	0	0	0	0	0						0	0	0	0	0	0	68	0	117	0	0	77	0	0	50	0	0	0	0	0	0	423	24	223	0	0	0	0	1838	0	749	271	0	0	0	0	780	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	2026	0	0	0	0	0	0	0	0	0	
312730																																																																							0	0	0	0	0	0	0	0	0	0	0	0	3802	0	7010	2962	0	12406	0	0	0	1458	0	18562	0	0	14197	0	0	0	0	0	0	0	0	332	0	2642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	218	0	0	0	0	5045	743	664	0	72	0	0	0	9227	0	0	0	0	0	0	0	0	0	0	0	15997	3537	0	0	0	0	12287	10328	0	0	490	0	0	0	0	0	0	
313009																																																																							0	0	0										0	0	616	0	0	716	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	74	0	0	0	0	0	0	105	0	0	0	0				0	0	0	0	0	0	846	0	0	0	537	1666	0	0	0	0	0	0	0	0	0	
313157																																																																							0	0	0							0	0	0	0	0	85	0	0	0	0	83	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	29	0	0	0	0	89	0	107	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
313223																																																																							0	0	0							0	45	0	285	0	57	142	0	0	0	0	384	0	0	60	0	0	0						0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	358	0	627	0	0	0	0	0	718	0	0	0	0				0	0	0	0	0	0	0	376	0	0	0	357	73	0	0	0	0	0	0	0	0	
313401																																																																							0	0	0										99	0	0	0	0	0	0	0	222	0	0	0	0	0	0						0	0	0	40	0	50	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	11	2	0	0	0	0	0	585	40	1081	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	307	0	0	0	490	123	0	0	0	0	0	0	0	0	0	
313577																																																																							0	0	0							0	0	0	366	0	90	0	0	0	0	0	0	136	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	2	0	0	0	0	2355	65	888	0	60	0	0	0	0	0	0	0	0				200	0	0	0	312	588	44	0	0	0	853	45	0	0	783	0	0	0	0	0	0	
314257																																																																							0	0	0										586	82	1266	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	277	0	176	0	0	0	0	0	0	0	0	0	0	0	0	6	39	0	147	9	14	0	0	0	0	515	13	1020	107	54	0	0	0	1446	0	0	0	0				0	144	0	0	0	172	1302	0	78	0	109	32	0	0	142	0	0	0	0	0	0	
314444																																																																							0	0	0										14	2	61	0	0	0	20	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	33	44	0	0	0	0	250	0	482	8	0	0	0	0	468	0	0	0	0				0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	
315339																																																																							0	0	0							0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	43	0	0	0	0	0	0	0	775	360	2	0	0	0	0	0	0	0	0				118	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
315357																																																																							0	0	0							0	0	0	24	0	284	0	0	0	24	0	0	0	0	0	0	0	0						0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	2	9	0	0	0	0	416	0	357	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	168	21	0	0	0	0	0	0	0	0	0	0	0	0	
315629																																																																							0	0	0	0	0	0	0	0	0	0	0	0	362	0	971	0	0	8116	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0	0	0	1049	25	365	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	5375	80	42	0	0	2400	4856	0	0	0	0	0	0	0	0	0	
315656																																																																							0	0	0										10	0	2158	0	0	0	0	0	0	0	0	1830	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	20	84	0	0	0	0	0	2076	0	0	0	0				0	55	0	0	0	2062	0	0	0	0	1164	2087	0	0	0	0	0	0	0	0	0	
315674																																																																							0	0	0										0	0	0	0	0	0	0	0	0	213	0	363	0	0	0						0	0	0	28	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	7	0	0	0	0	1334	0	2694	0	0	0	0	0	0	75	0	0	0				0	1501	0	0	0	5085	0	962	0	0	0	3516	0	0	0	0	0	0	0	0	0	
315852																																																																							0	0	0	0	0	0	0	0	0	0	0	0	672	126	437	0	0	0	253	156	2311	0	0	263	0	0	0	0	0	0	0	0	0	0	0	284	38	109	0	69	295	182	0	1285	125	0	1057	0	0	0	15	27	0	315	18	66	0	0	0	295	175	251	366	67	96	0	0	69	657	0	0	0	0	0	0	0	0	0	376	496	144	716	630	41	0	0	473	951	0	0	0	0	0	0	0	0	0	
316354																																																																							0	0	0										0	0	3587	0	0	0	0	0	0	0	0	1342	0	0	0						0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	114	0	0	0	0	0	729	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
316840																																																																							0	0	0	0	0	0	0	0	0	0	0	0	29	0	323	0	0	3535	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	2734	154	0	0	0	0	0	0	0	0	0	0	0	61	0	0	117	0	77	0	0	0	0	12763	845	3020	220	894	0	0	0	8373	0	0	0	0	0	0	0	44	0	0	0	654	3000	0	0	0	0	3263	2229	0	0	4921	0	0	0	0	0	0	
316859																																																																							0	0	0										0	0	1	0	0	262	49	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	207	57	0	123	0	0	111	0	0	0	0	0	0	0	74	0	98	0	0	0	0	192	122	82	300	0	0	0	0	123	0	0	0	0				0	0	0	0	1798	11	0	0	84	0	0	0	0	0	94	0	0	0	0	0	0	
316934																																																																							0	0	0							0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
317100																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	2948	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	469	47	0	53	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	879	0	245	365	0	18	0	0	1308	860	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	1357	2235	0	0	188	0	0	0	0	0	0	
317258																																																																							0	0	0							17	50	0	808	0	0	0	0	0	214	0	279	0	0	0	0	0	0						0	0	0	28	0	172	50	0	17	0	0	0	0	0	0	0	0	0	0	0	0	92	0	142	0	0	0	0	673	0	329	0	0	0	0	0	2234	0	0	0	0				0	0	0	0	0	0	55	35	0	0	0	0	0	0	0	0	0	0	0	0	0	
317342																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1875	1166	2328	0	0	0	0	0	0	1738	101	405	0	0	0	0	0	0	0	0	0	0	0	730	98	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	69	277	0	0	0	0	1984	264	5049	1468	604	107	0	0	7293	0	0	0	0	0	0	0	0	256	0	0	0	4588	2029	614	731	694	1426	2809	0	0	0	0	0	0	0	0	0	
317650																																																																							0	0	0										0	146	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318639																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	9	0	0	0	0	0	0	0	38	92	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318835																																																																							0	0	0										8	0	612	426	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	4064	60	1278	0	41	0	0	0	431	0	0	0	0				0	0	0	0	0	0	646	426	0	0	1262	381	405	0	2532	0	0	0	0	0	0	
319047																																																																							0	0	0										730	0	118	0	0	0	0	0	23	0	0	0	0	0	0						0	0	0	169	0	30	2	0	0	0	0	0	0	0	0	0	0	0	23	9	0	277	0	13	0	0	0	0	1569	0	3609	1036	0	0	0	0	12	0	0	0	0				0	0	0	0	0	0	897	0	206	52	26	356	0	0	0	0	0	0	0	0	0	
319458																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0						0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	40	0	4	0	0	0	0	0	0	494	0	0	0	0	0	321	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319542																																																																							0	0	0							0	0	0	41	0	97	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	105	0	266	1	0	0	0	0	70	0	0	0	0				0	0	0	0	0	94	368	150	40	0	129	1466	0	0	0	0	0	0	0	0	0	
319551																																																																							0	0	0							190	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	112	0	0	0	0	0	23	0	0	0	0				0	0	0	0	0	4832	0	0	0	0	3767	0	0	0	0	0	0	0	0	0	0	
320034																																																																							0	0	0										304	15	13	0	0	0	563	11	0	0	0	0	0	0	0						0	0	0	0	0	0	15	10	0	0	0	0	0	0	0	0	0	0	0	1	0	515	137	3	0	0	0	0	14	0	774	223	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	287	0	16	0	0	0	0	0	0	0	0	0	0	0	
320052																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	576	0	0	13963	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	298	0	0	268	0	0	0	0	0	0	18	0	49	0	0	0	0	52	0	11	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	9357	4418	0	0	0	5187	10	0	0	0	0	0	0	0	0	0	
320070																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	322	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	0	262	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	813	0	0	0	0	0	0	0	0	0	
320119	0	0	0	392	0	40632	7	0	67	0	0	0	0	0	17005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	174	118	0	984	2755	0	0	17297	6302	0	0	0	0	0	0	542	0	540	0	0	0	0	0	0	0	0	0																			0	0	0	798	0	4435												0	0	0																							0	0	0	0	0	0											0	0	0	0	0	0	475	1441	0	0	135	14924	0	0	0							
320155																																																																							0	0	0	0	0	0	0	0	0	716	456	15	132	30	846	1593	0	0	2993	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	15	716	52	0	0	47	0	0	0	0	0	0	0	0	199	16	0	0	0	0	0	883	0	540	0	98	33	0	0	5982	0	0	0	0	0	0	0	775	1593	14	0	0	33920	1151	575	0	0	216	1648	0	0	544	0	0	0	0	0	0	
320856																																																																							0	0	0							0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	
321152																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	86	83	0	0	0	0	93	0	346	50	0	0	0	0	77	0	0	0	0				0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321255																																																																							0	0	0							0	0	0	0	0	9	0	0	23	0	0	23	0	0	0	0	0	0						0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	89	11	5	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	
321330																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	
321947																																																																							0	0	0										170	64	2665	0	0	0	214	0	0	0	0	0	0	0	0						0	0	0	90	17	0	0	0	0	0	0	2743	0	0	2194	0	0	0	0	0	0	53	2	0	0	0	0	0	561	0	2109	580	316	46	0	0	522	530	0	0	0				0	0	70	0	0	0	107	303	0	0	1044	743	0	0	0	0	0	0	0	0	0	
322056																																																																							0	0	0	0	0	0	0	0	0	0	205	0	201	11	0	0	0	0	11	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787	102	0	0	0	0	0	521	0	1063	0	133	0	0	0	281	0	0	0	0	0	0	0	0	81	0	29	0	921	1878	1110	0	0	437	0	0	0	0	0	0	0	0	0	0	
322449																																																																							0	0	0							0	10	0	375	0	0	0	0	0	265	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	64	62	0	0	0	0	148	0	969	178	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322476																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322551																																																																							0	0	0							0	0	23	0	113	337	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	350	269	0	0	0	0	337	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322757																																																																							0	0	0										56	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	8	127	0	0	0	0	46	24	0	215	1	0	0	0	206	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	
322850																																																																							0	0	0										15	0	0	0	0	0	38	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	27	0	0	0	0	0	0	0	352	154	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	179	0	0	0	104	0	0	0	0	0	0	0	0	0	
