"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
37640																																																																																																																									true	true	true	39007	2847	200	2	0	1207	0	1	4847	320	5	1	567	2858	3	10	13205	1	17010	14	0	0	0	0	74636	7450	241	18	39239	57	8	27440	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	217	1	0	0	0	0	567	2859	3	10	104	21	0	6026	202	0	2414	314	0	3215	0	5305	3481	22	7900	0	0	0	17239	4626	0	0	0	0	0	0	0	3375	26	0	0	0	0	14201	158	0	1637	0	0	654	0	0	3671	45	0	56017	5414	13205	0	0	0	0	589				
37659																																																																																																																									false	false	false																																																																																																																		0				
37743																																																																																																																									false	false	false																																																																																																																		0				
37949																																																																																																																									true	true	true	2299	0	19	0	0	2943	0	1	0	0	0	0	0	0	0	0	0	780	0	0	0	3	0	3	2299	3726	19	5	542	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1728	0	0	0	0	0	73	0	0	7	0	0	49	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	300	0	0	0	0	0	2299	0	0	0	0	0	0	17				
38535																																																																																																																									false	false	false																																																																																																																		9				
38740																																																																																																																									true	false	false																																																																																																																		0				
39327																																																																																																																									false	false	false																																																																																																																		0				
39420																																																																																																																									true	true	true	52176	8847	117	51	8828	158	14	5	5745	0	2	0	23393	8222	89	51	0	1	40584	91	3460	0	21	0	144159	30937	360	118	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1373	3	9973	12336	26	7	23393	8222	89	51	0	1	0	1131	140	133	20327	8169	2199	7903	0	0	6416	1628	804	4504	5808	1216	4762	2867	542	0	0	0	0	0	0	396	1259	0	0	0	0	43883	17810	8159	0	0	0	1480	0	380	1958	285	0	92760	37967	13433	0	0	0	0	1740	0	49	7	
39475																																																																																																																									false	false	false																																																																																																																		0				
39756																																																																																																																									true	true	true	27534	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27534	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	562	0	0	1601	0	0	875	0	0	5233	0	0	398	0	0	0	0	0	0	0	0	832	0	0	6620	0	0	7449	0	0	356	0	0	2682	0	0	900	0	0	27534	0	0	0	0	0	0	8				
40033																																																																																																																									false	false	false																																																																																																																		0				
40350																																																																																																																									false	false	false																																																																																																																		0				
40707																																																																																																																									true	false	false																																																																																																																		0				
40855																																																																																																																									false	false	false																																																																																																																		0				
41245																																																																																																																									false	false	false																																																																																																																		0				
41553																																																																																																																									false	false	false																																																																																																																		0				
41629																																																																																																																									false	false	false																																																																																																																		0				
41759																																																																																																																									false	false	false																																																																																																																		0				
41825																																																																																																																									false	false	false																																																																																																																		0				
41937																																																																																																																									false	false	false																																																																																																																		0				
41955																																																																																																																									false	false	false																																																																																																																		0				
42037																																																																																																																									false	false	false																																																																																																																		0				
42055																																																																																																																									true	false	false																																																																																																																		0				
42354																																																																																																																									true	false	false																																																																																																																		0				
42420																																																																																																																									true	true	true	235425	31717	623	63	19170	197944	17	109	23429	19280	25	2	45308	12378	410	43	0	0	130816	728	5583	0	2	0	499039	295333	1847	252	65492	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32704	33	39308	1310	42	2	45055	12378	408	43	164	53	0	1935	417	245	16250	3252	474	29620	99	314	26728	3855	7296	78245	32910	7266	114875	31221	6423	0	0	0	0	0	0	10031	2940	4431	0	0	0	80516	13161	9337	215	0	0	4704	0	0	2959	0	9104	366242	87908	44890	0	0	0	0	6032	1	181	6	
42448																																																																																																																									true	false	false																																																																																																																		0				
42457																																																																																																																									false	false	false																																																																																																																		0				
43052																																																																																																																									false	false	false																																																																																																																		0				
43351																																																																																																																									false	false	false																																																																																																																		0				
43454																																																																																																																									false	false	false																																																																																																																		0				
43511																																																																																																																									true	true	true	2108	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891	0	0	160	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	0	0	2108	0	0	0	0	0	0	160				
43744																																																																																																																									false	false	false																																																																																																																		0				
43856																																																																																																																									false	false	false																																																																																																																		0				
43959																																																																																																																									false	false	false																																																																																																																		0				
44040																																																																																																																									true	true	true	8882	0	90	0	4286	0	1	0	0	0	0	0	0	0	0	0	0	13677	0	0	0	0	0	0	13168	13677	91	8	0	0	5	14542	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	4539	3786	0	977	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	0	65	0	0	87	0	0	2597	0	0	36	0	0	8882	4286	0	0	0	0	0	36				
44433																																																																																																																									false	false	false																																																																																																																		0				
44741																																																																																																																									true	false	false																																																																																																																		0				
44750																																																																																																																									true	false	false																																																																																																																		0				
44929																																																																																																																									false	false	false																																																																																																																		0				
45038																																																																																																																									false	false	false																																																																																																																		0				
45047																																																																																																																									false	false	false																																																																																																																		0				
45056																																																																																																																									false	false	false																																																																																																																		0				
45430																																																																																																																									false	false	false																																																																																																																		0				
45458																																																																																																																									false	false	false																																																																																																																		0				
45551																																																																																																																									true	true	true	18605	0	34	0	0	0	0	0	0	0	0	0	12562	2122	8	23	0	0	2699	3	0	0	0	0	33866	2122	45	23	2136	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12562	4258	8	24	5	2	0	3184	91	0	460	0	0	1997	0	0	182	0	0	3246	11552	0	994	698	0	0	0	0	0	0	0	2156	26	0	0	0	0	910	163	0	0	0	0	5322	0	0	2848	30	0	21304	12562	0	0	0	0	0	113				
45560																																																																																																																									true	true	true	360852	46390	357	67	0	0	0	0	14810	0	1	0	24305	3684	96	11	0	402	0	0	0	0	0	0	418947	223098	461	90	283597	77	1	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	18980	172622	7	11	22758	2934	92	10	7	0	0	3145	197	0	3934	2001	458	49089	108	0	20560	1037	652	120181	25771	11845	33594	5933	4773	0	0	0	0	0	0	3363	3385	0	10114	0	0	66037	122	2	422	550	155	13404	0	1096	37002	11	0	360852	39115	18981	0	0	0	0	2575	0	0	-4	
45775																																																																																																																									false	false	false																																																																																																																		0				
46053																																																																																																																									false	false	false																																																																																																																		0				
46941																																																																																																																									true	true	true	8212	0	51	0	0	0	0	0	0	0	0	0	0	356	0	1	0	0	3367	58	108	0	14	0	11687	1252	123	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	10	0	0	0	0	0	0	0	0	0	0	0	6608	0	98	120	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	0	0	2738	0	0	22	0	3	757	0	0	10	0	7	11579	0	108	0	0	0	0	81				
47153																																																																																																																									false	false	false																																																																																																																		0				
47247																																																																																																																									false	false	false																																																																																																																		0				
47256																																																																																																																									false	false	false																																																																																																																		0				
47452																																																																																																																									false	false	false																																																																																																																		0				
47500																																																																																																																									false	false	false																																																																																																																		0				
48057																																																																																																																									false	false	false																																																																																																																		0				
48150																																																																																																																									false	false	false																																																																																																																		0				
48374																																																																																																																									false	false	false																																																																																																																		0				
48440																																																																																																																									false	false	false																																																																																																																		0				
48730																																																																																																																									true	true	false																																																																																																																		0				
49054																																																																																																																									false	false	false																																																																																																																		0				
49148																																																																																																																									true	true	true	11380	3818	14	37	0	0	0	0	0	0	0	0	719	787	4	9	0	0	2368	10	0	0	0	0	14467	5395	28	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	5	0	0	0	0	719	787	4	9	827	0	0	2933	136	0	12	0	0	31	0	0	156	73	0	1879	6	0	45	0	0	0	0	0	0	0	0	531	219	0	28	14	0	943	41	0	0	0	0	6329	230	0	34	0	0	13748	719	0	0	0	0	0	75				
49241																																																																																																																									true	true	true	22871	1353	86	4	1143	6986	6	5	1496	0	1	0	1066	16719	9	196	0	0	40513	99	0	16	0	7	71850	25074	208	212	45884	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4761	0	7	0	1066	16719	9	196	2	0	0	2392	290	142	14544	771	928	3771	26	386	10435	945	1009	8089	1265	1386	584	6	0	0	0	0	0	0	0	1325	268	47	1525	0	0	6825	73	449	0	0	0	12749	0	414	1143	61	0	63384	3705	4761	0	0	0	0	707				
49344																																																																																																																									false	false	false																																																																																																																		0				
49643																																																																																																																									false	false	false																																																																																																																		0				
49652																																																																																																																									false	false	false																																																																																																																		0				
49821																																																																																																																									true	true	true	266145	14087	236	10	16041	17162	8	8	14265	0	1	0	36446	13484	62	33	0	24	68442	81	0	107	0	6	437592	46039	397	61	148229	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1175	3	36253	0	9	0	34910	8891	54	18	333	14	1	55715	4993	5442	10613	19999	890	57211	0	0	0	0	0	1479	604	1662	289	211	0	0	0	0	0	0	0	1933	3605	272	0	0	0	150599	36976	27985	2072	0	0	7730	350	0	46614	0	0	334588	66752	36252	0	0	0	0	2732	0	0	0	
49858																																																																																																																									false	false	false																																																																																																																		0				
49951																																																																																																																									false	false	false																																																																																																																		0				
50144																																																																																																																									true	true	true	31	0	4	0	909	0	1	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	1168	0	6	0	0	0	1	3405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	462	228	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	909	228	447	1	0	0	1				
50461																																																																																																																									false	false	false																																																																																																																		0				
50546																																																																																																																									true	false	false																																																																																																																		0				
50854																																																																																																																									false	false	false																																																																																																																		0				
50957																																																																																																																									false	false	false																																																																																																																		0				
51253																																																																																																																									true	true	true	0	248	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
51356																																																																																																																									false	false	false																																																																																																																		0				
51459																																																																																																																									false	false	false																																																																																																																		0				
51730																																																																																																																									false	false	false																																																																																																																		0				
51842																																																																																																																									false	false	false																																																																																																																		0				
52410																																																																																																																									false	false	false																																																																																																																		0				
52719																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36527000000	1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353420	0	0	0	
52951																																																																																																																									false	false	false																																																																																																																		0				
53015																																																																																																																									false	false	false																																																																																																																		0				
53033																																																																																																																									true	false	false																																																																																																																		0				
53051																																																																																																																									false	false	false																																																																																																																		0				
53239																																																																																																																									false	false	false																																																																																																																		0				
53453																																																																																																																									false	false	false																																																																																																																		0				
53752																																																																																																																									false	false	false																																																																																																																		0				
54049																																																																																																																									false	false	false																																																																																																																		0				
54058																																																																																																																									false	false	false																																																																																																																		0				
54357																																																																																																																									false	false	false																																																																																																																		0				
54375																																																																																																																									false	false	false																																																																																																																		0				
54441																																																																																																																									true	false	false																																																																																																																		0				
54656																																																																																																																									false	false	false																																																																																																																		0				
55176																																																																																																																									false	false	false																																																																																																																		0				
55336																																																																																																																									false	false	false																																																																																																																		0				
55635																																																																																																																									true	true	true	688	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	0	0	0	0	0	0	5				
55653																																																																																																																									false	false	false																																																																																																																		0				
56258																																																																																																																									true	true	true	88	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	6				
56351																																																																																																																									true	true	true	150531	0	141	0	22577	0	5	0	0	0	0	0	7703	572	15	4	0	0	59484	61	0	0	0	0	278482	596	257	5	7271	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	38187	0	35	0	7703	572	15	4	278	54	97	203	0	0	0	21	450	23702	0	0	8732	1297	1366	47475	10980	8149	37728	9121	14437	0	0	0	0	0	0	1160	2815	3939	0	0	0	41931	5992	8583	0	0	0	33569	0	226	15237	0	940	210015	30280	38187	0	0	0	0	1907	1	0	4	
56427																																																																																																																									true	true	true	4691	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4691	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	2182	0	0	0	0	0	280	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	1212	0	0	0	0	0	335	0	0	0	0	0	0	0	0	26	0	0	4691	0	0	0	0	0	0	24				
56548																																																																																																																									false	false	false																																																																																																																		0				
56557	true	true	true	87030	0	124	0	985	0	1	0	0	72336	0	4	11329	0	45	0	0	0	36388	64	0	0	0	0	139275	72336	240	4	118172	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3543	0	6	0	10936	7234	43	27	63	8	1	121	0	0	374	596	107	25063	326	0	10406	1251	627	28018	4830	735	14744	2311	448	0	0	0	0	0	0	6041	1408	202	0	0	0	33165	1565	1318	558	0	0	4202	0	55	665	18	50	123420	12313	3543	0	0	0	0	0	0	0	0																																																																																																																					1175	0	0	593	
56717																																																																																																																									true	true	true	1519	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	1519	7362	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7312	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	54	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602	0	0	0	0	0	338	0	0	0	0	0	0	0	0	1	0	0	1519	0	0	0	0	0	0	57				
57040																																																																																																																									false	false	false																																																																																																																		0				
57228																																																																																																																									false	false	false																																																																																																																		0				
57255																																																																																																																									false	false	false																																																																																																																		0				
57451																																																																																																																									false	false	false																																																																																																																		0				
57572																																																																																																																									false	false	false																																																																																																																		0				
57956																																																																																																																									true	false	false																																																																																																																		0				
58074																																																																																																																									false	false	false																																																																																																																		0				
58207																																																																																																																									false	false	false																																																																																																																		0				
58225																																																																																																																									false	false	false																																																																																																																		0				
58243	true	true	true	1292201	38158	329	15	75889	656062	78	276	34777	9425	7	1	475876	5465	2742	20	0	0	836724	1629	0	0	0	0	2768399	709110	4814	312	1404811	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52932	0	29	0	452116	1788	2560	8	126	445	2	55355	8754	6252	52441	11921	1145	93205	0	0	58406	16215	496	388817	330875	24033	185049	188098	15766	0	0	0	0	0	0	59643	15038	2485	720038	777	0	410981	13406	2753	0	0	0	73036	588	0	31829	425	0	2128926	586542	52932	0	0	0	0	0	0	0	0																																																																																																																					14554	16	0	4	
58355																																																																																																																									false	false	false																																																																																																																		0				
58551																																																																																																																									false	false	false																																																																																																																		0				
58636																																																																																																																									false	false	false																																																																																																																		0				
58757																																																																																																																									false	false	false																																																																																																																		0				
58971																																																																																																																									true	true	true	620818	34472	704	54	131686	41616	251	45	11362	85286	13	22	38637	231466	31	78	0	1	392957	366	11445	0	33	0	1293316	402208	1512	214	1424295	188	0	0	0	0	0	0	0	0	0	1	12488	0	0	0	0	0	0	1	12488	0	1	9367	7	86411	0	114	7	38637	231466	31	78	-121	3	8	4936	167	82	91375	29328	3383	117031	41	18379	63234	7925	5689	198179	76070	27212	101775	35614	13894	12634	43	0	0	0	0	30525	19663	3082	105144	55	247	146215	11889	25435	252	0	67	92187	662	91	50409	225	287	1013775	181685	97856	0	0	0	0	9094	0	0	109	
59316																																																																																																																									true	true	true	27337	1075	104	1	796	33157	1	2	0	0	0	0	7261	0	27	0	0	0	30278	66	0	0	0	0	72813	36255	207	6	4626	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2023	3	7141	0	9	0	7261	3244	27	9	1	0	0	6373	666	283	2512	10	220	49	0	0	0	0	0	6155	1694	997	3669	666	223	0	0	0	0	0	0	11759	863	1257	0	0	0	26276	4157	4160	292	0	0	324	0	0	207	0	0	57617	8056	7140	0	0	0	0	405				
59352																																																																																																																									true	true	true	39535	8704	73	11	1526	4168	2	1	0	0	0	0	398	11035	1	28	0	0	0	0	0	0	0	0	43425	23907	87	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1966	0	11	0	0	11035	0	28	20	1	4	1715	0	287	843	0	340	2044	0	0	1162	68	23	2676	217	652	2037	50	250	0	0	0	0	0	0	1685	0	409	0	0	0	21689	1588	0	130	0	0	5510	0	0	25	0	0	39536	1924	1965	0	0	0	0	246				
59679																																																																																																																									false	false	false																																																																																																																		0				
59754																																																																																																																									false	false	false																																																																																																																		0				
60143	true	true	true	5340659	191731	5598	119	599916	892855	40	243	1928426	5373301	84	455	801861	762908	1168	474	0	0	6873952	2605	2837676	3750488	96	1824	18591416	11075736	9692	3170	56876782	5575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47593	46	208926	56860	101	9	472844	151851	1096	293	3628	214	38	36443	3998	30	1359729	87385	254696	1244809	30150	933	1156445	80548	27916	1097941	226570	27925	897617	160723	22324	2042984	2093906	1106263	22669	178	300	828245	138462	130490	18498	496	0	2800173	473265	1449069	24453	10	544	206345	9141	25709	474632	25157	365	12214611	3330203	3046602	0	0	0	0	415859	3560195	18	279																																																																																																																					126066	0	9039	-200	
60330																																																																																																																									true	true	true	0	0	0	0	0	7267	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7267	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
60433																																																																																																																									false	false	false																																																																																																																		0				
60545																																																																																																																									true	true	true	7656	917	21	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7656	917	21	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1559	0	0	0	0	0	4226	0	0	348	0	0	7655	0	0	0	0	0	0	10				
60554																																																																																																																									false	false	false																																																																																																																		0				
60648																																																																																																																									true	true	true	2900	7176	20	33	0	2887	0	1	0	0	0	0	0	7901	0	121	0	1803	0	0	0	0	0	0	2900	19767	20	166	0	0	8	29432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	7901	0	121	0	0	0	433	0	0	43	0	0	0	0	0	1	0	0	782	0	0	111	0	0	0	0	0	0	0	0	350	0	0	0	0	0	231	0	0	0	0	0	889	0	0	60	0	0	2900	0	0	0	0	0	0	58				
61122																																																																																																																									true	true	true	169317	52197	609	157	41300	14448	33	4	63317	0	5	0	72958	412	445	3	0	0	132108	425	0	0	0	0	489675	72113	1537	175	2455	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2875	10	10675	2181	20	1	0	0	0	0	-58	5	1	31741	9255	1790	14213	5685	725	58516	6525	645	0	0	0	66058	53916	3664	54489	25371	1075	0	0	0	0	0	0	18298	20047	1374	0	0	0	31535	23225	1401	2172	1398	0	23229	638	0	1232	31510	0	301425	177575	10675	0	0	0	0	4096	0	0	13	
61355																																																																																																																									true	true	true	34258	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34258	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	0	11380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8467	0	0	0	0	0	13344	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34258	0	0	0	0	0	0	505				
61476																																																																																																																									false	false	false																																																																																																																		0				
61757																																																																																																																									false	false	false																																																																																																																		0				
61832																																																																																																																									true	true	true	173241	3	248	1	6459	0	10	0	0	0	0	0	43559	17710	156	276	0	0	119443	231	0	0	0	0	342702	17714	645	278	20133	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	43559	10827	156	132	799	7	0	33817	4480	0	6762	1749	0	38970	0	0	0	0	0	100293	19989	0	17653	4788	0	0	0	0	0	0	0	62454	16994	0	0	0	0	18415	1147	0	969	103	0	11320	760	0	1232	0	0	292684	50017	0	0	0	0	0	2522	0	0	18	
61953																																																																																																																									false	false	false																																																																																																																		0				
62044																																																																																																																									false	false	false																																																																																																																		0				
62110																																																																																																																									true	true	true	724186	72131	109	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827232	116	7458	0	3	0	1923488	826106	233	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753975	20	364612	0	5	0	0	0	0	0	0	0	0	0	0	0	5683	0	11761	56008	0	8113	76149	0	17481	33470	0	0	23421	0	5270	0	0	0	0	0	0	7631	0	58729	580772	0	84979	666636	0	182883	0	0	0	51854	0	0	49794	0	2854	1551418	0	372070	0	0	0	0	6106	0	293	0	
62147																																																																																																																									false	false	false																																																																																																																		0				
63050																																																																																																																									false	false	false																																																																																																																		0				
63069	true	true	true	4718867	122858	1616	51	180513	4311322	123	2641	197452	573079	53	35	314465	284772	442	215	0	7705	2340321	721	0	0	0	0	8056816	5299736	2985	2947	10696920	620	4	268995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	305198	0	30	0	290745	40837	440	71	432	-25	1	109319	1225	49849	871488	107978	105778	2820236	17216	11796	566548	34929	1825	415922	114682	4321	252938	77057	2013	0	0	0	255946	190	63143	422764	123559	46650	12205	0	0	1036222	215145	19821	2083	220	0	265543	0	0	27543	254	0	7059189	692430	305197	532648	2318	0	0	0	0	0	0																																																																																																																					42036	80	0	271	
63078																																																																																																																									false	false	false																																																																																																																		0				
63201																																																																																																																									false	false	false																																																																																																																		0				
63359																																																																																																																									false	false	false																																																																																																																		0				
63573																																																																																																																									false	false	false																																																																																																																		0				
